,BGN IM Equity
2016-06-09,21.6389
2016-06-10,21.6389
2016-06-11,21.6389
2016-06-12,21.6389
2016-06-13,21.6389
2016-06-14,21.6389
2016-06-15,21.6389
2016-06-16,21.6389
2016-06-17,21.6389
2016-06-18,21.6389
2016-06-19,21.6389
2016-06-20,21.6389
2016-06-21,21.6389
2016-06-22,21.6389
2016-06-23,21.6389
2016-06-24,21.6389
2016-06-25,21.6389
2016-06-26,21.6389
2016-06-27,21.6389
2016-06-28,21.6389
2016-06-29,21.6389
2016-06-30,23.7555
2016-07-01,23.7555
2016-07-02,23.7555
2016-07-03,23.7555
2016-07-04,23.7555
2016-07-05,23.7555
2016-07-06,23.7555
2016-07-07,23.7555
2016-07-08,23.7555
2016-07-09,23.7555
2016-07-10,23.7555
2016-07-11,23.7555
2016-07-12,23.7555
2016-07-13,23.7555
2016-07-14,23.7555
2016-07-15,23.7555
2016-07-16,23.7555
2016-07-17,23.7555
2016-07-18,23.7555
2016-07-19,23.7555
2016-07-20,23.7555
2016-07-21,23.7555
2016-07-22,23.7555
2016-07-23,23.7555
2016-07-24,23.7555
2016-07-25,23.7555
2016-07-26,23.7555
2016-07-27,23.7555
2016-07-28,23.7555
2016-07-29,23.7555
2016-07-30,23.7555
2016-07-31,23.7555
2016-08-01,23.7555
2016-08-02,23.7555
2016-08-03,23.7555
2016-08-04,23.7555
2016-08-05,23.7555
2016-08-06,23.7555
2016-08-07,23.7555
2016-08-08,23.7555
2016-08-09,23.7555
2016-08-10,23.7555
2016-08-11,23.7555
2016-08-12,23.7555
2016-08-13,23.7555
2016-08-14,23.7555
2016-08-15,23.7555
2016-08-16,23.7555
2016-08-17,23.7555
2016-08-18,23.7555
2016-08-19,23.7555
2016-08-20,23.7555
2016-08-21,23.7555
2016-08-22,23.7555
2016-08-23,23.7555
2016-08-24,23.7555
2016-08-25,23.7555
2016-08-26,23.7555
2016-08-27,23.7555
2016-08-28,23.7555
2016-08-29,23.7555
2016-08-30,23.7555
2016-08-31,23.7555
2016-09-01,23.7555
2016-09-02,23.7555
2016-09-03,23.7555
2016-09-04,23.7555
2016-09-05,23.7555
2016-09-06,23.7555
2016-09-07,23.7555
2016-09-08,23.7555
2016-09-09,23.7555
2016-09-10,23.7555
2016-09-11,23.7555
2016-09-12,23.7555
2016-09-13,23.7555
2016-09-14,23.7555
2016-09-15,23.7555
2016-09-16,23.7555
2016-09-17,23.7555
2016-09-18,23.7555
2016-09-19,23.7555
2016-09-20,23.7555
2016-09-21,23.7555
2016-09-22,23.7555
2016-09-23,23.7555
2016-09-24,23.7555
2016-09-25,23.7555
2016-09-26,23.7555
2016-09-27,23.7555
2016-09-28,23.7555
2016-09-29,23.7555
2016-09-30,25.8219
2016-10-01,25.8219
2016-10-02,25.8219
2016-10-03,25.8219
2016-10-04,25.8219
2016-10-05,25.8219
2016-10-06,25.8219
2016-10-07,25.8219
2016-10-08,25.8219
2016-10-09,25.8219
2016-10-10,25.8219
2016-10-11,25.8219
2016-10-12,25.8219
2016-10-13,25.8219
2016-10-14,25.8219
2016-10-15,25.8219
2016-10-16,25.8219
2016-10-17,25.8219
2016-10-18,25.8219
2016-10-19,25.8219
2016-10-20,25.8219
2016-10-21,25.8219
2016-10-22,25.8219
2016-10-23,25.8219
2016-10-24,25.8219
2016-10-25,25.8219
2016-10-26,25.8219
2016-10-27,25.8219
2016-10-28,25.8219
2016-10-29,25.8219
2016-10-30,25.8219
2016-10-31,25.8219
2016-11-01,25.8219
2016-11-02,25.8219
2016-11-03,25.8219
2016-11-04,25.8219
2016-11-05,25.8219
2016-11-06,25.8219
2016-11-07,25.8219
2016-11-08,25.8219
2016-11-09,25.8219
2016-11-10,25.8219
2016-11-11,25.8219
2016-11-12,25.8219
2016-11-13,25.8219
2016-11-14,25.8219
2016-11-15,25.8219
2016-11-16,25.8219
2016-11-17,25.8219
2016-11-18,25.8219
2016-11-19,25.8219
2016-11-20,25.8219
2016-11-21,25.8219
2016-11-22,25.8219
2016-11-23,25.8219
2016-11-24,25.8219
2016-11-25,25.8219
2016-11-26,25.8219
2016-11-27,25.8219
2016-11-28,25.8219
2016-11-29,25.8219
2016-11-30,25.8219
2016-12-01,25.8219
2016-12-02,25.8219
2016-12-03,25.8219
2016-12-04,25.8219
2016-12-05,25.8219
2016-12-06,25.8219
2016-12-07,25.8219
2016-12-08,25.8219
2016-12-09,25.8219
2016-12-10,25.8219
2016-12-11,25.8219
2016-12-12,25.8219
2016-12-13,25.8219
2016-12-14,25.8219
2016-12-15,25.8219
2016-12-16,25.8219
2016-12-17,25.8219
2016-12-18,25.8219
2016-12-19,25.8219
2016-12-20,25.8219
2016-12-21,25.8219
2016-12-22,25.8219
2016-12-23,25.8219
2016-12-24,25.8219
2016-12-25,25.8219
2016-12-26,25.8219
2016-12-27,25.8219
2016-12-28,25.8219
2016-12-29,25.8219
2016-12-30,25.8219
2016-12-31,24.2989
2017-01-01,24.2989
2017-01-02,24.2989
2017-01-03,24.2989
2017-01-04,24.2989
2017-01-05,24.2989
2017-01-06,24.2989
2017-01-07,24.2989
2017-01-08,24.2989
2017-01-09,24.2989
2017-01-10,24.2989
2017-01-11,24.2989
2017-01-12,24.2989
2017-01-13,24.2989
2017-01-14,24.2989
2017-01-15,24.2989
2017-01-16,24.2989
2017-01-17,24.2989
2017-01-18,24.2989
2017-01-19,24.2989
2017-01-20,24.2989
2017-01-21,24.2989
2017-01-22,24.2989
2017-01-23,24.2989
2017-01-24,24.2989
2017-01-25,24.2989
2017-01-26,24.2989
2017-01-27,24.2989
2017-01-28,24.2989
2017-01-29,24.2989
2017-01-30,24.2989
2017-01-31,24.2989
2017-02-01,24.2989
2017-02-02,24.2989
2017-02-03,24.2989
2017-02-04,24.2989
2017-02-05,24.2989
2017-02-06,24.2989
2017-02-07,24.2989
2017-02-08,24.2989
2017-02-09,24.2989
2017-02-10,24.2989
2017-02-11,24.2989
2017-02-12,24.2989
2017-02-13,24.2989
2017-02-14,24.2989
2017-02-15,24.2989
2017-02-16,24.2989
2017-02-17,24.2989
2017-02-18,24.2989
2017-02-19,24.2989
2017-02-20,24.2989
2017-02-21,24.2989
2017-02-22,24.2989
2017-02-23,24.2989
2017-02-24,24.2989
2017-02-25,24.2989
2017-02-26,24.2989
2017-02-27,24.2989
2017-02-28,24.2989
2017-03-01,24.2989
2017-03-02,24.2989
2017-03-03,24.2989
2017-03-04,24.2989
2017-03-05,24.2989
2017-03-06,24.2989
2017-03-07,24.2989
2017-03-08,24.2989
2017-03-09,24.2989
2017-03-10,24.2989
2017-03-11,24.2989
2017-03-12,24.2989
2017-03-13,24.2989
2017-03-14,24.2989
2017-03-15,24.2989
2017-03-16,24.2989
2017-03-17,24.2989
2017-03-18,24.2989
2017-03-19,24.2989
2017-03-20,24.2989
2017-03-21,24.2989
2017-03-22,24.2989
2017-03-23,24.2989
2017-03-24,24.2989
2017-03-25,24.2989
2017-03-26,24.2989
2017-03-27,24.2989
2017-03-28,24.2989
2017-03-29,24.2989
2017-03-30,24.2989
2017-03-31,27.284
2017-04-01,27.284
2017-04-02,27.284
2017-04-03,27.284
2017-04-04,27.284
2017-04-05,27.284
2017-04-06,27.284
2017-04-07,27.284
2017-04-08,27.284
2017-04-09,27.284
2017-04-10,27.284
2017-04-11,27.284
2017-04-12,27.284
2017-04-13,27.284
2017-04-14,27.284
2017-04-15,27.284
2017-04-16,27.284
2017-04-17,27.284
2017-04-18,27.284
2017-04-19,27.284
2017-04-20,27.284
2017-04-21,27.284
2017-04-22,27.284
2017-04-23,27.284
2017-04-24,27.284
2017-04-25,27.284
2017-04-26,27.284
2017-04-27,27.284
2017-04-28,27.284
2017-04-29,27.284
2017-04-30,27.284
2017-05-01,27.284
2017-05-02,27.284
2017-05-03,27.284
2017-05-04,27.284
2017-05-05,27.284
2017-05-06,27.284
2017-05-07,27.284
2017-05-08,27.284
2017-05-09,27.284
2017-05-10,27.284
2017-05-11,27.284
2017-05-12,27.284
2017-05-13,27.284
2017-05-14,27.284
2017-05-15,27.284
2017-05-16,27.284
2017-05-17,27.284
2017-05-18,27.284
2017-05-19,27.284
2017-05-20,27.284
2017-05-21,27.284
2017-05-22,27.284
2017-05-23,27.284
2017-05-24,27.284
2017-05-25,27.284
2017-05-26,27.284
2017-05-27,27.284
2017-05-28,27.284
2017-05-29,27.284
2017-05-30,27.284
2017-05-31,27.284
2017-06-01,27.284
2017-06-02,27.284
2017-06-03,27.284
2017-06-04,27.284
2017-06-05,27.284
2017-06-06,27.284
2017-06-07,27.284
2017-06-08,27.284
2017-06-09,27.284
2017-06-10,27.284
2017-06-11,27.284
2017-06-12,27.284
2017-06-13,27.284
2017-06-14,27.284
2017-06-15,27.284
2017-06-16,27.284
2017-06-17,27.284
2017-06-18,27.284
2017-06-19,27.284
2017-06-20,27.284
2017-06-21,27.284
2017-06-22,27.284
2017-06-23,27.284
2017-06-24,27.284
2017-06-25,27.284
2017-06-26,27.284
2017-06-27,27.284
2017-06-28,27.284
2017-06-29,27.284
2017-06-30,33.2699
2017-07-01,33.2699
2017-07-02,33.2699
2017-07-03,33.2699
2017-07-04,33.2699
2017-07-05,33.2699
2017-07-06,33.2699
2017-07-07,33.2699
2017-07-08,33.2699
2017-07-09,33.2699
2017-07-10,33.2699
2017-07-11,33.2699
2017-07-12,33.2699
2017-07-13,33.2699
2017-07-14,33.2699
2017-07-15,33.2699
2017-07-16,33.2699
2017-07-17,33.2699
2017-07-18,33.2699
2017-07-19,33.2699
2017-07-20,33.2699
2017-07-21,33.2699
2017-07-22,33.2699
2017-07-23,33.2699
2017-07-24,33.2699
2017-07-25,33.2699
2017-07-26,33.2699
2017-07-27,33.2699
2017-07-28,33.2699
2017-07-29,33.2699
2017-07-30,33.2699
2017-07-31,33.2699
2017-08-01,33.2699
2017-08-02,33.2699
2017-08-03,33.2699
2017-08-04,33.2699
2017-08-05,33.2699
2017-08-06,33.2699
2017-08-07,33.2699
2017-08-08,33.2699
2017-08-09,33.2699
2017-08-10,33.2699
2017-08-11,33.2699
2017-08-12,33.2699
2017-08-13,33.2699
2017-08-14,33.2699
2017-08-15,33.2699
2017-08-16,33.2699
2017-08-17,33.2699
2017-08-18,33.2699
2017-08-19,33.2699
2017-08-20,33.2699
2017-08-21,33.2699
2017-08-22,33.2699
2017-08-23,33.2699
2017-08-24,33.2699
2017-08-25,33.2699
2017-08-26,33.2699
2017-08-27,33.2699
2017-08-28,33.2699
2017-08-29,33.2699
2017-08-30,33.2699
2017-08-31,33.2699
2017-09-01,33.2699
2017-09-02,33.2699
2017-09-03,33.2699
2017-09-04,33.2699
2017-09-05,33.2699
2017-09-06,33.2699
2017-09-07,33.2699
2017-09-08,33.2699
2017-09-09,33.2699
2017-09-10,33.2699
2017-09-11,33.2699
2017-09-12,33.2699
2017-09-13,33.2699
2017-09-14,33.2699
2017-09-15,33.2699
2017-09-16,33.2699
2017-09-17,33.2699
2017-09-18,33.2699
2017-09-19,33.2699
2017-09-20,33.2699
2017-09-21,33.2699
2017-09-22,33.2699
2017-09-23,33.2699
2017-09-24,33.2699
2017-09-25,33.2699
2017-09-26,33.2699
2017-09-27,33.2699
2017-09-28,33.2699
2017-09-29,33.2699
2017-09-30,28.7263
2017-10-01,28.7263
2017-10-02,28.7263
2017-10-03,28.7263
2017-10-04,28.7263
2017-10-05,28.7263
2017-10-06,28.7263
2017-10-07,28.7263
2017-10-08,28.7263
2017-10-09,28.7263
2017-10-10,28.7263
2017-10-11,28.7263
2017-10-12,28.7263
2017-10-13,28.7263
2017-10-14,28.7263
2017-10-15,28.7263
2017-10-16,28.7263
2017-10-17,28.7263
2017-10-18,28.7263
2017-10-19,28.7263
2017-10-20,28.7263
2017-10-21,28.7263
2017-10-22,28.7263
2017-10-23,28.7263
2017-10-24,28.7263
2017-10-25,28.7263
2017-10-26,28.7263
2017-10-27,28.7263
2017-10-28,28.7263
2017-10-29,28.7263
2017-10-30,28.7263
2017-10-31,28.7263
2017-11-01,28.7263
2017-11-02,28.7263
2017-11-03,28.7263
2017-11-04,28.7263
2017-11-05,28.7263
2017-11-06,28.7263
2017-11-07,28.7263
2017-11-08,28.7263
2017-11-09,28.7263
2017-11-10,28.7263
2017-11-11,28.7263
2017-11-12,28.7263
2017-11-13,28.7263
2017-11-14,28.7263
2017-11-15,28.7263
2017-11-16,28.7263
2017-11-17,28.7263
2017-11-18,28.7263
2017-11-19,28.7263
2017-11-20,28.7263
2017-11-21,28.7263
2017-11-22,28.7263
2017-11-23,28.7263
2017-11-24,28.7263
2017-11-25,28.7263
2017-11-26,28.7263
2017-11-27,28.7263
2017-11-28,28.7263
2017-11-29,28.7263
2017-11-30,28.7263
2017-12-01,28.7263
2017-12-02,28.7263
2017-12-03,28.7263
2017-12-04,28.7263
2017-12-05,28.7263
2017-12-06,28.7263
2017-12-07,28.7263
2017-12-08,28.7263
2017-12-09,28.7263
2017-12-10,28.7263
2017-12-11,28.7263
2017-12-12,28.7263
2017-12-13,28.7263
2017-12-14,28.7263
2017-12-15,28.7263
2017-12-16,28.7263
2017-12-17,28.7263
2017-12-18,28.7263
2017-12-19,28.7263
2017-12-20,28.7263
2017-12-21,28.7263
2017-12-22,28.7263
2017-12-23,28.7263
2017-12-24,28.7263
2017-12-25,28.7263
2017-12-26,28.7263
2017-12-27,28.7263
2017-12-28,28.7263
2017-12-29,28.7263
2017-12-30,28.7263
2017-12-31,29.5321
2018-01-01,29.5321
2018-01-02,29.5321
2018-01-03,29.5321
2018-01-04,29.5321
2018-01-05,29.5321
2018-01-06,29.5321
2018-01-07,29.5321
2018-01-08,29.5321
2018-01-09,29.5321
2018-01-10,29.5321
2018-01-11,29.5321
2018-01-12,29.5321
2018-01-13,29.5321
2018-01-14,29.5321
2018-01-15,29.5321
2018-01-16,29.5321
2018-01-17,29.5321
2018-01-18,29.5321
2018-01-19,29.5321
2018-01-20,29.5321
2018-01-21,29.5321
2018-01-22,29.5321
2018-01-23,29.5321
2018-01-24,29.5321
2018-01-25,29.5321
2018-01-26,29.5321
2018-01-27,29.5321
2018-01-28,29.5321
2018-01-29,29.5321
2018-01-30,29.5321
2018-01-31,29.5321
2018-02-01,29.5321
2018-02-02,29.5321
2018-02-03,29.5321
2018-02-04,29.5321
2018-02-05,29.5321
2018-02-06,29.5321
2018-02-07,29.5321
2018-02-08,29.5321
2018-02-09,29.5321
2018-02-10,29.5321
2018-02-11,29.5321
2018-02-12,29.5321
2018-02-13,29.5321
2018-02-14,29.5321
2018-02-15,29.5321
2018-02-16,29.5321
2018-02-17,29.5321
2018-02-18,29.5321
2018-02-19,29.5321
2018-02-20,29.5321
2018-02-21,29.5321
2018-02-22,29.5321
2018-02-23,29.5321
2018-02-24,29.5321
2018-02-25,29.5321
2018-02-26,29.5321
2018-02-27,29.5321
2018-02-28,29.5321
2018-03-01,29.5321
2018-03-02,29.5321
2018-03-03,29.5321
2018-03-04,29.5321
2018-03-05,29.5321
2018-03-06,29.5321
2018-03-07,29.5321
2018-03-08,29.5321
2018-03-09,29.5321
2018-03-10,29.5321
2018-03-11,29.5321
2018-03-12,29.5321
2018-03-13,29.5321
2018-03-14,29.5321
2018-03-15,29.5321
2018-03-16,29.5321
2018-03-17,29.5321
2018-03-18,29.5321
2018-03-19,29.5321
2018-03-20,29.5321
2018-03-21,29.5321
2018-03-22,29.5321
2018-03-23,29.5321
2018-03-24,29.5321
2018-03-25,29.5321
2018-03-26,29.5321
2018-03-27,29.5321
2018-03-28,29.5321
2018-03-29,29.5321
2018-03-30,29.5321
2018-03-31,26.9958
2018-04-01,26.9958
2018-04-02,26.9958
2018-04-03,26.9958
2018-04-04,26.9958
2018-04-05,26.9958
2018-04-06,26.9958
2018-04-07,26.9958
2018-04-08,26.9958
2018-04-09,26.9958
2018-04-10,26.9958
2018-04-11,26.9958
2018-04-12,26.9958
2018-04-13,26.9958
2018-04-14,26.9958
2018-04-15,26.9958
2018-04-16,26.9958
2018-04-17,26.9958
2018-04-18,26.9958
2018-04-19,26.9958
2018-04-20,26.9958
2018-04-21,26.9958
2018-04-22,26.9958
2018-04-23,26.9958
2018-04-24,26.9958
2018-04-25,26.9958
2018-04-26,26.9958
2018-04-27,26.9958
2018-04-28,26.9958
2018-04-29,26.9958
2018-04-30,26.9958
2018-05-01,26.9958
2018-05-02,26.9958
2018-05-03,26.9958
2018-05-04,26.9958
2018-05-05,26.9958
2018-05-06,26.9958
2018-05-07,26.9958
2018-05-08,26.9958
2018-05-09,26.9958
2018-05-10,26.9958
2018-05-11,26.9958
2018-05-12,26.9958
2018-05-13,26.9958
2018-05-14,26.9958
2018-05-15,26.9958
2018-05-16,26.9958
2018-05-17,26.9958
2018-05-18,26.9958
2018-05-19,26.9958
2018-05-20,26.9958
2018-05-21,26.9958
2018-05-22,26.9958
2018-05-23,26.9958
2018-05-24,26.9958
2018-05-25,26.9958
2018-05-26,26.9958
2018-05-27,26.9958
2018-05-28,26.9958
2018-05-29,26.9958
2018-05-30,26.9958
2018-05-31,26.9958
2018-06-01,26.9958
2018-06-02,26.9958
2018-06-03,26.9958
2018-06-04,26.9958
2018-06-05,26.9958
2018-06-06,26.9958
2018-06-07,26.9958
2018-06-08,26.9958
2018-06-09,26.9958
2018-06-10,26.9958
2018-06-11,26.9958
2018-06-12,26.9958
2018-06-13,26.9958
2018-06-14,26.9958
2018-06-15,26.9958
2018-06-16,26.9958
2018-06-17,26.9958
2018-06-18,26.9958
2018-06-19,26.9958
2018-06-20,26.9958
2018-06-21,26.9958
2018-06-22,26.9958
2018-06-23,26.9958
2018-06-24,26.9958
2018-06-25,26.9958
2018-06-26,26.9958
2018-06-27,26.9958
2018-06-28,26.9958
2018-06-29,26.9958
2018-06-30,29.5714
2018-07-01,29.5714
2018-07-02,29.5714
2018-07-03,29.5714
2018-07-04,29.5714
2018-07-05,29.5714
2018-07-06,29.5714
2018-07-07,29.5714
2018-07-08,29.5714
2018-07-09,29.5714
2018-07-10,29.5714
2018-07-11,29.5714
2018-07-12,29.5714
2018-07-13,29.5714
2018-07-14,29.5714
2018-07-15,29.5714
2018-07-16,29.5714
2018-07-17,29.5714
2018-07-18,29.5714
2018-07-19,29.5714
2018-07-20,29.5714
2018-07-21,29.5714
2018-07-22,29.5714
2018-07-23,29.5714
2018-07-24,29.5714
2018-07-25,29.5714
2018-07-26,29.5714
2018-07-27,29.5714
2018-07-28,29.5714
2018-07-29,29.5714
2018-07-30,29.5714
2018-07-31,29.5714
2018-08-01,29.5714
2018-08-02,29.5714
2018-08-03,29.5714
2018-08-04,29.5714
2018-08-05,29.5714
2018-08-06,29.5714
2018-08-07,29.5714
2018-08-08,29.5714
2018-08-09,29.5714
2018-08-10,29.5714
2018-08-11,29.5714
2018-08-12,29.5714
2018-08-13,29.5714
2018-08-14,29.5714
2018-08-15,29.5714
2018-08-16,29.5714
2018-08-17,29.5714
2018-08-18,29.5714
2018-08-19,29.5714
2018-08-20,29.5714
2018-08-21,29.5714
2018-08-22,29.5714
2018-08-23,29.5714
2018-08-24,29.5714
2018-08-25,29.5714
2018-08-26,29.5714
2018-08-27,29.5714
2018-08-28,29.5714
2018-08-29,29.5714
2018-08-30,29.5714
2018-08-31,29.5714
2018-09-01,29.5714
2018-09-02,29.5714
2018-09-03,29.5714
2018-09-04,29.5714
2018-09-05,29.5714
2018-09-06,29.5714
2018-09-07,29.5714
2018-09-08,29.5714
2018-09-09,29.5714
2018-09-10,29.5714
2018-09-11,29.5714
2018-09-12,29.5714
2018-09-13,29.5714
2018-09-14,29.5714
2018-09-15,29.5714
2018-09-16,29.5714
2018-09-17,29.5714
2018-09-18,29.5714
2018-09-19,29.5714
2018-09-20,29.5714
2018-09-21,29.5714
2018-09-22,29.5714
2018-09-23,29.5714
2018-09-24,29.5714
2018-09-25,29.5714
2018-09-26,29.5714
2018-09-27,29.5714
2018-09-28,29.5714
2018-09-29,29.5714
2018-09-30,28.6628
2018-10-01,28.6628
2018-10-02,28.6628
2018-10-03,28.6628
2018-10-04,28.6628
2018-10-05,28.6628
2018-10-06,28.6628
2018-10-07,28.6628
2018-10-08,28.6628
2018-10-09,28.6628
2018-10-10,28.6628
2018-10-11,28.6628
2018-10-12,28.6628
2018-10-13,28.6628
2018-10-14,28.6628
2018-10-15,28.6628
2018-10-16,28.6628
2018-10-17,28.6628
2018-10-18,28.6628
2018-10-19,28.6628
2018-10-20,28.6628
2018-10-21,28.6628
2018-10-22,28.6628
2018-10-23,28.6628
2018-10-24,28.6628
2018-10-25,28.6628
2018-10-26,28.6628
2018-10-27,28.6628
2018-10-28,28.6628
2018-10-29,28.6628
2018-10-30,28.6628
2018-10-31,28.6628
2018-11-01,28.6628
2018-11-02,28.6628
2018-11-03,28.6628
2018-11-04,28.6628
2018-11-05,28.6628
2018-11-06,28.6628
2018-11-07,28.6628
2018-11-08,28.6628
2018-11-09,28.6628
2018-11-10,28.6628
2018-11-11,28.6628
2018-11-12,28.6628
2018-11-13,28.6628
2018-11-14,28.6628
2018-11-15,28.6628
2018-11-16,28.6628
2018-11-17,28.6628
2018-11-18,28.6628
2018-11-19,28.6628
2018-11-20,28.6628
2018-11-21,28.6628
2018-11-22,28.6628
2018-11-23,28.6628
2018-11-24,28.6628
2018-11-25,28.6628
2018-11-26,28.6628
2018-11-27,28.6628
2018-11-28,28.6628
2018-11-29,28.6628
2018-11-30,28.6628
2018-12-01,28.6628
2018-12-02,28.6628
2018-12-03,28.6628
2018-12-04,28.6628
2018-12-05,28.6628
2018-12-06,28.6628
2018-12-07,28.6628
2018-12-08,28.6628
2018-12-09,28.6628
2018-12-10,28.6628
2018-12-11,28.6628
2018-12-12,28.6628
2018-12-13,28.6628
2018-12-14,28.6628
2018-12-15,28.6628
2018-12-16,28.6628
2018-12-17,28.6628
2018-12-18,28.6628
2018-12-19,28.6628
2018-12-20,28.6628
2018-12-21,28.6628
2018-12-22,28.6628
2018-12-23,28.6628
2018-12-24,28.6628
2018-12-25,28.6628
2018-12-26,28.6628
2018-12-27,28.6628
2018-12-28,28.6628
2018-12-29,28.6628
2018-12-30,28.6628
2018-12-31,24.494
2019-01-01,24.494
2019-01-02,24.494
2019-01-03,24.494
2019-01-04,24.494
2019-01-05,24.494
2019-01-06,24.494
2019-01-07,24.494
2019-01-08,24.494
2019-01-09,24.494
2019-01-10,24.494
2019-01-11,24.494
2019-01-12,24.494
2019-01-13,24.494
2019-01-14,24.494
2019-01-15,24.494
2019-01-16,24.494
2019-01-17,24.494
2019-01-18,24.494
2019-01-19,24.494
2019-01-20,24.494
2019-01-21,24.494
2019-01-22,24.494
2019-01-23,24.494
2019-01-24,24.494
2019-01-25,24.494
2019-01-26,24.494
2019-01-27,24.494
2019-01-28,24.494
2019-01-29,24.494
2019-01-30,24.494
2019-01-31,24.494
2019-02-01,24.494
2019-02-02,24.494
2019-02-03,24.494
2019-02-04,24.494
2019-02-05,24.494
2019-02-06,24.494
2019-02-07,24.494
2019-02-08,24.494
2019-02-09,24.494
2019-02-10,24.494
2019-02-11,24.494
2019-02-12,24.494
2019-02-13,24.494
2019-02-14,24.494
2019-02-15,24.494
2019-02-16,24.494
2019-02-17,24.494
2019-02-18,24.494
2019-02-19,24.494
2019-02-20,24.494
2019-02-21,24.494
2019-02-22,24.494
2019-02-23,24.494
2019-02-24,24.494
2019-02-25,24.494
2019-02-26,24.494
2019-02-27,24.494
2019-02-28,24.494
2019-03-01,24.494
2019-03-02,24.494
2019-03-03,24.494
2019-03-04,24.494
2019-03-05,24.494
2019-03-06,24.494
2019-03-07,24.494
2019-03-08,24.494
2019-03-09,24.494
2019-03-10,24.494
2019-03-11,24.494
2019-03-12,24.494
2019-03-13,24.494
2019-03-14,24.494
2019-03-15,24.494
2019-03-16,24.494
2019-03-17,24.494
2019-03-18,24.494
2019-03-19,24.494
2019-03-20,24.494
2019-03-21,24.494
2019-03-22,24.494
2019-03-23,24.494
2019-03-24,24.494
2019-03-25,24.494
2019-03-26,24.494
2019-03-27,24.494
2019-03-28,24.494
2019-03-29,24.494
2019-03-30,24.494
2019-03-31,24.9179
2019-04-01,24.9179
2019-04-02,24.9179
2019-04-03,24.9179
2019-04-04,24.9179
2019-04-05,24.9179
2019-04-06,24.9179
2019-04-07,24.9179
2019-04-08,24.9179
2019-04-09,24.9179
2019-04-10,24.9179
2019-04-11,24.9179
2019-04-12,24.9179
2019-04-13,24.9179
2019-04-14,24.9179
2019-04-15,24.9179
2019-04-16,24.9179
2019-04-17,24.9179
2019-04-18,24.9179
2019-04-19,24.9179
2019-04-20,24.9179
2019-04-21,24.9179
2019-04-22,24.9179
2019-04-23,24.9179
2019-04-24,24.9179
2019-04-25,24.9179
2019-04-26,24.9179
2019-04-27,24.9179
2019-04-28,24.9179
2019-04-29,24.9179
2019-04-30,24.9179
2019-05-01,24.9179
2019-05-02,24.9179
2019-05-03,24.9179
2019-05-04,24.9179
2019-05-05,24.9179
2019-05-06,24.9179
2019-05-07,24.9179
2019-05-08,24.9179
2019-05-09,24.9179
2019-05-10,24.9179
2019-05-11,24.9179
2019-05-12,24.9179
2019-05-13,24.9179
2019-05-14,24.9179
2019-05-15,24.9179
2019-05-16,24.9179
2019-05-17,24.9179
2019-05-18,24.9179
2019-05-19,24.9179
2019-05-20,24.9179
2019-05-21,24.9179
2019-05-22,24.9179
2019-05-23,24.9179
2019-05-24,24.9179
2019-05-25,24.9179
2019-05-26,24.9179
2019-05-27,24.9179
2019-05-28,24.9179
2019-05-29,24.9179
2019-05-30,24.9179
2019-05-31,24.9179
2019-06-01,24.9179
2019-06-02,24.9179
2019-06-03,24.9179
2019-06-04,24.9179
2019-06-05,24.9179
2019-06-06,24.9179
2019-06-07,24.9179
2019-06-08,24.9179
2019-06-09,24.9179
2019-06-10,24.9179
2019-06-11,24.9179
2019-06-12,24.9179
2019-06-13,24.9179
2019-06-14,24.9179
2019-06-15,24.9179
2019-06-16,24.9179
2019-06-17,24.9179
2019-06-18,24.9179
2019-06-19,24.9179
2019-06-20,24.9179
2019-06-21,24.9179
2019-06-22,24.9179
2019-06-23,24.9179
2019-06-24,24.9179
2019-06-25,24.9179
2019-06-26,24.9179
2019-06-27,24.9179
2019-06-28,24.9179
2019-06-29,24.9179
2019-06-30,42.0759
2019-07-01,42.0759
2019-07-02,42.0759
2019-07-03,42.0759
2019-07-04,42.0759
2019-07-05,42.0759
2019-07-06,42.0759
2019-07-07,42.0759
2019-07-08,42.0759
2019-07-09,42.0759
2019-07-10,42.0759
2019-07-11,42.0759
2019-07-12,42.0759
2019-07-13,42.0759
2019-07-14,42.0759
2019-07-15,42.0759
2019-07-16,42.0759
2019-07-17,42.0759
2019-07-18,42.0759
2019-07-19,42.0759
2019-07-20,42.0759
2019-07-21,42.0759
2019-07-22,42.0759
2019-07-23,42.0759
2019-07-24,42.0759
2019-07-25,42.0759
2019-07-26,42.0759
2019-07-27,42.0759
2019-07-28,42.0759
2019-07-29,42.0759
2019-07-30,42.0759
2019-07-31,42.0759
2019-08-01,42.0759
2019-08-02,42.0759
2019-08-03,42.0759
2019-08-04,42.0759
2019-08-05,42.0759
2019-08-06,42.0759
2019-08-07,42.0759
2019-08-08,42.0759
2019-08-09,42.0759
2019-08-10,42.0759
2019-08-11,42.0759
2019-08-12,42.0759
2019-08-13,42.0759
2019-08-14,42.0759
2019-08-15,42.0759
2019-08-16,42.0759
2019-08-17,42.0759
2019-08-18,42.0759
2019-08-19,42.0759
2019-08-20,42.0759
2019-08-21,42.0759
2019-08-22,42.0759
2019-08-23,42.0759
2019-08-24,42.0759
2019-08-25,42.0759
2019-08-26,42.0759
2019-08-27,42.0759
2019-08-28,42.0759
2019-08-29,42.0759
2019-08-30,42.0759
2019-08-31,42.0759
2019-09-01,42.0759
