,LIF CN Equity
2013-03-16,24.319
2013-03-17,24.319
2013-03-18,24.319
2013-03-19,24.319
2013-03-20,24.319
2013-03-21,24.319
2013-03-22,24.319
2013-03-23,24.319
2013-03-24,24.319
2013-03-25,24.319
2013-03-26,24.319
2013-03-27,24.319
2013-03-28,24.319
2013-03-29,24.319
2013-03-30,24.319
2013-03-31,25.9574
2013-04-01,25.9574
2013-04-02,25.9574
2013-04-03,25.9574
2013-04-04,25.9574
2013-04-05,25.9574
2013-04-06,25.9574
2013-04-07,25.9574
2013-04-08,25.9574
2013-04-09,25.9574
2013-04-10,25.9574
2013-04-11,25.9574
2013-04-12,25.9574
2013-04-13,25.9574
2013-04-14,25.9574
2013-04-15,25.9574
2013-04-16,25.9574
2013-04-17,25.9574
2013-04-18,25.9574
2013-04-19,25.9574
2013-04-20,25.9574
2013-04-21,25.9574
2013-04-22,25.9574
2013-04-23,25.9574
2013-04-24,25.9574
2013-04-25,25.9574
2013-04-26,25.9574
2013-04-27,25.9574
2013-04-28,25.9574
2013-04-29,25.9574
2013-04-30,25.9574
2013-05-01,25.9574
2013-05-02,25.9574
2013-05-03,25.9574
2013-05-04,25.9574
2013-05-05,25.9574
2013-05-06,25.9574
2013-05-07,25.9574
2013-05-08,25.9574
2013-05-09,25.9574
2013-05-10,25.9574
2013-05-11,25.9574
2013-05-12,25.9574
2013-05-13,25.9574
2013-05-14,25.9574
2013-05-15,25.9574
2013-05-16,25.9574
2013-05-17,25.9574
2013-05-18,25.9574
2013-05-19,25.9574
2013-05-20,25.9574
2013-05-21,25.9574
2013-05-22,25.9574
2013-05-23,25.9574
2013-05-24,25.9574
2013-05-25,25.9574
2013-05-26,25.9574
2013-05-27,25.9574
2013-05-28,25.9574
2013-05-29,25.9574
2013-05-30,25.9574
2013-05-31,25.9574
2013-06-01,25.9574
2013-06-02,25.9574
2013-06-03,25.9574
2013-06-04,25.9574
2013-06-05,25.9574
2013-06-06,25.9574
2013-06-07,25.9574
2013-06-08,25.9574
2013-06-09,25.9574
2013-06-10,25.9574
2013-06-11,25.9574
2013-06-12,25.9574
2013-06-13,25.9574
2013-06-14,25.9574
2013-06-15,25.9574
2013-06-16,25.9574
2013-06-17,25.9574
2013-06-18,25.9574
2013-06-19,25.9574
2013-06-20,25.9574
2013-06-21,25.9574
2013-06-22,25.9574
2013-06-23,25.9574
2013-06-24,25.9574
2013-06-25,25.9574
2013-06-26,25.9574
2013-06-27,25.9574
2013-06-28,25.9574
2013-06-29,25.9574
2013-06-30,27.2362
2013-07-01,27.2362
2013-07-02,27.2362
2013-07-03,27.2362
2013-07-04,27.2362
2013-07-05,27.2362
2013-07-06,27.2362
2013-07-07,27.2362
2013-07-08,27.2362
2013-07-09,27.2362
2013-07-10,27.2362
2013-07-11,27.2362
2013-07-12,27.2362
2013-07-13,27.2362
2013-07-14,27.2362
2013-07-15,27.2362
2013-07-16,27.2362
2013-07-17,27.2362
2013-07-18,27.2362
2013-07-19,27.2362
2013-07-20,27.2362
2013-07-21,27.2362
2013-07-22,27.2362
2013-07-23,27.2362
2013-07-24,27.2362
2013-07-25,27.2362
2013-07-26,27.2362
2013-07-27,27.2362
2013-07-28,27.2362
2013-07-29,27.2362
2013-07-30,27.2362
2013-07-31,27.2362
2013-08-01,27.2362
2013-08-02,27.2362
2013-08-03,27.2362
2013-08-04,27.2362
2013-08-05,27.2362
2013-08-06,27.2362
2013-08-07,27.2362
2013-08-08,27.2362
2013-08-09,27.2362
2013-08-10,27.2362
2013-08-11,27.2362
2013-08-12,27.2362
2013-08-13,27.2362
2013-08-14,27.2362
2013-08-15,27.2362
2013-08-16,27.2362
2013-08-17,27.2362
2013-08-18,27.2362
2013-08-19,27.2362
2013-08-20,27.2362
2013-08-21,27.2362
2013-08-22,27.2362
2013-08-23,27.2362
2013-08-24,27.2362
2013-08-25,27.2362
2013-08-26,27.2362
2013-08-27,27.2362
2013-08-28,27.2362
2013-08-29,27.2362
2013-08-30,27.2362
2013-08-31,27.2362
2013-09-01,27.2362
2013-09-02,27.2362
2013-09-03,27.2362
2013-09-04,27.2362
2013-09-05,27.2362
2013-09-06,27.2362
2013-09-07,27.2362
2013-09-08,27.2362
2013-09-09,27.2362
2013-09-10,27.2362
2013-09-11,27.2362
2013-09-12,27.2362
2013-09-13,27.2362
2013-09-14,27.2362
2013-09-15,27.2362
2013-09-16,27.2362
2013-09-17,27.2362
2013-09-18,27.2362
2013-09-19,27.2362
2013-09-20,27.2362
2013-09-21,27.2362
2013-09-22,27.2362
2013-09-23,27.2362
2013-09-24,27.2362
2013-09-25,27.2362
2013-09-26,27.2362
2013-09-27,27.2362
2013-09-28,27.2362
2013-09-29,27.2362
2013-09-30,30.9273
2013-10-01,30.9273
2013-10-02,30.9273
2013-10-03,30.9273
2013-10-04,30.9273
2013-10-05,30.9273
2013-10-06,30.9273
2013-10-07,30.9273
2013-10-08,30.9273
2013-10-09,30.9273
2013-10-10,30.9273
2013-10-11,30.9273
2013-10-12,30.9273
2013-10-13,30.9273
2013-10-14,30.9273
2013-10-15,30.9273
2013-10-16,30.9273
2013-10-17,30.9273
2013-10-18,30.9273
2013-10-19,30.9273
2013-10-20,30.9273
2013-10-21,30.9273
2013-10-22,30.9273
2013-10-23,30.9273
2013-10-24,30.9273
2013-10-25,30.9273
2013-10-26,30.9273
2013-10-27,30.9273
2013-10-28,30.9273
2013-10-29,30.9273
2013-10-30,30.9273
2013-10-31,30.9273
2013-11-01,30.9273
2013-11-02,30.9273
2013-11-03,30.9273
2013-11-04,30.9273
2013-11-05,30.9273
2013-11-06,30.9273
2013-11-07,30.9273
2013-11-08,30.9273
2013-11-09,30.9273
2013-11-10,30.9273
2013-11-11,30.9273
2013-11-12,30.9273
2013-11-13,30.9273
2013-11-14,30.9273
2013-11-15,30.9273
2013-11-16,30.9273
2013-11-17,30.9273
2013-11-18,30.9273
2013-11-19,30.9273
2013-11-20,30.9273
2013-11-21,30.9273
2013-11-22,30.9273
2013-11-23,30.9273
2013-11-24,30.9273
2013-11-25,30.9273
2013-11-26,30.9273
2013-11-27,30.9273
2013-11-28,30.9273
2013-11-29,30.9273
2013-11-30,30.9273
2013-12-01,30.9273
2013-12-02,30.9273
2013-12-03,30.9273
2013-12-04,30.9273
2013-12-05,30.9273
2013-12-06,30.9273
2013-12-07,30.9273
2013-12-08,30.9273
2013-12-09,30.9273
2013-12-10,30.9273
2013-12-11,30.9273
2013-12-12,30.9273
2013-12-13,30.9273
2013-12-14,30.9273
2013-12-15,30.9273
2013-12-16,30.9273
2013-12-17,30.9273
2013-12-18,30.9273
2013-12-19,30.9273
2013-12-20,30.9273
2013-12-21,30.9273
2013-12-22,30.9273
2013-12-23,30.9273
2013-12-24,30.9273
2013-12-25,30.9273
2013-12-26,30.9273
2013-12-27,30.9273
2013-12-28,30.9273
2013-12-29,30.9273
2013-12-30,30.9273
2013-12-31,26.4306
2014-01-01,26.4306
2014-01-02,26.4306
2014-01-03,26.4306
2014-01-04,26.4306
2014-01-05,26.4306
2014-01-06,26.4306
2014-01-07,26.4306
2014-01-08,26.4306
2014-01-09,26.4306
2014-01-10,26.4306
2014-01-11,26.4306
2014-01-12,26.4306
2014-01-13,26.4306
2014-01-14,26.4306
2014-01-15,26.4306
2014-01-16,26.4306
2014-01-17,26.4306
2014-01-18,26.4306
2014-01-19,26.4306
2014-01-20,26.4306
2014-01-21,26.4306
2014-01-22,26.4306
2014-01-23,26.4306
2014-01-24,26.4306
2014-01-25,26.4306
2014-01-26,26.4306
2014-01-27,26.4306
2014-01-28,26.4306
2014-01-29,26.4306
2014-01-30,26.4306
2014-01-31,26.4306
2014-02-01,26.4306
2014-02-02,26.4306
2014-02-03,26.4306
2014-02-04,26.4306
2014-02-05,26.4306
2014-02-06,26.4306
2014-02-07,26.4306
2014-02-08,26.4306
2014-02-09,26.4306
2014-02-10,26.4306
2014-02-11,26.4306
2014-02-12,26.4306
2014-02-13,26.4306
2014-02-14,26.4306
2014-02-15,26.4306
2014-02-16,26.4306
2014-02-17,26.4306
2014-02-18,26.4306
2014-02-19,26.4306
2014-02-20,26.4306
2014-02-21,26.4306
2014-02-22,26.4306
2014-02-23,26.4306
2014-02-24,26.4306
2014-02-25,26.4306
2014-02-26,26.4306
2014-02-27,26.4306
2014-02-28,26.4306
2014-03-01,26.4306
2014-03-02,26.4306
2014-03-03,26.4306
2014-03-04,26.4306
2014-03-05,26.4306
2014-03-06,26.4306
2014-03-07,26.4306
2014-03-08,26.4306
2014-03-09,26.4306
2014-03-10,26.4306
2014-03-11,26.4306
2014-03-12,26.4306
2014-03-13,26.4306
2014-03-14,26.4306
2014-03-15,26.4306
2014-03-16,26.4306
2014-03-17,26.4306
2014-03-18,26.4306
2014-03-19,26.4306
2014-03-20,26.4306
2014-03-21,26.4306
2014-03-22,26.4306
2014-03-23,26.4306
2014-03-24,26.4306
2014-03-25,26.4306
2014-03-26,26.4306
2014-03-27,26.4306
2014-03-28,26.4306
2014-03-29,26.4306
2014-03-30,26.4306
2014-03-31,27.442
2014-04-01,27.442
2014-04-02,27.442
2014-04-03,27.442
2014-04-04,27.442
2014-04-05,27.442
2014-04-06,27.442
2014-04-07,27.442
2014-04-08,27.442
2014-04-09,27.442
2014-04-10,27.442
2014-04-11,27.442
2014-04-12,27.442
2014-04-13,27.442
2014-04-14,27.442
2014-04-15,27.442
2014-04-16,27.442
2014-04-17,27.442
2014-04-18,27.442
2014-04-19,27.442
2014-04-20,27.442
2014-04-21,27.442
2014-04-22,27.442
2014-04-23,27.442
2014-04-24,27.442
2014-04-25,27.442
2014-04-26,27.442
2014-04-27,27.442
2014-04-28,27.442
2014-04-29,27.442
2014-04-30,27.442
2014-05-01,27.442
2014-05-02,27.442
2014-05-03,27.442
2014-05-04,27.442
2014-05-05,27.442
2014-05-06,27.442
2014-05-07,27.442
2014-05-08,27.442
2014-05-09,27.442
2014-05-10,27.442
2014-05-11,27.442
2014-05-12,27.442
2014-05-13,27.442
2014-05-14,27.442
2014-05-15,27.442
2014-05-16,27.442
2014-05-17,27.442
2014-05-18,27.442
2014-05-19,27.442
2014-05-20,27.442
2014-05-21,27.442
2014-05-22,27.442
2014-05-23,27.442
2014-05-24,27.442
2014-05-25,27.442
2014-05-26,27.442
2014-05-27,27.442
2014-05-28,27.442
2014-05-29,27.442
2014-05-30,27.442
2014-05-31,27.442
2014-06-01,27.442
2014-06-02,27.442
2014-06-03,27.442
2014-06-04,27.442
2014-06-05,27.442
2014-06-06,27.442
2014-06-07,27.442
2014-06-08,27.442
2014-06-09,27.442
2014-06-10,27.442
2014-06-11,27.442
2014-06-12,27.442
2014-06-13,27.442
2014-06-14,27.442
2014-06-15,27.442
2014-06-16,27.442
2014-06-17,27.442
2014-06-18,27.442
2014-06-19,27.442
2014-06-20,27.442
2014-06-21,27.442
2014-06-22,27.442
2014-06-23,27.442
2014-06-24,27.442
2014-06-25,27.442
2014-06-26,27.442
2014-06-27,27.442
2014-06-28,27.442
2014-06-29,27.442
2014-06-30,26.1102
2014-07-01,26.1102
2014-07-02,26.1102
2014-07-03,26.1102
2014-07-04,26.1102
2014-07-05,26.1102
2014-07-06,26.1102
2014-07-07,26.1102
2014-07-08,26.1102
2014-07-09,26.1102
2014-07-10,26.1102
2014-07-11,26.1102
2014-07-12,26.1102
2014-07-13,26.1102
2014-07-14,26.1102
2014-07-15,26.1102
2014-07-16,26.1102
2014-07-17,26.1102
2014-07-18,26.1102
2014-07-19,26.1102
2014-07-20,26.1102
2014-07-21,26.1102
2014-07-22,26.1102
2014-07-23,26.1102
2014-07-24,26.1102
2014-07-25,26.1102
2014-07-26,26.1102
2014-07-27,26.1102
2014-07-28,26.1102
2014-07-29,26.1102
2014-07-30,26.1102
2014-07-31,26.1102
2014-08-01,26.1102
2014-08-02,26.1102
2014-08-03,26.1102
2014-08-04,26.1102
2014-08-05,26.1102
2014-08-06,26.1102
2014-08-07,26.1102
2014-08-08,26.1102
2014-08-09,26.1102
2014-08-10,26.1102
2014-08-11,26.1102
2014-08-12,26.1102
2014-08-13,26.1102
2014-08-14,26.1102
2014-08-15,26.1102
2014-08-16,26.1102
2014-08-17,26.1102
2014-08-18,26.1102
2014-08-19,26.1102
2014-08-20,26.1102
2014-08-21,26.1102
2014-08-22,26.1102
2014-08-23,26.1102
2014-08-24,26.1102
2014-08-25,26.1102
2014-08-26,26.1102
2014-08-27,26.1102
2014-08-28,26.1102
2014-08-29,26.1102
2014-08-30,26.1102
2014-08-31,26.1102
2014-09-01,26.1102
2014-09-02,26.1102
2014-09-03,26.1102
2014-09-04,26.1102
2014-09-05,26.1102
2014-09-06,26.1102
2014-09-07,26.1102
2014-09-08,26.1102
2014-09-09,26.1102
2014-09-10,26.1102
2014-09-11,26.1102
2014-09-12,26.1102
2014-09-13,26.1102
2014-09-14,26.1102
2014-09-15,26.1102
2014-09-16,26.1102
2014-09-17,26.1102
2014-09-18,26.1102
2014-09-19,26.1102
2014-09-20,26.1102
2014-09-21,26.1102
2014-09-22,26.1102
2014-09-23,26.1102
2014-09-24,26.1102
2014-09-25,26.1102
2014-09-26,26.1102
2014-09-27,26.1102
2014-09-28,26.1102
2014-09-29,26.1102
2014-09-30,23.7215
2014-10-01,23.7215
2014-10-02,23.7215
2014-10-03,23.7215
2014-10-04,23.7215
2014-10-05,23.7215
2014-10-06,23.7215
2014-10-07,23.7215
2014-10-08,23.7215
2014-10-09,23.7215
2014-10-10,23.7215
2014-10-11,23.7215
2014-10-12,23.7215
2014-10-13,23.7215
2014-10-14,23.7215
2014-10-15,23.7215
2014-10-16,23.7215
2014-10-17,23.7215
2014-10-18,23.7215
2014-10-19,23.7215
2014-10-20,23.7215
2014-10-21,23.7215
2014-10-22,23.7215
2014-10-23,23.7215
2014-10-24,23.7215
2014-10-25,23.7215
2014-10-26,23.7215
2014-10-27,23.7215
2014-10-28,23.7215
2014-10-29,23.7215
2014-10-30,23.7215
2014-10-31,23.7215
2014-11-01,23.7215
2014-11-02,23.7215
2014-11-03,23.7215
2014-11-04,23.7215
2014-11-05,23.7215
2014-11-06,23.7215
2014-11-07,23.7215
2014-11-08,23.7215
2014-11-09,23.7215
2014-11-10,23.7215
2014-11-11,23.7215
2014-11-12,23.7215
2014-11-13,23.7215
2014-11-14,23.7215
2014-11-15,23.7215
2014-11-16,23.7215
2014-11-17,23.7215
2014-11-18,23.7215
2014-11-19,23.7215
2014-11-20,23.7215
2014-11-21,23.7215
2014-11-22,23.7215
2014-11-23,23.7215
2014-11-24,23.7215
2014-11-25,23.7215
2014-11-26,23.7215
2014-11-27,23.7215
2014-11-28,23.7215
2014-11-29,23.7215
2014-11-30,23.7215
2014-12-01,23.7215
2014-12-02,23.7215
2014-12-03,23.7215
2014-12-04,23.7215
2014-12-05,23.7215
2014-12-06,23.7215
2014-12-07,23.7215
2014-12-08,23.7215
2014-12-09,23.7215
2014-12-10,23.7215
2014-12-11,23.7215
2014-12-12,23.7215
2014-12-13,23.7215
2014-12-14,23.7215
2014-12-15,23.7215
2014-12-16,23.7215
2014-12-17,23.7215
2014-12-18,23.7215
2014-12-19,23.7215
2014-12-20,23.7215
2014-12-21,23.7215
2014-12-22,23.7215
2014-12-23,23.7215
2014-12-24,23.7215
2014-12-25,23.7215
2014-12-26,23.7215
2014-12-27,23.7215
2014-12-28,23.7215
2014-12-29,23.7215
2014-12-30,23.7215
2014-12-31,17.9375
2015-01-01,17.9375
2015-01-02,17.9375
2015-01-03,17.9375
2015-01-04,17.9375
2015-01-05,17.9375
2015-01-06,17.9375
2015-01-07,17.9375
2015-01-08,17.9375
2015-01-09,17.9375
2015-01-10,17.9375
2015-01-11,17.9375
2015-01-12,17.9375
2015-01-13,17.9375
2015-01-14,17.9375
2015-01-15,17.9375
2015-01-16,17.9375
2015-01-17,17.9375
2015-01-18,17.9375
2015-01-19,17.9375
2015-01-20,17.9375
2015-01-21,17.9375
2015-01-22,17.9375
2015-01-23,17.9375
2015-01-24,17.9375
2015-01-25,17.9375
2015-01-26,17.9375
2015-01-27,17.9375
2015-01-28,17.9375
2015-01-29,17.9375
2015-01-30,17.9375
2015-01-31,17.9375
2015-02-01,17.9375
2015-02-02,17.9375
2015-02-03,17.9375
2015-02-04,17.9375
2015-02-05,17.9375
2015-02-06,17.9375
2015-02-07,17.9375
2015-02-08,17.9375
2015-02-09,17.9375
2015-02-10,17.9375
2015-02-11,17.9375
2015-02-12,17.9375
2015-02-13,17.9375
2015-02-14,17.9375
2015-02-15,17.9375
2015-02-16,17.9375
2015-02-17,17.9375
2015-02-18,17.9375
2015-02-19,17.9375
2015-02-20,17.9375
2015-02-21,17.9375
2015-02-22,17.9375
2015-02-23,17.9375
2015-02-24,17.9375
2015-02-25,17.9375
2015-02-26,17.9375
2015-02-27,17.9375
2015-02-28,17.9375
2015-03-01,17.9375
2015-03-02,17.9375
2015-03-03,17.9375
2015-03-04,17.9375
2015-03-05,17.9375
2015-03-06,17.9375
2015-03-07,17.9375
2015-03-08,17.9375
2015-03-09,17.9375
2015-03-10,17.9375
2015-03-11,17.9375
2015-03-12,17.9375
2015-03-13,17.9375
2015-03-14,17.9375
2015-03-15,17.9375
2015-03-16,17.9375
2015-03-17,17.9375
2015-03-18,17.9375
2015-03-19,17.9375
2015-03-20,17.9375
2015-03-21,17.9375
2015-03-22,17.9375
2015-03-23,17.9375
2015-03-24,17.9375
2015-03-25,17.9375
2015-03-26,17.9375
2015-03-27,17.9375
2015-03-28,17.9375
2015-03-29,17.9375
2015-03-30,17.9375
2015-03-31,15.0529
2015-04-01,15.0529
2015-04-02,15.0529
2015-04-03,15.0529
2015-04-04,15.0529
2015-04-05,15.0529
2015-04-06,15.0529
2015-04-07,15.0529
2015-04-08,15.0529
2015-04-09,15.0529
2015-04-10,15.0529
2015-04-11,15.0529
2015-04-12,15.0529
2015-04-13,15.0529
2015-04-14,15.0529
2015-04-15,15.0529
2015-04-16,15.0529
2015-04-17,15.0529
2015-04-18,15.0529
2015-04-19,15.0529
2015-04-20,15.0529
2015-04-21,15.0529
2015-04-22,15.0529
2015-04-23,15.0529
2015-04-24,15.0529
2015-04-25,15.0529
2015-04-26,15.0529
2015-04-27,15.0529
2015-04-28,15.0529
2015-04-29,15.0529
2015-04-30,15.0529
2015-05-01,15.0529
2015-05-02,15.0529
2015-05-03,15.0529
2015-05-04,15.0529
2015-05-05,15.0529
2015-05-06,15.0529
2015-05-07,15.0529
2015-05-08,15.0529
2015-05-09,15.0529
2015-05-10,15.0529
2015-05-11,15.0529
2015-05-12,15.0529
2015-05-13,15.0529
2015-05-14,15.0529
2015-05-15,15.0529
2015-05-16,15.0529
2015-05-17,15.0529
2015-05-18,15.0529
2015-05-19,15.0529
2015-05-20,15.0529
2015-05-21,15.0529
2015-05-22,15.0529
2015-05-23,15.0529
2015-05-24,15.0529
2015-05-25,15.0529
2015-05-26,15.0529
2015-05-27,15.0529
2015-05-28,15.0529
2015-05-29,15.0529
2015-05-30,15.0529
2015-05-31,15.0529
2015-06-01,15.0529
2015-06-02,15.0529
2015-06-03,15.0529
2015-06-04,15.0529
2015-06-05,15.0529
2015-06-06,15.0529
2015-06-07,15.0529
2015-06-08,15.0529
2015-06-09,15.0529
2015-06-10,15.0529
2015-06-11,15.0529
2015-06-12,15.0529
2015-06-13,15.0529
2015-06-14,15.0529
2015-06-15,15.0529
2015-06-16,15.0529
2015-06-17,15.0529
2015-06-18,15.0529
2015-06-19,15.0529
2015-06-20,15.0529
2015-06-21,15.0529
2015-06-22,15.0529
2015-06-23,15.0529
2015-06-24,15.0529
2015-06-25,15.0529
2015-06-26,15.0529
2015-06-27,15.0529
2015-06-28,15.0529
2015-06-29,15.0529
2015-06-30,11.4304
2015-07-01,11.4304
2015-07-02,11.4304
2015-07-03,11.4304
2015-07-04,11.4304
2015-07-05,11.4304
2015-07-06,11.4304
2015-07-07,11.4304
2015-07-08,11.4304
2015-07-09,11.4304
2015-07-10,11.4304
2015-07-11,11.4304
2015-07-12,11.4304
2015-07-13,11.4304
2015-07-14,11.4304
2015-07-15,11.4304
2015-07-16,11.4304
2015-07-17,11.4304
2015-07-18,11.4304
2015-07-19,11.4304
2015-07-20,11.4304
2015-07-21,11.4304
2015-07-22,11.4304
2015-07-23,11.4304
2015-07-24,11.4304
2015-07-25,11.4304
2015-07-26,11.4304
2015-07-27,11.4304
2015-07-28,11.4304
2015-07-29,11.4304
2015-07-30,11.4304
2015-07-31,11.4304
2015-08-01,11.4304
2015-08-02,11.4304
2015-08-03,11.4304
2015-08-04,11.4304
2015-08-05,11.4304
2015-08-06,11.4304
2015-08-07,11.4304
2015-08-08,11.4304
2015-08-09,11.4304
2015-08-10,11.4304
2015-08-11,11.4304
2015-08-12,11.4304
2015-08-13,11.4304
2015-08-14,11.4304
2015-08-15,11.4304
2015-08-16,11.4304
2015-08-17,11.4304
2015-08-18,11.4304
2015-08-19,11.4304
2015-08-20,11.4304
2015-08-21,11.4304
2015-08-22,11.4304
2015-08-23,11.4304
2015-08-24,11.4304
2015-08-25,11.4304
2015-08-26,11.4304
2015-08-27,11.4304
2015-08-28,11.4304
2015-08-29,11.4304
2015-08-30,11.4304
2015-08-31,11.4304
2015-09-01,11.4304
2015-09-02,11.4304
2015-09-03,11.4304
2015-09-04,11.4304
2015-09-05,11.4304
2015-09-06,11.4304
2015-09-07,11.4304
2015-09-08,11.4304
2015-09-09,11.4304
2015-09-10,11.4304
2015-09-11,11.4304
2015-09-12,11.4304
2015-09-13,11.4304
2015-09-14,11.4304
2015-09-15,11.4304
2015-09-16,11.4304
2015-09-17,11.4304
2015-09-18,11.4304
2015-09-19,11.4304
2015-09-20,11.4304
2015-09-21,11.4304
2015-09-22,11.4304
2015-09-23,11.4304
2015-09-24,11.4304
2015-09-25,11.4304
2015-09-26,11.4304
2015-09-27,11.4304
2015-09-28,11.4304
2015-09-29,11.4304
2015-09-30,9.7241
2015-10-01,9.7241
2015-10-02,9.7241
2015-10-03,9.7241
2015-10-04,9.7241
2015-10-05,9.7241
2015-10-06,9.7241
2015-10-07,9.7241
2015-10-08,9.7241
2015-10-09,9.7241
2015-10-10,9.7241
2015-10-11,9.7241
2015-10-12,9.7241
2015-10-13,9.7241
2015-10-14,9.7241
2015-10-15,9.7241
2015-10-16,9.7241
2015-10-17,9.7241
2015-10-18,9.7241
2015-10-19,9.7241
2015-10-20,9.7241
2015-10-21,9.7241
2015-10-22,9.7241
2015-10-23,9.7241
2015-10-24,9.7241
2015-10-25,9.7241
2015-10-26,9.7241
2015-10-27,9.7241
2015-10-28,9.7241
2015-10-29,9.7241
2015-10-30,9.7241
2015-10-31,9.7241
2015-11-01,9.7241
2015-11-02,9.7241
2015-11-03,9.7241
2015-11-04,9.7241
2015-11-05,9.7241
2015-11-06,9.7241
2015-11-07,9.7241
2015-11-08,9.7241
2015-11-09,9.7241
2015-11-10,9.7241
2015-11-11,9.7241
2015-11-12,9.7241
2015-11-13,9.7241
2015-11-14,9.7241
2015-11-15,9.7241
2015-11-16,9.7241
2015-11-17,9.7241
2015-11-18,9.7241
2015-11-19,9.7241
2015-11-20,9.7241
2015-11-21,9.7241
2015-11-22,9.7241
2015-11-23,9.7241
2015-11-24,9.7241
2015-11-25,9.7241
2015-11-26,9.7241
2015-11-27,9.7241
2015-11-28,9.7241
2015-11-29,9.7241
2015-11-30,9.7241
2015-12-01,9.7241
2015-12-02,9.7241
2015-12-03,9.7241
2015-12-04,9.7241
2015-12-05,9.7241
2015-12-06,9.7241
2015-12-07,9.7241
2015-12-08,9.7241
2015-12-09,9.7241
2015-12-10,9.7241
2015-12-11,9.7241
2015-12-12,9.7241
2015-12-13,9.7241
2015-12-14,9.7241
2015-12-15,9.7241
2015-12-16,9.7241
2015-12-17,9.7241
2015-12-18,9.7241
2015-12-19,9.7241
2015-12-20,9.7241
2015-12-21,9.7241
2015-12-22,9.7241
2015-12-23,9.7241
2015-12-24,9.7241
2015-12-25,9.7241
2015-12-26,9.7241
2015-12-27,9.7241
2015-12-28,9.7241
2015-12-29,9.7241
2015-12-30,9.7241
2015-12-31,9.5332
2016-01-01,9.5332
2016-01-02,9.5332
2016-01-03,9.5332
2016-01-04,9.5332
2016-01-05,9.5332
2016-01-06,9.5332
2016-01-07,9.5332
2016-01-08,9.5332
2016-01-09,9.5332
2016-01-10,9.5332
2016-01-11,9.5332
2016-01-12,9.5332
2016-01-13,9.5332
2016-01-14,9.5332
2016-01-15,9.5332
2016-01-16,9.5332
2016-01-17,9.5332
2016-01-18,9.5332
2016-01-19,9.5332
2016-01-20,9.5332
2016-01-21,9.5332
2016-01-22,9.5332
2016-01-23,9.5332
2016-01-24,9.5332
2016-01-25,9.5332
2016-01-26,9.5332
2016-01-27,9.5332
2016-01-28,9.5332
2016-01-29,9.5332
2016-01-30,9.5332
2016-01-31,9.5332
2016-02-01,9.5332
2016-02-02,9.5332
2016-02-03,9.5332
2016-02-04,9.5332
2016-02-05,9.5332
2016-02-06,9.5332
2016-02-07,9.5332
2016-02-08,9.5332
2016-02-09,9.5332
2016-02-10,9.5332
2016-02-11,9.5332
2016-02-12,9.5332
2016-02-13,9.5332
2016-02-14,9.5332
2016-02-15,9.5332
2016-02-16,9.5332
2016-02-17,9.5332
2016-02-18,9.5332
2016-02-19,9.5332
2016-02-20,9.5332
2016-02-21,9.5332
2016-02-22,9.5332
2016-02-23,9.5332
2016-02-24,9.5332
2016-02-25,9.5332
2016-02-26,9.5332
2016-02-27,9.5332
2016-02-28,9.5332
2016-02-29,9.5332
2016-03-01,9.5332
2016-03-02,9.5332
2016-03-03,9.5332
2016-03-04,9.5332
2016-03-05,9.5332
2016-03-06,9.5332
2016-03-07,9.5332
2016-03-08,9.5332
2016-03-09,9.5332
2016-03-10,9.5332
2016-03-11,9.5332
2016-03-12,9.5332
2016-03-13,9.5332
2016-03-14,9.5332
2016-03-15,9.5332
2016-03-16,9.5332
2016-03-17,9.5332
2016-03-18,9.5332
2016-03-19,9.5332
2016-03-20,9.5332
2016-03-21,9.5332
2016-03-22,9.5332
2016-03-23,9.5332
2016-03-24,9.5332
2016-03-25,9.5332
2016-03-26,9.5332
2016-03-27,9.5332
2016-03-28,9.5332
2016-03-29,9.5332
2016-03-30,9.5332
2016-03-31,9.813
2016-04-01,9.813
2016-04-02,9.813
2016-04-03,9.813
2016-04-04,9.813
2016-04-05,9.813
2016-04-06,9.813
2016-04-07,9.813
2016-04-08,9.813
2016-04-09,9.813
2016-04-10,9.813
2016-04-11,9.813
2016-04-12,9.813
2016-04-13,9.813
2016-04-14,9.813
2016-04-15,9.813
2016-04-16,9.813
2016-04-17,9.813
2016-04-18,9.813
2016-04-19,9.813
2016-04-20,9.813
2016-04-21,9.813
2016-04-22,9.813
2016-04-23,9.813
2016-04-24,9.813
2016-04-25,9.813
2016-04-26,9.813
2016-04-27,9.813
2016-04-28,9.813
2016-04-29,9.813
2016-04-30,9.813
2016-05-01,9.813
2016-05-02,9.813
2016-05-03,9.813
2016-05-04,9.813
2016-05-05,9.813
2016-05-06,9.813
2016-05-07,9.813
2016-05-08,9.813
2016-05-09,9.813
2016-05-10,9.813
2016-05-11,9.813
2016-05-12,9.813
2016-05-13,9.813
2016-05-14,9.813
2016-05-15,9.813
2016-05-16,9.813
2016-05-17,9.813
2016-05-18,9.813
2016-05-19,9.813
2016-05-20,9.813
2016-05-21,9.813
2016-05-22,9.813
2016-05-23,9.813
2016-05-24,9.813
2016-05-25,9.813
2016-05-26,9.813
2016-05-27,9.813
2016-05-28,9.813
2016-05-29,9.813
2016-05-30,9.813
2016-05-31,9.813
2016-06-01,9.813
2016-06-02,9.813
2016-06-03,9.813
2016-06-04,9.813
2016-06-05,9.813
2016-06-06,9.813
2016-06-07,9.813
