,NPI CN Equity
2016-02-01,-1.852
2016-02-02,-1.852
2016-02-03,-1.852
2016-02-04,-1.852
2016-02-05,-1.852
2016-02-06,-1.852
2016-02-07,-1.852
2016-02-08,-1.852
2016-02-09,-1.852
2016-02-10,-1.852
2016-02-11,-1.852
2016-02-12,-1.852
2016-02-13,-1.852
2016-02-14,-1.852
2016-02-15,-1.852
2016-02-16,-1.852
2016-02-17,-1.852
2016-02-18,-1.852
2016-02-19,-1.852
2016-02-20,-1.852
2016-02-21,-1.852
2016-02-22,-1.852
2016-02-23,-1.852
2016-02-24,-1.852
2016-02-25,-1.852
2016-02-26,-1.852
2016-02-27,-1.852
2016-02-28,-1.852
2016-02-29,-1.852
2016-03-01,-1.852
2016-03-02,-1.852
2016-03-03,-1.852
2016-03-04,-1.852
2016-03-05,-1.852
2016-03-06,-1.852
2016-03-07,-1.852
2016-03-08,-1.852
2016-03-09,-1.852
2016-03-10,-1.852
2016-03-11,-1.852
2016-03-12,-1.852
2016-03-13,-1.852
2016-03-14,-1.852
2016-03-15,-1.852
2016-03-16,-1.852
2016-03-17,-1.852
2016-03-18,-1.852
2016-03-19,-1.852
2016-03-20,-1.852
2016-03-21,-1.852
2016-03-22,-1.852
2016-03-23,-1.852
2016-03-24,-1.852
2016-03-25,-1.852
2016-03-26,-1.852
2016-03-27,-1.852
2016-03-28,-1.852
2016-03-29,-1.852
2016-03-30,-1.852
2016-03-31,-6.4905
2016-04-01,-6.4905
2016-04-02,-6.4905
2016-04-03,-6.4905
2016-04-04,-6.4905
2016-04-05,-6.4905
2016-04-06,-6.4905
2016-04-07,-6.4905
2016-04-08,-6.4905
2016-04-09,-6.4905
2016-04-10,-6.4905
2016-04-11,-6.4905
2016-04-12,-6.4905
2016-04-13,-6.4905
2016-04-14,-6.4905
2016-04-15,-6.4905
2016-04-16,-6.4905
2016-04-17,-6.4905
2016-04-18,-6.4905
2016-04-19,-6.4905
2016-04-20,-6.4905
2016-04-21,-6.4905
2016-04-22,-6.4905
2016-04-23,-6.4905
2016-04-24,-6.4905
2016-04-25,-6.4905
2016-04-26,-6.4905
2016-04-27,-6.4905
2016-04-28,-6.4905
2016-04-29,-6.4905
2016-04-30,-6.4905
2016-05-01,-6.4905
2016-05-02,-6.4905
2016-05-03,-6.4905
2016-05-04,-6.4905
2016-05-05,-6.4905
2016-05-06,-6.4905
2016-05-07,-6.4905
2016-05-08,-6.4905
2016-05-09,-6.4905
2016-05-10,-6.4905
2016-05-11,-6.4905
2016-05-12,-6.4905
2016-05-13,-6.4905
2016-05-14,-6.4905
2016-05-15,-6.4905
2016-05-16,-6.4905
2016-05-17,-6.4905
2016-05-18,-6.4905
2016-05-19,-6.4905
2016-05-20,-6.4905
2016-05-21,-6.4905
2016-05-22,-6.4905
2016-05-23,-6.4905
2016-05-24,-6.4905
2016-05-25,-6.4905
2016-05-26,-6.4905
2016-05-27,-6.4905
2016-05-28,-6.4905
2016-05-29,-6.4905
2016-05-30,-6.4905
2016-05-31,-6.4905
2016-06-01,-6.4905
2016-06-02,-6.4905
2016-06-03,-6.4905
2016-06-04,-6.4905
2016-06-05,-6.4905
2016-06-06,-6.4905
2016-06-07,-6.4905
2016-06-08,-6.4905
2016-06-09,-6.4905
2016-06-10,-6.4905
2016-06-11,-6.4905
2016-06-12,-6.4905
2016-06-13,-6.4905
2016-06-14,-6.4905
2016-06-15,-6.4905
2016-06-16,-6.4905
2016-06-17,-6.4905
2016-06-18,-6.4905
2016-06-19,-6.4905
2016-06-20,-6.4905
2016-06-21,-6.4905
2016-06-22,-6.4905
2016-06-23,-6.4905
2016-06-24,-6.4905
2016-06-25,-6.4905
2016-06-26,-6.4905
2016-06-27,-6.4905
2016-06-28,-6.4905
2016-06-29,-6.4905
2016-06-30,-13.9299
2016-07-01,-13.9299
2016-07-02,-13.9299
2016-07-03,-13.9299
2016-07-04,-13.9299
2016-07-05,-13.9299
2016-07-06,-13.9299
2016-07-07,-13.9299
2016-07-08,-13.9299
2016-07-09,-13.9299
2016-07-10,-13.9299
2016-07-11,-13.9299
2016-07-12,-13.9299
2016-07-13,-13.9299
2016-07-14,-13.9299
2016-07-15,-13.9299
2016-07-16,-13.9299
2016-07-17,-13.9299
2016-07-18,-13.9299
2016-07-19,-13.9299
2016-07-20,-13.9299
2016-07-21,-13.9299
2016-07-22,-13.9299
2016-07-23,-13.9299
2016-07-24,-13.9299
2016-07-25,-13.9299
2016-07-26,-13.9299
2016-07-27,-13.9299
2016-07-28,-13.9299
2016-07-29,-13.9299
2016-07-30,-13.9299
2016-07-31,-13.9299
2016-08-01,-13.9299
2016-08-02,-13.9299
2016-08-03,-13.9299
2016-08-04,-13.9299
2016-08-05,-13.9299
2016-08-06,-13.9299
2016-08-07,-13.9299
2016-08-08,-13.9299
2016-08-09,-13.9299
2016-08-10,-13.9299
2016-08-11,-13.9299
2016-08-12,-13.9299
2016-08-13,-13.9299
2016-08-14,-13.9299
2016-08-15,-13.9299
2016-08-16,-13.9299
2016-08-17,-13.9299
2016-08-18,-13.9299
2016-08-19,-13.9299
2016-08-20,-13.9299
2016-08-21,-13.9299
2016-08-22,-13.9299
2016-08-23,-13.9299
2016-08-24,-13.9299
2016-08-25,-13.9299
2016-08-26,-13.9299
2016-08-27,-13.9299
2016-08-28,-13.9299
2016-08-29,-13.9299
2016-08-30,-13.9299
2016-08-31,-13.9299
2016-09-01,-13.9299
2016-09-02,-13.9299
2016-09-03,-13.9299
2016-09-04,-13.9299
2016-09-05,-13.9299
2016-09-06,-13.9299
2016-09-07,-13.9299
2016-09-08,-13.9299
2016-09-09,-13.9299
2016-09-10,-13.9299
2016-09-11,-13.9299
2016-09-12,-13.9299
2016-09-13,-13.9299
2016-09-14,-13.9299
2016-09-15,-13.9299
2016-09-16,-13.9299
2016-09-17,-13.9299
2016-09-18,-13.9299
2016-09-19,-13.9299
2016-09-20,-13.9299
2016-09-21,-13.9299
2016-09-22,-13.9299
2016-09-23,-13.9299
2016-09-24,-13.9299
2016-09-25,-13.9299
2016-09-26,-13.9299
2016-09-27,-13.9299
2016-09-28,-13.9299
2016-09-29,-13.9299
2016-09-30,-7.0743
2016-10-01,-7.0743
2016-10-02,-7.0743
2016-10-03,-7.0743
2016-10-04,-7.0743
2016-10-05,-7.0743
2016-10-06,-7.0743
2016-10-07,-7.0743
2016-10-08,-7.0743
2016-10-09,-7.0743
2016-10-10,-7.0743
2016-10-11,-7.0743
2016-10-12,-7.0743
2016-10-13,-7.0743
2016-10-14,-7.0743
2016-10-15,-7.0743
2016-10-16,-7.0743
2016-10-17,-7.0743
2016-10-18,-7.0743
2016-10-19,-7.0743
2016-10-20,-7.0743
2016-10-21,-7.0743
2016-10-22,-7.0743
2016-10-23,-7.0743
2016-10-24,-7.0743
2016-10-25,-7.0743
2016-10-26,-7.0743
2016-10-27,-7.0743
2016-10-28,-7.0743
2016-10-29,-7.0743
2016-10-30,-7.0743
2016-10-31,-7.0743
2016-11-01,-7.0743
2016-11-02,-7.0743
2016-11-03,-7.0743
2016-11-04,-7.0743
2016-11-05,-7.0743
2016-11-06,-7.0743
2016-11-07,-7.0743
2016-11-08,-7.0743
2016-11-09,-7.0743
2016-11-10,-7.0743
2016-11-11,-7.0743
2016-11-12,-7.0743
2016-11-13,-7.0743
2016-11-14,-7.0743
2016-11-15,-7.0743
2016-11-16,-7.0743
2016-11-17,-7.0743
2016-11-18,-7.0743
2016-11-19,-7.0743
2016-11-20,-7.0743
2016-11-21,-7.0743
2016-11-22,-7.0743
2016-11-23,-7.0743
2016-11-24,-7.0743
2016-11-25,-7.0743
2016-11-26,-7.0743
2016-11-27,-7.0743
2016-11-28,-7.0743
2016-11-29,-7.0743
2016-11-30,-7.0743
2016-12-01,-7.0743
2016-12-02,-7.0743
2016-12-03,-7.0743
2016-12-04,-7.0743
2016-12-05,-7.0743
2016-12-06,-7.0743
2016-12-07,-7.0743
2016-12-08,-7.0743
2016-12-09,-7.0743
2016-12-10,-7.0743
2016-12-11,-7.0743
2016-12-12,-7.0743
2016-12-13,-7.0743
2016-12-14,-7.0743
2016-12-15,-7.0743
2016-12-16,-7.0743
2016-12-17,-7.0743
2016-12-18,-7.0743
2016-12-19,-7.0743
2016-12-20,-7.0743
2016-12-21,-7.0743
2016-12-22,-7.0743
2016-12-23,-7.0743
2016-12-24,-7.0743
2016-12-25,-7.0743
2016-12-26,-7.0743
2016-12-27,-7.0743
2016-12-28,-7.0743
2016-12-29,-7.0743
2016-12-30,-7.0743
2016-12-31,15.6898
2017-01-01,15.6898
2017-01-02,15.6898
2017-01-03,15.6898
2017-01-04,15.6898
2017-01-05,15.6898
2017-01-06,15.6898
2017-01-07,15.6898
2017-01-08,15.6898
2017-01-09,15.6898
2017-01-10,15.6898
2017-01-11,15.6898
2017-01-12,15.6898
2017-01-13,15.6898
2017-01-14,15.6898
2017-01-15,15.6898
2017-01-16,15.6898
2017-01-17,15.6898
2017-01-18,15.6898
2017-01-19,15.6898
2017-01-20,15.6898
2017-01-21,15.6898
2017-01-22,15.6898
2017-01-23,15.6898
2017-01-24,15.6898
2017-01-25,15.6898
2017-01-26,15.6898
2017-01-27,15.6898
2017-01-28,15.6898
2017-01-29,15.6898
2017-01-30,15.6898
2017-01-31,15.6898
2017-02-01,15.6898
2017-02-02,15.6898
2017-02-03,15.6898
2017-02-04,15.6898
2017-02-05,15.6898
2017-02-06,15.6898
2017-02-07,15.6898
2017-02-08,15.6898
2017-02-09,15.6898
2017-02-10,15.6898
2017-02-11,15.6898
2017-02-12,15.6898
2017-02-13,15.6898
2017-02-14,15.6898
2017-02-15,15.6898
2017-02-16,15.6898
2017-02-17,15.6898
2017-02-18,15.6898
2017-02-19,15.6898
2017-02-20,15.6898
2017-02-21,15.6898
2017-02-22,15.6898
2017-02-23,15.6898
2017-02-24,15.6898
2017-02-25,15.6898
2017-02-26,15.6898
2017-02-27,15.6898
2017-02-28,15.6898
2017-03-01,15.6898
2017-03-02,15.6898
2017-03-03,15.6898
2017-03-04,15.6898
2017-03-05,15.6898
2017-03-06,15.6898
2017-03-07,15.6898
2017-03-08,15.6898
2017-03-09,15.6898
2017-03-10,15.6898
2017-03-11,15.6898
2017-03-12,15.6898
2017-03-13,15.6898
2017-03-14,15.6898
2017-03-15,15.6898
2017-03-16,15.6898
2017-03-17,15.6898
2017-03-18,15.6898
2017-03-19,15.6898
2017-03-20,15.6898
2017-03-21,15.6898
2017-03-22,15.6898
2017-03-23,15.6898
2017-03-24,15.6898
2017-03-25,15.6898
2017-03-26,15.6898
2017-03-27,15.6898
2017-03-28,15.6898
2017-03-29,15.6898
2017-03-30,15.6898
2017-03-31,32.2334
2017-04-01,32.2334
2017-04-02,32.2334
2017-04-03,32.2334
2017-04-04,32.2334
2017-04-05,32.2334
2017-04-06,32.2334
2017-04-07,32.2334
2017-04-08,32.2334
2017-04-09,32.2334
2017-04-10,32.2334
2017-04-11,32.2334
2017-04-12,32.2334
2017-04-13,32.2334
2017-04-14,32.2334
2017-04-15,32.2334
2017-04-16,32.2334
2017-04-17,32.2334
2017-04-18,32.2334
2017-04-19,32.2334
2017-04-20,32.2334
2017-04-21,32.2334
2017-04-22,32.2334
2017-04-23,32.2334
2017-04-24,32.2334
2017-04-25,32.2334
2017-04-26,32.2334
2017-04-27,32.2334
2017-04-28,32.2334
2017-04-29,32.2334
2017-04-30,32.2334
2017-05-01,32.2334
2017-05-02,32.2334
2017-05-03,32.2334
2017-05-04,32.2334
2017-05-05,32.2334
2017-05-06,32.2334
2017-05-07,32.2334
2017-05-08,32.2334
2017-05-09,32.2334
2017-05-10,32.2334
2017-05-11,32.2334
2017-05-12,32.2334
2017-05-13,32.2334
2017-05-14,32.2334
2017-05-15,32.2334
2017-05-16,32.2334
2017-05-17,32.2334
2017-05-18,32.2334
2017-05-19,32.2334
2017-05-20,32.2334
2017-05-21,32.2334
2017-05-22,32.2334
2017-05-23,32.2334
2017-05-24,32.2334
2017-05-25,32.2334
2017-05-26,32.2334
2017-05-27,32.2334
2017-05-28,32.2334
2017-05-29,32.2334
2017-05-30,32.2334
2017-05-31,32.2334
2017-06-01,32.2334
2017-06-02,32.2334
2017-06-03,32.2334
2017-06-04,32.2334
2017-06-05,32.2334
2017-06-06,32.2334
2017-06-07,32.2334
2017-06-08,32.2334
2017-06-09,32.2334
2017-06-10,32.2334
2017-06-11,32.2334
2017-06-12,32.2334
2017-06-13,32.2334
2017-06-14,32.2334
2017-06-15,32.2334
2017-06-16,32.2334
2017-06-17,32.2334
2017-06-18,32.2334
2017-06-19,32.2334
2017-06-20,32.2334
2017-06-21,32.2334
2017-06-22,32.2334
2017-06-23,32.2334
2017-06-24,32.2334
2017-06-25,32.2334
2017-06-26,32.2334
2017-06-27,32.2334
2017-06-28,32.2334
2017-06-29,32.2334
2017-06-30,32.3313
2017-07-01,32.3313
2017-07-02,32.3313
2017-07-03,32.3313
2017-07-04,32.3313
2017-07-05,32.3313
2017-07-06,32.3313
2017-07-07,32.3313
2017-07-08,32.3313
2017-07-09,32.3313
2017-07-10,32.3313
2017-07-11,32.3313
2017-07-12,32.3313
2017-07-13,32.3313
2017-07-14,32.3313
2017-07-15,32.3313
2017-07-16,32.3313
2017-07-17,32.3313
2017-07-18,32.3313
2017-07-19,32.3313
2017-07-20,32.3313
2017-07-21,32.3313
2017-07-22,32.3313
2017-07-23,32.3313
2017-07-24,32.3313
2017-07-25,32.3313
2017-07-26,32.3313
2017-07-27,32.3313
2017-07-28,32.3313
2017-07-29,32.3313
2017-07-30,32.3313
2017-07-31,32.3313
2017-08-01,32.3313
2017-08-02,32.3313
2017-08-03,32.3313
2017-08-04,32.3313
2017-08-05,32.3313
2017-08-06,32.3313
2017-08-07,32.3313
2017-08-08,32.3313
2017-08-09,32.3313
2017-08-10,32.3313
2017-08-11,32.3313
2017-08-12,32.3313
2017-08-13,32.3313
2017-08-14,32.3313
2017-08-15,32.3313
2017-08-16,32.3313
2017-08-17,32.3313
2017-08-18,32.3313
2017-08-19,32.3313
2017-08-20,32.3313
2017-08-21,32.3313
2017-08-22,32.3313
2017-08-23,32.3313
2017-08-24,32.3313
2017-08-25,32.3313
2017-08-26,32.3313
2017-08-27,32.3313
2017-08-28,32.3313
2017-08-29,32.3313
2017-08-30,32.3313
2017-08-31,32.3313
2017-09-01,32.3313
2017-09-02,32.3313
2017-09-03,32.3313
2017-09-04,32.3313
2017-09-05,32.3313
2017-09-06,32.3313
2017-09-07,32.3313
2017-09-08,32.3313
2017-09-09,32.3313
2017-09-10,32.3313
2017-09-11,32.3313
2017-09-12,32.3313
2017-09-13,32.3313
2017-09-14,32.3313
2017-09-15,32.3313
2017-09-16,32.3313
2017-09-17,32.3313
2017-09-18,32.3313
2017-09-19,32.3313
2017-09-20,32.3313
2017-09-21,32.3313
2017-09-22,32.3313
2017-09-23,32.3313
2017-09-24,32.3313
2017-09-25,32.3313
2017-09-26,32.3313
2017-09-27,32.3313
2017-09-28,32.3313
2017-09-29,32.3313
2017-09-30,42.7291
2017-10-01,42.7291
2017-10-02,42.7291
2017-10-03,42.7291
2017-10-04,42.7291
2017-10-05,42.7291
2017-10-06,42.7291
2017-10-07,42.7291
2017-10-08,42.7291
2017-10-09,42.7291
2017-10-10,42.7291
2017-10-11,42.7291
2017-10-12,42.7291
2017-10-13,42.7291
2017-10-14,42.7291
2017-10-15,42.7291
2017-10-16,42.7291
2017-10-17,42.7291
2017-10-18,42.7291
2017-10-19,42.7291
2017-10-20,42.7291
2017-10-21,42.7291
2017-10-22,42.7291
2017-10-23,42.7291
2017-10-24,42.7291
2017-10-25,42.7291
2017-10-26,42.7291
2017-10-27,42.7291
2017-10-28,42.7291
2017-10-29,42.7291
2017-10-30,42.7291
2017-10-31,42.7291
2017-11-01,42.7291
2017-11-02,42.7291
2017-11-03,42.7291
2017-11-04,42.7291
2017-11-05,42.7291
2017-11-06,42.7291
2017-11-07,42.7291
2017-11-08,42.7291
2017-11-09,42.7291
2017-11-10,42.7291
2017-11-11,42.7291
2017-11-12,42.7291
2017-11-13,42.7291
2017-11-14,42.7291
2017-11-15,42.7291
2017-11-16,42.7291
2017-11-17,42.7291
2017-11-18,42.7291
2017-11-19,42.7291
2017-11-20,42.7291
2017-11-21,42.7291
2017-11-22,42.7291
2017-11-23,42.7291
2017-11-24,42.7291
2017-11-25,42.7291
2017-11-26,42.7291
2017-11-27,42.7291
2017-11-28,42.7291
2017-11-29,42.7291
2017-11-30,42.7291
2017-12-01,42.7291
2017-12-02,42.7291
2017-12-03,42.7291
2017-12-04,42.7291
2017-12-05,42.7291
2017-12-06,42.7291
2017-12-07,42.7291
2017-12-08,42.7291
2017-12-09,42.7291
2017-12-10,42.7291
2017-12-11,42.7291
2017-12-12,42.7291
2017-12-13,42.7291
2017-12-14,42.7291
2017-12-15,42.7291
2017-12-16,42.7291
2017-12-17,42.7291
2017-12-18,42.7291
2017-12-19,42.7291
2017-12-20,42.7291
2017-12-21,42.7291
2017-12-22,42.7291
2017-12-23,42.7291
2017-12-24,42.7291
2017-12-25,42.7291
2017-12-26,42.7291
2017-12-27,42.7291
2017-12-28,42.7291
2017-12-29,42.7291
2017-12-30,42.7291
2017-12-31,22.0688
2018-01-01,22.0688
2018-01-02,22.0688
2018-01-03,22.0688
2018-01-04,22.0688
2018-01-05,22.0688
2018-01-06,22.0688
2018-01-07,22.0688
2018-01-08,22.0688
2018-01-09,22.0688
2018-01-10,22.0688
2018-01-11,22.0688
2018-01-12,22.0688
2018-01-13,22.0688
2018-01-14,22.0688
2018-01-15,22.0688
2018-01-16,22.0688
2018-01-17,22.0688
2018-01-18,22.0688
2018-01-19,22.0688
2018-01-20,22.0688
2018-01-21,22.0688
2018-01-22,22.0688
2018-01-23,22.0688
2018-01-24,22.0688
2018-01-25,22.0688
2018-01-26,22.0688
2018-01-27,22.0688
2018-01-28,22.0688
2018-01-29,22.0688
2018-01-30,22.0688
2018-01-31,22.0688
2018-02-01,22.0688
2018-02-02,22.0688
2018-02-03,22.0688
2018-02-04,22.0688
2018-02-05,22.0688
2018-02-06,22.0688
2018-02-07,22.0688
2018-02-08,22.0688
2018-02-09,22.0688
2018-02-10,22.0688
2018-02-11,22.0688
2018-02-12,22.0688
2018-02-13,22.0688
2018-02-14,22.0688
2018-02-15,22.0688
2018-02-16,22.0688
2018-02-17,22.0688
2018-02-18,22.0688
2018-02-19,22.0688
2018-02-20,22.0688
2018-02-21,22.0688
2018-02-22,22.0688
2018-02-23,22.0688
2018-02-24,22.0688
2018-02-25,22.0688
2018-02-26,22.0688
2018-02-27,22.0688
2018-02-28,22.0688
2018-03-01,22.0688
2018-03-02,22.0688
2018-03-03,22.0688
2018-03-04,22.0688
2018-03-05,22.0688
2018-03-06,22.0688
2018-03-07,22.0688
2018-03-08,22.0688
2018-03-09,22.0688
2018-03-10,22.0688
2018-03-11,22.0688
2018-03-12,22.0688
2018-03-13,22.0688
2018-03-14,22.0688
2018-03-15,22.0688
2018-03-16,22.0688
2018-03-17,22.0688
2018-03-18,22.0688
2018-03-19,22.0688
2018-03-20,22.0688
2018-03-21,22.0688
2018-03-22,22.0688
2018-03-23,22.0688
2018-03-24,22.0688
2018-03-25,22.0688
2018-03-26,22.0688
2018-03-27,22.0688
2018-03-28,22.0688
2018-03-29,22.0688
2018-03-30,22.0688
2018-03-31,27.7036
2018-04-01,27.7036
2018-04-02,27.7036
2018-04-03,27.7036
2018-04-04,27.7036
2018-04-05,27.7036
2018-04-06,27.7036
2018-04-07,27.7036
2018-04-08,27.7036
2018-04-09,27.7036
2018-04-10,27.7036
2018-04-11,27.7036
2018-04-12,27.7036
2018-04-13,27.7036
2018-04-14,27.7036
2018-04-15,27.7036
2018-04-16,27.7036
2018-04-17,27.7036
2018-04-18,27.7036
2018-04-19,27.7036
2018-04-20,27.7036
2018-04-21,27.7036
2018-04-22,27.7036
2018-04-23,27.7036
2018-04-24,27.7036
2018-04-25,27.7036
2018-04-26,27.7036
2018-04-27,27.7036
2018-04-28,27.7036
2018-04-29,27.7036
2018-04-30,27.7036
2018-05-01,27.7036
2018-05-02,27.7036
2018-05-03,27.7036
2018-05-04,27.7036
2018-05-05,27.7036
2018-05-06,27.7036
2018-05-07,27.7036
2018-05-08,27.7036
2018-05-09,27.7036
2018-05-10,27.7036
2018-05-11,27.7036
2018-05-12,27.7036
2018-05-13,27.7036
2018-05-14,27.7036
2018-05-15,27.7036
2018-05-16,27.7036
2018-05-17,27.7036
2018-05-18,27.7036
2018-05-19,27.7036
2018-05-20,27.7036
2018-05-21,27.7036
2018-05-22,27.7036
2018-05-23,27.7036
2018-05-24,27.7036
2018-05-25,27.7036
2018-05-26,27.7036
2018-05-27,27.7036
2018-05-28,27.7036
2018-05-29,27.7036
2018-05-30,27.7036
2018-05-31,27.7036
2018-06-01,27.7036
2018-06-02,27.7036
2018-06-03,27.7036
2018-06-04,27.7036
2018-06-05,27.7036
2018-06-06,27.7036
2018-06-07,27.7036
2018-06-08,27.7036
2018-06-09,27.7036
2018-06-10,27.7036
2018-06-11,27.7036
2018-06-12,27.7036
2018-06-13,27.7036
2018-06-14,27.7036
2018-06-15,27.7036
2018-06-16,27.7036
2018-06-17,27.7036
2018-06-18,27.7036
2018-06-19,27.7036
2018-06-20,27.7036
2018-06-21,27.7036
2018-06-22,27.7036
2018-06-23,27.7036
2018-06-24,27.7036
2018-06-25,27.7036
2018-06-26,27.7036
2018-06-27,27.7036
2018-06-28,27.7036
2018-06-29,27.7036
2018-06-30,30.4247
2018-07-01,30.4247
2018-07-02,30.4247
2018-07-03,30.4247
2018-07-04,30.4247
2018-07-05,30.4247
2018-07-06,30.4247
2018-07-07,30.4247
2018-07-08,30.4247
2018-07-09,30.4247
2018-07-10,30.4247
2018-07-11,30.4247
2018-07-12,30.4247
2018-07-13,30.4247
2018-07-14,30.4247
2018-07-15,30.4247
2018-07-16,30.4247
2018-07-17,30.4247
2018-07-18,30.4247
2018-07-19,30.4247
2018-07-20,30.4247
2018-07-21,30.4247
2018-07-22,30.4247
2018-07-23,30.4247
2018-07-24,30.4247
2018-07-25,30.4247
2018-07-26,30.4247
2018-07-27,30.4247
2018-07-28,30.4247
2018-07-29,30.4247
2018-07-30,30.4247
2018-07-31,30.4247
2018-08-01,30.4247
2018-08-02,30.4247
2018-08-03,30.4247
2018-08-04,30.4247
2018-08-05,30.4247
2018-08-06,30.4247
2018-08-07,30.4247
2018-08-08,30.4247
2018-08-09,30.4247
2018-08-10,30.4247
2018-08-11,30.4247
2018-08-12,30.4247
2018-08-13,30.4247
2018-08-14,30.4247
2018-08-15,30.4247
2018-08-16,30.4247
2018-08-17,30.4247
2018-08-18,30.4247
2018-08-19,30.4247
2018-08-20,30.4247
2018-08-21,30.4247
2018-08-22,30.4247
2018-08-23,30.4247
2018-08-24,30.4247
2018-08-25,30.4247
2018-08-26,30.4247
2018-08-27,30.4247
2018-08-28,30.4247
2018-08-29,30.4247
2018-08-30,30.4247
2018-08-31,30.4247
2018-09-01,30.4247
2018-09-02,30.4247
2018-09-03,30.4247
2018-09-04,30.4247
2018-09-05,30.4247
2018-09-06,30.4247
2018-09-07,30.4247
2018-09-08,30.4247
2018-09-09,30.4247
2018-09-10,30.4247
2018-09-11,30.4247
2018-09-12,30.4247
2018-09-13,30.4247
2018-09-14,30.4247
2018-09-15,30.4247
2018-09-16,30.4247
2018-09-17,30.4247
2018-09-18,30.4247
2018-09-19,30.4247
2018-09-20,30.4247
2018-09-21,30.4247
2018-09-22,30.4247
2018-09-23,30.4247
2018-09-24,30.4247
2018-09-25,30.4247
2018-09-26,30.4247
2018-09-27,30.4247
2018-09-28,30.4247
2018-09-29,30.4247
2018-09-30,36.8557
2018-10-01,36.8557
2018-10-02,36.8557
2018-10-03,36.8557
2018-10-04,36.8557
2018-10-05,36.8557
2018-10-06,36.8557
2018-10-07,36.8557
2018-10-08,36.8557
2018-10-09,36.8557
2018-10-10,36.8557
2018-10-11,36.8557
2018-10-12,36.8557
2018-10-13,36.8557
2018-10-14,36.8557
2018-10-15,36.8557
2018-10-16,36.8557
2018-10-17,36.8557
2018-10-18,36.8557
2018-10-19,36.8557
2018-10-20,36.8557
2018-10-21,36.8557
2018-10-22,36.8557
2018-10-23,36.8557
2018-10-24,36.8557
2018-10-25,36.8557
2018-10-26,36.8557
2018-10-27,36.8557
2018-10-28,36.8557
2018-10-29,36.8557
2018-10-30,36.8557
2018-10-31,36.8557
2018-11-01,36.8557
2018-11-02,36.8557
2018-11-03,36.8557
2018-11-04,36.8557
2018-11-05,36.8557
2018-11-06,36.8557
2018-11-07,36.8557
2018-11-08,36.8557
2018-11-09,36.8557
2018-11-10,36.8557
2018-11-11,36.8557
2018-11-12,36.8557
2018-11-13,36.8557
2018-11-14,36.8557
2018-11-15,36.8557
2018-11-16,36.8557
2018-11-17,36.8557
2018-11-18,36.8557
2018-11-19,36.8557
2018-11-20,36.8557
2018-11-21,36.8557
2018-11-22,36.8557
2018-11-23,36.8557
2018-11-24,36.8557
2018-11-25,36.8557
2018-11-26,36.8557
2018-11-27,36.8557
2018-11-28,36.8557
2018-11-29,36.8557
2018-11-30,36.8557
2018-12-01,36.8557
2018-12-02,36.8557
2018-12-03,36.8557
2018-12-04,36.8557
2018-12-05,36.8557
2018-12-06,36.8557
2018-12-07,36.8557
2018-12-08,36.8557
2018-12-09,36.8557
2018-12-10,36.8557
2018-12-11,36.8557
2018-12-12,36.8557
2018-12-13,36.8557
2018-12-14,36.8557
2018-12-15,36.8557
2018-12-16,36.8557
2018-12-17,36.8557
2018-12-18,36.8557
2018-12-19,36.8557
2018-12-20,36.8557
2018-12-21,36.8557
2018-12-22,36.8557
2018-12-23,36.8557
2018-12-24,36.8557
2018-12-25,36.8557
2018-12-26,36.8557
2018-12-27,36.8557
2018-12-28,36.8557
2018-12-29,36.8557
2018-12-30,36.8557
2018-12-31,35.6439
2019-01-01,35.6439
2019-01-02,35.6439
2019-01-03,35.6439
2019-01-04,35.6439
2019-01-05,35.6439
2019-01-06,35.6439
2019-01-07,35.6439
2019-01-08,35.6439
2019-01-09,35.6439
2019-01-10,35.6439
2019-01-11,35.6439
2019-01-12,35.6439
2019-01-13,35.6439
2019-01-14,35.6439
2019-01-15,35.6439
2019-01-16,35.6439
2019-01-17,35.6439
2019-01-18,35.6439
2019-01-19,35.6439
2019-01-20,35.6439
2019-01-21,35.6439
2019-01-22,35.6439
2019-01-23,35.6439
2019-01-24,35.6439
2019-01-25,35.6439
2019-01-26,35.6439
2019-01-27,35.6439
2019-01-28,35.6439
2019-01-29,35.6439
2019-01-30,35.6439
2019-01-31,35.6439
2019-02-01,35.6439
2019-02-02,35.6439
2019-02-03,35.6439
2019-02-04,35.6439
2019-02-05,35.6439
2019-02-06,35.6439
2019-02-07,35.6439
2019-02-08,35.6439
2019-02-09,35.6439
2019-02-10,35.6439
2019-02-11,35.6439
2019-02-12,35.6439
2019-02-13,35.6439
2019-02-14,35.6439
2019-02-15,35.6439
2019-02-16,35.6439
2019-02-17,35.6439
2019-02-18,35.6439
2019-02-19,35.6439
2019-02-20,35.6439
2019-02-21,35.6439
2019-02-22,35.6439
2019-02-23,35.6439
2019-02-24,35.6439
2019-02-25,35.6439
2019-02-26,35.6439
2019-02-27,35.6439
2019-02-28,35.6439
2019-03-01,35.6439
2019-03-02,35.6439
2019-03-03,35.6439
2019-03-04,35.6439
2019-03-05,35.6439
2019-03-06,35.6439
2019-03-07,35.6439
2019-03-08,35.6439
2019-03-09,35.6439
2019-03-10,35.6439
2019-03-11,35.6439
2019-03-12,35.6439
2019-03-13,35.6439
2019-03-14,35.6439
2019-03-15,35.6439
2019-03-16,35.6439
2019-03-17,35.6439
2019-03-18,35.6439
