,SIM DC Equity
2016-07-11,79.348
2016-07-12,79.348
2016-07-13,79.348
2016-07-14,79.348
2016-07-15,79.348
2016-07-16,79.348
2016-07-17,79.348
2016-07-18,79.348
2016-07-19,79.348
2016-07-20,79.348
2016-07-21,79.348
2016-07-22,79.348
2016-07-23,79.348
2016-07-24,79.348
2016-07-25,79.348
2016-07-26,79.348
2016-07-27,79.348
2016-07-28,79.348
2016-07-29,79.348
2016-07-30,79.348
2016-07-31,79.348
2016-08-01,79.348
2016-08-02,79.348
2016-08-03,79.348
2016-08-04,79.348
2016-08-05,79.348
2016-08-06,79.348
2016-08-07,79.348
2016-08-08,79.348
2016-08-09,79.348
2016-08-10,79.348
2016-08-11,79.348
2016-08-12,79.348
2016-08-13,79.348
2016-08-14,79.348
2016-08-15,79.348
2016-08-16,79.348
2016-08-17,79.348
2016-08-18,79.348
2016-08-19,79.348
2016-08-20,79.348
2016-08-21,79.348
2016-08-22,79.348
2016-08-23,79.348
2016-08-24,79.348
2016-08-25,79.348
2016-08-26,79.348
2016-08-27,79.348
2016-08-28,79.348
2016-08-29,79.348
2016-08-30,79.348
2016-08-31,79.348
2016-09-01,79.348
2016-09-02,79.348
2016-09-03,79.348
2016-09-04,79.348
2016-09-05,79.348
2016-09-06,79.348
2016-09-07,79.348
2016-09-08,79.348
2016-09-09,79.348
2016-09-10,79.348
2016-09-11,79.348
2016-09-12,79.348
2016-09-13,79.348
2016-09-14,79.348
2016-09-15,79.348
2016-09-16,79.348
2016-09-17,79.348
2016-09-18,79.348
2016-09-19,79.348
2016-09-20,79.348
2016-09-21,79.348
2016-09-22,79.348
2016-09-23,79.348
2016-09-24,79.348
2016-09-25,79.348
2016-09-26,79.348
2016-09-27,79.348
2016-09-28,79.348
2016-09-29,79.348
2016-09-30,72.8176
2016-10-01,72.8176
2016-10-02,72.8176
2016-10-03,72.8176
2016-10-04,72.8176
2016-10-05,72.8176
2016-10-06,72.8176
2016-10-07,72.8176
2016-10-08,72.8176
2016-10-09,72.8176
2016-10-10,72.8176
2016-10-11,72.8176
2016-10-12,72.8176
2016-10-13,72.8176
2016-10-14,72.8176
2016-10-15,72.8176
2016-10-16,72.8176
2016-10-17,72.8176
2016-10-18,72.8176
2016-10-19,72.8176
2016-10-20,72.8176
2016-10-21,72.8176
2016-10-22,72.8176
2016-10-23,72.8176
2016-10-24,72.8176
2016-10-25,72.8176
2016-10-26,72.8176
2016-10-27,72.8176
2016-10-28,72.8176
2016-10-29,72.8176
2016-10-30,72.8176
2016-10-31,72.8176
2016-11-01,72.8176
2016-11-02,72.8176
2016-11-03,72.8176
2016-11-04,72.8176
2016-11-05,72.8176
2016-11-06,72.8176
2016-11-07,72.8176
2016-11-08,72.8176
2016-11-09,72.8176
2016-11-10,72.8176
2016-11-11,72.8176
2016-11-12,72.8176
2016-11-13,72.8176
2016-11-14,72.8176
2016-11-15,72.8176
2016-11-16,72.8176
2016-11-17,72.8176
2016-11-18,72.8176
2016-11-19,72.8176
2016-11-20,72.8176
2016-11-21,72.8176
2016-11-22,72.8176
2016-11-23,72.8176
2016-11-24,72.8176
2016-11-25,72.8176
2016-11-26,72.8176
2016-11-27,72.8176
2016-11-28,72.8176
2016-11-29,72.8176
2016-11-30,72.8176
2016-12-01,72.8176
2016-12-02,72.8176
2016-12-03,72.8176
2016-12-04,72.8176
2016-12-05,72.8176
2016-12-06,72.8176
2016-12-07,72.8176
2016-12-08,72.8176
2016-12-09,72.8176
2016-12-10,72.8176
2016-12-11,72.8176
2016-12-12,72.8176
2016-12-13,72.8176
2016-12-14,72.8176
2016-12-15,72.8176
2016-12-16,72.8176
2016-12-17,72.8176
2016-12-18,72.8176
2016-12-19,72.8176
2016-12-20,72.8176
2016-12-21,72.8176
2016-12-22,72.8176
2016-12-23,72.8176
2016-12-24,72.8176
2016-12-25,72.8176
2016-12-26,72.8176
2016-12-27,72.8176
2016-12-28,72.8176
2016-12-29,72.8176
2016-12-30,72.8176
2016-12-31,82.9671
2017-01-01,82.9671
2017-01-02,82.9671
2017-01-03,82.9671
2017-01-04,82.9671
2017-01-05,82.9671
2017-01-06,82.9671
2017-01-07,82.9671
2017-01-08,82.9671
2017-01-09,82.9671
2017-01-10,82.9671
2017-01-11,82.9671
2017-01-12,82.9671
2017-01-13,82.9671
2017-01-14,82.9671
2017-01-15,82.9671
2017-01-16,82.9671
2017-01-17,82.9671
2017-01-18,82.9671
2017-01-19,82.9671
2017-01-20,82.9671
2017-01-21,82.9671
2017-01-22,82.9671
2017-01-23,82.9671
2017-01-24,82.9671
2017-01-25,82.9671
2017-01-26,82.9671
2017-01-27,82.9671
2017-01-28,82.9671
2017-01-29,82.9671
2017-01-30,82.9671
2017-01-31,82.9671
2017-02-01,82.9671
2017-02-02,82.9671
2017-02-03,82.9671
2017-02-04,82.9671
2017-02-05,82.9671
2017-02-06,82.9671
2017-02-07,82.9671
2017-02-08,82.9671
2017-02-09,82.9671
2017-02-10,82.9671
2017-02-11,82.9671
2017-02-12,82.9671
2017-02-13,82.9671
2017-02-14,82.9671
2017-02-15,82.9671
2017-02-16,82.9671
2017-02-17,82.9671
2017-02-18,82.9671
2017-02-19,82.9671
2017-02-20,82.9671
2017-02-21,82.9671
2017-02-22,82.9671
2017-02-23,82.9671
2017-02-24,82.9671
2017-02-25,82.9671
2017-02-26,82.9671
2017-02-27,82.9671
2017-02-28,82.9671
2017-03-01,82.9671
2017-03-02,82.9671
2017-03-03,82.9671
2017-03-04,82.9671
2017-03-05,82.9671
2017-03-06,82.9671
2017-03-07,82.9671
2017-03-08,82.9671
2017-03-09,82.9671
2017-03-10,82.9671
2017-03-11,82.9671
2017-03-12,82.9671
2017-03-13,82.9671
2017-03-14,82.9671
2017-03-15,82.9671
2017-03-16,82.9671
2017-03-17,82.9671
2017-03-18,82.9671
2017-03-19,82.9671
2017-03-20,82.9671
2017-03-21,82.9671
2017-03-22,82.9671
2017-03-23,82.9671
2017-03-24,82.9671
2017-03-25,82.9671
2017-03-26,82.9671
2017-03-27,82.9671
2017-03-28,82.9671
2017-03-29,82.9671
2017-03-30,82.9671
2017-03-31,68.403
2017-04-01,68.403
2017-04-02,68.403
2017-04-03,68.403
2017-04-04,68.403
2017-04-05,68.403
2017-04-06,68.403
2017-04-07,68.403
2017-04-08,68.403
2017-04-09,68.403
2017-04-10,68.403
2017-04-11,68.403
2017-04-12,68.403
2017-04-13,68.403
2017-04-14,68.403
2017-04-15,68.403
2017-04-16,68.403
2017-04-17,68.403
2017-04-18,68.403
2017-04-19,68.403
2017-04-20,68.403
2017-04-21,68.403
2017-04-22,68.403
2017-04-23,68.403
2017-04-24,68.403
2017-04-25,68.403
2017-04-26,68.403
2017-04-27,68.403
2017-04-28,68.403
2017-04-29,68.403
2017-04-30,68.403
2017-05-01,68.403
2017-05-02,68.403
2017-05-03,68.403
2017-05-04,68.403
2017-05-05,68.403
2017-05-06,68.403
2017-05-07,68.403
2017-05-08,68.403
2017-05-09,68.403
2017-05-10,68.403
2017-05-11,68.403
2017-05-12,68.403
2017-05-13,68.403
2017-05-14,68.403
2017-05-15,68.403
2017-05-16,68.403
2017-05-17,68.403
2017-05-18,68.403
2017-05-19,68.403
2017-05-20,68.403
2017-05-21,68.403
2017-05-22,68.403
2017-05-23,68.403
2017-05-24,68.403
2017-05-25,68.403
2017-05-26,68.403
2017-05-27,68.403
2017-05-28,68.403
2017-05-29,68.403
2017-05-30,68.403
2017-05-31,68.403
2017-06-01,68.403
2017-06-02,68.403
2017-06-03,68.403
2017-06-04,68.403
2017-06-05,68.403
2017-06-06,68.403
2017-06-07,68.403
2017-06-08,68.403
2017-06-09,68.403
2017-06-10,68.403
2017-06-11,68.403
2017-06-12,68.403
2017-06-13,68.403
2017-06-14,68.403
2017-06-15,68.403
2017-06-16,68.403
2017-06-17,68.403
2017-06-18,68.403
2017-06-19,68.403
2017-06-20,68.403
2017-06-21,68.403
2017-06-22,68.403
2017-06-23,68.403
2017-06-24,68.403
2017-06-25,68.403
2017-06-26,68.403
2017-06-27,68.403
2017-06-28,68.403
2017-06-29,68.403
2017-06-30,83.2429
2017-07-01,83.2429
2017-07-02,83.2429
2017-07-03,83.2429
2017-07-04,83.2429
2017-07-05,83.2429
2017-07-06,83.2429
2017-07-07,83.2429
2017-07-08,83.2429
2017-07-09,83.2429
2017-07-10,83.2429
2017-07-11,83.2429
2017-07-12,83.2429
2017-07-13,83.2429
2017-07-14,83.2429
2017-07-15,83.2429
2017-07-16,83.2429
2017-07-17,83.2429
2017-07-18,83.2429
2017-07-19,83.2429
2017-07-20,83.2429
2017-07-21,83.2429
2017-07-22,83.2429
2017-07-23,83.2429
2017-07-24,83.2429
2017-07-25,83.2429
2017-07-26,83.2429
2017-07-27,83.2429
2017-07-28,83.2429
2017-07-29,83.2429
2017-07-30,83.2429
2017-07-31,83.2429
2017-08-01,83.2429
2017-08-02,83.2429
2017-08-03,83.2429
2017-08-04,83.2429
2017-08-05,83.2429
2017-08-06,83.2429
2017-08-07,83.2429
2017-08-08,83.2429
2017-08-09,83.2429
2017-08-10,83.2429
2017-08-11,83.2429
2017-08-12,83.2429
2017-08-13,83.2429
2017-08-14,83.2429
2017-08-15,83.2429
2017-08-16,83.2429
2017-08-17,83.2429
2017-08-18,83.2429
2017-08-19,83.2429
2017-08-20,83.2429
2017-08-21,83.2429
2017-08-22,83.2429
2017-08-23,83.2429
2017-08-24,83.2429
2017-08-25,83.2429
2017-08-26,83.2429
2017-08-27,83.2429
2017-08-28,83.2429
2017-08-29,83.2429
2017-08-30,83.2429
2017-08-31,83.2429
2017-09-01,83.2429
2017-09-02,83.2429
2017-09-03,83.2429
2017-09-04,83.2429
2017-09-05,83.2429
2017-09-06,83.2429
2017-09-07,83.2429
2017-09-08,83.2429
2017-09-09,83.2429
2017-09-10,83.2429
2017-09-11,83.2429
2017-09-12,83.2429
2017-09-13,83.2429
2017-09-14,83.2429
2017-09-15,83.2429
2017-09-16,83.2429
2017-09-17,83.2429
2017-09-18,83.2429
2017-09-19,83.2429
2017-09-20,83.2429
2017-09-21,83.2429
2017-09-22,83.2429
2017-09-23,83.2429
2017-09-24,83.2429
2017-09-25,83.2429
2017-09-26,83.2429
2017-09-27,83.2429
2017-09-28,83.2429
2017-09-29,83.2429
2017-09-30,72.2124
2017-10-01,72.2124
2017-10-02,72.2124
2017-10-03,72.2124
2017-10-04,72.2124
2017-10-05,72.2124
2017-10-06,72.2124
2017-10-07,72.2124
2017-10-08,72.2124
2017-10-09,72.2124
2017-10-10,72.2124
2017-10-11,72.2124
2017-10-12,72.2124
2017-10-13,72.2124
2017-10-14,72.2124
2017-10-15,72.2124
2017-10-16,72.2124
2017-10-17,72.2124
2017-10-18,72.2124
2017-10-19,72.2124
2017-10-20,72.2124
2017-10-21,72.2124
2017-10-22,72.2124
2017-10-23,72.2124
2017-10-24,72.2124
2017-10-25,72.2124
2017-10-26,72.2124
2017-10-27,72.2124
2017-10-28,72.2124
2017-10-29,72.2124
2017-10-30,72.2124
2017-10-31,72.2124
2017-11-01,72.2124
2017-11-02,72.2124
2017-11-03,72.2124
2017-11-04,72.2124
2017-11-05,72.2124
2017-11-06,72.2124
2017-11-07,72.2124
2017-11-08,72.2124
2017-11-09,72.2124
2017-11-10,72.2124
2017-11-11,72.2124
2017-11-12,72.2124
2017-11-13,72.2124
2017-11-14,72.2124
2017-11-15,72.2124
2017-11-16,72.2124
2017-11-17,72.2124
2017-11-18,72.2124
2017-11-19,72.2124
2017-11-20,72.2124
2017-11-21,72.2124
2017-11-22,72.2124
2017-11-23,72.2124
2017-11-24,72.2124
2017-11-25,72.2124
2017-11-26,72.2124
2017-11-27,72.2124
2017-11-28,72.2124
2017-11-29,72.2124
2017-11-30,72.2124
2017-12-01,72.2124
2017-12-02,72.2124
2017-12-03,72.2124
2017-12-04,72.2124
2017-12-05,72.2124
2017-12-06,72.2124
2017-12-07,72.2124
2017-12-08,72.2124
2017-12-09,72.2124
2017-12-10,72.2124
2017-12-11,72.2124
2017-12-12,72.2124
2017-12-13,72.2124
2017-12-14,72.2124
2017-12-15,72.2124
2017-12-16,72.2124
2017-12-17,72.2124
2017-12-18,72.2124
2017-12-19,72.2124
2017-12-20,72.2124
2017-12-21,72.2124
2017-12-22,72.2124
2017-12-23,72.2124
2017-12-24,72.2124
2017-12-25,72.2124
2017-12-26,72.2124
2017-12-27,72.2124
2017-12-28,72.2124
2017-12-29,72.2124
2017-12-30,72.2124
2017-12-31,70.3106
2018-01-01,70.3106
2018-01-02,70.3106
2018-01-03,70.3106
2018-01-04,70.3106
2018-01-05,70.3106
2018-01-06,70.3106
2018-01-07,70.3106
2018-01-08,70.3106
2018-01-09,70.3106
2018-01-10,70.3106
2018-01-11,70.3106
2018-01-12,70.3106
2018-01-13,70.3106
2018-01-14,70.3106
2018-01-15,70.3106
2018-01-16,70.3106
2018-01-17,70.3106
2018-01-18,70.3106
2018-01-19,70.3106
2018-01-20,70.3106
2018-01-21,70.3106
2018-01-22,70.3106
2018-01-23,70.3106
2018-01-24,70.3106
2018-01-25,70.3106
2018-01-26,70.3106
2018-01-27,70.3106
2018-01-28,70.3106
2018-01-29,70.3106
2018-01-30,70.3106
2018-01-31,70.3106
2018-02-01,70.3106
2018-02-02,70.3106
2018-02-03,70.3106
2018-02-04,70.3106
2018-02-05,70.3106
2018-02-06,70.3106
2018-02-07,70.3106
2018-02-08,70.3106
2018-02-09,70.3106
2018-02-10,70.3106
2018-02-11,70.3106
2018-02-12,70.3106
2018-02-13,70.3106
2018-02-14,70.3106
2018-02-15,70.3106
2018-02-16,70.3106
2018-02-17,70.3106
2018-02-18,70.3106
2018-02-19,70.3106
2018-02-20,70.3106
2018-02-21,70.3106
2018-02-22,70.3106
2018-02-23,70.3106
2018-02-24,70.3106
2018-02-25,70.3106
2018-02-26,70.3106
2018-02-27,70.3106
2018-02-28,70.3106
2018-03-01,70.3106
2018-03-02,70.3106
2018-03-03,70.3106
2018-03-04,70.3106
2018-03-05,70.3106
2018-03-06,70.3106
2018-03-07,70.3106
2018-03-08,70.3106
2018-03-09,70.3106
2018-03-10,70.3106
2018-03-11,70.3106
2018-03-12,70.3106
2018-03-13,70.3106
2018-03-14,70.3106
2018-03-15,70.3106
2018-03-16,70.3106
2018-03-17,70.3106
2018-03-18,70.3106
2018-03-19,70.3106
2018-03-20,70.3106
2018-03-21,70.3106
2018-03-22,70.3106
2018-03-23,70.3106
2018-03-24,70.3106
2018-03-25,70.3106
2018-03-26,70.3106
2018-03-27,70.3106
2018-03-28,70.3106
2018-03-29,70.3106
2018-03-30,70.3106
2018-03-31,88.9864
2018-04-01,88.9864
2018-04-02,88.9864
2018-04-03,88.9864
2018-04-04,88.9864
2018-04-05,88.9864
2018-04-06,88.9864
2018-04-07,88.9864
2018-04-08,88.9864
2018-04-09,88.9864
2018-04-10,88.9864
2018-04-11,88.9864
2018-04-12,88.9864
2018-04-13,88.9864
2018-04-14,88.9864
2018-04-15,88.9864
2018-04-16,88.9864
2018-04-17,88.9864
2018-04-18,88.9864
2018-04-19,88.9864
2018-04-20,88.9864
2018-04-21,88.9864
2018-04-22,88.9864
2018-04-23,88.9864
2018-04-24,88.9864
2018-04-25,88.9864
2018-04-26,88.9864
2018-04-27,88.9864
2018-04-28,88.9864
2018-04-29,88.9864
2018-04-30,88.9864
2018-05-01,88.9864
2018-05-02,88.9864
2018-05-03,88.9864
2018-05-04,88.9864
2018-05-05,88.9864
2018-05-06,88.9864
2018-05-07,88.9864
2018-05-08,88.9864
2018-05-09,88.9864
2018-05-10,88.9864
2018-05-11,88.9864
2018-05-12,88.9864
2018-05-13,88.9864
2018-05-14,88.9864
2018-05-15,88.9864
2018-05-16,88.9864
2018-05-17,88.9864
2018-05-18,88.9864
2018-05-19,88.9864
2018-05-20,88.9864
2018-05-21,88.9864
2018-05-22,88.9864
2018-05-23,88.9864
2018-05-24,88.9864
2018-05-25,88.9864
2018-05-26,88.9864
2018-05-27,88.9864
2018-05-28,88.9864
2018-05-29,88.9864
2018-05-30,88.9864
2018-05-31,88.9864
2018-06-01,88.9864
2018-06-02,88.9864
2018-06-03,88.9864
2018-06-04,88.9864
2018-06-05,88.9864
2018-06-06,88.9864
2018-06-07,88.9864
2018-06-08,88.9864
2018-06-09,88.9864
2018-06-10,88.9864
2018-06-11,88.9864
2018-06-12,88.9864
2018-06-13,88.9864
2018-06-14,88.9864
2018-06-15,88.9864
2018-06-16,88.9864
2018-06-17,88.9864
2018-06-18,88.9864
2018-06-19,88.9864
2018-06-20,88.9864
2018-06-21,88.9864
2018-06-22,88.9864
2018-06-23,88.9864
2018-06-24,88.9864
2018-06-25,88.9864
2018-06-26,88.9864
2018-06-27,88.9864
2018-06-28,88.9864
2018-06-29,88.9864
2018-06-30,84.6619
2018-07-01,84.6619
2018-07-02,84.6619
2018-07-03,84.6619
2018-07-04,84.6619
2018-07-05,84.6619
2018-07-06,84.6619
2018-07-07,84.6619
2018-07-08,84.6619
2018-07-09,84.6619
2018-07-10,84.6619
2018-07-11,84.6619
2018-07-12,84.6619
2018-07-13,84.6619
2018-07-14,84.6619
2018-07-15,84.6619
2018-07-16,84.6619
2018-07-17,84.6619
2018-07-18,84.6619
2018-07-19,84.6619
2018-07-20,84.6619
2018-07-21,84.6619
2018-07-22,84.6619
2018-07-23,84.6619
2018-07-24,84.6619
2018-07-25,84.6619
2018-07-26,84.6619
2018-07-27,84.6619
2018-07-28,84.6619
2018-07-29,84.6619
2018-07-30,84.6619
2018-07-31,84.6619
2018-08-01,84.6619
2018-08-02,84.6619
2018-08-03,84.6619
2018-08-04,84.6619
2018-08-05,84.6619
2018-08-06,84.6619
2018-08-07,84.6619
2018-08-08,84.6619
2018-08-09,84.6619
2018-08-10,84.6619
2018-08-11,84.6619
2018-08-12,84.6619
2018-08-13,84.6619
2018-08-14,84.6619
2018-08-15,84.6619
2018-08-16,84.6619
2018-08-17,84.6619
2018-08-18,84.6619
2018-08-19,84.6619
2018-08-20,84.6619
2018-08-21,84.6619
2018-08-22,84.6619
2018-08-23,84.6619
2018-08-24,84.6619
2018-08-25,84.6619
2018-08-26,84.6619
2018-08-27,84.6619
2018-08-28,84.6619
2018-08-29,84.6619
2018-08-30,84.6619
2018-08-31,84.6619
2018-09-01,84.6619
2018-09-02,84.6619
2018-09-03,84.6619
2018-09-04,84.6619
2018-09-05,84.6619
2018-09-06,84.6619
2018-09-07,84.6619
2018-09-08,84.6619
2018-09-09,84.6619
2018-09-10,84.6619
2018-09-11,84.6619
2018-09-12,84.6619
2018-09-13,84.6619
2018-09-14,84.6619
2018-09-15,84.6619
2018-09-16,84.6619
2018-09-17,84.6619
2018-09-18,84.6619
2018-09-19,84.6619
2018-09-20,84.6619
2018-09-21,84.6619
2018-09-22,84.6619
2018-09-23,84.6619
2018-09-24,84.6619
2018-09-25,84.6619
2018-09-26,84.6619
2018-09-27,84.6619
2018-09-28,84.6619
2018-09-29,84.6619
2018-09-30,69.2326
2018-10-01,69.2326
2018-10-02,69.2326
2018-10-03,69.2326
2018-10-04,69.2326
2018-10-05,69.2326
2018-10-06,69.2326
2018-10-07,69.2326
2018-10-08,69.2326
2018-10-09,69.2326
2018-10-10,69.2326
2018-10-11,69.2326
2018-10-12,69.2326
2018-10-13,69.2326
2018-10-14,69.2326
2018-10-15,69.2326
2018-10-16,69.2326
2018-10-17,69.2326
2018-10-18,69.2326
2018-10-19,69.2326
2018-10-20,69.2326
2018-10-21,69.2326
2018-10-22,69.2326
2018-10-23,69.2326
2018-10-24,69.2326
2018-10-25,69.2326
2018-10-26,69.2326
2018-10-27,69.2326
2018-10-28,69.2326
2018-10-29,69.2326
2018-10-30,69.2326
2018-10-31,69.2326
2018-11-01,69.2326
2018-11-02,69.2326
2018-11-03,69.2326
2018-11-04,69.2326
2018-11-05,69.2326
2018-11-06,69.2326
2018-11-07,69.2326
2018-11-08,69.2326
2018-11-09,69.2326
2018-11-10,69.2326
2018-11-11,69.2326
2018-11-12,69.2326
2018-11-13,69.2326
2018-11-14,69.2326
2018-11-15,69.2326
2018-11-16,69.2326
2018-11-17,69.2326
2018-11-18,69.2326
2018-11-19,69.2326
2018-11-20,69.2326
2018-11-21,69.2326
2018-11-22,69.2326
2018-11-23,69.2326
2018-11-24,69.2326
2018-11-25,69.2326
2018-11-26,69.2326
2018-11-27,69.2326
2018-11-28,69.2326
2018-11-29,69.2326
2018-11-30,69.2326
2018-12-01,69.2326
2018-12-02,69.2326
2018-12-03,69.2326
2018-12-04,69.2326
2018-12-05,69.2326
2018-12-06,69.2326
2018-12-07,69.2326
2018-12-08,69.2326
2018-12-09,69.2326
2018-12-10,69.2326
2018-12-11,69.2326
2018-12-12,69.2326
2018-12-13,69.2326
2018-12-14,69.2326
2018-12-15,69.2326
2018-12-16,69.2326
2018-12-17,69.2326
2018-12-18,69.2326
2018-12-19,69.2326
2018-12-20,69.2326
2018-12-21,69.2326
2018-12-22,69.2326
2018-12-23,69.2326
2018-12-24,69.2326
2018-12-25,69.2326
2018-12-26,69.2326
2018-12-27,69.2326
2018-12-28,69.2326
2018-12-29,69.2326
2018-12-30,69.2326
2018-12-31,53.8937
2019-01-01,53.8937
2019-01-02,53.8937
2019-01-03,53.8937
2019-01-04,53.8937
2019-01-05,53.8937
2019-01-06,53.8937
2019-01-07,53.8937
2019-01-08,53.8937
2019-01-09,53.8937
2019-01-10,53.8937
2019-01-11,53.8937
2019-01-12,53.8937
2019-01-13,53.8937
2019-01-14,53.8937
2019-01-15,53.8937
2019-01-16,53.8937
2019-01-17,53.8937
2019-01-18,53.8937
2019-01-19,53.8937
2019-01-20,53.8937
2019-01-21,53.8937
2019-01-22,53.8937
2019-01-23,53.8937
2019-01-24,53.8937
2019-01-25,53.8937
2019-01-26,53.8937
2019-01-27,53.8937
2019-01-28,53.8937
2019-01-29,53.8937
2019-01-30,53.8937
2019-01-31,53.8937
2019-02-01,53.8937
2019-02-02,53.8937
2019-02-03,53.8937
2019-02-04,53.8937
2019-02-05,53.8937
2019-02-06,53.8937
2019-02-07,53.8937
2019-02-08,53.8937
2019-02-09,53.8937
2019-02-10,53.8937
2019-02-11,53.8937
2019-02-12,53.8937
2019-02-13,53.8937
2019-02-14,53.8937
2019-02-15,53.8937
2019-02-16,53.8937
2019-02-17,53.8937
2019-02-18,53.8937
2019-02-19,53.8937
2019-02-20,53.8937
2019-02-21,53.8937
2019-02-22,53.8937
2019-02-23,53.8937
2019-02-24,53.8937
2019-02-25,53.8937
2019-02-26,53.8937
2019-02-27,53.8937
2019-02-28,53.8937
2019-03-01,53.8937
2019-03-02,53.8937
2019-03-03,53.8937
2019-03-04,53.8937
2019-03-05,53.8937
2019-03-06,53.8937
2019-03-07,53.8937
2019-03-08,53.8937
2019-03-09,53.8937
2019-03-10,53.8937
2019-03-11,53.8937
2019-03-12,53.8937
2019-03-13,53.8937
2019-03-14,53.8937
2019-03-15,53.8937
2019-03-16,53.8937
2019-03-17,53.8937
2019-03-18,53.8937
2019-03-19,53.8937
2019-03-20,53.8937
2019-03-21,53.8937
2019-03-22,53.8937
2019-03-23,53.8937
2019-03-24,53.8937
2019-03-25,53.8937
2019-03-26,53.8937
2019-03-27,53.8937
2019-03-28,53.8937
2019-03-29,53.8937
2019-03-30,53.8937
2019-03-31,62.0651
2019-04-01,62.0651
2019-04-02,62.0651
2019-04-03,62.0651
2019-04-04,62.0651
2019-04-05,62.0651
2019-04-06,62.0651
2019-04-07,62.0651
2019-04-08,62.0651
2019-04-09,62.0651
2019-04-10,62.0651
2019-04-11,62.0651
2019-04-12,62.0651
2019-04-13,62.0651
2019-04-14,62.0651
2019-04-15,62.0651
2019-04-16,62.0651
2019-04-17,62.0651
2019-04-18,62.0651
2019-04-19,62.0651
2019-04-20,62.0651
2019-04-21,62.0651
2019-04-22,62.0651
2019-04-23,62.0651
2019-04-24,62.0651
2019-04-25,62.0651
2019-04-26,62.0651
2019-04-27,62.0651
2019-04-28,62.0651
2019-04-29,62.0651
2019-04-30,62.0651
2019-05-01,62.0651
2019-05-02,62.0651
2019-05-03,62.0651
2019-05-04,62.0651
2019-05-05,62.0651
2019-05-06,62.0651
2019-05-07,62.0651
2019-05-08,62.0651
2019-05-09,62.0651
2019-05-10,62.0651
2019-05-11,62.0651
2019-05-12,62.0651
2019-05-13,62.0651
2019-05-14,62.0651
2019-05-15,62.0651
2019-05-16,62.0651
2019-05-17,62.0651
2019-05-18,62.0651
2019-05-19,62.0651
2019-05-20,62.0651
2019-05-21,62.0651
2019-05-22,62.0651
2019-05-23,62.0651
2019-05-24,62.0651
2019-05-25,62.0651
2019-05-26,62.0651
2019-05-27,62.0651
2019-05-28,62.0651
2019-05-29,62.0651
2019-05-30,62.0651
2019-05-31,62.0651
2019-06-01,62.0651
2019-06-02,62.0651
2019-06-03,62.0651
2019-06-04,62.0651
2019-06-05,62.0651
2019-06-06,62.0651
2019-06-07,62.0651
2019-06-08,62.0651
2019-06-09,62.0651
2019-06-10,62.0651
2019-06-11,62.0651
2019-06-12,62.0651
2019-06-13,62.0651
2019-06-14,62.0651
2019-06-15,62.0651
2019-06-16,62.0651
2019-06-17,62.0651
2019-06-18,62.0651
2019-06-19,62.0651
2019-06-20,62.0651
2019-06-21,62.0651
2019-06-22,62.0651
2019-06-23,62.0651
2019-06-24,62.0651
2019-06-25,62.0651
2019-06-26,62.0651
2019-06-27,62.0651
2019-06-28,62.0651
2019-06-29,62.0651
2019-06-30,63.805
2019-07-01,63.805
2019-07-02,63.805
2019-07-03,63.805
2019-07-04,63.805
2019-07-05,63.805
2019-07-06,63.805
2019-07-07,63.805
2019-07-08,63.805
2019-07-09,63.805
2019-07-10,63.805
2019-07-11,63.805
2019-07-12,63.805
2019-07-13,63.805
2019-07-14,63.805
2019-07-15,63.805
2019-07-16,63.805
2019-07-17,63.805
2019-07-18,63.805
2019-07-19,63.805
2019-07-20,63.805
2019-07-21,63.805
2019-07-22,63.805
2019-07-23,63.805
2019-07-24,63.805
2019-07-25,63.805
2019-07-26,63.805
2019-07-27,63.805
2019-07-28,63.805
2019-07-29,63.805
2019-07-30,63.805
2019-07-31,63.805
2019-08-01,63.805
2019-08-02,63.805
2019-08-03,63.805
2019-08-04,63.805
2019-08-05,63.805
2019-08-06,63.805
2019-08-07,63.805
2019-08-08,63.805
2019-08-09,63.805
2019-08-10,63.805
2019-08-11,63.805
2019-08-12,63.805
2019-08-13,63.805
2019-08-14,63.805
2019-08-15,63.805
2019-08-16,63.805
2019-08-17,63.805
2019-08-18,63.805
2019-08-19,63.805
2019-08-20,63.805
2019-08-21,63.805
2019-08-22,63.805
2019-08-23,63.805
2019-08-24,63.805
2019-08-25,63.805
2019-08-26,63.805
2019-08-27,63.805
2019-08-28,63.805
2019-08-29,63.805
2019-08-30,63.805
2019-08-31,63.805
2019-09-01,63.805
2019-09-02,63.805
2019-09-03,63.805
2019-09-04,63.805
2019-09-05,63.805
2019-09-06,63.805
2019-09-07,63.805
2019-09-08,63.805
2019-09-09,63.805
2019-09-10,63.805
2019-09-11,63.805
2019-09-12,63.805
2019-09-13,63.805
2019-09-14,63.805
2019-09-15,63.805
2019-09-16,63.805
2019-09-17,63.805
2019-09-18,63.805
2019-09-19,63.805
2019-09-20,63.805
2019-09-21,63.805
2019-09-22,63.805
2019-09-23,63.805
2019-09-24,63.805
2019-09-25,63.805
2019-09-26,63.805
2019-09-27,63.805
2019-09-28,63.805
2019-09-29,63.805
2019-09-30,66.0411
2019-10-01,66.0411
2019-10-02,66.0411
2019-10-03,66.0411
2019-10-04,66.0411
2019-10-05,66.0411
2019-10-06,66.0411
2019-10-07,66.0411
2019-10-08,66.0411
2019-10-09,66.0411
2019-10-10,66.0411
