,NOVOB DC Equity
2019-09-10,73.5548
2019-09-11,73.5548
2019-09-12,73.5548
2019-09-13,73.5548
2019-09-14,73.5548
2019-09-15,73.5548
2019-09-16,73.5548
2019-09-17,73.5548
2019-09-18,73.5548
2019-09-19,73.5548
2019-09-20,73.5548
2019-09-21,73.5548
2019-09-22,73.5548
2019-09-23,73.5548
2019-09-24,73.5548
2019-09-25,73.5548
2019-09-26,73.5548
2019-09-27,73.5548
2019-09-28,73.5548
2019-09-29,73.5548
2019-09-30,77.1035
2019-10-01,77.1035
2019-10-02,77.1035
2019-10-03,77.1035
2019-10-04,77.1035
2019-10-05,77.1035
2019-10-06,77.1035
2019-10-07,77.1035
2019-10-08,77.1035
2019-10-09,77.1035
2019-10-10,77.1035
2019-10-11,77.1035
2019-10-12,77.1035
2019-10-13,77.1035
2019-10-14,77.1035
2019-10-15,77.1035
2019-10-16,77.1035
2019-10-17,77.1035
2019-10-18,77.1035
2019-10-19,77.1035
2019-10-20,77.1035
2019-10-21,77.1035
2019-10-22,77.1035
2019-10-23,77.1035
2019-10-24,77.1035
2019-10-25,77.1035
2019-10-26,77.1035
2019-10-27,77.1035
2019-10-28,77.1035
2019-10-29,77.1035
2019-10-30,77.1035
2019-10-31,77.1035
2019-11-01,77.1035
2019-11-02,77.1035
2019-11-03,77.1035
2019-11-04,77.1035
2019-11-05,77.1035
2019-11-06,77.1035
2019-11-07,77.1035
2019-11-08,77.1035
2019-11-09,77.1035
2019-11-10,77.1035
2019-11-11,77.1035
2019-11-12,77.1035
2019-11-13,77.1035
2019-11-14,77.1035
2019-11-15,77.1035
2019-11-16,77.1035
2019-11-17,77.1035
2019-11-18,77.1035
2019-11-19,77.1035
2019-11-20,77.1035
2019-11-21,77.1035
2019-11-22,77.1035
2019-11-23,77.1035
2019-11-24,77.1035
2019-11-25,77.1035
2019-11-26,77.1035
2019-11-27,77.1035
2019-11-28,77.1035
2019-11-29,77.1035
2019-11-30,77.1035
2019-12-01,77.1035
2019-12-02,77.1035
2019-12-03,77.1035
2019-12-04,77.1035
2019-12-05,77.1035
2019-12-06,77.1035
2019-12-07,77.1035
2019-12-08,77.1035
2019-12-09,77.1035
2019-12-10,77.1035
2019-12-11,77.1035
2019-12-12,77.1035
2019-12-13,77.1035
2019-12-14,77.1035
2019-12-15,77.1035
2019-12-16,77.1035
2019-12-17,77.1035
2019-12-18,77.1035
2019-12-19,77.1035
2019-12-20,77.1035
2019-12-21,77.1035
2019-12-22,77.1035
2019-12-23,77.1035
2019-12-24,77.1035
2019-12-25,77.1035
2019-12-26,77.1035
2019-12-27,77.1035
2019-12-28,77.1035
2019-12-29,77.1035
2019-12-30,77.1035
2019-12-31,71.1876
2020-01-01,71.1876
2020-01-02,71.1876
2020-01-03,71.1876
2020-01-04,71.1876
2020-01-05,71.1876
2020-01-06,71.1876
2020-01-07,71.1876
2020-01-08,71.1876
2020-01-09,71.1876
2020-01-10,71.1876
2020-01-11,71.1876
2020-01-12,71.1876
2020-01-13,71.1876
2020-01-14,71.1876
2020-01-15,71.1876
2020-01-16,71.1876
2020-01-17,71.1876
2020-01-18,71.1876
2020-01-19,71.1876
2020-01-20,71.1876
2020-01-21,71.1876
2020-01-22,71.1876
2020-01-23,71.1876
2020-01-24,71.1876
2020-01-25,71.1876
2020-01-26,71.1876
2020-01-27,71.1876
2020-01-28,71.1876
2020-01-29,71.1876
2020-01-30,71.1876
2020-01-31,71.1876
2020-02-01,71.1876
2020-02-02,71.1876
2020-02-03,71.1876
2020-02-04,71.1876
2020-02-05,71.1876
2020-02-06,71.1876
2020-02-07,71.1876
2020-02-08,71.1876
2020-02-09,71.1876
2020-02-10,71.1876
2020-02-11,71.1876
2020-02-12,71.1876
2020-02-13,71.1876
2020-02-14,71.1876
2020-02-15,71.1876
2020-02-16,71.1876
2020-02-17,71.1876
2020-02-18,71.1876
2020-02-19,71.1876
2020-02-20,71.1876
2020-02-21,71.1876
2020-02-22,71.1876
2020-02-23,71.1876
2020-02-24,71.1876
2020-02-25,71.1876
2020-02-26,71.1876
2020-02-27,71.1876
2020-02-28,71.1876
2020-02-29,71.1876
2020-03-01,71.1876
2020-03-02,71.1876
2020-03-03,71.1876
2020-03-04,71.1876
2020-03-05,71.1876
2020-03-06,71.1876
2020-03-07,71.1876
2020-03-08,71.1876
2020-03-09,71.1876
2020-03-10,71.1876
2020-03-11,71.1876
2020-03-12,71.1876
2020-03-13,71.1876
2020-03-14,71.1876
2020-03-15,71.1876
2020-03-16,71.1876
2020-03-17,71.1876
2020-03-18,71.1876
2020-03-19,71.1876
2020-03-20,71.1876
2020-03-21,71.1876
2020-03-22,71.1876
2020-03-23,71.1876
2020-03-24,71.1876
2020-03-25,71.1876
2020-03-26,71.1876
2020-03-27,71.1876
2020-03-28,71.1876
2020-03-29,71.1876
2020-03-30,71.1876
2020-03-31,79.4412
2020-04-01,79.4412
2020-04-02,79.4412
2020-04-03,79.4412
2020-04-04,79.4412
2020-04-05,79.4412
2020-04-06,79.4412
2020-04-07,79.4412
2020-04-08,79.4412
2020-04-09,79.4412
2020-04-10,79.4412
2020-04-11,79.4412
2020-04-12,79.4412
2020-04-13,79.4412
2020-04-14,79.4412
2020-04-15,79.4412
2020-04-16,79.4412
2020-04-17,79.4412
2020-04-18,79.4412
2020-04-19,79.4412
2020-04-20,79.4412
2020-04-21,79.4412
2020-04-22,79.4412
2020-04-23,79.4412
2020-04-24,79.4412
2020-04-25,79.4412
2020-04-26,79.4412
2020-04-27,79.4412
2020-04-28,79.4412
2020-04-29,79.4412
2020-04-30,79.4412
2020-05-01,79.4412
2020-05-02,79.4412
2020-05-03,79.4412
2020-05-04,79.4412
2020-05-05,79.4412
2020-05-06,79.4412
2020-05-07,79.4412
2020-05-08,79.4412
2020-05-09,79.4412
2020-05-10,79.4412
2020-05-11,79.4412
2020-05-12,79.4412
2020-05-13,79.4412
2020-05-14,79.4412
2020-05-15,79.4412
2020-05-16,79.4412
2020-05-17,79.4412
2020-05-18,79.4412
2020-05-19,79.4412
2020-05-20,79.4412
2020-05-21,79.4412
2020-05-22,79.4412
2020-05-23,79.4412
2020-05-24,79.4412
2020-05-25,79.4412
2020-05-26,79.4412
2020-05-27,79.4412
2020-05-28,79.4412
2020-05-29,79.4412
2020-05-30,79.4412
2020-05-31,79.4412
2020-06-01,79.4412
2020-06-02,79.4412
2020-06-03,79.4412
2020-06-04,79.4412
2020-06-05,79.4412
2020-06-06,79.4412
2020-06-07,79.4412
2020-06-08,79.4412
2020-06-09,79.4412
2020-06-10,79.4412
2020-06-11,79.4412
2020-06-12,79.4412
2020-06-13,79.4412
2020-06-14,79.4412
2020-06-15,79.4412
2020-06-16,79.4412
2020-06-17,79.4412
2020-06-18,79.4412
2020-06-19,79.4412
2020-06-20,79.4412
2020-06-21,79.4412
2020-06-22,79.4412
2020-06-23,79.4412
2020-06-24,79.4412
2020-06-25,79.4412
2020-06-26,79.4412
2020-06-27,79.4412
2020-06-28,79.4412
2020-06-29,79.4412
2020-06-30,73.2426
2020-07-01,73.2426
2020-07-02,73.2426
2020-07-03,73.2426
2020-07-04,73.2426
2020-07-05,73.2426
2020-07-06,73.2426
2020-07-07,73.2426
2020-07-08,73.2426
2020-07-09,73.2426
2020-07-10,73.2426
2020-07-11,73.2426
2020-07-12,73.2426
2020-07-13,73.2426
2020-07-14,73.2426
2020-07-15,73.2426
2020-07-16,73.2426
2020-07-17,73.2426
2020-07-18,73.2426
2020-07-19,73.2426
2020-07-20,73.2426
2020-07-21,73.2426
2020-07-22,73.2426
2020-07-23,73.2426
2020-07-24,73.2426
2020-07-25,73.2426
2020-07-26,73.2426
2020-07-27,73.2426
2020-07-28,73.2426
2020-07-29,73.2426
2020-07-30,73.2426
2020-07-31,73.2426
2020-08-01,73.2426
2020-08-02,73.2426
2020-08-03,73.2426
2020-08-04,73.2426
2020-08-05,73.2426
2020-08-06,73.2426
2020-08-07,73.2426
2020-08-08,73.2426
2020-08-09,73.2426
2020-08-10,73.2426
2020-08-11,73.2426
2020-08-12,73.2426
2020-08-13,73.2426
2020-08-14,73.2426
2020-08-15,73.2426
2020-08-16,73.2426
2020-08-17,73.2426
2020-08-18,73.2426
2020-08-19,73.2426
2020-08-20,73.2426
2020-08-21,73.2426
2020-08-22,73.2426
2020-08-23,73.2426
2020-08-24,73.2426
2020-08-25,73.2426
2020-08-26,73.2426
2020-08-27,73.2426
2020-08-28,73.2426
2020-08-29,73.2426
2020-08-30,73.2426
2020-08-31,73.2426
2020-09-01,73.2426
2020-09-02,73.2426
2020-09-03,73.2426
2020-09-04,73.2426
2020-09-05,73.2426
2020-09-06,73.2426
2020-09-07,73.2426
2020-09-08,73.2426
2020-09-09,73.2426
2020-09-10,73.2426
2020-09-11,73.2426
2020-09-12,73.2426
2020-09-13,73.2426
2020-09-14,73.2426
2020-09-15,73.2426
2020-09-16,73.2426
2020-09-17,73.2426
2020-09-18,73.2426
2020-09-19,73.2426
2020-09-20,73.2426
2020-09-21,73.2426
2020-09-22,73.2426
2020-09-23,73.2426
2020-09-24,73.2426
2020-09-25,73.2426
2020-09-26,73.2426
2020-09-27,73.2426
2020-09-28,73.2426
2020-09-29,73.2426
2020-09-30,73.8265
2020-10-01,73.8265
2020-10-02,73.8265
2020-10-03,73.8265
2020-10-04,73.8265
2020-10-05,73.8265
2020-10-06,73.8265
2020-10-07,73.8265
2020-10-08,73.8265
2020-10-09,73.8265
2020-10-10,73.8265
2020-10-11,73.8265
2020-10-12,73.8265
2020-10-13,73.8265
2020-10-14,73.8265
2020-10-15,73.8265
2020-10-16,73.8265
2020-10-17,73.8265
2020-10-18,73.8265
2020-10-19,73.8265
2020-10-20,73.8265
2020-10-21,73.8265
2020-10-22,73.8265
2020-10-23,73.8265
2020-10-24,73.8265
2020-10-25,73.8265
2020-10-26,73.8265
2020-10-27,73.8265
2020-10-28,73.8265
2020-10-29,73.8265
2020-10-30,73.8265
2020-10-31,73.8265
2020-11-01,73.8265
2020-11-02,73.8265
2020-11-03,73.8265
2020-11-04,73.8265
2020-11-05,73.8265
2020-11-06,73.8265
2020-11-07,73.8265
2020-11-08,73.8265
2020-11-09,73.8265
2020-11-10,73.8265
2020-11-11,73.8265
2020-11-12,73.8265
2020-11-13,73.8265
2020-11-14,73.8265
2020-11-15,73.8265
2020-11-16,73.8265
2020-11-17,73.8265
2020-11-18,73.8265
2020-11-19,73.8265
2020-11-20,73.8265
2020-11-21,73.8265
2020-11-22,73.8265
2020-11-23,73.8265
2020-11-24,73.8265
2020-11-25,73.8265
2020-11-26,73.8265
2020-11-27,73.8265
2020-11-28,73.8265
2020-11-29,73.8265
2020-11-30,73.8265
2020-12-01,73.8265
2020-12-02,73.8265
2020-12-03,73.8265
2020-12-04,73.8265
2020-12-05,73.8265
2020-12-06,73.8265
2020-12-07,73.8265
2020-12-08,73.8265
2020-12-09,73.8265
2020-12-10,73.8265
2020-12-11,73.8265
2020-12-12,73.8265
2020-12-13,73.8265
2020-12-14,73.8265
2020-12-15,73.8265
2020-12-16,73.8265
2020-12-17,73.8265
2020-12-18,73.8265
2020-12-19,73.8265
2020-12-20,73.8265
2020-12-21,73.8265
2020-12-22,73.8265
2020-12-23,73.8265
2020-12-24,73.8265
2020-12-25,73.8265
2020-12-26,73.8265
2020-12-27,73.8265
2020-12-28,73.8265
2020-12-29,73.8265
2020-12-30,73.8265
2020-12-31,69.6968
2021-01-01,69.6968
2021-01-02,69.6968
2021-01-03,69.6968
2021-01-04,69.6968
2021-01-05,69.6968
2021-01-06,69.6968
2021-01-07,69.6968
2021-01-08,69.6968
2021-01-09,69.6968
2021-01-10,69.6968
2021-01-11,69.6968
2021-01-12,69.6968
2021-01-13,69.6968
2021-01-14,69.6968
2021-01-15,69.6968
2021-01-16,69.6968
2021-01-17,69.6968
2021-01-18,69.6968
2021-01-19,69.6968
2021-01-20,69.6968
2021-01-21,69.6968
2021-01-22,69.6968
2021-01-23,69.6968
2021-01-24,69.6968
2021-01-25,69.6968
2021-01-26,69.6968
2021-01-27,69.6968
2021-01-28,69.6968
2021-01-29,69.6968
2021-01-30,69.6968
2021-01-31,69.6968
2021-02-01,69.6968
2021-02-02,69.6968
2021-02-03,69.6968
2021-02-04,69.6968
2021-02-05,69.6968
2021-02-06,69.6968
2021-02-07,69.6968
2021-02-08,69.6968
2021-02-09,69.6968
2021-02-10,69.6968
2021-02-11,69.6968
2021-02-12,69.6968
2021-02-13,69.6968
2021-02-14,69.6968
2021-02-15,69.6968
2021-02-16,69.6968
2021-02-17,69.6968
2021-02-18,69.6968
2021-02-19,69.6968
2021-02-20,69.6968
2021-02-21,69.6968
2021-02-22,69.6968
2021-02-23,69.6968
2021-02-24,69.6968
2021-02-25,69.6968
2021-02-26,69.6968
2021-02-27,69.6968
2021-02-28,69.6968
2021-03-01,69.6968
2021-03-02,69.6968
2021-03-03,69.6968
2021-03-04,69.6968
2021-03-05,69.6968
2021-03-06,69.6968
2021-03-07,69.6968
2021-03-08,69.6968
2021-03-09,69.6968
2021-03-10,69.6968
2021-03-11,69.6968
2021-03-12,69.6968
2021-03-13,69.6968
2021-03-14,69.6968
2021-03-15,69.6968
2021-03-16,69.6968
2021-03-17,69.6968
2021-03-18,69.6968
2021-03-19,69.6968
2021-03-20,69.6968
2021-03-21,69.6968
2021-03-22,69.6968
2021-03-23,69.6968
2021-03-24,69.6968
2021-03-25,69.6968
2021-03-26,69.6968
2021-03-27,69.6968
2021-03-28,69.6968
2021-03-29,69.6968
2021-03-30,69.6968
2021-03-31,75.936
2021-04-01,75.936
2021-04-02,75.936
2021-04-03,75.936
2021-04-04,75.936
2021-04-05,75.936
2021-04-06,75.936
2021-04-07,75.936
2021-04-08,75.936
2021-04-09,75.936
2021-04-10,75.936
2021-04-11,75.936
2021-04-12,75.936
2021-04-13,75.936
2021-04-14,75.936
2021-04-15,75.936
2021-04-16,75.936
2021-04-17,75.936
2021-04-18,75.936
2021-04-19,75.936
2021-04-20,75.936
2021-04-21,75.936
2021-04-22,75.936
2021-04-23,75.936
2021-04-24,75.936
2021-04-25,75.936
2021-04-26,75.936
2021-04-27,75.936
2021-04-28,75.936
2021-04-29,75.936
2021-04-30,75.936
2021-05-01,75.936
2021-05-02,75.936
2021-05-03,75.936
2021-05-04,75.936
2021-05-05,75.936
2021-05-06,75.936
2021-05-07,75.936
2021-05-08,75.936
2021-05-09,75.936
2021-05-10,75.936
2021-05-11,75.936
2021-05-12,75.936
2021-05-13,75.936
2021-05-14,75.936
2021-05-15,75.936
2021-05-16,75.936
2021-05-17,75.936
2021-05-18,75.936
2021-05-19,75.936
2021-05-20,75.936
2021-05-21,75.936
2021-05-22,75.936
2021-05-23,75.936
2021-05-24,75.936
2021-05-25,75.936
2021-05-26,75.936
2021-05-27,75.936
2021-05-28,75.936
2021-05-29,75.936
2021-05-30,75.936
2021-05-31,75.936
2021-06-01,75.936
2021-06-02,75.936
2021-06-03,75.936
2021-06-04,75.936
2021-06-05,75.936
2021-06-06,75.936
2021-06-07,75.936
2021-06-08,75.936
2021-06-09,75.936
2021-06-10,75.936
2021-06-11,75.936
2021-06-12,75.936
2021-06-13,75.936
2021-06-14,75.936
2021-06-15,75.936
2021-06-16,75.936
2021-06-17,75.936
2021-06-18,75.936
2021-06-19,75.936
2021-06-20,75.936
2021-06-21,75.936
2021-06-22,75.936
2021-06-23,75.936
2021-06-24,75.936
2021-06-25,75.936
2021-06-26,75.936
2021-06-27,75.936
2021-06-28,75.936
2021-06-29,75.936
2021-06-30,70.6328
2021-07-01,70.6328
2021-07-02,70.6328
2021-07-03,70.6328
2021-07-04,70.6328
2021-07-05,70.6328
2021-07-06,70.6328
2021-07-07,70.6328
2021-07-08,70.6328
2021-07-09,70.6328
2021-07-10,70.6328
2021-07-11,70.6328
2021-07-12,70.6328
2021-07-13,70.6328
2021-07-14,70.6328
2021-07-15,70.6328
2021-07-16,70.6328
2021-07-17,70.6328
2021-07-18,70.6328
2021-07-19,70.6328
2021-07-20,70.6328
2021-07-21,70.6328
2021-07-22,70.6328
2021-07-23,70.6328
2021-07-24,70.6328
2021-07-25,70.6328
2021-07-26,70.6328
2021-07-27,70.6328
2021-07-28,70.6328
2021-07-29,70.6328
2021-07-30,70.6328
2021-07-31,70.6328
2021-08-01,70.6328
2021-08-02,70.6328
2021-08-03,70.6328
2021-08-04,70.6328
2021-08-05,70.6328
2021-08-06,70.6328
2021-08-07,70.6328
2021-08-08,70.6328
2021-08-09,70.6328
2021-08-10,70.6328
2021-08-11,70.6328
2021-08-12,70.6328
2021-08-13,70.6328
2021-08-14,70.6328
2021-08-15,70.6328
2021-08-16,70.6328
2021-08-17,70.6328
2021-08-18,70.6328
2021-08-19,70.6328
2021-08-20,70.6328
2021-08-21,70.6328
2021-08-22,70.6328
2021-08-23,70.6328
2021-08-24,70.6328
2021-08-25,70.6328
2021-08-26,70.6328
2021-08-27,70.6328
2021-08-28,70.6328
2021-08-29,70.6328
2021-08-30,70.6328
2021-08-31,70.6328
2021-09-01,70.6328
2021-09-02,70.6328
2021-09-03,70.6328
2021-09-04,70.6328
2021-09-05,70.6328
2021-09-06,70.6328
2021-09-07,70.6328
2021-09-08,70.6328
2021-09-09,70.6328
2021-09-10,70.6328
2021-09-11,70.6328
2021-09-12,70.6328
2021-09-13,70.6328
2021-09-14,70.6328
2021-09-15,70.6328
2021-09-16,70.6328
2021-09-17,70.6328
2021-09-18,70.6328
2021-09-19,70.6328
2021-09-20,70.6328
2021-09-21,70.6328
2021-09-22,70.6328
2021-09-23,70.6328
2021-09-24,70.6328
2021-09-25,70.6328
2021-09-26,70.6328
2021-09-27,70.6328
2021-09-28,70.6328
2021-09-29,70.6328
2021-09-30,73.4901
2021-10-01,73.4901
2021-10-02,73.4901
2021-10-03,73.4901
2021-10-04,73.4901
2021-10-05,73.4901
2021-10-06,73.4901
2021-10-07,73.4901
2021-10-08,73.4901
2021-10-09,73.4901
2021-10-10,73.4901
2021-10-11,73.4901
2021-10-12,73.4901
2021-10-13,73.4901
2021-10-14,73.4901
2021-10-15,73.4901
2021-10-16,73.4901
2021-10-17,73.4901
2021-10-18,73.4901
2021-10-19,73.4901
2021-10-20,73.4901
2021-10-21,73.4901
2021-10-22,73.4901
2021-10-23,73.4901
2021-10-24,73.4901
2021-10-25,73.4901
2021-10-26,73.4901
2021-10-27,73.4901
2021-10-28,73.4901
2021-10-29,73.4901
2021-10-30,73.4901
2021-10-31,73.4901
2021-11-01,73.4901
2021-11-02,73.4901
2021-11-03,73.4901
2021-11-04,73.4901
2021-11-05,73.4901
2021-11-06,73.4901
2021-11-07,73.4901
2021-11-08,73.4901
2021-11-09,73.4901
2021-11-10,73.4901
2021-11-11,73.4901
2021-11-12,73.4901
2021-11-13,73.4901
2021-11-14,73.4901
2021-11-15,73.4901
2021-11-16,73.4901
2021-11-17,73.4901
2021-11-18,73.4901
2021-11-19,73.4901
2021-11-20,73.4901
2021-11-21,73.4901
2021-11-22,73.4901
2021-11-23,73.4901
2021-11-24,73.4901
2021-11-25,73.4901
2021-11-26,73.4901
2021-11-27,73.4901
2021-11-28,73.4901
2021-11-29,73.4901
2021-11-30,73.4901
2021-12-01,73.4901
2021-12-02,73.4901
2021-12-03,73.4901
2021-12-04,73.4901
2021-12-05,73.4901
2021-12-06,73.4901
2021-12-07,73.4901
2021-12-08,73.4901
2021-12-09,73.4901
2021-12-10,73.4901
2021-12-11,73.4901
2021-12-12,73.4901
2021-12-13,73.4901
2021-12-14,73.4901
2021-12-15,73.4901
2021-12-16,73.4901
2021-12-17,73.4901
2021-12-18,73.4901
2021-12-19,73.4901
2021-12-20,73.4901
2021-12-21,73.4901
2021-12-22,73.4901
2021-12-23,73.4901
2021-12-24,73.4901
2021-12-25,73.4901
2021-12-26,73.4901
2021-12-27,73.4901
2021-12-28,73.4901
2021-12-29,73.4901
2021-12-30,73.4901
2021-12-31,71.2414
2022-01-01,71.2414
2022-01-02,71.2414
2022-01-03,71.2414
2022-01-04,71.2414
2022-01-05,71.2414
2022-01-06,71.2414
2022-01-07,71.2414
2022-01-08,71.2414
2022-01-09,71.2414
2022-01-10,71.2414
2022-01-11,71.2414
2022-01-12,71.2414
2022-01-13,71.2414
2022-01-14,71.2414
2022-01-15,71.2414
2022-01-16,71.2414
2022-01-17,71.2414
2022-01-18,71.2414
2022-01-19,71.2414
2022-01-20,71.2414
2022-01-21,71.2414
2022-01-22,71.2414
2022-01-23,71.2414
2022-01-24,71.2414
2022-01-25,71.2414
2022-01-26,71.2414
2022-01-27,71.2414
2022-01-28,71.2414
2022-01-29,71.2414
2022-01-30,71.2414
2022-01-31,71.2414
2022-02-01,71.2414
2022-02-02,71.2414
2022-02-03,71.2414
2022-02-04,71.2414
2022-02-05,71.2414
2022-02-06,71.2414
2022-02-07,71.2414
2022-02-08,71.2414
2022-02-09,71.2414
2022-02-10,71.2414
2022-02-11,71.2414
2022-02-12,71.2414
2022-02-13,71.2414
2022-02-14,71.2414
2022-02-15,71.2414
2022-02-16,71.2414
2022-02-17,71.2414
2022-02-18,71.2414
2022-02-19,71.2414
2022-02-20,71.2414
2022-02-21,71.2414
2022-02-22,71.2414
2022-02-23,71.2414
2022-02-24,71.2414
2022-02-25,71.2414
2022-02-26,71.2414
2022-02-27,71.2414
2022-02-28,71.2414
2022-03-01,71.2414
2022-03-02,71.2414
2022-03-03,71.2414
2022-03-04,71.2414
2022-03-05,71.2414
2022-03-06,71.2414
2022-03-07,71.2414
2022-03-08,71.2414
2022-03-09,71.2414
2022-03-10,71.2414
2022-03-11,71.2414
2022-03-12,71.2414
2022-03-13,71.2414
2022-03-14,71.2414
2022-03-15,71.2414
2022-03-16,71.2414
2022-03-17,71.2414
2022-03-18,71.2414
2022-03-19,71.2414
2022-03-20,71.2414
2022-03-21,71.2414
2022-03-22,71.2414
2022-03-23,71.2414
2022-03-24,71.2414
2022-03-25,71.2414
2022-03-26,71.2414
2022-03-27,71.2414
2022-03-28,71.2414
2022-03-29,71.2414
2022-03-30,71.2414
2022-03-31,78.9214
2022-04-01,78.9214
2022-04-02,78.9214
2022-04-03,78.9214
2022-04-04,78.9214
2022-04-05,78.9214
2022-04-06,78.9214
2022-04-07,78.9214
2022-04-08,78.9214
2022-04-09,78.9214
2022-04-10,78.9214
2022-04-11,78.9214
2022-04-12,78.9214
2022-04-13,78.9214
2022-04-14,78.9214
2022-04-15,78.9214
2022-04-16,78.9214
2022-04-17,78.9214
2022-04-18,78.9214
2022-04-19,78.9214
2022-04-20,78.9214
2022-04-21,78.9214
2022-04-22,78.9214
2022-04-23,78.9214
2022-04-24,78.9214
2022-04-25,78.9214
2022-04-26,78.9214
2022-04-27,78.9214
2022-04-28,78.9214
2022-04-29,78.9214
2022-04-30,78.9214
2022-05-01,78.9214
2022-05-02,78.9214
2022-05-03,78.9214
2022-05-04,78.9214
2022-05-05,78.9214
2022-05-06,78.9214
2022-05-07,78.9214
2022-05-08,78.9214
2022-05-09,78.9214
2022-05-10,78.9214
2022-05-11,78.9214
2022-05-12,78.9214
2022-05-13,78.9214
2022-05-14,78.9214
2022-05-15,78.9214
2022-05-16,78.9214
2022-05-17,78.9214
2022-05-18,78.9214
2022-05-19,78.9214
2022-05-20,78.9214
2022-05-21,78.9214
2022-05-22,78.9214
2022-05-23,78.9214
2022-05-24,78.9214
2022-05-25,78.9214
2022-05-26,78.9214
2022-05-27,78.9214
2022-05-28,78.9214
2022-05-29,78.9214
2022-05-30,78.9214
2022-05-31,78.9214
2022-06-01,78.9214
2022-06-02,78.9214
2022-06-03,78.9214
2022-06-04,78.9214
2022-06-05,78.9214
2022-06-06,78.9214
2022-06-07,78.9214
2022-06-08,78.9214
2022-06-09,78.9214
2022-06-10,78.9214
2022-06-11,78.9214
2022-06-12,78.9214
2022-06-13,78.9214
2022-06-14,78.9214
2022-06-15,78.9214
2022-06-16,78.9214
2022-06-17,78.9214
2022-06-18,78.9214
2022-06-19,78.9214
2022-06-20,78.9214
2022-06-21,78.9214
2022-06-22,78.9214
2022-06-23,78.9214
2022-06-24,78.9214
2022-06-25,78.9214
2022-06-26,78.9214
2022-06-27,78.9214
2022-06-28,78.9214
2022-06-29,78.9214
2022-06-30,72.1929
2022-07-01,72.1929
2022-07-02,72.1929
2022-07-03,72.1929
2022-07-04,72.1929
2022-07-05,72.1929
2022-07-06,72.1929
2022-07-07,72.1929
2022-07-08,72.1929
2022-07-09,72.1929
2022-07-10,72.1929
2022-07-11,72.1929
2022-07-12,72.1929
2022-07-13,72.1929
2022-07-14,72.1929
2022-07-15,72.1929
2022-07-16,72.1929
2022-07-17,72.1929
2022-07-18,72.1929
2022-07-19,72.1929
2022-07-20,72.1929
2022-07-21,72.1929
2022-07-22,72.1929
2022-07-23,72.1929
2022-07-24,72.1929
2022-07-25,72.1929
2022-07-26,72.1929
2022-07-27,72.1929
2022-07-28,72.1929
2022-07-29,72.1929
2022-07-30,72.1929
2022-07-31,72.1929
2022-08-01,72.1929
2022-08-02,72.1929
2022-08-03,72.1929
2022-08-04,72.1929
2022-08-05,72.1929
2022-08-06,72.1929
2022-08-07,72.1929
2022-08-08,72.1929
2022-08-09,72.1929
2022-08-10,72.1929
2022-08-11,72.1929
2022-08-12,72.1929
2022-08-13,72.1929
2022-08-14,72.1929
2022-08-15,72.1929
2022-08-16,72.1929
2022-08-17,72.1929
2022-08-18,72.1929
2022-08-19,72.1929
2022-08-20,72.1929
2022-08-21,72.1929
2022-08-22,72.1929
2022-08-23,72.1929
2022-08-24,72.1929
2022-08-25,72.1929
2022-08-26,72.1929
2022-08-27,72.1929
2022-08-28,72.1929
2022-08-29,72.1929
2022-08-30,72.1929
2022-08-31,72.1929
2022-09-01,72.1929
2022-09-02,72.1929
2022-09-03,72.1929
2022-09-04,72.1929
2022-09-05,72.1929
2022-09-06,72.1929
2022-09-07,72.1929
2022-09-08,72.1929
2022-09-09,72.1929
2022-09-10,72.1929
2022-09-11,72.1929
2022-09-12,72.1929
2022-09-13,72.1929
2022-09-14,72.1929
2022-09-15,72.1929
2022-09-16,72.1929
2022-09-17,72.1929
2022-09-18,72.1929
2022-09-19,72.1929
2022-09-20,72.1929
2022-09-21,72.1929
2022-09-22,72.1929
2022-09-23,72.1929
2022-09-24,72.1929
2022-09-25,72.1929
2022-09-26,72.1929
2022-09-27,72.1929
2022-09-28,72.1929
2022-09-29,72.1929
2022-09-30,73.9887
2022-10-01,73.9887
2022-10-02,73.9887
2022-10-03,73.9887
2022-10-04,73.9887
2022-10-05,73.9887
2022-10-06,73.9887
2022-10-07,73.9887
2022-10-08,73.9887
2022-10-09,73.9887
2022-10-10,73.9887
2022-10-11,73.9887
2022-10-12,73.9887
2022-10-13,73.9887
2022-10-14,73.9887
2022-10-15,73.9887
2022-10-16,73.9887
2022-10-17,73.9887
2022-10-18,73.9887
2022-10-19,73.9887
2022-10-20,73.9887
2022-10-21,73.9887
2022-10-22,73.9887
2022-10-23,73.9887
2022-10-24,73.9887
2022-10-25,73.9887
2022-10-26,73.9887
2022-10-27,73.9887
2022-10-28,73.9887
2022-10-29,73.9887
2022-10-30,73.9887
2022-10-31,73.9887
2022-11-01,73.9887
2022-11-02,73.9887
2022-11-03,73.9887
2022-11-04,73.9887
2022-11-05,73.9887
2022-11-06,73.9887
2022-11-07,73.9887
2022-11-08,73.9887
2022-11-09,73.9887
2022-11-10,73.9887
2022-11-11,73.9887
2022-11-12,73.9887
2022-11-13,73.9887
2022-11-14,73.9887
2022-11-15,73.9887
2022-11-16,73.9887
2022-11-17,73.9887
2022-11-18,73.9887
2022-11-19,73.9887
2022-11-20,73.9887
2022-11-21,73.9887
2022-11-22,73.9887
2022-11-23,73.9887
2022-11-24,73.9887
2022-11-25,73.9887
