,KINDSDB SS Equity
2013-03-24,18.6855
2013-03-25,18.6855
2013-03-26,18.6855
2013-03-27,18.6855
2013-03-28,18.6855
2013-03-29,18.6855
2013-03-30,18.6855
2013-03-31,17.0258
2013-04-01,17.0258
2013-04-02,17.0258
2013-04-03,17.0258
2013-04-04,17.0258
2013-04-05,17.0258
2013-04-06,17.0258
2013-04-07,17.0258
2013-04-08,17.0258
2013-04-09,17.0258
2013-04-10,17.0258
2013-04-11,17.0258
2013-04-12,17.0258
2013-04-13,17.0258
2013-04-14,17.0258
2013-04-15,17.0258
2013-04-16,17.0258
2013-04-17,17.0258
2013-04-18,17.0258
2013-04-19,17.0258
2013-04-20,17.0258
2013-04-21,17.0258
2013-04-22,17.0258
2013-04-23,17.0258
2013-04-24,17.0258
2013-04-25,17.0258
2013-04-26,17.0258
2013-04-27,17.0258
2013-04-28,17.0258
2013-04-29,17.0258
2013-04-30,17.0258
2013-05-01,17.0258
2013-05-02,17.0258
2013-05-03,17.0258
2013-05-04,17.0258
2013-05-05,17.0258
2013-05-06,17.0258
2013-05-07,17.0258
2013-05-08,17.0258
2013-05-09,17.0258
2013-05-10,17.0258
2013-05-11,17.0258
2013-05-12,17.0258
2013-05-13,17.0258
2013-05-14,17.0258
2013-05-15,17.0258
2013-05-16,17.0258
2013-05-17,17.0258
2013-05-18,17.0258
2013-05-19,17.0258
2013-05-20,17.0258
2013-05-21,17.0258
2013-05-22,17.0258
2013-05-23,17.0258
2013-05-24,17.0258
2013-05-25,17.0258
2013-05-26,17.0258
2013-05-27,17.0258
2013-05-28,17.0258
2013-05-29,17.0258
2013-05-30,17.0258
2013-05-31,17.0258
2013-06-01,17.0258
2013-06-02,17.0258
2013-06-03,17.0258
2013-06-04,17.0258
2013-06-05,17.0258
2013-06-06,17.0258
2013-06-07,17.0258
2013-06-08,17.0258
2013-06-09,17.0258
2013-06-10,17.0258
2013-06-11,17.0258
2013-06-12,17.0258
2013-06-13,17.0258
2013-06-14,17.0258
2013-06-15,17.0258
2013-06-16,17.0258
2013-06-17,17.0258
2013-06-18,17.0258
2013-06-19,17.0258
2013-06-20,17.0258
2013-06-21,17.0258
2013-06-22,17.0258
2013-06-23,17.0258
2013-06-24,17.0258
2013-06-25,17.0258
2013-06-26,17.0258
2013-06-27,17.0258
2013-06-28,17.0258
2013-06-29,17.0258
2013-06-30,19.1234
2013-07-01,19.1234
2013-07-02,19.1234
2013-07-03,19.1234
2013-07-04,19.1234
2013-07-05,19.1234
2013-07-06,19.1234
2013-07-07,19.1234
2013-07-08,19.1234
2013-07-09,19.1234
2013-07-10,19.1234
2013-07-11,19.1234
2013-07-12,19.1234
2013-07-13,19.1234
2013-07-14,19.1234
2013-07-15,19.1234
2013-07-16,19.1234
2013-07-17,19.1234
2013-07-18,19.1234
2013-07-19,19.1234
2013-07-20,19.1234
2013-07-21,19.1234
2013-07-22,19.1234
2013-07-23,19.1234
2013-07-24,19.1234
2013-07-25,19.1234
2013-07-26,19.1234
2013-07-27,19.1234
2013-07-28,19.1234
2013-07-29,19.1234
2013-07-30,19.1234
2013-07-31,19.1234
2013-08-01,19.1234
2013-08-02,19.1234
2013-08-03,19.1234
2013-08-04,19.1234
2013-08-05,19.1234
2013-08-06,19.1234
2013-08-07,19.1234
2013-08-08,19.1234
2013-08-09,19.1234
2013-08-10,19.1234
2013-08-11,19.1234
2013-08-12,19.1234
2013-08-13,19.1234
2013-08-14,19.1234
2013-08-15,19.1234
2013-08-16,19.1234
2013-08-17,19.1234
2013-08-18,19.1234
2013-08-19,19.1234
2013-08-20,19.1234
2013-08-21,19.1234
2013-08-22,19.1234
2013-08-23,19.1234
2013-08-24,19.1234
2013-08-25,19.1234
2013-08-26,19.1234
2013-08-27,19.1234
2013-08-28,19.1234
2013-08-29,19.1234
2013-08-30,19.1234
2013-08-31,19.1234
2013-09-01,19.1234
2013-09-02,19.1234
2013-09-03,19.1234
2013-09-04,19.1234
2013-09-05,19.1234
2013-09-06,19.1234
2013-09-07,19.1234
2013-09-08,19.1234
2013-09-09,19.1234
2013-09-10,19.1234
2013-09-11,19.1234
2013-09-12,19.1234
2013-09-13,19.1234
2013-09-14,19.1234
2013-09-15,19.1234
2013-09-16,19.1234
2013-09-17,19.1234
2013-09-18,19.1234
2013-09-19,19.1234
2013-09-20,19.1234
2013-09-21,19.1234
2013-09-22,19.1234
2013-09-23,19.1234
2013-09-24,19.1234
2013-09-25,19.1234
2013-09-26,19.1234
2013-09-27,19.1234
2013-09-28,19.1234
2013-09-29,19.1234
2013-09-30,21.1889
2013-10-01,21.1889
2013-10-02,21.1889
2013-10-03,21.1889
2013-10-04,21.1889
2013-10-05,21.1889
2013-10-06,21.1889
2013-10-07,21.1889
2013-10-08,21.1889
2013-10-09,21.1889
2013-10-10,21.1889
2013-10-11,21.1889
2013-10-12,21.1889
2013-10-13,21.1889
2013-10-14,21.1889
2013-10-15,21.1889
2013-10-16,21.1889
2013-10-17,21.1889
2013-10-18,21.1889
2013-10-19,21.1889
2013-10-20,21.1889
2013-10-21,21.1889
2013-10-22,21.1889
2013-10-23,21.1889
2013-10-24,21.1889
2013-10-25,21.1889
2013-10-26,21.1889
2013-10-27,21.1889
2013-10-28,21.1889
2013-10-29,21.1889
2013-10-30,21.1889
2013-10-31,21.1889
2013-11-01,21.1889
2013-11-02,21.1889
2013-11-03,21.1889
2013-11-04,21.1889
2013-11-05,21.1889
2013-11-06,21.1889
2013-11-07,21.1889
2013-11-08,21.1889
2013-11-09,21.1889
2013-11-10,21.1889
2013-11-11,21.1889
2013-11-12,21.1889
2013-11-13,21.1889
2013-11-14,21.1889
2013-11-15,21.1889
2013-11-16,21.1889
2013-11-17,21.1889
2013-11-18,21.1889
2013-11-19,21.1889
2013-11-20,21.1889
2013-11-21,21.1889
2013-11-22,21.1889
2013-11-23,21.1889
2013-11-24,21.1889
2013-11-25,21.1889
2013-11-26,21.1889
2013-11-27,21.1889
2013-11-28,21.1889
2013-11-29,21.1889
2013-11-30,21.1889
2013-12-01,21.1889
2013-12-02,21.1889
2013-12-03,21.1889
2013-12-04,21.1889
2013-12-05,21.1889
2013-12-06,21.1889
2013-12-07,21.1889
2013-12-08,21.1889
2013-12-09,21.1889
2013-12-10,21.1889
2013-12-11,21.1889
2013-12-12,21.1889
2013-12-13,21.1889
2013-12-14,21.1889
2013-12-15,21.1889
2013-12-16,21.1889
2013-12-17,21.1889
2013-12-18,21.1889
2013-12-19,21.1889
2013-12-20,21.1889
2013-12-21,21.1889
2013-12-22,21.1889
2013-12-23,21.1889
2013-12-24,21.1889
2013-12-25,21.1889
2013-12-26,21.1889
2013-12-27,21.1889
2013-12-28,21.1889
2013-12-29,21.1889
2013-12-30,21.1889
2013-12-31,21.2319
2014-01-01,21.2319
2014-01-02,21.2319
2014-01-03,21.2319
2014-01-04,21.2319
2014-01-05,21.2319
2014-01-06,21.2319
2014-01-07,21.2319
2014-01-08,21.2319
2014-01-09,21.2319
2014-01-10,21.2319
2014-01-11,21.2319
2014-01-12,21.2319
2014-01-13,21.2319
2014-01-14,21.2319
2014-01-15,21.2319
2014-01-16,21.2319
2014-01-17,21.2319
2014-01-18,21.2319
2014-01-19,21.2319
2014-01-20,21.2319
2014-01-21,21.2319
2014-01-22,21.2319
2014-01-23,21.2319
2014-01-24,21.2319
2014-01-25,21.2319
2014-01-26,21.2319
2014-01-27,21.2319
2014-01-28,21.2319
2014-01-29,21.2319
2014-01-30,21.2319
2014-01-31,21.2319
2014-02-01,21.2319
2014-02-02,21.2319
2014-02-03,21.2319
2014-02-04,21.2319
2014-02-05,21.2319
2014-02-06,21.2319
2014-02-07,21.2319
2014-02-08,21.2319
2014-02-09,21.2319
2014-02-10,21.2319
2014-02-11,21.2319
2014-02-12,21.2319
2014-02-13,21.2319
2014-02-14,21.2319
2014-02-15,21.2319
2014-02-16,21.2319
2014-02-17,21.2319
2014-02-18,21.2319
2014-02-19,21.2319
2014-02-20,21.2319
2014-02-21,21.2319
2014-02-22,21.2319
2014-02-23,21.2319
2014-02-24,21.2319
2014-02-25,21.2319
2014-02-26,21.2319
2014-02-27,21.2319
2014-02-28,21.2319
2014-03-01,21.2319
2014-03-02,21.2319
2014-03-03,21.2319
2014-03-04,21.2319
2014-03-05,21.2319
2014-03-06,21.2319
2014-03-07,21.2319
2014-03-08,21.2319
2014-03-09,21.2319
2014-03-10,21.2319
2014-03-11,21.2319
2014-03-12,21.2319
2014-03-13,21.2319
2014-03-14,21.2319
2014-03-15,21.2319
2014-03-16,21.2319
2014-03-17,21.2319
2014-03-18,21.2319
2014-03-19,21.2319
2014-03-20,21.2319
2014-03-21,21.2319
2014-03-22,21.2319
2014-03-23,21.2319
2014-03-24,21.2319
2014-03-25,21.2319
2014-03-26,21.2319
2014-03-27,21.2319
2014-03-28,21.2319
2014-03-29,21.2319
2014-03-30,21.2319
2014-03-31,21.8755
2014-04-01,21.8755
2014-04-02,21.8755
2014-04-03,21.8755
2014-04-04,21.8755
2014-04-05,21.8755
2014-04-06,21.8755
2014-04-07,21.8755
2014-04-08,21.8755
2014-04-09,21.8755
2014-04-10,21.8755
2014-04-11,21.8755
2014-04-12,21.8755
2014-04-13,21.8755
2014-04-14,21.8755
2014-04-15,21.8755
2014-04-16,21.8755
2014-04-17,21.8755
2014-04-18,21.8755
2014-04-19,21.8755
2014-04-20,21.8755
2014-04-21,21.8755
2014-04-22,21.8755
2014-04-23,21.8755
2014-04-24,21.8755
2014-04-25,21.8755
2014-04-26,21.8755
2014-04-27,21.8755
2014-04-28,21.8755
2014-04-29,21.8755
2014-04-30,21.8755
2014-05-01,21.8755
2014-05-02,21.8755
2014-05-03,21.8755
2014-05-04,21.8755
2014-05-05,21.8755
2014-05-06,21.8755
2014-05-07,21.8755
2014-05-08,21.8755
2014-05-09,21.8755
2014-05-10,21.8755
2014-05-11,21.8755
2014-05-12,21.8755
2014-05-13,21.8755
2014-05-14,21.8755
2014-05-15,21.8755
2014-05-16,21.8755
2014-05-17,21.8755
2014-05-18,21.8755
2014-05-19,21.8755
2014-05-20,21.8755
2014-05-21,21.8755
2014-05-22,21.8755
2014-05-23,21.8755
2014-05-24,21.8755
2014-05-25,21.8755
2014-05-26,21.8755
2014-05-27,21.8755
2014-05-28,21.8755
2014-05-29,21.8755
2014-05-30,21.8755
2014-05-31,21.8755
2014-06-01,21.8755
2014-06-02,21.8755
2014-06-03,21.8755
2014-06-04,21.8755
2014-06-05,21.8755
2014-06-06,21.8755
2014-06-07,21.8755
2014-06-08,21.8755
2014-06-09,21.8755
2014-06-10,21.8755
2014-06-11,21.8755
2014-06-12,21.8755
2014-06-13,21.8755
2014-06-14,21.8755
2014-06-15,21.8755
2014-06-16,21.8755
2014-06-17,21.8755
2014-06-18,21.8755
2014-06-19,21.8755
2014-06-20,21.8755
2014-06-21,21.8755
2014-06-22,21.8755
2014-06-23,21.8755
2014-06-24,21.8755
2014-06-25,21.8755
2014-06-26,21.8755
2014-06-27,21.8755
2014-06-28,21.8755
2014-06-29,21.8755
2014-06-30,49.0062
2014-07-01,49.0062
2014-07-02,49.0062
2014-07-03,49.0062
2014-07-04,49.0062
2014-07-05,49.0062
2014-07-06,49.0062
2014-07-07,49.0062
2014-07-08,49.0062
2014-07-09,49.0062
2014-07-10,49.0062
2014-07-11,49.0062
2014-07-12,49.0062
2014-07-13,49.0062
2014-07-14,49.0062
2014-07-15,49.0062
2014-07-16,49.0062
2014-07-17,49.0062
2014-07-18,49.0062
2014-07-19,49.0062
2014-07-20,49.0062
2014-07-21,49.0062
2014-07-22,49.0062
2014-07-23,49.0062
2014-07-24,49.0062
2014-07-25,49.0062
2014-07-26,49.0062
2014-07-27,49.0062
2014-07-28,49.0062
2014-07-29,49.0062
2014-07-30,49.0062
2014-07-31,49.0062
2014-08-01,49.0062
2014-08-02,49.0062
2014-08-03,49.0062
2014-08-04,49.0062
2014-08-05,49.0062
2014-08-06,49.0062
2014-08-07,49.0062
2014-08-08,49.0062
2014-08-09,49.0062
2014-08-10,49.0062
2014-08-11,49.0062
2014-08-12,49.0062
2014-08-13,49.0062
2014-08-14,49.0062
2014-08-15,49.0062
2014-08-16,49.0062
2014-08-17,49.0062
2014-08-18,49.0062
2014-08-19,49.0062
2014-08-20,49.0062
2014-08-21,49.0062
2014-08-22,49.0062
2014-08-23,49.0062
2014-08-24,49.0062
2014-08-25,49.0062
2014-08-26,49.0062
2014-08-27,49.0062
2014-08-28,49.0062
2014-08-29,49.0062
2014-08-30,49.0062
2014-08-31,49.0062
2014-09-01,49.0062
2014-09-02,49.0062
2014-09-03,49.0062
2014-09-04,49.0062
2014-09-05,49.0062
2014-09-06,49.0062
2014-09-07,49.0062
2014-09-08,49.0062
2014-09-09,49.0062
2014-09-10,49.0062
2014-09-11,49.0062
2014-09-12,49.0062
2014-09-13,49.0062
2014-09-14,49.0062
2014-09-15,49.0062
2014-09-16,49.0062
2014-09-17,49.0062
2014-09-18,49.0062
2014-09-19,49.0062
2014-09-20,49.0062
2014-09-21,49.0062
2014-09-22,49.0062
2014-09-23,49.0062
2014-09-24,49.0062
2014-09-25,49.0062
2014-09-26,49.0062
2014-09-27,49.0062
2014-09-28,49.0062
2014-09-29,49.0062
2014-09-30,50.8602
2014-10-01,50.8602
2014-10-02,50.8602
2014-10-03,50.8602
2014-10-04,50.8602
2014-10-05,50.8602
2014-10-06,50.8602
2014-10-07,50.8602
2014-10-08,50.8602
2014-10-09,50.8602
2014-10-10,50.8602
2014-10-11,50.8602
2014-10-12,50.8602
2014-10-13,50.8602
2014-10-14,50.8602
2014-10-15,50.8602
2014-10-16,50.8602
2014-10-17,50.8602
2014-10-18,50.8602
2014-10-19,50.8602
2014-10-20,50.8602
2014-10-21,50.8602
2014-10-22,50.8602
2014-10-23,50.8602
2014-10-24,50.8602
2014-10-25,50.8602
2014-10-26,50.8602
2014-10-27,50.8602
2014-10-28,50.8602
2014-10-29,50.8602
2014-10-30,50.8602
2014-10-31,50.8602
2014-11-01,50.8602
2014-11-02,50.8602
2014-11-03,50.8602
2014-11-04,50.8602
2014-11-05,50.8602
2014-11-06,50.8602
2014-11-07,50.8602
2014-11-08,50.8602
2014-11-09,50.8602
2014-11-10,50.8602
2014-11-11,50.8602
2014-11-12,50.8602
2014-11-13,50.8602
2014-11-14,50.8602
2014-11-15,50.8602
2014-11-16,50.8602
2014-11-17,50.8602
2014-11-18,50.8602
2014-11-19,50.8602
2014-11-20,50.8602
2014-11-21,50.8602
2014-11-22,50.8602
2014-11-23,50.8602
2014-11-24,50.8602
2014-11-25,50.8602
2014-11-26,50.8602
2014-11-27,50.8602
2014-11-28,50.8602
2014-11-29,50.8602
2014-11-30,50.8602
2014-12-01,50.8602
2014-12-02,50.8602
2014-12-03,50.8602
2014-12-04,50.8602
2014-12-05,50.8602
2014-12-06,50.8602
2014-12-07,50.8602
2014-12-08,50.8602
2014-12-09,50.8602
2014-12-10,50.8602
2014-12-11,50.8602
2014-12-12,50.8602
2014-12-13,50.8602
2014-12-14,50.8602
2014-12-15,50.8602
2014-12-16,50.8602
2014-12-17,50.8602
2014-12-18,50.8602
2014-12-19,50.8602
2014-12-20,50.8602
2014-12-21,50.8602
2014-12-22,50.8602
2014-12-23,50.8602
2014-12-24,50.8602
2014-12-25,50.8602
2014-12-26,50.8602
2014-12-27,50.8602
2014-12-28,50.8602
2014-12-29,50.8602
2014-12-30,50.8602
2014-12-31,46.4446
2015-01-01,46.4446
2015-01-02,46.4446
2015-01-03,46.4446
2015-01-04,46.4446
2015-01-05,46.4446
2015-01-06,46.4446
2015-01-07,46.4446
2015-01-08,46.4446
2015-01-09,46.4446
2015-01-10,46.4446
2015-01-11,46.4446
2015-01-12,46.4446
2015-01-13,46.4446
2015-01-14,46.4446
2015-01-15,46.4446
2015-01-16,46.4446
2015-01-17,46.4446
2015-01-18,46.4446
2015-01-19,46.4446
2015-01-20,46.4446
2015-01-21,46.4446
2015-01-22,46.4446
2015-01-23,46.4446
2015-01-24,46.4446
2015-01-25,46.4446
2015-01-26,46.4446
2015-01-27,46.4446
2015-01-28,46.4446
2015-01-29,46.4446
2015-01-30,46.4446
2015-01-31,46.4446
2015-02-01,46.4446
2015-02-02,46.4446
2015-02-03,46.4446
2015-02-04,46.4446
2015-02-05,46.4446
2015-02-06,46.4446
2015-02-07,46.4446
2015-02-08,46.4446
2015-02-09,46.4446
2015-02-10,46.4446
2015-02-11,46.4446
2015-02-12,46.4446
2015-02-13,46.4446
2015-02-14,46.4446
2015-02-15,46.4446
2015-02-16,46.4446
2015-02-17,46.4446
2015-02-18,46.4446
2015-02-19,46.4446
2015-02-20,46.4446
2015-02-21,46.4446
2015-02-22,46.4446
2015-02-23,46.4446
2015-02-24,46.4446
2015-02-25,46.4446
2015-02-26,46.4446
2015-02-27,46.4446
2015-02-28,46.4446
2015-03-01,46.4446
2015-03-02,46.4446
2015-03-03,46.4446
2015-03-04,46.4446
2015-03-05,46.4446
2015-03-06,46.4446
2015-03-07,46.4446
2015-03-08,46.4446
2015-03-09,46.4446
2015-03-10,46.4446
2015-03-11,46.4446
2015-03-12,46.4446
2015-03-13,46.4446
2015-03-14,46.4446
2015-03-15,46.4446
2015-03-16,46.4446
2015-03-17,46.4446
2015-03-18,46.4446
2015-03-19,46.4446
2015-03-20,46.4446
2015-03-21,46.4446
2015-03-22,46.4446
2015-03-23,46.4446
2015-03-24,46.4446
2015-03-25,46.4446
2015-03-26,46.4446
2015-03-27,46.4446
2015-03-28,46.4446
2015-03-29,46.4446
2015-03-30,46.4446
2015-03-31,41.8726
2015-04-01,41.8726
2015-04-02,41.8726
2015-04-03,41.8726
2015-04-04,41.8726
2015-04-05,41.8726
2015-04-06,41.8726
2015-04-07,41.8726
2015-04-08,41.8726
2015-04-09,41.8726
2015-04-10,41.8726
2015-04-11,41.8726
2015-04-12,41.8726
2015-04-13,41.8726
2015-04-14,41.8726
2015-04-15,41.8726
2015-04-16,41.8726
2015-04-17,41.8726
2015-04-18,41.8726
2015-04-19,41.8726
2015-04-20,41.8726
2015-04-21,41.8726
2015-04-22,41.8726
2015-04-23,41.8726
2015-04-24,41.8726
2015-04-25,41.8726
2015-04-26,41.8726
2015-04-27,41.8726
2015-04-28,41.8726
2015-04-29,41.8726
2015-04-30,41.8726
2015-05-01,41.8726
2015-05-02,41.8726
2015-05-03,41.8726
2015-05-04,41.8726
2015-05-05,41.8726
2015-05-06,41.8726
2015-05-07,41.8726
2015-05-08,41.8726
2015-05-09,41.8726
2015-05-10,41.8726
2015-05-11,41.8726
2015-05-12,41.8726
2015-05-13,41.8726
2015-05-14,41.8726
2015-05-15,41.8726
2015-05-16,41.8726
2015-05-17,41.8726
2015-05-18,41.8726
2015-05-19,41.8726
2015-05-20,41.8726
2015-05-21,41.8726
2015-05-22,41.8726
2015-05-23,41.8726
2015-05-24,41.8726
2015-05-25,41.8726
2015-05-26,41.8726
2015-05-27,41.8726
2015-05-28,41.8726
2015-05-29,41.8726
2015-05-30,41.8726
2015-05-31,41.8726
2015-06-01,41.8726
2015-06-02,41.8726
2015-06-03,41.8726
2015-06-04,41.8726
2015-06-05,41.8726
2015-06-06,41.8726
2015-06-07,41.8726
2015-06-08,41.8726
2015-06-09,41.8726
2015-06-10,41.8726
2015-06-11,41.8726
2015-06-12,41.8726
2015-06-13,41.8726
2015-06-14,41.8726
2015-06-15,41.8726
2015-06-16,41.8726
2015-06-17,41.8726
2015-06-18,41.8726
2015-06-19,41.8726
2015-06-20,41.8726
2015-06-21,41.8726
2015-06-22,41.8726
2015-06-23,41.8726
2015-06-24,41.8726
2015-06-25,41.8726
2015-06-26,41.8726
2015-06-27,41.8726
2015-06-28,41.8726
2015-06-29,41.8726
2015-06-30,31.1098
2015-07-01,31.1098
2015-07-02,31.1098
2015-07-03,31.1098
2015-07-04,31.1098
2015-07-05,31.1098
2015-07-06,31.1098
2015-07-07,31.1098
2015-07-08,31.1098
2015-07-09,31.1098
2015-07-10,31.1098
2015-07-11,31.1098
2015-07-12,31.1098
2015-07-13,31.1098
2015-07-14,31.1098
2015-07-15,31.1098
2015-07-16,31.1098
2015-07-17,31.1098
2015-07-18,31.1098
2015-07-19,31.1098
2015-07-20,31.1098
2015-07-21,31.1098
2015-07-22,31.1098
2015-07-23,31.1098
2015-07-24,31.1098
2015-07-25,31.1098
2015-07-26,31.1098
2015-07-27,31.1098
2015-07-28,31.1098
2015-07-29,31.1098
2015-07-30,31.1098
2015-07-31,31.1098
2015-08-01,31.1098
2015-08-02,31.1098
2015-08-03,31.1098
2015-08-04,31.1098
2015-08-05,31.1098
2015-08-06,31.1098
2015-08-07,31.1098
2015-08-08,31.1098
2015-08-09,31.1098
2015-08-10,31.1098
2015-08-11,31.1098
2015-08-12,31.1098
2015-08-13,31.1098
2015-08-14,31.1098
2015-08-15,31.1098
2015-08-16,31.1098
2015-08-17,31.1098
2015-08-18,31.1098
2015-08-19,31.1098
2015-08-20,31.1098
2015-08-21,31.1098
2015-08-22,31.1098
2015-08-23,31.1098
2015-08-24,31.1098
2015-08-25,31.1098
2015-08-26,31.1098
2015-08-27,31.1098
2015-08-28,31.1098
2015-08-29,31.1098
2015-08-30,31.1098
2015-08-31,31.1098
2015-09-01,31.1098
2015-09-02,31.1098
2015-09-03,31.1098
2015-09-04,31.1098
2015-09-05,31.1098
2015-09-06,31.1098
2015-09-07,31.1098
2015-09-08,31.1098
2015-09-09,31.1098
2015-09-10,31.1098
2015-09-11,31.1098
2015-09-12,31.1098
2015-09-13,31.1098
2015-09-14,31.1098
2015-09-15,31.1098
2015-09-16,31.1098
2015-09-17,31.1098
2015-09-18,31.1098
2015-09-19,31.1098
2015-09-20,31.1098
2015-09-21,31.1098
2015-09-22,31.1098
2015-09-23,31.1098
2015-09-24,31.1098
2015-09-25,31.1098
2015-09-26,31.1098
2015-09-27,31.1098
2015-09-28,31.1098
2015-09-29,31.1098
2015-09-30,26.5317
2015-10-01,26.5317
2015-10-02,26.5317
2015-10-03,26.5317
2015-10-04,26.5317
2015-10-05,26.5317
2015-10-06,26.5317
2015-10-07,26.5317
2015-10-08,26.5317
2015-10-09,26.5317
2015-10-10,26.5317
2015-10-11,26.5317
2015-10-12,26.5317
2015-10-13,26.5317
2015-10-14,26.5317
2015-10-15,26.5317
2015-10-16,26.5317
2015-10-17,26.5317
2015-10-18,26.5317
2015-10-19,26.5317
2015-10-20,26.5317
2015-10-21,26.5317
2015-10-22,26.5317
2015-10-23,26.5317
2015-10-24,26.5317
2015-10-25,26.5317
2015-10-26,26.5317
2015-10-27,26.5317
2015-10-28,26.5317
2015-10-29,26.5317
2015-10-30,26.5317
2015-10-31,26.5317
2015-11-01,26.5317
2015-11-02,26.5317
2015-11-03,26.5317
2015-11-04,26.5317
2015-11-05,26.5317
2015-11-06,26.5317
2015-11-07,26.5317
2015-11-08,26.5317
2015-11-09,26.5317
2015-11-10,26.5317
2015-11-11,26.5317
2015-11-12,26.5317
2015-11-13,26.5317
2015-11-14,26.5317
2015-11-15,26.5317
2015-11-16,26.5317
2015-11-17,26.5317
2015-11-18,26.5317
2015-11-19,26.5317
2015-11-20,26.5317
2015-11-21,26.5317
2015-11-22,26.5317
2015-11-23,26.5317
2015-11-24,26.5317
2015-11-25,26.5317
2015-11-26,26.5317
2015-11-27,26.5317
2015-11-28,26.5317
2015-11-29,26.5317
2015-11-30,26.5317
2015-12-01,26.5317
2015-12-02,26.5317
2015-12-03,26.5317
2015-12-04,26.5317
2015-12-05,26.5317
2015-12-06,26.5317
2015-12-07,26.5317
2015-12-08,26.5317
2015-12-09,26.5317
2015-12-10,26.5317
2015-12-11,26.5317
2015-12-12,26.5317
2015-12-13,26.5317
2015-12-14,26.5317
2015-12-15,26.5317
2015-12-16,26.5317
2015-12-17,26.5317
2015-12-18,26.5317
2015-12-19,26.5317
2015-12-20,26.5317
2015-12-21,26.5317
2015-12-22,26.5317
2015-12-23,26.5317
2015-12-24,26.5317
2015-12-25,26.5317
2015-12-26,26.5317
2015-12-27,26.5317
2015-12-28,26.5317
2015-12-29,26.5317
2015-12-30,26.5317
2015-12-31,26.7788
2016-01-01,26.7788
2016-01-02,26.7788
2016-01-03,26.7788
2016-01-04,26.7788
2016-01-05,26.7788
2016-01-06,26.7788
2016-01-07,26.7788
2016-01-08,26.7788
2016-01-09,26.7788
2016-01-10,26.7788
2016-01-11,26.7788
2016-01-12,26.7788
2016-01-13,26.7788
2016-01-14,26.7788
2016-01-15,26.7788
2016-01-16,26.7788
2016-01-17,26.7788
2016-01-18,26.7788
2016-01-19,26.7788
2016-01-20,26.7788
2016-01-21,26.7788
2016-01-22,26.7788
2016-01-23,26.7788
2016-01-24,26.7788
2016-01-25,26.7788
2016-01-26,26.7788
2016-01-27,26.7788
2016-01-28,26.7788
2016-01-29,26.7788
2016-01-30,26.7788
2016-01-31,26.7788
2016-02-01,26.7788
2016-02-02,26.7788
2016-02-03,26.7788
2016-02-04,26.7788
2016-02-05,26.7788
2016-02-06,26.7788
2016-02-07,26.7788
2016-02-08,26.7788
2016-02-09,26.7788
2016-02-10,26.7788
2016-02-11,26.7788
2016-02-12,26.7788
2016-02-13,26.7788
2016-02-14,26.7788
2016-02-15,26.7788
2016-02-16,26.7788
2016-02-17,26.7788
2016-02-18,26.7788
2016-02-19,26.7788
2016-02-20,26.7788
2016-02-21,26.7788
2016-02-22,26.7788
2016-02-23,26.7788
2016-02-24,26.7788
2016-02-25,26.7788
2016-02-26,26.7788
2016-02-27,26.7788
2016-02-28,26.7788
2016-02-29,26.7788
2016-03-01,26.7788
2016-03-02,26.7788
2016-03-03,26.7788
2016-03-04,26.7788
2016-03-05,26.7788
2016-03-06,26.7788
2016-03-07,26.7788
2016-03-08,26.7788
2016-03-09,26.7788
2016-03-10,26.7788
2016-03-11,26.7788
2016-03-12,26.7788
2016-03-13,26.7788
2016-03-14,26.7788
2016-03-15,26.7788
2016-03-16,26.7788
2016-03-17,26.7788
2016-03-18,26.7788
2016-03-19,26.7788
2016-03-20,26.7788
2016-03-21,26.7788
2016-03-22,26.7788
2016-03-23,26.7788
2016-03-24,26.7788
2016-03-25,26.7788
2016-03-26,26.7788
2016-03-27,26.7788
2016-03-28,26.7788
2016-03-29,26.7788
2016-03-30,26.7788
2016-03-31,29.187
2016-04-01,29.187
2016-04-02,29.187
2016-04-03,29.187
2016-04-04,29.187
2016-04-05,29.187
2016-04-06,29.187
2016-04-07,29.187
2016-04-08,29.187
2016-04-09,29.187
2016-04-10,29.187
2016-04-11,29.187
2016-04-12,29.187
2016-04-13,29.187
2016-04-14,29.187
2016-04-15,29.187
2016-04-16,29.187
2016-04-17,29.187
2016-04-18,29.187
2016-04-19,29.187
2016-04-20,29.187
2016-04-21,29.187
2016-04-22,29.187
2016-04-23,29.187
2016-04-24,29.187
2016-04-25,29.187
2016-04-26,29.187
2016-04-27,29.187
2016-04-28,29.187
2016-04-29,29.187
2016-04-30,29.187
2016-05-01,29.187
2016-05-02,29.187
2016-05-03,29.187
2016-05-04,29.187
2016-05-05,29.187
2016-05-06,29.187
2016-05-07,29.187
2016-05-08,29.187
2016-05-09,29.187
2016-05-10,29.187
2016-05-11,29.187
2016-05-12,29.187
2016-05-13,29.187
2016-05-14,29.187
2016-05-15,29.187
2016-05-16,29.187
2016-05-17,29.187
2016-05-18,29.187
2016-05-19,29.187
2016-05-20,29.187
2016-05-21,29.187
2016-05-22,29.187
2016-05-23,29.187
2016-05-24,29.187
2016-05-25,29.187
2016-05-26,29.187
2016-05-27,29.187
2016-05-28,29.187
2016-05-29,29.187
2016-05-30,29.187
2016-05-31,29.187
2016-06-01,29.187
2016-06-02,29.187
2016-06-03,29.187
2016-06-04,29.187
2016-06-05,29.187
2016-06-06,29.187
