,NETB SS Equity
2013-03-25,51.1639
2013-03-26,51.1639
2013-03-27,51.1639
2013-03-28,51.1639
2013-03-29,51.1639
2013-03-30,51.1639
2013-03-31,45.5722
2013-04-01,45.5722
2013-04-02,45.5722
2013-04-03,45.5722
2013-04-04,45.5722
2013-04-05,45.5722
2013-04-06,45.5722
2013-04-07,45.5722
2013-04-08,45.5722
2013-04-09,45.5722
2013-04-10,45.5722
2013-04-11,45.5722
2013-04-12,45.5722
2013-04-13,45.5722
2013-04-14,45.5722
2013-04-15,45.5722
2013-04-16,45.5722
2013-04-17,45.5722
2013-04-18,45.5722
2013-04-19,45.5722
2013-04-20,45.5722
2013-04-21,45.5722
2013-04-22,45.5722
2013-04-23,45.5722
2013-04-24,45.5722
2013-04-25,45.5722
2013-04-26,45.5722
2013-04-27,45.5722
2013-04-28,45.5722
2013-04-29,45.5722
2013-04-30,45.5722
2013-05-01,45.5722
2013-05-02,45.5722
2013-05-03,45.5722
2013-05-04,45.5722
2013-05-05,45.5722
2013-05-06,45.5722
2013-05-07,45.5722
2013-05-08,45.5722
2013-05-09,45.5722
2013-05-10,45.5722
2013-05-11,45.5722
2013-05-12,45.5722
2013-05-13,45.5722
2013-05-14,45.5722
2013-05-15,45.5722
2013-05-16,45.5722
2013-05-17,45.5722
2013-05-18,45.5722
2013-05-19,45.5722
2013-05-20,45.5722
2013-05-21,45.5722
2013-05-22,45.5722
2013-05-23,45.5722
2013-05-24,45.5722
2013-05-25,45.5722
2013-05-26,45.5722
2013-05-27,45.5722
2013-05-28,45.5722
2013-05-29,45.5722
2013-05-30,45.5722
2013-05-31,45.5722
2013-06-01,45.5722
2013-06-02,45.5722
2013-06-03,45.5722
2013-06-04,45.5722
2013-06-05,45.5722
2013-06-06,45.5722
2013-06-07,45.5722
2013-06-08,45.5722
2013-06-09,45.5722
2013-06-10,45.5722
2013-06-11,45.5722
2013-06-12,45.5722
2013-06-13,45.5722
2013-06-14,45.5722
2013-06-15,45.5722
2013-06-16,45.5722
2013-06-17,45.5722
2013-06-18,45.5722
2013-06-19,45.5722
2013-06-20,45.5722
2013-06-21,45.5722
2013-06-22,45.5722
2013-06-23,45.5722
2013-06-24,45.5722
2013-06-25,45.5722
2013-06-26,45.5722
2013-06-27,45.5722
2013-06-28,45.5722
2013-06-29,45.5722
2013-06-30,54.0187
2013-07-01,54.0187
2013-07-02,54.0187
2013-07-03,54.0187
2013-07-04,54.0187
2013-07-05,54.0187
2013-07-06,54.0187
2013-07-07,54.0187
2013-07-08,54.0187
2013-07-09,54.0187
2013-07-10,54.0187
2013-07-11,54.0187
2013-07-12,54.0187
2013-07-13,54.0187
2013-07-14,54.0187
2013-07-15,54.0187
2013-07-16,54.0187
2013-07-17,54.0187
2013-07-18,54.0187
2013-07-19,54.0187
2013-07-20,54.0187
2013-07-21,54.0187
2013-07-22,54.0187
2013-07-23,54.0187
2013-07-24,54.0187
2013-07-25,54.0187
2013-07-26,54.0187
2013-07-27,54.0187
2013-07-28,54.0187
2013-07-29,54.0187
2013-07-30,54.0187
2013-07-31,54.0187
2013-08-01,54.0187
2013-08-02,54.0187
2013-08-03,54.0187
2013-08-04,54.0187
2013-08-05,54.0187
2013-08-06,54.0187
2013-08-07,54.0187
2013-08-08,54.0187
2013-08-09,54.0187
2013-08-10,54.0187
2013-08-11,54.0187
2013-08-12,54.0187
2013-08-13,54.0187
2013-08-14,54.0187
2013-08-15,54.0187
2013-08-16,54.0187
2013-08-17,54.0187
2013-08-18,54.0187
2013-08-19,54.0187
2013-08-20,54.0187
2013-08-21,54.0187
2013-08-22,54.0187
2013-08-23,54.0187
2013-08-24,54.0187
2013-08-25,54.0187
2013-08-26,54.0187
2013-08-27,54.0187
2013-08-28,54.0187
2013-08-29,54.0187
2013-08-30,54.0187
2013-08-31,54.0187
2013-09-01,54.0187
2013-09-02,54.0187
2013-09-03,54.0187
2013-09-04,54.0187
2013-09-05,54.0187
2013-09-06,54.0187
2013-09-07,54.0187
2013-09-08,54.0187
2013-09-09,54.0187
2013-09-10,54.0187
2013-09-11,54.0187
2013-09-12,54.0187
2013-09-13,54.0187
2013-09-14,54.0187
2013-09-15,54.0187
2013-09-16,54.0187
2013-09-17,54.0187
2013-09-18,54.0187
2013-09-19,54.0187
2013-09-20,54.0187
2013-09-21,54.0187
2013-09-22,54.0187
2013-09-23,54.0187
2013-09-24,54.0187
2013-09-25,54.0187
2013-09-26,54.0187
2013-09-27,54.0187
2013-09-28,54.0187
2013-09-29,54.0187
2013-09-30,51.5742
2013-10-01,51.5742
2013-10-02,51.5742
2013-10-03,51.5742
2013-10-04,51.5742
2013-10-05,51.5742
2013-10-06,51.5742
2013-10-07,51.5742
2013-10-08,51.5742
2013-10-09,51.5742
2013-10-10,51.5742
2013-10-11,51.5742
2013-10-12,51.5742
2013-10-13,51.5742
2013-10-14,51.5742
2013-10-15,51.5742
2013-10-16,51.5742
2013-10-17,51.5742
2013-10-18,51.5742
2013-10-19,51.5742
2013-10-20,51.5742
2013-10-21,51.5742
2013-10-22,51.5742
2013-10-23,51.5742
2013-10-24,51.5742
2013-10-25,51.5742
2013-10-26,51.5742
2013-10-27,51.5742
2013-10-28,51.5742
2013-10-29,51.5742
2013-10-30,51.5742
2013-10-31,51.5742
2013-11-01,51.5742
2013-11-02,51.5742
2013-11-03,51.5742
2013-11-04,51.5742
2013-11-05,51.5742
2013-11-06,51.5742
2013-11-07,51.5742
2013-11-08,51.5742
2013-11-09,51.5742
2013-11-10,51.5742
2013-11-11,51.5742
2013-11-12,51.5742
2013-11-13,51.5742
2013-11-14,51.5742
2013-11-15,51.5742
2013-11-16,51.5742
2013-11-17,51.5742
2013-11-18,51.5742
2013-11-19,51.5742
2013-11-20,51.5742
2013-11-21,51.5742
2013-11-22,51.5742
2013-11-23,51.5742
2013-11-24,51.5742
2013-11-25,51.5742
2013-11-26,51.5742
2013-11-27,51.5742
2013-11-28,51.5742
2013-11-29,51.5742
2013-11-30,51.5742
2013-12-01,51.5742
2013-12-02,51.5742
2013-12-03,51.5742
2013-12-04,51.5742
2013-12-05,51.5742
2013-12-06,51.5742
2013-12-07,51.5742
2013-12-08,51.5742
2013-12-09,51.5742
2013-12-10,51.5742
2013-12-11,51.5742
2013-12-12,51.5742
2013-12-13,51.5742
2013-12-14,51.5742
2013-12-15,51.5742
2013-12-16,51.5742
2013-12-17,51.5742
2013-12-18,51.5742
2013-12-19,51.5742
2013-12-20,51.5742
2013-12-21,51.5742
2013-12-22,51.5742
2013-12-23,51.5742
2013-12-24,51.5742
2013-12-25,51.5742
2013-12-26,51.5742
2013-12-27,51.5742
2013-12-28,51.5742
2013-12-29,51.5742
2013-12-30,51.5742
2013-12-31,50.2952
2014-01-01,50.2952
2014-01-02,50.2952
2014-01-03,50.2952
2014-01-04,50.2952
2014-01-05,50.2952
2014-01-06,50.2952
2014-01-07,50.2952
2014-01-08,50.2952
2014-01-09,50.2952
2014-01-10,50.2952
2014-01-11,50.2952
2014-01-12,50.2952
2014-01-13,50.2952
2014-01-14,50.2952
2014-01-15,50.2952
2014-01-16,50.2952
2014-01-17,50.2952
2014-01-18,50.2952
2014-01-19,50.2952
2014-01-20,50.2952
2014-01-21,50.2952
2014-01-22,50.2952
2014-01-23,50.2952
2014-01-24,50.2952
2014-01-25,50.2952
2014-01-26,50.2952
2014-01-27,50.2952
2014-01-28,50.2952
2014-01-29,50.2952
2014-01-30,50.2952
2014-01-31,50.2952
2014-02-01,50.2952
2014-02-02,50.2952
2014-02-03,50.2952
2014-02-04,50.2952
2014-02-05,50.2952
2014-02-06,50.2952
2014-02-07,50.2952
2014-02-08,50.2952
2014-02-09,50.2952
2014-02-10,50.2952
2014-02-11,50.2952
2014-02-12,50.2952
2014-02-13,50.2952
2014-02-14,50.2952
2014-02-15,50.2952
2014-02-16,50.2952
2014-02-17,50.2952
2014-02-18,50.2952
2014-02-19,50.2952
2014-02-20,50.2952
2014-02-21,50.2952
2014-02-22,50.2952
2014-02-23,50.2952
2014-02-24,50.2952
2014-02-25,50.2952
2014-02-26,50.2952
2014-02-27,50.2952
2014-02-28,50.2952
2014-03-01,50.2952
2014-03-02,50.2952
2014-03-03,50.2952
2014-03-04,50.2952
2014-03-05,50.2952
2014-03-06,50.2952
2014-03-07,50.2952
2014-03-08,50.2952
2014-03-09,50.2952
2014-03-10,50.2952
2014-03-11,50.2952
2014-03-12,50.2952
2014-03-13,50.2952
2014-03-14,50.2952
2014-03-15,50.2952
2014-03-16,50.2952
2014-03-17,50.2952
2014-03-18,50.2952
2014-03-19,50.2952
2014-03-20,50.2952
2014-03-21,50.2952
2014-03-22,50.2952
2014-03-23,50.2952
2014-03-24,50.2952
2014-03-25,50.2952
2014-03-26,50.2952
2014-03-27,50.2952
2014-03-28,50.2952
2014-03-29,50.2952
2014-03-30,50.2952
2014-03-31,48.6075
2014-04-01,48.6075
2014-04-02,48.6075
2014-04-03,48.6075
2014-04-04,48.6075
2014-04-05,48.6075
2014-04-06,48.6075
2014-04-07,48.6075
2014-04-08,48.6075
2014-04-09,48.6075
2014-04-10,48.6075
2014-04-11,48.6075
2014-04-12,48.6075
2014-04-13,48.6075
2014-04-14,48.6075
2014-04-15,48.6075
2014-04-16,48.6075
2014-04-17,48.6075
2014-04-18,48.6075
2014-04-19,48.6075
2014-04-20,48.6075
2014-04-21,48.6075
2014-04-22,48.6075
2014-04-23,48.6075
2014-04-24,48.6075
2014-04-25,48.6075
2014-04-26,48.6075
2014-04-27,48.6075
2014-04-28,48.6075
2014-04-29,48.6075
2014-04-30,48.6075
2014-05-01,48.6075
2014-05-02,48.6075
2014-05-03,48.6075
2014-05-04,48.6075
2014-05-05,48.6075
2014-05-06,48.6075
2014-05-07,48.6075
2014-05-08,48.6075
2014-05-09,48.6075
2014-05-10,48.6075
2014-05-11,48.6075
2014-05-12,48.6075
2014-05-13,48.6075
2014-05-14,48.6075
2014-05-15,48.6075
2014-05-16,48.6075
2014-05-17,48.6075
2014-05-18,48.6075
2014-05-19,48.6075
2014-05-20,48.6075
2014-05-21,48.6075
2014-05-22,48.6075
2014-05-23,48.6075
2014-05-24,48.6075
2014-05-25,48.6075
2014-05-26,48.6075
2014-05-27,48.6075
2014-05-28,48.6075
2014-05-29,48.6075
2014-05-30,48.6075
2014-05-31,48.6075
2014-06-01,48.6075
2014-06-02,48.6075
2014-06-03,48.6075
2014-06-04,48.6075
2014-06-05,48.6075
2014-06-06,48.6075
2014-06-07,48.6075
2014-06-08,48.6075
2014-06-09,48.6075
2014-06-10,48.6075
2014-06-11,48.6075
2014-06-12,48.6075
2014-06-13,48.6075
2014-06-14,48.6075
2014-06-15,48.6075
2014-06-16,48.6075
2014-06-17,48.6075
2014-06-18,48.6075
2014-06-19,48.6075
2014-06-20,48.6075
2014-06-21,48.6075
2014-06-22,48.6075
2014-06-23,48.6075
2014-06-24,48.6075
2014-06-25,48.6075
2014-06-26,48.6075
2014-06-27,48.6075
2014-06-28,48.6075
2014-06-29,48.6075
2014-06-30,59.8066
2014-07-01,59.8066
2014-07-02,59.8066
2014-07-03,59.8066
2014-07-04,59.8066
2014-07-05,59.8066
2014-07-06,59.8066
2014-07-07,59.8066
2014-07-08,59.8066
2014-07-09,59.8066
2014-07-10,59.8066
2014-07-11,59.8066
2014-07-12,59.8066
2014-07-13,59.8066
2014-07-14,59.8066
2014-07-15,59.8066
2014-07-16,59.8066
2014-07-17,59.8066
2014-07-18,59.8066
2014-07-19,59.8066
2014-07-20,59.8066
2014-07-21,59.8066
2014-07-22,59.8066
2014-07-23,59.8066
2014-07-24,59.8066
2014-07-25,59.8066
2014-07-26,59.8066
2014-07-27,59.8066
2014-07-28,59.8066
2014-07-29,59.8066
2014-07-30,59.8066
2014-07-31,59.8066
2014-08-01,59.8066
2014-08-02,59.8066
2014-08-03,59.8066
2014-08-04,59.8066
2014-08-05,59.8066
2014-08-06,59.8066
2014-08-07,59.8066
2014-08-08,59.8066
2014-08-09,59.8066
2014-08-10,59.8066
2014-08-11,59.8066
2014-08-12,59.8066
2014-08-13,59.8066
2014-08-14,59.8066
2014-08-15,59.8066
2014-08-16,59.8066
2014-08-17,59.8066
2014-08-18,59.8066
2014-08-19,59.8066
2014-08-20,59.8066
2014-08-21,59.8066
2014-08-22,59.8066
2014-08-23,59.8066
2014-08-24,59.8066
2014-08-25,59.8066
2014-08-26,59.8066
2014-08-27,59.8066
2014-08-28,59.8066
2014-08-29,59.8066
2014-08-30,59.8066
2014-08-31,59.8066
2014-09-01,59.8066
2014-09-02,59.8066
2014-09-03,59.8066
2014-09-04,59.8066
2014-09-05,59.8066
2014-09-06,59.8066
2014-09-07,59.8066
2014-09-08,59.8066
2014-09-09,59.8066
2014-09-10,59.8066
2014-09-11,59.8066
2014-09-12,59.8066
2014-09-13,59.8066
2014-09-14,59.8066
2014-09-15,59.8066
2014-09-16,59.8066
2014-09-17,59.8066
2014-09-18,59.8066
2014-09-19,59.8066
2014-09-20,59.8066
2014-09-21,59.8066
2014-09-22,59.8066
2014-09-23,59.8066
2014-09-24,59.8066
2014-09-25,59.8066
2014-09-26,59.8066
2014-09-27,59.8066
2014-09-28,59.8066
2014-09-29,59.8066
2014-09-30,56.8719
2014-10-01,56.8719
2014-10-02,56.8719
2014-10-03,56.8719
2014-10-04,56.8719
2014-10-05,56.8719
2014-10-06,56.8719
2014-10-07,56.8719
2014-10-08,56.8719
2014-10-09,56.8719
2014-10-10,56.8719
2014-10-11,56.8719
2014-10-12,56.8719
2014-10-13,56.8719
2014-10-14,56.8719
2014-10-15,56.8719
2014-10-16,56.8719
2014-10-17,56.8719
2014-10-18,56.8719
2014-10-19,56.8719
2014-10-20,56.8719
2014-10-21,56.8719
2014-10-22,56.8719
2014-10-23,56.8719
2014-10-24,56.8719
2014-10-25,56.8719
2014-10-26,56.8719
2014-10-27,56.8719
2014-10-28,56.8719
2014-10-29,56.8719
2014-10-30,56.8719
2014-10-31,56.8719
2014-11-01,56.8719
2014-11-02,56.8719
2014-11-03,56.8719
2014-11-04,56.8719
2014-11-05,56.8719
2014-11-06,56.8719
2014-11-07,56.8719
2014-11-08,56.8719
2014-11-09,56.8719
2014-11-10,56.8719
2014-11-11,56.8719
2014-11-12,56.8719
2014-11-13,56.8719
2014-11-14,56.8719
2014-11-15,56.8719
2014-11-16,56.8719
2014-11-17,56.8719
2014-11-18,56.8719
2014-11-19,56.8719
2014-11-20,56.8719
2014-11-21,56.8719
2014-11-22,56.8719
2014-11-23,56.8719
2014-11-24,56.8719
2014-11-25,56.8719
2014-11-26,56.8719
2014-11-27,56.8719
2014-11-28,56.8719
2014-11-29,56.8719
2014-11-30,56.8719
2014-12-01,56.8719
2014-12-02,56.8719
2014-12-03,56.8719
2014-12-04,56.8719
2014-12-05,56.8719
2014-12-06,56.8719
2014-12-07,56.8719
2014-12-08,56.8719
2014-12-09,56.8719
2014-12-10,56.8719
2014-12-11,56.8719
2014-12-12,56.8719
2014-12-13,56.8719
2014-12-14,56.8719
2014-12-15,56.8719
2014-12-16,56.8719
2014-12-17,56.8719
2014-12-18,56.8719
2014-12-19,56.8719
2014-12-20,56.8719
2014-12-21,56.8719
2014-12-22,56.8719
2014-12-23,56.8719
2014-12-24,56.8719
2014-12-25,56.8719
2014-12-26,56.8719
2014-12-27,56.8719
2014-12-28,56.8719
2014-12-29,56.8719
2014-12-30,56.8719
2014-12-31,52.4869
2015-01-01,52.4869
2015-01-02,52.4869
2015-01-03,52.4869
2015-01-04,52.4869
2015-01-05,52.4869
2015-01-06,52.4869
2015-01-07,52.4869
2015-01-08,52.4869
2015-01-09,52.4869
2015-01-10,52.4869
2015-01-11,52.4869
2015-01-12,52.4869
2015-01-13,52.4869
2015-01-14,52.4869
2015-01-15,52.4869
2015-01-16,52.4869
2015-01-17,52.4869
2015-01-18,52.4869
2015-01-19,52.4869
2015-01-20,52.4869
2015-01-21,52.4869
2015-01-22,52.4869
2015-01-23,52.4869
2015-01-24,52.4869
2015-01-25,52.4869
2015-01-26,52.4869
2015-01-27,52.4869
2015-01-28,52.4869
2015-01-29,52.4869
2015-01-30,52.4869
2015-01-31,52.4869
2015-02-01,52.4869
2015-02-02,52.4869
2015-02-03,52.4869
2015-02-04,52.4869
2015-02-05,52.4869
2015-02-06,52.4869
2015-02-07,52.4869
2015-02-08,52.4869
2015-02-09,52.4869
2015-02-10,52.4869
2015-02-11,52.4869
2015-02-12,52.4869
2015-02-13,52.4869
2015-02-14,52.4869
2015-02-15,52.4869
2015-02-16,52.4869
2015-02-17,52.4869
2015-02-18,52.4869
2015-02-19,52.4869
2015-02-20,52.4869
2015-02-21,52.4869
2015-02-22,52.4869
2015-02-23,52.4869
2015-02-24,52.4869
2015-02-25,52.4869
2015-02-26,52.4869
2015-02-27,52.4869
2015-02-28,52.4869
2015-03-01,52.4869
2015-03-02,52.4869
2015-03-03,52.4869
2015-03-04,52.4869
2015-03-05,52.4869
2015-03-06,52.4869
2015-03-07,52.4869
2015-03-08,52.4869
2015-03-09,52.4869
2015-03-10,52.4869
2015-03-11,52.4869
2015-03-12,52.4869
2015-03-13,52.4869
2015-03-14,52.4869
2015-03-15,52.4869
2015-03-16,52.4869
2015-03-17,52.4869
2015-03-18,52.4869
2015-03-19,52.4869
2015-03-20,52.4869
2015-03-21,52.4869
2015-03-22,52.4869
2015-03-23,52.4869
2015-03-24,52.4869
2015-03-25,52.4869
2015-03-26,52.4869
2015-03-27,52.4869
2015-03-28,52.4869
2015-03-29,52.4869
2015-03-30,52.4869
2015-03-31,52.2333
2015-04-01,52.2333
2015-04-02,52.2333
2015-04-03,52.2333
2015-04-04,52.2333
2015-04-05,52.2333
2015-04-06,52.2333
2015-04-07,52.2333
2015-04-08,52.2333
2015-04-09,52.2333
2015-04-10,52.2333
2015-04-11,52.2333
2015-04-12,52.2333
2015-04-13,52.2333
2015-04-14,52.2333
2015-04-15,52.2333
2015-04-16,52.2333
2015-04-17,52.2333
2015-04-18,52.2333
2015-04-19,52.2333
2015-04-20,52.2333
2015-04-21,52.2333
2015-04-22,52.2333
2015-04-23,52.2333
2015-04-24,52.2333
2015-04-25,52.2333
2015-04-26,52.2333
2015-04-27,52.2333
2015-04-28,52.2333
2015-04-29,52.2333
2015-04-30,52.2333
2015-05-01,52.2333
2015-05-02,52.2333
2015-05-03,52.2333
2015-05-04,52.2333
2015-05-05,52.2333
2015-05-06,52.2333
2015-05-07,52.2333
2015-05-08,52.2333
2015-05-09,52.2333
2015-05-10,52.2333
2015-05-11,52.2333
2015-05-12,52.2333
2015-05-13,52.2333
2015-05-14,52.2333
2015-05-15,52.2333
2015-05-16,52.2333
2015-05-17,52.2333
2015-05-18,52.2333
2015-05-19,52.2333
2015-05-20,52.2333
2015-05-21,52.2333
2015-05-22,52.2333
2015-05-23,52.2333
2015-05-24,52.2333
2015-05-25,52.2333
2015-05-26,52.2333
2015-05-27,52.2333
2015-05-28,52.2333
2015-05-29,52.2333
2015-05-30,52.2333
2015-05-31,52.2333
2015-06-01,52.2333
2015-06-02,52.2333
2015-06-03,52.2333
2015-06-04,52.2333
2015-06-05,52.2333
2015-06-06,52.2333
2015-06-07,52.2333
2015-06-08,52.2333
2015-06-09,52.2333
2015-06-10,52.2333
2015-06-11,52.2333
2015-06-12,52.2333
2015-06-13,52.2333
2015-06-14,52.2333
2015-06-15,52.2333
2015-06-16,52.2333
2015-06-17,52.2333
2015-06-18,52.2333
2015-06-19,52.2333
2015-06-20,52.2333
2015-06-21,52.2333
2015-06-22,52.2333
2015-06-23,52.2333
2015-06-24,52.2333
2015-06-25,52.2333
2015-06-26,52.2333
2015-06-27,52.2333
2015-06-28,52.2333
2015-06-29,52.2333
2015-06-30,70.2923
2015-07-01,70.2923
2015-07-02,70.2923
2015-07-03,70.2923
2015-07-04,70.2923
2015-07-05,70.2923
2015-07-06,70.2923
2015-07-07,70.2923
2015-07-08,70.2923
2015-07-09,70.2923
2015-07-10,70.2923
2015-07-11,70.2923
2015-07-12,70.2923
2015-07-13,70.2923
2015-07-14,70.2923
2015-07-15,70.2923
2015-07-16,70.2923
2015-07-17,70.2923
2015-07-18,70.2923
2015-07-19,70.2923
2015-07-20,70.2923
2015-07-21,70.2923
2015-07-22,70.2923
2015-07-23,70.2923
2015-07-24,70.2923
2015-07-25,70.2923
2015-07-26,70.2923
2015-07-27,70.2923
2015-07-28,70.2923
2015-07-29,70.2923
2015-07-30,70.2923
2015-07-31,70.2923
2015-08-01,70.2923
2015-08-02,70.2923
2015-08-03,70.2923
2015-08-04,70.2923
2015-08-05,70.2923
2015-08-06,70.2923
2015-08-07,70.2923
2015-08-08,70.2923
2015-08-09,70.2923
2015-08-10,70.2923
2015-08-11,70.2923
2015-08-12,70.2923
2015-08-13,70.2923
2015-08-14,70.2923
2015-08-15,70.2923
2015-08-16,70.2923
2015-08-17,70.2923
2015-08-18,70.2923
2015-08-19,70.2923
2015-08-20,70.2923
2015-08-21,70.2923
2015-08-22,70.2923
2015-08-23,70.2923
2015-08-24,70.2923
2015-08-25,70.2923
2015-08-26,70.2923
2015-08-27,70.2923
2015-08-28,70.2923
2015-08-29,70.2923
2015-08-30,70.2923
2015-08-31,70.2923
2015-09-01,70.2923
2015-09-02,70.2923
2015-09-03,70.2923
2015-09-04,70.2923
2015-09-05,70.2923
2015-09-06,70.2923
2015-09-07,70.2923
2015-09-08,70.2923
2015-09-09,70.2923
2015-09-10,70.2923
2015-09-11,70.2923
2015-09-12,70.2923
2015-09-13,70.2923
2015-09-14,70.2923
2015-09-15,70.2923
2015-09-16,70.2923
2015-09-17,70.2923
2015-09-18,70.2923
2015-09-19,70.2923
2015-09-20,70.2923
2015-09-21,70.2923
2015-09-22,70.2923
2015-09-23,70.2923
2015-09-24,70.2923
2015-09-25,70.2923
2015-09-26,70.2923
2015-09-27,70.2923
2015-09-28,70.2923
2015-09-29,70.2923
2015-09-30,62.2722
2015-10-01,62.2722
2015-10-02,62.2722
2015-10-03,62.2722
2015-10-04,62.2722
2015-10-05,62.2722
2015-10-06,62.2722
2015-10-07,62.2722
2015-10-08,62.2722
2015-10-09,62.2722
2015-10-10,62.2722
2015-10-11,62.2722
2015-10-12,62.2722
2015-10-13,62.2722
2015-10-14,62.2722
2015-10-15,62.2722
2015-10-16,62.2722
2015-10-17,62.2722
2015-10-18,62.2722
2015-10-19,62.2722
2015-10-20,62.2722
2015-10-21,62.2722
2015-10-22,62.2722
2015-10-23,62.2722
2015-10-24,62.2722
2015-10-25,62.2722
2015-10-26,62.2722
2015-10-27,62.2722
2015-10-28,62.2722
2015-10-29,62.2722
2015-10-30,62.2722
2015-10-31,62.2722
2015-11-01,62.2722
2015-11-02,62.2722
2015-11-03,62.2722
2015-11-04,62.2722
2015-11-05,62.2722
2015-11-06,62.2722
2015-11-07,62.2722
2015-11-08,62.2722
2015-11-09,62.2722
2015-11-10,62.2722
2015-11-11,62.2722
2015-11-12,62.2722
2015-11-13,62.2722
2015-11-14,62.2722
2015-11-15,62.2722
2015-11-16,62.2722
2015-11-17,62.2722
2015-11-18,62.2722
2015-11-19,62.2722
2015-11-20,62.2722
2015-11-21,62.2722
2015-11-22,62.2722
2015-11-23,62.2722
2015-11-24,62.2722
2015-11-25,62.2722
2015-11-26,62.2722
2015-11-27,62.2722
2015-11-28,62.2722
2015-11-29,62.2722
2015-11-30,62.2722
2015-12-01,62.2722
2015-12-02,62.2722
2015-12-03,62.2722
2015-12-04,62.2722
2015-12-05,62.2722
2015-12-06,62.2722
2015-12-07,62.2722
2015-12-08,62.2722
2015-12-09,62.2722
2015-12-10,62.2722
2015-12-11,62.2722
2015-12-12,62.2722
2015-12-13,62.2722
2015-12-14,62.2722
2015-12-15,62.2722
2015-12-16,62.2722
2015-12-17,62.2722
2015-12-18,62.2722
2015-12-19,62.2722
2015-12-20,62.2722
2015-12-21,62.2722
2015-12-22,62.2722
2015-12-23,62.2722
2015-12-24,62.2722
2015-12-25,62.2722
2015-12-26,62.2722
2015-12-27,62.2722
2015-12-28,62.2722
2015-12-29,62.2722
2015-12-30,62.2722
2015-12-31,59.3466
2016-01-01,59.3466
2016-01-02,59.3466
2016-01-03,59.3466
2016-01-04,59.3466
2016-01-05,59.3466
2016-01-06,59.3466
2016-01-07,59.3466
2016-01-08,59.3466
2016-01-09,59.3466
2016-01-10,59.3466
2016-01-11,59.3466
2016-01-12,59.3466
2016-01-13,59.3466
2016-01-14,59.3466
2016-01-15,59.3466
2016-01-16,59.3466
2016-01-17,59.3466
2016-01-18,59.3466
2016-01-19,59.3466
2016-01-20,59.3466
2016-01-21,59.3466
2016-01-22,59.3466
2016-01-23,59.3466
2016-01-24,59.3466
2016-01-25,59.3466
2016-01-26,59.3466
2016-01-27,59.3466
2016-01-28,59.3466
2016-01-29,59.3466
2016-01-30,59.3466
2016-01-31,59.3466
2016-02-01,59.3466
2016-02-02,59.3466
2016-02-03,59.3466
2016-02-04,59.3466
2016-02-05,59.3466
2016-02-06,59.3466
2016-02-07,59.3466
2016-02-08,59.3466
2016-02-09,59.3466
2016-02-10,59.3466
2016-02-11,59.3466
2016-02-12,59.3466
2016-02-13,59.3466
2016-02-14,59.3466
2016-02-15,59.3466
2016-02-16,59.3466
2016-02-17,59.3466
2016-02-18,59.3466
2016-02-19,59.3466
2016-02-20,59.3466
2016-02-21,59.3466
2016-02-22,59.3466
2016-02-23,59.3466
2016-02-24,59.3466
2016-02-25,59.3466
2016-02-26,59.3466
2016-02-27,59.3466
2016-02-28,59.3466
2016-02-29,59.3466
2016-03-01,59.3466
2016-03-02,59.3466
2016-03-03,59.3466
2016-03-04,59.3466
2016-03-05,59.3466
2016-03-06,59.3466
2016-03-07,59.3466
2016-03-08,59.3466
2016-03-09,59.3466
2016-03-10,59.3466
2016-03-11,59.3466
2016-03-12,59.3466
2016-03-13,59.3466
2016-03-14,59.3466
2016-03-15,59.3466
2016-03-16,59.3466
2016-03-17,59.3466
2016-03-18,59.3466
2016-03-19,59.3466
2016-03-20,59.3466
2016-03-21,59.3466
2016-03-22,59.3466
2016-03-23,59.3466
2016-03-24,59.3466
2016-03-25,59.3466
2016-03-26,59.3466
2016-03-27,59.3466
2016-03-28,59.3466
2016-03-29,59.3466
2016-03-30,59.3466
2016-03-31,58.18
2016-04-01,58.18
2016-04-02,58.18
2016-04-03,58.18
2016-04-04,58.18
2016-04-05,58.18
2016-04-06,58.18
2016-04-07,58.18
2016-04-08,58.18
2016-04-09,58.18
2016-04-10,58.18
2016-04-11,58.18
2016-04-12,58.18
2016-04-13,58.18
2016-04-14,58.18
2016-04-15,58.18
2016-04-16,58.18
2016-04-17,58.18
2016-04-18,58.18
2016-04-19,58.18
2016-04-20,58.18
2016-04-21,58.18
2016-04-22,58.18
2016-04-23,58.18
2016-04-24,58.18
2016-04-25,58.18
2016-04-26,58.18
2016-04-27,58.18
2016-04-28,58.18
2016-04-29,58.18
2016-04-30,58.18
2016-05-01,58.18
2016-05-02,58.18
2016-05-03,58.18
2016-05-04,58.18
2016-05-05,58.18
2016-05-06,58.18
2016-05-07,58.18
2016-05-08,58.18
2016-05-09,58.18
2016-05-10,58.18
2016-05-11,58.18
2016-05-12,58.18
2016-05-13,58.18
2016-05-14,58.18
2016-05-15,58.18
2016-05-16,58.18
2016-05-17,58.18
2016-05-18,58.18
2016-05-19,58.18
2016-05-20,58.18
2016-05-21,58.18
2016-05-22,58.18
2016-05-23,58.18
2016-05-24,58.18
2016-05-25,58.18
2016-05-26,58.18
2016-05-27,58.18
2016-05-28,58.18
2016-05-29,58.18
2016-05-30,58.18
2016-05-31,58.18
2016-06-01,58.18
2016-06-02,58.18
2016-06-03,58.18
2016-06-04,58.18
2016-06-05,58.18
2016-06-06,58.18
2016-06-07,58.18
