,REL LN Equity
2016-12-15,9.484
2016-12-16,9.491
2016-12-17,9.491
2016-12-18,9.491
2016-12-19,9.647
2016-12-20,9.668
2016-12-21,9.675
2016-12-22,9.777
2016-12-23,9.811
2016-12-24,9.811
2016-12-25,9.811
2016-12-26,9.811
2016-12-27,9.811
2016-12-28,9.832
2016-12-29,9.873
2016-12-30,9.886
2016-12-31,9.886
2017-01-01,9.886
2017-01-02,9.886
2017-01-03,9.873
2017-01-04,9.804
2017-01-05,9.77
2017-01-06,9.818
2017-01-07,9.818
2017-01-08,9.818
2017-01-09,9.927
2017-01-10,9.9
2017-01-11,9.907
2017-01-12,9.968
2017-01-13,9.989
2017-01-14,9.989
2017-01-15,9.989
2017-01-16,10.036
2017-01-17,9.832
2017-01-18,9.729
2017-01-19,9.695
2017-01-20,9.723
2017-01-21,9.723
2017-01-22,9.723
2017-01-23,9.688
2017-01-24,9.641
2017-01-25,9.62
2017-01-26,9.538
2017-01-27,9.634
2017-01-28,9.634
2017-01-29,9.634
2017-01-30,9.695
2017-01-31,9.709
2017-02-01,9.654
2017-02-02,9.811
2017-02-03,9.839
2017-02-04,9.839
2017-02-05,9.839
2017-02-06,9.852
2017-02-07,9.955
2017-02-08,9.927
2017-02-09,10.002
2017-02-10,10.023
2017-02-11,10.023
2017-02-12,10.023
2017-02-13,10.036
2017-02-14,9.982
2017-02-15,10.016
2017-02-16,10.036
2017-02-17,10.125
2017-02-18,10.125
2017-02-19,10.125
2017-02-20,10.118
2017-02-21,10.043
2017-02-22,10.091
2017-02-23,10.214
2017-02-24,10.193
2017-02-25,10.193
2017-02-26,10.193
2017-02-27,10.248
2017-02-28,10.268
2017-03-01,10.371
2017-03-02,10.473
2017-03-03,10.453
2017-03-04,10.453
2017-03-05,10.453
2017-03-06,10.48
2017-03-07,10.459
2017-03-08,10.487
2017-03-09,10.555
2017-03-10,10.473
2017-03-11,10.473
2017-03-12,10.473
2017-03-13,10.5
2017-03-14,10.521
2017-03-15,10.5
2017-03-16,10.5
2017-03-17,10.48
2017-03-18,10.48
2017-03-19,10.48
2017-03-20,10.507
2017-03-21,10.494
2017-03-22,10.541
2017-03-23,10.61
2017-03-24,10.644
2017-03-25,10.644
2017-03-26,10.644
2017-03-27,10.65
2017-03-28,10.671
2017-03-29,10.664
2017-03-30,10.685
2017-03-31,10.671
2017-04-01,10.671
2017-04-02,10.671
2017-04-03,10.65
2017-04-04,10.691
2017-04-05,10.739
2017-04-06,10.712
2017-04-07,10.766
2017-04-08,10.766
2017-04-09,10.766
2017-04-10,10.807
2017-04-11,10.807
2017-04-12,10.862
2017-04-13,10.801
2017-04-14,10.801
2017-04-15,10.801
2017-04-16,10.801
2017-04-17,10.801
2017-04-18,10.671
2017-04-19,10.534
2017-04-20,10.63
2017-04-21,10.657
2017-04-22,10.657
2017-04-23,10.657
2017-04-24,10.869
2017-04-25,10.862
2017-04-26,10.889
2017-04-27,10.929
2017-04-28,10.859
2017-04-29,10.859
2017-04-30,10.859
2017-05-01,10.859
2017-05-02,10.984
2017-05-03,10.963
2017-05-04,11.033
2017-05-05,11.067
2017-05-06,11.067
2017-05-07,11.067
2017-05-08,11.005
2017-05-09,11.144
2017-05-10,11.13
2017-05-11,11.123
2017-05-12,11.269
2017-05-13,11.269
2017-05-14,11.269
2017-05-15,11.178
2017-05-16,11.352
2017-05-17,11.269
2017-05-18,11.185
2017-05-19,11.275
2017-05-20,11.275
2017-05-21,11.275
2017-05-22,11.331
2017-05-23,11.386
2017-05-24,11.38
2017-05-25,11.345
2017-05-26,11.47
2017-05-27,11.47
2017-05-28,11.47
2017-05-29,11.47
2017-05-30,11.456
2017-05-31,11.532
2017-06-01,11.65
2017-06-02,11.65
2017-06-03,11.65
2017-06-04,11.65
2017-06-05,11.643
2017-06-06,11.685
2017-06-07,11.685
2017-06-08,11.581
2017-06-09,11.747
2017-06-10,11.747
2017-06-11,11.747
2017-06-12,11.678
2017-06-13,11.622
2017-06-14,11.733
2017-06-15,11.719
2017-06-16,11.893
2017-06-17,11.893
2017-06-18,11.893
2017-06-19,11.879
2017-06-20,11.907
2017-06-21,11.858
2017-06-22,11.747
2017-06-23,11.796
2017-06-24,11.796
2017-06-25,11.796
2017-06-26,11.851
2017-06-27,11.719
2017-06-28,11.615
2017-06-29,11.435
2017-06-30,11.511
2017-07-01,11.511
2017-07-02,11.511
2017-07-03,11.477
2017-07-04,11.456
2017-07-05,11.539
2017-07-06,11.393
2017-07-07,11.317
2017-07-08,11.317
2017-07-09,11.317
2017-07-10,11.338
2017-07-11,11.241
2017-07-12,11.352
2017-07-13,11.352
2017-07-14,11.324
2017-07-15,11.324
2017-07-16,11.324
2017-07-17,11.289
2017-07-18,11.289
2017-07-19,11.345
2017-07-20,11.477
2017-07-21,11.4
2017-07-22,11.4
2017-07-23,11.4
2017-07-24,11.296
2017-07-25,11.324
2017-07-26,11.317
2017-07-27,11.546
2017-07-28,11.449
2017-07-29,11.449
2017-07-30,11.449
2017-07-31,11.456
2017-08-01,11.518
2017-08-02,11.484
2017-08-03,11.614
2017-08-04,11.719
2017-08-05,11.719
2017-08-06,11.719
2017-08-07,11.705
2017-08-08,11.67
2017-08-09,11.705
2017-08-10,11.642
2017-08-11,11.558
2017-08-12,11.558
2017-08-13,11.558
2017-08-14,11.586
2017-08-15,11.698
2017-08-16,11.803
2017-08-17,11.838
2017-08-18,11.663
2017-08-19,11.663
2017-08-20,11.663
2017-08-21,11.67
2017-08-22,11.789
2017-08-23,11.754
2017-08-24,11.726
2017-08-25,11.642
2017-08-26,11.642
2017-08-27,11.642
2017-08-28,11.642
2017-08-29,11.6
2017-08-30,11.628
2017-08-31,11.81
2017-09-01,11.782
2017-09-02,11.782
2017-09-03,11.782
2017-09-04,11.796
2017-09-05,11.747
2017-09-06,11.607
2017-09-07,11.733
2017-09-08,11.698
2017-09-09,11.698
2017-09-10,11.698
2017-09-11,11.782
2017-09-12,11.726
2017-09-13,11.712
2017-09-14,11.558
2017-09-15,11.412
2017-09-16,11.412
2017-09-17,11.412
2017-09-18,11.433
2017-09-19,11.391
2017-09-20,11.349
2017-09-21,11.279
2017-09-22,11.293
2017-09-23,11.293
2017-09-24,11.293
2017-09-25,11.356
2017-09-26,11.314
2017-09-27,11.195
2017-09-28,11.328
2017-09-29,11.433
2017-09-30,11.433
2017-10-01,11.433
2017-10-02,11.649
2017-10-03,11.649
2017-10-04,11.649
2017-10-05,11.733
2017-10-06,11.81
2017-10-07,11.81
2017-10-08,11.81
2017-10-09,11.782
2017-10-10,11.789
2017-10-11,11.754
2017-10-12,11.859
2017-10-13,11.733
2017-10-14,11.733
2017-10-15,11.733
2017-10-16,11.719
2017-10-17,11.747
2017-10-18,11.838
2017-10-19,11.852
2017-10-20,11.81
2017-10-21,11.81
2017-10-22,11.81
2017-10-23,11.81
2017-10-24,11.886
2017-10-25,11.761
2017-10-26,12.103
2017-10-27,12.089
2017-10-28,12.089
2017-10-29,12.089
2017-10-30,12.096
2017-10-31,12.103
2017-11-01,11.949
2017-11-02,11.991
2017-11-03,12.159
2017-11-04,12.159
2017-11-05,12.159
2017-11-06,12.089
2017-11-07,12.04
2017-11-08,12.054
2017-11-09,12.061
2017-11-10,12.012
2017-11-11,12.012
2017-11-12,12.012
2017-11-13,12.082
2017-11-14,12.138
2017-11-15,12.068
2017-11-16,12.208
2017-11-17,12.187
2017-11-18,12.187
2017-11-19,12.187
2017-11-20,12.306
2017-11-21,12.354
2017-11-22,12.264
2017-11-23,12.326
2017-11-24,12.319
2017-11-25,12.319
2017-11-26,12.319
2017-11-27,12.306
2017-11-28,12.445
2017-11-29,12.222
2017-11-30,12.068
2017-12-01,11.97
2017-12-02,11.97
2017-12-03,11.97
2017-12-04,11.998
2017-12-05,12.005
2017-12-06,12.068
2017-12-07,11.977
2017-12-08,11.956
2017-12-09,11.956
2017-12-10,11.956
2017-12-11,11.977
2017-12-12,11.977
2017-12-13,12.138
2017-12-14,12.061
2017-12-15,12.075
2017-12-16,12.075
2017-12-17,12.075
2017-12-18,12.089
2017-12-19,12.026
2017-12-20,12.068
2017-12-21,12.082
2017-12-22,12.096
2017-12-23,12.096
2017-12-24,12.096
2017-12-25,12.096
2017-12-26,12.096
2017-12-27,12.096
2017-12-28,12.117
2017-12-29,12.145
2017-12-30,12.145
2017-12-31,12.145
2018-01-01,12.145
2018-01-02,11.977
2018-01-03,11.928
2018-01-04,11.953
2018-01-05,11.967
2018-01-06,11.967
2018-01-07,11.967
2018-01-08,11.873
2018-01-09,11.831
2018-01-10,11.722
2018-01-11,11.604
2018-01-12,11.586
2018-01-13,11.586
2018-01-14,11.586
2018-01-15,11.502
2018-01-16,11.555
2018-01-17,11.453
2018-01-18,11.338
2018-01-19,11.499
2018-01-20,11.499
2018-01-21,11.499
2018-01-22,11.195
2018-01-23,11.223
2018-01-24,11.076
2018-01-25,10.874
2018-01-26,10.905
2018-01-27,10.905
2018-01-28,10.905
2018-01-29,10.898
2018-01-30,10.877
2018-01-31,10.881
2018-02-01,10.615
2018-02-02,10.556
2018-02-03,10.556
2018-02-04,10.556
2018-02-05,10.441
2018-02-06,10.231
2018-02-07,10.476
2018-02-08,10.294
2018-02-09,10.35
2018-02-10,10.35
2018-02-11,10.35
2018-02-12,10.402
2018-02-13,10.161
2018-02-14,10.172
2018-02-15,10.238
2018-02-16,10.413
2018-02-17,10.413
2018-02-18,10.413
2018-02-19,10.266
2018-02-20,10.427
2018-02-21,10.633
2018-02-22,10.601
2018-02-23,10.601
2018-02-24,10.601
2018-02-25,10.601
2018-02-26,10.49
2018-02-27,10.413
2018-02-28,10.427
2018-03-01,10.336
2018-03-02,10.249
2018-03-03,10.249
2018-03-04,10.249
2018-03-05,10.284
2018-03-06,10.354
2018-03-07,10.381
2018-03-08,10.518
2018-03-09,10.563
2018-03-10,10.563
2018-03-11,10.563
2018-03-12,10.626
2018-03-13,10.423
2018-03-14,10.409
2018-03-15,10.413
2018-03-16,10.374
2018-03-17,10.374
2018-03-18,10.374
2018-03-19,10.343
2018-03-20,10.291
2018-03-21,10.2
2018-03-22,10.151
2018-03-23,10.039
2018-03-24,10.039
2018-03-25,10.039
2018-03-26,9.983
2018-03-27,10.155
2018-03-28,10.259
2018-03-29,10.231
2018-03-30,10.231
2018-03-31,10.231
2018-04-01,10.231
2018-04-02,10.231
2018-04-03,10.252
2018-04-04,10.28
2018-04-05,10.594
2018-04-06,10.601
2018-04-07,10.601
2018-04-08,10.601
2018-04-09,10.64
2018-04-10,10.773
2018-04-11,10.654
2018-04-12,10.514
2018-04-13,10.57
2018-04-14,10.57
2018-04-15,10.57
2018-04-16,10.546
2018-04-17,10.5
2018-04-18,10.549
2018-04-19,10.654
2018-04-20,10.783
2018-04-21,10.783
2018-04-22,10.783
2018-04-23,10.79
2018-04-24,10.853
2018-04-25,10.814
2018-04-26,10.944
2018-04-27,11.047
2018-04-28,11.047
2018-04-29,11.047
2018-04-30,11.054
2018-05-01,11.1
2018-05-02,11.1
2018-05-03,11.065
2018-05-04,11.182
2018-05-05,11.182
2018-05-06,11.182
2018-05-07,11.182
2018-05-08,11.253
2018-05-09,11.26
2018-05-10,11.417
2018-05-11,11.321
2018-05-12,11.321
2018-05-13,11.321
2018-05-14,11.243
2018-05-15,11.282
2018-05-16,11.285
2018-05-17,11.356
2018-05-18,11.516
2018-05-19,11.516
2018-05-20,11.516
2018-05-21,11.687
2018-05-22,11.669
2018-05-23,11.676
2018-05-24,11.619
2018-05-25,11.698
2018-05-26,11.698
2018-05-27,11.698
2018-05-28,11.698
2018-05-29,11.616
2018-05-30,11.662
2018-05-31,11.751
2018-06-01,11.726
2018-06-02,11.726
2018-06-03,11.726
2018-06-04,11.858
2018-06-05,11.879
2018-06-06,11.939
2018-06-07,11.865
2018-06-08,11.9
2018-06-09,11.9
2018-06-10,11.9
2018-06-11,12.021
2018-06-12,11.897
2018-06-13,11.769
2018-06-14,11.445
2018-06-15,11.559
2018-06-16,11.559
2018-06-17,11.559
2018-06-18,11.534
2018-06-19,11.395
2018-06-20,11.431
2018-06-21,11.431
2018-06-22,11.612
2018-06-23,11.612
2018-06-24,11.612
2018-06-25,11.388
2018-06-26,11.221
2018-06-27,11.339
2018-06-28,11.438
2018-06-29,11.538
2018-06-30,11.538
2018-07-01,11.538
2018-07-02,11.456
2018-07-03,11.587
2018-07-04,11.502
2018-07-05,11.627
2018-07-06,11.772
2018-07-07,11.772
2018-07-08,11.772
2018-07-09,11.769
2018-07-10,11.74
2018-07-11,11.79
2018-07-12,12.0
2018-07-13,12.107
2018-07-14,12.107
2018-07-15,12.107
2018-07-16,12.078
2018-07-17,12.163
2018-07-18,12.192
2018-07-19,12.195
2018-07-20,12.199
2018-07-21,12.199
2018-07-22,12.199
2018-07-23,12.135
2018-07-24,12.011
2018-07-25,11.932
2018-07-26,12.181
2018-07-27,12.021
2018-07-28,12.021
2018-07-29,12.021
2018-07-30,11.886
2018-07-31,11.822
2018-08-01,11.783
2018-08-02,11.858
2018-08-03,12.012
2018-08-04,12.012
2018-08-05,12.012
2018-08-06,12.069
2018-08-07,12.04
2018-08-08,12.162
2018-08-09,12.205
2018-08-10,12.112
2018-08-11,12.112
2018-08-12,12.112
2018-08-13,12.133
2018-08-14,12.115
2018-08-15,12.072
2018-08-16,12.212
2018-08-17,12.28
2018-08-18,12.28
2018-08-19,12.28
2018-08-20,12.323
2018-08-21,12.255
2018-08-22,12.366
2018-08-23,12.395
2018-08-24,12.395
2018-08-25,12.395
2018-08-26,12.395
2018-08-27,12.395
2018-08-28,12.477
2018-08-29,12.413
2018-08-30,12.366
2018-08-31,12.252
2018-09-01,12.252
2018-09-02,12.252
2018-09-03,12.359
2018-09-04,12.352
2018-09-05,12.105
2018-09-06,12.047
2018-09-07,11.832
2018-09-08,11.832
2018-09-09,11.832
2018-09-10,11.936
2018-09-11,11.847
2018-09-12,11.7
2018-09-13,11.478
2018-09-14,11.399
2018-09-15,11.399
2018-09-16,11.399
2018-09-17,11.256
2018-09-18,11.023
2018-09-19,10.772
2018-09-20,11.034
2018-09-21,11.123
2018-09-22,11.123
2018-09-23,11.123
2018-09-24,11.227
2018-09-25,11.238
2018-09-26,11.259
2018-09-27,11.417
2018-09-28,11.578
2018-09-29,11.578
2018-09-30,11.578
2018-10-01,11.596
2018-10-02,11.481
2018-10-03,11.628
2018-10-04,11.13
2018-10-05,11.016
2018-10-06,11.016
2018-10-07,11.016
2018-10-08,10.926
2018-10-09,10.937
2018-10-10,10.686
2018-10-11,10.704
2018-10-12,10.722
2018-10-13,10.722
2018-10-14,10.722
2018-10-15,10.747
2018-10-16,10.926
2018-10-17,10.783
2018-10-18,10.811
2018-10-19,10.862
2018-10-20,10.862
2018-10-21,10.862
2018-10-22,10.833
2018-10-23,10.79
2018-10-24,10.93
2018-10-25,11.12
2018-10-26,10.973
2018-10-27,10.973
2018-10-28,10.973
2018-10-29,10.951
2018-10-30,10.876
2018-10-31,11.105
2018-11-01,10.962
2018-11-02,10.962
2018-11-03,10.962
2018-11-04,10.962
2018-11-05,10.937
2018-11-06,10.894
2018-11-07,11.019
2018-11-08,10.969
2018-11-09,11.166
2018-11-10,11.166
2018-11-11,11.166
2018-11-12,11.22
2018-11-13,11.252
2018-11-14,11.37
2018-11-15,11.664
2018-11-16,11.607
2018-11-17,11.607
2018-11-18,11.607
2018-11-19,11.596
2018-11-20,11.456
2018-11-21,11.643
2018-11-22,11.607
2018-11-23,11.822
2018-11-24,11.822
2018-11-25,11.822
2018-11-26,11.768
2018-11-27,11.764
2018-11-28,11.858
2018-11-29,11.858
2018-11-30,11.696
2018-12-01,11.696
2018-12-02,11.696
2018-12-03,11.965
2018-12-04,11.789
2018-12-05,11.535
2018-12-06,11.36
2018-12-07,11.532
2018-12-08,11.532
2018-12-09,11.532
2018-12-10,11.428
2018-12-11,11.582
2018-12-12,11.635
2018-12-13,11.607
2018-12-14,11.671
2018-12-15,11.671
2018-12-16,11.671
2018-12-17,11.743
2018-12-18,11.521
2018-12-19,11.592
2018-12-20,11.549
2018-12-21,11.374
2018-12-22,11.374
2018-12-23,11.374
2018-12-24,11.428
2018-12-25,11.428
2018-12-26,11.428
2018-12-27,11.331
2018-12-28,11.614
2018-12-29,11.614
2018-12-30,11.614
2018-12-31,11.582
2019-01-01,11.582
2019-01-02,11.585
2019-01-03,11.485
2019-01-04,11.686
2019-01-05,11.686
2019-01-06,11.686
2019-01-07,11.686
2019-01-08,11.807
2019-01-09,11.703
2019-01-10,11.761
2019-01-11,11.739
2019-01-12,11.739
2019-01-13,11.739
2019-01-14,11.574
2019-01-15,11.693
2019-01-16,11.725
2019-01-17,11.797
2019-01-18,11.943
2019-01-19,11.943
2019-01-20,11.943
2019-01-21,11.983
2019-01-22,12.012
2019-01-23,11.897
2019-01-24,11.757
2019-01-25,11.607
2019-01-26,11.607
2019-01-27,11.607
2019-01-28,11.567
2019-01-29,11.8
2019-01-30,11.986
2019-01-31,12.083
2019-02-01,12.191
2019-02-02,12.191
2019-02-03,12.191
2019-02-04,12.273
2019-02-05,12.459
2019-02-06,12.291
2019-02-07,12.223
2019-02-08,12.33
2019-02-09,12.33
2019-02-10,12.33
2019-02-11,12.452
2019-02-12,12.373
2019-02-13,12.366
2019-02-14,12.481
2019-02-15,12.323
2019-02-16,12.323
2019-02-17,12.323
2019-02-18,12.126
2019-02-19,12.012
2019-02-20,12.072
2019-02-21,12.649
2019-02-22,12.678
2019-02-23,12.678
2019-02-24,12.678
2019-02-25,12.585
2019-02-26,12.395
2019-02-27,12.269
2019-02-28,12.388
2019-03-01,11.539
2019-03-02,11.539
2019-03-03,11.539
2019-03-04,11.8
2019-03-05,11.879
2019-03-06,12.029
2019-03-07,11.897
2019-03-08,11.764
2019-03-09,11.764
2019-03-10,11.764
2019-03-11,11.832
2019-03-12,11.872
2019-03-13,11.807
2019-03-14,11.969
2019-03-15,11.954
2019-03-16,11.954
2019-03-17,11.954
2019-03-18,11.979
2019-03-19,11.793
2019-03-20,11.607
2019-03-21,11.725
2019-03-22,11.571
2019-03-23,11.571
2019-03-24,11.571
2019-03-25,11.506
2019-03-26,11.639
2019-03-27,11.585
2019-03-28,11.653
2019-03-29,11.761
2019-03-30,11.761
2019-03-31,11.761
2019-04-01,11.729
2019-04-02,11.904
2019-04-03,11.908
2019-04-04,11.994
2019-04-05,11.972
2019-04-06,11.972
2019-04-07,11.972
2019-04-08,11.969
2019-04-09,11.825
2019-04-10,11.865
2019-04-11,11.943
2019-04-12,11.754
2019-04-13,11.754
2019-04-14,11.754
2019-04-15,11.811
2019-04-16,11.954
2019-04-17,12.126
2019-04-18,12.187
2019-04-19,12.187
2019-04-20,12.187
2019-04-21,12.187
2019-04-22,12.187
2019-04-23,12.434
2019-04-24,12.398
2019-04-25,12.463
2019-04-26,12.624
2019-04-27,12.624
2019-04-28,12.624
2019-04-29,12.588
2019-04-30,12.603
2019-05-01,12.603
2019-05-02,12.429
2019-05-03,12.579
2019-05-04,12.579
2019-05-05,12.579
2019-05-06,12.579
2019-05-07,12.506
2019-05-08,12.706
2019-05-09,12.611
2019-05-10,12.695
2019-05-11,12.695
2019-05-12,12.695
2019-05-13,12.681
2019-05-14,12.757
2019-05-15,12.921
2019-05-16,13.096
2019-05-17,13.169
2019-05-18,13.169
2019-05-19,13.169
2019-05-20,13.191
2019-05-21,13.132
2019-05-22,13.435
2019-05-23,13.307
2019-05-24,13.337
2019-05-25,13.337
2019-05-26,13.337
2019-05-27,13.337
2019-05-28,13.388
2019-05-29,13.191
2019-05-30,13.486
2019-05-31,13.428
2019-06-01,13.428
2019-06-02,13.428
2019-06-03,13.504
2019-06-04,13.26
2019-06-05,13.449
2019-06-06,13.562
2019-06-07,13.643
2019-06-08,13.643
2019-06-09,13.643
2019-06-10,13.686
2019-06-11,13.683
2019-06-12,13.796
2019-06-13,13.705
2019-06-14,13.909
2019-06-15,13.909
2019-06-16,13.909
2019-06-17,14.036
2019-06-18,14.102
2019-06-19,13.956
2019-06-20,14.142
2019-06-21,14.007
2019-06-22,14.007
2019-06-23,14.007
2019-06-24,14.193
2019-06-25,14.156
2019-06-26,14.076
2019-06-27,13.963
2019-06-28,13.916
2019-06-29,13.916
2019-06-30,13.916
2019-07-01,14.08
2019-07-02,14.295
2019-07-03,14.382
2019-07-04,14.298
2019-07-05,14.175
2019-07-06,14.175
2019-07-07,14.175
2019-07-08,14.193
2019-07-09,14.298
2019-07-10,14.193
2019-07-11,14.226
2019-07-12,14.135
2019-07-13,14.135
2019-07-14,14.135
2019-07-15,14.324
2019-07-16,14.32
2019-07-17,14.349
2019-07-18,14.102
2019-07-19,14.138
2019-07-20,14.138
2019-07-21,14.138
2019-07-22,14.153
2019-07-23,14.193
2019-07-24,14.131
2019-07-25,13.61
2019-07-26,14.098
2019-07-27,14.098
2019-07-28,14.098
2019-07-29,14.415
2019-07-30,14.397
2019-07-31,14.237
2019-08-01,14.41
2019-08-02,14.083
2019-08-03,14.083
2019-08-04,14.083
2019-08-05,13.867
2019-08-06,13.793
2019-08-07,14.12
2019-08-08,14.219
2019-08-09,14.245
2019-08-10,14.245
2019-08-11,14.245
2019-08-12,14.285
2019-08-13,14.223
2019-08-14,14.035
2019-08-15,14.072
2019-08-16,14.131
2019-08-17,14.131
2019-08-18,14.131
2019-08-19,14.292
2019-08-20,14.153
2019-08-21,14.373
2019-08-22,14.098
2019-08-23,14.135
2019-08-24,14.135
2019-08-25,14.135
2019-08-26,14.135
2019-08-27,14.303
2019-08-28,14.373
2019-08-29,14.476
2019-08-30,14.432
2019-08-31,14.432
2019-09-01,14.432
2019-09-02,14.758
2019-09-03,14.751
2019-09-04,14.663
2019-09-05,14.237
2019-09-06,14.443
2019-09-07,14.443
2019-09-08,14.443
2019-09-09,14.057
2019-09-10,13.665
2019-09-11,13.735
2019-09-12,13.903
2019-09-13,13.606
2019-09-14,13.606
2019-09-15,13.606
2019-09-16,13.452
2019-09-17,13.841
2019-09-18,13.797
2019-09-19,13.944
2019-09-20,13.632
2019-09-21,13.632
2019-09-22,13.632
2019-09-23,13.793
2019-09-24,13.9
2019-09-25,13.83
2019-09-26,14.131
2019-09-27,14.201
2019-09-28,14.201
2019-09-29,14.201
2019-09-30,14.182
2019-10-01,13.991
2019-10-02,13.54
2019-10-03,13.375
2019-10-04,13.628
2019-10-05,13.628
2019-10-06,13.628
2019-10-07,13.683
2019-10-08,13.775
2019-10-09,13.848
2019-10-10,13.716
2019-10-11,13.478
2019-10-12,13.478
2019-10-13,13.478
2019-10-14,13.331
2019-10-15,13.008
2019-10-16,13.177
2019-10-17,13.1
2019-10-18,12.766
2019-10-19,12.766
2019-10-20,12.766
2019-10-21,12.821
2019-10-22,12.931
2019-10-23,12.986
2019-10-24,13.503
2019-10-25,13.558
2019-10-26,13.558
2019-10-27,13.558
2019-10-28,13.588
2019-10-29,13.514
2019-10-30,13.742
2019-10-31,13.635
2019-11-01,13.643
2019-11-02,13.643
2019-11-03,13.643
2019-11-04,13.522
2019-11-05,13.426
2019-11-06,13.551
2019-11-07,13.544
2019-11-08,13.577
2019-11-09,13.577
2019-11-10,13.577
2019-11-11,13.459
2019-11-12,13.632
2019-11-13,13.621
2019-11-14,13.713
2019-11-15,13.569
2019-11-16,13.569
2019-11-17,13.569
2019-11-18,13.613
2019-11-19,13.738
2019-11-20,13.54
2019-11-21,13.43
2019-11-22,13.632
2019-11-23,13.632
2019-11-24,13.632
2019-11-25,13.823
2019-11-26,13.797
2019-11-27,13.771
2019-11-28,13.738
2019-11-29,13.746
2019-11-30,13.746
2019-12-01,13.746
2019-12-02,13.485
2019-12-03,13.294
2019-12-04,13.327
2019-12-05,13.236
2019-12-06,13.419
2019-12-07,13.419
2019-12-08,13.419
2019-12-09,13.375
2019-12-10,13.415
2019-12-11,13.305
2019-12-12,13.313
2019-12-13,13.243
2019-12-14,13.243
2019-12-15,13.243
2019-12-16,13.727
2019-12-17,13.852
2019-12-18,13.9
2019-12-19,13.962
2019-12-20,14.028
2019-12-21,14.028
2019-12-22,14.028
2019-12-23,14.087
2019-12-24,14.109
2019-12-25,14.109
2019-12-26,14.109
2019-12-27,14.135
2019-12-28,14.135
2019-12-29,14.135
2019-12-30,13.995
2019-12-31,13.984
2020-01-01,13.984
2020-01-02,13.966
2020-01-03,14.017
2020-01-04,14.017
2020-01-05,14.017
2020-01-06,13.933
2020-01-07,13.892
2020-01-08,13.944
2020-01-09,14.157
2020-01-10,14.179
2020-01-11,14.179
2020-01-12,14.179
2020-01-13,14.285
2020-01-14,14.49
2020-01-15,14.685
2020-01-16,14.604
2020-01-17,14.707
2020-01-18,14.707
2020-01-19,14.707
2020-01-20,14.641
2020-01-21,14.652
2020-01-22,14.714
2020-01-23,14.685
2020-01-24,15.045
2020-01-25,15.045
2020-01-26,15.045
2020-01-27,14.824
2020-01-28,15.015
2020-01-29,14.905
2020-01-30,14.905
2020-01-31,14.773
2020-02-01,14.773
2020-02-02,14.773
2020-02-03,14.802
2020-02-04,15.111
2020-02-05,15.257
2020-02-06,15.375
2020-02-07,15.316
2020-02-08,15.316
2020-02-09,15.316
2020-02-10,15.228
2020-02-11,15.118
2020-02-12,14.964
2020-02-13,15.206
2020-02-14,15.213
2020-02-15,15.213
2020-02-16,15.213
2020-02-17,15.213
2020-02-18,15.272
2020-02-19,15.404
2020-02-20,15.279
2020-02-21,15.206
2020-02-22,15.206
2020-02-23,15.206
2020-02-24,14.707
2020-02-25,14.538
2020-02-26,14.634
2020-02-27,14.281
2020-02-28,13.705
2020-02-29,13.705
2020-03-01,13.705
2020-03-02,13.837
2020-03-03,14.094
2020-03-04,14.186
2020-03-05,13.984
2020-03-06,13.555
2020-03-07,13.555
2020-03-08,13.555
2020-03-09,12.703
2020-03-10,12.447
2020-03-11,12.366
2020-03-12,11.03
2020-03-13,11.181
2020-03-14,11.181
2020-03-15,11.181
2020-03-16,11.261
2020-03-17,11.316
2020-03-18,11.045
2020-03-19,11.265
2020-03-20,11.041
2020-03-21,11.041
2020-03-22,11.041
2020-03-23,10.88
2020-03-24,11.672
2020-03-25,12.604
2020-03-26,12.99
2020-03-27,12.428
2020-03-28,12.428
2020-03-29,12.428
2020-03-30,12.674
2020-03-31,12.711
2020-04-01,12.197
2020-04-02,12.021
2020-04-03,12.377
2020-04-04,12.377
2020-04-05,12.377
2020-04-06,12.784
2020-04-07,12.608
2020-04-08,12.641
2020-04-09,13.147
2020-04-10,13.147
2020-04-11,13.147
2020-04-12,13.147
2020-04-13,13.147
2020-04-14,13.019
2020-04-15,12.674
2020-04-16,13.129
2020-04-17,13.496
2020-04-18,13.496
2020-04-19,13.496
2020-04-20,13.815
2020-04-21,13.21
2020-04-22,13.393
2020-04-23,13.232
2020-04-24,12.99
2020-04-25,12.99
2020-04-26,12.99
2020-04-27,13.416
2020-04-28,13.845
2020-04-29,14.021
2020-04-30,13.423
2020-05-01,13.438
2020-05-02,13.438
2020-05-03,13.438
2020-05-04,13.382
2020-05-05,13.535
2020-05-06,13.427
2020-05-07,13.89
2020-05-08,13.89
2020-05-09,13.89
2020-05-10,13.89
2020-05-11,13.901
2020-05-12,13.991
2020-05-13,13.726
2020-05-14,13.304
2020-05-15,13.322
2020-05-16,13.322
2020-05-17,13.322
2020-05-18,13.89
2020-05-19,13.756
2020-05-20,14.148
2020-05-21,13.984
2020-05-22,14.066
2020-05-23,14.066
2020-05-24,14.066
2020-05-25,14.066
2020-05-26,14.096
2020-05-27,14.111
2020-05-28,14.447
2020-05-29,13.998
2020-05-30,13.998
2020-05-31,13.998
2020-06-01,14.185
2020-06-02,14.204
2020-06-03,14.529
2020-06-04,14.454
2020-06-05,14.267
2020-06-06,14.267
2020-06-07,14.267
