,RHI US Equity
2023-03-18,8.3635
2023-03-19,8.3635
2023-03-20,8.6091
2023-03-21,8.8306
2023-03-22,8.514
2023-03-23,8.4454
2023-03-24,8.5224
2023-03-25,8.5224
2023-03-26,8.5224
2023-03-27,8.703
2023-03-28,8.715
2023-03-29,8.8173
2023-03-30,8.9136
2023-03-31,10.0468
2023-04-01,10.0468
2023-04-02,10.0468
2023-04-03,9.9238
2023-04-04,9.6465
2023-04-05,9.3304
2023-04-06,9.1969
2023-04-07,9.1969
2023-04-08,9.1969
2023-04-09,9.1969
2023-04-10,9.32
2023-04-11,9.3913
2023-04-12,9.1879
2023-04-13,9.409
2023-04-14,9.3792
2023-04-15,9.3792
2023-04-16,9.3792
2023-04-17,9.4908
2023-04-18,9.4233
2023-04-19,9.409
2023-04-20,9.2936
2023-04-21,9.1172
2023-04-22,9.1172
2023-04-23,9.1172
2023-04-24,9.0601
2023-04-25,8.9096
2023-04-26,8.7708
2023-04-27,9.0951
2023-04-28,9.0782
2023-04-29,9.0782
2023-04-30,9.0782
2023-05-01,9.099
2023-05-02,8.8149
2023-05-03,8.5402
2023-05-04,8.3483
2023-05-05,8.5532
2023-05-06,8.5532
2023-05-07,8.5532
2023-05-08,8.3159
2023-05-09,8.277
2023-05-10,8.3639
2023-05-11,8.3133
2023-05-12,8.3043
2023-05-13,8.3043
2023-05-14,8.3043
2023-05-15,8.3769
2023-05-16,8.1902
2023-05-17,8.3302
2023-05-18,8.4987
2023-05-19,8.4702
2023-05-20,8.4702
2023-05-21,8.4702
2023-05-22,8.4897
2023-05-23,8.4909
2023-05-24,8.3756
2023-05-25,8.3146
2023-05-26,8.3587
2023-05-27,8.3587
2023-05-28,8.3587
2023-05-29,8.3587
2023-05-30,8.2641
2023-05-31,8.0372
2023-06-01,8.2109
2023-06-02,8.6673
2023-06-03,8.6673
2023-06-04,8.6673
2023-06-05,8.6323
2023-06-06,8.8773
2023-06-07,9.0341
2023-06-08,9.0575
2023-06-09,9.0354
2023-06-10,9.0354
2023-06-11,9.0354
2023-06-12,9.1275
2023-06-13,9.3206
2023-06-14,8.8604
2023-06-15,9.108
2023-06-16,9.1262
2023-06-17,9.1262
2023-06-18,9.1262
2023-06-19,9.1262
2023-06-20,8.885
2023-06-21,8.9084
2023-06-22,8.8008
2023-06-23,8.7515
2023-06-24,8.7515
2023-06-25,8.7515
2023-06-26,8.9252
2023-06-27,8.9499
2023-06-28,8.9875
2023-06-29,9.2104
2023-06-30,10.3141
2023-07-01,10.3141
2023-07-02,10.3141
2023-07-03,10.3609
2023-07-04,10.3609
2023-07-05,10.6226
2023-07-06,10.5553
2023-07-07,10.6518
2023-07-08,10.6518
2023-07-09,10.6518
2023-07-10,10.8726
2023-07-11,11.1329
2023-07-12,11.1709
2023-07-13,11.3391
2023-07-14,11.4049
2023-07-15,11.4049
2023-07-16,11.4049
2023-07-17,11.5072
2023-07-18,11.6593
2023-07-19,11.6798
2023-07-20,11.2528
2023-07-21,10.8142
2023-07-22,10.8142
2023-07-23,10.8142
2023-07-24,11.0262
2023-07-25,11.0437
2023-07-26,10.3448
2023-07-27,10.0114
2023-07-28,10.2176
2023-07-29,10.2176
2023-07-30,10.2176
2023-07-31,10.1576
2023-08-01,10.0557
2023-08-02,10.111
2023-08-03,10.3173
2023-08-04,10.2286
2023-08-05,10.2286
2023-08-06,10.2286
2023-08-07,10.2911
2023-08-08,10.3318
2023-08-09,10.3986
2023-08-10,10.3957
2023-08-11,10.3856
2023-08-12,10.3856
2023-08-13,10.3856
2023-08-14,10.3609
2023-08-15,10.1923
2023-08-16,10.0819
2023-08-17,10.0616
2023-08-18,10.1618
2023-08-19,10.1618
2023-08-20,10.1618
2023-08-21,10.2228
2023-08-22,10.2446
2023-08-23,10.2519
2023-08-24,10.0993
2023-08-25,10.2068
2023-08-26,10.2068
2023-08-27,10.2068
2023-08-28,10.1647
2023-08-29,10.2708
2023-08-30,10.2984
2023-08-31,10.0616
2023-09-01,10.2098
2023-09-02,10.2098
2023-09-03,10.2098
2023-09-04,10.2098
2023-09-05,10.0165
2023-09-06,9.8145
2023-09-07,9.9613
2023-09-08,9.9511
2023-09-09,9.9511
2023-09-10,9.9511
2023-09-11,9.8276
2023-09-12,9.8262
2023-09-13,9.8683
2023-09-14,10.1618
2023-09-15,10.2272
2023-09-16,10.2272
2023-09-17,10.2272
2023-09-18,10.0892
2023-09-19,10.1981
2023-09-20,10.1153
2023-09-21,10.002
2023-09-22,9.9104
2023-09-23,9.9104
2023-09-24,9.9104
2023-09-25,10.0456
2023-09-26,9.7172
2023-09-27,9.9424
2023-09-28,9.9511
2023-09-29,11.4032
2023-09-30,11.4032
2023-10-01,11.4032
2023-10-02,11.195
2023-10-03,11.4931
2023-10-04,11.4548
2023-10-05,11.4848
2023-10-06,11.6396
2023-10-07,11.6396
2023-10-08,11.6396
2023-10-09,11.9227
2023-10-10,11.9644
2023-10-11,12.0226
2023-10-12,12.0393
2023-10-13,11.8062
2023-10-14,11.8062
2023-10-15,11.8062
2023-10-16,11.9177
2023-10-17,12.0176
2023-10-18,11.7812
2023-10-19,11.6013
2023-10-20,11.4665
2023-10-21,11.4665
2023-10-22,11.4665
2023-10-23,11.2666
2023-10-24,11.2117
2023-10-25,11.4498
2023-10-26,11.4065
2023-10-27,11.3549
2023-10-28,11.3549
2023-10-29,11.3549
2023-10-30,11.5314
2023-10-31,11.5132
2023-11-01,11.3831
2023-11-02,11.6878
2023-11-03,11.7734
2023-11-04,11.7734
2023-11-05,11.7734
2023-11-06,11.808
2023-11-07,11.4852
2023-11-08,11.6582
2023-11-09,11.7356
2023-11-10,11.8788
2023-11-11,11.8788
2023-11-12,11.8788
2023-11-13,11.8129
2023-11-14,12.4535
2023-11-15,12.3877
2023-11-16,12.3383
2023-11-17,12.5145
2023-11-18,12.5145
2023-11-19,12.5145
2023-11-20,12.773
2023-11-21,12.6396
2023-11-22,12.6264
2023-11-23,12.6264
2023-11-24,12.582
2023-11-25,12.582
2023-11-26,12.582
2023-11-27,12.6116
2023-11-28,12.4354
2023-11-29,12.4568
2023-11-30,12.7005
2023-12-01,12.9294
2023-12-02,12.9294
2023-12-03,12.9294
2023-12-04,13.1649
2023-12-05,12.7648
2023-12-06,12.7911
2023-12-07,12.8833
2023-12-08,12.8833
2023-12-09,12.8833
2023-12-10,12.8833
2023-12-11,13.0134
2023-12-12,12.9871
2023-12-13,13.0529
2023-12-14,13.4646
2023-12-15,13.5288
2023-12-16,13.5288
2023-12-17,13.5288
2023-12-18,13.5601
2023-12-19,13.5881
2023-12-20,13.3856
2023-12-21,13.4976
2023-12-22,13.5717
2023-12-23,13.5717
2023-12-24,13.5717
2023-12-25,13.5717
2023-12-26,13.6342
2023-12-27,13.6935
2023-12-28,13.7182
2023-12-29,15.9614
2023-12-30,15.9614
2023-12-31,15.9614
2024-01-01,15.9614
2024-01-02,15.6146
2024-01-03,15.1988
2024-01-04,15.0378
2024-01-05,14.9995
2024-01-06,14.9995
2024-01-07,14.9995
2024-01-08,15.0665
2024-01-09,14.8347
2024-01-10,14.597
2024-01-11,14.5932
2024-01-12,14.576
2024-01-13,14.576
2024-01-14,14.576
2024-01-15,14.576
2024-01-16,14.5376
2024-01-17,14.4284
2024-01-18,14.5223
2024-01-19,14.5587
2024-01-20,14.5587
2024-01-21,14.5587
2024-01-22,14.8385
2024-01-23,14.6871
2024-01-24,14.6526
2024-01-25,14.6603
2024-01-26,14.7983
2024-01-27,14.7983
2024-01-28,14.7983
2024-01-29,14.6775
2024-01-30,14.7139
2024-01-31,14.3556
2024-02-01,14.438
2024-02-02,14.6085
2024-02-03,14.6085
2024-02-04,14.6085
2024-02-05,14.3939
2024-02-06,14.4629
2024-02-07,14.3441
2024-02-08,14.5491
2024-02-09,14.6622
2024-02-10,14.6622
2024-02-11,14.6622
2024-02-12,14.8193
2024-02-13,14.3843
2024-02-14,14.5587
2024-02-15,14.8749
2024-02-16,14.6047
2024-02-17,14.6047
2024-02-18,14.6047
2024-02-19,14.6047
2024-02-20,14.3501
2024-02-21,14.3444
2024-02-22,14.2416
2024-02-23,14.3653
2024-02-24,14.3653
2024-02-25,14.3653
2024-02-26,14.4434
2024-02-27,14.5233
2024-02-28,14.3767
2024-02-29,14.4205
2024-03-01,14.4891
2024-03-02,14.4891
2024-03-03,14.4891
2024-03-04,14.6756
2024-03-05,14.0569
2024-03-06,14.2758
2024-03-07,14.3939
2024-03-08,14.5995
2024-03-09,14.5995
2024-03-10,14.5995
2024-03-11,14.3482
2024-03-12,14.4167
2024-03-13,14.4319
2024-03-14,14.1083
2024-03-15,14.1254
2024-03-16,14.1254
2024-03-17,14.1254
2024-03-18,14.0493
2024-03-19,14.074
2024-03-20,14.3805
2024-03-21,14.55
2024-03-22,14.2549
2024-03-23,14.2549
2024-03-24,14.2549
2024-03-25,14.0302
2024-03-26,13.8551
2024-03-27,13.9979
2024-03-28,14.2073
2024-03-29,14.2073
2024-03-30,14.2073
2024-03-31,14.2073
2024-04-01,13.9979
2024-04-02,13.7789
2024-04-03,13.5714
2024-04-04,13.4705
2024-04-05,13.4496
2024-04-06,13.4496
2024-04-07,13.4496
2024-04-08,13.5048
