,GVA US Equity
2023-03-17,20.6472
2023-03-18,20.6472
2023-03-19,20.6472
2023-03-20,21.0468
2023-03-21,21.139
2023-03-22,20.724
2023-03-23,20.4218
2023-03-24,20.5755
2023-03-25,20.5755
2023-03-26,20.5755
2023-03-27,20.8111
2023-03-28,20.806
2023-03-29,20.8419
2023-03-30,20.8829
2023-03-31,32.9228
2023-04-01,32.9228
2023-04-02,32.9228
2023-04-03,33.0211
2023-04-04,31.7355
2023-04-05,31.4405
2023-04-06,31.0094
2023-04-07,31.0094
2023-04-08,31.0094
2023-04-09,31.0094
2023-04-10,31.1382
2023-04-11,30.9265
2023-04-12,31.4937
2023-04-13,31.3349
2023-04-14,31.0475
2023-04-15,31.0475
2023-04-16,31.0475
2023-04-17,31.1534
2023-04-18,30.8281
2023-04-19,30.9113
2023-04-20,30.8811
2023-04-21,30.4197
2023-04-22,30.4197
2023-04-23,30.4197
2023-04-24,30.7071
2023-04-25,30.2987
2023-04-26,29.8752
2023-04-27,30.3592
2023-04-28,30.692
2023-04-29,30.692
2023-04-30,30.692
2023-05-01,30.8878
2023-05-02,29.7119
2023-05-03,28.7484
2023-05-04,28.5057
2023-05-05,29.0367
2023-05-06,29.0367
2023-05-07,29.0367
2023-05-08,28.7712
2023-05-09,30.6071
2023-05-10,30.0609
2023-05-11,30.3188
2023-05-12,29.9319
2023-05-13,29.9319
2023-05-14,29.9319
2023-05-15,30.0912
2023-05-16,29.545
2023-05-17,30.114
2023-05-18,30.2581
2023-05-19,30.0002
2023-05-20,30.0002
2023-05-21,30.0002
2023-05-22,29.8105
2023-05-23,30.0912
2023-05-24,29.5981
2023-05-25,29.2795
2023-05-26,29.7119
2023-05-27,29.7119
2023-05-28,29.7119
2023-05-29,29.7119
2023-05-30,29.636
2023-05-31,29.3098
2023-06-01,29.5222
2023-06-02,30.9712
2023-06-03,30.9712
2023-06-04,30.9712
2023-06-05,31.1837
2023-06-06,31.6844
2023-06-07,32.6099
2023-06-08,32.4506
2023-06-09,31.9499
2023-06-10,31.9499
2023-06-11,31.9499
2023-06-12,31.783
2023-06-13,31.912
2023-06-14,31.874
2023-06-15,32.2989
2023-06-16,32.0334
2023-06-17,32.0334
2023-06-18,32.0334
2023-06-19,32.0334
2023-06-20,31.6844
2023-06-21,32.4885
2023-06-22,32.4278
2023-06-23,31.654
2023-06-24,31.654
2023-06-25,31.654
2023-06-26,31.5402
2023-06-27,31.9499
2023-06-28,32.003
2023-06-29,32.2534
2023-06-30,35.6968
2023-07-01,35.6968
2023-07-02,35.6968
2023-07-03,35.9048
2023-07-04,35.9048
2023-07-05,35.4117
2023-07-06,34.9879
2023-07-07,35.3578
2023-07-08,35.3578
2023-07-09,35.3578
2023-07-10,36.0589
2023-07-11,36.4904
2023-07-12,37.0066
2023-07-13,37.0297
2023-07-14,36.3286
2023-07-15,36.3286
2023-07-16,36.3286
2023-07-17,36.7138
2023-07-18,37.438
2023-07-19,38.4242
2023-07-20,38.6631
2023-07-21,37.9388
2023-07-22,37.9388
2023-07-23,37.9388
2023-07-24,38.17
2023-07-25,37.9157
2023-07-26,38.5475
2023-07-27,37.0574
2023-07-28,35.9634
2023-07-29,35.9634
2023-07-30,35.9634
2023-07-31,36.6111
2023-08-01,37.1664
2023-08-02,37.336
2023-08-03,37.444
2023-08-04,37.4594
2023-08-05,37.4594
2023-08-06,37.4594
2023-08-07,37.5828
2023-08-08,37.6831
2023-08-09,38.0918
2023-08-10,37.3515
2023-08-11,37.6291
2023-08-12,37.6291
2023-08-13,37.6291
2023-08-14,37.845
2023-08-15,37.7293
2023-08-16,37.0584
2023-08-17,36.1947
2023-08-18,36.2333
2023-08-19,36.2333
2023-08-20,36.2333
2023-08-21,36.2564
2023-08-22,35.9248
2023-08-23,36.3412
2023-08-24,36.079
2023-08-25,36.4492
2023-08-26,36.4492
2023-08-27,36.4492
2023-08-28,36.5726
2023-08-29,36.8579
2023-08-30,36.7268
2023-08-31,36.8888
2023-09-01,37.7139
2023-09-02,37.7139
2023-09-03,37.7139
2023-09-04,37.7139
2023-09-05,36.7037
2023-09-06,36.241
2023-09-07,35.8939
2023-09-08,35.678
2023-09-09,35.678
2023-09-10,35.678
2023-09-11,35.5161
2023-09-12,35.2385
2023-09-13,34.9763
2023-09-14,35.4775
2023-09-15,35.2076
2023-09-16,35.2076
2023-09-17,35.2076
2023-09-18,35.2153
2023-09-19,35.2076
2023-09-20,34.9686
2023-09-21,34.5444
2023-09-22,33.7732
2023-09-23,33.7732
2023-09-24,33.7732
2023-09-25,33.6576
2023-09-26,33.3491
2023-09-27,34.0663
2023-09-28,34.4596
2023-09-29,24.1795
2023-09-30,24.1795
2023-10-01,24.1795
2023-10-02,23.8388
2023-10-03,23.198
2023-10-04,23.81
2023-10-05,23.9427
2023-10-06,24.2718
2023-10-07,24.2718
2023-10-08,24.2718
2023-10-09,24.4335
2023-10-10,24.5432
2023-10-11,24.5374
2023-10-12,23.9139
2023-10-13,23.2557
2023-10-14,23.2557
2023-10-15,23.2557
2023-10-16,23.4462
2023-10-17,23.6541
2023-10-18,23.0132
2023-10-19,22.4705
2023-10-20,22.6091
2023-10-21,22.6091
2023-10-22,22.6091
2023-10-23,22.3724
2023-10-24,22.28
2023-10-25,21.8412
2023-10-26,21.9163
2023-10-27,22.0144
2023-10-28,22.0144
2023-10-29,22.0144
2023-10-30,22.0375
2023-10-31,25.6067
2023-11-01,27.1834
2023-11-02,28.1709
2023-11-03,28.7542
2023-11-04,28.7542
2023-11-05,28.7542
2023-11-06,28.8004
2023-11-07,28.3384
2023-11-08,28.119
2023-11-09,27.784
2023-11-10,28.1132
2023-11-11,28.1132
2023-11-12,28.1132
2023-11-13,28.1536
2023-11-14,29.1238
2023-11-15,28.9448
2023-11-16,28.812
2023-11-17,29.043
2023-11-18,29.043
2023-11-19,29.043
2023-11-20,29.0199
2023-11-21,28.4366
2023-11-22,28.5925
2023-11-23,28.5925
2023-11-24,28.7831
2023-11-25,28.7831
2023-11-26,28.7831
2023-11-27,28.8004
2023-11-28,28.4308
2023-11-29,28.5117
2023-11-30,28.7658
2023-12-01,29.3029
2023-12-02,29.3029
2023-12-03,29.3029
2023-12-04,29.6263
2023-12-05,29.3953
2023-12-06,29.7707
2023-12-07,29.9728
2023-12-08,30.1576
2023-12-09,30.1576
2023-12-10,30.1576
2023-12-11,30.0363
2023-12-12,29.9208
2023-12-13,30.4579
2023-12-14,31.047
2023-12-15,30.8391
2023-12-16,30.8391
2023-12-17,30.8391
2023-12-18,30.6774
2023-12-19,31.278
2023-12-20,31.1683
2023-12-21,31.7169
2023-12-22,31.792
2023-12-23,31.792
2023-12-24,31.792
2023-12-25,31.792
2023-12-26,32.2482
2023-12-27,32.306
2023-12-28,31.9017
2023-12-29,32.0458
2023-12-30,32.0458
2023-12-31,32.0458
2024-01-01,32.0458
2024-01-02,31.7769
2024-01-03,31.3654
2024-01-04,31.1129
2024-01-05,30.5862
2024-01-06,30.5862
2024-01-07,30.5862
2024-01-08,30.9538
2024-01-09,30.6794
2024-01-10,30.4819
2024-01-11,30.235
2024-01-12,29.9222
2024-01-13,29.9222
2024-01-14,29.9222
2024-01-15,29.9222
2024-01-16,29.56
2024-01-17,29.2143
2024-01-18,29.132
2024-01-19,29.0003
2024-01-20,29.0003
2024-01-21,29.0003
2024-01-22,29.346
2024-01-23,29.0003
2024-01-24,28.671
2024-01-25,28.8686
2024-01-26,28.8192
2024-01-27,28.8192
2024-01-28,28.8192
2024-01-29,29.2637
2024-01-30,29.3789
2024-01-31,28.8905
2024-02-01,29.1594
2024-02-02,28.8631
2024-02-03,28.8631
2024-02-04,28.8631
2024-02-05,28.4516
2024-02-06,29.3734
2024-02-07,29.8618
2024-02-08,30.1801
2024-02-09,30.3941
2024-02-10,30.3941
2024-02-11,30.3941
2024-02-12,30.7947
2024-02-13,30.0703
2024-02-14,30.8276
2024-02-15,31.3818
2024-02-16,31.9909
2024-02-17,31.9909
2024-02-18,31.9909
2024-02-19,31.9909
2024-02-20,31.6013
2024-02-21,31.6672
2024-02-22,32.3326
2024-02-23,31.3291
2024-02-24,31.3291
2024-02-25,31.3291
2024-02-26,31.06
2024-02-27,31.5982
2024-02-28,32.0925
2024-02-29,32.4386
2024-03-01,32.7296
2024-03-02,32.7296
2024-03-03,32.7296
2024-03-04,32.7077
2024-03-05,32.3287
2024-03-06,33.0537
2024-03-07,33.2844
2024-03-08,33.4381
2024-03-09,33.4381
2024-03-10,33.4381
2024-03-11,33.9764
2024-03-12,33.8006
2024-03-13,33.9709
2024-03-14,34.0368
2024-03-15,34.0368
2024-03-16,34.0368
2024-03-17,34.0368
2024-03-18,33.8665
2024-03-19,33.8061
2024-03-20,33.9929
2024-03-21,34.5201
2024-03-22,34.3608
2024-03-23,34.3608
2024-03-24,34.3608
2024-03-25,34.6025
2024-03-26,35.322
2024-03-27,35.6406
2024-03-28,35.5142
2024-03-29,35.5142
2024-03-30,35.5142
2024-03-31,35.5142
2024-04-01,35.2726
2024-04-02,35.0584
2024-04-03,35.0858
2024-04-04,34.9925
2024-04-05,35.3385
2024-04-06,35.3385
2024-04-07,35.3385
2024-04-08,35.3275
