,NGVT US Equity
2023-03-19,12.4559
2023-03-20,12.6589
2023-03-21,12.8618
2023-03-22,12.6254
2023-03-23,12.5297
2023-03-24,12.479
2023-03-25,12.479
2023-03-26,12.479
2023-03-27,12.5586
2023-03-28,12.4352
2023-03-29,12.5712
2023-03-30,12.5666
2023-03-31,13.761
2023-04-01,13.761
2023-04-02,13.761
2023-04-03,13.7215
2023-04-04,13.6103
2023-04-05,13.656
2023-04-06,13.5189
2023-04-07,13.5189
2023-04-08,13.5189
2023-04-09,13.5189
2023-04-10,13.7598
2023-04-11,13.9697
2023-04-12,13.9043
2023-04-13,14.0685
2023-04-14,13.9092
2023-04-15,13.9092
2023-04-16,13.9092
2023-04-17,13.9105
2023-04-18,13.8154
2023-04-19,13.8018
2023-04-20,13.7487
2023-04-21,13.724
2023-04-22,13.724
2023-04-23,13.724
2023-04-24,13.8635
2023-04-25,13.5622
2023-04-26,13.4967
2023-04-27,13.6721
2023-04-28,13.7882
2023-04-29,13.7882
2023-04-30,13.7882
2023-05-01,13.7738
2023-05-02,13.6144
2023-05-03,13.6317
2023-05-04,12.7062
2023-05-05,12.2436
2023-05-06,12.2436
2023-05-07,12.2436
2023-05-08,12.0673
2023-05-09,11.932
2023-05-10,11.7532
2023-05-11,11.7339
2023-05-12,11.5105
2023-05-13,11.5105
2023-05-14,11.5105
2023-05-15,11.4706
2023-05-16,11.2327
2023-05-17,11.3655
2023-05-18,10.9694
2023-05-19,11.0382
2023-05-20,11.0382
2023-05-21,11.0382
2023-05-22,11.1916
2023-05-23,11.2399
2023-05-24,11.0926
2023-05-25,10.979
2023-05-26,10.95
2023-05-27,10.95
2023-05-28,10.95
2023-05-29,10.95
2023-05-30,10.8981
2023-05-31,10.6276
2023-06-01,10.659
2023-06-02,11.1856
2023-06-03,11.1856
2023-06-04,11.1856
2023-06-05,11.1759
2023-06-06,11.3788
2023-06-07,11.5334
2023-06-08,11.3317
2023-06-09,11.438
2023-06-10,11.438
2023-06-11,11.438
2023-06-12,11.4465
2023-06-13,11.4404
2023-06-14,11.3655
2023-06-15,11.4223
2023-06-16,11.4972
2023-06-17,11.4972
2023-06-18,11.4972
2023-06-19,11.4972
2023-06-20,11.153
2023-06-21,11.3196
2023-06-22,11.281
2023-06-23,11.1989
2023-06-24,11.1989
2023-06-25,11.1989
2023-06-26,11.3716
2023-06-27,11.6337
2023-06-28,11.6916
2023-06-29,11.99
2023-06-30,12.8517
2023-07-01,12.8517
2023-07-02,12.8517
2023-07-03,12.9108
2023-07-04,12.9108
2023-07-05,12.7247
2023-07-06,12.6682
2023-07-07,12.9095
2023-07-08,12.9095
2023-07-09,12.9095
2023-07-10,12.9146
2023-07-11,13.1007
2023-07-12,13.2021
2023-07-13,13.1764
2023-07-14,13.1199
2023-07-15,13.1199
2023-07-16,13.1199
2023-07-17,13.1572
2023-07-18,13.2021
2023-07-19,13.2983
2023-07-20,13.2791
2023-07-21,13.2945
2023-07-22,13.2945
2023-07-23,13.2945
2023-07-24,13.3394
2023-07-25,13.4215
2023-07-26,13.4831
2023-07-27,13.641
2023-07-28,13.5216
2023-07-29,13.5216
2023-07-30,13.5216
2023-07-31,13.6038
2023-08-01,13.392
2023-08-02,13.2675
2023-08-03,12.4741
2023-08-04,12.8298
2023-08-05,12.8298
2023-08-06,12.8298
2023-08-07,12.2501
2023-08-08,12.483
2023-08-09,12.2924
2023-08-10,12.2182
2023-08-11,12.158
2023-08-12,12.158
2023-08-13,12.158
2023-08-14,11.9507
2023-08-15,11.7396
2023-08-16,11.5694
2023-08-17,11.8496
2023-08-18,11.9968
2023-08-19,11.9968
2023-08-20,11.9968
2023-08-21,11.92
2023-08-22,11.9674
2023-08-23,11.9085
2023-08-24,11.9648
2023-08-25,11.9878
2023-08-26,11.9878
2023-08-27,11.9878
2023-08-28,12.0313
2023-08-29,12.2796
2023-08-30,12.2655
2023-08-31,12.2834
2023-09-01,12.3807
2023-09-02,12.3807
2023-09-03,12.3807
2023-09-04,12.3807
2023-09-05,12.1657
2023-09-06,12.0992
2023-09-07,11.8816
2023-09-08,11.8023
2023-09-09,11.8023
2023-09-10,11.8023
2023-09-11,11.7434
2023-09-12,11.7972
2023-09-13,11.7575
2023-09-14,12.0134
2023-09-15,11.874
2023-09-16,11.874
2023-09-17,11.874
2023-09-18,11.8049
2023-09-19,11.6999
2023-09-20,11.6513
2023-09-21,11.5745
2023-09-22,11.3839
2023-09-23,11.3839
2023-09-24,11.3839
2023-09-25,11.4325
2023-09-26,11.4044
2023-09-27,11.4287
2023-09-28,11.5528
2023-09-29,13.8161
2023-09-30,13.8161
2023-10-01,13.8161
2023-10-02,13.6258
2023-10-03,13.113
2023-10-04,13.0579
2023-10-05,12.9447
2023-10-06,12.973
2023-10-07,12.973
2023-10-08,12.973
2023-10-09,12.8582
2023-10-10,12.9258
2023-10-11,12.8881
2023-10-12,12.7701
2023-10-13,12.6804
2023-10-14,12.6804
2023-10-15,12.6804
2023-10-16,12.8849
2023-10-17,13.0296
2023-10-18,12.8189
2023-10-19,12.6112
2023-10-20,12.7088
2023-10-21,12.7088
2023-10-22,12.7088
2023-10-23,12.7166
2023-10-24,12.5735
2023-10-25,12.3926
2023-10-26,12.5263
2023-10-27,12.5389
2023-10-28,12.5389
2023-10-29,12.5389
2023-10-30,12.6333
2023-10-31,12.6631
2023-11-01,12.5011
2023-11-02,12.9805
2023-11-03,13.0624
2023-11-04,13.0624
2023-11-05,13.0624
2023-11-06,12.6297
2023-11-07,12.5164
2023-11-08,12.4551
2023-11-09,12.2144
2023-11-10,12.2946
2023-11-11,12.2946
2023-11-12,12.2946
2023-11-13,12.238
2023-11-14,12.6297
2023-11-15,12.6517
2023-11-16,12.4535
2023-11-17,12.6439
2023-11-18,12.6439
2023-11-19,12.6439
2023-11-20,12.6486
2023-11-21,12.4457
2023-11-22,12.518
2023-11-23,12.518
2023-11-24,12.5872
2023-11-25,12.5872
2023-11-26,12.5872
2023-11-27,12.4047
2023-11-28,12.4189
2023-11-29,12.5385
2023-11-30,12.4299
2023-12-01,12.7336
2023-12-02,12.7336
2023-12-03,12.7336
2023-12-04,12.6486
2023-12-05,12.4394
2023-12-06,12.5054
2023-12-07,12.8264
2023-12-08,12.894
2023-12-09,12.894
2023-12-10,12.894
2023-12-11,12.7021
2023-12-12,12.6816
2023-12-13,13.1174
2023-12-14,13.5941
2023-12-15,13.5296
2023-12-16,13.5296
2023-12-17,13.5296
2023-12-18,13.5611
2023-12-19,13.6665
2023-12-20,13.484
2023-12-21,13.613
2023-12-22,13.8505
2023-12-23,13.8505
2023-12-24,13.8505
2023-12-25,13.8505
2023-12-26,13.8726
2023-12-27,13.786
2023-12-28,13.8238
2023-12-29,38.1288
2023-12-30,38.1288
2023-12-31,38.1288
2024-01-01,38.1288
2024-01-02,38.0235
2024-01-03,36.7296
2024-01-04,36.5234
2024-01-05,36.4094
2024-01-06,36.4094
2024-01-07,36.4094
2024-01-08,36.7515
2024-01-09,36.3129
2024-01-10,36.2251
2024-01-11,35.769
2024-01-12,35.5891
2024-01-13,35.5891
2024-01-14,35.5891
2024-01-15,35.5891
2024-01-16,35.3654
2024-01-17,34.9794
2024-01-18,35.3961
2024-01-19,35.3391
2024-01-20,35.3391
2024-01-21,35.3391
2024-01-22,36.4708
2024-01-23,36.7866
2024-01-24,36.7778
2024-01-25,36.9489
2024-01-26,37.5498
2024-01-27,37.5498
2024-01-28,37.5498
2024-01-29,37.4621
2024-01-30,37.1814
2024-01-31,36.5234
2024-02-01,36.8612
2024-02-02,36.6287
2024-02-03,36.6287
2024-02-04,36.6287
2024-02-05,36.1418
2024-02-06,36.4138
2024-02-07,36.4225
2024-02-08,36.9796
2024-02-09,37.0893
2024-02-10,37.0893
2024-02-11,37.0893
2024-02-12,37.734
2024-02-13,36.7164
2024-02-14,37.0629
2024-02-15,37.9227
2024-02-16,38.3218
2024-02-17,38.3218
2024-02-18,38.3218
2024-02-19,38.3218
2024-02-20,37.5805
2024-02-21,37.1419
2024-02-22,38.2104
2024-02-23,38.8904
2024-02-24,38.8904
2024-02-25,38.8904
2024-02-26,38.5219
2024-02-27,37.8507
2024-02-28,37.276
2024-02-29,37.4559
2024-03-01,37.276
2024-03-02,37.276
2024-03-03,37.276
2024-03-04,37.4579
2024-03-05,37.2254
2024-03-06,37.5501
2024-03-07,37.5106
2024-03-08,37.6027
2024-03-09,37.6027
2024-03-10,37.6027
2024-03-11,37.8748
2024-03-12,37.5984
2024-03-13,37.8046
2024-03-14,36.8787
2024-03-15,37.2824
2024-03-16,37.2824
2024-03-17,37.2824
2024-03-18,36.9489
2024-03-19,36.8129
2024-03-20,37.2736
2024-03-21,38.3795
2024-03-22,38.2171
2024-03-23,38.2171
2024-03-24,38.2171
2024-03-25,38.0416
2024-03-26,38.0899
2024-03-27,38.6735
2024-03-28,38.3488
2024-03-29,38.3488
2024-03-30,38.3488
2024-03-31,38.3488
2024-04-01,38.2127
2024-04-02,37.6774
2024-04-03,38.125
2024-04-04,37.8002
2024-04-05,37.8397
2024-04-06,37.8397
2024-04-07,37.8397
2024-04-08,38.024
