,BMY US Equity
2023-03-15,20.8887
2023-03-16,20.7925
2023-03-17,20.6482
2023-03-18,20.6482
2023-03-19,20.6482
2023-03-20,20.8279
2023-03-21,20.8963
2023-03-22,20.8279
2023-03-23,20.7621
2023-03-24,20.9393
2023-03-25,20.9393
2023-03-26,20.9393
2023-03-27,21.0381
2023-03-28,21.071
2023-03-29,21.0659
2023-03-30,21.071
2023-03-31,21.1348
2023-04-01,21.1348
2023-04-02,21.1348
2023-04-03,21.2308
2023-04-04,21.0338
2023-04-05,21.2636
2023-04-06,21.496
2023-04-07,21.496
2023-04-08,21.496
2023-04-09,21.496
2023-04-10,21.3798
2023-04-11,21.3166
2023-04-12,21.3621
2023-04-13,21.4833
2023-04-14,21.4227
2023-04-15,21.4227
2023-04-16,21.4227
2023-04-17,21.4606
2023-04-18,21.3672
2023-04-19,21.2737
2023-04-20,21.1904
2023-04-21,21.4328
2023-04-22,21.4328
2023-04-23,21.4328
2023-04-24,21.4454
2023-04-25,21.3697
2023-04-26,20.809
2023-04-27,20.7223
2023-04-28,20.5099
2023-04-29,20.5099
2023-04-30,20.5099
2023-05-01,20.922
2023-05-02,20.8462
2023-05-03,20.4771
2023-05-04,20.5226
2023-05-05,20.8563
2023-05-06,20.8563
2023-05-07,20.8563
2023-05-08,20.9245
2023-05-09,20.8209
2023-05-10,20.9448
2023-05-11,21.0939
2023-05-12,20.8361
2023-05-13,20.8361
2023-05-14,20.8361
2023-05-15,20.8639
2023-05-16,20.5731
2023-05-17,20.4493
2023-05-18,20.2394
2023-05-19,20.2748
2023-05-20,20.2748
2023-05-21,20.2748
2023-05-22,20.2672
2023-05-23,20.4493
2023-05-24,20.1813
2023-05-25,19.9512
2023-05-26,19.7641
2023-05-27,19.7641
2023-05-28,19.7641
2023-05-29,19.7641
2023-05-30,19.7363
2023-05-31,19.9209
2023-06-01,19.9816
2023-06-02,20.2293
2023-06-03,20.2293
2023-06-04,20.2293
2023-06-05,20.3102
2023-06-06,20.1838
2023-06-07,20.1029
2023-06-08,20.1408
2023-06-09,20.0119
2023-06-10,20.0119
2023-06-11,20.0119
2023-06-12,20.0018
2023-06-13,20.0018
2023-06-14,19.8501
2023-06-15,19.979
2023-06-16,20.3557
2023-06-17,20.3557
2023-06-18,20.3557
2023-06-19,20.3557
2023-06-20,20.3229
2023-06-21,20.1889
2023-06-22,20.1383
2023-06-23,20.0726
2023-06-24,20.0726
2023-06-25,20.0726
2023-06-26,20.0094
2023-06-27,19.9993
2023-06-28,19.8324
2023-06-29,19.8097
2023-06-30,21.1064
2023-07-01,21.1064
2023-07-02,21.1064
2023-07-03,21.2355
2023-07-04,21.2355
2023-07-05,21.3162
2023-07-06,20.9692
2023-07-07,20.7568
2023-07-08,20.7568
2023-07-09,20.7568
2023-07-10,20.711
2023-07-11,20.7944
2023-07-12,20.6572
2023-07-13,20.6572
2023-07-14,20.5658
2023-07-15,20.5658
2023-07-16,20.5658
2023-07-17,20.5416
2023-07-18,20.5819
2023-07-19,20.5981
2023-07-20,21.058
2023-07-21,21.3028
2023-07-22,21.3028
2023-07-23,21.3028
2023-07-24,21.3162
2023-07-25,21.058
2023-07-26,20.9612
2023-07-27,20.149
2023-07-28,20.3309
2023-07-29,20.3309
2023-07-30,20.3309
2023-07-31,20.5395
2023-08-01,20.363
2023-08-02,20.4219
2023-08-03,20.2828
2023-08-04,20.0849
2023-08-05,20.0849
2023-08-06,20.0849
2023-08-07,20.0795
2023-08-08,19.9966
2023-08-09,20.1196
2023-08-10,20.2988
2023-08-11,20.2828
2023-08-12,20.2828
2023-08-13,20.2828
2023-08-14,20.3871
2023-08-15,20.4219
2023-08-16,20.2025
2023-08-17,20.5288
2023-08-18,20.5048
2023-08-19,20.5048
2023-08-20,20.5048
2023-08-21,20.4646
2023-08-22,20.4513
2023-08-23,20.371
2023-08-24,20.2961
2023-08-25,20.5101
2023-08-26,20.5101
2023-08-27,20.5101
2023-08-28,20.3924
2023-08-29,20.7161
2023-08-30,20.5904
2023-08-31,20.3951
2023-09-01,20.4941
2023-09-02,20.4941
2023-09-03,20.4941
2023-09-04,20.4941
2023-09-05,20.125
2023-09-06,19.8655
2023-09-07,19.9458
2023-09-08,20.1731
2023-09-09,20.1731
2023-09-10,20.1731
2023-09-11,20.1704
2023-09-12,20.018
2023-09-13,19.8602
2023-09-14,19.8174
2023-09-15,19.6944
2023-09-16,19.6944
2023-09-17,19.6944
2023-09-18,19.574
2023-09-19,19.5874
2023-09-20,19.6275
2023-09-21,19.7077
2023-09-22,19.6596
2023-09-23,19.6596
2023-09-24,19.6596
2023-09-25,19.7291
2023-09-26,19.5633
2023-09-27,19.3895
2023-09-28,19.4563
2023-09-29,20.02
2023-09-30,20.02
2023-10-01,20.02
2023-10-02,19.9679
2023-10-03,19.7952
2023-10-04,19.6609
2023-10-05,19.5759
2023-10-06,19.6417
2023-10-07,19.6417
2023-10-08,19.6417
2023-10-09,19.628
2023-10-10,19.5677
2023-10-11,19.639
2023-10-12,19.5321
2023-10-13,19.5896
2023-10-14,19.5896
2023-10-15,19.5896
2023-10-16,19.7815
2023-10-17,19.8364
2023-10-18,19.6938
2023-10-19,19.5924
2023-10-20,19.5869
2023-10-21,19.5869
2023-10-22,19.5869
2023-10-23,19.4608
2023-10-24,19.4937
2023-10-25,19.628
2023-10-26,18.2525
2023-10-27,17.7318
2023-10-28,17.7318
2023-10-29,17.7318
2023-10-30,17.7932
2023-10-31,17.868
2023-11-01,17.8013
2023-11-02,17.7612
2023-11-03,18.2124
2023-11-04,18.2124
2023-11-05,18.2124
2023-11-06,18.2044
2023-11-07,18.0709
2023-11-08,18.1056
2023-11-09,17.569
2023-11-10,17.6224
2023-11-11,17.6224
2023-11-12,17.6224
2023-11-13,17.4996
2023-11-14,17.5983
2023-11-15,17.8787
2023-11-16,17.6838
2023-11-17,17.6838
2023-11-18,17.6838
2023-11-19,17.6838
2023-11-20,17.1658
2023-11-21,17.0537
2023-11-22,17.3046
2023-11-23,17.3046
2023-11-24,17.3954
2023-11-25,17.3954
2023-11-26,17.3954
2023-11-27,17.1979
2023-11-28,17.1712
2023-11-29,17.1178
2023-11-30,17.294
2023-12-01,17.4862
2023-12-02,17.4862
2023-12-03,17.4862
2023-12-04,17.4542
2023-12-05,17.5209
2023-12-06,17.4275
2023-12-07,17.5022
2023-12-08,17.5423
2023-12-09,17.5423
2023-12-10,17.5423
2023-12-11,17.7505
2023-12-12,17.5957
2023-12-13,17.9561
2023-12-14,17.852
2023-12-15,17.6971
2023-12-16,17.6971
2023-12-17,17.6971
2023-12-18,17.8173
2023-12-19,18.0229
2023-12-20,17.7158
2023-12-21,17.7959
2023-12-22,18.0709
2023-12-23,18.0709
2023-12-24,18.0709
2023-12-25,18.0709
2023-12-26,17.8466
2023-12-27,17.7826
2023-12-28,17.7852
2023-12-29,18.3024
2023-12-30,18.3024
2023-12-31,18.3024
2024-01-01,18.3024
2024-01-02,18.7076
2024-01-03,18.5791
2024-01-04,18.5064
2024-01-05,18.5595
2024-01-06,18.5595
2024-01-07,18.5595
2024-01-08,18.4366
2024-01-09,18.2941
2024-01-10,18.1208
2024-01-11,17.9979
2024-01-12,18.023
2024-01-13,18.023
2024-01-14,18.023
2024-01-15,18.023
2024-01-16,17.9364
2024-01-17,17.9308
2024-01-18,17.9616
2024-01-19,17.9671
2024-01-20,17.9671
2024-01-21,17.9671
2024-01-22,17.8163
2024-01-23,17.9699
2024-01-24,18.0035
2024-01-25,17.8274
2024-01-26,17.8526
2024-01-27,17.8526
2024-01-28,17.8526
2024-01-29,17.9001
2024-01-30,17.766
2024-01-31,17.6207
2024-02-01,17.5648
2024-02-02,17.5759
2024-02-03,17.5759
2024-02-04,17.5759
2024-02-05,17.372
2024-02-06,17.7296
2024-02-07,17.5564
2024-02-08,17.5759
2024-02-09,17.8833
2024-02-10,17.8833
2024-02-11,17.8833
2024-02-12,17.8665
2024-02-13,17.4919
2024-02-14,17.5419
2024-02-15,17.6946
2024-02-16,17.8113
2024-02-17,17.8113
2024-02-18,17.8113
2024-02-19,17.8113
2024-02-20,17.8113
2024-02-21,18.1028
2024-02-22,18.2195
2024-02-23,18.3111
2024-02-24,18.3111
2024-02-25,18.3111
2024-02-26,17.9945
2024-02-27,17.9918
2024-02-28,18.1056
2024-02-29,18.0584
2024-03-01,18.0973
2024-03-02,18.0973
2024-03-03,18.0973
2024-03-04,18.1056
2024-03-05,18.3555
2024-03-06,18.7888
2024-03-07,18.761
2024-03-08,18.9026
2024-03-09,18.9026
2024-03-10,18.9026
2024-03-11,19.0609
2024-03-12,19.072
2024-03-13,18.586
2024-03-14,18.5416
2024-03-15,18.4999
2024-03-16,18.4999
2024-03-17,18.4999
2024-03-18,18.2917
2024-03-19,18.35
2024-03-20,18.3722
2024-03-21,18.2917
2024-03-22,18.3861
2024-03-23,18.3861
2024-03-24,18.3861
2024-03-25,18.475
2024-03-26,18.5583
2024-03-27,18.7527
2024-03-28,19.0248
2024-03-29,19.0248
2024-03-30,19.0248
2024-03-31,19.0248
2024-04-01,18.7137
2024-04-02,18.6441
2024-04-03,18.4882
2024-04-04,18.2711
2024-04-05,18.2489
2024-04-06,18.2489
2024-04-07,18.2489
2024-04-08,18.1876
