,AON US Equity
2023-03-19,19.4817
2023-03-20,19.6986
2023-03-21,19.9424
2023-03-22,19.7567
2023-03-23,19.8395
2023-03-24,20.1845
2023-03-25,20.1845
2023-03-26,20.1845
2023-03-27,20.1845
2023-03-28,20.1755
2023-03-29,20.3818
2023-03-30,20.3992
2023-03-31,20.0613
2023-04-01,20.0613
2023-04-02,20.0613
2023-04-03,20.1586
2023-04-04,20.2547
2023-04-05,20.402
2023-04-06,20.4286
2023-04-07,20.4286
2023-04-08,20.4286
2023-04-09,20.4286
2023-04-10,20.3145
2023-04-11,20.3661
2023-04-12,20.4129
2023-04-13,20.5884
2023-04-14,20.5607
2023-04-15,20.5607
2023-04-16,20.5607
2023-04-17,20.8503
2023-04-18,20.9623
2023-04-19,20.8101
2023-04-20,21.0275
2023-04-21,21.0563
2023-04-22,21.0563
2023-04-23,21.0563
2023-04-24,20.9465
2023-04-25,20.8813
2023-04-26,20.7172
2023-04-27,21.0161
2023-04-28,20.5215
2023-04-29,20.5215
2023-04-30,20.5215
2023-05-01,20.4268
2023-05-02,20.2904
2023-05-03,20.2596
2023-05-04,20.2791
2023-05-05,20.6957
2023-05-06,20.6957
2023-05-07,20.6957
2023-05-08,20.9191
2023-05-09,21.0485
2023-05-10,20.9857
2023-05-11,21.0647
2023-05-12,21.1161
2023-05-13,21.1161
2023-05-14,21.1161
2023-05-15,21.0225
2023-05-16,20.8331
2023-05-17,20.3619
2023-05-18,20.4701
2023-05-19,20.6264
2023-05-20,20.6264
2023-05-21,20.6264
2023-05-22,20.548
2023-05-23,19.9382
2023-05-24,19.8089
2023-05-25,19.7645
2023-05-26,19.7364
2023-05-27,19.7364
2023-05-28,19.7364
2023-05-29,19.7364
2023-05-30,19.8008
2023-05-31,19.6076
2023-06-01,19.81
2023-06-02,19.9058
2023-06-03,19.9058
2023-06-04,19.9058
2023-06-05,19.8284
2023-06-06,19.8289
2023-06-07,19.823
2023-06-08,19.8565
2023-06-09,19.9339
2023-06-10,19.9339
2023-06-11,19.9339
2023-06-12,20.1362
2023-06-13,20.1828
2023-06-14,20.4019
2023-06-15,20.8396
2023-06-16,20.7487
2023-06-17,20.7487
2023-06-18,20.7487
2023-06-19,20.7487
2023-06-20,20.7254
2023-06-21,20.7741
2023-06-22,20.9657
2023-06-23,20.8596
2023-06-24,20.8596
2023-06-25,20.8596
2023-06-26,20.8034
2023-06-27,20.9792
2023-06-28,20.9765
2023-06-29,21.438
2023-06-30,20.8416
2023-07-01,20.8416
2023-07-02,20.8416
2023-07-03,20.5021
2023-07-04,20.5021
2023-07-05,20.4902
2023-07-06,20.4208
2023-07-07,20.3311
2023-07-08,20.3311
2023-07-09,20.3311
2023-07-10,20.4411
2023-07-11,20.5298
2023-07-12,20.353
2023-07-13,20.4062
2023-07-14,20.3885
2023-07-15,20.3885
2023-07-16,20.3885
2023-07-17,20.4396
2023-07-18,20.292
2023-07-19,20.1841
2023-07-20,20.5501
2023-07-21,20.6174
2023-07-22,20.6174
2023-07-23,20.6174
2023-07-24,20.7045
2023-07-25,20.7378
2023-07-26,20.6356
2023-07-27,20.4172
2023-07-28,19.4056
2023-07-29,19.4056
2023-07-30,19.4056
2023-07-31,19.3373
2023-08-01,19.3885
2023-08-02,19.5905
2023-08-03,19.2762
2023-08-04,19.1591
2023-08-05,19.1591
2023-08-06,19.1591
2023-08-07,19.3259
2023-08-08,19.1115
2023-08-09,19.2518
2023-08-10,19.2601
2023-08-11,19.4564
2023-08-12,19.4564
2023-08-13,19.4564
2023-08-14,19.532
2023-08-15,19.2881
2023-08-16,19.4812
2023-08-17,19.3632
2023-08-18,19.6252
2023-08-19,19.6252
2023-08-20,19.6252
2023-08-21,19.6092
2023-08-22,19.5942
2023-08-23,19.7185
2023-08-24,19.779
2023-08-25,20.0401
2023-08-26,20.0401
2023-08-27,20.0401
2023-08-28,20.0111
2023-08-29,20.0986
2023-08-30,20.1727
2023-08-31,20.1084
2023-09-01,20.1576
2023-09-02,20.1576
2023-09-03,20.1576
2023-09-04,20.1576
2023-09-05,19.9044
2023-09-06,20.0178
2023-09-07,20.1602
2023-09-08,20.1115
2023-09-09,20.1115
2023-09-10,20.1115
2023-09-11,20.096
2023-09-12,20.1913
2023-09-13,20.2094
2023-09-14,20.386
2023-09-15,20.2519
2023-09-16,20.2519
2023-09-17,20.2519
2023-09-18,20.4156
2023-09-19,20.5217
2023-09-20,20.5554
2023-09-21,20.3581
2023-09-22,20.2447
2023-09-23,20.2447
2023-09-24,20.2447
2023-09-25,20.2193
2023-09-26,20.0017
2023-09-27,19.9287
2023-09-28,19.9008
2023-09-29,19.1544
2023-09-30,19.1544
2023-10-01,19.1544
2023-10-02,19.01
2023-10-03,18.8914
2023-10-04,19.1918
2023-10-05,19.2367
2023-10-06,19.2968
2023-10-07,19.2968
2023-10-08,19.2968
2023-10-09,19.322
2023-10-10,19.2185
2023-10-11,19.3109
2023-10-12,19.1665
2023-10-13,19.2493
2023-10-14,19.2493
2023-10-15,19.2493
2023-10-16,19.3321
2023-10-17,19.322
2023-10-18,19.1938
2023-10-19,18.8949
2023-10-20,18.6445
2023-10-21,18.6445
2023-10-22,18.6445
2023-10-23,18.6122
2023-10-24,18.9297
2023-10-25,18.9237
2023-10-26,18.9267
2023-10-27,18.0765
2023-10-28,18.0765
2023-10-29,18.0765
2023-10-30,18.1717
2023-10-31,18.2021
2023-11-01,18.3192
2023-11-02,18.7926
2023-11-03,18.8937
2023-11-04,18.8937
2023-11-05,18.8937
2023-11-06,19.0053
2023-11-07,19.0462
2023-11-08,19.106
2023-11-09,19.3173
2023-11-10,19.4299
2023-11-11,19.4299
2023-11-12,19.4299
2023-11-13,19.4085
2023-11-14,19.394
2023-11-15,19.2136
2023-11-16,19.4109
2023-11-17,19.2156
2023-11-18,19.2156
2023-11-19,19.2156
2023-11-20,19.2884
2023-11-21,19.0258
2023-11-22,19.1777
2023-11-23,19.1777
2023-11-24,19.2296
2023-11-25,19.2296
2023-11-26,19.2296
2023-11-27,19.106
2023-11-28,18.8872
2023-11-29,18.8349
2023-11-30,19.1533
2023-12-01,19.0676
2023-12-02,19.0676
2023-12-03,19.0676
2023-12-04,19.0347
2023-12-05,18.8424
2023-12-06,18.7093
2023-12-07,18.8145
2023-12-08,18.9346
2023-12-09,18.9346
2023-12-10,18.9346
2023-12-11,19.2017
2023-12-12,19.3507
2023-12-13,19.4937
2023-12-14,18.6321
2023-12-15,18.2534
2023-12-16,18.2534
2023-12-17,18.2534
2023-12-18,18.4338
2023-12-19,18.382
2023-12-20,17.4407
2023-12-21,17.1452
2023-12-22,17.3186
2023-12-23,17.3186
2023-12-24,17.3186
2023-12-25,17.3186
2023-12-26,17.2149
2023-12-27,17.2289
2023-12-28,17.201
2023-12-29,18.2922
2023-12-30,18.2922
2023-12-31,18.2922
2024-01-01,18.2922
2024-01-02,18.1335
2024-01-03,18.2853
2024-01-04,18.2774
2024-01-05,18.2166
2024-01-06,18.2166
2024-01-07,18.2166
2024-01-08,18.5313
2024-01-09,18.4488
2024-01-10,18.7302
2024-01-11,18.6937
2024-01-12,18.7799
2024-01-13,18.7799
2024-01-14,18.7799
2024-01-15,18.7799
2024-01-16,18.7841
2024-01-17,18.9397
2024-01-18,19.1523
2024-01-19,19.3798
2024-01-20,19.3798
2024-01-21,19.3798
2024-01-22,19.1073
2024-01-23,19.0031
2024-01-24,18.982
2024-01-25,18.7519
2024-01-26,18.8677
2024-01-27,18.8677
2024-01-28,18.8677
2024-01-29,18.682
2024-01-30,18.7037
2024-01-31,18.6842
2024-02-01,18.7672
2024-02-02,18.3652
2024-02-03,18.3652
2024-02-04,18.3652
2024-02-05,18.5879
2024-02-06,18.8111
2024-02-07,18.8667
2024-02-08,19.147
2024-02-09,19.4316
2024-02-10,19.4316
2024-02-11,19.4316
2024-02-12,19.2978
2024-02-13,19.4305
2024-02-14,19.2153
2024-02-15,19.5273
2024-02-16,19.204
2024-02-17,19.204
2024-02-18,19.204
2024-02-19,19.204
2024-02-20,19.4272
2024-02-21,19.2061
2024-02-22,19.4199
2024-02-23,19.4178
2024-02-24,19.4178
2024-02-25,19.4178
2024-02-26,19.3711
2024-02-27,19.4214
2024-02-28,19.5404
2024-02-29,19.4529
2024-03-01,19.3607
2024-03-02,19.3607
2024-03-03,19.3607
2024-03-04,19.4539
2024-03-05,19.4115
2024-03-06,19.5105
2024-03-07,19.4895
2024-03-08,19.4927
2024-03-09,19.4927
2024-03-10,19.4927
2024-03-11,19.5566
2024-03-12,19.6939
2024-03-13,19.6776
2024-03-14,19.6881
2024-03-15,19.61
2024-03-16,19.61
2024-03-17,19.61
2024-03-18,19.6514
2024-03-19,19.8081
2024-03-20,19.981
2024-03-21,20.0045
2024-03-22,20.0187
2024-03-23,20.0187
2024-03-24,20.0187
2024-03-25,20.0601
2024-03-26,20.1827
2024-03-27,20.3854
2024-03-28,20.3817
2024-03-29,20.3817
2024-03-30,20.3817
2024-03-31,20.3817
2024-04-01,20.1654
2024-04-02,20.168
2024-04-03,19.8971
2024-04-04,19.389
2024-04-05,19.61
2024-04-06,19.61
2024-04-07,19.61
2024-04-08,19.6546
