,TGNA US Equity
2023-03-18,6.1126
2023-03-19,6.1126
2023-03-20,6.169
2023-03-21,6.1938
2023-03-22,6.1938
2023-03-23,6.1848
2023-03-24,6.1713
2023-03-25,6.1713
2023-03-26,6.1713
2023-03-27,6.2977
2023-03-28,6.239
2023-03-29,6.318
2023-03-30,6.4037
2023-03-31,6.5564
2023-04-01,6.5564
2023-04-02,6.5564
2023-04-03,6.5424
2023-04-04,6.4581
2023-04-05,6.5119
2023-04-06,6.5447
2023-04-07,6.5447
2023-04-08,6.5447
2023-04-09,6.5447
2023-04-10,6.5564
2023-04-11,6.54
2023-04-12,6.5143
2023-04-13,6.533
2023-04-14,6.5049
2023-04-15,6.5049
2023-04-16,6.5049
2023-04-17,6.5798
2023-04-18,6.6032
2023-04-19,6.5704
2023-04-20,6.5892
2023-04-21,6.4698
2023-04-22,6.4698
2023-04-23,6.4698
2023-04-24,6.5634
2023-04-25,6.54
2023-04-26,6.5143
2023-04-27,6.5845
2023-04-28,6.6009
2023-04-29,6.6009
2023-04-30,6.6009
2023-05-01,6.6383
2023-05-02,6.4979
2023-05-03,6.4347
2023-05-04,6.3153
2023-05-05,6.4347
2023-05-06,6.4347
2023-05-07,6.4347
2023-05-08,6.3785
2023-05-09,6.3153
2023-05-10,6.3233
2023-05-11,6.3516
2023-05-12,6.3705
2023-05-13,6.3705
2023-05-14,6.3705
2023-05-15,6.3917
2023-05-16,6.3516
2023-05-17,6.4341
2023-05-18,6.4553
2023-05-19,6.4105
2023-05-20,6.4105
2023-05-21,6.4105
2023-05-22,6.3045
2023-05-23,6.4011
2023-05-24,6.3893
2023-05-25,6.2644
2023-05-26,6.2197
2023-05-27,6.2197
2023-05-28,6.2197
2023-05-29,6.2197
2023-05-30,6.2244
2023-05-31,6.2479
2023-06-01,6.3233
2023-06-02,6.2845
2023-06-03,6.2845
2023-06-04,6.2845
2023-06-05,6.2687
2023-06-06,6.2959
2023-06-07,6.3321
2023-06-08,6.3004
2023-06-09,6.2845
2023-06-10,6.2845
2023-06-11,6.2845
2023-06-12,6.3231
2023-06-13,6.2845
2023-06-14,6.2687
2023-06-15,6.2392
2023-06-16,6.2256
2023-06-17,6.2256
2023-06-18,6.2256
2023-06-19,6.2256
2023-06-20,6.1803
2023-06-21,6.1916
2023-06-22,6.1305
2023-06-23,6.0625
2023-06-24,6.0625
2023-06-25,6.0625
2023-06-26,6.1282
2023-06-27,6.1803
2023-06-28,6.2166
2023-06-29,6.2845
2023-06-30,6.0929
2023-07-01,6.0929
2023-07-02,6.0929
2023-07-03,6.0929
2023-07-04,6.0929
2023-07-05,6.0695
2023-07-06,6.0439
2023-07-07,6.0503
2023-07-08,6.0503
2023-07-09,6.0503
2023-07-10,6.0844
2023-07-11,6.1377
2023-07-12,6.1121
2023-07-13,6.1249
2023-07-14,6.1526
2023-07-15,6.1526
2023-07-16,6.1526
2023-07-17,6.1696
2023-07-18,6.193
2023-07-19,6.2357
2023-07-20,6.2207
2023-07-21,6.2207
2023-07-22,6.2207
2023-07-23,6.2207
2023-07-24,6.2165
2023-07-25,6.2101
2023-07-26,6.2271
2023-07-27,6.1994
2023-07-28,6.2335
2023-07-29,6.2335
2023-07-30,6.2335
2023-07-31,6.2335
2023-08-01,6.208
2023-08-02,6.2293
2023-08-03,5.9762
2023-08-04,6.0278
2023-08-05,6.0278
2023-08-06,6.0278
2023-08-07,6.0219
2023-08-08,6.0239
2023-08-09,6.0278
2023-08-10,6.0199
2023-08-11,6.0219
2023-08-12,6.0219
2023-08-13,6.0219
2023-08-14,6.008
2023-08-15,5.9901
2023-08-16,5.9623
2023-08-17,5.9167
2023-08-18,5.8969
2023-08-19,5.8969
2023-08-20,5.8969
2023-08-21,5.8731
2023-08-22,5.8889
2023-08-23,5.9147
2023-08-24,5.9088
2023-08-25,5.8969
2023-08-26,5.8969
2023-08-27,5.8969
2023-08-28,5.8711
2023-08-29,5.9028
2023-08-30,5.9246
2023-08-31,5.9127
2023-09-01,5.7361
2023-09-02,5.7361
2023-09-03,5.7361
2023-09-04,5.7361
2023-09-05,5.758
2023-09-06,5.7619
2023-09-07,5.6488
2023-09-08,5.6012
2023-09-09,5.6012
2023-09-10,5.6012
2023-09-11,5.6865
2023-09-12,5.7917
2023-09-13,5.7659
2023-09-14,5.8612
2023-09-15,5.7957
2023-09-16,5.7957
2023-09-17,5.7957
2023-09-18,5.6965
2023-09-19,5.6369
2023-09-20,5.6012
2023-09-21,5.6588
2023-09-22,5.5913
2023-09-23,5.5913
2023-09-24,5.5913
2023-09-25,5.5199
2023-09-26,5.5119
2023-09-27,5.5159
2023-09-28,5.5457
2023-09-29,6.0416
2023-09-30,6.0416
2023-10-01,6.0416
2023-10-02,6.0153
2023-10-03,5.9472
2023-10-04,5.9055
2023-10-05,5.8901
2023-10-06,5.8879
2023-10-07,5.8879
2023-10-08,5.8879
2023-10-09,5.9736
2023-10-10,6.0196
2023-10-11,5.9714
2023-10-12,5.9231
2023-10-13,5.934
2023-10-14,5.934
2023-10-15,5.934
2023-10-16,6.0394
2023-10-17,6.0328
2023-10-18,6.0043
2023-10-19,5.945
2023-10-20,5.9318
2023-10-21,5.9318
2023-10-22,5.9318
2023-10-23,5.866
2023-10-24,5.9384
2023-10-25,5.9582
2023-10-26,5.9318
2023-10-27,5.9604
2023-10-28,5.9604
2023-10-29,5.9604
2023-10-30,5.9977
2023-10-31,6.0284
2023-11-01,6.0328
2023-11-02,6.1601
2023-11-03,6.2523
2023-11-04,6.2523
2023-11-05,6.2523
2023-11-06,6.226
2023-11-07,6.1581
2023-11-08,6.0745
2023-11-09,6.1324
2023-11-10,6.1946
2023-11-11,6.1946
2023-11-12,6.1946
2023-11-13,6.1925
2023-11-14,6.2375
2023-11-15,6.2761
2023-11-16,6.2289
2023-11-17,6.2332
2023-11-18,6.2332
2023-11-19,6.2332
2023-11-20,6.2718
2023-11-21,6.2461
2023-11-22,6.2397
2023-11-23,6.2397
2023-11-24,6.2504
2023-11-25,6.2504
2023-11-26,6.2504
2023-11-27,6.2311
2023-11-28,6.1259
2023-11-29,6.1624
2023-11-30,6.1324
2023-12-01,6.201
2023-12-02,6.201
2023-12-03,6.201
2023-12-04,6.1989
2023-12-05,6.1131
2023-12-06,6.0551
2023-12-07,6.1023
2023-12-08,6.1453
2023-12-09,6.1453
2023-12-10,6.1453
2023-12-11,6.1109
2023-12-12,6.0358
2023-12-13,6.0981
2023-12-14,6.1345
2023-12-15,6.0959
2023-12-16,6.0959
2023-12-17,6.0959
2023-12-18,6.1023
2023-12-19,6.1581
2023-12-20,6.1152
2023-12-21,6.141
2023-12-22,6.1217
2023-12-23,6.1217
2023-12-24,6.1217
2023-12-25,6.1217
2023-12-26,6.1281
2023-12-27,6.1131
2023-12-28,6.1324
2023-12-29,7.9475
2023-12-30,7.9475
2023-12-31,7.9475
2024-01-01,7.9475
2024-01-02,7.9985
2024-01-03,7.9341
2024-01-04,7.9636
2024-01-05,7.9636
2024-01-06,7.9636
2024-01-07,7.9636
2024-01-08,8.0334
2024-01-09,8.0253
2024-01-10,8.0119
2024-01-11,8.0092
2024-01-12,8.0146
2024-01-13,8.0146
2024-01-14,8.0146
2024-01-15,8.0146
2024-01-16,7.9582
2024-01-17,7.9502
2024-01-18,7.9528
2024-01-19,8.0039
2024-01-20,8.0039
2024-01-21,8.0039
2024-01-22,8.0334
2024-01-23,8.0629
2024-01-24,8.02
2024-01-25,8.0844
2024-01-26,8.0925
2024-01-27,8.0925
2024-01-28,8.0925
2024-01-29,8.0737
2024-01-30,8.0764
2024-01-31,8.0253
2024-02-01,8.0683
2024-02-02,7.9904
2024-02-03,7.9904
2024-02-04,7.9904
2024-02-05,7.9099
2024-02-06,7.9716
2024-02-07,7.6709
2024-02-08,7.6467
2024-02-09,7.6897
2024-02-10,7.6897
2024-02-11,7.6897
2024-02-12,7.7595
2024-02-13,7.7058
2024-02-14,7.7622
2024-02-15,7.8159
2024-02-16,7.7703
2024-02-17,7.7703
2024-02-18,7.7703
2024-02-19,7.7703
2024-02-20,7.7327
2024-02-21,7.7246
2024-02-22,7.7353
2024-02-23,7.6521
2024-02-24,7.6521
2024-02-25,7.6521
2024-02-26,7.5179
2024-02-27,7.5179
2024-02-28,7.4722
2024-02-29,7.2027
2024-03-01,7.1162
2024-03-02,7.1162
2024-03-03,7.1162
2024-03-04,7.1306
2024-03-05,7.2051
2024-03-06,7.2219
2024-03-07,7.3395
2024-03-08,7.3467
2024-03-09,7.3467
2024-03-10,7.3467
2024-03-11,7.4763
2024-03-12,7.4403
2024-03-13,7.4619
2024-03-14,7.4115
2024-03-15,7.3971
2024-03-16,7.3971
2024-03-17,7.3971
2024-03-18,7.2795
2024-03-19,7.2699
2024-03-20,7.2819
2024-03-21,7.2891
2024-03-22,7.2123
2024-03-23,7.2123
2024-03-24,7.2123
2024-03-25,7.2699
2024-03-26,7.3107
2024-03-27,7.4043
2024-03-28,7.4259
2024-03-29,7.4259
2024-03-30,7.4259
2024-03-31,7.4259
2024-04-01,7.3635
2024-04-02,7.2939
2024-04-03,7.2987
2024-04-04,7.2579
2024-04-05,7.2507
2024-04-06,7.2507
2024-04-07,7.2507
2024-04-08,7.2339
