,LBRT US Equity
2023-03-13,5.4308
2023-03-14,5.3675
2023-03-15,5.0755
2023-03-16,5.1494
2023-03-17,5.0685
2023-03-18,5.0685
2023-03-19,5.0685
2023-03-20,5.1459
2023-03-21,5.1353
2023-03-22,4.8503
2023-03-23,4.7026
2023-03-24,4.7835
2023-03-25,4.7835
2023-03-26,4.7835
2023-03-27,5.0298
2023-03-28,5.2233
2023-03-29,5.1599
2023-03-30,5.0438
2023-03-31,3.5632
2023-04-01,3.5632
2023-04-02,3.5632
2023-04-03,3.7609
2023-04-04,3.6828
2023-04-05,3.7438
2023-04-06,3.6828
2023-04-07,3.6828
2023-04-08,3.6828
2023-04-09,3.6828
2023-04-10,3.7169
2023-04-11,3.7169
2023-04-12,3.6535
2023-04-13,3.7047
2023-04-14,3.7169
2023-04-15,3.7169
2023-04-16,3.7169
2023-04-17,3.6706
2023-04-18,3.6145
2023-04-19,3.6657
2023-04-20,3.695
2023-04-21,3.691
2023-04-22,3.691
2023-04-23,3.691
2023-04-24,3.7929
2023-04-25,3.6013
2023-04-26,3.4994
2023-04-27,3.4824
2023-04-28,3.5455
2023-04-29,3.5455
2023-04-30,3.5455
2023-05-01,3.6037
2023-05-02,3.3636
2023-05-03,3.3296
2023-05-04,3.3005
2023-05-05,3.3902
2023-05-06,3.3902
2023-05-07,3.3902
2023-05-08,3.4048
2023-05-09,3.4072
2023-05-10,3.3878
2023-05-11,3.3684
2023-05-12,3.3684
2023-05-13,3.3684
2023-05-14,3.3684
2023-05-15,3.3999
2023-05-16,3.3247
2023-05-17,3.4679
2023-05-18,3.5285
2023-05-19,3.5673
2023-05-20,3.5673
2023-05-21,3.5673
2023-05-22,3.6158
2023-05-23,3.6158
2023-05-24,3.6061
2023-05-25,3.5043
2023-05-26,3.4776
2023-05-27,3.4776
2023-05-28,3.4776
2023-05-29,3.4776
2023-05-30,3.3854
2023-05-31,3.2859
2023-06-01,3.4824
2023-06-02,3.6377
2023-06-03,3.6377
2023-06-04,3.6377
2023-06-05,3.5576
2023-06-06,3.6741
2023-06-07,3.7614
2023-06-08,3.7663
2023-06-09,3.7517
2023-06-10,3.7517
2023-06-11,3.7517
2023-06-12,3.6619
2023-06-13,3.8463
2023-06-14,3.759
2023-06-15,3.8536
2023-06-16,3.7711
2023-06-17,3.7711
2023-06-18,3.7711
2023-06-19,3.7711
2023-06-20,3.6741
2023-06-21,3.6668
2023-06-22,3.5309
2023-06-23,3.4654
2023-06-24,3.4654
2023-06-25,3.4654
2023-06-26,3.5285
2023-06-27,3.6134
2023-06-28,3.6158
2023-06-29,3.6304
2023-06-30,3.3488
2023-07-01,3.3488
2023-07-02,3.3488
2023-07-03,3.4216
2023-07-04,3.4216
2023-07-05,3.4174
2023-07-06,3.4195
2023-07-07,3.6529
2023-07-08,3.6529
2023-07-09,3.6529
2023-07-10,3.6186
2023-07-11,3.7086
2023-07-12,3.7428
2023-07-13,3.775
2023-07-14,3.7
2023-07-15,3.7
2023-07-16,3.7
2023-07-17,3.7257
2023-07-18,3.8349
2023-07-19,3.9034
2023-07-20,3.8114
2023-07-21,3.6822
2023-07-22,3.6822
2023-07-23,3.6822
2023-07-24,3.7718
2023-07-25,3.8322
2023-07-26,3.8489
2023-07-27,3.8155
2023-07-28,3.7905
2023-07-29,3.7905
2023-07-30,3.7905
2023-07-31,3.9176
2023-08-01,3.9259
2023-08-02,3.8759
2023-08-03,3.9426
2023-08-04,3.9364
2023-08-05,3.9364
2023-08-06,3.9364
2023-08-07,3.9239
2023-08-08,3.928
2023-08-09,3.9926
2023-08-10,3.9551
2023-08-11,3.9614
2023-08-12,3.9614
2023-08-13,3.9614
2023-08-14,3.9405
2023-08-15,3.8509
2023-08-16,3.8072
2023-08-17,3.8197
2023-08-18,3.8676
2023-08-19,3.8676
2023-08-20,3.8676
2023-08-21,3.8343
2023-08-22,3.8134
2023-08-23,3.8259
2023-08-24,3.8176
2023-08-25,3.7884
2023-08-26,3.7884
2023-08-27,3.7884
2023-08-28,3.8301
2023-08-29,3.8384
2023-08-30,3.778
2023-08-31,3.8093
2023-09-01,3.9259
2023-09-02,3.9259
2023-09-03,3.9259
2023-09-04,3.9259
2023-09-05,4.1885
2023-09-06,4.2135
2023-09-07,4.1906
2023-09-08,4.1864
2023-09-09,4.1864
2023-09-10,4.1864
2023-09-11,4.1802
2023-09-12,4.2531
2023-09-13,4.2385
2023-09-14,4.2739
2023-09-15,4.2739
2023-09-16,4.2739
2023-09-17,4.2739
2023-09-18,4.3052
2023-09-19,4.2531
2023-09-20,4.2302
2023-09-21,4.1656
2023-09-22,4.2406
2023-09-23,4.2406
2023-09-24,4.2406
2023-09-25,4.2385
2023-09-26,4.1822
2023-09-27,4.376
2023-09-28,4.4052
2023-09-29,4.2555
2023-09-30,4.2555
2023-10-01,4.2555
2023-10-02,4.1196
2023-10-03,4.0771
2023-10-04,3.8702
2023-10-05,3.8641
2023-10-06,3.929
2023-10-07,3.929
2023-10-08,3.929
2023-10-09,4.1156
2023-10-10,4.1602
2023-10-11,4.2616
2023-10-12,4.2393
2023-10-13,4.3285
2023-10-14,4.3285
2023-10-15,4.3285
2023-10-16,4.3569
2023-10-17,4.4603
2023-10-18,4.4705
2023-10-19,4.6998
2023-10-20,4.6597
2023-10-21,4.6597
2023-10-22,4.6597
2023-10-23,4.6396
2023-10-24,4.6215
2023-10-25,4.5513
2023-10-26,4.4389
2023-10-27,4.4329
2023-10-28,4.4329
2023-10-29,4.4329
2023-10-30,4.4128
2023-10-31,4.453
2023-11-01,4.5051
2023-11-02,4.5613
2023-11-03,4.5593
2023-11-04,4.5593
2023-11-05,4.5593
2023-11-06,4.5453
2023-11-07,4.3045
2023-11-08,4.3065
2023-11-09,4.2382
2023-11-10,4.2944
2023-11-11,4.2944
2023-11-12,4.2944
2023-11-13,4.3787
2023-11-14,4.4911
2023-11-15,4.4389
2023-11-16,4.3105
2023-11-17,4.453
2023-11-18,4.453
2023-11-19,4.453
2023-11-20,4.4811
2023-11-21,4.4831
2023-11-22,4.4269
2023-11-23,4.4269
2023-11-24,4.467
2023-11-25,4.467
2023-11-26,4.467
2023-11-27,4.4449
2023-11-28,4.4309
2023-11-29,4.4269
2023-11-30,4.4831
2023-12-01,4.479
2023-12-02,4.479
2023-12-03,4.479
2023-12-04,4.4871
2023-12-05,4.3045
2023-12-06,4.0617
2023-12-07,4.0677
2023-12-08,4.0837
2023-12-09,4.0837
2023-12-10,4.0837
2023-12-11,4.0737
2023-12-12,4.0536
2023-12-13,4.1198
2023-12-14,4.2102
2023-12-15,4.1901
2023-12-16,4.1901
2023-12-17,4.1901
2023-12-18,4.1841
2023-12-19,4.2342
2023-12-20,4.2182
2023-12-21,4.2041
2023-12-22,4.2142
2023-12-23,4.2142
2023-12-24,4.2142
2023-12-25,4.2142
2023-12-26,4.2683
2023-12-27,4.2302
2023-12-28,4.17
2023-12-29,4.4752
2023-12-30,4.4752
2023-12-31,4.4752
2024-01-01,4.4752
2024-01-02,4.4796
2024-01-03,4.5589
2024-01-04,4.4532
2024-01-05,4.5853
2024-01-06,4.5853
2024-01-07,4.5853
2024-01-08,4.4136
2024-01-09,4.3651
2024-01-10,4.255
2024-01-11,4.2462
2024-01-12,4.3211
2024-01-13,4.3211
2024-01-14,4.3211
2024-01-15,4.3211
2024-01-16,4.2396
2024-01-17,4.189
2024-01-18,4.2881
2024-01-19,4.2748
2024-01-20,4.2748
2024-01-21,4.2748
2024-01-22,4.2947
2024-01-23,4.3585
2024-01-24,4.5302
2024-01-25,4.7901
2024-01-26,4.8187
2024-01-27,4.8187
2024-01-28,4.8187
2024-01-29,4.8605
2024-01-30,5.226
2024-01-31,5.0587
2024-02-01,4.9772
2024-02-02,4.8473
2024-02-03,4.8473
2024-02-04,4.8473
2024-02-05,4.6888
2024-02-06,4.7328
2024-02-07,4.7152
2024-02-08,4.7328
2024-02-09,4.7343
2024-02-10,4.7343
2024-02-11,4.7343
2024-02-12,4.7626
2024-02-13,4.7386
2024-02-14,4.7495
2024-02-15,4.9955
2024-02-16,5.0738
2024-02-17,5.0738
2024-02-18,5.0738
2024-02-19,5.0738
2024-02-20,5.0455
2024-02-21,4.9977
2024-02-22,5.0804
2024-02-23,5.026
2024-02-24,5.026
2024-02-25,5.026
2024-02-26,4.9781
2024-02-27,5.0913
2024-02-28,5.0804
2024-02-29,5.1348
2024-03-01,5.2349
2024-03-02,5.2349
2024-03-03,5.2349
2024-03-04,5.1196
2024-03-05,5.1065
2024-03-06,5.113
2024-03-07,5.2001
2024-03-08,5.1507
2024-03-09,5.1507
2024-03-10,5.1507
2024-03-11,5.1138
2024-03-12,5.1225
2024-03-13,4.8623
2024-03-14,4.8536
2024-03-15,4.9121
2024-03-16,4.9121
2024-03-17,4.9121
2024-03-18,4.8926
2024-03-19,5.0076
2024-03-20,4.9425
2024-03-21,5.0054
2024-03-22,4.9273
2024-03-23,4.9273
2024-03-24,4.9273
2024-03-25,4.9273
2024-03-26,4.8232
2024-03-27,4.8926
2024-03-28,4.975
2024-03-29,4.975
2024-03-30,4.975
2024-03-31,4.975
2024-04-01,5.0293
2024-04-02,5.1811
2024-04-03,5.3958
2024-04-04,5.3871
2024-04-05,5.4045
2024-04-06,5.4045
2024-04-07,5.4045
2024-04-08,5.2895
