,HON US Equity
2023-03-17,20.9151
2023-03-18,20.9151
2023-03-19,20.9151
2023-03-20,21.4599
2023-03-21,21.5929
2023-03-22,21.1771
2023-03-23,21.1521
2023-03-24,21.281
2023-03-25,21.281
2023-03-26,21.281
2023-03-27,21.2634
2023-03-28,21.2561
2023-03-29,21.3756
2023-03-30,21.3808
2023-03-31,20.6146
2023-04-01,20.6146
2023-04-02,20.6146
2023-04-03,20.8254
2023-04-04,20.5971
2023-04-05,20.4497
2023-04-06,20.5502
2023-04-07,20.5502
2023-04-08,20.5502
2023-04-09,20.5502
2023-04-10,20.601
2023-04-11,20.6506
2023-04-12,20.7517
2023-04-13,21.0113
2023-04-14,21.0744
2023-04-15,21.0744
2023-04-16,21.0744
2023-04-17,21.2018
2023-04-18,21.1114
2023-04-19,21.1969
2023-04-20,21.0939
2023-04-21,21.0287
2023-04-22,21.0287
2023-04-23,21.0287
2023-04-24,21.0968
2023-04-25,21.0171
2023-04-26,20.5252
2023-04-27,21.274
2023-04-28,21.3935
2023-04-29,21.3935
2023-04-30,21.3935
2023-05-01,21.4557
2023-05-02,21.2399
2023-05-03,21.2108
2023-05-04,21.0416
2023-05-05,21.2555
2023-05-06,21.2555
2023-05-07,21.2555
2023-05-08,21.1126
2023-05-09,21.1301
2023-05-10,21.1505
2023-05-11,20.8239
2023-05-12,20.7889
2023-05-13,20.7889
2023-05-14,20.7889
2023-05-15,20.856
2023-05-16,20.5935
2023-05-17,21.0222
2023-05-18,21.239
2023-05-19,21.1515
2023-05-20,21.1515
2023-05-21,21.1515
2023-05-22,21.1106
2023-05-23,20.9201
2023-05-24,20.6178
2023-05-25,20.6577
2023-05-26,20.8015
2023-05-27,20.8015
2023-05-28,20.8015
2023-05-29,20.8015
2023-05-30,20.8793
2023-05-31,20.5925
2023-06-01,20.8122
2023-06-02,21.2973
2023-06-03,21.2973
2023-06-04,21.2973
2023-06-05,21.135
2023-06-06,21.0533
2023-06-07,21.2526
2023-06-08,21.2292
2023-06-09,21.204
2023-06-10,21.204
2023-06-11,21.204
2023-06-12,21.2633
2023-06-13,21.517
2023-06-14,21.4596
2023-06-15,21.7717
2023-06-16,21.6978
2023-06-17,21.6978
2023-06-18,21.6978
2023-06-19,21.6978
2023-06-20,21.448
2023-06-21,21.584
2023-06-22,21.4723
2023-06-23,21.4178
2023-06-24,21.4178
2023-06-25,21.4178
2023-06-26,21.6599
2023-06-27,21.7337
2023-06-28,21.6521
2023-06-29,22.038
2023-06-30,21.3639
2023-07-01,21.3639
2023-07-02,21.3639
2023-07-03,21.4386
2023-07-04,21.4386
2023-07-05,21.264
2023-07-06,21.0381
2023-07-07,20.9681
2023-07-08,20.9681
2023-07-09,20.9681
2023-07-10,21.3864
2023-07-11,21.4788
2023-07-12,21.4592
2023-07-13,21.4769
2023-07-14,21.237
2023-07-15,21.237
2023-07-16,21.237
2023-07-17,21.4265
2023-07-18,21.1539
2023-07-19,21.1464
2023-07-20,21.4069
2023-07-21,21.4666
2023-07-22,21.4666
2023-07-23,21.4666
2023-07-24,21.5339
2023-07-25,21.5675
2023-07-26,21.4349
2023-07-27,20.2813
2023-07-28,20.1677
2023-07-29,20.1677
2023-07-30,20.1677
2023-07-31,20.069
2023-08-01,20.0085
2023-08-02,19.9544
2023-08-03,19.7319
2023-08-04,19.6108
2023-08-05,19.6108
2023-08-06,19.6108
2023-08-07,19.6471
2023-08-08,19.4655
2023-08-09,19.6136
2023-08-10,19.5671
2023-08-11,19.7468
2023-08-12,19.7468
2023-08-13,19.7468
2023-08-14,19.6388
2023-08-15,19.4795
2023-08-16,19.3575
2023-08-17,19.31
2023-08-18,19.3659
2023-08-19,19.3659
2023-08-20,19.3659
2023-08-21,19.4004
2023-08-22,19.3128
2023-08-23,19.4125
2023-08-24,19.2337
2023-08-25,19.3398
2023-08-26,19.3398
2023-08-27,19.3398
2023-08-28,19.487
2023-08-29,19.6397
2023-08-30,19.5503
2023-08-31,19.4926
2023-09-01,19.5345
2023-09-02,19.5345
2023-09-03,19.5345
2023-09-04,19.5345
2023-09-05,19.284
2023-09-06,19.1731
2023-09-07,19.1368
2023-09-08,19.1741
2023-09-09,19.1741
2023-09-10,19.1741
2023-09-11,19.3315
2023-09-12,19.6108
2023-09-13,19.8325
2023-09-14,20.0159
2023-09-15,19.9675
2023-09-16,19.9675
2023-09-17,19.9675
2023-09-18,20.0997
2023-09-19,20.1826
2023-09-20,20.0978
2023-09-21,19.8176
2023-09-22,19.6639
2023-09-23,19.6639
2023-09-24,19.6639
2023-09-25,19.8576
2023-09-26,19.4879
2023-09-27,19.487
2023-09-28,19.4153
2023-09-29,18.6735
2023-09-30,18.6735
2023-10-01,18.6735
2023-10-02,18.4802
2023-10-03,18.3467
2023-10-04,18.4702
2023-10-05,18.2451
2023-10-06,18.6663
2023-10-07,18.6663
2023-10-08,18.6663
2023-10-09,18.8351
2023-10-10,18.8188
2023-10-11,18.915
2023-10-12,18.6009
2023-10-13,18.5664
2023-10-14,18.5664
2023-10-15,18.5664
2023-10-16,18.8088
2023-10-17,18.817
2023-10-18,18.5582
2023-10-19,18.4493
2023-10-20,18.3631
2023-10-21,18.3631
2023-10-22,18.3631
2023-10-23,18.2904
2023-10-24,18.3758
2023-10-25,18.0699
2023-10-26,17.7722
2023-10-27,17.8569
2023-10-28,17.8569
2023-10-29,17.8569
2023-10-30,18.1048
2023-10-31,18.4211
2023-11-01,18.4869
2023-11-02,18.7069
2023-11-03,18.9376
2023-11-04,18.9376
2023-11-05,18.9376
2023-11-06,18.8033
2023-11-07,18.7231
2023-11-08,18.5437
2023-11-09,18.459
2023-11-10,18.7321
2023-11-11,18.7321
2023-11-12,18.7321
2023-11-13,18.7141
2023-11-14,19.0503
2023-11-15,18.9881
2023-11-16,19.0927
2023-11-17,19.1377
2023-11-18,19.1377
2023-11-19,19.1377
2023-11-20,19.1909
2023-11-21,19.1404
2023-11-22,19.2369
2023-11-23,19.2369
2023-11-24,19.336
2023-11-25,19.336
2023-11-26,19.336
2023-11-27,19.2964
2023-11-28,19.4135
2023-11-29,19.4126
2023-11-30,19.5623
2023-12-01,19.7299
2023-12-02,19.7299
2023-12-03,19.7299
2023-12-04,19.7822
2023-12-05,19.6551
2023-12-06,19.7308
2023-12-07,19.7308
2023-12-08,19.4442
2023-12-09,19.4442
2023-12-10,19.4442
2023-12-11,19.9652
2023-12-12,20.0661
2023-12-13,20.2076
2023-12-14,20.2374
2023-12-15,20.2365
2023-12-16,20.2365
2023-12-17,20.2365
2023-12-18,20.3897
2023-12-19,20.3446
2023-12-20,20.1914
2023-12-21,20.3852
2023-12-22,20.4384
2023-12-23,20.4384
2023-12-24,20.4384
2023-12-25,20.4384
2023-12-26,20.6547
2023-12-27,20.743
2023-12-28,20.7566
2023-12-29,21.496
2023-12-30,21.496
2023-12-31,21.496
2024-01-01,21.496
2024-01-02,21.4299
2024-01-03,21.0139
2024-01-04,21.0483
2024-01-05,20.9208
2024-01-06,20.9208
2024-01-07,20.9208
2024-01-08,20.8399
2024-01-09,20.744
2024-01-10,20.8157
2024-01-11,20.7478
2024-01-12,20.6947
2024-01-13,20.6947
2024-01-14,20.6947
2024-01-15,20.6947
2024-01-16,20.3848
2024-01-17,20.4016
2024-01-18,20.6044
2024-01-19,20.6649
2024-01-20,20.6649
2024-01-21,20.6649
2024-01-22,20.6891
2024-01-23,20.8659
2024-01-24,20.5802
2024-01-25,20.8306
2024-01-26,20.7599
2024-01-27,20.7599
2024-01-28,20.7599
2024-01-29,20.8762
2024-01-30,21.1414
2024-01-31,20.8027
2024-02-01,20.342
2024-02-02,20.2303
2024-02-03,20.2303
2024-02-04,20.2303
2024-02-05,19.9418
2024-02-06,20.0005
2024-02-07,20.0433
2024-02-08,19.9837
2024-02-09,20.1121
2024-02-10,20.1121
2024-02-11,20.1121
2024-02-12,20.3457
2024-02-13,20.0349
2024-02-14,20.1149
2024-02-15,20.4016
2024-02-16,20.1322
2024-02-17,20.1322
2024-02-18,20.1322
2024-02-19,20.1322
2024-02-20,20.2952
2024-02-21,20.3495
2024-02-22,20.4673
2024-02-23,20.4508
2024-02-24,20.4508
2024-02-25,20.4508
2024-02-26,20.3182
2024-02-27,20.2252
2024-02-28,20.1691
2024-02-29,20.2758
2024-03-01,20.2703
2024-03-02,20.2703
2024-03-03,20.2703
2024-03-04,20.3228
2024-03-05,20.1488
2024-03-06,20.4388
2024-03-07,20.6331
2024-03-08,20.4618
2024-03-09,20.4618
2024-03-10,20.4618
2024-03-11,20.4195
2024-03-12,20.3127
2024-03-13,20.3679
2024-03-14,20.0567
2024-03-15,20.1801
2024-03-16,20.1801
2024-03-17,20.1801
2024-03-18,20.0945
2024-03-19,20.3044
2024-03-20,20.5014
2024-03-21,20.5198
2024-03-22,20.46
2024-03-23,20.46
2024-03-24,20.46
2024-03-25,20.2528
2024-03-26,20.4848
2024-03-27,20.8651
2024-03-28,20.8761
2024-03-29,20.8761
2024-03-30,20.8761
2024-03-31,20.8761
2024-04-01,20.5778
2024-04-02,20.4139
2024-04-03,20.178
2024-04-04,20.0015
2024-04-05,20.1026
2024-04-06,20.1026
2024-04-07,20.1026
2024-04-08,20.1587
