,CE US Equity
2023-03-18,18.4924
2023-03-19,18.4924
2023-03-20,18.4924
2023-03-21,18.6668
2023-03-22,18.3252
2023-03-23,18.2151
2023-03-24,18.3782
2023-03-25,18.3782
2023-03-26,18.3782
2023-03-27,18.5133
2023-03-28,18.5165
2023-03-29,18.727
2023-03-30,18.7648
2023-03-31,24.3578
2023-04-01,24.3578
2023-04-02,24.3578
2023-04-03,24.3781
2023-04-04,24.0899
2023-04-05,24.1477
2023-04-06,24.0676
2023-04-07,24.0676
2023-04-08,24.0676
2023-04-09,24.0676
2023-04-10,24.2056
2023-04-11,24.3568
2023-04-12,24.436
2023-04-13,24.5709
2023-04-14,24.5435
2023-04-15,24.5435
2023-04-16,24.5435
2023-04-17,24.5324
2023-04-18,24.4177
2023-04-19,24.3801
2023-04-20,24.1457
2023-04-21,23.9224
2023-04-22,23.9224
2023-04-23,23.9224
2023-04-24,24.032
2023-04-25,23.5073
2023-04-26,23.5023
2023-04-27,23.8017
2023-04-28,24.0889
2023-04-29,24.0889
2023-04-30,24.0889
2023-05-01,23.9255
2023-05-02,23.6616
2023-05-03,23.5266
2023-05-04,23.5723
2023-05-05,24.0544
2023-05-06,24.0544
2023-05-07,24.0544
2023-05-08,24.0655
2023-05-09,23.9163
2023-05-10,23.5609
2023-05-11,23.3916
2023-05-12,23.3477
2023-05-13,23.3477
2023-05-14,23.3477
2023-05-15,23.7891
2023-05-16,23.55
2023-05-17,23.8379
2023-05-18,24.0172
2023-05-19,24.0042
2023-05-20,24.0042
2023-05-21,24.0042
2023-05-22,24.1158
2023-05-23,24.0839
2023-05-24,23.9564
2023-05-25,23.8927
2023-05-26,24.0082
2023-05-27,24.0082
2023-05-28,24.0082
2023-05-29,24.0082
2023-05-30,24.066
2023-05-31,23.6695
2023-06-01,23.8767
2023-06-02,24.7325
2023-06-03,24.7325
2023-06-04,24.7325
2023-06-05,24.6518
2023-06-06,24.8122
2023-06-07,25.0393
2023-06-08,24.8271
2023-06-09,24.6269
2023-06-10,24.6269
2023-06-11,24.6269
2023-06-12,24.7006
2023-06-13,25.0194
2023-06-14,24.8979
2023-06-15,24.9427
2023-06-16,24.6637
2023-06-17,24.6637
2023-06-18,24.6637
2023-06-19,24.6637
2023-06-20,24.1477
2023-06-21,24.1178
2023-06-22,23.9793
2023-06-23,24.2115
2023-06-24,24.2115
2023-06-25,24.2115
2023-06-26,24.3728
2023-06-27,24.5781
2023-06-28,24.6618
2023-06-29,24.6757
2023-06-30,28.6612
2023-07-01,28.6612
2023-07-02,28.6612
2023-07-03,28.7925
2023-07-04,28.7925
2023-07-05,28.5135
2023-07-06,28.2345
2023-07-07,28.7949
2023-07-08,28.7949
2023-07-09,28.7949
2023-07-10,28.789
2023-07-11,29.0012
2023-07-12,29.367
2023-07-13,29.4689
2023-07-14,29.1348
2023-07-15,29.1348
2023-07-16,29.1348
2023-07-17,29.2755
2023-07-18,29.5791
2023-07-19,29.4467
2023-07-20,29.381
2023-07-21,29.3013
2023-07-22,29.3013
2023-07-23,29.3013
2023-07-24,29.3881
2023-07-25,29.6225
2023-07-26,29.7515
2023-07-27,29.8406
2023-07-28,29.8558
2023-07-29,29.8558
2023-07-30,29.8558
2023-07-31,29.7855
2023-08-01,29.7831
2023-08-02,29.5651
2023-08-03,29.6706
2023-08-04,29.6166
2023-08-05,29.6166
2023-08-06,29.6166
2023-08-07,29.7081
2023-08-08,29.7871
2023-08-09,29.895
2023-08-10,29.9771
2023-08-11,29.8657
2023-08-12,29.8657
2023-08-13,29.8657
2023-08-14,29.6663
2023-08-15,29.0681
2023-08-16,28.7397
2023-08-17,28.9191
2023-08-18,28.8921
2023-08-19,28.8921
2023-08-20,28.8921
2023-08-21,28.9285
2023-08-22,28.8628
2023-08-23,28.8699
2023-08-24,28.8792
2023-08-25,28.952
2023-08-26,28.952
2023-08-27,28.952
2023-08-28,29.3426
2023-08-29,29.4974
2023-08-30,29.7836
2023-08-31,29.9079
2023-09-01,30.2059
2023-09-02,30.2059
2023-09-03,30.2059
2023-09-04,30.2059
2023-09-05,29.9068
2023-09-06,29.9748
2023-09-07,29.793
2023-09-08,29.6956
2023-09-09,29.6956
2023-09-10,29.6956
2023-09-11,29.8645
2023-09-12,29.8645
2023-09-13,29.6511
2023-09-14,30.2035
2023-09-15,30.1285
2023-09-16,30.1285
2023-09-17,30.1285
2023-09-18,30.2176
2023-09-19,30.1355
2023-09-20,30.0991
2023-09-21,29.7895
2023-09-22,29.6194
2023-09-23,29.6194
2023-09-24,29.6194
2023-09-25,29.617
2023-09-26,29.176
2023-09-27,29.549
2023-09-28,29.9115
2023-09-29,18.3542
2023-09-30,18.3542
2023-10-01,18.3542
2023-10-02,18.047
2023-10-03,18.0142
2023-10-04,18.0798
2023-10-05,17.965
2023-10-06,17.9673
2023-10-07,17.9673
2023-10-08,17.9673
2023-10-09,18.015
2023-10-10,18.17
2023-10-11,18.2476
2023-10-12,18.0008
2023-10-13,17.9016
2023-10-14,17.9016
2023-10-15,17.9016
2023-10-16,17.9762
2023-10-17,18.1074
2023-10-18,17.889
2023-10-19,17.6929
2023-10-20,17.5863
2023-10-21,17.5863
2023-10-22,17.5863
2023-10-23,17.4282
2023-10-24,17.6571
2023-10-25,17.4163
2023-10-26,17.6892
2023-10-27,17.458
2023-10-28,17.458
2023-10-29,17.458
2023-10-30,17.5162
2023-10-31,17.5333
2023-11-01,17.4222
2023-11-02,17.6124
2023-11-03,18.0142
2023-11-04,18.0142
2023-11-05,18.0142
2023-11-06,17.9449
2023-11-07,17.6869
2023-11-08,17.793
2023-11-09,17.6737
2023-11-10,17.8318
2023-11-11,17.8318
2023-11-12,17.8318
2023-11-13,17.7826
2023-11-14,18.3746
2023-11-15,18.4864
2023-11-16,18.5297
2023-11-17,18.6833
2023-11-18,18.6833
2023-11-19,18.6833
2023-11-20,18.731
2023-11-21,18.7205
2023-11-22,18.816
2023-11-23,18.816
2023-11-24,18.9077
2023-11-25,18.9077
2023-11-26,18.9077
2023-11-27,18.986
2023-11-28,19.0247
2023-11-29,19.2432
2023-11-30,19.3341
2023-12-01,19.5116
2023-12-02,19.5116
2023-12-03,19.5116
2023-12-04,19.5384
2023-12-05,19.4341
2023-12-06,19.5034
2023-12-07,19.5616
2023-12-08,19.5347
2023-12-09,19.5347
2023-12-10,19.5347
2023-12-11,19.6115
2023-12-12,19.5347
2023-12-13,19.8106
2023-12-14,20.3191
2023-12-15,20.3288
2023-12-16,20.3288
2023-12-17,20.3288
2023-12-18,20.2124
2023-12-19,20.3273
2023-12-20,20.2676
2023-12-21,20.5025
2023-12-22,20.5852
2023-12-23,20.5852
2023-12-24,20.5852
2023-12-25,20.5852
2023-12-26,20.7463
2023-12-27,20.8134
2023-12-28,20.7262
2023-12-29,17.8072
2023-12-30,17.8072
2023-12-31,17.8072
2024-01-01,17.8072
2024-01-02,17.7647
2024-01-03,17.472
2024-01-04,17.44
2024-01-05,17.4648
2024-01-06,17.4648
2024-01-07,17.4648
2024-01-08,17.4015
2024-01-09,17.2995
2024-01-10,17.3904
2024-01-11,17.2852
2024-01-12,17.2845
2024-01-13,17.2845
2024-01-14,17.2845
2024-01-15,17.2845
2024-01-16,17.1009
2024-01-17,16.9866
2024-01-18,17.1675
2024-01-19,17.1381
2024-01-20,17.1381
2024-01-21,17.1381
2024-01-22,17.1479
2024-01-23,17.2152
2024-01-24,17.0186
2024-01-25,17.1538
2024-01-26,17.2041
2024-01-27,17.2041
2024-01-28,17.2041
2024-01-29,17.295
2024-01-30,17.4818
2024-01-31,17.2139
2024-02-01,17.3191
2024-02-02,17.2584
2024-02-03,17.2584
2024-02-04,17.2584
2024-02-05,17.097
2024-02-06,17.3172
2024-02-07,17.3917
2024-02-08,17.3845
2024-02-09,17.3858
2024-02-10,17.3858
2024-02-11,17.3858
2024-02-12,17.5648
2024-02-13,17.163
2024-02-14,17.3355
2024-02-15,17.5936
2024-02-16,17.5256
2024-02-17,17.5256
2024-02-18,17.5256
2024-02-19,17.5256
2024-02-20,17.4152
2024-02-21,17.4812
2024-02-22,17.4263
2024-02-23,17.4204
2024-02-24,17.4204
2024-02-25,17.4204
2024-02-26,17.4695
2024-02-27,17.4342
2024-02-28,17.423
2024-02-29,17.5897
2024-03-01,17.6871
2024-03-02,17.6871
2024-03-03,17.6871
2024-03-04,17.7806
2024-03-05,17.5662
2024-03-06,17.5584
2024-03-07,17.8963
2024-03-08,17.8198
2024-03-09,17.8198
2024-03-10,17.8198
2024-03-11,17.9467
2024-03-12,17.8898
2024-03-13,17.9741
2024-03-14,17.9682
2024-03-15,18.1179
2024-03-16,18.1179
2024-03-17,18.1179
2024-03-18,18.2657
2024-03-19,18.2552
2024-03-20,18.4709
2024-03-21,18.6598
2024-03-22,18.4683
2024-03-23,18.4683
2024-03-24,18.4683
2024-03-25,18.6317
2024-03-26,18.535
2024-03-27,18.7448
2024-03-28,18.89
2024-03-29,18.89
2024-03-30,18.89
2024-03-31,18.89
2024-04-01,18.8429
2024-04-02,18.7017
2024-04-03,18.8514
2024-04-04,18.331
2024-04-05,18.2859
2024-04-06,18.2859
2024-04-07,18.2859
2024-04-08,18.4232
