,NWE US Equity
2023-03-20,22.9128
2023-03-21,22.6334
2023-03-22,22.3813
2023-03-23,22.0633
2023-03-24,22.4426
2023-03-25,22.4426
2023-03-26,22.4426
2023-03-27,22.5925
2023-03-28,22.7265
2023-03-29,22.8696
2023-03-30,22.9537
2023-03-31,21.5278
2023-04-01,21.5278
2023-04-02,21.5278
2023-04-03,21.4274
2023-04-04,21.6644
2023-04-05,21.9825
2023-04-06,22.213
2023-04-07,22.213
2023-04-08,22.213
2023-04-09,22.213
2023-04-10,22.1618
2023-04-11,22.0956
2023-04-12,22.0188
2023-04-13,21.9014
2023-04-14,21.6836
2023-04-15,21.6836
2023-04-16,21.6836
2023-04-17,21.7946
2023-04-18,21.7156
2023-04-19,21.7797
2023-04-20,21.816
2023-04-21,21.8288
2023-04-22,21.8288
2023-04-23,21.8288
2023-04-24,21.8949
2023-04-25,21.8309
2023-04-26,21.5833
2023-04-27,21.7647
2023-04-28,21.6953
2023-04-29,21.6953
2023-04-30,21.6953
2023-05-01,21.7637
2023-05-02,21.6099
2023-05-03,21.7434
2023-05-04,21.8416
2023-05-05,21.9227
2023-05-06,21.9227
2023-05-07,21.9227
2023-05-08,21.8949
2023-05-09,21.8843
2023-05-10,21.9206
2023-05-11,21.7946
2023-05-12,21.848
2023-05-13,21.848
2023-05-14,21.848
2023-05-15,21.7498
2023-05-16,21.6559
2023-05-17,21.6345
2023-05-18,21.6366
2023-05-19,21.5705
2023-05-20,21.5705
2023-05-21,21.5705
2023-05-22,21.5598
2023-05-23,21.4872
2023-05-24,21.4765
2023-05-25,21.2374
2023-05-26,21.1563
2023-05-27,21.1563
2023-05-28,21.1563
2023-05-29,21.1563
2023-05-30,21.2609
2023-05-31,21.2566
2023-06-01,21.1328
2023-06-02,21.4787
2023-06-03,21.4787
2023-06-04,21.4787
2023-06-05,21.3079
2023-06-06,21.4595
2023-06-07,21.7605
2023-06-08,21.7989
2023-06-09,21.7967
2023-06-10,21.7967
2023-06-11,21.7967
2023-06-12,21.7775
2023-06-13,21.8288
2023-06-14,21.5662
2023-06-15,21.643
2023-06-16,21.7135
2023-06-17,21.7135
2023-06-18,21.7135
2023-06-19,21.7135
2023-06-20,21.6537
2023-06-21,21.6879
2023-06-22,21.5043
2023-06-23,21.1584
2023-06-24,21.1584
2023-06-25,21.1584
2023-06-26,21.3463
2023-06-27,21.4573
2023-06-28,21.325
2023-06-29,21.2993
2023-06-30,22.0926
2023-07-01,22.0926
2023-07-02,22.0926
2023-07-03,22.1954
2023-07-04,22.1954
2023-07-05,22.2173
2023-07-06,22.0554
2023-07-07,22.0182
2023-07-08,22.0182
2023-07-09,22.0182
2023-07-10,21.9614
2023-07-11,22.0554
2023-07-12,22.1823
2023-07-13,22.2195
2023-07-14,22.1123
2023-07-15,22.1123
2023-07-16,22.1123
2023-07-17,22.1145
2023-07-18,22.1517
2023-07-19,22.1823
2023-07-20,22.366
2023-07-21,22.2304
2023-07-22,22.2304
2023-07-23,22.2304
2023-07-24,22.2764
2023-07-25,21.969
2023-07-26,22.18
2023-07-27,22.1975
2023-07-28,22.1624
2023-07-29,22.1624
2023-07-30,22.1624
2023-07-31,22.0855
2023-08-01,21.98
2023-08-02,21.9712
2023-08-03,21.6592
2023-08-04,21.6087
2023-08-05,21.6087
2023-08-06,21.6087
2023-08-07,21.6614
2023-08-08,21.6306
2023-08-09,21.5933
2023-08-10,21.5032
2023-08-11,21.5208
2023-08-12,21.5208
2023-08-13,21.5208
2023-08-14,21.3142
2023-08-15,20.9846
2023-08-16,21.0418
2023-08-17,20.8682
2023-08-18,20.9187
2023-08-19,20.9187
2023-08-20,20.9187
2023-08-21,20.9912
2023-08-22,21.178
2023-08-23,21.0615
2023-08-24,20.9297
2023-08-25,20.9363
2023-08-26,20.9363
2023-08-27,20.9363
2023-08-28,20.9407
2023-08-29,20.8836
2023-08-30,20.8616
2023-08-31,20.7517
2023-09-01,20.7429
2023-09-02,20.7429
2023-09-03,20.7429
2023-09-04,20.7429
2023-09-05,20.5298
2023-09-06,20.5737
2023-09-07,20.7056
2023-09-08,20.7188
2023-09-09,20.7188
2023-09-10,20.7188
2023-09-11,20.8814
2023-09-12,20.9539
2023-09-13,20.9121
2023-09-14,20.9715
2023-09-15,21.0945
2023-09-16,21.0945
2023-09-17,21.0945
2023-09-18,21.0769
2023-09-19,21.0835
2023-09-20,21.0923
2023-09-21,20.8638
2023-09-22,20.7737
2023-09-23,20.7737
2023-09-24,20.7737
2023-09-25,20.7473
2023-09-26,20.4903
2023-09-27,20.3892
2023-09-28,20.1958
2023-09-29,19.6655
2023-09-30,19.6655
2023-10-01,19.6655
2023-10-02,19.4066
2023-10-03,19.4965
2023-10-04,19.6548
2023-10-05,19.7212
2023-10-06,19.856
2023-10-07,19.856
2023-10-08,19.856
2023-10-09,19.9501
2023-10-10,19.8902
2023-10-11,19.9951
2023-10-12,19.8303
2023-10-13,19.7404
2023-10-14,19.7404
2023-10-15,19.7404
2023-10-16,19.871
2023-10-17,19.8217
2023-10-18,19.6634
2023-10-19,19.4986
2023-10-20,19.458
2023-10-21,19.458
2023-10-22,19.458
2023-10-23,19.3938
2023-10-24,19.535
2023-10-25,19.5436
2023-10-26,19.5735
2023-10-27,19.5416
2023-10-28,19.5416
2023-10-29,19.5416
2023-10-30,19.7315
2023-10-31,19.8602
2023-11-01,20.0698
2023-11-02,20.4605
2023-11-03,20.7093
2023-11-04,20.7093
2023-11-05,20.7093
2023-11-06,20.6067
2023-11-07,20.4146
2023-11-08,20.1593
2023-11-09,20.0545
2023-11-10,19.9956
2023-11-11,19.9956
2023-11-12,19.9956
2023-11-13,19.9214
2023-11-14,20.4081
2023-11-15,20.4321
2023-11-16,20.5456
2023-11-17,20.5718
2023-11-18,20.5718
2023-11-19,20.5718
2023-11-20,20.4823
2023-11-21,20.4255
2023-11-22,20.491
2023-11-23,20.491
2023-11-24,20.5412
2023-11-25,20.5412
2023-11-26,20.5412
2023-11-27,20.3928
2023-11-28,20.4888
2023-11-29,20.4081
2023-11-30,20.3622
2023-12-01,20.6045
2023-12-02,20.6045
2023-12-03,20.6045
2023-12-04,20.5827
2023-12-05,20.6874
2023-12-06,20.694
2023-12-07,20.7333
2023-12-08,20.7027
2023-12-09,20.7027
2023-12-10,20.7027
2023-12-11,20.6744
2023-12-12,20.6307
2023-12-13,21.0803
2023-12-14,20.742
2023-12-15,20.4757
2023-12-16,20.4757
2023-12-17,20.4757
2023-12-18,20.4212
2023-12-19,20.6482
2023-12-20,20.5325
2023-12-21,20.5107
2023-12-22,20.5521
2023-12-23,20.5521
2023-12-24,20.5521
2023-12-25,20.5521
2023-12-26,20.5892
2023-12-27,20.5347
2023-12-28,20.6067
2023-12-29,19.5839
2023-12-30,19.5839
2023-12-31,19.5839
2024-01-01,19.5839
2024-01-02,19.639
2024-01-03,19.643
2024-01-04,19.586
2024-01-05,19.5595
2024-01-06,19.5595
2024-01-07,19.5595
2024-01-08,19.6818
2024-01-09,19.7021
2024-01-10,19.6675
2024-01-11,19.3394
2024-01-12,19.3394
2024-01-13,19.3394
2024-01-14,19.3394
2024-01-15,19.3394
2024-01-16,19.0377
2024-01-17,18.9603
2024-01-18,18.8828
2024-01-19,18.8747
2024-01-20,18.8747
2024-01-21,18.8747
2024-01-22,18.9684
2024-01-23,19.0724
2024-01-24,18.8726
2024-01-25,18.9847
2024-01-26,18.9521
2024-01-27,18.9521
2024-01-28,18.9521
2024-01-29,19.1233
2024-01-30,19.1111
2024-01-31,19.0194
2024-02-01,19.1396
2024-02-02,18.9929
2024-02-03,18.9929
2024-02-04,18.9929
2024-02-05,18.785
2024-02-06,18.8054
2024-02-07,18.7137
2024-02-08,18.8074
2024-02-09,18.8523
2024-02-10,18.8523
2024-02-11,18.8523
2024-02-12,18.9114
2024-02-13,18.7076
2024-02-14,18.73
2024-02-15,19.2418
2024-02-16,19.1664
2024-02-17,19.1664
2024-02-18,19.1664
2024-02-19,19.1664
2024-02-20,19.1848
2024-02-21,19.2663
2024-02-22,19.25
2024-02-23,19.2215
2024-02-24,19.2215
2024-02-25,19.2215
2024-02-26,19.0135
2024-02-27,19.1053
2024-02-28,18.9748
2024-02-29,18.9809
2024-03-01,19.0135
2024-03-02,19.0135
2024-03-03,19.0135
2024-03-04,19.0869
2024-03-05,19.0054
2024-03-06,19.1358
2024-03-07,19.2887
2024-03-08,19.3071
2024-03-09,19.3071
2024-03-10,19.3071
2024-03-11,19.3988
2024-03-12,19.3275
2024-03-13,19.3336
2024-03-14,19.0543
2024-03-15,19.1297
2024-03-16,19.1297
2024-03-17,19.1297
2024-03-18,19.1827
2024-03-19,19.2011
2024-03-20,19.1705
2024-03-21,19.2337
2024-03-22,19.2255
2024-03-23,19.2255
2024-03-24,19.2255
2024-03-25,19.2398
2024-03-26,19.199
2024-03-27,19.464
2024-03-28,19.5945
2024-03-29,19.5945
2024-03-30,19.5945
2024-03-31,19.5945
2024-04-01,19.5374
2024-04-02,19.4783
2024-04-03,19.46
2024-04-04,19.4335
2024-04-05,19.3805
2024-04-06,19.3805
2024-04-07,19.3805
2024-04-08,19.4559
