,IBP US Equity
2023-03-19,10.4729
2023-03-20,10.5865
2023-03-21,10.8787
2023-03-22,10.6523
2023-03-23,10.6539
2023-03-24,10.8974
2023-03-25,10.8974
2023-03-26,10.8974
2023-03-27,10.8349
2023-03-28,10.9323
2023-03-29,11.0443
2023-03-30,10.994
2023-03-31,10.7199
2023-04-01,10.7199
2023-04-02,10.7199
2023-04-03,10.7176
2023-04-04,10.3745
2023-04-05,10.2349
2023-04-06,10.1704
2023-04-07,10.1704
2023-04-08,10.1704
2023-04-09,10.1704
2023-04-10,10.2525
2023-04-11,10.5296
2023-04-12,10.5111
2023-04-13,10.5342
2023-04-14,10.5541
2023-04-15,10.5541
2023-04-16,10.5541
2023-04-17,10.624
2023-04-18,11.0875
2023-04-19,11.1527
2023-04-20,11.3177
2023-04-21,11.3484
2023-04-22,11.3484
2023-04-23,11.3484
2023-04-24,11.4229
2023-04-25,11.2233
2023-04-26,11.0529
2023-04-27,11.3285
2023-04-28,11.5057
2023-04-29,11.5057
2023-04-30,11.5057
2023-05-01,11.3852
2023-05-02,11.2939
2023-05-03,11.3822
2023-05-04,10.6
2023-05-05,10.9913
2023-05-06,10.9913
2023-05-07,10.9913
2023-05-08,10.7533
2023-05-09,10.7741
2023-05-10,10.7248
2023-05-11,10.7887
2023-05-12,10.6786
2023-05-13,10.6786
2023-05-14,10.6786
2023-05-15,10.7972
2023-05-16,10.6686
2023-05-17,10.7533
2023-05-18,10.7949
2023-05-19,10.5454
2023-05-20,10.5454
2023-05-21,10.5454
2023-05-22,10.4329
2023-05-23,10.2966
2023-05-24,10.2366
2023-05-25,10.2127
2023-05-26,10.2073
2023-05-27,10.2073
2023-05-28,10.2073
2023-05-29,10.2073
2023-05-30,10.1942
2023-05-31,10.0194
2023-06-01,10.1649
2023-06-02,10.7325
2023-06-03,10.7325
2023-06-04,10.7325
2023-06-05,10.5977
2023-06-06,10.9913
2023-06-07,11.2192
2023-06-08,11.1199
2023-06-09,10.942
2023-06-10,10.942
2023-06-11,10.942
2023-06-12,11.2716
2023-06-13,11.2739
2023-06-14,11.1892
2023-06-15,11.7583
2023-06-16,11.7305
2023-06-17,11.7305
2023-06-18,11.7305
2023-06-19,11.7305
2023-06-20,11.8129
2023-06-21,11.9277
2023-06-22,11.92
2023-06-23,12.1911
2023-06-24,12.1911
2023-06-25,12.1911
2023-06-26,12.2126
2023-06-27,12.409
2023-06-28,12.295
2023-06-29,12.6608
2023-06-30,12.6501
2023-07-01,12.6501
2023-07-02,12.6501
2023-07-03,12.5056
2023-07-04,12.5056
2023-07-05,12.411
2023-07-06,12.2181
2023-07-07,12.2619
2023-07-08,12.2619
2023-07-09,12.2619
2023-07-10,12.5086
2023-07-11,12.6155
2023-07-12,13.0613
2023-07-13,13.1327
2023-07-14,13.0912
2023-07-15,13.0912
2023-07-16,13.0912
2023-07-17,13.1174
2023-07-18,13.1835
2023-07-19,13.2749
2023-07-20,13.052
2023-07-21,12.9506
2023-07-22,12.9506
2023-07-23,12.9506
2023-07-24,13.0228
2023-07-25,13.2081
2023-07-26,13.3356
2023-07-27,13.112
2023-07-28,13.2826
2023-07-29,13.2826
2023-07-30,13.2826
2023-07-31,13.2542
2023-08-01,13.3087
2023-08-02,13.5457
2023-08-03,13.4227
2023-08-04,13.7256
2023-08-05,13.7256
2023-08-06,13.7256
2023-08-07,13.9362
2023-08-08,13.8762
2023-08-09,13.7171
2023-08-10,13.7363
2023-08-11,13.6833
2023-08-12,13.6833
2023-08-13,13.6833
2023-08-14,13.784
2023-08-15,13.7901
2023-08-16,13.5487
2023-08-17,12.9353
2023-08-18,12.9722
2023-08-19,12.9722
2023-08-20,12.9722
2023-08-21,12.9053
2023-08-22,12.9699
2023-08-23,13.0437
2023-08-24,12.7369
2023-08-25,12.411
2023-08-26,12.411
2023-08-27,12.411
2023-08-28,12.4948
2023-08-29,12.8399
2023-08-30,12.9622
2023-08-31,13.0037
2023-09-01,13.1244
2023-09-02,13.1244
2023-09-03,13.1244
2023-09-04,13.1244
2023-09-05,12.381
2023-09-06,12.5509
2023-09-07,12.5524
2023-09-08,12.4509
2023-09-09,12.4509
2023-09-10,12.4509
2023-09-11,12.4325
2023-09-12,12.3349
2023-09-13,12.025
2023-09-14,12.1396
2023-09-15,11.6829
2023-09-16,11.6829
2023-09-17,11.6829
2023-09-18,11.746
2023-09-19,11.7229
2023-09-20,11.6307
2023-09-21,11.3693
2023-09-22,11.3585
2023-09-23,11.3585
2023-09-24,11.3585
2023-09-25,11.3954
2023-09-26,11.2271
2023-09-27,11.2716
2023-09-28,11.4369
2023-09-29,10.9557
2023-09-30,10.9557
2023-10-01,10.9557
2023-10-02,10.8099
2023-10-03,10.5256
2023-10-04,10.6131
2023-10-05,10.5907
2023-10-06,10.6386
2023-10-07,10.6386
2023-10-08,10.6386
2023-10-09,10.649
2023-10-10,10.741
2023-10-11,10.842
2023-10-12,10.3977
2023-10-13,10.4044
2023-10-14,10.4044
2023-10-15,10.4044
2023-10-16,10.4471
2023-10-17,10.4179
2023-10-18,10.0461
2023-10-19,9.8853
2023-10-20,9.9033
2023-10-21,9.9033
2023-10-22,9.9033
2023-10-23,9.9092
2023-10-24,9.8958
2023-10-25,9.5682
2023-10-26,9.7522
2023-10-27,9.7611
2023-10-28,9.7611
2023-10-29,9.7611
2023-10-30,9.8135
2023-10-31,9.9668
2023-11-01,10.2294
2023-11-02,10.4897
2023-11-03,10.9714
2023-11-04,10.9714
2023-11-05,10.9714
2023-11-06,10.7769
2023-11-07,10.8398
2023-11-08,10.6964
2023-11-09,10.8109
2023-11-10,11.1392
2023-11-11,11.1392
2023-11-12,11.1392
2023-11-13,11.024
2023-11-14,12.0316
2023-11-15,11.8924
2023-11-16,11.9814
2023-11-17,12.2956
2023-11-18,12.2956
2023-11-19,12.2956
2023-11-20,12.6112
2023-11-21,12.4669
2023-11-22,12.4482
2023-11-23,12.4482
2023-11-24,12.52
2023-11-25,12.52
2023-11-26,12.52
2023-11-27,12.585
2023-11-28,12.5237
2023-11-29,12.8872
2023-11-30,12.8715
2023-12-01,13.0907
2023-12-02,13.0907
2023-12-03,13.0907
2023-12-04,13.2148
2023-12-05,13.1079
2023-12-06,13.6128
2023-12-07,13.6831
2023-12-08,13.8588
2023-12-09,13.8588
2023-12-10,13.8588
2023-12-11,13.8327
2023-12-12,13.7638
2023-12-13,14.1251
2023-12-14,15.354
2023-12-15,15.1401
2023-12-16,15.1401
2023-12-17,15.1401
2023-12-18,15.0167
2023-12-19,15.348
2023-12-20,15.2201
2023-12-21,15.4932
2023-12-22,15.5126
2023-12-23,15.5126
2023-12-24,15.5126
2023-12-25,15.5126
2023-12-26,15.5971
2023-12-27,15.6315
2023-12-28,15.4954
2023-12-29,15.2914
2023-12-30,15.2914
2023-12-31,15.2914
2024-01-01,15.2914
2024-01-02,15.1278
2024-01-03,14.6701
2024-01-04,14.444
2024-01-05,14.646
2024-01-06,14.646
2024-01-07,14.646
2024-01-08,15.0923
2024-01-09,15.2393
2024-01-10,15.4995
2024-01-11,15.4587
2024-01-12,15.5809
2024-01-13,15.5809
2024-01-14,15.5809
2024-01-15,15.5809
2024-01-16,15.464
2024-01-17,15.3374
2024-01-18,15.6947
2024-01-19,15.9578
2024-01-20,15.9578
2024-01-21,15.9578
2024-01-22,16.4569
2024-01-23,15.7784
2024-01-24,15.2982
2024-01-25,15.5801
2024-01-26,15.8071
2024-01-27,15.8071
2024-01-28,15.8071
2024-01-29,16.3099
2024-01-30,16.3778
2024-01-31,16.1983
2024-02-01,16.6424
2024-02-02,16.7253
2024-02-03,16.7253
2024-02-04,16.7253
2024-02-05,16.1621
2024-02-06,16.331
2024-02-07,16.5436
2024-02-08,16.9967
2024-02-09,17.0955
2024-02-10,17.0955
2024-02-11,17.0955
2024-02-12,17.4951
2024-02-13,16.9432
2024-02-14,17.5079
2024-02-15,17.5554
2024-02-16,17.0751
2024-02-17,17.0751
2024-02-18,17.0751
2024-02-19,17.0751
2024-02-20,17.0359
2024-02-21,16.7789
2024-02-22,18.299
2024-02-23,19.1301
2024-02-24,19.1301
2024-02-25,19.1301
2024-02-26,19.2799
2024-02-27,19.4274
2024-02-28,19.194
2024-02-29,19.4944
2024-03-01,19.733
2024-03-02,19.733
2024-03-03,19.733
2024-03-04,19.6578
2024-03-05,19.1459
2024-03-06,19.2023
2024-03-07,19.6743
2024-03-08,19.4139
2024-03-09,19.4139
2024-03-10,19.4139
2024-03-11,19.3213
2024-03-12,19.6111
2024-03-13,19.7323
2024-03-14,19.5539
2024-03-15,19.5155
2024-03-16,19.5155
2024-03-17,19.5155
2024-03-18,19.587
2024-03-19,19.718
2024-03-20,20.0823
2024-03-21,20.8773
2024-03-22,20.93
2024-03-23,20.93
2024-03-24,20.93
2024-03-25,20.7779
2024-03-26,20.7297
2024-03-27,20.7327
2024-03-28,20.9849
2024-03-29,20.9849
2024-03-30,20.9849
2024-03-31,20.9849
2024-04-01,20.8735
2024-04-02,20.5649
2024-04-03,21.0399
2024-04-04,20.4361
2024-04-05,20.951
2024-04-06,20.951
2024-04-07,20.951
2024-04-08,20.7674
