,PSX US Equity
2023-03-13,4.9677
2023-03-14,5.0595
2023-03-15,4.8971
2023-03-16,4.95
2023-03-17,4.9375
2023-03-18,4.9375
2023-03-19,4.9375
2023-03-20,4.9688
2023-03-21,4.9688
2023-03-22,4.9364
2023-03-23,4.8929
2023-03-24,4.9001
2023-03-25,4.9001
2023-03-26,4.9001
2023-03-27,4.9945
2023-03-28,5.0909
2023-03-29,5.1475
2023-03-30,5.1122
2023-03-31,4.4113
2023-04-01,4.4113
2023-04-02,4.4113
2023-04-03,4.4608
2023-04-04,4.3111
2023-04-05,4.5099
2023-04-06,4.4585
2023-04-07,4.4585
2023-04-08,4.4585
2023-04-09,4.4585
2023-04-10,4.527
2023-04-11,4.5755
2023-04-12,4.5616
2023-04-13,4.5694
2023-04-14,4.569
2023-04-15,4.569
2023-04-16,4.569
2023-04-17,4.4934
2023-04-18,4.506
2023-04-19,4.4656
2023-04-20,4.4071
2023-04-21,4.3716
2023-04-22,4.3716
2023-04-23,4.3716
2023-04-24,4.389
2023-04-25,4.3448
2023-04-26,4.3431
2023-04-27,4.2937
2023-04-28,4.3344
2023-04-29,4.3344
2023-04-30,4.3344
2023-05-01,4.315
2023-05-02,4.1964
2023-05-03,4.2358
2023-05-04,4.1049
2023-05-05,4.1413
2023-05-06,4.1413
2023-05-07,4.1413
2023-05-08,4.158
2023-05-09,4.1587
2023-05-10,4.1667
2023-05-11,4.14
2023-05-12,4.1342
2023-05-13,4.1342
2023-05-14,4.1342
2023-05-15,4.1799
2023-05-16,4.1046
2023-05-17,4.1984
2023-05-18,4.2465
2023-05-19,4.2032
2023-05-20,4.2032
2023-05-21,4.2032
2023-05-22,4.2232
2023-05-23,4.2258
2023-05-24,4.2556
2023-05-25,4.2097
2023-05-26,4.2022
2023-05-27,4.2022
2023-05-28,4.2022
2023-05-29,4.2022
2023-05-30,4.1596
2023-05-31,4.0956
2023-06-01,4.1421
2023-06-02,4.2707
2023-06-03,4.2707
2023-06-04,4.2707
2023-06-05,4.2381
2023-06-06,4.264
2023-06-07,4.4007
2023-06-08,4.3389
2023-06-09,4.3267
2023-06-10,4.3267
2023-06-11,4.3267
2023-06-12,4.2627
2023-06-13,4.2659
2023-06-14,4.2278
2023-06-15,4.2704
2023-06-16,4.274
2023-06-17,4.274
2023-06-18,4.274
2023-06-19,4.274
2023-06-20,4.156
2023-06-21,4.1496
2023-06-22,4.0697
2023-06-23,4.0713
2023-06-24,4.0713
2023-06-25,4.0713
2023-06-26,4.0927
2023-06-27,4.1266
2023-06-28,4.1534
2023-06-29,4.19
2023-06-30,4.8151
2023-07-01,4.8151
2023-07-02,4.8151
2023-07-03,4.8251
2023-07-04,4.8251
2023-07-05,4.842
2023-07-06,4.8158
2023-07-07,4.9605
2023-07-08,4.9605
2023-07-09,4.9605
2023-07-10,4.9924
2023-07-11,5.035
2023-07-12,5.0508
2023-07-13,5.073
2023-07-14,4.9971
2023-07-15,4.9971
2023-07-16,4.9971
2023-07-17,4.9462
2023-07-18,5.0221
2023-07-19,5.0687
2023-07-20,5.1257
2023-07-21,5.1858
2023-07-22,5.1858
2023-07-23,5.1858
2023-07-24,5.226
2023-07-25,5.2568
2023-07-26,5.3241
2023-07-27,5.299
2023-07-28,5.3513
2023-07-29,5.3513
2023-07-30,5.3513
2023-07-31,5.3943
2023-08-01,5.4144
2023-08-02,5.3026
2023-08-03,5.3535
2023-08-04,5.2218
2023-08-05,5.2218
2023-08-06,5.2218
2023-08-07,5.255
2023-08-08,5.298
2023-08-09,5.3582
2023-08-10,5.3668
2023-08-11,5.435
2023-08-12,5.435
2023-08-13,5.435
2023-08-14,5.3668
2023-08-15,5.3239
2023-08-16,5.3184
2023-08-17,5.3294
2023-08-18,5.3519
2023-08-19,5.3519
2023-08-20,5.3519
2023-08-21,5.3204
2023-08-22,5.3069
2023-08-23,5.2834
2023-08-24,5.2879
2023-08-25,5.3398
2023-08-26,5.3398
2023-08-27,5.3398
2023-08-28,5.3135
2023-08-29,5.2983
2023-08-30,5.3315
2023-08-31,5.3492
2023-09-01,5.4533
2023-09-02,5.4533
2023-09-03,5.4533
2023-09-04,5.4533
2023-09-05,5.4384
2023-09-06,5.435
2023-09-07,5.508
2023-09-08,5.6284
2023-09-09,5.6284
2023-09-10,5.6284
2023-09-11,5.6322
2023-09-12,5.6994
2023-09-13,5.661
2023-09-14,5.654
2023-09-15,5.5869
2023-09-16,5.5869
2023-09-17,5.5869
2023-09-18,5.636
2023-09-19,5.5589
2023-09-20,5.5537
2023-09-21,5.5492
2023-09-22,5.5021
2023-09-23,5.5021
2023-09-24,5.5021
2023-09-25,5.5603
2023-09-26,5.5312
2023-09-27,5.5789
2023-09-28,5.6682
2023-09-29,8.0298
2023-09-30,8.0298
2023-10-01,8.0298
2023-10-02,7.9726
2023-10-03,7.8008
2023-10-04,7.5404
2023-10-05,7.4893
2023-10-06,7.4746
2023-10-07,7.4746
2023-10-08,7.4746
2023-10-09,7.5769
2023-10-10,7.6367
2023-10-11,7.6235
2023-10-12,7.5536
2023-10-13,7.546
2023-10-14,7.546
2023-10-15,7.546
2023-10-16,7.6058
2023-10-17,7.7137
2023-10-18,7.8323
2023-10-19,7.7786
2023-10-20,7.695
2023-10-21,7.695
2023-10-22,7.695
2023-10-23,7.6701
2023-10-24,7.6134
2023-10-25,7.5531
2023-10-26,7.5207
2023-10-27,7.5627
2023-10-28,7.5627
2023-10-29,7.5627
2023-10-30,7.6392
2023-10-31,7.7218
2023-11-01,7.8242
2023-11-02,7.927
2023-11-03,7.7888
2023-11-04,7.7888
2023-11-05,7.7888
2023-11-06,7.7918
2023-11-07,7.6421
2023-11-08,7.5395
2023-11-09,7.4804
2023-11-10,7.6211
2023-11-11,7.6211
2023-11-12,7.6211
2023-11-13,7.6566
2023-11-14,7.7002
2023-11-15,7.7237
2023-11-16,7.6256
2023-11-17,7.7677
2023-11-18,7.7677
2023-11-19,7.7677
2023-11-20,7.8548
2023-11-21,7.8198
2023-11-22,7.8498
2023-11-23,7.8498
2023-11-24,7.8809
2023-11-25,7.8809
2023-11-26,7.8809
2023-11-27,7.8658
2023-11-28,7.8493
2023-11-29,8.0606
2023-11-30,8.3945
2023-12-01,8.435
2023-12-02,8.435
2023-12-03,8.435
2023-12-04,8.3719
2023-12-05,8.3349
2023-12-06,8.1997
2023-12-07,8.1807
2023-12-08,8.2158
2023-12-09,8.2158
2023-12-10,8.2158
2023-12-11,8.2703
2023-12-12,8.2107
2023-12-13,8.3079
2023-12-14,8.4555
2023-12-15,8.4435
2023-12-16,8.4435
2023-12-17,8.4435
2023-12-18,8.5151
2023-12-19,8.6402
2023-12-20,8.6538
2023-12-21,8.6648
2023-12-22,8.6533
2023-12-23,8.6533
2023-12-24,8.6533
2023-12-25,8.6533
2023-12-26,8.7363
2023-12-27,8.6853
2023-12-28,8.5922
2023-12-29,9.1782
2023-12-30,9.1782
2023-12-31,9.1782
2024-01-01,9.1782
2024-01-02,9.2386
2024-01-03,9.3154
2024-01-04,9.2907
2024-01-05,9.2886
2024-01-06,9.2886
2024-01-07,9.2886
2024-01-08,9.2155
2024-01-09,9.1819
2024-01-10,8.9822
2024-01-11,9.0279
2024-01-12,9.164
2024-01-13,9.164
2024-01-14,9.164
2024-01-15,9.164
2024-01-16,8.9853
2024-01-17,8.9222
2024-01-18,8.8907
2024-01-19,8.9653
2024-01-20,8.9653
2024-01-21,8.9653
2024-01-22,8.9953
2024-01-23,9.0715
2024-01-24,9.2061
2024-01-25,9.4152
2024-01-26,9.5503
2024-01-27,9.5503
2024-01-28,9.5503
2024-01-29,9.4909
2024-01-30,9.6654
2024-01-31,9.7653
2024-02-01,9.8304
2024-02-02,9.8262
2024-02-03,9.8262
2024-02-04,9.8262
2024-02-05,9.9193
2024-02-06,9.8494
2024-02-07,9.8819
2024-02-08,9.8972
2024-02-09,9.8362
2024-02-10,9.8362
2024-02-11,9.8362
2024-02-12,9.7726
2024-02-13,9.8099
2024-02-14,9.8126
2024-02-15,9.8735
2024-02-16,9.739
2024-02-17,9.739
2024-02-18,9.739
2024-02-19,9.739
2024-02-20,9.5987
2024-02-21,9.5173
2024-02-22,9.6742
2024-02-23,9.6992
2024-02-24,9.6992
2024-02-25,9.6992
2024-02-26,9.7606
2024-02-27,9.6088
2024-02-28,9.3992
2024-02-29,9.4641
2024-03-01,9.5505
2024-03-02,9.5505
2024-03-03,9.5505
2024-03-04,9.5536
2024-03-05,9.6476
2024-03-06,9.6819
2024-03-07,9.8066
2024-03-08,9.8132
2024-03-09,9.8132
2024-03-10,9.8132
2024-03-11,9.8209
2024-03-12,9.8658
2024-03-13,10.0754
2024-03-14,10.0708
2024-03-15,10.3084
2024-03-16,10.3084
2024-03-17,10.3084
2024-03-18,10.1924
2024-03-19,10.2042
2024-03-20,10.2946
2024-03-21,10.311
2024-03-22,10.3299
2024-03-23,10.3299
2024-03-24,10.3299
2024-03-25,10.1771
2024-03-26,10.1842
2024-03-27,10.3049
2024-03-28,10.5287
2024-03-29,10.5287
2024-03-30,10.5287
2024-03-31,10.5287
2024-04-01,10.5287
2024-04-02,10.843
2024-04-03,11.0076
2024-04-04,10.8417
2024-04-05,10.8452
2024-04-06,10.8452
2024-04-07,10.8452
2024-04-08,10.7336
