,IFF US Equity
2023-03-16,34.7864
2023-03-17,34.7864
2023-03-18,34.7864
2023-03-19,34.7864
2023-03-20,34.7864
2023-03-21,34.7864
2023-03-22,34.7864
2023-03-23,34.7864
2023-03-24,34.7864
2023-03-25,34.7864
2023-03-26,34.7864
2023-03-27,34.7864
2023-03-28,34.7864
2023-03-29,34.7864
2023-03-30,34.7864
2023-03-31,34.7864
2023-04-01,34.7864
2023-04-02,34.7864
2023-04-03,34.7864
2023-04-04,34.7864
2023-04-05,34.7864
2023-04-06,34.7864
2023-04-07,34.7864
2023-04-08,34.7864
2023-04-09,34.7864
2023-04-10,34.7864
2023-04-11,34.7864
2023-04-12,34.7864
2023-04-13,34.7864
2023-04-14,34.7864
2023-04-15,34.7864
2023-04-16,34.7864
2023-04-17,34.7864
2023-04-18,34.7864
2023-04-19,34.7864
2023-04-20,34.7864
2023-04-21,34.7864
2023-04-22,34.7864
2023-04-23,34.7864
2023-04-24,34.7864
2023-04-25,34.7864
2023-04-26,34.7864
2023-04-27,34.7864
2023-04-28,34.7864
2023-04-29,34.7864
2023-04-30,34.7864
2023-05-01,34.7864
2023-05-02,34.7864
2023-05-03,34.7864
2023-05-04,34.7864
2023-05-05,34.7864
2023-05-06,34.7864
2023-05-07,34.7864
2023-05-08,34.7864
2023-05-09,34.7864
2023-05-10,34.7864
2023-05-11,34.7864
2023-05-12,34.7864
2023-05-13,34.7864
2023-05-14,34.7864
2023-05-15,34.7864
2023-05-16,34.7864
2023-05-17,34.7864
2023-05-18,34.7864
2023-05-19,34.7864
2023-05-20,34.7864
2023-05-21,34.7864
2023-05-22,34.7864
2023-05-23,34.7864
2023-05-24,34.7864
2023-05-25,34.7864
2023-05-26,34.7864
2023-05-27,34.7864
2023-05-28,34.7864
2023-05-29,34.7864
2023-05-30,34.7864
2023-05-31,34.7864
2023-06-01,34.7864
2023-06-02,34.7864
2023-06-03,34.7864
2023-06-04,34.7864
2023-06-05,34.7864
2023-06-06,34.7864
2023-06-07,34.7864
2023-06-08,34.7864
2023-06-09,34.7864
2023-06-10,34.7864
2023-06-11,34.7864
2023-06-12,34.7864
2023-06-13,34.7864
2023-06-14,34.7864
2023-06-15,34.7864
2023-06-16,34.7864
2023-06-17,34.7864
2023-06-18,34.7864
2023-06-19,34.7864
2023-06-20,34.7864
2023-06-21,34.7864
2023-06-22,34.7864
2023-06-23,34.7864
2023-06-24,34.7864
2023-06-25,34.7864
2023-06-26,34.7864
2023-06-27,34.7864
2023-06-28,34.7864
2023-06-29,34.7864
2023-06-30,34.7864
2023-07-01,34.7864
2023-07-02,34.7864
2023-07-03,34.7864
2023-07-04,34.7864
2023-07-05,34.7864
2023-07-06,34.7864
2023-07-07,34.7864
2023-07-08,34.7864
2023-07-09,34.7864
2023-07-10,34.7864
2023-07-11,34.7864
2023-07-12,34.7864
2023-07-13,34.7864
2023-07-14,34.7864
2023-07-15,34.7864
2023-07-16,34.7864
2023-07-17,34.7864
2023-07-18,34.7864
2023-07-19,34.7864
2023-07-20,34.7864
2023-07-21,34.7864
2023-07-22,34.7864
2023-07-23,34.7864
2023-07-24,34.7864
2023-07-25,34.7864
2023-07-26,34.7864
2023-07-27,34.7864
2023-07-28,34.7864
2023-07-29,34.7864
2023-07-30,34.7864
2023-07-31,34.7864
2023-08-01,34.7864
2023-08-02,34.7864
2023-08-03,34.7864
2023-08-04,34.7864
2023-08-05,34.7864
2023-08-06,34.7864
2023-08-07,34.7864
2023-08-08,34.7864
2023-08-09,34.7864
2023-08-10,34.7864
2023-08-11,34.7864
2023-08-12,34.7864
2023-08-13,34.7864
2023-08-14,34.7864
2023-08-15,34.7864
2023-08-16,34.7864
2023-08-17,34.7864
2023-08-18,34.7864
2023-08-19,34.7864
2023-08-20,34.7864
2023-08-21,34.7864
2023-08-22,34.7864
2023-08-23,34.7864
2023-08-24,34.7864
2023-08-25,34.7864
2023-08-26,34.7864
2023-08-27,34.7864
2023-08-28,34.7864
2023-08-29,34.7864
2023-08-30,34.7864
2023-08-31,34.7864
2023-09-01,34.7864
2023-09-02,34.7864
2023-09-03,34.7864
2023-09-04,34.7864
2023-09-05,34.7864
2023-09-06,34.7864
2023-09-07,34.7864
2023-09-08,34.7864
2023-09-09,34.7864
2023-09-10,34.7864
2023-09-11,34.7864
2023-09-12,34.7864
2023-09-13,34.7864
2023-09-14,34.7864
2023-09-15,34.7864
2023-09-16,34.7864
2023-09-17,34.7864
2023-09-18,34.7864
2023-09-19,34.7864
2023-09-20,34.7864
2023-09-21,34.7864
2023-09-22,34.7864
2023-09-23,34.7864
2023-09-24,34.7864
2023-09-25,34.7864
2023-09-26,34.7864
2023-09-27,34.7864
2023-09-28,34.7864
2023-09-29,52.5434
2023-09-30,52.5434
2023-10-01,52.5434
2023-10-02,51.4859
2023-10-03,51.0533
2023-10-04,51.2215
2023-10-05,50.7985
2023-10-06,50.0534
2023-10-07,50.0534
2023-10-08,50.0534
2023-10-09,50.4043
2023-10-10,51.3898
2023-10-11,51.284
2023-10-12,50.5437
2023-10-13,50.9235
2023-10-14,50.9235
2023-10-15,50.9235
2023-10-16,51.6878
2023-10-17,52.2502
2023-10-18,51.9762
2023-10-19,51.6926
2023-10-20,51.3273
2023-10-21,51.3273
2023-10-22,51.3273
2023-10-23,50.9043
2023-10-24,51.5388
2023-10-25,51.5484
2023-10-26,52.0627
2023-10-27,52.3896
2023-10-28,52.3896
2023-10-29,52.3896
2023-10-30,51.1446
2023-10-31,52.63
2023-11-01,52.4906
2023-11-02,53.1587
2023-11-03,54.7258
2023-11-04,54.7258
2023-11-05,54.7258
2023-11-06,54.548
2023-11-07,54.1874
2023-11-08,53.917
2023-11-09,54.167
2023-11-10,54.2631
2023-11-11,54.2631
2023-11-12,54.2631
2023-11-13,54.018
2023-11-14,55.1862
2023-11-15,55.3496
2023-11-16,55.6573
2023-11-17,55.3208
2023-11-18,55.3208
2023-11-19,55.3208
2023-11-20,55.2871
2023-11-21,55.1573
2023-11-22,55.8256
2023-11-23,55.8256
2023-11-24,55.7006
2023-11-25,55.7006
2023-11-26,55.7006
2023-11-27,55.7535
2023-11-28,56.1525
2023-11-29,55.941
2023-11-30,56.0131
2023-12-01,56.6861
2023-12-02,56.6861
2023-12-03,56.6861
2023-12-04,56.4554
2023-12-05,56.0323
2023-12-06,56.1717
2023-12-07,56.7919
2023-12-08,56.7054
2023-12-09,56.7054
2023-12-10,56.7054
2023-12-11,56.6332
2023-12-12,56.5323
2023-12-13,57.6236
2023-12-14,58.3255
2023-12-15,58.0515
2023-12-16,58.0515
2023-12-17,58.0515
2023-12-18,57.7822
2023-12-19,58.2293
2023-12-20,58.0418
2023-12-21,58.4505
2023-12-22,58.5707
2023-12-23,58.5707
2023-12-24,58.5707
2023-12-25,58.5707
2023-12-26,59.2341
2023-12-27,58.912
2023-12-28,59.1235
2023-12-29,59.1235
2023-12-30,59.1235
2023-12-31,59.1235
2024-01-01,59.1235
2024-01-02,59.1235
2024-01-03,59.1235
2024-01-04,59.1235
2024-01-05,59.1235
2024-01-06,59.1235
2024-01-07,59.1235
2024-01-08,59.1235
2024-01-09,59.1235
2024-01-10,59.1235
2024-01-11,59.1235
2024-01-12,59.1235
2024-01-13,59.1235
2024-01-14,59.1235
2024-01-15,59.1235
2024-01-16,59.1235
2024-01-17,59.1235
2024-01-18,59.1235
2024-01-19,59.1235
2024-01-20,59.1235
2024-01-21,59.1235
2024-01-22,59.1235
2024-01-23,59.1235
2024-01-24,59.1235
2024-01-25,59.1235
2024-01-26,59.1235
2024-01-27,59.1235
2024-01-28,59.1235
2024-01-29,59.1235
2024-01-30,59.1235
2024-01-31,59.1235
2024-02-01,59.1235
2024-02-02,59.1235
2024-02-03,59.1235
2024-02-04,59.1235
2024-02-05,59.1235
2024-02-06,59.1235
2024-02-07,59.1235
2024-02-08,59.1235
2024-02-09,59.1235
2024-02-10,59.1235
2024-02-11,59.1235
2024-02-12,59.1235
2024-02-13,59.1235
2024-02-14,59.1235
2024-02-15,59.1235
2024-02-16,59.1235
2024-02-17,59.1235
2024-02-18,59.1235
2024-02-19,59.1235
2024-02-20,59.1235
2024-02-21,59.1235
2024-02-22,59.1235
2024-02-23,59.1235
2024-02-24,59.1235
2024-02-25,59.1235
2024-02-26,59.1235
2024-02-27,59.1235
2024-02-28,59.1235
2024-02-29,59.1235
2024-03-01,59.1235
2024-03-02,59.1235
2024-03-03,59.1235
2024-03-04,59.1235
2024-03-05,59.1235
2024-03-06,59.1235
2024-03-07,59.1235
2024-03-08,59.1235
2024-03-09,59.1235
2024-03-10,59.1235
2024-03-11,59.1235
2024-03-12,59.1235
2024-03-13,59.1235
2024-03-14,59.1235
2024-03-15,59.1235
2024-03-16,59.1235
2024-03-17,59.1235
2024-03-18,59.1235
2024-03-19,59.1235
2024-03-20,59.1235
2024-03-21,59.1235
2024-03-22,59.1235
2024-03-23,59.1235
2024-03-24,59.1235
2024-03-25,59.1235
2024-03-26,59.1235
2024-03-27,59.1235
2024-03-28,59.1235
2024-03-29,59.1235
2024-03-30,59.1235
2024-03-31,59.1235
2024-04-01,59.1235
2024-04-02,59.1235
2024-04-03,59.1235
2024-04-04,59.1235
2024-04-05,59.1235
2024-04-06,59.1235
2024-04-07,59.1235
2024-04-08,59.1235
