,BBY US Equity
2023-03-19,10.5018
2023-03-20,10.6718
2023-03-21,10.6281
2023-03-22,10.4058
2023-03-23,10.2418
2023-03-24,10.209
2023-03-25,10.209
2023-03-26,10.209
2023-03-27,10.1519
2023-03-28,10.0875
2023-03-29,10.2746
2023-03-30,10.3305
2023-03-31,10.6888
2023-04-01,10.6888
2023-04-02,10.6888
2023-04-03,10.718
2023-04-04,10.6366
2023-04-05,10.4471
2023-04-06,10.3013
2023-04-07,10.3013
2023-04-08,10.3013
2023-04-09,10.3013
2023-04-10,10.2867
2023-04-11,10.322
2023-04-12,10.0693
2023-04-13,10.0717
2023-04-14,10.0948
2023-04-15,10.0948
2023-04-16,10.0948
2023-04-17,10.0863
2023-04-18,10.1677
2023-04-19,10.0134
2023-04-20,9.9976
2023-04-21,10.0195
2023-04-22,10.0195
2023-04-23,10.0195
2023-04-24,10.1155
2023-04-25,9.8507
2023-04-26,9.8677
2023-04-27,10.113
2023-04-28,11.6434
2023-04-29,11.6434
2023-04-30,11.6434
2023-05-01,11.528
2023-05-02,11.4683
2023-05-03,11.4401
2023-05-04,11.2832
2023-05-05,11.5452
2023-05-06,11.5452
2023-05-07,11.5452
2023-05-08,11.3976
2023-05-09,11.4228
2023-05-10,11.3656
2023-05-11,11.2858
2023-05-12,11.3005
2023-05-13,11.3005
2023-05-14,11.3005
2023-05-15,11.4295
2023-05-16,11.1688
2023-05-17,11.5944
2023-05-18,11.4747
2023-05-19,11.1409
2023-05-20,11.1409
2023-05-21,11.1409
2023-05-22,11.1129
2023-05-23,11.0025
2023-05-24,10.9573
2023-05-25,11.2406
2023-05-26,11.6463
2023-05-27,11.6463
2023-05-28,11.6463
2023-05-29,11.6463
2023-05-30,11.5226
2023-05-31,11.4255
2023-06-01,11.4561
2023-06-02,11.477
2023-06-03,11.477
2023-06-04,11.477
2023-06-05,11.4266
2023-06-06,11.6283
2023-06-07,11.8048
2023-06-08,11.7624
2023-06-09,11.7464
2023-06-10,11.7464
2023-06-11,11.7464
2023-06-12,11.9004
2023-06-13,12.0278
2023-06-14,11.9323
2023-06-15,12.2429
2023-06-16,12.3504
2023-06-17,12.3504
2023-06-18,12.3504
2023-06-19,12.3504
2023-06-20,12.2216
2023-06-21,12.2482
2023-06-22,12.2522
2023-06-23,12.2628
2023-06-24,12.2628
2023-06-25,12.2628
2023-06-26,12.5641
2023-06-27,12.7645
2023-06-28,12.6809
2023-06-29,12.8043
2023-06-30,12.6371
2023-07-01,12.6371
2023-07-02,12.6371
2023-07-03,12.6663
2023-07-04,12.6663
2023-07-05,12.5176
2023-07-06,12.4566
2023-07-07,12.2853
2023-07-08,12.2853
2023-07-09,12.2853
2023-07-10,12.3623
2023-07-11,12.6119
2023-07-12,12.5216
2023-07-13,12.5508
2023-07-14,12.4088
2023-07-15,12.4088
2023-07-16,12.4088
2023-07-17,12.6796
2023-07-18,12.8521
2023-07-19,12.9384
2023-07-20,12.8587
2023-07-21,12.7446
2023-07-22,12.7446
2023-07-23,12.7446
2023-07-24,13.014
2023-07-25,13.0353
2023-07-26,12.9384
2023-07-27,12.8481
2023-07-28,12.9708
2023-07-29,12.9708
2023-07-30,12.9708
2023-07-31,12.991
2023-08-01,12.9533
2023-08-02,12.7473
2023-08-03,12.7568
2023-08-04,12.5575
2023-08-05,12.5575
2023-08-06,12.5575
2023-08-07,12.5898
2023-08-08,12.4673
2023-08-09,12.4525
2023-08-10,12.6356
2023-08-11,12.4848
2023-08-12,12.4848
2023-08-13,12.4848
2023-08-14,12.47
2023-08-15,12.3758
2023-08-16,12.3704
2023-08-17,12.2735
2023-08-18,12.3906
2023-08-19,12.3906
2023-08-20,12.3906
2023-08-21,12.4296
2023-08-22,11.8037
2023-08-23,11.867
2023-08-24,11.6556
2023-08-25,11.5937
2023-08-26,11.5937
2023-08-27,11.5937
2023-08-28,11.7821
2023-08-29,12.1671
2023-08-30,12.0325
2023-08-31,12.1025
2023-09-01,11.9171
2023-09-02,11.9171
2023-09-03,11.9171
2023-09-04,11.9171
2023-09-05,11.7399
2023-09-06,11.7117
2023-09-07,11.568
2023-09-08,11.6432
2023-09-09,11.6432
2023-09-10,11.6432
2023-09-11,11.5653
2023-09-12,11.5828
2023-09-13,11.5143
2023-09-14,11.6727
2023-09-15,11.5304
2023-09-16,11.5304
2023-09-17,11.5304
2023-09-18,11.2955
2023-09-19,11.4029
2023-09-20,11.3102
2023-09-21,11.27
2023-09-22,11.1088
2023-09-23,11.1088
2023-09-24,11.1088
2023-09-25,11.1813
2023-09-26,10.945
2023-09-27,10.9907
2023-09-28,11.0619
2023-09-29,11.1384
2023-09-30,11.1384
2023-10-01,11.1384
2023-10-02,11.0874
2023-10-03,10.8887
2023-10-04,11.0162
2023-10-05,10.8913
2023-10-06,11.0431
2023-10-07,11.0431
2023-10-08,11.0431
2023-10-09,11.2431
2023-10-10,11.2606
2023-10-11,11.3371
2023-10-12,11.2606
2023-10-13,11.1411
2023-10-14,11.1411
2023-10-15,11.1411
2023-10-16,11.3116
2023-10-17,11.3478
2023-10-18,11.2364
2023-10-19,11.1424
2023-10-20,11.0323
2023-10-21,11.0323
2023-10-22,11.0323
2023-10-23,10.9679
2023-10-24,10.9397
2023-10-25,10.886
2023-10-26,10.6873
2023-10-27,10.8143
2023-10-28,10.8143
2023-10-29,10.8143
2023-10-30,10.8251
2023-10-31,11.1401
2023-11-01,11.0252
2023-11-02,11.0766
2023-11-03,11.1901
2023-11-04,11.1901
2023-11-05,11.1901
2023-11-06,11.159
2023-11-07,10.9711
2023-11-08,10.7508
2023-11-09,10.6075
2023-11-10,10.7751
2023-11-11,10.7751
2023-11-12,10.7751
2023-11-13,10.7373
2023-11-14,11.0942
2023-11-15,11.4186
2023-11-16,11.1307
2023-11-17,11.3294
2023-11-18,11.3294
2023-11-19,11.3294
2023-11-20,11.3145
2023-11-21,11.2483
2023-11-22,11.3037
2023-11-23,11.3037
2023-11-24,11.5037
2023-11-25,11.5037
2023-11-26,11.5037
2023-11-27,11.4835
2023-11-28,11.7079
2023-11-29,11.6754
2023-11-30,11.6971
2023-12-01,11.93
2023-12-02,11.93
2023-12-03,11.93
2023-12-04,12.1
2023-12-05,12.0076
2023-12-06,12.1535
2023-12-07,12.0826
2023-12-08,12.0063
2023-12-09,12.0063
2023-12-10,12.0063
2023-12-11,12.0264
2023-12-12,11.9019
2023-12-13,11.7896
2023-12-14,12.4759
2023-12-15,12.4518
2023-12-16,12.4518
2023-12-17,12.4518
2023-12-18,12.4518
2023-12-19,12.4679
2023-12-20,12.223
2023-12-21,12.2511
2023-12-22,12.2939
2023-12-23,12.2939
2023-12-24,12.2939
2023-12-25,12.2939
2023-12-26,12.5267
2023-12-27,12.5361
2023-12-28,12.6043
2023-12-29,12.5802
2023-12-30,12.5802
2023-12-31,12.5802
2024-01-01,12.5802
2024-01-02,12.4438
2024-01-03,12.199
2024-01-04,12.1816
2024-01-05,12.2525
2024-01-06,12.2525
2024-01-07,12.2525
2024-01-08,12.2137
2024-01-09,12.1628
2024-01-10,12.2444
2024-01-11,12.0946
2024-01-12,11.9889
2024-01-13,11.9889
2024-01-14,11.9889
2024-01-15,11.9889
2024-01-16,11.7213
2024-01-17,11.625
2024-01-18,11.5983
2024-01-19,11.6063
2024-01-20,11.6063
2024-01-21,11.6063
2024-01-22,11.9394
2024-01-23,11.8832
2024-01-24,11.918
2024-01-25,12.1695
2024-01-26,12.1173
2024-01-27,12.1173
2024-01-28,12.1173
2024-01-29,11.9193
2024-01-30,11.9167
2024-01-31,11.8056
2024-02-01,12.1735
2024-02-02,11.9767
2024-02-03,11.9767
2024-02-04,11.9767
2024-02-05,11.7742
2024-02-06,11.8604
2024-02-07,11.948
2024-02-08,11.9493
2024-02-09,11.9644
2024-02-10,11.9644
2024-02-11,11.9644
2024-02-12,12.0082
2024-02-13,11.5949
2024-02-14,11.8275
2024-02-15,11.8344
2024-02-16,11.7112
2024-02-17,11.7112
2024-02-18,11.7112
2024-02-19,11.7112
2024-02-20,11.6455
2024-02-21,11.7618
2024-02-22,11.911
2024-02-23,12.0574
2024-02-24,12.0574
2024-02-25,12.0574
2024-02-26,12.0807
2024-02-27,12.4379
2024-02-28,12.5227
2024-02-29,12.6869
2024-03-01,12.2819
2024-03-02,12.2819
2024-03-03,12.2819
2024-03-04,12.2299
2024-03-05,12.0136
2024-03-06,12.3215
2024-03-07,12.5008
2024-03-08,12.3722
2024-03-09,12.3722
2024-03-10,12.3722
2024-03-11,12.0739
2024-03-12,12.2025
2024-03-13,12.2271
2024-03-14,12.2189
2024-03-15,12.2948
2024-03-16,12.2948
2024-03-17,12.2948
2024-03-18,12.173
2024-03-19,12.3236
2024-03-20,12.3728
2024-03-21,12.626
2024-03-22,12.7929
2024-03-23,12.7929
2024-03-24,12.7929
2024-03-25,12.6643
2024-03-26,12.574
2024-03-27,12.8216
2024-03-28,12.8435
2024-03-29,12.8435
2024-03-30,12.8435
2024-03-31,12.8435
2024-04-01,12.7902
2024-04-02,12.589
2024-04-03,12.4713
2024-04-04,12.4289
2024-04-05,12.5124
2024-04-06,12.5124
2024-04-07,12.5124
2024-04-08,12.5849
