,BGS US Equity
2023-03-18,34.6658
2023-03-19,34.6658
2023-03-20,34.7514
2023-03-21,34.6943
2023-03-22,34.5873
2023-03-23,34.8014
2023-03-24,34.8442
2023-03-25,34.8442
2023-03-26,34.8442
2023-03-27,34.9941
2023-03-28,35.0654
2023-03-29,34.9869
2023-03-30,34.9513
2023-03-31,32.4026
2023-04-01,32.4026
2023-04-02,32.4026
2023-04-03,32.4364
2023-04-04,32.3484
2023-04-05,32.0911
2023-04-06,32.3281
2023-04-07,32.3281
2023-04-08,32.3281
2023-04-09,32.3281
2023-04-10,32.6328
2023-04-11,32.9104
2023-04-12,32.863
2023-04-13,32.626
2023-04-14,32.2604
2023-04-15,32.2604
2023-04-16,32.2604
2023-04-17,32.1385
2023-04-18,32.2333
2023-04-19,32.5448
2023-04-20,32.3213
2023-04-21,32.4364
2023-04-22,32.4364
2023-04-23,32.4364
2023-04-24,32.2672
2023-04-25,32.1994
2023-04-26,32.1859
2023-04-27,32.5515
2023-04-28,32.7479
2023-04-29,32.7479
2023-04-30,32.7479
2023-05-01,32.9849
2023-05-02,32.7953
2023-05-03,32.775
2023-05-04,32.7276
2023-05-05,32.4547
2023-05-06,32.4547
2023-05-07,32.4547
2023-05-08,32.3592
2023-05-09,32.3183
2023-05-10,31.295
2023-05-11,31.2063
2023-05-12,30.9334
2023-05-13,30.9334
2023-05-14,30.9334
2023-05-15,30.9334
2023-05-16,30.8038
2023-05-17,31.0903
2023-05-18,30.9198
2023-05-19,30.8175
2023-05-20,30.8175
2023-05-21,30.8175
2023-05-22,30.7765
2023-05-23,31.179
2023-05-24,30.9471
2023-05-25,30.7151
2023-05-26,30.7629
2023-05-27,30.7629
2023-05-28,30.7629
2023-05-29,30.7629
2023-05-30,30.6878
2023-05-31,30.6264
2023-06-01,30.7219
2023-06-02,31.1244
2023-06-03,31.1244
2023-06-04,31.1244
2023-06-05,30.8447
2023-06-06,30.9266
2023-06-07,31.0494
2023-06-08,31.063
2023-06-09,30.9471
2023-06-10,30.9471
2023-06-11,30.9471
2023-06-12,31.0085
2023-06-13,31.1858
2023-06-14,31.0426
2023-06-15,31.1381
2023-06-16,31.3632
2023-06-17,31.3632
2023-06-18,31.3632
2023-06-19,31.3632
2023-06-20,31.3359
2023-06-21,31.5133
2023-06-22,31.5952
2023-06-23,31.5065
2023-06-24,31.5065
2023-06-25,31.5065
2023-06-26,31.5406
2023-06-27,31.5679
2023-06-28,31.3973
2023-06-29,31.4041
2023-06-30,25.6569
2023-07-01,25.6569
2023-07-02,25.6569
2023-07-03,25.9171
2023-07-04,25.9171
2023-07-05,25.64
2023-07-06,25.6117
2023-07-07,25.5721
2023-07-08,25.5721
2023-07-09,25.5721
2023-07-10,25.261
2023-07-11,25.3458
2023-07-12,25.2893
2023-07-13,25.3741
2023-07-14,25.2893
2023-07-15,25.2893
2023-07-16,25.2893
2023-07-17,25.2214
2023-07-18,25.3402
2023-07-19,25.5777
2023-07-20,25.5212
2023-07-21,25.5099
2023-07-22,25.5099
2023-07-23,25.5099
2023-07-24,25.6569
2023-07-25,25.589
2023-07-26,25.7701
2023-07-27,25.5551
2023-07-28,25.0913
2023-07-29,25.0913
2023-07-30,25.0913
2023-07-31,25.2836
2023-08-01,25.1139
2023-08-02,25.0856
2023-08-03,25.3034
2023-08-04,25.9094
2023-08-05,25.9094
2023-08-06,25.9094
2023-08-07,25.6715
2023-08-08,25.1222
2023-08-09,25.1109
2023-08-10,24.958
2023-08-11,25.1449
2023-08-12,25.1449
2023-08-13,25.1449
2023-08-14,25.0883
2023-08-15,24.89
2023-08-16,24.6749
2023-08-17,24.7881
2023-08-18,24.89
2023-08-19,24.89
2023-08-20,24.89
2023-08-21,24.7485
2023-08-22,24.6522
2023-08-23,24.6352
2023-08-24,24.6635
2023-08-25,24.8051
2023-08-26,24.8051
2023-08-27,24.8051
2023-08-28,24.9467
2023-08-29,25.0769
2023-08-30,25.0939
2023-08-31,25.026
2023-09-01,24.8278
2023-09-02,24.8278
2023-09-03,24.8278
2023-09-04,24.8278
2023-09-05,24.6692
2023-09-06,24.505
2023-09-07,24.2898
2023-09-08,24.0859
2023-09-09,24.0859
2023-09-10,24.0859
2023-09-11,23.984
2023-09-12,24.0406
2023-09-13,23.8651
2023-09-14,24.0689
2023-09-15,23.7631
2023-09-16,23.7631
2023-09-17,23.7631
2023-09-18,23.7405
2023-09-19,23.5366
2023-09-20,23.6725
2023-09-21,23.7914
2023-09-22,23.6838
2023-09-23,23.6838
2023-09-24,23.6838
2023-09-25,23.6272
2023-09-26,23.5479
2023-09-27,23.3327
2023-09-28,23.2761
2023-09-29,27.4324
2023-09-30,27.4324
2023-10-01,27.4324
2023-10-02,27.3507
2023-10-03,27.1531
2023-10-04,26.5194
2023-10-05,25.9607
2023-10-06,25.9539
2023-10-07,25.9539
2023-10-08,25.9539
2023-10-09,26.1788
2023-10-10,26.3832
2023-10-11,26.2128
2023-10-12,26.0016
2023-10-13,26.1447
2023-10-14,26.1447
2023-10-15,26.1447
2023-10-16,26.4854
2023-10-17,26.7102
2023-10-18,26.608
2023-10-19,26.5535
2023-10-20,26.4649
2023-10-21,26.4649
2023-10-22,26.4649
2023-10-23,26.315
2023-10-24,26.3968
2023-10-25,26.4309
2023-10-26,26.6284
2023-10-27,26.5603
2023-10-28,26.5603
2023-10-29,26.5603
2023-10-30,26.3355
2023-10-31,26.1924
2023-11-01,26.1243
2023-11-02,26.5808
2023-11-03,26.8328
2023-11-04,26.8328
2023-11-05,26.8328
2023-11-06,26.7375
2023-11-07,26.7852
2023-11-08,26.6284
2023-11-09,27.1928
2023-11-10,26.8593
2023-11-11,26.8593
2023-11-12,26.8593
2023-11-13,26.6963
2023-11-14,27.3632
2023-11-15,27.5114
2023-11-16,27.5559
2023-11-17,27.6744
2023-11-18,27.6744
2023-11-19,27.6744
2023-11-20,27.6967
2023-11-21,27.6448
2023-11-22,27.6448
2023-11-23,27.6448
2023-11-24,27.6522
2023-11-25,27.6522
2023-11-26,27.6522
2023-11-27,27.5188
2023-11-28,27.5559
2023-11-29,27.63
2023-11-30,27.541
2023-12-01,27.7411
2023-12-02,27.7411
2023-12-03,27.7411
2023-12-04,28.0005
2023-12-05,27.7559
2023-12-06,28.0672
2023-12-07,28.2895
2023-12-08,28.2672
2023-12-09,28.2672
2023-12-10,28.2672
2023-12-11,28.2747
2023-12-12,28.2969
2023-12-13,28.6526
2023-12-14,28.8452
2023-12-15,28.7267
2023-12-16,28.7267
2023-12-17,28.7267
2023-12-18,28.5711
2023-12-19,28.66
2023-12-20,28.497
2023-12-21,28.7119
2023-12-22,28.7119
2023-12-23,28.7119
2023-12-24,28.7119
2023-12-25,28.7119
2023-12-26,28.7934
2023-12-27,28.7415
2023-12-28,28.5933
2023-12-29,36.0861
2023-12-30,36.0861
2023-12-31,36.0861
2024-01-01,36.0861
2024-01-02,36.7118
2024-01-03,36.4576
2024-01-04,36.1252
2024-01-05,35.8612
2024-01-06,35.8612
2024-01-07,35.8612
2024-01-08,36.1154
2024-01-09,36.2817
2024-01-10,36.1741
2024-01-11,35.8221
2024-01-12,35.6657
2024-01-13,35.6657
2024-01-14,35.6657
2024-01-15,35.6657
2024-01-16,35.4506
2024-01-17,35.3626
2024-01-18,35.4017
2024-01-19,35.48
2024-01-20,35.48
2024-01-21,35.48
2024-01-22,35.8026
2024-01-23,35.7928
2024-01-24,35.5484
2024-01-25,35.9786
2024-01-26,35.9101
2024-01-27,35.9101
2024-01-28,35.9101
2024-01-29,36.0177
2024-01-30,35.9297
2024-01-31,35.6559
2024-02-01,36.0275
2024-02-02,35.8906
2024-02-03,35.8906
2024-02-04,35.8906
2024-02-05,35.5093
2024-02-06,35.8515
2024-02-07,35.2942
2024-02-08,35.4017
2024-02-09,35.3137
2024-02-10,35.3137
2024-02-11,35.3137
2024-02-12,35.7733
2024-02-13,35.1964
2024-02-14,35.3529
2024-02-15,35.6559
2024-02-16,35.4506
2024-02-17,35.4506
2024-02-18,35.4506
2024-02-19,35.4506
2024-02-20,35.3137
2024-02-21,35.2551
2024-02-22,34.952
2024-02-23,35.04
2024-02-24,35.04
2024-02-25,35.04
2024-02-26,34.9813
2024-02-27,35.0107
2024-02-28,36.9659
2024-02-29,37.1126
2024-03-01,37.4646
2024-03-02,37.4646
2024-03-03,37.4646
2024-03-04,36.8975
2024-03-05,36.7215
2024-03-06,36.6922
2024-03-07,36.6335
2024-03-08,36.7606
2024-03-09,36.7606
2024-03-10,36.7606
2024-03-11,36.9855
2024-03-12,36.6629
2024-03-13,36.6824
2024-03-14,36.6922
2024-03-15,36.3304
2024-03-16,36.3304
2024-03-17,36.3304
2024-03-18,36.1447
2024-03-19,36.2327
2024-03-20,36.5944
2024-03-21,36.8193
2024-03-22,36.6824
2024-03-23,36.6824
2024-03-24,36.6824
2024-03-25,36.9268
2024-03-26,36.8682
2024-03-27,37.0148
2024-03-28,37.005
2024-03-29,37.005
2024-03-30,37.005
2024-03-31,37.005
2024-04-01,36.8584
2024-04-02,36.6629
2024-04-03,36.6531
2024-04-04,36.702
2024-04-05,36.5944
2024-04-06,36.5944
2024-04-07,36.5944
2024-04-08,36.5553
