,ED US Equity
2023-03-21,21.2132
2023-03-22,21.0677
2023-03-23,21.0183
2023-03-24,21.4641
2023-03-25,21.4641
2023-03-26,21.4641
2023-03-27,21.3974
2023-03-28,21.3733
2023-03-29,21.4694
2023-03-30,21.4174
2023-03-31,15.4286
2023-04-01,15.4286
2023-04-02,15.4286
2023-04-03,15.3713
2023-04-04,15.2333
2023-04-05,15.4732
2023-04-06,15.5175
2023-04-07,15.5175
2023-04-08,15.5175
2023-04-09,15.5175
2023-04-10,15.5407
2023-04-11,15.531
2023-04-12,15.4906
2023-04-13,15.4318
2023-04-14,15.2969
2023-04-15,15.2969
2023-04-16,15.2969
2023-04-17,15.4116
2023-04-18,15.3778
2023-04-19,15.4376
2023-04-20,15.4877
2023-04-21,15.5243
2023-04-22,15.5243
2023-04-23,15.5243
2023-04-24,15.6013
2023-04-25,15.6553
2023-04-26,15.5339
2023-04-27,15.5378
2023-04-28,15.4694
2023-04-29,15.4694
2023-04-30,15.4694
2023-05-01,15.531
2023-05-02,15.479
2023-05-03,15.4279
2023-05-04,15.4742
2023-05-05,15.5705
2023-05-06,15.5705
2023-05-07,15.5705
2023-05-08,15.5242
2023-05-09,15.5011
2023-05-10,15.5627
2023-05-11,15.5194
2023-05-12,15.5733
2023-05-13,15.5733
2023-05-14,15.5733
2023-05-15,15.4731
2023-05-16,15.2823
2023-05-17,15.2245
2023-05-18,15.1725
2023-05-19,15.1561
2023-05-20,15.1561
2023-05-21,15.1561
2023-05-22,15.1041
2023-05-23,15.0299
2023-05-24,14.9933
2023-05-25,14.9663
2023-05-26,14.9152
2023-05-27,14.9152
2023-05-28,14.9152
2023-05-29,14.9152
2023-05-30,14.9027
2023-05-31,14.974
2023-06-01,14.8314
2023-06-02,14.8256
2023-06-03,14.8256
2023-06-04,14.8256
2023-06-05,14.9403
2023-06-06,14.8882
2023-06-07,14.9971
2023-06-08,15.0414
2023-06-09,14.9923
2023-06-10,14.9923
2023-06-11,14.9923
2023-06-12,14.9094
2023-06-13,14.8516
2023-06-14,14.8863
2023-06-15,14.947
2023-06-16,14.9422
2023-06-17,14.9422
2023-06-18,14.9422
2023-06-19,14.9422
2023-06-20,14.8506
2023-06-21,14.9374
2023-06-22,14.8603
2023-06-23,14.7273
2023-06-24,14.7273
2023-06-25,14.7273
2023-06-26,14.8179
2023-06-27,14.8468
2023-06-28,14.6666
2023-06-29,14.6145
2023-06-30,15.249
2023-07-01,15.249
2023-07-02,15.249
2023-07-03,15.3135
2023-07-04,15.3135
2023-07-05,15.4923
2023-07-06,15.4247
2023-07-07,15.4108
2023-07-08,15.4108
2023-07-09,15.4108
2023-07-10,15.3473
2023-07-11,15.4615
2023-07-12,15.5161
2023-07-13,15.5836
2023-07-14,15.5151
2023-07-15,15.5151
2023-07-16,15.5151
2023-07-17,15.4496
2023-07-18,15.4218
2023-07-19,15.5558
2023-07-20,15.7942
2023-07-21,15.9173
2023-07-22,15.9173
2023-07-23,15.9173
2023-07-24,15.9173
2023-07-25,15.9749
2023-07-26,15.9541
2023-07-27,15.7803
2023-07-28,15.7694
2023-07-29,15.7694
2023-07-30,15.7694
2023-07-31,15.6919
2023-08-01,15.5409
2023-08-02,15.5399
2023-08-03,15.2002
2023-08-04,15.0993
2023-08-05,15.0993
2023-08-06,15.0993
2023-08-07,15.2288
2023-08-08,15.2852
2023-08-09,15.2624
2023-08-10,15.2081
2023-08-11,15.2496
2023-08-12,15.2496
2023-08-13,15.2496
2023-08-14,15.124
2023-08-15,14.9382
2023-08-16,15.0519
2023-08-17,14.9945
2023-08-18,15.1003
2023-08-19,15.1003
2023-08-20,15.1003
2023-08-21,15.04
2023-08-22,15.1062
2023-08-23,15.1715
2023-08-24,15.1142
2023-08-25,15.1557
2023-08-26,15.1557
2023-08-27,15.1557
2023-08-28,15.1389
2023-08-29,15.1754
2023-08-30,15.1507
2023-08-31,15.0647
2023-09-01,15.0044
2023-09-02,15.0044
2023-09-03,15.0044
2023-09-04,15.0044
2023-09-05,14.8225
2023-09-06,14.8512
2023-09-07,15.0202
2023-09-08,15.0934
2023-09-09,15.0934
2023-09-10,15.0934
2023-09-11,15.1408
2023-09-12,15.1873
2023-09-13,15.3119
2023-09-14,15.4028
2023-09-15,15.3148
2023-09-16,15.3148
2023-09-17,15.3148
2023-09-18,15.3227
2023-09-19,15.2832
2023-09-20,15.3158
2023-09-21,15.2525
2023-09-22,15.2496
2023-09-23,15.2496
2023-09-24,15.2496
2023-09-25,15.1903
2023-09-26,14.953
2023-09-27,14.8344
2023-09-28,14.7217
2023-09-29,15.8935
2023-09-30,15.8935
2023-10-01,15.8935
2023-10-02,15.487
2023-10-03,15.6492
2023-10-04,15.7552
2023-10-05,15.8135
2023-10-06,15.9787
2023-10-07,15.9787
2023-10-08,15.9787
2023-10-09,16.1035
2023-10-10,16.1627
2023-10-11,16.1971
2023-10-12,16.0848
2023-10-13,16.1524
2023-10-14,16.1524
2023-10-15,16.1524
2023-10-16,16.2189
2023-10-17,16.2438
2023-10-18,16.1794
2023-10-19,16.116
2023-10-20,16.0526
2023-10-21,16.0526
2023-10-22,16.0526
2023-10-23,16.0037
2023-10-24,16.1472
2023-10-25,16.1825
2023-10-26,16.2854
2023-10-27,16.0952
2023-10-28,16.0952
2023-10-29,16.0952
2023-10-30,16.0962
2023-10-31,16.1284
2023-11-01,16.2709
2023-11-02,16.3748
2023-11-03,16.3655
2023-11-04,16.3655
2023-11-05,16.3655
2023-11-06,16.4143
2023-11-07,16.3041
2023-11-08,16.221
2023-11-09,16.2802
2023-11-10,16.2906
2023-11-11,16.2906
2023-11-12,16.2906
2023-11-13,16.1887
2023-11-14,16.4102
2023-11-15,16.4154
2023-11-16,16.4756
2023-11-17,16.4996
2023-11-18,16.4996
2023-11-19,16.4996
2023-11-20,16.4559
2023-11-21,16.4091
2023-11-22,16.4122
2023-11-23,16.4122
2023-11-24,16.458
2023-11-25,16.458
2023-11-26,16.458
2023-11-27,16.4278
2023-11-28,16.4413
2023-11-29,16.3519
2023-11-30,16.3696
2023-12-01,16.5328
2023-12-02,16.5328
2023-12-03,16.5328
2023-12-04,16.565
2023-12-05,16.4819
2023-12-06,16.5297
2023-12-07,16.6118
2023-12-08,16.5193
2023-12-09,16.5193
2023-12-10,16.5193
2023-12-11,16.5526
2023-12-12,16.538
2023-12-13,16.775
2023-12-14,16.5567
2023-12-15,16.3426
2023-12-16,16.3426
2023-12-17,16.3426
2023-12-18,16.3582
2023-12-19,16.3904
2023-12-20,16.2906
2023-12-21,16.2761
2023-12-22,16.3249
2023-12-23,16.3249
2023-12-24,16.3249
2023-12-25,16.3249
2023-12-26,16.3862
2023-12-27,16.3374
2023-12-28,16.4257
2023-12-29,17.1564
2023-12-30,17.1564
2023-12-31,17.1564
2024-01-01,17.1564
2024-01-02,17.3108
2024-01-03,17.374
2024-01-04,17.4008
2024-01-05,17.4298
2024-01-06,17.4298
2024-01-07,17.4298
2024-01-08,17.4609
2024-01-09,17.4491
2024-01-10,17.5155
2024-01-11,17.1864
2024-01-12,17.2261
2024-01-13,17.2261
2024-01-14,17.2261
2024-01-15,17.2261
2024-01-16,17.2196
2024-01-17,17.1114
2024-01-18,16.9881
2024-01-19,17.0374
2024-01-20,17.0374
2024-01-21,17.0374
2024-01-22,16.9666
2024-01-23,16.9581
2024-01-24,16.8723
2024-01-25,17.017
2024-01-26,17.0546
2024-01-27,17.0546
2024-01-28,17.0546
2024-01-29,17.1157
2024-01-30,17.1253
2024-01-31,17.1489
2024-02-01,17.3504
2024-02-02,17.1703
2024-02-03,17.1703
2024-02-04,17.1703
2024-02-05,17.017
2024-02-06,17.0278
2024-02-07,16.9956
2024-02-08,16.9098
2024-02-09,16.9516
2024-02-10,16.9516
2024-02-11,16.9516
2024-02-12,16.9934
2024-02-13,16.6954
2024-02-14,16.7136
2024-02-15,16.8616
2024-02-16,16.7651
2024-02-17,16.7651
2024-02-18,16.7651
2024-02-19,16.7651
2024-02-20,16.793
2024-02-21,16.9034
2024-02-22,16.8284
2024-02-23,16.8305
2024-02-24,16.8305
2024-02-25,16.8305
2024-02-26,16.6461
2024-02-27,16.7179
2024-02-28,16.6933
2024-02-29,16.7533
2024-03-01,16.7319
2024-03-02,16.7319
2024-03-03,16.7319
2024-03-04,16.9591
2024-03-05,16.9441
2024-03-06,17.0363
2024-03-07,17.046
2024-03-08,17.0653
2024-03-09,17.0653
2024-03-10,17.0653
2024-03-11,17.1382
2024-03-12,17.0449
2024-03-13,17.0063
2024-03-14,16.9098
2024-03-15,16.9388
2024-03-16,16.9388
2024-03-17,16.9388
2024-03-18,16.9441
2024-03-19,17.0213
2024-03-20,16.9495
2024-03-21,16.9077
2024-03-22,16.9023
2024-03-23,16.9023
2024-03-24,16.9023
2024-03-25,16.8916
2024-03-26,16.779
2024-03-27,17.0578
2024-03-28,17.1392
2024-03-29,17.1392
2024-03-30,17.1392
2024-03-31,17.1392
2024-04-01,17.0878
2024-04-02,17.1167
2024-04-03,17.0406
2024-04-04,17.0728
2024-04-05,17.0149
2024-04-06,17.0149
2024-04-07,17.0149
2024-04-08,17.1167
