,TILE US Equity
2023-03-17,11.9092
2023-03-18,11.9092
2023-03-19,11.9092
2023-03-20,11.9597
2023-03-21,12.1187
2023-03-22,11.9381
2023-03-23,12.0392
2023-03-24,12.0248
2023-03-25,12.0248
2023-03-26,12.0248
2023-03-27,12.1765
2023-03-28,12.1331
2023-03-29,12.0753
2023-03-30,12.0825
2023-03-31,15.4053
2023-04-01,15.4053
2023-04-02,15.4053
2023-04-03,15.4146
2023-04-04,14.9768
2023-04-05,14.8243
2023-04-06,14.8429
2023-04-07,14.8429
2023-04-08,14.8429
2023-04-09,14.8429
2023-04-10,14.9081
2023-04-11,14.9826
2023-04-12,14.9547
2023-04-13,15.1036
2023-04-14,15.0757
2023-04-15,15.0757
2023-04-16,15.0757
2023-04-17,15.2339
2023-04-18,15.1129
2023-04-19,15.2805
2023-04-20,15.206
2023-04-21,15.1222
2023-04-22,15.1222
2023-04-23,15.1222
2023-04-24,15.1502
2023-04-25,14.8709
2023-04-26,14.6288
2023-04-27,14.7312
2023-04-28,15.1408
2023-04-29,15.1408
2023-04-30,15.1408
2023-05-01,15.1408
2023-05-02,14.964
2023-05-03,14.964
2023-05-04,15.0291
2023-05-05,14.7871
2023-05-06,14.7871
2023-05-07,14.7871
2023-05-08,14.4706
2023-05-09,14.3365
2023-05-10,14.3272
2023-05-11,14.3039
2023-05-12,14.2807
2023-05-13,14.2807
2023-05-14,14.2807
2023-05-15,14.3179
2023-05-16,14.0016
2023-05-17,14.2342
2023-05-18,14.5691
2023-05-19,14.4296
2023-05-20,14.4296
2023-05-21,14.4296
2023-05-22,14.4854
2023-05-23,14.5505
2023-05-24,14.5412
2023-05-25,14.4668
2023-05-26,14.3737
2023-05-27,14.3737
2023-05-28,14.3737
2023-05-29,14.3737
2023-05-30,14.3737
2023-05-31,14.29
2023-06-01,14.4016
2023-06-02,14.7273
2023-06-03,14.7273
2023-06-04,14.7273
2023-06-05,14.5877
2023-06-06,15.0204
2023-06-07,15.3879
2023-06-08,15.2762
2023-06-09,15.4437
2023-06-10,15.4437
2023-06-11,15.4437
2023-06-12,15.3506
2023-06-13,15.4251
2023-06-14,15.4251
2023-06-15,15.5553
2023-06-16,15.6856
2023-06-17,15.6856
2023-06-18,15.6856
2023-06-19,15.6856
2023-06-20,15.667
2023-06-21,15.5926
2023-06-22,15.7135
2023-06-23,15.5739
2023-06-24,15.5739
2023-06-25,15.5739
2023-06-26,15.5832
2023-06-27,15.7786
2023-06-28,15.7228
2023-06-29,15.9089
2023-06-30,17.3045
2023-07-01,17.3045
2023-07-02,17.3045
2023-07-03,17.5704
2023-07-04,17.5704
2023-07-05,17.2738
2023-07-06,17.2124
2023-07-07,17.3352
2023-07-08,17.3352
2023-07-09,17.3352
2023-07-10,17.2789
2023-07-11,17.3658
2023-07-12,17.6215
2023-07-13,17.734
2023-07-14,17.6624
2023-07-15,17.6624
2023-07-16,17.6624
2023-07-17,17.6215
2023-07-18,17.7443
2023-07-19,17.734
2023-07-20,17.642
2023-07-21,17.7238
2023-07-22,17.7238
2023-07-23,17.7238
2023-07-24,17.8977
2023-07-25,17.8466
2023-07-26,18.0409
2023-07-27,18.225
2023-07-28,18.0511
2023-07-29,18.0511
2023-07-30,18.0511
2023-07-31,18.3068
2023-08-01,18.4091
2023-08-02,18.3477
2023-08-03,18.3886
2023-08-04,18.3068
2023-08-05,18.3068
2023-08-06,18.3068
2023-08-07,18.7978
2023-08-08,18.8864
2023-08-09,18.9376
2023-08-10,18.8352
2023-08-11,18.9069
2023-08-12,18.9069
2023-08-13,18.9069
2023-08-14,18.7942
2023-08-15,18.702
2023-08-16,18.4766
2023-08-17,18.5279
2023-08-18,18.5483
2023-08-19,18.5483
2023-08-20,18.5483
2023-08-21,18.3998
2023-08-22,18.4664
2023-08-23,18.5586
2023-08-24,18.4152
2023-08-25,18.4254
2023-08-26,18.4254
2023-08-27,18.4254
2023-08-28,18.5279
2023-08-29,18.7327
2023-08-30,18.8147
2023-08-31,18.8967
2023-09-01,19.204
2023-09-02,19.204
2023-09-03,19.204
2023-09-04,19.204
2023-09-05,18.8352
2023-09-06,18.5074
2023-09-07,18.0259
2023-09-08,18.0156
2023-09-09,18.0156
2023-09-10,18.0156
2023-09-11,18.3332
2023-09-12,17.9951
2023-09-13,18.0976
2023-09-14,18.4561
2023-09-15,18.3025
2023-09-16,18.3025
2023-09-17,18.3025
2023-09-18,18.3025
2023-09-19,18.323
2023-09-20,18.3025
2023-09-21,18.5586
2023-09-22,18.3025
2023-09-23,18.3025
2023-09-24,18.3025
2023-09-25,18.3844
2023-09-26,18.241
2023-09-27,18.5074
2023-09-28,18.5381
2023-09-29,16.4247
2023-09-30,16.4247
2023-10-01,16.4247
2023-10-02,16.2592
2023-10-03,16.191
2023-10-04,16.4442
2023-10-05,16.4783
2023-10-06,16.0644
2023-10-07,16.0644
2023-10-08,16.0644
2023-10-09,16.1033
2023-10-10,16.1423
2023-10-11,16.1131
2023-10-12,15.9767
2023-10-13,15.8988
2023-10-14,15.8988
2023-10-15,15.8988
2023-10-16,16.152
2023-10-17,16.2397
2023-10-18,15.9962
2023-10-19,15.8793
2023-10-20,15.8696
2023-10-21,15.8696
2023-10-22,15.8696
2023-10-23,15.6748
2023-10-24,15.6456
2023-10-25,15.5385
2023-10-26,15.5385
2023-10-27,15.3437
2023-10-28,15.3437
2023-10-29,15.3437
2023-10-30,15.4411
2023-10-31,15.5287
2023-11-01,15.6261
2023-11-02,16.0449
2023-11-03,16.2007
2023-11-04,16.2007
2023-11-05,16.2007
2023-11-06,16.1228
2023-11-07,15.9865
2023-11-08,15.928
2023-11-09,15.7138
2023-11-10,15.9767
2023-11-11,15.9767
2023-11-12,15.9767
2023-11-13,15.9573
2023-11-14,16.5319
2023-11-15,16.6682
2023-11-16,16.5806
2023-11-17,16.7656
2023-11-18,16.7656
2023-11-19,16.7656
2023-11-20,16.7461
2023-11-21,16.5903
2023-11-22,16.6
2023-11-23,16.6
2023-11-24,16.6779
2023-11-25,16.6779
2023-11-26,16.6779
2023-11-27,16.6
2023-11-28,16.5416
2023-11-29,16.6779
2023-11-30,16.7169
2023-12-01,17.2039
2023-12-02,17.2039
2023-12-03,17.2039
2023-12-04,17.5934
2023-12-05,17.3499
2023-12-06,17.496
2023-12-07,17.6519
2023-12-08,17.6519
2023-12-09,17.6519
2023-12-10,17.6519
2023-12-11,17.7687
2023-12-12,17.8856
2023-12-13,18.0804
2023-12-14,18.5478
2023-12-15,18.8595
2023-12-16,18.8595
2023-12-17,18.8595
2023-12-18,18.616
2023-12-19,19.0251
2023-12-20,18.8108
2023-12-21,19.0738
2023-12-22,19.2004
2023-12-23,19.2004
2023-12-24,19.2004
2023-12-25,19.2004
2023-12-26,19.3562
2023-12-27,19.3951
2023-12-28,19.3367
2023-12-29,10.3931
2023-12-30,10.3931
2023-12-31,10.3931
2024-01-01,10.3931
2024-01-02,10.3772
2024-01-03,10.2181
2024-01-04,10.0642
2024-01-05,10.1226
2024-01-06,10.1226
2024-01-07,10.1226
2024-01-08,10.1544
2024-01-09,10.1119
2024-01-10,10.1491
2024-01-11,10.0854
2024-01-12,10.0854
2024-01-13,10.0854
2024-01-14,10.0854
2024-01-15,10.0854
2024-01-16,9.9103
2024-01-17,9.8891
2024-01-18,9.9475
2024-01-19,9.9475
2024-01-20,9.9475
2024-01-21,9.9475
2024-01-22,10.2605
2024-01-23,10.2605
2024-01-24,10.1809
2024-01-25,10.234
2024-01-26,10.2446
2024-01-27,10.2446
2024-01-28,10.2446
2024-01-29,10.3348
2024-01-30,10.4674
2024-01-31,10.2817
2024-02-01,10.4621
2024-02-02,10.4303
2024-02-03,10.4303
2024-02-04,10.4303
2024-02-05,10.3507
2024-02-06,10.4409
2024-02-07,10.3931
2024-02-08,10.5364
2024-02-09,10.7009
2024-02-10,10.7009
2024-02-11,10.7009
2024-02-12,10.8759
2024-02-13,10.478
2024-02-14,10.7062
2024-02-15,10.9874
2024-02-16,10.8282
2024-02-17,10.8282
2024-02-18,10.8282
2024-02-19,10.8282
2024-02-20,10.7486
2024-02-21,10.6054
2024-02-22,10.669
2024-02-23,10.7221
2024-02-24,10.7221
2024-02-25,10.7221
2024-02-26,10.7539
2024-02-27,11.7514
2024-02-28,11.8866
2024-02-29,12.0514
2024-03-01,11.9982
2024-03-02,11.9982
2024-03-03,11.9982
2024-03-04,11.7803
2024-03-05,11.7166
2024-03-06,11.7378
2024-03-07,11.8122
2024-03-08,11.9238
2024-03-09,11.9238
2024-03-10,11.9238
2024-03-11,11.775
2024-03-12,11.8441
2024-03-13,11.8972
2024-03-14,11.6475
2024-03-15,11.7431
2024-03-16,11.7431
2024-03-17,11.7431
2024-03-18,12.3117
2024-03-19,12.3224
2024-03-20,12.4499
2024-03-21,13.1992
2024-03-22,12.8378
2024-03-23,12.8378
2024-03-24,12.8378
2024-03-25,12.8432
2024-03-26,12.7953
2024-03-27,12.9016
2024-03-28,12.6359
2024-03-29,12.6359
2024-03-30,12.6359
2024-03-31,12.6359
2024-04-01,12.519
2024-04-02,12.4906
2024-04-03,12.7251
2024-04-04,12.4959
2024-04-05,12.5705
2024-04-06,12.5705
2024-04-07,12.5705
2024-04-08,12.5439
