,LRCX US Equity
2023-03-19,11.4079
2023-03-20,11.5179
2023-03-21,11.3856
2023-03-22,11.362
2023-03-23,11.7476
2023-03-24,11.6184
2023-03-25,11.6184
2023-03-26,11.6184
2023-03-27,11.472
2023-03-28,11.2233
2023-03-29,11.9369
2023-03-30,12.3001
2023-03-31,12.2712
2023-04-01,12.2712
2023-04-02,12.2712
2023-04-03,12.0709
2023-04-04,11.6702
2023-04-05,11.4187
2023-04-06,11.4259
2023-04-07,11.4259
2023-04-08,11.4259
2023-04-09,11.4259
2023-04-10,11.744
2023-04-11,11.7452
2023-04-12,11.5023
2023-04-13,11.532
2023-04-14,11.59
2023-04-15,11.59
2023-04-16,11.59
2023-04-17,11.3997
2023-04-18,11.4627
2023-04-19,11.3615
2023-04-20,12.1653
2023-04-21,11.9486
2023-04-22,11.9486
2023-04-23,11.9486
2023-04-24,11.8522
2023-04-25,11.5126
2023-04-26,11.4588
2023-04-27,11.9566
2023-04-28,12.0769
2023-04-29,12.0769
2023-04-30,12.0769
2023-05-01,12.0711
2023-05-02,12.0259
2023-05-03,11.8561
2023-05-04,11.8026
2023-05-05,12.2084
2023-05-06,12.2084
2023-05-07,12.2084
2023-05-08,12.1396
2023-05-09,11.8844
2023-05-10,12.1514
2023-05-11,12.1556
2023-05-12,12.1468
2023-05-13,12.1468
2023-05-14,12.1468
2023-05-15,12.7298
2023-05-16,12.8842
2023-05-17,13.2357
2023-05-18,13.8063
2023-05-19,13.5774
2023-05-20,13.5774
2023-05-21,13.5774
2023-05-22,13.4896
2023-05-23,13.2214
2023-05-24,13.0449
2023-05-25,13.8841
2023-05-26,14.4898
2023-05-27,14.4898
2023-05-28,14.4898
2023-05-29,14.4898
2023-05-30,14.5294
2023-05-31,14.2223
2023-06-01,14.2955
2023-06-02,14.1521
2023-06-03,14.1521
2023-06-04,14.1521
2023-06-05,13.9654
2023-06-06,14.118
2023-06-07,14.0852
2023-06-08,14.1722
2023-06-09,13.9881
2023-06-10,13.9881
2023-06-11,13.9881
2023-06-12,14.4731
2023-06-13,14.427
2023-06-14,14.5311
2023-06-15,14.3219
2023-06-16,14.1285
2023-06-17,14.1285
2023-06-18,14.1285
2023-06-19,14.1285
2023-06-20,14.1662
2023-06-21,13.9698
2023-06-22,14.2957
2023-06-23,15.7793
2023-06-24,15.7793
2023-06-25,15.7793
2023-06-26,16.0796
2023-06-27,16.8281
2023-06-28,16.6469
2023-06-29,16.5996
2023-06-30,16.6645
2023-07-01,16.6645
2023-07-02,16.6645
2023-07-03,16.8756
2023-07-04,16.8756
2023-07-05,16.2938
2023-07-06,16.097
2023-07-07,16.0158
2023-07-08,16.0158
2023-07-09,16.0158
2023-07-10,16.2694
2023-07-11,16.056
2023-07-12,16.1386
2023-07-13,16.5461
2023-07-14,16.5529
2023-07-15,16.5529
2023-07-16,16.5529
2023-07-17,17.1113
2023-07-18,17.0041
2023-07-19,16.5931
2023-07-20,15.9548
2023-07-21,16.1653
2023-07-22,16.1653
2023-07-23,16.1653
2023-07-24,16.5651
2023-07-25,16.8561
2023-07-26,16.5223
2023-07-27,18.057
2023-07-28,18.5544
2023-07-29,18.5544
2023-07-30,18.5544
2023-07-31,18.483
2023-08-01,18.4163
2023-08-02,17.643
2023-08-03,17.8357
2023-08-04,17.761
2023-08-05,17.761
2023-08-06,17.761
2023-08-07,18.1448
2023-08-08,17.9037
2023-08-09,17.6474
2023-08-10,17.6562
2023-08-11,16.7695
2023-08-12,16.7695
2023-08-13,16.7695
2023-08-14,17.1618
2023-08-15,16.7695
2023-08-16,16.5252
2023-08-17,16.5833
2023-08-18,16.6954
2023-08-19,16.6954
2023-08-20,16.6954
2023-08-21,17.1128
2023-08-22,17.0509
2023-08-23,17.3395
2023-08-24,16.772
2023-08-25,16.8831
2023-08-26,16.8831
2023-08-27,16.8831
2023-08-28,17.0381
2023-08-29,17.5074
2023-08-30,17.5556
2023-08-31,17.962
2023-09-01,17.9507
2023-09-02,17.9507
2023-09-03,17.9507
2023-09-04,17.9507
2023-09-05,17.9202
2023-09-06,17.8042
2023-09-07,17.3039
2023-09-08,17.1036
2023-09-09,17.1036
2023-09-10,17.1036
2023-09-11,16.9705
2023-09-12,16.6893
2023-09-13,16.8419
2023-09-14,16.7848
2023-09-15,15.9316
2023-09-16,15.9316
2023-09-17,15.9316
2023-09-18,16.2527
2023-09-19,15.9838
2023-09-20,15.8228
2023-09-21,15.6059
2023-09-22,18.1925
2023-09-23,18.1925
2023-09-24,18.1925
2023-09-25,18.2359
2023-09-26,17.8064
2023-09-27,18.0396
2023-09-28,18.4401
2023-09-29,18.418
2023-09-30,18.418
2023-10-01,18.418
2023-10-02,18.539
2023-10-03,18.163
2023-10-04,18.5832
2023-10-05,18.3903
2023-10-06,18.4575
2023-10-07,18.4575
2023-10-08,18.4575
2023-10-09,18.4451
2023-10-10,18.6421
2023-10-11,18.8585
2023-10-12,19.2481
2023-10-13,18.9584
2023-10-14,18.9584
2023-10-15,18.9584
2023-10-16,19.1227
2023-10-17,19.1006
2023-10-18,18.8108
2023-10-19,17.6283
2023-10-20,17.5814
2023-10-21,17.5814
2023-10-22,17.5814
2023-10-23,17.5215
2023-10-24,17.6515
2023-10-25,17.0458
2023-10-26,17.0983
2023-10-27,17.0658
2023-10-28,17.0658
2023-10-29,17.0658
2023-10-30,17.0505
2023-10-31,17.1888
2023-11-01,17.7288
2023-11-02,18.2156
2023-11-03,18.5319
2023-11-04,18.5319
2023-11-05,18.5319
2023-11-06,18.6774
2023-11-07,18.7421
2023-11-08,18.9272
2023-11-09,19.0057
2023-11-10,20.0357
2023-11-11,20.0357
2023-11-12,20.0357
2023-11-13,19.6843
2023-11-14,20.3137
2023-11-15,20.4009
2023-11-16,20.4753
2023-11-17,20.4724
2023-11-18,20.4724
2023-11-19,20.4724
2023-11-20,21.0233
2023-11-21,20.6783
2023-11-22,20.9738
2023-11-23,20.9738
2023-11-24,20.975
2023-11-25,20.975
2023-11-26,20.975
2023-11-27,21.1199
2023-11-28,20.7667
2023-11-29,20.8722
2023-11-30,20.9287
2023-12-01,21.1091
2023-12-02,21.1091
2023-12-03,21.1091
2023-12-04,20.7571
2023-12-05,20.3787
2023-12-06,20.3122
2023-12-07,20.6976
2023-12-08,20.5553
2023-12-09,20.5553
2023-12-10,20.5553
2023-12-11,21.5048
2023-12-12,21.3774
2023-12-13,21.4772
2023-12-14,22.4308
2023-12-15,22.615
2023-12-16,22.615
2023-12-17,22.615
2023-12-18,22.5102
2023-12-19,22.835
2023-12-20,22.0712
2023-12-21,22.7152
2023-12-22,26.345
2023-12-23,26.345
2023-12-24,26.345
2023-12-25,26.345
2023-12-26,26.8794
2023-12-27,26.8529
2023-12-28,26.6741
2023-12-29,26.4562
2023-12-30,26.4562
2023-12-31,26.4562
2024-01-01,26.4562
2024-01-02,25.3018
2024-01-03,24.8813
2024-01-04,24.6824
2024-01-05,24.7273
2024-01-06,24.7273
2024-01-07,24.7273
2024-01-08,25.569
2024-01-09,25.3942
2024-01-10,25.315
2024-01-11,25.6723
2024-01-12,25.6543
2024-01-13,25.6543
2024-01-14,25.6543
2024-01-15,25.6543
2024-01-16,25.7043
2024-01-17,25.4242
2024-01-18,26.5374
2024-01-19,27.9199
2024-01-20,27.9199
2024-01-21,27.9199
2024-01-22,28.1653
2024-01-23,28.0582
2024-01-24,28.6623
2024-01-25,29.1403
2024-01-26,28.241
2024-01-27,28.241
2024-01-28,28.241
2024-01-29,28.4317
2024-01-30,28.0933
2024-01-31,27.7341
2024-02-01,27.9722
2024-02-02,28.1917
2024-02-03,28.1917
2024-02-04,28.1917
2024-02-05,28.6184
2024-02-06,28.0537
2024-02-07,28.5244
2024-02-08,29.0593
2024-02-09,30.6561
2024-02-10,30.6561
2024-02-11,30.6561
2024-02-12,30.535
2024-02-13,30.0139
2024-02-14,30.7954
2024-02-15,30.7305
2024-02-16,31.1447
2024-02-17,31.1447
2024-02-18,31.1447
2024-02-19,31.1447
2024-02-20,30.2794
2024-02-21,30.3298
2024-02-22,31.7645
2024-02-23,31.2282
2024-02-24,31.2282
2024-02-25,31.2282
2024-02-26,31.5752
2024-02-27,31.3036
2024-02-28,31.0311
2024-02-29,31.5579
2024-03-01,33.0214
2024-03-02,33.0214
2024-03-03,33.0214
2024-03-04,32.8858
2024-03-05,32.3982
2024-03-06,33.0326
2024-03-07,33.4624
2024-03-08,32.1801
2024-03-09,32.1801
2024-03-10,32.1801
2024-03-11,31.3195
2024-03-12,31.9833
2024-03-13,31.1677
2024-03-14,31.1329
2024-03-15,30.6057
2024-03-16,30.6057
2024-03-17,30.6057
2024-03-18,31.1193
2024-03-19,31.3145
2024-03-20,31.9241
2024-03-21,33.0566
2024-03-22,32.8987
2024-03-23,32.8987
2024-03-24,32.8987
2024-03-25,32.6809
2024-03-26,32.5379
2024-03-27,32.4851
2024-03-28,32.6846
2024-03-29,32.6846
2024-03-30,32.6846
2024-03-31,32.6846
2024-04-01,33.0302
2024-04-02,32.5412
2024-04-03,32.9146
2024-04-04,32.0104
2024-04-05,32.5835
2024-04-06,32.5835
2024-04-07,32.5835
2024-04-08,32.5389
