,QCOM US Equity
2023-03-19,9.9062
2023-03-20,9.9902
2023-03-21,10.1429
2023-03-22,10.0018
2023-03-23,10.1699
2023-03-24,11.6928
2023-03-25,11.6928
2023-03-26,11.6928
2023-03-27,11.5909
2023-03-28,11.3924
2023-03-29,11.7218
2023-03-30,11.9247
2023-03-31,11.9405
2023-04-01,11.9405
2023-04-02,11.9405
2023-04-03,11.691
2023-04-04,11.4767
2023-04-05,11.5417
2023-04-06,11.5382
2023-04-07,11.5382
2023-04-08,11.5382
2023-04-09,11.5382
2023-04-10,11.6515
2023-04-11,11.5882
2023-04-12,11.2984
2023-04-13,11.3739
2023-04-14,11.2887
2023-04-15,11.2887
2023-04-16,11.2887
2023-04-17,11.2202
2023-04-18,11.1306
2023-04-19,11.1464
2023-04-20,11.1552
2023-04-21,11.0779
2023-04-22,11.0779
2023-04-23,11.0779
2023-04-24,11.0419
2023-04-25,10.752
2023-04-26,10.7616
2023-04-27,10.7405
2023-04-28,10.9935
2023-04-29,10.9935
2023-04-30,10.9935
2023-05-01,10.9092
2023-05-02,10.9329
2023-05-03,10.6359
2023-05-04,10.0874
2023-05-05,10.2805
2023-05-06,10.2805
2023-05-07,10.2805
2023-05-08,10.2392
2023-05-09,10.0163
2023-05-10,10.0768
2023-05-11,9.8662
2023-05-12,9.8276
2023-05-13,9.8276
2023-05-14,9.8276
2023-05-15,10.0611
2023-05-16,9.8425
2023-05-17,9.932
2023-05-18,10.1207
2023-05-19,10.0242
2023-05-20,10.0242
2023-05-21,10.0242
2023-05-22,9.9733
2023-05-23,9.8223
2023-05-24,9.7749
2023-05-25,9.8627
2023-05-26,10.4183
2023-05-27,10.4183
2023-05-28,10.4183
2023-05-29,10.4183
2023-05-30,10.9141
2023-05-31,10.6868
2023-06-01,10.8992
2023-06-02,10.8808
2023-06-03,10.8808
2023-06-04,10.8808
2023-06-05,10.6271
2023-06-06,10.9457
2023-06-07,10.8422
2023-06-08,10.9448
2023-06-09,11.1871
2023-06-10,11.1871
2023-06-11,11.1871
2023-06-12,11.453
2023-06-13,11.654
2023-06-14,11.5636
2023-06-15,11.582
2023-06-16,11.5004
2023-06-17,11.5004
2023-06-18,11.5004
2023-06-19,11.5004
2023-06-20,11.2494
2023-06-21,10.8931
2023-06-22,10.9492
2023-06-23,13.2591
2023-06-24,13.2591
2023-06-25,13.2591
2023-06-26,13.614
2023-06-27,13.9645
2023-06-28,13.7149
2023-06-29,13.7726
2023-06-30,13.8813
2023-07-01,13.8813
2023-07-02,13.8813
2023-07-03,13.9977
2023-07-04,13.9977
2023-07-05,13.6694
2023-07-06,13.4576
2023-07-07,13.5375
2023-07-08,13.5375
2023-07-09,13.5375
2023-07-10,13.6683
2023-07-11,13.6406
2023-07-12,13.8414
2023-07-13,14.3338
2023-07-14,14.2717
2023-07-15,14.2717
2023-07-16,14.2717
2023-07-17,14.3649
2023-07-18,14.305
2023-07-19,14.478
2023-07-20,14.0676
2023-07-21,14.5113
2023-07-22,14.5113
2023-07-23,14.5113
2023-07-24,14.4425
2023-07-25,14.5501
2023-07-26,14.4336
2023-07-27,14.6366
2023-07-28,15.0392
2023-07-29,15.0392
2023-07-30,15.0392
2023-07-31,15.3376
2023-08-01,15.3276
2023-08-02,15.0416
2023-08-03,13.8672
2023-08-04,14.1783
2023-08-05,14.1783
2023-08-06,14.1783
2023-08-07,13.9383
2023-08-08,13.7516
2023-08-09,13.6305
2023-08-10,13.5239
2023-08-11,13.4128
2023-08-12,13.4128
2023-08-13,13.4128
2023-08-14,13.3472
2023-08-15,13.0872
2023-08-16,12.9172
2023-08-17,12.9094
2023-08-18,12.9116
2023-08-19,12.9116
2023-08-20,12.9116
2023-08-21,12.9761
2023-08-22,12.8416
2023-08-23,13.0305
2023-08-24,12.735
2023-08-25,12.9361
2023-08-26,12.9361
2023-08-27,12.9361
2023-08-28,13.0872
2023-08-29,13.3205
2023-08-30,13.2639
2023-08-31,13.4039
2023-09-01,13.4989
2023-09-02,13.4989
2023-09-03,13.4989
2023-09-04,13.4989
2023-09-05,13.6283
2023-09-06,13.4205
2023-09-07,12.5005
2023-09-08,12.4716
2023-09-09,12.4716
2023-09-10,12.4716
2023-09-11,12.9316
2023-09-12,13.0372
2023-09-13,13.1939
2023-09-14,13.3494
2023-09-15,13.2494
2023-09-16,13.2494
2023-09-17,13.2494
2023-09-18,13.2061
2023-09-19,12.9805
2023-09-20,12.8139
2023-09-21,12.6739
2023-09-22,16.0372
2023-09-23,16.0372
2023-09-24,16.0372
2023-09-25,16.4312
2023-09-26,16.3295
2023-09-27,16.3295
2023-09-28,16.5272
2023-09-29,16.5215
2023-09-30,16.5215
2023-10-01,16.5215
2023-10-02,16.5272
2023-10-03,16.3968
2023-10-04,16.3481
2023-10-05,16.341
2023-10-06,16.4957
2023-10-07,16.4957
2023-10-08,16.4957
2023-10-09,16.6275
2023-10-10,16.7006
2023-10-11,16.5301
2023-10-12,16.5781
2023-10-13,16.1776
2023-10-14,16.1776
2023-10-15,16.1776
2023-10-16,16.4427
2023-10-17,16.6848
2023-10-18,16.51
2023-10-19,16.553
2023-10-20,16.1733
2023-10-21,16.1733
2023-10-22,16.1733
2023-10-23,16.1776
2023-10-24,16.2822
2023-10-25,15.6217
2023-10-26,15.7421
2023-10-27,15.8624
2023-10-28,15.8624
2023-10-29,15.8624
2023-10-30,16.0587
2023-10-31,16.2249
2023-11-01,16.4971
2023-11-02,17.379
2023-11-03,17.6876
2023-11-04,17.6876
2023-11-05,17.6876
2023-11-06,17.7462
2023-11-07,17.8591
2023-11-08,17.7648
2023-11-09,17.7705
2023-11-10,18.3578
2023-11-11,18.3578
2023-11-12,18.3578
2023-11-13,18.3063
2023-11-14,18.8079
2023-11-15,19.0308
2023-11-16,18.9994
2023-11-17,19.1094
2023-11-18,19.1094
2023-11-19,19.1094
2023-11-20,19.1151
2023-11-21,18.7593
2023-11-22,18.8279
2023-11-23,18.8279
2023-11-24,18.8636
2023-11-25,18.8636
2023-11-26,18.8636
2023-11-27,18.9279
2023-11-28,18.6979
2023-11-29,18.8865
2023-11-30,19.0494
2023-12-01,19.138
2023-12-02,19.138
2023-12-03,19.138
2023-12-04,19.178
2023-12-05,19.2923
2023-12-06,19.1794
2023-12-07,19.6052
2023-12-08,19.6095
2023-12-09,19.6095
2023-12-10,19.6095
2023-12-11,20.0568
2023-12-12,20.1397
2023-12-13,20.4426
2023-12-14,20.8284
2023-12-15,21.0613
2023-12-16,21.0613
2023-12-17,21.0613
2023-12-18,20.8498
2023-12-19,21.0756
2023-12-20,20.6769
2023-12-21,20.9627
2023-12-22,19.7686
2023-12-23,19.7686
2023-12-24,19.7686
2023-12-25,19.7686
2023-12-26,20.0343
2023-12-27,20.0694
2023-12-28,20.0882
2023-12-29,19.9223
2023-12-30,19.9223
2023-12-31,19.9223
2024-01-01,19.9223
2024-01-02,19.3289
2024-01-03,18.9742
2024-01-04,18.7813
2024-01-05,18.8568
2024-01-06,18.8568
2024-01-07,18.8568
2024-01-08,19.167
2024-01-09,19.283
2024-01-10,19.2048
2024-01-11,19.167
2024-01-12,19.3248
2024-01-13,19.3248
2024-01-14,19.3248
2024-01-15,19.3248
2024-01-16,19.4489
2024-01-17,19.2062
2024-01-18,20.0114
2024-01-19,20.911
2024-01-20,20.911
2024-01-21,20.911
2024-01-22,21.0337
2024-01-23,21.1187
2024-01-24,21.236
2024-01-25,21.2495
2024-01-26,20.7437
2024-01-27,20.7437
2024-01-28,20.7437
2024-01-29,20.5981
2024-01-30,20.1044
2024-01-31,20.4997
2024-02-01,19.4989
2024-02-02,19.5773
2024-02-03,19.5773
2024-02-04,19.5773
2024-02-05,19.8938
2024-02-06,19.9032
2024-02-07,20.1453
2024-02-08,20.455
2024-02-09,20.8364
2024-02-10,20.8364
2024-02-11,20.8364
2024-02-12,21.1204
2024-02-13,20.7066
2024-02-14,21.234
2024-02-15,21.5099
2024-02-16,21.065
2024-02-17,21.065
2024-02-18,21.065
2024-02-19,21.065
2024-02-20,20.9662
2024-02-21,20.973
2024-02-22,21.3436
2024-02-23,21.3652
2024-02-24,21.3652
2024-02-25,21.3652
2024-02-26,21.6519
2024-02-27,21.8237
2024-02-28,21.4923
2024-02-29,21.7547
2024-03-01,22.4715
2024-03-02,22.4715
2024-03-03,22.4715
2024-03-04,22.9407
2024-03-05,22.2497
2024-03-06,23.1206
2024-03-07,24.1795
2024-03-08,23.483
2024-03-09,23.483
2024-03-10,23.483
2024-03-11,23.5574
2024-03-12,23.8225
2024-03-13,23.3045
2024-03-14,23.1963
2024-03-15,23.0273
2024-03-16,23.0273
2024-03-17,23.0273
2024-03-18,22.9894
2024-03-19,22.608
2024-03-20,23.0909
2024-03-21,23.5209
2024-03-22,23.4195
2024-03-23,23.4195
2024-03-24,23.4195
2024-03-25,23.0706
2024-03-26,23.0097
2024-03-27,23.2883
2024-03-28,23.3113
2024-03-29,23.3113
2024-03-30,23.3113
2024-03-31,23.3113
2024-04-01,23.6386
2024-04-02,23.5466
2024-04-03,23.9348
2024-04-04,23.3735
2024-04-05,23.6129
2024-04-06,23.6129
2024-04-07,23.6129
2024-04-08,23.8955
