,ALK US Equity
2023-03-16,93.2273
2023-03-17,91.0591
2023-03-18,91.0591
2023-03-19,91.0591
2023-03-20,91.0226
2023-03-21,93.3731
2023-03-22,91.2595
2023-03-23,89.6197
2023-03-24,88.9455
2023-03-25,88.9455
2023-03-26,88.9455
2023-03-27,90.4692
2023-03-28,91.9623
2023-03-29,93.4555
2023-03-30,94.0928
2023-03-31,77.3304
2023-04-01,77.3304
2023-04-02,77.3304
2023-04-03,77.5231
2023-04-04,77.3452
2023-04-05,77.3156
2023-04-06,77.4489
2023-04-07,77.4489
2023-04-08,77.4489
2023-04-09,77.4489
2023-04-10,78.027
2023-04-11,79.1386
2023-04-12,77.36
2023-04-13,77.9529
2023-04-14,77.2563
2023-04-15,77.2563
2023-04-16,77.2563
2023-04-17,78.3382
2023-04-18,78.2048
2023-04-19,79.8352
2023-04-20,79.5894
2023-04-21,80.847
2023-04-22,80.847
2023-04-23,80.847
2023-04-24,80.3144
2023-04-25,78.0211
2023-04-26,77.6364
2023-04-27,78.7165
2023-04-28,79.4415
2023-04-29,79.4415
2023-04-30,79.4415
2023-05-01,79.4858
2023-05-02,79.3083
2023-05-03,79.4562
2023-05-04,77.4144
2023-05-05,79.333
2023-05-06,79.333
2023-05-07,79.333
2023-05-08,79.7792
2023-05-09,80.4336
2023-05-10,79.2586
2023-05-11,79.1694
2023-05-12,78.6786
2023-05-13,78.6786
2023-05-14,78.6786
2023-05-15,79.6007
2023-05-16,78.5596
2023-05-17,82.4415
2023-05-18,82.2482
2023-05-19,81.3558
2023-05-20,81.3558
2023-05-21,81.3558
2023-05-22,81.9507
2023-05-23,81.8168
2023-05-24,80.627
2023-05-25,82.2482
2023-05-26,82.2184
2023-05-27,82.2184
2023-05-28,82.2184
2023-05-29,82.2184
2023-05-30,82.382
2023-05-31,81.9656
2023-06-01,81.8317
2023-06-02,83.7058
2023-06-03,83.7058
2023-06-04,83.7058
2023-06-05,83.9735
2023-06-06,85.7285
2023-06-07,87.0671
2023-06-08,87.4985
2023-06-09,87.4985
2023-06-10,87.4985
2023-06-11,87.4985
2023-06-12,88.8817
2023-06-13,90.726
2023-06-14,90.1608
2023-06-15,90.0121
2023-06-16,90.1311
2023-06-17,90.1311
2023-06-18,90.1311
2023-06-19,90.1311
2023-06-20,88.7776
2023-06-21,88.8817
2023-06-22,89.0155
2023-06-23,88.3909
2023-06-24,88.3909
2023-06-25,88.3909
2023-06-26,89.4469
2023-06-27,92.3769
2023-06-28,93.1355
2023-06-29,92.8826
2023-06-30,34.942
2023-07-01,34.942
2023-07-02,34.942
2023-07-03,34.9474
2023-07-04,34.9474
2023-07-05,35.1967
2023-07-06,34.7306
2023-07-07,35.2509
2023-07-08,35.2509
2023-07-09,35.2509
2023-07-10,36.2265
2023-07-11,36.6547
2023-07-12,36.465
2023-07-13,35.5707
2023-07-14,34.4975
2023-07-15,34.4975
2023-07-16,34.4975
2023-07-17,34.3891
2023-07-18,35.072
2023-07-19,35.6195
2023-07-20,35.4298
2023-07-21,35.4677
2023-07-22,35.4677
2023-07-23,35.4677
2023-07-24,35.0233
2023-07-25,32.1171
2023-07-26,31.9445
2023-07-27,31.5559
2023-07-28,32.0848
2023-07-29,32.0848
2023-07-30,32.0848
2023-07-31,32.36
2023-08-01,31.966
2023-08-02,31.9517
2023-08-03,31.3533
2023-08-04,31.3156
2023-08-05,31.3156
2023-08-06,31.3156
2023-08-07,31.3425
2023-08-08,31.5635
2023-08-09,31.2455
2023-08-10,31.2994
2023-08-11,30.9598
2023-08-12,30.9598
2023-08-13,30.9598
2023-08-14,31.046
2023-08-15,30.5986
2023-08-16,30.1565
2023-08-17,29.5473
2023-08-18,29.1754
2023-08-19,29.1754
2023-08-20,29.1754
2023-08-21,29.2724
2023-08-22,29.1538
2023-08-23,29.1107
2023-08-24,28.825
2023-08-25,28.6632
2023-08-26,28.6632
2023-08-27,28.6632
2023-08-28,28.7549
2023-08-29,28.922
2023-08-30,28.8034
2023-08-31,28.7441
2023-09-01,28.6417
2023-09-02,28.6417
2023-09-03,28.6417
2023-09-04,28.6417
2023-09-05,27.8654
2023-09-06,27.9732
2023-09-07,27.6929
2023-09-08,27.5797
2023-09-09,27.5797
2023-09-10,27.5797
2023-09-11,27.9139
2023-09-12,27.7414
2023-09-13,27.2131
2023-09-14,27.3371
2023-09-15,27.3964
2023-09-16,27.3964
2023-09-17,27.3964
2023-09-18,27.0783
2023-09-19,27.1861
2023-09-20,26.9328
2023-09-21,26.6848
2023-09-22,26.3344
2023-09-23,26.3344
2023-09-24,26.3344
2023-09-25,26.2589
2023-09-26,25.9786
2023-09-27,25.7468
2023-09-28,25.9732
2023-09-29,16.6064
2023-09-30,16.6064
2023-10-01,16.6064
2023-10-02,16.5238
2023-10-03,16.1835
2023-10-04,16.2925
2023-10-05,16.1438
2023-10-06,15.9422
2023-10-07,15.9422
2023-10-08,15.9422
2023-10-09,15.7374
2023-10-10,15.896
2023-10-11,15.7704
2023-10-12,15.4697
2023-10-13,15.2813
2023-10-14,15.2813
2023-10-15,15.2813
2023-10-16,15.6878
2023-10-17,15.7374
2023-10-18,15.1458
2023-10-19,14.9719
2023-10-20,14.9257
2023-10-21,14.9257
2023-10-22,14.9257
2023-10-23,15.104
2023-10-24,14.8729
2023-10-25,14.7936
2023-10-26,14.8431
2023-10-27,14.6714
2023-10-28,14.6714
2023-10-29,14.6714
2023-10-30,14.853
2023-10-31,14.7969
2023-11-01,14.6153
2023-11-02,15.0365
2023-11-03,15.5155
2023-11-04,15.5155
2023-11-05,15.5155
2023-11-06,15.276
2023-11-07,15.3824
2023-11-08,15.6352
2023-11-09,15.4955
2023-11-10,15.7483
2023-11-11,15.7483
2023-11-12,15.7483
2023-11-13,15.7782
2023-11-14,16.357
2023-11-15,16.663
2023-11-16,16.3936
2023-11-17,16.5798
2023-11-18,16.5798
2023-11-19,16.5798
2023-11-20,16.7628
2023-11-21,16.5466
2023-11-22,16.6364
2023-11-23,16.6364
2023-11-24,16.7262
2023-11-25,16.7262
2023-11-26,16.7262
2023-11-27,16.6064
2023-11-28,16.6098
2023-11-29,16.8393
2023-11-30,16.9291
2023-12-01,17.5677
2023-12-02,17.5677
2023-12-03,17.5677
2023-12-04,15.6884
2023-12-05,16.184
2023-12-06,16.2173
2023-12-07,16.3171
2023-12-08,16.1973
2023-12-09,16.1973
2023-12-10,16.1973
2023-12-11,16.2439
2023-12-12,16.7628
2023-12-13,17.2018
2023-12-14,17.3781
2023-12-15,17.3082
2023-12-16,17.3082
2023-12-17,17.3082
2023-12-18,17.4147
2023-12-19,17.724
2023-12-20,17.6874
2023-12-21,17.8537
2023-12-22,17.8836
2023-12-23,17.8836
2023-12-24,17.8836
2023-12-25,17.8836
2023-12-26,17.7107
2023-12-27,17.5477
2023-12-28,17.6309
2023-12-29,17.8427
2023-12-30,17.8427
2023-12-31,17.8427
2024-01-01,17.8427
2024-01-02,17.6055
2024-01-03,16.9815
2024-01-04,17.1082
2024-01-05,17.4787
2024-01-06,17.4787
2024-01-07,17.4787
2024-01-08,17.4527
2024-01-09,17.2902
2024-01-10,17.1895
2024-01-11,17.1667
2024-01-12,16.5752
2024-01-13,16.5752
2024-01-14,16.5752
2024-01-15,16.5752
2024-01-16,16.3314
2024-01-17,16.0682
2024-01-18,16.5069
2024-01-19,16.4679
2024-01-20,16.4679
2024-01-21,16.4679
2024-01-22,16.4647
2024-01-23,16.7897
2024-01-24,16.7864
2024-01-25,17.1201
2024-01-26,16.912
2024-01-27,16.912
2024-01-28,16.912
2024-01-29,17.056
2024-01-30,16.8864
2024-01-31,16.6112
2024-02-01,16.7488
2024-02-02,16.7072
2024-02-03,16.7072
2024-02-04,16.7072
2024-02-05,16.4352
2024-02-06,16.6624
2024-02-07,16.5376
2024-02-08,16.8288
2024-02-09,17.0464
2024-02-10,17.0464
2024-02-11,17.0464
2024-02-12,17.0913
2024-02-13,16.848
2024-02-14,17.0777
2024-02-15,17.2217
2024-02-16,17.1481
2024-02-17,17.1481
2024-02-18,17.1481
2024-02-19,17.1481
2024-02-20,17.596
2024-02-21,17.6792
2024-02-22,17.7432
2024-02-23,17.5096
2024-02-24,17.5096
2024-02-25,17.5096
2024-02-26,17.2089
2024-02-27,17.4616
2024-02-28,17.3273
2024-02-29,17.1065
2024-03-01,16.9818
2024-03-02,16.9818
2024-03-03,16.9818
2024-03-04,16.9402
2024-03-05,17.0489
2024-03-06,16.969
2024-03-07,17.0713
2024-03-08,16.8506
2024-03-09,16.8506
2024-03-10,16.8506
2024-03-11,17.0969
2024-03-12,17.4968
2024-03-13,17.74
2024-03-14,17.3529
2024-03-15,17.3593
2024-03-16,17.3593
2024-03-17,17.3593
2024-03-18,17.3689
2024-03-19,17.2441
2024-03-20,17.5512
2024-03-21,17.8647
2024-03-22,17.8008
2024-03-23,17.8008
2024-03-24,17.8008
2024-03-25,17.8391
2024-03-26,17.8999
2024-03-27,18.5846
2024-03-28,18.8981
2024-03-29,18.8981
2024-03-30,18.8981
2024-03-31,18.8981
2024-04-01,18.9237
2024-04-02,18.6006
2024-04-03,18.543
2024-04-04,18.5046
2024-04-05,18.7349
2024-04-06,18.7349
2024-04-07,18.7349
2024-04-08,18.7669
