,WM US Equity
2023-03-19,23.0848
2023-03-20,23.2935
2023-03-21,23.2498
2023-03-22,22.9563
2023-03-23,22.7877
2023-03-24,23.2437
2023-03-25,23.2437
2023-03-26,23.2437
2023-03-27,23.137
2023-03-28,23.2874
2023-03-29,23.492
2023-03-30,24.0348
2023-03-31,23.8162
2023-04-01,23.8162
2023-04-02,23.8162
2023-04-03,23.8995
2023-04-04,23.859
2023-04-05,23.7746
2023-04-06,23.8745
2023-04-07,23.8745
2023-04-08,23.8745
2023-04-09,23.8745
2023-04-10,23.7105
2023-04-11,23.8127
2023-04-12,24.0932
2023-04-13,24.2537
2023-04-14,24.0694
2023-04-15,24.0694
2023-04-16,24.0694
2023-04-17,24.0813
2023-04-18,24.0789
2023-04-19,24.0457
2023-04-20,24.117
2023-04-21,24.0516
2023-04-22,24.0516
2023-04-23,24.0516
2023-04-24,24.1134
2023-04-25,24.1015
2023-04-26,23.8686
2023-04-27,23.6355
2023-04-28,24.161
2023-04-29,24.161
2023-04-30,24.161
2023-05-01,24.249
2023-05-02,24.2395
2023-05-03,24.312
2023-05-04,24.3702
2023-05-05,24.4439
2023-05-06,24.4439
2023-05-07,24.4439
2023-05-08,24.5153
2023-05-09,24.5664
2023-05-10,24.696
2023-05-11,24.6532
2023-05-12,24.5378
2023-05-13,24.5378
2023-05-14,24.5378
2023-05-15,24.4593
2023-05-16,24.3583
2023-05-17,24.2382
2023-05-18,24.0338
2023-05-19,24.0766
2023-05-20,24.0766
2023-05-21,24.0766
2023-05-22,23.9506
2023-05-23,23.7699
2023-05-24,23.7509
2023-05-25,23.6629
2023-05-26,23.5916
2023-05-27,23.5916
2023-05-28,23.5916
2023-05-29,23.5916
2023-05-30,23.6962
2023-05-31,23.6677
2023-06-01,23.7723
2023-06-02,24.029
2023-06-03,24.029
2023-06-04,24.029
2023-06-05,24.0029
2023-06-06,23.758
2023-06-07,23.6237
2023-06-08,23.7461
2023-06-09,23.758
2023-06-10,23.758
2023-06-11,23.758
2023-06-12,23.7853
2023-06-13,23.6891
2023-06-14,23.7271
2023-06-15,23.9387
2023-06-16,24.0373
2023-06-17,24.0373
2023-06-18,24.0373
2023-06-19,24.0373
2023-06-20,24.0171
2023-06-21,24.0908
2023-06-22,24.2608
2023-06-23,24.1039
2023-06-24,24.1039
2023-06-25,24.1039
2023-06-26,24.2406
2023-06-27,24.4831
2023-06-28,24.3274
2023-06-29,24.5818
2023-06-30,24.6791
2023-07-01,24.6791
2023-07-02,24.6791
2023-07-03,24.4427
2023-07-04,24.4427
2023-07-05,24.4018
2023-07-06,24.438
2023-07-07,24.2801
2023-07-08,24.2801
2023-07-09,24.2801
2023-07-10,24.4111
2023-07-11,24.3046
2023-07-12,24.1829
2023-07-13,24.0846
2023-07-14,24.1104
2023-07-15,24.1104
2023-07-16,24.1104
2023-07-17,24.0168
2023-07-18,23.8822
2023-07-19,23.8927
2023-07-20,24.5012
2023-07-21,24.5609
2023-07-22,24.5609
2023-07-23,24.5609
2023-07-24,24.4895
2023-07-25,24.4837
2023-07-26,23.6057
2023-07-27,23.4927
2023-07-28,23.3727
2023-07-29,23.3727
2023-07-30,23.3727
2023-07-31,23.4717
2023-08-01,23.3226
2023-08-02,23.4286
2023-08-03,23.1396
2023-08-04,23.0802
2023-08-05,23.0802
2023-08-06,23.0802
2023-08-07,23.1757
2023-08-08,23.0068
2023-08-09,23.2049
2023-08-10,23.0103
2023-08-11,23.1396
2023-08-12,23.1396
2023-08-13,23.1396
2023-08-14,23.1151
2023-08-15,22.91
2023-08-16,23.0324
2023-08-17,22.8541
2023-08-18,22.8984
2023-08-19,22.8984
2023-08-20,22.8984
2023-08-21,22.8984
2023-08-22,22.8122
2023-08-23,22.8413
2023-08-24,22.7131
2023-08-25,22.8355
2023-08-26,22.8355
2023-08-27,22.8355
2023-08-28,22.79
2023-08-29,22.8122
2023-08-30,22.8693
2023-08-31,22.6548
2023-09-01,22.6816
2023-09-02,22.6816
2023-09-03,22.6816
2023-09-04,22.6816
2023-09-05,22.684
2023-09-06,22.5604
2023-09-07,22.6688
2023-09-08,22.6164
2023-09-09,22.6164
2023-09-10,22.6164
2023-09-11,22.7364
2023-09-12,22.8646
2023-09-13,23.0767
2023-09-14,23.0709
2023-09-15,23.086
2023-09-16,23.086
2023-09-17,23.086
2023-09-18,23.0103
2023-09-19,22.9916
2023-09-20,23.0359
2023-09-21,22.7376
2023-09-22,22.6187
2023-09-23,22.6187
2023-09-24,22.6187
2023-09-25,22.6991
2023-09-26,22.5267
2023-09-27,22.3798
2023-09-28,22.3822
2023-09-29,21.6718
2023-09-30,21.6718
2023-10-01,21.6718
2023-10-02,21.5317
2023-10-03,21.6855
2023-10-04,21.845
2023-10-05,21.9316
2023-10-06,22.0136
2023-10-07,22.0136
2023-10-08,22.0136
2023-10-09,22.2461
2023-10-10,22.1743
2023-10-11,22.1549
2023-10-12,21.9692
2023-10-13,22.3976
2023-10-14,22.3976
2023-10-15,22.3976
2023-10-16,22.515
2023-10-17,22.54
2023-10-18,22.425
2023-10-19,22.1993
2023-10-20,22.1435
2023-10-21,22.1435
2023-10-22,22.1435
2023-10-23,22.0729
2023-10-24,21.9213
2023-10-25,22.8915
2023-10-26,22.7499
2023-10-27,22.5868
2023-10-28,22.5868
2023-10-29,22.5868
2023-10-30,22.742
2023-10-31,22.921
2023-11-01,22.8881
2023-11-02,23.2065
2023-11-03,23.3504
2023-11-04,23.3504
2023-11-05,23.3504
2023-11-06,23.475
2023-11-07,23.4909
2023-11-08,23.594
2023-11-09,23.5702
2023-11-10,23.7639
2023-11-11,23.7639
2023-11-12,23.7639
2023-11-13,23.7549
2023-11-14,23.8058
2023-11-15,23.6959
2023-11-16,23.7265
2023-11-17,23.6257
2023-11-18,23.6257
2023-11-19,23.6257
2023-11-20,23.6971
2023-11-21,23.7549
2023-11-22,23.7639
2023-11-23,23.7639
2023-11-24,23.7911
2023-11-25,23.7911
2023-11-26,23.7911
2023-11-27,23.7311
2023-11-28,23.5271
2023-11-29,23.5339
2023-11-30,23.6755
2023-12-01,23.9939
2023-12-02,23.9939
2023-12-03,23.9939
2023-12-04,24.0608
2023-12-05,23.9112
2023-12-06,24.0109
2023-12-07,23.8851
2023-12-08,23.8466
2023-12-09,23.8466
2023-12-10,23.8466
2023-12-11,23.9463
2023-12-12,24.31
2023-12-13,24.5899
2023-12-14,24.3191
2023-12-15,24.0789
2023-12-16,24.0789
2023-12-17,24.0789
2023-12-18,24.4278
2023-12-19,24.3315
2023-12-20,24.216
2023-12-21,24.3349
2023-12-22,24.3508
2023-12-23,24.3508
2023-12-24,24.3508
2023-12-25,24.3508
2023-12-26,24.4154
2023-12-27,24.4414
2023-12-28,24.4856
2023-12-29,24.7474
2023-12-30,24.7474
2023-12-31,24.7474
2024-01-01,24.7474
2024-01-02,24.8049
2024-01-03,24.6832
2024-01-04,24.7125
2024-01-05,24.5976
2024-01-06,24.5976
2024-01-07,24.5976
2024-01-08,24.6505
2024-01-09,24.6494
2024-01-10,24.7564
2024-01-11,24.761
2024-01-12,25.0066
2024-01-13,25.0066
2024-01-14,25.0066
2024-01-15,25.0066
2024-01-16,24.9356
2024-01-17,25.0144
2024-01-18,25.2443
2024-01-19,25.3502
2024-01-20,25.3502
2024-01-21,25.3502
2024-01-22,25.402
2024-01-23,25.473
2024-01-24,25.277
2024-01-25,25.4234
2024-01-26,25.5034
2024-01-27,25.5034
2024-01-28,25.5034
2024-01-29,25.4516
2024-01-30,25.6499
2024-01-31,25.4831
2024-02-01,25.7975
2024-02-02,25.7738
2024-02-03,25.7738
2024-02-04,25.7738
2024-02-05,25.7727
2024-02-06,25.8865
2024-02-07,25.9732
2024-02-08,25.918
2024-02-09,25.847
2024-02-10,25.847
2024-02-11,25.847
2024-02-12,25.7794
2024-02-13,26.979
2024-02-14,26.9419
2024-02-15,26.9363
2024-02-16,27.2093
2024-02-17,27.2093
2024-02-18,27.2093
2024-02-19,27.2093
2024-02-20,27.2373
2024-02-21,27.5114
2024-02-22,27.8496
2024-02-23,27.9406
2024-02-24,27.9406
2024-02-25,27.9406
2024-02-26,27.8743
2024-02-27,27.9102
2024-02-28,27.8518
2024-02-29,27.6709
2024-03-01,27.6867
2024-03-02,27.6867
2024-03-03,27.6867
2024-03-04,27.8001
2024-03-05,27.808
2024-03-06,27.926
2024-03-07,27.8518
2024-03-08,27.9069
2024-03-09,27.9069
2024-03-10,27.9069
2024-03-11,28.0787
2024-03-12,28.136
2024-03-13,28.2719
2024-03-14,28.1944
2024-03-15,28.2191
2024-03-16,28.2191
2024-03-17,28.2191
2024-03-18,28.3472
2024-03-19,28.3933
2024-03-20,28.3686
2024-03-21,28.4326
2024-03-22,28.3596
2024-03-23,28.3596
2024-03-24,28.3596
2024-03-25,28.3584
2024-03-26,28.3584
2024-03-27,28.6056
2024-03-28,28.5135
2024-03-29,28.5135
2024-03-30,28.5135
2024-03-31,28.5135
2024-04-01,28.4865
2024-04-02,28.2843
2024-04-03,28.2068
2024-04-04,27.8327
2024-04-05,27.8147
2024-04-06,27.8147
2024-04-07,27.8147
2024-04-08,27.7889
