,ULTA US Equity
2023-03-20,14.9136
2023-03-21,15.0725
2023-03-22,14.9072
2023-03-23,15.0677
2023-03-24,14.8248
2023-03-25,14.8248
2023-03-26,14.8248
2023-03-27,15.0033
2023-03-28,15.3163
2023-03-29,15.1656
2023-03-30,15.4426
2023-03-31,15.6993
2023-04-01,15.6993
2023-04-02,15.6993
2023-04-03,15.8516
2023-04-04,15.7131
2023-04-05,15.3806
2023-04-06,15.0171
2023-04-07,15.0171
2023-04-08,15.0171
2023-04-09,15.0171
2023-04-10,15.252
2023-04-11,15.1772
2023-04-12,15.0773
2023-04-13,15.2227
2023-04-14,15.3955
2023-04-15,15.3955
2023-04-16,15.3955
2023-04-17,15.3863
2023-04-18,15.5848
2023-04-19,15.5988
2023-04-20,15.6822
2023-04-21,15.5806
2023-04-22,15.5806
2023-04-23,15.5806
2023-04-24,15.747
2023-04-25,15.5941
2023-04-26,15.7484
2023-04-27,15.7572
2023-04-28,15.8651
2023-04-29,15.8651
2023-04-30,15.8651
2023-05-01,15.3547
2023-05-02,15.3013
2023-05-03,15.0875
2023-05-04,14.8352
2023-05-05,15.0017
2023-05-06,15.0017
2023-05-07,15.0017
2023-05-08,14.8828
2023-05-09,14.7001
2023-05-10,14.5741
2023-05-11,14.7832
2023-05-12,14.8319
2023-05-13,14.8319
2023-05-14,14.8319
2023-05-15,14.8894
2023-05-16,14.4222
2023-05-17,14.5586
2023-05-18,14.8245
2023-05-19,14.2037
2023-05-20,14.2037
2023-05-21,14.2037
2023-05-22,13.9183
2023-05-23,13.9164
2023-05-24,13.939
2023-05-25,13.9359
2023-05-26,12.1654
2023-05-27,12.1654
2023-05-28,12.1654
2023-05-29,12.1654
2023-05-30,11.9451
2023-05-31,11.8804
2023-06-01,11.7166
2023-06-02,12.2236
2023-06-03,12.2236
2023-06-04,12.2236
2023-06-05,12.1856
2023-06-06,12.0895
2023-06-07,12.0366
2023-06-08,12.1291
2023-06-09,12.2569
2023-06-10,12.2569
2023-06-11,12.2569
2023-06-12,12.2921
2023-06-13,12.8067
2023-06-14,12.8018
2023-06-15,13.0082
2023-06-16,12.92
2023-06-17,12.92
2023-06-18,12.92
2023-06-19,12.92
2023-06-20,12.8976
2023-06-21,12.9823
2023-06-22,13.133
2023-06-23,13.0713
2023-06-24,13.0713
2023-06-25,13.0713
2023-06-26,13.3475
2023-06-27,13.3164
2023-06-28,13.3069
2023-06-29,13.3942
2023-06-30,13.5393
2023-07-01,13.5393
2023-07-02,13.5393
2023-07-03,13.7237
2023-07-04,13.7237
2023-07-05,13.7914
2023-07-06,13.5381
2023-07-07,13.5676
2023-07-08,13.5676
2023-07-09,13.5676
2023-07-10,13.7415
2023-07-11,13.8845
2023-07-12,13.9064
2023-07-13,13.5938
2023-07-14,13.5954
2023-07-15,13.5954
2023-07-16,13.5954
2023-07-17,13.5973
2023-07-18,13.5889
2023-07-19,13.5561
2023-07-20,13.3142
2023-07-21,13.2531
2023-07-22,13.2531
2023-07-23,13.2531
2023-07-24,13.1046
2023-07-25,13.0218
2023-07-26,13.1065
2023-07-27,12.9348
2023-07-28,12.9707
2023-07-29,12.9707
2023-07-30,12.9707
2023-07-31,12.9546
2023-08-01,12.885
2023-08-02,12.7756
2023-08-03,12.7074
2023-08-04,12.7778
2023-08-05,12.7778
2023-08-06,12.7778
2023-08-07,12.8223
2023-08-08,12.7737
2023-08-09,13.0051
2023-08-10,13.0272
2023-08-11,12.9287
2023-08-12,12.9287
2023-08-13,12.9287
2023-08-14,13.3301
2023-08-15,13.2657
2023-08-16,13.3001
2023-08-17,13.0057
2023-08-18,13.1765
2023-08-19,13.1765
2023-08-20,13.1765
2023-08-21,13.0395
2023-08-22,12.5666
2023-08-23,12.768
2023-08-24,12.22
2023-08-25,11.7995
2023-08-26,11.7995
2023-08-27,11.7995
2023-08-28,11.899
2023-08-29,12.0142
2023-08-30,12.2243
2023-08-31,12.012
2023-09-01,12.0384
2023-09-02,12.0384
2023-09-03,12.0384
2023-09-04,12.0384
2023-09-05,12.0244
2023-09-06,11.8356
2023-09-07,12.0635
2023-09-08,11.9764
2023-09-09,11.9764
2023-09-10,11.9764
2023-09-11,12.1024
2023-09-12,11.9958
2023-09-13,11.9896
2023-09-14,12.0336
2023-09-15,11.9726
2023-09-16,11.9726
2023-09-17,11.9726
2023-09-18,11.8194
2023-09-19,11.9243
2023-09-20,11.9117
2023-09-21,11.7212
2023-09-22,11.5723
2023-09-23,11.5723
2023-09-24,11.5723
2023-09-25,11.5632
2023-09-26,11.3293
2023-09-27,11.4027
2023-09-28,11.5772
2023-09-29,11.5918
2023-09-30,11.5918
2023-10-01,11.5918
2023-10-02,11.6862
2023-10-03,11.4511
2023-10-04,11.4963
2023-10-05,11.305
2023-10-06,11.3272
2023-10-07,11.3272
2023-10-08,11.3272
2023-10-09,11.2953
2023-10-10,11.4183
2023-10-11,11.3719
2023-10-12,11.1408
2023-10-13,11.0518
2023-10-14,11.0518
2023-10-15,11.0518
2023-10-16,11.263
2023-10-17,11.1659
2023-10-18,10.8648
2023-10-19,10.8746
2023-10-20,10.8473
2023-10-21,10.8473
2023-10-22,10.8473
2023-10-23,10.8805
2023-10-24,11.0431
2023-10-25,11.0127
2023-10-26,11.0661
2023-10-27,11.5486
2023-10-28,11.5486
2023-10-29,11.5486
2023-10-30,11.5313
2023-10-31,11.5882
2023-11-01,11.4274
2023-11-02,11.561
2023-11-03,11.7139
2023-11-04,11.7139
2023-11-05,11.7139
2023-11-06,11.7166
2023-11-07,11.9806
2023-11-08,11.9036
2023-11-09,11.7955
2023-11-10,11.8192
2023-11-11,11.8192
2023-11-12,11.8192
2023-11-13,11.8409
2023-11-14,12.0452
2023-11-15,12.5235
2023-11-16,12.2547
2023-11-17,12.3569
2023-11-18,12.3569
2023-11-19,12.3569
2023-11-20,12.2563
2023-11-21,12.2373
2023-11-22,12.363
2023-11-23,12.363
2023-11-24,12.5068
2023-11-25,12.5068
2023-11-26,12.5068
2023-11-27,12.5076
2023-11-28,12.5959
2023-11-29,12.6522
2023-11-30,12.6579
2023-12-01,13.9065
2023-12-02,13.9065
2023-12-03,13.9065
2023-12-04,14.306
2023-12-05,14.1612
2023-12-06,14.5162
2023-12-07,14.3898
2023-12-08,14.1813
2023-12-09,14.1813
2023-12-10,14.1813
2023-12-11,14.1943
2023-12-12,14.4761
2023-12-13,14.4785
2023-12-14,14.5195
2023-12-15,14.411
2023-12-16,14.411
2023-12-17,14.411
2023-12-18,14.3527
2023-12-19,14.3784
2023-12-20,14.0568
2023-12-21,14.0541
2023-12-22,13.8884
2023-12-23,13.8884
2023-12-24,13.8884
2023-12-25,13.8884
2023-12-26,14.0516
2023-12-27,14.2111
2023-12-28,14.3082
2023-12-29,14.3936
2023-12-30,14.3936
2023-12-31,14.3936
2024-01-01,14.3936
2024-01-02,14.302
2024-01-03,13.9551
2024-01-04,13.8222
2024-01-05,13.8819
2024-01-06,13.8819
2024-01-07,13.8819
2024-01-08,14.203
2024-01-09,14.2599
2024-01-10,14.1474
2024-01-11,14.1994
2024-01-12,14.1791
2024-01-13,14.1791
2024-01-14,14.1791
2024-01-15,14.1791
2024-01-16,14.0145
2024-01-17,13.9263
2024-01-18,14.0007
2024-01-19,13.9212
2024-01-20,13.9212
2024-01-21,13.9212
2024-01-22,14.0386
2024-01-23,14.12
2024-01-24,14.0893
2024-01-25,14.4812
2024-01-26,14.4913
2024-01-27,14.4913
2024-01-28,14.4913
2024-01-29,14.8818
2024-01-30,14.9021
2024-01-31,14.7207
2024-02-01,14.7606
2024-02-02,13.8226
2024-02-03,13.8226
2024-02-04,13.8226
2024-02-05,13.7455
2024-02-06,13.7356
2024-02-07,14.0502
2024-02-08,14.183
2024-02-09,14.2747
2024-02-10,14.2747
2024-02-11,14.2747
2024-02-12,14.3382
2024-02-13,14.495
2024-02-14,14.3782
2024-02-15,14.4642
2024-02-16,14.522
2024-02-17,14.522
2024-02-18,14.522
2024-02-19,14.522
2024-02-20,14.7624
2024-02-21,14.6971
2024-02-22,14.8348
2024-02-23,14.9843
2024-02-24,14.9843
2024-02-25,14.9843
2024-02-26,15.1552
2024-02-27,15.2882
2024-02-28,15.2294
2024-02-29,14.9524
2024-03-01,14.9895
2024-03-02,14.9895
2024-03-03,14.9895
2024-03-04,14.8996
2024-03-05,14.9759
2024-03-06,14.9456
2024-03-07,14.9461
2024-03-08,14.7344
2024-03-09,14.7344
2024-03-10,14.7344
2024-03-11,14.9524
2024-03-12,15.1356
2024-03-13,15.439
2024-03-14,15.3935
2024-03-15,14.6236
2024-03-16,14.6236
2024-03-17,14.6236
2024-03-18,14.5282
2024-03-19,14.4433
2024-03-20,14.3095
2024-03-21,14.2988
2024-03-22,14.2157
2024-03-23,14.2157
2024-03-24,14.2157
2024-03-25,13.8289
2024-03-26,13.977
2024-03-27,13.9557
2024-03-28,14.1989
2024-03-29,14.1989
2024-03-30,14.1989
2024-03-31,14.1989
2024-04-01,14.3581
2024-04-02,14.1157
2024-04-03,12.0454
2024-04-04,12.2703
2024-04-05,12.1693
2024-04-06,12.1693
2024-04-07,12.1693
2024-04-08,12.3779
