,GIS US Equity
2023-03-18,16.0428
2023-03-19,16.0428
2023-03-20,16.1825
2023-03-21,16.1987
2023-03-22,16.0558
2023-03-23,16.3749
2023-03-24,16.8035
2023-03-25,16.8035
2023-03-26,16.8035
2023-03-27,16.8165
2023-03-28,16.7987
2023-03-29,16.8407
2023-03-30,16.8294
2023-03-31,16.9103
2023-04-01,16.9103
2023-04-02,16.9103
2023-04-03,16.9847
2023-04-04,17.0089
2023-04-05,17.169
2023-04-06,17.1432
2023-04-07,17.1432
2023-04-08,17.1432
2023-04-09,17.1432
2023-04-10,17.0542
2023-04-11,17.169
2023-04-12,17.1609
2023-04-13,17.1512
2023-04-14,17.0882
2023-04-15,17.0882
2023-04-16,17.0882
2023-04-17,17.1739
2023-04-18,17.237
2023-04-19,17.1804
2023-04-20,17.2515
2023-04-21,17.2321
2023-04-22,17.2321
2023-04-23,17.2321
2023-04-24,17.2596
2023-04-25,17.4019
2023-04-26,17.3017
2023-04-27,17.4488
2023-04-28,17.423
2023-04-29,17.423
2023-04-30,17.423
2023-05-01,17.5426
2023-05-02,17.4828
2023-05-03,17.4553
2023-05-04,17.5475
2023-05-05,17.6138
2023-05-06,17.6138
2023-05-07,17.6138
2023-05-08,17.6235
2023-05-09,17.5782
2023-05-10,17.575
2023-05-11,17.6866
2023-05-12,17.7432
2023-05-13,17.7432
2023-05-14,17.7432
2023-05-15,17.6914
2023-05-16,17.6866
2023-05-17,17.6203
2023-05-18,17.4019
2023-05-19,17.2612
2023-05-20,17.2612
2023-05-21,17.2612
2023-05-22,16.9491
2023-05-23,16.9119
2023-05-24,16.8472
2023-05-25,16.7566
2023-05-26,17.815
2023-05-27,17.815
2023-05-28,17.815
2023-05-29,17.815
2023-05-30,17.6594
2023-05-31,17.8116
2023-06-01,17.7654
2023-06-02,17.8851
2023-06-03,17.8851
2023-06-04,17.8851
2023-06-05,17.9963
2023-06-06,17.7466
2023-06-07,17.3566
2023-06-08,17.5533
2023-06-09,17.4934
2023-06-10,17.4934
2023-06-11,17.4934
2023-06-12,17.3703
2023-06-13,17.2249
2023-06-14,17.2112
2023-06-15,17.2215
2023-06-16,17.2215
2023-06-17,17.2215
2023-06-18,17.2215
2023-06-19,17.2215
2023-06-20,17.2095
2023-06-21,17.3361
2023-06-22,17.3224
2023-06-23,17.3258
2023-06-24,17.3258
2023-06-25,17.3258
2023-06-26,17.4182
2023-06-27,17.254
2023-06-28,16.4905
2023-06-29,16.4189
2023-06-30,16.487
2023-07-01,16.487
2023-07-02,16.487
2023-07-03,16.5586
2023-07-04,16.5586
2023-07-05,16.591
2023-07-06,16.441
2023-07-07,16.2263
2023-07-08,16.2263
2023-07-09,16.2263
2023-07-10,16.1615
2023-07-11,16.211
2023-07-12,16.1888
2023-07-13,16.1615
2023-07-14,16.199
2023-07-15,16.199
2023-07-16,16.199
2023-07-17,16.0797
2023-07-18,16.0797
2023-07-19,16.2331
2023-07-20,16.4291
2023-07-21,16.5382
2023-07-22,16.5382
2023-07-23,16.5382
2023-07-24,16.5808
2023-07-25,16.5228
2023-07-26,16.3234
2023-07-27,16.1973
2023-07-28,16.274
2023-07-29,16.274
2023-07-30,16.274
2023-07-31,16.153
2023-08-01,16.0849
2023-08-02,16.274
2023-08-03,16.1155
2023-08-04,15.957
2023-08-05,15.957
2023-08-06,15.957
2023-08-07,15.9349
2023-08-08,15.577
2023-08-09,15.7133
2023-08-10,15.7508
2023-08-11,15.8003
2023-08-12,15.8003
2023-08-13,15.8003
2023-08-14,15.6479
2023-08-15,15.5514
2023-08-16,15.4905
2023-08-17,15.3127
2023-08-18,15.2992
2023-08-19,15.2992
2023-08-20,15.2992
2023-08-21,15.0521
2023-08-22,14.9996
2023-08-23,14.9489
2023-08-24,14.9268
2023-08-25,15.7952
2023-08-26,15.7952
2023-08-27,15.7952
2023-08-28,15.8271
2023-08-29,15.8165
2023-08-30,15.7792
2023-08-31,15.6693
2023-09-01,15.4194
2023-09-02,15.4194
2023-09-03,15.4194
2023-09-04,15.4194
2023-09-05,15.3928
2023-09-06,15.352
2023-09-07,15.196
2023-09-08,15.4016
2023-09-09,15.4016
2023-09-10,15.4016
2023-09-11,15.3555
2023-09-12,15.2846
2023-09-13,15.2438
2023-09-14,15.4389
2023-09-15,15.3484
2023-09-16,15.3484
2023-09-17,15.3484
2023-09-18,15.3928
2023-09-19,15.3538
2023-09-20,15.354
2023-09-21,15.2848
2023-09-22,15.1678
2023-09-23,15.1678
2023-09-24,15.1678
2023-09-25,15.1607
2023-09-26,15.2387
2023-09-27,15.0312
2023-09-28,15.0419
2023-09-29,15.0206
2023-09-30,15.0206
2023-10-01,15.0206
2023-10-02,14.7706
2023-10-03,14.8344
2023-10-04,14.8628
2023-10-05,14.7316
2023-10-06,14.7546
2023-10-07,14.7546
2023-10-08,14.7546
2023-10-09,15.0153
2023-10-10,14.8912
2023-10-11,14.7972
2023-10-12,14.5844
2023-10-13,14.8522
2023-10-14,14.8522
2023-10-15,14.8522
2023-10-16,14.8894
2023-10-17,14.8415
2023-10-18,14.8805
2023-10-19,14.8202
2023-10-20,14.8876
2023-10-21,14.8876
2023-10-22,14.8876
2023-10-23,14.8858
2023-10-24,14.9603
2023-10-25,15.315
2023-10-26,15.3327
2023-10-27,15.2529
2023-10-28,15.2529
2023-10-29,15.2529
2023-10-30,15.1696
2023-10-31,15.2423
2023-11-01,15.2174
2023-11-02,15.4196
2023-11-03,15.3309
2023-11-04,15.3309
2023-11-05,15.3309
2023-11-06,15.2387
2023-11-07,15.2174
2023-11-08,15.2511
2023-11-09,15.2937
2023-11-10,15.2493
2023-11-11,15.2493
2023-11-12,15.2493
2023-11-13,15.2281
2023-11-14,15.2263
2023-11-15,15.1447
2023-11-16,15.2032
2023-11-17,15.1571
2023-11-18,15.1571
2023-11-19,15.1571
2023-11-20,15.0454
2023-11-21,15.1394
2023-11-22,15.1766
2023-11-23,15.1766
2023-11-24,15.2568
2023-11-25,15.2568
2023-11-26,15.2568
2023-11-27,14.9741
2023-11-28,14.9458
2023-11-29,14.7992
2023-11-30,14.9882
2023-12-01,15.0713
2023-12-02,15.0713
2023-12-03,15.0713
2023-12-04,15.2161
2023-12-05,15.1402
2023-12-06,15.3822
2023-12-07,15.4705
2023-12-08,15.308
2023-12-09,15.308
2023-12-10,15.308
2023-12-11,15.4158
2023-12-12,15.5324
2023-12-13,15.7267
2023-12-14,15.4582
2023-12-15,15.2638
2023-12-16,15.2638
2023-12-17,15.2638
2023-12-18,15.4617
2023-12-19,15.5271
2023-12-20,14.8448
2023-12-21,14.8241
2023-12-22,14.8759
2023-12-23,14.8759
2023-12-24,14.8759
2023-12-25,14.8759
2023-12-26,14.9087
2023-12-27,14.9156
2023-12-28,14.9553
2023-12-29,14.9846
2023-12-30,14.9846
2023-12-31,14.9846
2024-01-01,14.9846
2024-01-02,15.2625
2024-01-03,15.259
2024-01-04,15.0882
2024-01-05,14.9587
2024-01-06,14.9587
2024-01-07,14.9587
2024-01-08,14.8983
2024-01-09,14.8534
2024-01-10,14.6411
2024-01-11,14.6256
2024-01-12,14.6826
2024-01-13,14.6826
2024-01-14,14.6826
2024-01-15,14.6826
2024-01-16,14.5859
2024-01-17,14.6308
2024-01-18,14.6688
2024-01-19,14.6411
2024-01-20,14.6411
2024-01-21,14.6411
2024-01-22,14.6463
2024-01-23,14.9173
2024-01-24,14.7257
2024-01-25,14.869
2024-01-26,14.8759
2024-01-27,14.8759
2024-01-28,14.8759
2024-01-29,14.8327
2024-01-30,15.0209
2024-01-31,14.9449
2024-02-01,14.9311
2024-02-02,14.9259
2024-02-03,14.9259
2024-02-04,14.9259
2024-02-05,14.7067
2024-02-06,14.9311
2024-02-07,14.7378
2024-02-08,14.7982
2024-02-09,14.5013
2024-02-10,14.5013
2024-02-11,14.5013
2024-02-12,14.6291
2024-02-13,14.6032
2024-02-14,14.5065
2024-02-15,14.6653
2024-02-16,14.8051
2024-02-17,14.8051
2024-02-18,14.8051
2024-02-19,14.8051
2024-02-20,15.0951
2024-02-21,15.0657
2024-02-22,14.9725
2024-02-23,14.1973
2024-02-24,14.1973
2024-02-25,14.1973
2024-02-26,14.1449
2024-02-27,14.0157
2024-02-28,14.0304
2024-02-29,14.0107
2024-03-01,13.9715
2024-03-02,13.9715
2024-03-03,13.9715
2024-03-04,14.0418
2024-03-05,14.0582
2024-03-06,14.1842
2024-03-07,14.0271
2024-03-08,14.1875
2024-03-09,14.1875
2024-03-10,14.1875
2024-03-11,14.2529
2024-03-12,14.2627
2024-03-13,14.3134
2024-03-14,14.2349
2024-03-15,14.4329
2024-03-16,14.4329
2024-03-17,14.4329
2024-03-18,14.5932
2024-03-19,14.7389
2024-03-20,14.8029
2024-03-21,14.6939
2024-03-22,14.7492
2024-03-23,14.7492
2024-03-24,14.7492
2024-03-25,14.7558
2024-03-26,14.6256
2024-03-27,14.8403
2024-03-28,14.8908
2024-03-29,14.8908
2024-03-30,14.8908
2024-03-31,14.8908
2024-04-01,14.9168
2024-04-02,14.9867
2024-04-03,14.7314
2024-04-04,14.9575
2024-04-05,14.8615
2024-04-06,14.8615
2024-04-07,14.8615
2024-04-08,14.8956
