,MGRC US Equity
2023-03-20,17.5477
2023-03-21,17.8048
2023-03-22,17.3992
2023-03-23,17.2715
2023-03-24,17.2715
2023-03-25,17.2715
2023-03-26,17.2715
2023-03-27,17.4887
2023-03-28,17.4902
2023-03-29,17.4647
2023-03-30,17.5334
2023-03-31,19.9344
2023-04-01,19.9344
2023-04-02,19.9344
2023-04-03,19.8085
2023-04-04,18.8804
2023-04-05,18.7561
2023-04-06,19.1406
2023-04-07,19.1406
2023-04-08,19.1406
2023-04-09,19.1406
2023-04-10,19.1522
2023-04-11,19.0843
2023-04-12,19.3279
2023-04-13,19.3991
2023-04-14,19.5052
2023-04-15,19.5052
2023-04-16,19.5052
2023-04-17,19.6527
2023-04-18,19.308
2023-04-19,19.4339
2023-04-20,19.2666
2023-04-21,19.1704
2023-04-22,19.1704
2023-04-23,19.1704
2023-04-24,19.1903
2023-04-25,19.0611
2023-04-26,18.7545
2023-04-27,19.124
2023-04-28,19.2003
2023-04-29,19.2003
2023-04-30,19.2003
2023-05-01,19.3874
2023-05-02,19.271
2023-05-03,19.1812
2023-05-04,18.9834
2023-05-05,19.4807
2023-05-06,19.4807
2023-05-07,19.4807
2023-05-08,19.5122
2023-05-09,19.6353
2023-05-10,19.6918
2023-05-11,19.602
2023-05-12,19.602
2023-05-13,19.602
2023-05-14,19.602
2023-05-15,19.607
2023-05-16,19.5206
2023-05-17,19.6952
2023-05-18,19.765
2023-05-19,19.6719
2023-05-20,19.6719
2023-05-21,19.6719
2023-05-22,19.6287
2023-05-23,19.6636
2023-05-24,19.5206
2023-05-25,19.5156
2023-05-26,19.5172
2023-05-27,19.5172
2023-05-28,19.5172
2023-05-29,19.5172
2023-05-30,19.4341
2023-05-31,19.2395
2023-06-01,19.3011
2023-06-02,19.8798
2023-06-03,19.8798
2023-06-04,19.8798
2023-06-05,19.8398
2023-06-06,20.372
2023-06-07,20.8526
2023-06-08,20.7644
2023-06-09,20.7345
2023-06-10,20.7345
2023-06-11,20.7345
2023-06-12,20.7644
2023-06-13,20.7977
2023-06-14,20.7478
2023-06-15,20.6164
2023-06-16,20.209
2023-06-17,20.209
2023-06-18,20.209
2023-06-19,20.209
2023-06-20,20.0926
2023-06-21,19.8881
2023-06-22,19.6869
2023-06-23,19.7384
2023-06-24,19.7384
2023-06-25,19.7384
2023-06-26,19.8382
2023-06-27,20.1508
2023-06-28,20.0128
2023-06-29,19.8532
2023-06-30,18.1531
2023-07-01,18.1531
2023-07-02,18.1531
2023-07-03,18.2258
2023-07-04,18.2258
2023-07-05,17.7988
2023-07-06,17.7049
2023-07-07,17.8548
2023-07-08,17.8548
2023-07-09,17.8548
2023-07-10,17.8457
2023-07-11,18.1334
2023-07-12,18.0562
2023-07-13,18.1774
2023-07-14,18.1607
2023-07-15,18.1607
2023-07-16,18.1607
2023-07-17,18.4651
2023-07-18,18.618
2023-07-19,18.3788
2023-07-20,18.3576
2023-07-21,18.1001
2023-07-22,18.1001
2023-07-23,18.1001
2023-07-24,18.1698
2023-07-25,18.2198
2023-07-26,18.1047
2023-07-27,17.967
2023-07-28,18.6441
2023-07-29,18.6441
2023-07-30,18.6441
2023-07-31,18.7487
2023-08-01,18.6335
2023-08-02,18.6305
2023-08-03,18.6881
2023-08-04,18.7047
2023-08-05,18.7047
2023-08-06,18.7047
2023-08-07,18.7956
2023-08-08,18.6547
2023-08-09,18.8123
2023-08-10,19.0032
2023-08-11,19.3561
2023-08-12,19.3561
2023-08-13,19.3561
2023-08-14,19.4576
2023-08-15,19.5167
2023-08-16,19.2501
2023-08-17,19.1122
2023-08-18,19.0577
2023-08-19,19.0577
2023-08-20,19.0577
2023-08-21,19.0819
2023-08-22,19.1471
2023-08-23,19.2334
2023-08-24,19.5925
2023-08-25,19.55
2023-08-26,19.55
2023-08-27,19.55
2023-08-28,19.7303
2023-08-29,19.7894
2023-08-30,19.7061
2023-08-31,19.4637
2023-09-01,19.4682
2023-09-02,19.4682
2023-09-03,19.4682
2023-09-04,19.4682
2023-09-05,19.038
2023-09-06,19.0759
2023-09-07,19.0683
2023-09-08,19.141
2023-09-09,19.141
2023-09-10,19.141
2023-09-11,18.9002
2023-09-12,18.9471
2023-09-13,18.8532
2023-09-14,19.035
2023-09-15,19.3289
2023-09-16,19.3289
2023-09-17,19.3289
2023-09-18,19.5213
2023-09-19,19.6152
2023-09-20,19.5304
2023-09-21,19.3758
2023-09-22,19.5622
2023-09-23,19.5622
2023-09-24,19.5622
2023-09-25,19.6
2023-09-26,19.4501
2023-09-27,19.6652
2023-09-28,19.5107
2023-09-29,17.062
2023-09-30,17.062
2023-10-01,17.062
2023-10-02,17.0807
2023-10-03,16.904
2023-10-04,16.9937
2023-10-05,16.9214
2023-10-06,17.0285
2023-10-07,17.0285
2023-10-08,17.0285
2023-10-09,17.1932
2023-10-10,17.4837
2023-10-11,17.619
2023-10-12,17.6498
2023-10-13,17.4101
2023-10-14,17.4101
2023-10-15,17.4101
2023-10-16,17.3846
2023-10-17,17.398
2023-10-18,17.0901
2023-10-19,16.841
2023-10-20,16.7714
2023-10-21,16.7714
2023-10-22,16.7714
2023-10-23,16.6362
2023-10-24,16.7045
2023-10-25,16.6362
2023-10-26,16.5836
2023-10-27,17.272
2023-10-28,17.272
2023-10-29,17.272
2023-10-30,17.1287
2023-10-31,17.1126
2023-11-01,16.897
2023-11-02,17.1407
2023-11-03,17.2974
2023-11-04,17.2974
2023-11-05,17.2974
2023-11-06,17.2733
2023-11-07,17.2639
2023-11-08,16.9653
2023-11-09,16.9184
2023-11-10,17.0497
2023-11-11,17.0497
2023-11-12,17.0497
2023-11-13,16.9814
2023-11-14,17.4394
2023-11-15,17.3965
2023-11-16,17.2693
2023-11-17,17.1514
2023-11-18,17.1514
2023-11-19,17.1514
2023-11-20,16.972
2023-11-21,16.7604
2023-11-22,16.9693
2023-11-23,16.9693
2023-11-24,16.9974
2023-11-25,16.9974
2023-11-26,16.9974
2023-11-27,16.9907
2023-11-28,16.8716
2023-11-29,16.9466
2023-11-30,17.2586
2023-12-01,17.4983
2023-12-02,17.4983
2023-12-03,17.4983
2023-12-04,17.347
2023-12-05,17.1997
2023-12-06,17.205
2023-12-07,17.1956
2023-12-08,17.4354
2023-12-09,17.4354
2023-12-10,17.4354
2023-12-11,17.5753
2023-12-12,18.0768
2023-12-13,18.792
2023-12-14,19.0504
2023-12-15,19.108
2023-12-16,19.108
2023-12-17,19.108
2023-12-18,19.2995
2023-12-19,19.4629
2023-12-20,19.1522
2023-12-21,19.3076
2023-12-22,19.4937
2023-12-23,19.4937
2023-12-24,19.4937
2023-12-25,19.4937
2023-12-26,19.629
2023-12-27,19.7093
2023-12-28,19.6825
2023-12-29,19.5363
2023-12-30,19.5363
2023-12-31,19.5363
2024-01-01,19.5363
2024-01-02,19.1271
2024-01-03,18.94
2024-01-04,18.8264
2024-01-05,18.6379
2024-01-06,18.6379
2024-01-07,18.6379
2024-01-08,18.5863
2024-01-09,18.3926
2024-01-10,18.4327
2024-01-11,18.3888
2024-01-12,18.2816
2024-01-13,18.2816
2024-01-14,18.2816
2024-01-15,18.2816
2024-01-16,18.1913
2024-01-17,18.1796
2024-01-18,18.2932
2024-01-19,18.3617
2024-01-20,18.3617
2024-01-21,18.3617
2024-01-22,18.7696
2024-01-23,18.7399
2024-01-24,18.5527
2024-01-25,18.6263
2024-01-26,18.5204
2024-01-27,18.5204
2024-01-28,18.5204
2024-01-29,20.0695
2024-01-30,20.4154
2024-01-31,20.3147
2024-02-01,20.5832
2024-02-02,20.7833
2024-02-03,20.7833
2024-02-04,20.7833
2024-02-05,20.551
2024-02-06,20.7097
2024-02-07,20.7588
2024-02-08,20.8427
2024-02-09,20.8698
2024-02-10,20.8698
2024-02-11,20.8698
2024-02-12,20.8905
2024-02-13,20.693
2024-02-14,20.6697
2024-02-15,20.7007
2024-02-16,20.6839
2024-02-17,20.6839
2024-02-18,20.6839
2024-02-19,20.6839
2024-02-20,20.702
2024-02-21,20.4639
2024-02-22,20.2121
2024-02-23,20.2224
2024-02-24,20.2224
2024-02-25,20.2224
2024-02-26,20.1901
2024-02-27,20.0816
2024-02-28,20.1191
2024-02-29,20.1682
2024-03-01,20.1991
2024-03-02,20.1991
2024-03-03,20.1991
2024-03-04,20.1552
2024-03-05,19.9874
2024-03-06,19.8802
2024-03-07,19.9383
2024-03-08,19.8621
2024-03-09,19.8621
2024-03-10,19.8621
2024-03-11,19.6697
2024-03-12,19.6814
2024-03-13,19.6168
2024-03-14,19.4696
2024-03-15,19.5161
2024-03-16,19.5161
2024-03-17,19.5161
2024-03-18,19.4774
2024-03-19,19.6891
2024-03-20,19.8118
2024-03-21,19.9332
2024-03-22,19.7808
2024-03-23,19.7808
2024-03-24,19.7808
2024-03-25,19.8092
2024-03-26,19.8789
2024-03-27,19.8983
2024-03-28,20.0248
2024-03-29,20.0248
2024-03-30,20.0248
2024-03-31,20.0248
2024-04-01,19.6891
2024-04-02,19.7111
2024-04-03,19.7472
2024-04-04,19.6865
2024-04-05,19.6491
2024-04-06,19.6491
2024-04-07,19.6491
2024-04-08,19.6607
