,AVNT US Equity
2023-03-18,20.8489
2023-03-19,20.8489
2023-03-20,21.1106
2023-03-21,21.3798
2023-03-22,20.8863
2023-03-23,20.8452
2023-03-24,21.0957
2023-03-25,21.0957
2023-03-26,21.0957
2023-03-27,21.1368
2023-03-28,21.3836
2023-03-29,21.6453
2023-03-30,21.735
2023-03-31,27.0443
2023-04-01,27.0443
2023-04-02,27.0443
2023-04-03,26.9663
2023-04-04,26.4935
2023-04-05,26.3558
2023-04-06,26.4063
2023-04-07,26.4063
2023-04-08,26.4063
2023-04-09,26.4063
2023-04-10,26.6404
2023-04-11,26.7827
2023-04-12,26.5761
2023-04-13,26.7964
2023-04-14,26.6542
2023-04-15,26.6542
2023-04-16,26.6542
2023-04-17,26.8148
2023-04-18,26.7092
2023-04-19,26.6496
2023-04-20,26.264
2023-04-21,26.0896
2023-04-22,26.0896
2023-04-23,26.0896
2023-04-24,26.2365
2023-04-25,25.4012
2023-04-26,25.1901
2023-04-27,25.5389
2023-04-28,25.828
2023-04-29,25.828
2023-04-30,25.828
2023-05-01,25.9428
2023-05-02,25.6582
2023-05-03,25.55
2023-05-04,25.1548
2023-05-05,25.8395
2023-05-06,25.8395
2023-05-07,25.8395
2023-05-08,25.9589
2023-05-09,25.7108
2023-05-10,25.9451
2023-05-11,25.9038
2023-05-12,25.8992
2023-05-13,25.8992
2023-05-14,25.8992
2023-05-15,26.2622
2023-05-16,25.9497
2023-05-17,26.3035
2023-05-18,26.2944
2023-05-19,26.0508
2023-05-20,26.0508
2023-05-21,26.0508
2023-05-22,26.2025
2023-05-23,26.0278
2023-05-24,25.8486
2023-05-25,25.4902
2023-05-26,25.6373
2023-05-27,25.6373
2023-05-28,25.6373
2023-05-29,25.6373
2023-05-30,25.4305
2023-05-31,24.9251
2023-06-01,25.0445
2023-06-02,26.276
2023-06-03,26.276
2023-06-04,26.276
2023-06-05,26.0141
2023-06-06,26.5655
2023-06-07,26.7814
2023-06-08,26.4414
2023-06-09,26.1933
2023-06-10,26.1933
2023-06-11,26.1933
2023-06-12,26.253
2023-06-13,26.7263
2023-06-14,26.5103
2023-06-15,26.6482
2023-06-16,26.6022
2023-06-17,26.6022
2023-06-18,26.6022
2023-06-19,26.6022
2023-06-20,26.3954
2023-06-21,26.1381
2023-06-22,25.9865
2023-06-23,25.9084
2023-06-24,25.9084
2023-06-25,25.9084
2023-06-26,26.2025
2023-06-27,26.2668
2023-06-28,26.3679
2023-06-29,26.7125
2023-06-30,33.6444
2023-07-01,33.6444
2023-07-02,33.6444
2023-07-03,33.758
2023-07-04,33.758
2023-07-05,32.7189
2023-07-06,32.401
2023-07-07,33.2697
2023-07-08,33.2697
2023-07-09,33.2697
2023-07-10,33.3151
2023-07-11,33.264
2023-07-12,33.6558
2023-07-13,33.917
2023-07-14,33.3265
2023-07-15,33.3265
2023-07-16,33.3265
2023-07-17,33.2754
2023-07-18,33.4741
2023-07-19,33.9397
2023-07-20,33.7523
2023-07-21,33.6614
2023-07-22,33.6614
2023-07-23,33.6614
2023-07-24,33.6331
2023-07-25,34.1214
2023-07-26,34.1895
2023-07-27,33.1355
2023-07-28,33.2093
2023-07-29,33.2093
2023-07-30,33.2093
2023-07-31,33.4364
2023-08-01,33.5897
2023-08-02,33.2093
2023-08-03,32.7153
2023-08-04,32.6755
2023-08-05,32.6755
2023-08-06,32.6755
2023-08-07,33.0276
2023-08-08,32.7891
2023-08-09,32.5676
2023-08-10,32.5165
2023-08-11,32.4427
2023-08-12,32.4427
2023-08-13,32.4427
2023-08-14,32.1815
2023-08-15,31.625
2023-08-16,31.1991
2023-08-17,31.4717
2023-08-18,31.3468
2023-08-19,31.3468
2023-08-20,31.3468
2023-08-21,31.273
2023-08-22,31.6591
2023-08-23,31.6818
2023-08-24,31.4092
2023-08-25,31.8521
2023-08-26,31.8521
2023-08-27,31.8521
2023-08-28,32.3348
2023-08-29,32.9594
2023-08-30,33.1809
2023-08-31,33.1979
2023-09-01,33.408
2023-09-02,33.408
2023-09-03,33.408
2023-09-04,33.408
2023-09-05,32.6925
2023-09-06,32.6074
2023-09-07,32.0339
2023-09-08,31.7897
2023-09-09,31.7897
2023-09-10,31.7897
2023-09-11,31.9373
2023-09-12,31.8578
2023-09-13,31.4433
2023-09-14,32.0168
2023-09-15,32.1758
2023-09-16,32.1758
2023-09-17,32.1758
2023-09-18,31.7102
2023-09-19,31.5285
2023-09-20,31.1935
2023-09-21,30.7222
2023-09-22,30.5404
2023-09-23,30.5404
2023-09-24,30.5404
2023-09-25,30.7108
2023-09-26,30.0975
2023-09-27,30.336
2023-09-28,30.6199
2023-09-29,31.6461
2023-09-30,31.6461
2023-10-01,31.6461
2023-10-02,31.3329
2023-10-03,31.1556
2023-10-04,31.2028
2023-10-05,30.7005
2023-10-06,30.6532
2023-10-07,30.6532
2023-10-08,30.6532
2023-10-09,30.3044
2023-10-10,30.6059
2023-10-11,30.9014
2023-10-12,30.0503
2023-10-13,30.2217
2023-10-14,30.2217
2023-10-15,30.2217
2023-10-16,30.3163
2023-10-17,30.6827
2023-10-18,29.9144
2023-10-19,29.7902
2023-10-20,29.7016
2023-10-21,29.7016
2023-10-22,29.7016
2023-10-23,29.5361
2023-10-24,29.672
2023-10-25,29.2701
2023-10-26,29.4001
2023-10-27,29.1992
2023-10-28,29.1992
2023-10-29,29.1992
2023-10-30,29.4061
2023-10-31,29.4592
2023-11-01,29.3588
2023-11-02,29.6355
2023-11-03,30.866
2023-11-04,30.866
2023-11-05,30.866
2023-11-06,29.9609
2023-11-07,30.0023
2023-11-08,30.0023
2023-11-09,29.6296
2023-11-10,30.0851
2023-11-11,30.0851
2023-11-12,30.0851
2023-11-13,29.8485
2023-11-14,30.8009
2023-11-15,31.1204
2023-11-16,30.9429
2023-11-17,31.3097
2023-11-18,31.3097
2023-11-19,31.3097
2023-11-20,31.5877
2023-11-21,31.1559
2023-11-22,31.0139
2023-11-23,31.0139
2023-11-24,31.1322
2023-11-25,31.1322
2023-11-26,31.1322
2023-11-27,30.9784
2023-11-28,30.9843
2023-11-29,31.0908
2023-11-30,31.0908
2023-12-01,31.777
2023-12-02,31.777
2023-12-03,31.777
2023-12-04,31.7001
2023-12-05,31.5996
2023-12-06,31.7711
2023-12-07,32.1971
2023-12-08,32.3154
2023-12-09,32.3154
2023-12-10,32.3154
2023-12-11,32.3923
2023-12-12,32.1675
2023-12-13,33.2146
2023-12-14,34.0546
2023-12-15,34.1493
2023-12-16,34.1493
2023-12-17,34.1493
2023-12-18,34.0309
2023-12-19,34.7941
2023-12-20,34.2735
2023-12-21,34.6758
2023-12-22,35.1253
2023-12-23,35.1253
2023-12-24,35.1253
2023-12-25,35.1253
2023-12-26,35.6578
2023-12-27,35.8234
2023-12-28,35.7997
2023-12-29,27.4511
2023-12-30,27.4511
2023-12-31,27.4511
2024-01-01,27.4511
2024-01-02,27.2427
2024-01-03,26.4691
2024-01-04,26.1541
2024-01-05,25.8715
2024-01-06,25.8715
2024-01-07,25.8715
2024-01-08,26.0522
2024-01-09,25.7233
2024-01-10,25.8484
2024-01-11,25.7141
2024-01-12,25.5427
2024-01-13,25.5427
2024-01-14,25.5427
2024-01-15,25.5427
2024-01-16,25.362
2024-01-17,25.2091
2024-01-18,25.0609
2024-01-19,25.1952
2024-01-20,25.1952
2024-01-21,25.1952
2024-01-22,25.501
2024-01-23,25.5149
2024-01-24,24.9544
2024-01-25,25.2647
2024-01-26,25.2462
2024-01-27,25.2462
2024-01-28,25.2462
2024-01-29,25.4778
2024-01-30,25.1582
2024-01-31,24.9683
2024-02-01,25.2833
2024-02-02,25.1721
2024-02-03,25.1721
2024-02-04,25.1721
2024-02-05,24.7784
2024-02-06,24.9081
2024-02-07,24.9961
2024-02-08,25.3388
2024-02-09,25.2972
2024-02-10,25.2972
2024-02-11,25.2972
2024-02-12,25.6307
2024-02-13,24.9081
2024-02-14,26.2004
2024-02-15,26.4876
2024-02-16,26.2143
2024-02-17,26.2143
2024-02-18,26.2143
2024-02-19,26.2143
2024-02-20,26.1298
2024-02-21,26.2318
2024-02-22,26.3893
2024-02-23,26.3429
2024-02-24,26.3429
2024-02-25,26.3429
2024-02-26,26.6348
2024-02-27,26.7831
2024-02-28,26.6487
2024-02-29,26.9499
2024-03-01,26.973
2024-03-02,26.973
2024-03-03,26.973
2024-03-04,26.9453
2024-03-05,26.7507
2024-03-06,26.8758
2024-03-07,27.302
2024-03-08,27.3483
2024-03-09,27.3483
2024-03-10,27.3483
2024-03-11,27.5615
2024-03-12,27.3298
2024-03-13,27.4873
2024-03-14,27.0564
2024-03-15,27.1584
2024-03-16,27.1584
2024-03-17,27.1584
2024-03-18,26.8433
2024-03-19,26.8341
2024-03-20,27.3993
2024-03-21,27.6124
2024-03-22,27.3576
2024-03-23,27.3576
2024-03-24,27.3576
2024-03-25,27.5939
2024-03-26,27.5568
2024-03-27,28.0989
2024-03-28,28.3027
2024-03-29,28.3027
2024-03-30,28.3027
2024-03-31,28.3027
2024-04-01,28.1082
2024-04-02,27.9738
2024-04-03,28.2518
2024-04-04,27.8441
2024-04-05,27.9182
2024-04-06,27.9182
2024-04-07,27.9182
2024-04-08,27.9738
