,SMG US Equity
2023-03-16,13.5405
2023-03-17,13.5405
2023-03-18,13.5405
2023-03-19,13.5405
2023-03-20,13.5405
2023-03-21,13.5405
2023-03-22,13.5405
2023-03-23,13.5405
2023-03-24,13.5405
2023-03-25,13.5405
2023-03-26,13.5405
2023-03-27,13.5405
2023-03-28,13.5405
2023-03-29,13.5405
2023-03-30,13.5405
2023-03-31,13.5405
2023-04-01,13.5405
2023-04-02,13.5405
2023-04-03,13.5405
2023-04-04,13.5405
2023-04-05,13.5405
2023-04-06,13.5405
2023-04-07,13.5405
2023-04-08,13.5405
2023-04-09,13.5405
2023-04-10,13.5405
2023-04-11,13.5405
2023-04-12,13.5405
2023-04-13,13.5405
2023-04-14,13.5405
2023-04-15,13.5405
2023-04-16,13.5405
2023-04-17,13.5405
2023-04-18,13.5405
2023-04-19,13.5405
2023-04-20,13.5405
2023-04-21,13.5405
2023-04-22,13.5405
2023-04-23,13.5405
2023-04-24,13.5405
2023-04-25,13.5405
2023-04-26,13.5405
2023-04-27,13.5405
2023-04-28,13.5405
2023-04-29,13.5405
2023-04-30,13.5405
2023-05-01,13.5405
2023-05-02,13.5405
2023-05-03,13.5405
2023-05-04,13.5405
2023-05-05,13.5405
2023-05-06,13.5405
2023-05-07,13.5405
2023-05-08,13.5405
2023-05-09,13.5405
2023-05-10,13.5405
2023-05-11,13.5405
2023-05-12,13.5405
2023-05-13,13.5405
2023-05-14,13.5405
2023-05-15,13.5405
2023-05-16,13.5405
2023-05-17,13.5405
2023-05-18,13.5405
2023-05-19,13.5405
2023-05-20,13.5405
2023-05-21,13.5405
2023-05-22,13.5405
2023-05-23,13.5405
2023-05-24,13.5405
2023-05-25,13.5405
2023-05-26,13.5405
2023-05-27,13.5405
2023-05-28,13.5405
2023-05-29,13.5405
2023-05-30,13.5405
2023-05-31,13.5405
2023-06-01,13.5405
2023-06-02,13.5405
2023-06-03,13.5405
2023-06-04,13.5405
2023-06-05,13.5405
2023-06-06,13.5405
2023-06-07,13.5405
2023-06-08,13.5405
2023-06-09,13.5405
2023-06-10,13.5405
2023-06-11,13.5405
2023-06-12,13.5405
2023-06-13,13.5405
2023-06-14,13.5405
2023-06-15,13.5405
2023-06-16,13.5405
2023-06-17,13.5405
2023-06-18,13.5405
2023-06-19,13.5405
2023-06-20,13.5405
2023-06-21,13.5405
2023-06-22,13.5405
2023-06-23,13.5405
2023-06-24,13.5405
2023-06-25,13.5405
2023-06-26,13.5405
2023-06-27,13.5405
2023-06-28,13.5405
2023-06-29,13.5405
2023-06-30,274.0723
2023-07-01,274.0723
2023-07-02,274.0723
2023-07-03,278.3267
2023-07-04,278.3267
2023-07-05,275.3934
2023-07-06,274.5202
2023-07-07,280.3419
2023-07-08,280.3419
2023-07-09,280.3419
2023-07-10,280.1852
2023-07-11,295.8368
2023-07-12,293.9559
2023-07-13,290.8211
2023-07-14,284.1933
2023-07-15,284.1933
2023-07-16,284.1933
2023-07-17,282.8274
2023-07-18,280.9913
2023-07-19,286.5444
2023-07-20,286.2309
2023-07-21,286.8802
2023-07-22,286.8802
2023-07-23,286.8802
2023-07-24,286.4996
2023-07-25,286.925
2023-07-26,289.6344
2023-07-27,288.4476
2023-07-28,291.9631
2023-07-29,291.9631
2023-07-30,291.9631
2023-07-31,290.53
2023-08-01,293.6648
2023-08-02,263.2573
2023-08-03,259.9881
2023-08-04,258.1968
2023-08-05,258.1968
2023-08-06,258.1968
2023-08-07,256.4951
2023-08-08,253.1364
2023-08-09,250.7365
2023-08-10,252.0371
2023-08-11,250.1086
2023-08-12,250.1086
2023-08-13,250.1086
2023-08-14,249.0546
2023-08-15,247.5521
2023-08-16,245.5787
2023-08-17,245.5787
2023-08-18,245.803
2023-08-19,245.803
2023-08-20,245.803
2023-08-21,245.3769
2023-08-22,246.4757
2023-08-23,248.7631
2023-08-24,248.8752
2023-08-25,249.3461
2023-08-26,249.3461
2023-08-27,249.3461
2023-08-28,251.5662
2023-08-29,253.0687
2023-08-30,260.4016
2023-08-31,260.7604
2023-09-01,257.1052
2023-09-02,257.1052
2023-09-03,257.1052
2023-09-04,257.1052
2023-09-05,256.253
2023-09-06,254.1675
2023-09-07,251.8577
2023-09-08,252.9565
2023-09-09,252.9565
2023-09-10,252.9565
2023-09-11,253.6741
2023-09-12,253.6741
2023-09-13,253.8311
2023-09-14,256.3876
2023-09-15,257.15
2023-09-16,257.15
2023-09-17,257.15
2023-09-18,254.6384
2023-09-19,252.4632
2023-09-20,250.8934
2023-09-21,248.2249
2023-09-22,247.6867
2023-09-23,247.6867
2023-09-24,247.6867
2023-09-25,249.7946
2023-09-26,251.3195
2023-09-27,252.4408
2023-09-28,250.0637
2023-09-29,250.0637
2023-09-30,250.0637
2023-10-01,250.0637
2023-10-02,250.0637
2023-10-03,250.0637
2023-10-04,250.0637
2023-10-05,250.0637
2023-10-06,250.0637
2023-10-07,250.0637
2023-10-08,250.0637
2023-10-09,250.0637
2023-10-10,250.0637
2023-10-11,250.0637
2023-10-12,250.0637
2023-10-13,250.0637
2023-10-14,250.0637
2023-10-15,250.0637
2023-10-16,250.0637
2023-10-17,250.0637
2023-10-18,250.0637
2023-10-19,250.0637
2023-10-20,250.0637
2023-10-21,250.0637
2023-10-22,250.0637
2023-10-23,250.0637
2023-10-24,250.0637
2023-10-25,250.0637
2023-10-26,250.0637
2023-10-27,250.0637
2023-10-28,250.0637
2023-10-29,250.0637
2023-10-30,250.0637
2023-10-31,250.0637
2023-11-01,250.0637
2023-11-02,250.0637
2023-11-03,250.0637
2023-11-04,250.0637
2023-11-05,250.0637
2023-11-06,250.0637
2023-11-07,250.0637
2023-11-08,250.0637
2023-11-09,250.0637
2023-11-10,250.0637
2023-11-11,250.0637
2023-11-12,250.0637
2023-11-13,250.0637
2023-11-14,250.0637
2023-11-15,250.0637
2023-11-16,250.0637
2023-11-17,250.0637
2023-11-18,250.0637
2023-11-19,250.0637
2023-11-20,250.0637
2023-11-21,250.0637
2023-11-22,250.0637
2023-11-23,250.0637
2023-11-24,250.0637
2023-11-25,250.0637
2023-11-26,250.0637
2023-11-27,250.0637
2023-11-28,250.0637
2023-11-29,250.0637
2023-11-30,250.0637
2023-12-01,250.0637
2023-12-02,250.0637
2023-12-03,250.0637
2023-12-04,250.0637
2023-12-05,250.0637
2023-12-06,250.0637
2023-12-07,250.0637
2023-12-08,250.0637
2023-12-09,250.0637
2023-12-10,250.0637
2023-12-11,250.0637
2023-12-12,250.0637
2023-12-13,250.0637
2023-12-14,250.0637
2023-12-15,250.0637
2023-12-16,250.0637
2023-12-17,250.0637
2023-12-18,250.0637
2023-12-19,250.0637
2023-12-20,250.0637
2023-12-21,250.0637
2023-12-22,250.0637
2023-12-23,250.0637
2023-12-24,250.0637
2023-12-25,250.0637
2023-12-26,250.0637
2023-12-27,250.0637
2023-12-28,250.0637
2023-12-29,250.0637
2023-12-30,250.0637
2023-12-31,250.0637
2024-01-01,250.0637
2024-01-02,250.0637
2024-01-03,250.0637
2024-01-04,250.0637
2024-01-05,250.0637
2024-01-06,250.0637
2024-01-07,250.0637
2024-01-08,250.0637
2024-01-09,250.0637
2024-01-10,250.0637
2024-01-11,250.0637
2024-01-12,250.0637
2024-01-13,250.0637
2024-01-14,250.0637
2024-01-15,250.0637
2024-01-16,250.0637
2024-01-17,250.0637
2024-01-18,250.0637
2024-01-19,250.0637
2024-01-20,250.0637
2024-01-21,250.0637
2024-01-22,250.0637
2024-01-23,250.0637
2024-01-24,250.0637
2024-01-25,250.0637
2024-01-26,250.0637
2024-01-27,250.0637
2024-01-28,250.0637
2024-01-29,250.0637
2024-01-30,250.0637
2024-01-31,250.0637
2024-02-01,250.0637
2024-02-02,250.0637
2024-02-03,250.0637
2024-02-04,250.0637
2024-02-05,250.0637
2024-02-06,250.0637
2024-02-07,250.0637
2024-02-08,250.0637
2024-02-09,250.0637
2024-02-10,250.0637
2024-02-11,250.0637
2024-02-12,250.0637
2024-02-13,250.0637
2024-02-14,250.0637
2024-02-15,250.0637
2024-02-16,250.0637
2024-02-17,250.0637
2024-02-18,250.0637
2024-02-19,250.0637
2024-02-20,250.0637
2024-02-21,250.0637
2024-02-22,250.0637
2024-02-23,250.0637
2024-02-24,250.0637
2024-02-25,250.0637
2024-02-26,250.0637
2024-02-27,250.0637
2024-02-28,250.0637
2024-02-29,250.0637
2024-03-01,250.0637
2024-03-02,250.0637
2024-03-03,250.0637
2024-03-04,250.0637
2024-03-05,250.0637
2024-03-06,250.0637
2024-03-07,250.0637
2024-03-08,250.0637
2024-03-09,250.0637
2024-03-10,250.0637
2024-03-11,250.0637
2024-03-12,250.0637
2024-03-13,250.0637
2024-03-14,250.0637
2024-03-15,250.0637
2024-03-16,250.0637
2024-03-17,250.0637
2024-03-18,250.0637
2024-03-19,250.0637
2024-03-20,250.0637
2024-03-21,250.0637
2024-03-22,250.0637
2024-03-23,250.0637
2024-03-24,250.0637
2024-03-25,250.0637
2024-03-26,250.0637
2024-03-27,250.0637
2024-03-28,250.0637
2024-03-29,250.0637
2024-03-30,250.0637
2024-03-31,250.0637
2024-04-01,250.0637
2024-04-02,250.0637
2024-04-03,250.0637
2024-04-04,250.0637
2024-04-05,250.0637
2024-04-06,250.0637
2024-04-07,250.0637
2024-04-08,250.0637
