,LAZ US Equity
2023-03-18,9.0309
2023-03-19,9.0309
2023-03-20,9.1659
2023-03-21,9.3711
2023-03-22,9.2286
2023-03-23,9.1792
2023-03-24,9.0328
2023-03-25,9.0328
2023-03-26,9.0328
2023-03-27,9.1013
2023-03-28,8.953
2023-03-29,9.0119
2023-03-30,8.9321
2023-03-31,13.8043
2023-04-01,13.8043
2023-04-02,13.8043
2023-04-03,13.6481
2023-04-04,13.4237
2023-04-05,13.3499
2023-04-06,13.3016
2023-04-07,13.3016
2023-04-08,13.3016
2023-04-09,13.3016
2023-04-10,13.2818
2023-04-11,13.5004
2023-04-12,13.5714
2023-04-13,13.6964
2023-04-14,14.0173
2023-04-15,14.0173
2023-04-16,14.0173
2023-04-17,14.1479
2023-04-18,14.2132
2023-04-19,14.2956
2023-04-20,14.2558
2023-04-21,14.412
2023-04-22,14.412
2023-04-23,14.412
2023-04-24,14.2785
2023-04-25,14.0031
2023-04-26,13.6026
2023-04-27,13.5771
2023-04-28,13.2903
2023-04-29,13.2903
2023-04-30,13.2903
2023-05-01,13.2534
2023-05-02,12.9836
2023-05-03,12.8672
2023-05-04,12.7394
2023-05-05,12.6031
2023-05-06,12.6031
2023-05-07,12.6031
2023-05-08,12.586
2023-05-09,12.586
2023-05-10,12.6059
2023-05-11,12.5037
2023-05-12,12.5377
2023-05-13,12.5377
2023-05-14,12.5377
2023-05-15,12.5775
2023-05-16,12.4213
2023-05-17,12.5122
2023-05-18,12.5576
2023-05-19,12.427
2023-05-20,12.427
2023-05-21,12.427
2023-05-22,12.6655
2023-05-23,12.6598
2023-05-24,12.4895
2023-05-25,12.3958
2023-05-26,12.569
2023-05-27,12.569
2023-05-28,12.569
2023-05-29,12.569
2023-05-30,12.6173
2023-05-31,12.5491
2023-06-01,12.6655
2023-06-02,13.1426
2023-06-03,13.1426
2023-06-04,13.1426
2023-06-05,12.941
2023-06-06,13.0233
2023-06-07,13.1824
2023-06-08,13.1029
2023-06-09,13.012
2023-06-10,13.012
2023-06-11,13.012
2023-06-12,12.9467
2023-06-13,13.188
2023-06-14,13.296
2023-06-15,13.5515
2023-06-16,13.5175
2023-06-17,13.5175
2023-06-18,13.5175
2023-06-19,13.5175
2023-06-20,13.6793
2023-06-21,13.5941
2023-06-22,13.384
2023-06-23,13.0858
2023-06-24,13.0858
2023-06-25,13.0858
2023-06-26,13.029
2023-06-27,13.1568
2023-06-28,13.2732
2023-06-29,13.3556
2023-06-30,32.5178
2023-07-01,32.5178
2023-07-02,32.5178
2023-07-03,33.0281
2023-07-04,33.0281
2023-07-05,32.3431
2023-07-06,32.1544
2023-07-07,32.413
2023-07-08,32.413
2023-07-09,32.413
2023-07-10,32.3431
2023-07-11,33.0351
2023-07-12,33.9996
2023-07-13,34.4819
2023-07-14,34.1254
2023-07-15,34.1254
2023-07-16,34.1254
2023-07-17,34.3211
2023-07-18,34.4399
2023-07-19,35.1249
2023-07-20,35.4674
2023-07-21,35.1459
2023-07-22,35.1459
2023-07-23,35.1459
2023-07-24,35.2018
2023-07-25,35.6002
2023-07-26,35.3136
2023-07-27,35.2926
2023-07-28,35.041
2023-07-29,35.041
2023-07-30,35.041
2023-07-31,34.6846
2023-08-01,34.5168
2023-08-02,34.1953
2023-08-03,33.9367
2023-08-04,33.6292
2023-08-05,33.6292
2023-08-06,33.6292
2023-08-07,33.8598
2023-08-08,33.4335
2023-08-09,33.4684
2023-08-10,34.1534
2023-08-11,34.3071
2023-08-12,34.3071
2023-08-13,34.3071
2023-08-14,34.1953
2023-08-15,33.5802
2023-08-16,33.5243
2023-08-17,33.4894
2023-08-18,33.5453
2023-08-19,33.5453
2023-08-20,33.5453
2023-08-21,32.9092
2023-08-22,32.4549
2023-08-23,32.8114
2023-08-24,32.9512
2023-08-25,32.9582
2023-08-26,32.9582
2023-08-27,32.9582
2023-08-28,33.6571
2023-08-29,34.3001
2023-08-30,34.6776
2023-08-31,34.4329
2023-09-01,34.6636
2023-09-02,34.6636
2023-09-03,34.6636
2023-09-04,34.6636
2023-09-05,33.6222
2023-09-06,33.2587
2023-09-07,33.098
2023-09-08,33.2517
2023-09-09,33.2517
2023-09-10,33.2517
2023-09-11,32.9791
2023-09-12,33.4195
2023-09-13,33.2308
2023-09-14,33.3356
2023-09-15,33.5663
2023-09-16,33.5663
2023-09-17,33.5663
2023-09-18,33.4964
2023-09-19,33.1888
2023-09-20,33.056
2023-09-21,32.2592
2023-09-22,32.1264
2023-09-23,32.1264
2023-09-24,32.1264
2023-09-25,31.9447
2023-09-26,31.3646
2023-09-27,31.4904
2023-09-28,31.8399
2023-09-29,31.8399
2023-09-30,31.8399
2023-10-01,31.8399
2023-10-02,31.8399
2023-10-03,31.8399
2023-10-04,31.8399
2023-10-05,31.8399
2023-10-06,31.8399
2023-10-07,31.8399
2023-10-08,31.8399
2023-10-09,31.8399
2023-10-10,31.8399
2023-10-11,31.8399
2023-10-12,31.8399
2023-10-13,31.8399
2023-10-14,31.8399
2023-10-15,31.8399
2023-10-16,31.8399
2023-10-17,31.8399
2023-10-18,31.8399
2023-10-19,31.8399
2023-10-20,31.8399
2023-10-21,31.8399
2023-10-22,31.8399
2023-10-23,31.8399
2023-10-24,31.8399
2023-10-25,31.8399
2023-10-26,31.8399
2023-10-27,31.8399
2023-10-28,31.8399
2023-10-29,31.8399
2023-10-30,31.8399
2023-10-31,31.8399
2023-11-01,31.8399
2023-11-02,31.8399
2023-11-03,31.8399
2023-11-04,31.8399
2023-11-05,31.8399
2023-11-06,31.8399
2023-11-07,31.8399
2023-11-08,31.8399
2023-11-09,31.8399
2023-11-10,31.8399
2023-11-11,31.8399
2023-11-12,31.8399
2023-11-13,31.8399
2023-11-14,31.8399
2023-11-15,31.8399
2023-11-16,31.8399
2023-11-17,31.8399
2023-11-18,31.8399
2023-11-19,31.8399
2023-11-20,31.8399
2023-11-21,31.8399
2023-11-22,31.8399
2023-11-23,31.8399
2023-11-24,31.8399
2023-11-25,31.8399
2023-11-26,31.8399
2023-11-27,31.8399
2023-11-28,31.8399
2023-11-29,31.8399
2023-11-30,31.8399
2023-12-01,31.8399
2023-12-02,31.8399
2023-12-03,31.8399
2023-12-04,31.8399
2023-12-05,31.8399
2023-12-06,31.8399
2023-12-07,31.8399
2023-12-08,31.8399
2023-12-09,31.8399
2023-12-10,31.8399
2023-12-11,31.8399
2023-12-12,31.8399
2023-12-13,31.8399
2023-12-14,31.8399
2023-12-15,31.8399
2023-12-16,31.8399
2023-12-17,31.8399
2023-12-18,31.8399
2023-12-19,31.8399
2023-12-20,31.8399
2023-12-21,31.8399
2023-12-22,31.8399
2023-12-23,31.8399
2023-12-24,31.8399
2023-12-25,31.8399
2023-12-26,31.8399
2023-12-27,31.8399
2023-12-28,31.8399
2023-12-29,31.8399
2023-12-30,31.8399
2023-12-31,31.8399
2024-01-01,31.8399
2024-01-02,31.8399
2024-01-03,31.8399
2024-01-04,31.8399
2024-01-05,31.8399
2024-01-06,31.8399
2024-01-07,31.8399
2024-01-08,31.8399
2024-01-09,31.8399
2024-01-10,31.8399
2024-01-11,31.8399
2024-01-12,31.8399
2024-01-13,31.8399
2024-01-14,31.8399
2024-01-15,31.8399
2024-01-16,31.8399
2024-01-17,31.8399
2024-01-18,31.8399
2024-01-19,31.8399
2024-01-20,31.8399
2024-01-21,31.8399
2024-01-22,31.8399
2024-01-23,31.8399
2024-01-24,31.8399
2024-01-25,31.8399
2024-01-26,31.8399
2024-01-27,31.8399
2024-01-28,31.8399
2024-01-29,31.8399
2024-01-30,31.8399
2024-01-31,31.8399
2024-02-01,31.8399
2024-02-02,31.8399
2024-02-03,31.8399
2024-02-04,31.8399
2024-02-05,31.8399
2024-02-06,31.8399
2024-02-07,31.8399
2024-02-08,31.8399
2024-02-09,31.8399
2024-02-10,31.8399
2024-02-11,31.8399
2024-02-12,31.8399
2024-02-13,31.8399
2024-02-14,31.8399
2024-02-15,31.8399
2024-02-16,31.8399
2024-02-17,31.8399
2024-02-18,31.8399
2024-02-19,31.8399
2024-02-20,31.8399
2024-02-21,31.8399
2024-02-22,31.8399
2024-02-23,31.8399
2024-02-24,31.8399
2024-02-25,31.8399
2024-02-26,31.8399
2024-02-27,31.8399
2024-02-28,31.8399
2024-02-29,31.8399
2024-03-01,31.8399
2024-03-02,31.8399
2024-03-03,31.8399
2024-03-04,31.8399
2024-03-05,31.8399
2024-03-06,31.8399
2024-03-07,31.8399
2024-03-08,31.8399
2024-03-09,31.8399
2024-03-10,31.8399
2024-03-11,31.8399
2024-03-12,31.8399
2024-03-13,31.8399
2024-03-14,31.8399
2024-03-15,31.8399
2024-03-16,31.8399
2024-03-17,31.8399
2024-03-18,31.8399
2024-03-19,31.8399
2024-03-20,31.8399
2024-03-21,31.8399
2024-03-22,31.8399
2024-03-23,31.8399
2024-03-24,31.8399
2024-03-25,31.8399
2024-03-26,31.8399
2024-03-27,31.8399
2024-03-28,31.8399
2024-03-29,31.8399
2024-03-30,31.8399
2024-03-31,31.8399
2024-04-01,31.8399
2024-04-02,31.8399
2024-04-03,31.8399
2024-04-04,31.8399
2024-04-05,31.8399
2024-04-06,31.8399
2024-04-07,31.8399
2024-04-08,31.8399
