,LILA US Equity
2023-03-17,110.1379
2023-03-18,110.1379
2023-03-19,110.1379
2023-03-20,110.0576
2023-03-21,110.923
2023-03-22,110.1334
2023-03-23,109.9251
2023-03-24,110.2137
2023-03-25,110.2137
2023-03-26,110.2137
2023-03-27,110.3933
2023-03-28,110.2893
2023-03-29,110.9609
2023-03-30,110.8947
2023-03-31,547.611
2023-04-01,547.611
2023-04-02,547.611
2023-04-03,544.0727
2023-04-04,542.9299
2023-04-05,544.2382
2023-04-06,544.8343
2023-04-07,544.8343
2023-04-08,544.8343
2023-04-09,544.8343
2023-04-10,546.256
2023-04-11,554.6023
2023-04-12,554.373
2023-04-13,554.4647
2023-04-14,553.089
2023-04-15,553.089
2023-04-16,553.089
2023-04-17,555.4341
2023-04-18,555.5953
2023-04-19,555.733
2023-04-20,550.2428
2023-04-21,548.4581
2023-04-22,548.4581
2023-04-23,548.4581
2023-04-24,547.2778
2023-04-25,544.2876
2023-04-26,545.5854
2023-04-27,551.6549
2023-04-28,554.8062
2023-04-29,554.8062
2023-04-30,554.8062
2023-05-01,551.5171
2023-05-02,549.1532
2023-05-03,550.2428
2023-05-04,546.4198
2023-05-05,547.2073
2023-05-06,547.2073
2023-05-07,547.2073
2023-05-08,547.5335
2023-05-09,547.235
2023-05-10,540.6326
2023-05-11,539.271
2023-05-12,539.4318
2023-05-13,539.4318
2023-05-14,539.4318
2023-05-15,546.6628
2023-05-16,544.8783
2023-05-17,546.2747
2023-05-18,540.6442
2023-05-19,544.3061
2023-05-20,544.3061
2023-05-21,544.3061
2023-05-22,544.7639
2023-05-23,545.5649
2023-05-24,539.8432
2023-05-25,535.473
2023-05-26,537.1199
2023-05-27,537.1199
2023-05-28,537.1199
2023-05-29,537.1199
2023-05-30,535.1977
2023-05-31,535.5411
2023-06-01,535.1745
2023-06-02,539.7303
2023-06-03,539.7303
2023-06-04,539.7303
2023-06-05,541.8598
2023-06-06,546.7341
2023-06-07,548.8403
2023-06-08,548.0915
2023-06-09,542.5882
2023-06-10,542.5882
2023-06-11,542.5882
2023-06-12,545.238
2023-06-13,547.7744
2023-06-14,548.0235
2023-06-15,549.1332
2023-06-16,547.7144
2023-06-17,547.7144
2023-06-18,547.7144
2023-06-19,547.7144
2023-06-20,546.7101
2023-06-21,545.6229
2023-06-22,544.717
2023-06-23,544.5077
2023-06-24,544.5077
2023-06-25,544.5077
2023-06-26,544.87
2023-06-27,550.267
2023-06-28,550.8784
2023-06-29,551.5804
2023-06-30,20.1984
2023-07-01,20.1984
2023-07-02,20.1984
2023-07-03,20.2017
2023-07-04,20.2017
2023-07-05,20.1661
2023-07-06,20.0675
2023-07-07,20.1727
2023-07-08,20.1727
2023-07-09,20.1727
2023-07-10,20.1296
2023-07-11,20.0228
2023-07-12,20.0692
2023-07-13,20.1495
2023-07-14,20.0095
2023-07-15,20.0095
2023-07-16,20.0095
2023-07-17,19.9714
2023-07-18,20.0509
2023-07-19,20.0957
2023-07-20,20.1263
2023-07-21,20.1089
2023-07-22,20.1089
2023-07-23,20.1089
2023-07-24,20.1446
2023-07-25,19.9515
2023-07-26,20.0012
2023-07-27,20.0029
2023-07-28,20.0377
2023-07-29,20.0377
2023-07-30,20.0377
2023-07-31,20.07
2023-08-01,20.0377
2023-08-02,20.0045
2023-08-03,19.9962
2023-08-04,19.9068
2023-08-05,19.9068
2023-08-06,19.9068
2023-08-07,19.9929
2023-08-08,19.9629
2023-08-09,20.5155
2023-08-10,20.3291
2023-08-11,20.3437
2023-08-12,20.3437
2023-08-13,20.3437
2023-08-14,20.2954
2023-08-15,20.2753
2023-08-16,20.2584
2023-08-17,20.2013
2023-08-18,20.0838
2023-08-19,20.0838
2023-08-20,20.0838
2023-08-21,20.083
2023-08-22,20.1047
2023-08-23,20.1039
2023-08-24,20.1176
2023-08-25,20.0878
2023-08-26,20.0878
2023-08-27,20.0878
2023-08-28,20.1964
2023-08-29,20.3348
2023-08-30,20.309
2023-08-31,20.223
2023-09-01,20.1393
2023-09-02,20.1393
2023-09-03,20.1393
2023-09-04,20.1393
2023-09-05,19.9921
2023-09-06,20.0016
2023-09-07,19.8126
2023-09-08,19.8908
2023-09-09,19.8908
2023-09-10,19.8908
2023-09-11,19.9865
2023-09-12,20.0822
2023-09-13,20.1731
2023-09-14,20.2166
2023-09-15,20.0219
2023-09-16,20.0219
2023-09-17,20.0219
2023-09-18,19.927
2023-09-19,19.935
2023-09-20,19.9399
2023-09-21,19.9165
2023-09-22,19.8699
2023-09-23,19.8699
2023-09-24,19.8699
2023-09-25,19.8506
2023-09-26,19.7755
2023-09-27,19.8447
2023-09-28,19.8697
2023-09-29,19.4805
2023-09-30,19.4805
2023-10-01,19.4805
2023-10-02,19.4805
2023-10-03,19.286
2023-10-04,19.2852
2023-10-05,19.3215
2023-10-06,19.2978
2023-10-07,19.2978
2023-10-08,19.2978
2023-10-09,19.349
2023-10-10,19.2774
2023-10-11,19.2655
2023-10-12,19.1718
2023-10-13,19.1939
2023-10-14,19.1939
2023-10-15,19.1939
2023-10-16,19.2175
2023-10-17,19.1734
2023-10-18,19.1324
2023-10-19,19.0647
2023-10-20,19.0489
2023-10-21,19.0489
2023-10-22,19.0489
2023-10-23,19.0293
2023-10-24,19.0363
2023-10-25,18.9426
2023-10-26,18.9284
2023-10-27,18.9189
2023-10-28,18.9189
2023-10-29,18.9189
2023-10-30,18.9378
2023-10-31,18.9685
2023-11-01,18.9331
2023-11-02,18.9331
2023-11-03,18.9835
2023-11-04,18.9835
2023-11-05,18.9835
2023-11-06,18.9449
2023-11-07,18.863
2023-11-08,18.8811
2023-11-09,18.8016
2023-11-10,19.0889
2023-11-11,19.0889
2023-11-12,19.0889
2023-11-13,19.0331
2023-11-14,19.0525
2023-11-15,19.0525
2023-11-16,18.9881
2023-11-17,18.9873
2023-11-18,18.9873
2023-11-19,18.9873
2023-11-20,19.0021
2023-11-21,18.9113
2023-11-22,18.9338
2023-11-23,18.9338
2023-11-24,18.999
2023-11-25,18.999
2023-11-26,18.999
2023-11-27,18.9385
2023-11-28,18.9749
2023-11-29,18.9982
2023-11-30,18.9167
2023-12-01,19.0556
2023-12-02,19.0556
2023-12-03,19.0556
2023-12-04,19.0789
2023-12-05,18.9299
2023-12-06,18.9424
2023-12-07,19.006
2023-12-08,19.0486
2023-12-09,19.0486
2023-12-10,19.0486
2023-12-11,19.0191
2023-12-12,18.8954
2023-12-13,18.9866
2023-12-14,19.0634
2023-12-15,19.0059
2023-12-16,19.0059
2023-12-17,19.0059
2023-12-18,18.9792
2023-12-19,19.0717
2023-12-20,19.0215
2023-12-21,19.0544
2023-12-22,19.0678
2023-12-23,19.0678
2023-12-24,19.0678
2023-12-25,19.0678
2023-12-26,19.0913
2023-12-27,19.0827
2023-12-28,19.1054
2023-12-29,18.9423
2023-12-30,18.9423
2023-12-31,18.9423
2024-01-01,18.9423
2024-01-02,18.958
2024-01-03,18.8466
2024-01-04,18.8363
2024-01-05,18.8274
2024-01-06,18.8274
2024-01-07,18.8274
2024-01-08,18.8876
2024-01-09,18.8759
2024-01-10,18.8649
2024-01-11,18.8954
2024-01-12,18.8884
2024-01-13,18.8884
2024-01-14,18.8884
2024-01-15,18.8884
2024-01-16,18.8626
2024-01-17,18.8454
2024-01-18,18.8571
2024-01-19,18.8947
2024-01-20,18.8947
2024-01-21,18.8947
2024-01-22,18.8837
2024-01-23,18.9525
2024-01-24,18.8548
2024-01-25,18.9072
2024-01-26,18.9479
2024-01-27,18.9479
2024-01-28,18.9479
2024-01-29,18.9705
2024-01-30,18.9447
2024-01-31,18.8594
2024-02-01,18.9181
2024-02-02,18.7781
2024-02-03,18.7781
2024-02-04,18.7781
2024-02-05,18.6623
2024-02-06,18.6772
2024-02-07,18.7272
2024-02-08,18.7577
2024-02-09,18.7312
2024-02-10,18.7312
2024-02-11,18.7312
2024-02-12,18.8235
2024-02-13,18.5786
2024-02-14,18.6326
2024-02-15,18.7304
2024-02-16,18.7038
2024-02-17,18.7038
2024-02-18,18.7038
2024-02-19,18.7038
2024-02-20,18.7507
2024-02-21,18.6373
2024-02-22,18.6302
2024-02-23,18.4495
2024-02-24,18.4495
2024-02-25,18.4495
2024-02-26,18.4931
2024-02-27,18.5826
2024-02-28,18.5073
2024-02-29,18.6183
2024-03-01,18.6088
2024-03-02,18.6088
2024-03-03,18.6088
2024-03-04,18.6199
2024-03-05,18.5494
2024-03-06,18.5469
2024-03-07,18.5283
2024-03-08,18.5793
2024-03-09,18.5793
2024-03-10,18.5793
2024-03-11,18.6146
2024-03-12,18.5095
2024-03-13,18.6216
2024-03-14,18.5675
2024-03-15,18.5488
2024-03-16,18.5488
2024-03-17,18.5488
2024-03-18,18.5444
2024-03-19,18.5538
2024-03-20,18.6588
2024-03-21,18.7348
2024-03-22,18.6988
2024-03-23,18.6988
2024-03-24,18.6988
2024-03-25,18.8974
2024-03-26,18.8041
2024-03-27,18.8559
2024-03-28,18.823
2024-03-29,18.823
2024-03-30,18.823
2024-03-31,18.823
2024-04-01,18.8379
2024-04-02,18.812
2024-04-03,18.9845
2024-04-04,18.9351
2024-04-05,18.9375
2024-04-06,18.9375
2024-04-07,18.9375
2024-04-08,18.9703
