,MAR US Equity
2023-03-11,17.7332
2023-03-12,17.7332
2023-03-13,17.3798
2023-03-14,17.5694
2023-03-15,17.1813
2023-03-16,17.4305
2023-03-17,17.2205
2023-03-18,17.2205
2023-03-19,17.2205
2023-03-20,17.6005
2023-03-21,18.0206
2023-03-22,17.6157
2023-03-23,17.3282
2023-03-24,17.0238
2023-03-25,17.0238
2023-03-26,17.0238
2023-03-27,17.0256
2023-03-28,17.2392
2023-03-29,17.5553
2023-03-30,17.6034
2023-03-31,16.1904
2023-04-01,16.1904
2023-04-02,16.1904
2023-04-03,16.0638
2023-04-04,16.0574
2023-04-05,15.9116
2023-04-06,15.9508
2023-04-07,15.9508
2023-04-08,15.9508
2023-04-09,15.9508
2023-04-10,15.93
2023-04-11,16.0173
2023-04-12,15.8242
2023-04-13,16.1471
2023-04-14,16.3555
2023-04-15,16.3555
2023-04-16,16.3555
2023-04-17,16.4877
2023-04-18,16.801
2023-04-19,16.805
2023-04-20,16.809
2023-04-21,16.8611
2023-04-22,16.8611
2023-04-23,16.8611
2023-04-24,16.8547
2023-04-25,16.7369
2023-04-26,16.1167
2023-04-27,16.1383
2023-04-28,16.4548
2023-04-29,16.4548
2023-04-30,16.4548
2023-05-01,16.5189
2023-05-02,16.9414
2023-05-03,16.9288
2023-05-04,16.7738
2023-05-05,16.7809
2023-05-06,16.7809
2023-05-07,16.7809
2023-05-08,16.8895
2023-05-09,16.9713
2023-05-10,16.7069
2023-05-11,16.6172
2023-05-12,16.5865
2023-05-13,16.5865
2023-05-14,16.5865
2023-05-15,16.6967
2023-05-16,16.6235
2023-05-17,16.8234
2023-05-18,17.1326
2023-05-19,16.9272
2023-05-20,16.9272
2023-05-21,16.9272
2023-05-22,16.6321
2023-05-23,16.2277
2023-05-24,16.1262
2023-05-25,16.3945
2023-05-26,16.4024
2023-05-27,16.4024
2023-05-28,16.4024
2023-05-29,16.4024
2023-05-30,16.1923
2023-05-31,16.09
2023-06-01,16.3536
2023-06-02,16.832
2023-06-03,16.832
2023-06-04,16.832
2023-06-05,16.832
2023-06-06,17.1216
2023-06-07,16.8344
2023-06-08,16.9312
2023-06-09,16.9729
2023-06-10,16.9729
2023-06-11,16.9729
2023-06-12,17.1247
2023-06-13,17.1617
2023-06-14,17.1657
2023-06-15,16.7895
2023-06-16,16.7643
2023-06-17,16.7643
2023-06-18,16.7643
2023-06-19,16.7643
2023-06-20,16.5621
2023-06-21,16.7455
2023-06-22,16.7112
2023-06-23,16.378
2023-06-24,16.378
2023-06-25,16.378
2023-06-26,16.3827
2023-06-27,16.8391
2023-06-28,16.8666
2023-06-29,17.1507
2023-06-30,16.8598
2023-07-01,16.8598
2023-07-02,16.8598
2023-07-03,16.9008
2023-07-04,16.9008
2023-07-05,16.7408
2023-07-06,16.7347
2023-07-07,17.0092
2023-07-08,17.0092
2023-07-09,17.0092
2023-07-10,17.4095
2023-07-11,17.4338
2023-07-12,17.339
2023-07-13,17.4505
2023-07-14,17.292
2023-07-15,17.292
2023-07-16,17.292
2023-07-17,17.436
2023-07-18,17.6157
2023-07-19,17.3542
2023-07-20,17.4505
2023-07-21,17.7098
2023-07-22,17.7098
2023-07-23,17.7098
2023-07-24,17.662
2023-07-25,17.7044
2023-07-26,17.621
2023-07-27,17.7742
2023-07-28,18.0669
2023-07-29,18.0669
2023-07-30,18.0669
2023-07-31,18.2337
2023-08-01,18.1941
2023-08-02,18.1024
2023-08-03,17.9041
2023-08-04,18.0629
2023-08-05,18.0629
2023-08-06,18.0629
2023-08-07,18.1911
2023-08-08,18.3223
2023-08-09,18.297
2023-08-10,18.4662
2023-08-11,18.4751
2023-08-12,18.4751
2023-08-13,18.4751
2023-08-14,18.3506
2023-08-15,18.288
2023-08-16,18.3238
2023-08-17,18.0145
2023-08-18,17.9966
2023-08-19,17.9966
2023-08-20,17.9966
2023-08-21,17.8266
2023-08-22,18.1352
2023-08-23,18.083
2023-08-24,17.7506
2023-08-25,17.8251
2023-08-26,17.8251
2023-08-27,17.8251
2023-08-28,18.0294
2023-08-29,18.2992
2023-08-30,18.2396
2023-08-31,18.1024
2023-09-01,18.2746
2023-09-02,18.2746
2023-09-03,18.2746
2023-09-04,18.2746
2023-09-05,17.9175
2023-09-06,18.0212
2023-09-07,17.8311
2023-09-08,18.247
2023-09-09,18.247
2023-09-10,18.247
2023-09-11,18.1509
2023-09-12,18.124
2023-09-13,17.8579
2023-09-14,18.1546
2023-09-15,18.0763
2023-09-16,18.0763
2023-09-17,18.0763
2023-09-18,17.8915
2023-09-19,17.7319
2023-09-20,17.8303
2023-09-21,17.4807
2023-09-22,17.4204
2023-09-23,17.4204
2023-09-24,17.4204
2023-09-25,17.3138
2023-09-26,17.2265
2023-09-27,17.3846
2023-09-28,17.8072
2023-09-29,17.0543
2023-09-30,17.0543
2023-10-01,17.0543
2023-10-02,16.852
2023-10-03,16.6101
2023-10-04,16.929
2023-10-05,16.9254
2023-10-06,17.0126
2023-10-07,17.0126
2023-10-08,17.0126
2023-10-09,16.9009
2023-10-10,17.1911
2023-10-11,17.1774
2023-10-12,17.1436
2023-10-13,16.7929
2023-10-14,16.7929
2023-10-15,16.7929
2023-10-16,17.0889
2023-10-17,17.1227
2023-10-18,16.8988
2023-10-19,16.7483
2023-10-20,16.4358
2023-10-21,16.4358
2023-10-22,16.4358
2023-10-23,16.484
2023-10-24,16.5921
2023-10-25,16.4689
2023-10-26,16.3264
2023-10-27,16.241
2023-10-28,16.241
2023-10-29,16.241
2023-10-30,16.4444
2023-10-31,16.4783
2023-11-01,16.4956
2023-11-02,16.0684
2023-11-03,16.4655
2023-11-04,16.4655
2023-11-05,16.4655
2023-11-06,16.4556
2023-11-07,16.6924
2023-11-08,16.5563
2023-11-09,16.6846
2023-11-10,16.9122
2023-11-11,16.9122
2023-11-12,16.9122
2023-11-13,16.92
2023-11-14,17.2497
2023-11-15,17.1654
2023-11-16,17.3433
2023-11-17,17.4915
2023-11-18,17.4915
2023-11-19,17.4915
2023-11-20,17.5759
2023-11-21,17.5922
2023-11-22,17.7879
2023-11-23,17.7879
2023-11-24,17.7156
2023-11-25,17.7156
2023-11-26,17.7156
2023-11-27,17.6149
2023-11-28,17.4128
2023-11-29,17.2582
2023-11-30,17.2738
2023-12-01,17.7404
2023-12-02,17.7404
2023-12-03,17.7404
2023-12-04,17.7638
2023-12-05,17.2745
2023-12-06,17.4213
2023-12-07,17.6518
2023-12-08,17.7489
2023-12-09,17.7489
2023-12-10,17.7489
2023-12-11,18.2509
2023-12-12,18.2786
2023-12-13,18.3637
2023-12-14,18.5069
2023-12-15,18.5813
2023-12-16,18.5813
2023-12-17,18.5813
2023-12-18,18.6508
2023-12-19,18.5991
2023-12-20,18.2679
2023-12-21,18.631
2023-12-22,18.6863
2023-12-23,18.6863
2023-12-24,18.6863
2023-12-25,18.6863
2023-12-26,18.7451
2023-12-27,18.8153
2023-12-28,18.7898
2023-12-29,20.3823
2023-12-30,20.3823
2023-12-31,20.3823
2024-01-01,20.3823
2024-01-02,20.1034
2024-01-03,19.8906
2024-01-04,19.9651
2024-01-05,20.1475
2024-01-06,20.1475
2024-01-07,20.1475
2024-01-08,20.5891
2024-01-09,20.4561
2024-01-10,20.4781
2024-01-11,20.4941
2024-01-12,20.3816
2024-01-13,20.3816
2024-01-14,20.3816
2024-01-15,20.3816
2024-01-16,20.4454
2024-01-17,20.5488
2024-01-18,20.9273
2024-01-19,21.0026
2024-01-20,21.0026
2024-01-21,21.0026
2024-01-22,21.2845
2024-01-23,21.2633
2024-01-24,21.3218
2024-01-25,21.6752
2024-01-26,21.6053
2024-01-27,21.6053
2024-01-28,21.6053
2024-01-29,21.6456
2024-01-30,21.7261
2024-01-31,21.4632
2024-02-01,21.7626
2024-02-02,21.8728
2024-02-03,21.8728
2024-02-04,21.8728
2024-02-05,21.8052
2024-02-06,21.8455
2024-02-07,22.0872
2024-02-08,22.2118
2024-02-09,22.0172
2024-02-10,22.0172
2024-02-11,22.0172
2024-02-12,22.1556
2024-02-13,20.8433
2024-02-14,20.8771
2024-02-15,21.2591
2024-02-16,21.3446
2024-02-17,21.3446
2024-02-18,21.3446
2024-02-19,21.3446
2024-02-20,21.4427
2024-02-21,21.4734
2024-02-22,21.9199
2024-02-23,22.0825
2024-02-24,22.0825
2024-02-25,22.0825
2024-02-26,21.9132
2024-02-27,21.8989
2024-02-28,21.896
2024-02-29,21.9619
2024-03-01,21.9716
2024-03-02,21.9716
2024-03-03,21.9716
2024-03-04,21.7783
2024-03-05,21.8128
2024-03-06,21.7544
2024-03-07,21.7401
2024-03-08,21.9926
2024-03-09,21.9926
2024-03-10,21.9926
2024-03-11,21.857
2024-03-12,22.0233
2024-03-13,22.0773
2024-03-14,21.8218
2024-03-15,21.5274
2024-03-16,21.5274
2024-03-17,21.5274
2024-03-18,21.8607
2024-03-19,21.9581
2024-03-20,22.275
2024-03-21,22.3664
2024-03-22,22.3582
2024-03-23,22.3582
2024-03-24,22.3582
2024-03-25,22.1297
2024-03-26,22.1349
2024-03-27,22.2383
2024-03-28,22.0646
2024-03-29,22.0646
2024-03-30,22.0646
2024-03-31,22.0646
2024-04-01,21.9915
2024-04-02,21.7237
2024-04-03,21.9363
2024-04-04,21.8095
2024-04-05,22.1855
2024-04-06,22.1855
2024-04-07,22.1855
2024-04-08,22.2414
