,BKNG US Equity
2023-03-17,17.6149
2023-03-18,17.6149
2023-03-19,17.6149
2023-03-20,18.0051
2023-03-21,18.5776
2023-03-22,18.4811
2023-03-23,18.3374
2023-03-24,18.0464
2023-03-25,18.0464
2023-03-26,18.0464
2023-03-27,18.1127
2023-03-28,18.3843
2023-03-29,18.5809
2023-03-30,18.8613
2023-03-31,18.0772
2023-04-01,18.0772
2023-04-02,18.0772
2023-04-03,18.1666
2023-04-04,17.9786
2023-04-05,17.8195
2023-04-06,17.5972
2023-04-07,17.5972
2023-04-08,17.5972
2023-04-09,17.5972
2023-04-10,17.5182
2023-04-11,17.4755
2023-04-12,17.341
2023-04-13,17.9177
2023-04-14,18.0593
2023-04-15,18.0593
2023-04-16,18.0593
2023-04-17,18.2426
2023-04-18,18.3871
2023-04-19,18.2443
2023-04-20,18.1357
2023-04-21,18.3216
2023-04-22,18.3216
2023-04-23,18.3216
2023-04-24,18.0508
2023-04-25,17.8109
2023-04-26,17.4812
2023-04-27,17.7723
2023-04-28,18.0966
2023-04-29,18.0966
2023-04-30,18.0966
2023-05-01,18.1297
2023-05-02,18.3024
2023-05-03,17.8191
2023-05-04,17.3892
2023-05-05,17.1539
2023-05-06,17.1539
2023-05-07,17.1539
2023-05-08,17.6358
2023-05-09,17.6045
2023-05-10,17.6801
2023-05-11,17.7533
2023-05-12,17.5764
2023-05-13,17.5764
2023-05-14,17.5764
2023-05-15,17.6811
2023-05-16,17.6828
2023-05-17,18.0288
2023-05-18,18.6076
2023-05-19,18.4997
2023-05-20,18.4997
2023-05-21,18.4997
2023-05-22,18.0214
2023-05-23,17.6222
2023-05-24,17.5421
2023-05-25,17.3467
2023-05-26,17.3038
2023-05-27,17.3038
2023-05-28,17.3038
2023-05-29,17.3038
2023-05-30,16.8756
2023-05-31,16.7382
2023-06-01,17.0213
2023-06-02,17.5409
2023-06-03,17.5409
2023-06-04,17.5409
2023-06-05,17.8507
2023-06-06,18.1071
2023-06-07,17.6681
2023-06-08,17.6907
2023-06-09,17.4068
2023-06-10,17.4068
2023-06-11,17.4068
2023-06-12,17.4014
2023-06-13,17.4612
2023-06-14,17.432
2023-06-15,17.8571
2023-06-16,17.6462
2023-06-17,17.6462
2023-06-18,17.6462
2023-06-19,17.6462
2023-06-20,17.6164
2023-06-21,17.6655
2023-06-22,17.8997
2023-06-23,17.5291
2023-06-24,17.5291
2023-06-25,17.5291
2023-06-26,17.473
2023-06-27,18.054
2023-06-28,17.8212
2023-06-29,17.7487
2023-06-30,16.301
2023-07-01,16.301
2023-07-02,16.301
2023-07-03,16.4258
2023-07-04,16.4258
2023-07-05,16.1402
2023-07-06,15.8881
2023-07-07,15.9139
2023-07-08,15.9139
2023-07-09,15.9139
2023-07-10,16.4749
2023-07-11,16.808
2023-07-12,16.8389
2023-07-13,17.1201
2023-07-14,17.3178
2023-07-15,17.3178
2023-07-16,17.3178
2023-07-17,17.8228
2023-07-18,18.0178
2023-07-19,17.6899
2023-07-20,17.6265
2023-07-21,17.6615
2023-07-22,17.6615
2023-07-23,17.6615
2023-07-24,17.4816
2023-07-25,17.7787
2023-07-26,17.8747
2023-07-27,17.8609
2023-07-28,18.2048
2023-07-29,18.2048
2023-07-30,18.2048
2023-07-31,17.9518
2023-08-01,17.607
2023-08-02,17.4276
2023-08-03,16.5702
2023-08-04,17.8871
2023-08-05,17.8871
2023-08-06,17.8871
2023-08-07,18.9479
2023-08-08,18.8474
2023-08-09,18.7217
2023-08-10,18.831
2023-08-11,18.731
2023-08-12,18.731
2023-08-13,18.731
2023-08-14,18.8967
2023-08-15,18.6976
2023-08-16,18.6668
2023-08-17,18.1755
2023-08-18,17.8592
2023-08-19,17.8592
2023-08-20,17.8592
2023-08-21,17.8213
2023-08-22,17.9504
2023-08-23,18.0959
2023-08-24,17.6702
2023-08-25,17.7653
2023-08-26,17.7653
2023-08-27,17.7653
2023-08-28,17.9251
2023-08-29,18.1685
2023-08-30,18.2848
2023-08-31,18.1341
2023-09-01,18.1922
2023-09-02,18.1922
2023-09-03,18.1922
2023-09-04,18.1922
2023-09-05,18.3677
2023-09-06,18.3475
2023-09-07,18.1247
2023-09-08,18.3586
2023-09-09,18.3586
2023-09-10,18.3586
2023-09-11,18.5921
2023-09-12,18.5375
2023-09-13,18.1966
2023-09-14,18.6799
2023-09-15,18.4592
2023-09-16,18.4592
2023-09-17,18.4592
2023-09-18,18.4485
2023-09-19,18.1796
2023-09-20,17.921
2023-09-21,17.7285
2023-09-22,17.8834
2023-09-23,17.8834
2023-09-24,17.8834
2023-09-25,18.0921
2023-09-26,17.8719
2023-09-27,18.0021
2023-09-28,18.1329
2023-09-29,16.748
2023-09-30,16.748
2023-10-01,16.748
2023-10-02,16.8012
2023-10-03,16.3506
2023-10-04,16.5444
2023-10-05,16.3939
2023-10-06,16.5605
2023-10-07,16.5605
2023-10-08,16.5605
2023-10-09,16.3448
2023-10-10,16.62
2023-10-11,16.6828
2023-10-12,16.5581
2023-10-13,16.0208
2023-10-14,16.0208
2023-10-15,16.0208
2023-10-16,16.1098
2023-10-17,16.1746
2023-10-18,15.4785
2023-10-19,15.1252
2023-10-20,14.9701
2023-10-21,14.9701
2023-10-22,14.9701
2023-10-23,15.3117
2023-10-24,15.3977
2023-10-25,15.2758
2023-10-26,14.8943
2023-10-27,14.9132
2023-10-28,14.9132
2023-10-29,14.9132
2023-10-30,15.1418
2023-10-31,15.1489
2023-11-01,15.0222
2023-11-02,15.0688
2023-11-03,15.1757
2023-11-04,15.1757
2023-11-05,15.1757
2023-11-06,15.774
2023-11-07,15.9889
2023-11-08,16.0337
2023-11-09,15.9802
2023-11-10,16.3198
2023-11-11,16.3198
2023-11-12,16.3198
2023-11-13,16.5586
2023-11-14,16.8469
2023-11-15,16.5672
2023-11-16,16.6098
2023-11-17,16.6438
2023-11-18,16.6438
2023-11-19,16.6438
2023-11-20,16.7643
2023-11-21,16.6958
2023-11-22,16.6159
2023-11-23,16.6159
2023-11-24,16.5394
2023-11-25,16.5394
2023-11-26,16.5394
2023-11-27,16.6202
2023-11-28,16.6792
2023-11-29,16.5962
2023-11-30,16.5931
2023-12-01,16.7729
2023-12-02,16.7729
2023-12-03,16.7729
2023-12-04,16.6397
2023-12-05,16.7116
2023-12-06,16.7221
2023-12-07,17.1908
2023-12-08,17.3858
2023-12-09,17.3858
2023-12-10,17.3858
2023-12-11,17.7666
2023-12-12,18.0628
2023-12-13,18.1781
2023-12-14,18.2635
2023-12-15,18.4696
2023-12-16,18.4696
2023-12-17,18.4696
2023-12-18,18.424
2023-12-19,18.6617
2023-12-20,18.417
2023-12-21,18.6843
2023-12-22,18.7701
2023-12-23,18.7701
2023-12-24,18.7701
2023-12-25,18.7701
2023-12-26,18.9344
2023-12-27,18.7644
2023-12-28,18.8485
2023-12-29,21.5208
2023-12-30,21.5208
2023-12-31,21.5208
2024-01-01,21.5208
2024-01-02,21.1222
2024-01-03,20.696
2024-01-04,20.7598
2024-01-05,20.6892
2024-01-06,20.6892
2024-01-07,20.6892
2024-01-08,21.0163
2024-01-09,21.1741
2024-01-10,21.3649
2024-01-11,21.5511
2024-01-12,21.2528
2024-01-13,21.2528
2024-01-14,21.2528
2024-01-15,21.2528
2024-01-16,21.2606
2024-01-17,21.1781
2024-01-18,21.4108
2024-01-19,21.9351
2024-01-20,21.9351
2024-01-21,21.9351
2024-01-22,21.2745
2024-01-23,21.1824
2024-01-24,21.2191
2024-01-25,21.2579
2024-01-26,21.3557
2024-01-27,21.3557
2024-01-28,21.3557
2024-01-29,21.5607
2024-01-30,21.5682
2024-01-31,21.2832
2024-02-01,21.588
2024-02-02,21.6056
2024-02-03,21.6056
2024-02-04,21.6056
2024-02-05,21.9859
2024-02-06,22.1051
2024-02-07,22.4877
2024-02-08,23.2728
2024-02-09,22.7822
2024-02-10,22.7822
2024-02-11,22.7822
2024-02-12,22.9739
2024-02-13,22.719
2024-02-14,22.6634
2024-02-15,22.7373
2024-02-16,22.5351
2024-02-17,22.5351
2024-02-18,22.5351
2024-02-19,22.5351
2024-02-20,22.4395
2024-02-21,22.6803
2024-02-22,23.1614
2024-02-23,20.8422
2024-02-24,20.8422
2024-02-25,20.8422
2024-02-26,20.8058
2024-02-27,20.6792
2024-02-28,20.7817
2024-02-29,20.6248
2024-03-01,20.8057
2024-03-02,20.8057
2024-03-03,20.8057
2024-03-04,20.5812
2024-03-05,20.3988
2024-03-06,20.3858
2024-03-07,20.6771
2024-03-08,20.7236
2024-03-09,20.7236
2024-03-10,20.7236
2024-03-11,20.8233
2024-03-12,20.8073
2024-03-13,20.8073
2024-03-14,20.875
2024-03-15,20.3035
2024-03-16,20.3035
2024-03-17,20.3035
2024-03-18,20.5199
2024-03-19,20.8423
2024-03-20,21.267
2024-03-21,21.6729
2024-03-22,21.5377
2024-03-23,21.5377
2024-03-24,21.5377
2024-03-25,21.5507
2024-03-26,21.7506
2024-03-27,21.8234
2024-03-28,21.5562
2024-03-29,21.5562
2024-03-30,21.5562
2024-03-31,21.5562
2024-04-01,21.2106
2024-04-02,21.1943
2024-04-03,21.5825
2024-04-04,20.9357
2024-04-05,21.404
2024-04-06,21.404
2024-04-07,21.404
2024-04-08,21.3998
