,NOC US Equity
2023-03-17,22.0065
2023-03-18,22.0065
2023-03-19,22.0065
2023-03-20,22.1265
2023-03-21,22.1569
2023-03-22,21.8874
2023-03-23,21.9229
2023-03-24,22.3795
2023-03-25,22.3795
2023-03-26,22.3795
2023-03-27,22.5062
2023-03-28,22.5378
2023-03-29,22.6464
2023-03-30,22.6215
2023-03-31,22.8117
2023-04-01,22.8117
2023-04-02,22.8117
2023-04-03,23.1178
2023-04-04,23.0724
2023-04-05,23.1894
2023-04-06,23.1677
2023-04-07,23.1677
2023-04-08,23.1677
2023-04-09,23.1677
2023-04-10,23.4239
2023-04-11,23.0795
2023-04-12,23.2669
2023-04-13,23.3247
2023-04-14,23.2585
2023-04-15,23.2585
2023-04-16,23.2585
2023-04-17,23.351
2023-04-18,23.5459
2023-04-19,23.4459
2023-04-20,23.3256
2023-04-21,23.2344
2023-04-22,23.2344
2023-04-23,23.2344
2023-04-24,23.1898
2023-04-25,22.9629
2023-04-26,22.2807
2023-04-27,22.6149
2023-04-28,22.7642
2023-04-29,22.7642
2023-04-30,22.7642
2023-05-01,22.8245
2023-05-02,22.246
2023-05-03,22.0338
2023-05-04,21.9723
2023-05-05,22.1628
2023-05-06,22.1628
2023-05-07,22.1628
2023-05-08,21.9727
2023-05-09,21.9756
2023-05-10,22.0056
2023-05-11,21.7069
2023-05-12,21.828
2023-05-13,21.828
2023-05-14,21.828
2023-05-15,21.8533
2023-05-16,21.6978
2023-05-17,22.1848
2023-05-18,22.0293
2023-05-19,22.0172
2023-05-20,22.0172
2023-05-21,22.0172
2023-05-22,22.0072
2023-05-23,22.0056
2023-05-24,21.9394
2023-05-25,21.6096
2023-05-26,21.8096
2023-05-27,21.8096
2023-05-28,21.8096
2023-05-29,21.8096
2023-05-30,21.803
2023-05-31,21.6919
2023-06-01,21.8176
2023-06-02,22.0388
2023-06-03,22.0388
2023-06-04,22.0388
2023-06-05,22.1104
2023-06-06,22.2164
2023-06-07,22.4348
2023-06-08,22.523
2023-06-09,22.4727
2023-06-10,22.4727
2023-06-11,22.4727
2023-06-12,22.4415
2023-06-13,22.3433
2023-06-14,22.2081
2023-06-15,22.4148
2023-06-16,22.6428
2023-06-17,22.6428
2023-06-18,22.6428
2023-06-19,22.6428
2023-06-20,22.476
2023-06-21,22.8141
2023-06-22,22.6307
2023-06-23,22.4639
2023-06-24,22.4639
2023-06-25,22.4639
2023-06-26,22.2131
2023-06-27,22.2306
2023-06-28,21.9902
2023-06-29,22.3462
2023-06-30,22.2166
2023-07-01,22.2166
2023-07-02,22.2166
2023-07-03,22.3144
2023-07-04,22.3144
2023-07-05,22.3513
2023-07-06,22.224
2023-07-07,22.0777
2023-07-08,22.0777
2023-07-09,22.0777
2023-07-10,22.0835
2023-07-11,22.4217
2023-07-12,22.115
2023-07-13,22.2676
2023-07-14,22.0027
2023-07-15,22.0027
2023-07-16,22.0027
2023-07-17,22.1519
2023-07-18,21.6728
2023-07-19,21.6562
2023-07-20,22.1569
2023-07-21,22.1179
2023-07-22,22.1179
2023-07-23,22.1179
2023-07-24,22.0678
2023-07-25,22.2742
2023-07-26,22.2729
2023-07-27,21.7138
2023-07-28,21.8942
2023-07-29,21.8942
2023-07-30,21.8942
2023-07-31,21.701
2023-08-01,21.831
2023-08-02,21.803
2023-08-03,21.6023
2023-08-04,21.4342
2023-08-05,21.4342
2023-08-06,21.4342
2023-08-07,21.3566
2023-08-08,21.2013
2023-08-09,21.3107
2023-08-10,21.0927
2023-08-11,21.1249
2023-08-12,21.1249
2023-08-13,21.1249
2023-08-14,21.0589
2023-08-15,20.7995
2023-08-16,20.9697
2023-08-17,21.0473
2023-08-18,21.0886
2023-08-19,21.0886
2023-08-20,21.0886
2023-08-21,21.2339
2023-08-22,21.4008
2023-08-23,21.2682
2023-08-24,21.1716
2023-08-25,21.0634
2023-08-26,21.0634
2023-08-27,21.0634
2023-08-28,21.1291
2023-08-29,21.084
2023-08-30,21.2798
2023-08-31,21.2092
2023-09-01,21.3136
2023-09-02,21.3136
2023-09-03,21.3136
2023-09-04,21.3136
2023-09-05,21.1262
2023-09-06,20.8189
2023-09-07,21.1224
2023-09-08,20.781
2023-09-09,20.781
2023-09-10,20.781
2023-09-11,20.8751
2023-09-12,20.8371
2023-09-13,20.9292
2023-09-14,21.1774
2023-09-15,21.2257
2023-09-16,21.2257
2023-09-17,21.2257
2023-09-18,21.516
2023-09-19,21.3281
2023-09-20,21.5019
2023-09-21,21.3752
2023-09-22,20.871
2023-09-23,20.871
2023-09-24,20.871
2023-09-25,20.8986
2023-09-26,20.9403
2023-09-27,21.3805
2023-09-28,21.4739
2023-09-29,20.8675
2023-09-30,20.8675
2023-10-01,20.8675
2023-10-02,20.9475
2023-10-03,20.6356
2023-10-04,20.1615
2023-10-05,20.0739
2023-10-06,20.1989
2023-10-07,20.1989
2023-10-08,20.1989
2023-10-09,22.1067
2023-10-10,21.8508
2023-10-11,22.1762
2023-10-12,22.3316
2023-10-13,22.838
2023-10-14,22.838
2023-10-15,22.838
2023-10-16,22.7954
2023-10-17,22.7926
2023-10-18,22.8621
2023-10-19,22.8297
2023-10-20,22.6625
2023-10-21,22.6625
2023-10-22,22.6625
2023-10-23,22.4613
2023-10-24,22.3761
2023-10-25,22.5662
2023-10-26,22.2869
2023-10-27,22.1018
2023-10-28,22.1018
2023-10-29,22.1018
2023-10-30,21.9292
2023-10-31,22.0373
2023-11-01,21.9127
2023-11-02,22.2079
2023-11-03,22.0039
2023-11-04,22.0039
2023-11-05,22.0039
2023-11-06,22.0204
2023-11-07,21.8907
2023-11-08,21.6069
2023-11-09,21.6309
2023-11-10,21.7166
2023-11-11,21.7166
2023-11-12,21.7166
2023-11-13,21.7602
2023-11-14,21.8565
2023-11-15,21.7842
2023-11-16,21.7405
2023-11-17,21.7519
2023-11-18,21.7519
2023-11-19,21.7519
2023-11-20,21.8168
2023-11-21,22.0232
2023-11-22,22.0381
2023-11-23,22.0381
2023-11-24,22.0409
2023-11-25,22.0409
2023-11-26,22.0409
2023-11-27,21.9178
2023-11-28,21.9843
2023-11-29,21.8793
2023-11-30,22.1839
2023-12-01,22.3679
2023-12-02,22.3679
2023-12-03,22.3679
2023-12-04,22.3872
2023-12-05,22.2409
2023-12-06,22.3856
2023-12-07,22.2751
2023-12-08,22.2268
2023-12-09,22.2268
2023-12-10,22.2268
2023-12-11,22.3255
2023-12-12,22.3447
2023-12-13,22.5711
2023-12-14,21.7319
2023-12-15,21.6293
2023-12-16,21.6293
2023-12-17,21.6293
2023-12-18,21.8011
2023-12-19,21.7515
2023-12-20,21.4764
2023-12-21,21.5573
2023-12-22,21.711
2023-12-23,21.711
2023-12-24,21.711
2023-12-25,21.711
2023-12-26,21.7649
2023-12-27,21.7539
2023-12-28,21.8113
2023-12-29,32.8975
2023-12-30,32.8975
2023-12-31,32.8975
2024-01-01,32.8975
2024-01-02,33.0134
2024-01-03,33.2981
2024-01-04,33.1109
2024-01-05,33.0016
2024-01-06,33.0016
2024-01-07,33.0016
2024-01-08,33.3207
2024-01-09,33.1406
2024-01-10,33.124
2024-01-11,32.85
2024-01-12,33.6667
2024-01-13,33.6667
2024-01-14,33.6667
2024-01-15,33.6667
2024-01-16,33.4776
2024-01-17,33.2387
2024-01-18,33.2833
2024-01-19,33.0366
2024-01-20,33.0366
2024-01-21,33.0366
2024-01-22,32.8072
2024-01-23,32.8845
2024-01-24,32.6467
2024-01-25,30.7714
2024-01-26,30.9731
2024-01-27,30.9731
2024-01-28,30.9731
2024-01-29,30.9938
2024-01-30,31.3007
2024-01-31,31.4935
2024-02-01,31.4615
2024-02-02,31.4828
2024-02-03,31.4828
2024-02-04,31.4828
2024-02-05,31.2285
2024-02-06,31.5769
2024-02-07,31.9157
2024-02-08,31.7572
2024-02-09,31.9761
2024-02-10,31.9761
2024-02-11,31.9761
2024-02-12,31.772
2024-02-13,31.4586
2024-02-14,31.4704
2024-02-15,31.6851
2024-02-16,31.7419
2024-02-17,31.7419
2024-02-18,31.7419
2024-02-19,31.7419
2024-02-20,31.9163
2024-02-21,32.2765
2024-02-22,32.102
2024-02-23,32.3415
2024-02-24,32.3415
2024-02-25,32.3415
2024-02-26,32.2374
2024-02-27,32.1795
2024-02-28,32.2144
2024-02-29,32.3368
2024-03-01,31.9749
2024-03-02,31.9749
2024-03-03,31.9749
2024-03-04,32.2812
2024-03-05,32.1736
2024-03-06,32.3398
2024-03-07,32.0636
2024-03-08,32.2469
2024-03-09,32.2469
2024-03-10,32.2469
2024-03-11,32.2321
2024-03-12,32.2079
2024-03-13,32.1718
2024-03-14,32.3273
2024-03-15,32.38
2024-03-16,32.38
2024-03-17,32.38
2024-03-18,32.4178
2024-03-19,32.7188
2024-03-20,32.9122
2024-03-21,32.7194
2024-03-22,32.4437
2024-03-23,32.4437
2024-03-24,32.4437
2024-03-25,32.477
2024-03-26,32.5114
2024-03-27,32.9465
2024-03-28,33.0224
2024-03-29,33.0224
2024-03-30,33.0224
2024-03-31,33.0224
2024-04-01,32.5955
2024-04-02,32.3042
2024-04-03,31.7582
2024-04-04,31.9024
2024-04-05,31.6116
2024-04-06,31.6116
2024-04-07,31.6116
2024-04-08,31.7202
