,PPL US Equity
2023-03-18,24.5299
2023-03-19,24.5299
2023-03-20,24.7658
2023-03-21,24.5031
2023-03-22,24.2243
2023-03-23,24.0366
2023-03-24,24.5031
2023-03-25,24.5031
2023-03-26,24.5031
2023-03-27,24.5996
2023-03-28,24.6693
2023-03-29,24.9052
2023-03-30,24.9159
2023-03-31,24.4008
2023-04-01,24.4008
2023-04-02,24.4008
2023-04-03,24.2917
2023-04-04,24.2761
2023-04-05,24.7148
2023-04-06,24.8032
2023-04-07,24.8032
2023-04-08,24.8032
2023-04-09,24.8032
2023-04-10,24.85
2023-04-11,24.9487
2023-04-12,24.8604
2023-04-13,24.9124
2023-04-14,24.8136
2023-04-15,24.8136
2023-04-16,24.8136
2023-04-17,24.8916
2023-04-18,24.772
2023-04-19,24.8812
2023-04-20,24.8292
2023-04-21,24.876
2023-04-22,24.876
2023-04-23,24.876
2023-04-24,24.8656
2023-04-25,24.8812
2023-04-26,24.6888
2023-04-27,24.9176
2023-04-28,24.8916
2023-04-29,24.8916
2023-04-30,24.8916
2023-05-01,24.9176
2023-05-02,24.7772
2023-05-03,24.772
2023-05-04,24.8812
2023-05-05,24.9074
2023-05-06,24.9074
2023-05-07,24.9074
2023-05-08,24.8242
2023-05-09,24.7982
2023-05-10,24.9126
2023-05-11,24.7203
2023-05-12,24.7515
2023-05-13,24.7515
2023-05-14,24.7515
2023-05-15,24.5903
2023-05-16,24.294
2023-05-17,24.3096
2023-05-18,24.1121
2023-05-19,24.0289
2023-05-20,24.0289
2023-05-21,24.0289
2023-05-22,24.0134
2023-05-23,23.8834
2023-05-24,23.7067
2023-05-25,23.478
2023-05-26,23.4832
2023-05-27,23.4832
2023-05-28,23.4832
2023-05-29,23.4832
2023-05-30,23.5247
2023-05-31,23.5819
2023-06-01,23.5299
2023-06-02,23.7483
2023-06-03,23.7483
2023-06-04,23.7483
2023-06-05,23.8054
2023-06-06,23.7846
2023-06-07,23.9978
2023-06-08,23.9146
2023-06-09,23.9042
2023-06-10,23.9042
2023-06-11,23.9042
2023-06-12,23.899
2023-06-13,23.9458
2023-06-14,23.925
2023-06-15,24.003
2023-06-16,23.9926
2023-06-17,23.9926
2023-06-18,23.9926
2023-06-19,23.9926
2023-06-20,23.8418
2023-06-21,23.9406
2023-06-22,23.8522
2023-06-23,23.6755
2023-06-24,23.6755
2023-06-25,23.6755
2023-06-26,23.7535
2023-06-27,23.8054
2023-06-28,23.5819
2023-06-29,23.5715
2023-06-30,22.9674
2023-07-01,22.9674
2023-07-02,22.9674
2023-07-03,23.072
2023-07-04,23.072
2023-07-05,23.0969
2023-07-06,23.0172
2023-07-07,22.8429
2023-07-08,22.8429
2023-07-09,22.8429
2023-07-10,22.7184
2023-07-11,22.8878
2023-07-12,23.082
2023-07-13,23.1617
2023-07-14,23.1168
2023-07-15,23.1168
2023-07-16,23.1168
2023-07-17,22.9625
2023-07-18,22.8977
2023-07-19,23.2364
2023-07-20,23.4306
2023-07-21,23.6796
2023-07-22,23.6796
2023-07-23,23.6796
2023-07-24,23.6348
2023-07-25,23.7194
2023-07-26,23.7643
2023-07-27,23.4804
2023-07-28,23.4655
2023-07-29,23.4655
2023-07-30,23.4655
2023-07-31,23.5003
2023-08-01,23.4007
2023-08-02,23.4007
2023-08-03,23.0521
2023-08-04,22.7786
2023-08-05,22.7786
2023-08-06,22.7786
2023-08-07,22.7935
2023-08-08,22.7885
2023-08-09,22.8533
2023-08-10,22.7885
2023-08-11,22.8284
2023-08-12,22.8284
2023-08-13,22.8284
2023-08-14,22.7487
2023-08-15,22.4797
2023-08-16,22.42
2023-08-17,22.3154
2023-08-18,22.3901
2023-08-19,22.3901
2023-08-20,22.3901
2023-08-21,22.3503
2023-08-22,22.3901
2023-08-23,22.3453
2023-08-24,22.2606
2023-08-25,22.3752
2023-08-26,22.3752
2023-08-27,22.3752
2023-08-28,22.3752
2023-08-29,22.3752
2023-08-30,22.3552
2023-08-31,22.2008
2023-09-01,22.1212
2023-09-02,22.1212
2023-09-03,22.1212
2023-09-04,22.1212
2023-09-05,21.8871
2023-09-06,21.9419
2023-09-07,22.0016
2023-09-08,22.1162
2023-09-09,22.1162
2023-09-10,22.1162
2023-09-11,22.2556
2023-09-12,22.2755
2023-09-13,22.425
2023-09-14,22.5793
2023-09-15,22.5694
2023-09-16,22.5694
2023-09-17,22.5694
2023-09-18,22.5744
2023-09-19,22.4947
2023-09-20,22.5744
2023-09-21,22.3652
2023-09-22,22.3054
2023-09-23,22.3054
2023-09-24,22.3054
2023-09-25,22.2407
2023-09-26,21.8771
2023-09-27,21.7128
2023-09-28,21.4339
2023-09-29,20.2251
2023-09-30,20.2251
2023-10-01,20.2251
2023-10-02,19.7528
2023-10-03,19.9539
2023-10-04,19.9211
2023-10-05,19.9445
2023-10-06,20.169
2023-10-07,20.169
2023-10-08,20.169
2023-10-09,20.314
2023-10-10,20.3654
2023-10-11,20.4824
2023-10-12,20.2672
2023-10-13,20.3795
2023-10-14,20.3795
2023-10-15,20.3795
2023-10-16,20.5151
2023-10-17,20.5291
2023-10-18,20.4637
2023-10-19,20.3467
2023-10-20,20.3187
2023-10-21,20.3187
2023-10-22,20.3187
2023-10-23,20.2813
2023-10-24,20.4964
2023-10-25,20.6086
2023-10-26,20.777
2023-10-27,20.5619
2023-10-28,20.5619
2023-10-29,20.5619
2023-10-30,20.6133
2023-10-31,20.6975
2023-11-01,20.7583
2023-11-02,20.936
2023-11-03,21.0717
2023-11-04,21.0717
2023-11-05,21.0717
2023-11-06,20.9688
2023-11-07,21.3336
2023-11-08,21.2026
2023-11-09,20.9922
2023-11-10,21.0576
2023-11-11,21.0576
2023-11-12,21.0576
2023-11-13,20.8752
2023-11-14,21.2447
2023-11-15,21.2728
2023-11-16,21.3757
2023-11-17,21.4084
2023-11-18,21.4084
2023-11-19,21.4084
2023-11-20,21.4458
2023-11-21,21.5113
2023-11-22,21.4786
2023-11-23,21.4786
2023-11-24,21.5113
2023-11-25,21.5113
2023-11-26,21.5113
2023-11-27,21.4786
2023-11-28,21.5487
2023-11-29,21.3803
2023-11-30,21.4224
2023-12-01,21.5908
2023-12-02,21.5908
2023-12-03,21.5908
2023-12-04,21.5347
2023-12-05,21.3757
2023-12-06,21.5206
2023-12-07,21.409
2023-12-08,21.395
2023-12-09,21.395
2023-12-10,21.395
2023-12-11,21.5212
2023-12-12,21.4464
2023-12-13,21.9609
2023-12-14,21.8533
2023-12-15,21.7878
2023-12-16,21.7878
2023-12-17,21.7878
2023-12-18,21.7504
2023-12-19,21.7785
2023-12-20,21.5587
2023-12-21,21.5493
2023-12-22,21.7504
2023-12-23,21.7504
2023-12-24,21.7504
2023-12-25,21.7504
2023-12-26,21.8253
2023-12-27,21.8533
2023-12-28,21.9048
2023-12-29,21.6767
2023-12-30,21.6767
2023-12-31,21.6767
2024-01-01,21.6767
2024-01-02,21.8621
2024-01-03,21.93
2024-01-04,21.9119
2024-01-05,21.9707
2024-01-06,21.9707
2024-01-07,21.9707
2024-01-08,22.0792
2024-01-09,22.0023
2024-01-10,21.9074
2024-01-11,21.6406
2024-01-12,21.6677
2024-01-13,21.6677
2024-01-14,21.6677
2024-01-15,21.6677
2024-01-16,21.5456
2024-01-17,21.3285
2024-01-18,21.1476
2024-01-19,21.1838
2024-01-20,21.1838
2024-01-21,21.1838
2024-01-22,21.0934
2024-01-23,21.0527
2024-01-24,20.926
2024-01-25,21.1024
2024-01-26,21.1295
2024-01-27,21.1295
2024-01-28,21.1295
2024-01-29,21.1793
2024-01-30,21.1883
2024-01-31,21.2697
2024-02-01,21.4371
2024-02-02,21.2019
2024-02-03,21.2019
2024-02-04,21.2019
2024-02-05,21.0074
2024-02-06,21.0391
2024-02-07,21.0346
2024-02-08,21.0255
2024-02-09,21.1205
2024-02-10,21.1205
2024-02-11,21.1205
2024-02-12,21.315
2024-02-13,21.2019
2024-02-14,21.2019
2024-02-15,21.3873
2024-02-16,21.4687
2024-02-17,21.4687
2024-02-18,21.4687
2024-02-19,21.4687
2024-02-20,21.3783
2024-02-21,21.5818
2024-02-22,21.5637
2024-02-23,21.5411
2024-02-24,21.5411
2024-02-25,21.5411
2024-02-26,21.2743
2024-02-27,21.3737
2024-02-28,21.2878
2024-02-29,21.3466
2024-03-01,21.2426
2024-03-02,21.2426
2024-03-03,21.2426
2024-03-04,21.5139
2024-03-05,21.523
2024-03-06,21.5637
2024-03-07,21.5772
2024-03-08,21.7129
2024-03-09,21.7129
2024-03-10,21.7129
2024-03-11,21.7446
2024-03-12,21.5953
2024-03-13,21.6134
2024-03-14,21.4416
2024-03-15,21.4687
2024-03-16,21.4687
2024-03-17,21.4687
2024-03-18,21.5863
2024-03-19,21.6406
2024-03-20,21.6541
2024-03-21,21.6315
2024-03-22,21.6677
2024-03-23,21.6677
2024-03-24,21.6677
2024-03-25,21.6586
2024-03-26,21.4506
2024-03-27,21.8214
2024-03-28,21.8712
2024-03-29,21.8712
2024-03-30,21.8712
2024-03-31,21.8712
2024-04-01,21.8576
2024-04-02,21.8486
2024-04-03,21.7581
2024-04-04,21.7581
2024-04-05,21.731
2024-04-06,21.731
2024-04-07,21.731
2024-04-08,21.8034
