,BWXT US Equity
2023-03-17,19.5979
2023-03-18,19.5979
2023-03-19,19.5979
2023-03-20,19.8157
2023-03-21,20.015
2023-03-22,19.5901
2023-03-23,19.5612
2023-03-24,19.6557
2023-03-25,19.6557
2023-03-26,19.6557
2023-03-27,19.7055
2023-03-28,19.9258
2023-03-29,20.0596
2023-03-30,19.9888
2023-03-31,19.4224
2023-04-01,19.4224
2023-04-02,19.4224
2023-04-03,19.5603
2023-04-04,19.3397
2023-04-05,19.2746
2023-04-06,19.2244
2023-04-07,19.2244
2023-04-08,19.2244
2023-04-09,19.2244
2023-04-10,19.3874
2023-04-11,19.4651
2023-04-12,19.648
2023-04-13,19.8535
2023-04-14,19.6781
2023-04-15,19.6781
2023-04-16,19.6781
2023-04-17,19.6756
2023-04-18,19.7583
2023-04-19,19.6756
2023-04-20,19.6154
2023-04-21,19.6455
2023-04-22,19.6455
2023-04-23,19.6455
2023-04-24,19.7107
2023-04-25,19.4951
2023-04-26,19.5052
2023-04-27,19.7082
2023-04-28,19.8084
2023-04-29,19.8084
2023-04-30,19.8084
2023-05-01,19.8335
2023-05-02,19.7282
2023-05-03,19.8635
2023-05-04,19.6906
2023-05-05,19.9713
2023-05-06,19.9713
2023-05-07,19.9713
2023-05-08,19.9354
2023-05-09,20.3314
2023-05-10,20.4141
2023-05-11,20.2863
2023-05-12,20.3088
2023-05-13,20.3088
2023-05-14,20.3088
2023-05-15,20.4317
2023-05-16,20.389
2023-05-17,20.3991
2023-05-18,20.3013
2023-05-19,20.2036
2023-05-20,20.2036
2023-05-21,20.2036
2023-05-22,20.1986
2023-05-23,19.9579
2023-05-24,19.78
2023-05-25,19.2837
2023-05-26,19.0706
2023-05-27,19.0706
2023-05-28,19.0706
2023-05-29,19.0706
2023-05-30,18.9277
2023-05-31,18.7423
2023-06-01,19.028
2023-06-02,19.4115
2023-06-03,19.4115
2023-06-04,19.4115
2023-06-05,19.8025
2023-06-06,19.6847
2023-06-07,19.7248
2023-06-08,19.8276
2023-06-09,19.8903
2023-06-10,19.8903
2023-06-11,19.8903
2023-06-12,20.3389
2023-06-13,20.5545
2023-06-14,20.5219
2023-06-15,20.5996
2023-06-16,21.1009
2023-06-17,21.1009
2023-06-18,21.1009
2023-06-19,21.1009
2023-06-20,20.8678
2023-06-21,20.8528
2023-06-22,20.8227
2023-06-23,20.567
2023-06-24,20.567
2023-06-25,20.567
2023-06-26,20.8828
2023-06-27,21.1285
2023-06-28,21.2237
2023-06-29,21.5145
2023-06-30,22.0274
2023-07-01,22.0274
2023-07-02,22.0274
2023-07-03,21.9787
2023-07-04,21.9787
2023-07-05,21.8452
2023-07-06,21.8555
2023-07-07,21.8657
2023-07-08,21.8657
2023-07-09,21.8657
2023-07-10,21.9427
2023-07-11,21.9479
2023-07-12,21.8478
2023-07-13,21.7913
2023-07-14,21.396
2023-07-15,21.396
2023-07-16,21.396
2023-07-17,21.7476
2023-07-18,21.6167
2023-07-19,21.4961
2023-07-20,21.7143
2023-07-21,21.7502
2023-07-22,21.7502
2023-07-23,21.7502
2023-07-24,21.5859
2023-07-25,21.6193
2023-07-26,21.6065
2023-07-27,21.2061
2023-07-28,21.2908
2023-07-29,21.2908
2023-07-30,21.2908
2023-07-31,21.3678
2023-08-01,21.4602
2023-08-02,21.337
2023-08-03,21.2738
2023-08-04,22.6165
2023-08-05,22.6165
2023-08-06,22.6165
2023-08-07,23.0915
2023-08-08,22.4727
2023-08-09,22.3983
2023-08-10,22.424
2023-08-11,22.5138
2023-08-12,22.5138
2023-08-13,22.5138
2023-08-14,22.655
2023-08-15,22.4933
2023-08-16,22.2134
2023-08-17,21.8823
2023-08-18,22.0029
2023-08-19,22.0029
2023-08-20,22.0029
2023-08-21,21.9798
2023-08-22,22.3007
2023-08-23,22.4137
2023-08-24,22.3418
2023-08-25,22.3084
2023-08-26,22.3084
2023-08-27,22.3084
2023-08-28,22.5806
2023-08-29,22.5344
2023-08-30,22.6319
2023-08-31,22.5934
2023-09-01,22.6473
2023-09-02,22.6473
2023-09-03,22.6473
2023-09-04,22.6473
2023-09-05,22.252
2023-09-06,22.2006
2023-09-07,22.4086
2023-09-08,22.1672
2023-09-09,22.1672
2023-09-10,22.1672
2023-09-11,22.4086
2023-09-12,22.4959
2023-09-13,22.483
2023-09-14,22.7423
2023-09-15,22.8655
2023-09-16,22.8655
2023-09-17,22.8655
2023-09-18,23.2917
2023-09-19,22.9605
2023-09-20,22.8964
2023-09-21,22.6961
2023-09-22,22.673
2023-09-23,22.673
2023-09-24,22.673
2023-09-25,22.863
2023-09-26,22.7064
2023-09-27,22.7526
2023-09-28,22.9272
2023-09-29,22.5254
2023-09-30,22.5254
2023-10-01,22.5254
2023-10-02,21.954
2023-10-03,21.9843
2023-10-04,22.0298
2023-10-05,21.9641
2023-10-06,22.2978
2023-10-07,22.2978
2023-10-08,22.2978
2023-10-09,23.155
2023-10-10,23.0387
2023-10-11,23.1322
2023-10-12,22.9628
2023-10-13,23.1272
2023-10-14,23.1272
2023-10-15,23.1272
2023-10-16,23.2814
2023-10-17,23.3623
2023-10-18,23.1449
2023-10-19,23.0816
2023-10-20,22.9122
2023-10-21,22.9122
2023-10-22,22.9122
2023-10-23,22.5304
2023-10-24,22.6038
2023-10-25,22.6645
2023-10-26,22.7024
2023-10-27,22.2801
2023-10-28,22.2801
2023-10-29,22.2801
2023-10-30,22.0627
2023-10-31,22.3484
2023-11-01,22.4338
2023-11-02,23.0207
2023-11-03,22.826
2023-11-04,22.826
2023-11-05,22.826
2023-11-06,22.8437
2023-11-07,22.8082
2023-11-08,22.7981
2023-11-09,22.6084
2023-11-10,22.9449
2023-11-11,22.9449
2023-11-12,22.9449
2023-11-13,23.0081
2023-11-14,23.4154
2023-11-15,22.8917
2023-11-16,23.0486
2023-11-17,23.1321
2023-11-18,23.1321
2023-11-19,23.1321
2023-11-20,23.3597
2023-11-21,23.2636
2023-11-22,23.3901
2023-11-23,23.3901
2023-11-24,23.5065
2023-11-25,23.5065
2023-11-26,23.5065
2023-11-27,23.3243
2023-11-28,23.0941
2023-11-29,22.9727
2023-11-30,23.3066
2023-12-01,23.509
2023-12-02,23.509
2023-12-03,23.509
2023-12-04,24.1718
2023-12-05,23.7923
2023-12-06,23.9567
2023-12-07,23.7265
2023-12-08,23.6127
2023-12-09,23.6127
2023-12-10,23.6127
2023-12-11,23.7139
2023-12-12,23.8075
2023-12-13,23.7771
2023-12-14,23.127
2023-12-15,22.9398
2023-12-16,22.9398
2023-12-17,22.9398
2023-12-18,23.1877
2023-12-19,23.1194
2023-12-20,22.8335
2023-12-21,22.9701
2023-12-22,23.0587
2023-12-23,23.0587
2023-12-24,23.0587
2023-12-25,23.0587
2023-12-26,23.0486
2023-12-27,22.955
2023-12-28,22.9423
2023-12-29,21.2908
2023-12-30,21.2908
2023-12-31,21.2908
2024-01-01,21.2908
2024-01-02,21.1976
2024-01-03,21.0758
2024-01-04,21.0925
2024-01-05,20.8918
2024-01-06,20.8918
2024-01-07,20.8918
2024-01-08,21.3075
2024-01-09,21.2239
2024-01-10,21.6205
2024-01-11,21.6014
2024-01-12,22.0624
2024-01-13,22.0624
2024-01-14,22.0624
2024-01-15,22.0624
2024-01-16,21.9526
2024-01-17,21.888
2024-01-18,21.9239
2024-01-19,21.9573
2024-01-20,21.9573
2024-01-21,21.9573
2024-01-22,22.1413
2024-01-23,22.3324
2024-01-24,22.2583
2024-01-25,22.4136
2024-01-26,22.5307
2024-01-27,22.5307
2024-01-28,22.5307
2024-01-29,22.6645
2024-01-30,22.76
2024-01-31,22.4256
2024-02-01,22.9105
2024-02-02,22.8389
2024-02-03,22.8389
2024-02-04,22.8389
2024-02-05,22.7457
2024-02-06,22.7911
2024-02-07,23.0157
2024-02-08,22.9894
2024-02-09,23.3119
2024-02-10,23.3119
2024-02-11,23.3119
2024-02-12,23.2569
2024-02-13,23.0849
2024-02-14,23.6917
2024-02-15,23.7897
2024-02-16,23.9139
2024-02-17,23.9139
2024-02-18,23.9139
2024-02-19,23.9139
2024-02-20,23.9115
2024-02-21,24.0955
2024-02-22,24.4825
2024-02-23,24.4204
2024-02-24,24.4204
2024-02-25,24.4204
2024-02-26,24.4347
2024-02-27,24.2416
2024-02-28,26.9804
2024-02-29,26.9947
2024-03-01,27.3642
2024-03-02,27.3642
2024-03-03,27.3642
2024-03-04,27.841
2024-03-05,27.9506
2024-03-06,28.1318
2024-03-07,28.1199
2024-03-08,27.5573
2024-03-09,27.5573
2024-03-10,27.5573
2024-03-11,27.2403
2024-03-12,27.1044
2024-03-13,27.0925
2024-03-14,26.642
2024-03-15,26.6658
2024-03-16,26.6658
2024-03-17,26.6658
2024-03-18,26.7516
2024-03-19,27.0567
2024-03-20,26.9375
2024-03-21,27.214
2024-03-22,27.4024
2024-03-23,27.4024
2024-03-24,27.4024
2024-03-25,27.1473
2024-03-26,26.8589
2024-03-27,27.257
2024-03-28,27.4214
2024-03-29,27.4214
2024-03-30,27.4214
2024-03-31,27.4214
2024-04-01,27.2498
2024-04-02,27.1688
2024-04-03,26.959
2024-04-04,27.0686
2024-04-05,26.9089
2024-04-06,26.9089
2024-04-07,26.9089
2024-04-08,26.7278
