,TJX US Equity
2023-03-20,20.3324
2023-03-21,20.5714
2023-03-22,20.2652
2023-03-23,20.1408
2023-03-24,20.2005
2023-03-25,20.2005
2023-03-26,20.2005
2023-03-27,20.3274
2023-03-28,20.534
2023-03-29,20.5702
2023-03-30,20.6596
2023-03-31,21.0196
2023-04-01,21.0196
2023-04-02,21.0196
2023-04-03,21.1437
2023-04-04,21.0891
2023-04-05,20.9402
2023-04-06,20.9426
2023-04-07,20.9426
2023-04-08,20.9426
2023-04-09,20.9426
2023-04-10,21.0246
2023-04-11,21.0146
2023-04-12,20.6075
2023-04-13,20.7316
2023-04-14,20.7291
2023-04-15,20.7291
2023-04-16,20.7291
2023-04-17,20.8334
2023-04-18,20.8706
2023-04-19,20.9327
2023-04-20,21.1959
2023-04-21,21.037
2023-04-22,21.037
2023-04-23,21.037
2023-04-24,21.0618
2023-04-25,20.6422
2023-04-26,20.7962
2023-04-27,21.1453
2023-04-28,19.9442
2023-04-29,19.9442
2023-04-30,19.9442
2023-05-01,19.8277
2023-05-02,19.809
2023-05-03,19.7158
2023-05-04,19.5364
2023-05-05,19.8696
2023-05-06,19.8696
2023-05-07,19.8696
2023-05-08,19.837
2023-05-09,19.8906
2023-05-10,19.7485
2023-05-11,19.7671
2023-05-12,19.9838
2023-05-13,19.9838
2023-05-14,19.9838
2023-05-15,20.0443
2023-05-16,19.8044
2023-05-17,19.9745
2023-05-18,20.049
2023-05-19,20.0676
2023-05-20,20.0676
2023-05-21,20.0676
2023-05-22,19.8533
2023-05-23,19.6343
2023-05-24,19.4782
2023-05-25,19.2732
2023-05-26,19.485
2023-05-27,19.485
2023-05-28,19.485
2023-05-29,19.485
2023-05-30,19.4292
2023-05-31,19.4362
2023-06-01,19.4036
2023-06-02,19.7431
2023-06-03,19.7431
2023-06-04,19.7431
2023-06-05,19.9175
2023-06-06,19.8733
2023-06-07,19.7431
2023-06-08,19.6617
2023-06-09,20.0338
2023-06-10,20.0338
2023-06-11,20.0338
2023-06-12,20.1896
2023-06-13,20.4221
2023-06-14,20.1593
2023-06-15,20.5267
2023-06-16,20.4756
2023-06-17,20.4756
2023-06-18,20.4756
2023-06-19,20.4756
2023-06-20,20.2733
2023-06-21,20.3849
2023-06-22,20.5267
2023-06-23,20.6616
2023-06-24,20.6616
2023-06-25,20.6616
2023-06-26,20.5825
2023-06-27,20.8337
2023-06-28,20.8011
2023-06-29,21.0522
2023-06-30,21.2964
2023-07-01,21.2964
2023-07-02,21.2964
2023-07-03,21.1685
2023-07-04,21.1685
2023-07-05,21.2755
2023-07-06,20.9825
2023-07-07,20.8104
2023-07-08,20.8104
2023-07-09,20.8104
2023-07-10,21.0127
2023-07-11,21.2848
2023-07-12,21.4034
2023-07-13,21.3313
2023-07-14,21.3266
2023-07-15,21.3266
2023-07-16,21.3266
2023-07-17,21.3685
2023-07-18,21.3824
2023-07-19,21.4824
2023-07-20,21.4452
2023-07-21,21.4801
2023-07-22,21.4801
2023-07-23,21.4801
2023-07-24,21.715
2023-07-25,21.8754
2023-07-26,21.9079
2023-07-27,21.6824
2023-07-28,20.9998
2023-07-29,20.9998
2023-07-30,20.9998
2023-07-31,20.9282
2023-08-01,20.8924
2023-08-02,20.7223
2023-08-03,20.814
2023-08-04,20.6864
2023-08-05,20.6864
2023-08-06,20.6864
2023-08-07,20.8744
2023-08-08,20.9394
2023-08-09,20.8588
2023-08-10,20.8543
2023-08-11,20.7849
2023-08-12,20.7849
2023-08-13,20.7849
2023-08-14,20.8565
2023-08-15,20.7581
2023-08-16,21.5504
2023-08-17,21.3221
2023-08-18,21.5974
2023-08-19,21.5974
2023-08-20,21.5974
2023-08-21,21.6198
2023-08-22,21.5034
2023-08-23,21.707
2023-08-24,21.3266
2023-08-25,21.3515
2023-08-26,21.3515
2023-08-27,21.3515
2023-08-28,21.6768
2023-08-29,21.8305
2023-08-30,22.0912
2023-08-31,22.167
2023-09-01,22.2026
2023-09-02,22.2026
2023-09-03,22.2026
2023-09-04,22.2026
2023-09-05,21.9753
2023-09-06,21.7837
2023-09-07,21.9375
2023-09-08,21.9375
2023-09-09,21.9375
2023-09-10,21.9375
2023-09-11,21.9664
2023-09-12,22.1001
2023-09-13,22.265
2023-09-14,22.4143
2023-09-15,22.1581
2023-09-16,22.1581
2023-09-17,22.1581
2023-09-18,22.0466
2023-09-19,21.8372
2023-09-20,21.7614
2023-09-21,21.4295
2023-09-22,21.4272
2023-09-23,21.4272
2023-09-24,21.4272
2023-09-25,21.2267
2023-09-26,21.1398
2023-09-27,21.1933
2023-09-28,21.5208
2023-09-29,21.3648
2023-09-30,21.3648
2023-10-01,21.3648
2023-10-02,21.3203
2023-10-03,21.1354
2023-10-04,21.1777
2023-10-05,21.1309
2023-10-06,21.2935
2023-10-07,21.2935
2023-10-08,21.2935
2023-10-09,21.327
2023-10-10,21.3136
2023-10-11,21.4473
2023-10-12,21.3738
2023-10-13,21.3025
2023-10-14,21.3025
2023-10-15,21.3025
2023-10-16,21.5431
2023-10-17,21.7503
2023-10-18,21.7147
2023-10-19,21.5765
2023-10-20,21.4139
2023-10-21,21.4139
2023-10-22,21.4139
2023-10-23,21.2423
2023-10-24,21.4941
2023-10-25,21.3804
2023-10-26,21.1532
2023-10-27,20.282
2023-10-28,20.282
2023-10-29,20.282
2023-10-30,20.5141
2023-10-31,20.4711
2023-11-01,20.469
2023-11-02,20.8687
2023-11-03,21.1007
2023-11-04,21.1007
2023-11-05,21.1007
2023-11-06,21.0685
2023-11-07,21.0513
2023-11-08,20.9761
2023-11-09,21.1136
2023-11-10,21.1437
2023-11-11,21.1437
2023-11-12,21.1437
2023-11-13,21.1308
2023-11-14,21.4231
2023-11-15,20.7634
2023-11-16,20.5356
2023-11-17,20.6366
2023-11-18,20.6366
2023-11-19,20.6366
2023-11-20,20.787
2023-11-21,20.686
2023-11-22,20.8751
2023-11-23,20.8751
2023-11-24,20.8794
2023-11-25,20.8794
2023-11-26,20.8794
2023-11-27,20.6924
2023-11-28,20.701
2023-11-29,20.4047
2023-11-30,20.4068
2023-12-01,20.6059
2023-12-02,20.6059
2023-12-03,20.6059
2023-12-04,20.5053
2023-12-05,20.3833
2023-12-06,20.5032
2023-12-07,20.5738
2023-12-08,20.6252
2023-12-09,20.6252
2023-12-10,20.6252
2023-12-11,20.9762
2023-12-12,21.0619
2023-12-13,21.216
2023-12-14,20.8007
2023-12-15,20.6594
2023-12-16,20.6594
2023-12-17,20.6594
2023-12-18,20.7729
2023-12-19,21.0854
2023-12-20,20.8242
2023-12-21,21.1068
2023-12-22,21.2074
2023-12-23,21.2074
2023-12-24,21.2074
2023-12-25,21.2074
2023-12-26,21.4086
2023-12-27,21.4044
2023-12-28,21.505
2023-12-29,21.627
2023-12-30,21.627
2023-12-31,21.627
2024-01-01,21.627
2024-01-02,21.5135
2024-01-03,21.1753
2024-01-04,21.4065
2024-01-05,21.1775
2024-01-06,21.1775
2024-01-07,21.1775
2024-01-08,21.4151
2024-01-09,21.4707
2024-01-10,21.6976
2024-01-11,21.9352
2024-01-12,21.8881
2024-01-13,21.8881
2024-01-14,21.8881
2024-01-15,21.8881
2024-01-16,22.068
2024-01-17,21.7511
2024-01-18,21.8282
2024-01-19,21.9888
2024-01-20,21.9888
2024-01-21,21.9888
2024-01-22,21.9096
2024-01-23,21.8946
2024-01-24,21.871
2024-01-25,21.9909
2024-01-26,22.1771
2024-01-27,22.1771
2024-01-28,22.1771
2024-01-29,22.1836
2024-01-30,22.2713
2024-01-31,21.8625
2024-02-01,22.3227
2024-02-02,20.3678
2024-02-03,20.3678
2024-02-04,20.3678
2024-02-05,20.1987
2024-02-06,20.2872
2024-02-07,20.4307
2024-02-08,20.5349
2024-02-09,20.6115
2024-02-10,20.6115
2024-02-11,20.6115
2024-02-12,20.4798
2024-02-13,20.4562
2024-02-14,20.3009
2024-02-15,20.4523
2024-02-16,20.472
2024-02-17,20.472
2024-02-18,20.472
2024-02-19,20.472
2024-02-20,20.3383
2024-02-21,20.4975
2024-02-22,20.6823
2024-02-23,20.7354
2024-02-24,20.7354
2024-02-25,20.7354
2024-02-26,20.7059
2024-02-27,20.9595
2024-02-28,21.0735
2024-02-29,20.6882
2024-03-01,20.5644
2024-03-02,20.5644
2024-03-03,20.5644
2024-03-04,20.4523
2024-03-05,20.3442
2024-03-06,20.1495
2024-03-07,20.0237
2024-03-08,20.0532
2024-03-09,20.0532
2024-03-10,20.0532
2024-03-11,20.1633
2024-03-12,20.3107
2024-03-13,20.4759
2024-03-14,20.5879
2024-03-15,20.3756
2024-03-16,20.3756
2024-03-17,20.3756
2024-03-18,20.1141
2024-03-19,20.5467
2024-03-20,20.6371
2024-03-21,20.6961
2024-03-22,20.7551
2024-03-23,20.7551
2024-03-24,20.7551
2024-03-25,20.4995
2024-03-26,20.7197
2024-03-27,21.0696
2024-03-28,21.1365
2024-03-29,21.1365
2024-03-30,21.1365
2024-03-31,21.1365
2024-04-01,20.7983
2024-04-02,20.7531
2024-04-03,20.2101
2024-04-04,19.911
2024-04-05,20.1182
2024-04-06,20.1182
2024-04-07,20.1182
2024-04-08,20.0048
