,DISH US Equity
2023-03-17,13.0722
2023-03-18,13.0722
2023-03-19,13.0722
2023-03-20,13.0437
2023-03-21,13.1969
2023-03-22,13.0541
2023-03-23,13.0047
2023-03-24,12.9814
2023-03-25,12.9814
2023-03-26,12.9814
2023-03-27,12.9424
2023-03-28,12.9632
2023-03-29,13.0722
2023-03-30,13.0489
2023-03-31,15.0014
2023-04-01,15.0014
2023-04-02,15.0014
2023-04-03,14.9197
2023-04-04,14.8028
2023-04-05,14.7678
2023-04-06,14.8379
2023-04-07,14.8379
2023-04-08,14.8379
2023-04-09,14.8379
2023-04-10,14.8642
2023-04-11,14.8817
2023-04-12,14.6364
2023-04-13,14.7123
2023-04-14,14.5663
2023-04-15,14.5663
2023-04-16,14.5663
2023-04-17,14.6597
2023-04-18,14.5488
2023-04-19,14.5634
2023-04-20,14.4757
2023-04-21,14.4903
2023-04-22,14.4903
2023-04-23,14.4903
2023-04-24,14.4641
2023-04-25,14.3151
2023-04-26,14.3064
2023-04-27,14.4144
2023-04-28,14.4699
2023-04-29,14.4699
2023-04-30,14.4699
2023-05-01,14.4407
2023-05-02,14.3326
2023-05-03,14.318
2023-05-04,14.2187
2023-05-05,14.356
2023-05-06,14.356
2023-05-07,14.356
2023-05-08,14.4056
2023-05-09,14.1684
2023-05-10,14.1172
2023-05-11,14.1011
2023-05-12,14.0806
2023-05-13,14.0806
2023-05-14,14.0806
2023-05-15,14.2006
2023-05-16,14.1743
2023-05-17,14.2856
2023-05-18,14.3148
2023-05-19,14.2387
2023-05-20,14.2387
2023-05-21,14.2387
2023-05-22,14.2621
2023-05-23,14.2094
2023-05-24,14.1011
2023-05-25,14.2299
2023-05-26,14.227
2023-05-27,14.227
2023-05-28,14.227
2023-05-29,14.227
2023-05-30,14.2416
2023-05-31,14.1596
2023-06-01,14.1157
2023-06-02,14.4144
2023-06-03,14.4144
2023-06-04,14.4144
2023-06-05,14.3558
2023-06-06,14.4847
2023-06-07,14.555
2023-06-08,14.4525
2023-06-09,14.1948
2023-06-10,14.1948
2023-06-11,14.1948
2023-06-12,14.2094
2023-06-13,14.1919
2023-06-14,14.1245
2023-06-15,14.104
2023-06-16,14.1714
2023-06-17,14.1714
2023-06-18,14.1714
2023-06-19,14.1714
2023-06-20,14.2182
2023-06-21,14.1362
2023-06-22,14.1362
2023-06-23,14.0396
2023-06-24,14.0396
2023-06-25,14.0396
2023-06-26,14.0396
2023-06-27,14.1421
2023-06-28,14.2094
2023-06-29,14.2358
2023-06-30,19.9783
2023-07-01,19.9783
2023-07-02,19.9783
2023-07-03,20.0503
2023-07-04,20.0503
2023-07-05,20.0463
2023-07-06,20.0663
2023-07-07,20.2542
2023-07-08,20.2542
2023-07-09,20.2542
2023-07-10,20.1743
2023-07-11,20.2422
2023-07-12,20.2342
2023-07-13,20.1902
2023-07-14,19.9863
2023-07-15,19.9863
2023-07-16,19.9863
2023-07-17,19.9304
2023-07-18,20.0343
2023-07-19,20.1663
2023-07-20,20.2422
2023-07-21,20.3182
2023-07-22,20.3182
2023-07-23,20.3182
2023-07-24,20.4461
2023-07-25,20.4301
2023-07-26,20.2302
2023-07-27,20.1343
2023-07-28,20.4581
2023-07-29,20.4581
2023-07-30,20.4581
2023-07-31,20.5141
2023-08-01,20.4461
2023-08-02,20.3062
2023-08-03,20.3622
2023-08-04,20.3782
2023-08-05,20.3782
2023-08-06,20.3782
2023-08-07,20.3982
2023-08-08,20.6979
2023-08-09,20.6578
2023-08-10,20.6137
2023-08-11,20.5736
2023-08-12,20.5736
2023-08-13,20.5736
2023-08-14,20.4695
2023-08-15,20.3733
2023-08-16,20.1929
2023-08-17,20.1168
2023-08-18,20.0246
2023-08-19,20.0246
2023-08-20,20.0246
2023-08-21,19.9084
2023-08-22,19.8803
2023-08-23,19.8803
2023-08-24,19.8403
2023-08-25,19.7481
2023-08-26,19.7481
2023-08-27,19.7481
2023-08-28,19.7641
2023-08-29,19.7922
2023-08-30,19.7521
2023-08-31,19.7481
2023-09-01,19.7321
2023-09-02,19.7321
2023-09-03,19.7321
2023-09-04,19.7321
2023-09-05,19.7922
2023-09-06,19.8322
2023-09-07,19.7521
2023-09-08,19.8683
2023-09-09,19.8683
2023-09-10,19.8683
2023-09-11,19.8042
2023-09-12,19.8002
2023-09-13,19.8523
2023-09-14,20.0767
2023-09-15,19.9645
2023-09-16,19.9645
2023-09-17,19.9645
2023-09-18,19.9004
2023-09-19,19.9405
2023-09-20,19.9124
2023-09-21,19.8884
2023-09-22,19.8563
2023-09-23,19.8563
2023-09-24,19.8563
2023-09-25,19.8202
2023-09-26,19.6359
2023-09-27,19.6359
2023-09-28,19.712
2023-09-29,31.3439
2023-09-30,31.3439
2023-10-01,31.3439
2023-10-02,31.1769
2023-10-03,30.9048
2023-10-04,30.7966
2023-10-05,30.9233
2023-10-06,30.812
2023-10-07,30.812
2023-10-08,30.812
2023-10-09,30.8862
2023-10-10,30.9048
2023-10-11,30.8553
2023-10-12,30.8924
2023-10-13,30.8306
2023-10-14,30.8306
2023-10-15,30.8306
2023-10-16,30.7873
2023-10-17,30.8244
2023-10-18,30.843
2023-10-19,30.7811
2023-10-20,30.8058
2023-10-21,30.8058
2023-10-22,30.8058
2023-10-23,30.6636
2023-10-24,30.744
2023-10-25,30.676
2023-10-26,30.7255
2023-10-27,30.6141
2023-10-28,30.6141
2023-10-29,30.6141
2023-10-30,30.676
2023-10-31,30.7502
2023-11-01,30.744
2023-11-02,30.9481
2023-11-03,31.115
2023-11-04,31.115
2023-11-05,31.115
2023-11-06,29.8464
2023-11-07,29.8959
2023-11-08,29.9794
2023-11-09,29.8494
2023-11-10,29.8494
2023-11-11,29.8494
2023-11-12,29.8494
2023-11-13,29.7814
2023-11-14,29.8556
2023-11-15,29.8618
2023-11-16,29.7752
2023-11-17,29.9299
2023-11-18,29.9299
2023-11-19,29.9299
2023-11-20,29.9794
2023-11-21,29.9794
2023-11-22,29.9794
2023-11-23,29.9794
2023-11-24,29.9856
2023-11-25,29.9856
2023-11-26,29.9856
2023-11-27,30.0104
2023-11-28,29.9113
2023-11-29,29.9733
2023-11-30,29.9856
2023-12-01,30.1466
2023-12-02,30.1466
2023-12-03,30.1466
2023-12-04,30.1466
2023-12-05,30.0971
2023-12-06,30.1713
2023-12-07,30.4127
2023-12-08,30.5489
2023-12-09,30.5489
2023-12-10,30.5489
2023-12-11,30.4808
2023-12-12,30.3756
2023-12-13,30.4685
2023-12-14,30.7037
2023-12-15,30.617
2023-12-16,30.617
2023-12-17,30.617
2023-12-18,30.5923
2023-12-19,30.7408
2023-12-20,30.6727
2023-12-21,30.747
2023-12-22,30.8151
2023-12-23,30.8151
2023-12-24,30.8151
2023-12-25,30.8151
2023-12-26,30.9389
2023-12-27,31.0008
2023-12-28,31.2237
2023-12-29,156.8387
2023-12-30,156.8387
2023-12-31,156.8387
2024-01-01,156.8387
2024-01-02,156.8387
2024-01-03,156.8387
2024-01-04,156.8387
2024-01-05,156.8387
2024-01-06,156.8387
2024-01-07,156.8387
2024-01-08,156.8387
2024-01-09,156.8387
2024-01-10,156.8387
2024-01-11,156.8387
2024-01-12,156.8387
2024-01-13,156.8387
2024-01-14,156.8387
2024-01-15,156.8387
2024-01-16,156.8387
2024-01-17,156.8387
2024-01-18,156.8387
2024-01-19,156.8387
2024-01-20,156.8387
2024-01-21,156.8387
2024-01-22,156.8387
2024-01-23,156.8387
2024-01-24,156.8387
2024-01-25,156.8387
2024-01-26,156.8387
2024-01-27,156.8387
2024-01-28,156.8387
2024-01-29,156.8387
2024-01-30,156.8387
2024-01-31,156.8387
2024-02-01,156.8387
2024-02-02,156.8387
2024-02-03,156.8387
2024-02-04,156.8387
2024-02-05,156.8387
2024-02-06,156.8387
2024-02-07,156.8387
2024-02-08,156.8387
2024-02-09,156.8387
2024-02-10,156.8387
2024-02-11,156.8387
2024-02-12,156.8387
2024-02-13,156.8387
2024-02-14,156.8387
2024-02-15,156.8387
2024-02-16,156.8387
2024-02-17,156.8387
2024-02-18,156.8387
2024-02-19,156.8387
2024-02-20,156.8387
2024-02-21,156.8387
2024-02-22,156.8387
2024-02-23,156.8387
2024-02-24,156.8387
2024-02-25,156.8387
2024-02-26,156.8387
2024-02-27,156.8387
2024-02-28,156.8387
2024-02-29,156.8387
2024-03-01,156.8387
2024-03-02,156.8387
2024-03-03,156.8387
2024-03-04,156.8387
2024-03-05,156.8387
2024-03-06,156.8387
2024-03-07,156.8387
2024-03-08,156.8387
2024-03-09,156.8387
2024-03-10,156.8387
2024-03-11,156.8387
2024-03-12,156.8387
2024-03-13,156.8387
2024-03-14,156.8387
2024-03-15,156.8387
2024-03-16,156.8387
2024-03-17,156.8387
2024-03-18,156.8387
2024-03-19,156.8387
2024-03-20,156.8387
2024-03-21,156.8387
2024-03-22,156.8387
2024-03-23,156.8387
2024-03-24,156.8387
2024-03-25,156.8387
2024-03-26,156.8387
2024-03-27,156.8387
2024-03-28,156.8387
2024-03-29,156.8387
2024-03-30,156.8387
2024-03-31,156.8387
2024-04-01,156.8387
2024-04-02,156.8387
2024-04-03,156.8387
2024-04-04,156.8387
2024-04-05,156.8387
2024-04-06,156.8387
2024-04-07,156.8387
2024-04-08,156.8387
