,PII US Equity
2023-03-19,9.8061
2023-03-20,9.911
2023-03-21,10.1284
2023-03-22,9.8692
2023-03-23,9.8161
2023-03-24,9.8841
2023-03-25,9.8841
2023-03-26,9.8841
2023-03-27,9.9209
2023-03-28,9.8784
2023-03-29,9.9478
2023-03-30,9.9683
2023-03-31,9.3448
2023-04-01,9.3448
2023-04-02,9.3448
2023-04-03,9.3823
2023-04-04,9.1709
2023-04-05,8.8726
2023-04-06,8.8345
2023-04-07,8.8345
2023-04-08,8.8345
2023-04-09,8.8345
2023-04-10,9.109
2023-04-11,9.3079
2023-04-12,9.0932
2023-04-13,9.1051
2023-04-14,9.1676
2023-04-15,9.1676
2023-04-16,9.1676
2023-04-17,9.1854
2023-04-18,9.2421
2023-04-19,9.2309
2023-04-20,9.2394
2023-04-21,9.248
2023-04-22,9.248
2023-04-23,9.248
2023-04-24,9.2644
2023-04-25,9.0947
2023-04-26,9.0283
2023-04-27,9.2085
2023-04-28,9.2045
2023-04-29,9.2045
2023-04-30,9.2045
2023-05-01,9.2782
2023-05-02,9.1815
2023-05-03,9.0822
2023-05-04,8.9047
2023-05-05,8.9803
2023-05-06,8.9803
2023-05-07,8.9803
2023-05-08,9.0086
2023-05-09,8.9178
2023-05-10,8.8258
2023-05-11,8.8632
2023-05-12,8.906
2023-05-13,8.906
2023-05-14,8.906
2023-05-15,8.9053
2023-05-16,8.8172
2023-05-17,9.073
2023-05-18,9.1881
2023-05-19,9.0158
2023-05-20,9.0158
2023-05-21,9.0158
2023-05-22,9.0066
2023-05-23,9.0638
2023-05-24,8.9527
2023-05-25,9.0434
2023-05-26,9.1716
2023-05-27,9.1716
2023-05-28,9.1716
2023-05-29,9.1716
2023-05-30,9.2256
2023-05-31,9.1427
2023-06-01,9.3328
2023-06-02,9.68
2023-06-03,9.68
2023-06-04,9.68
2023-06-05,9.4301
2023-06-06,9.7043
2023-06-07,9.82
2023-06-08,9.8056
2023-06-09,9.7424
2023-06-10,9.7424
2023-06-11,9.7424
2023-06-12,9.7648
2023-06-13,9.9949
2023-06-14,10.0081
2023-06-15,10.062
2023-06-16,10.035
2023-06-17,10.035
2023-06-18,10.035
2023-06-19,10.035
2023-06-20,9.9068
2023-06-21,9.8963
2023-06-22,9.7036
2023-06-23,9.6458
2023-06-24,9.6458
2023-06-25,9.6458
2023-06-26,9.7681
2023-06-27,9.8391
2023-06-28,9.8365
2023-06-29,9.9246
2023-06-30,10.0499
2023-07-01,10.0499
2023-07-02,10.0499
2023-07-03,10.1351
2023-07-04,10.1351
2023-07-05,10.0774
2023-07-06,10.0709
2023-07-07,10.118
2023-07-08,10.118
2023-07-09,10.118
2023-07-10,10.1895
2023-07-11,10.565
2023-07-12,10.6187
2023-07-13,10.6253
2023-07-14,10.5041
2023-07-15,10.5041
2023-07-16,10.5041
2023-07-17,10.607
2023-07-18,10.7819
2023-07-19,10.9949
2023-07-20,10.9261
2023-07-21,10.9314
2023-07-22,10.9314
2023-07-23,10.9314
2023-07-24,10.9412
2023-07-25,10.7951
2023-07-26,11.0798
2023-07-27,10.8944
2023-07-28,10.9257
2023-07-29,10.9257
2023-07-30,10.9257
2023-07-31,10.9929
2023-08-01,10.7997
2023-08-02,10.8402
2023-08-03,10.7605
2023-08-04,10.6312
2023-08-05,10.6312
2023-08-06,10.6312
2023-08-07,10.5346
2023-08-08,10.3525
2023-08-09,10.3375
2023-08-10,10.2448
2023-08-11,10.2408
2023-08-12,10.2408
2023-08-13,10.2408
2023-08-14,10.2004
2023-08-15,10.0456
2023-08-16,9.7453
2023-08-17,9.5899
2023-08-18,9.6056
2023-08-19,9.6056
2023-08-20,9.6056
2023-08-21,9.4737
2023-08-22,9.3588
2023-08-23,9.3771
2023-08-24,9.3712
2023-08-25,9.3503
2023-08-26,9.3503
2023-08-27,9.3503
2023-08-28,9.477
2023-08-29,9.5821
2023-08-30,9.4731
2023-08-31,9.4424
2023-09-01,9.5677
2023-09-02,9.5677
2023-09-03,9.5677
2023-09-04,9.5677
2023-09-05,9.3105
2023-09-06,9.1917
2023-09-07,9.1584
2023-09-08,9.2047
2023-09-09,9.2047
2023-09-10,9.2047
2023-09-11,9.0826
2023-09-12,9.1166
2023-09-13,9.0193
2023-09-14,9.0853
2023-09-15,9.0996
2023-09-16,9.0996
2023-09-17,9.0996
2023-09-18,9.1009
2023-09-19,9.0735
2023-09-20,9.0578
2023-09-21,8.9436
2023-09-22,8.9384
2023-09-23,8.9384
2023-09-24,8.9384
2023-09-25,8.971
2023-09-26,8.8019
2023-09-27,8.7647
2023-09-28,8.9155
2023-09-29,9.7564
2023-09-30,9.7564
2023-10-01,9.7564
2023-10-02,9.6521
2023-10-03,9.4142
2023-10-04,9.3523
2023-10-05,9.271
2023-10-06,9.2897
2023-10-07,9.2897
2023-10-08,9.2897
2023-10-09,9.3412
2023-10-10,9.4664
2023-10-11,9.3676
2023-10-12,9.216
2023-10-13,9.2689
2023-10-14,9.2689
2023-10-15,9.2689
2023-10-16,9.3064
2023-10-17,9.4281
2023-10-18,9.2132
2023-10-19,9.1117
2023-10-20,8.9928
2023-10-21,8.9928
2023-10-22,8.9928
2023-10-23,8.9107
2023-10-24,8.7152
2023-10-25,8.5309
2023-10-26,8.4228
2023-10-27,8.4215
2023-10-28,8.4215
2023-10-29,8.4215
2023-10-30,8.3681
2023-10-31,8.5011
2023-11-01,8.5164
2023-11-02,8.6591
2023-11-03,8.9328
2023-11-04,8.9328
2023-11-05,8.9328
2023-11-06,8.8212
2023-11-07,8.7533
2023-11-08,8.7131
2023-11-09,8.5309
2023-11-10,8.5974
2023-11-11,8.5974
2023-11-12,8.5974
2023-11-13,8.5101
2023-11-14,8.86
2023-11-15,9.0512
2023-11-16,8.7949
2023-11-17,8.9002
2023-11-18,8.9002
2023-11-19,8.9002
2023-11-20,8.8566
2023-11-21,8.7201
2023-11-22,8.7429
2023-11-23,8.7429
2023-11-24,8.7887
2023-11-25,8.7887
2023-11-26,8.7887
2023-11-27,8.5531
2023-11-28,8.5358
2023-11-29,8.4637
2023-11-30,8.2275
2023-12-01,8.5697
2023-12-02,8.5697
2023-12-03,8.5697
2023-12-04,8.5101
2023-12-05,8.4873
2023-12-06,8.6328
2023-12-07,8.7402
2023-12-08,8.7395
2023-12-09,8.7395
2023-12-10,8.7395
2023-12-11,8.5919
2023-12-12,8.4014
2023-12-13,8.6231
2023-12-14,8.9605
2023-12-15,8.8801
2023-12-16,8.8801
2023-12-17,8.8801
2023-12-18,8.8912
2023-12-19,8.9494
2023-12-20,8.8496
2023-12-21,9.0568
2023-12-22,9.0686
2023-12-23,9.0686
2023-12-24,9.0686
2023-12-25,9.0686
2023-12-26,9.1455
2023-12-27,9.185
2023-12-28,9.1552
2023-12-29,10.0435
2023-12-30,10.0435
2023-12-31,10.0435
2024-01-01,10.0435
2024-01-02,10.0105
2024-01-03,9.6866
2024-01-04,9.5126
2024-01-05,9.5923
2024-01-06,9.5923
2024-01-07,9.5923
2024-01-08,9.7076
2024-01-09,9.6504
2024-01-10,9.6971
2024-01-11,9.548
2024-01-12,9.511
2024-01-13,9.511
2024-01-14,9.511
2024-01-15,9.511
2024-01-16,9.4981
2024-01-17,9.6431
2024-01-18,9.7366
2024-01-19,9.9469
2024-01-20,9.9469
2024-01-21,9.9469
2024-01-22,10.0975
2024-01-23,9.9742
2024-01-24,9.8357
2024-01-25,9.8026
2024-01-26,9.7696
2024-01-27,9.7696
2024-01-28,9.7696
2024-01-29,9.8776
2024-01-30,9.5948
2024-01-31,9.656
2024-02-01,9.7108
2024-02-02,9.6947
2024-02-03,9.6947
2024-02-04,9.6947
2024-02-05,9.4957
2024-02-06,9.5585
2024-02-07,9.6745
2024-02-08,9.7325
2024-02-09,9.7446
2024-02-10,9.7446
2024-02-11,9.7446
2024-02-12,9.9348
2024-02-13,9.6423
2024-02-14,9.7237
2024-02-15,9.8953
2024-02-16,9.8125
2024-02-17,9.8125
2024-02-18,9.8125
2024-02-19,9.8125
2024-02-20,9.8841
2024-02-21,9.8696
2024-02-22,9.8333
2024-02-23,9.8567
2024-02-24,9.8567
2024-02-25,9.8567
2024-02-26,9.7417
2024-02-27,9.8302
2024-02-28,9.8801
2024-02-29,9.868
2024-03-01,9.9283
2024-03-02,9.9283
2024-03-03,9.9283
2024-03-04,9.8318
2024-03-05,9.8133
2024-03-06,9.7449
2024-03-07,9.8752
2024-03-08,9.8648
2024-03-09,9.8648
2024-03-10,9.8648
2024-03-11,9.7988
2024-03-12,9.7586
2024-03-13,9.835
2024-03-14,9.7014
2024-03-15,9.7996
2024-03-16,9.7996
2024-03-17,9.7996
2024-03-18,9.6588
2024-03-19,9.7111
2024-03-20,9.8656
2024-03-21,10.0297
2024-03-22,10.1046
2024-03-23,10.1046
2024-03-24,10.1046
2024-03-25,10.0225
2024-03-26,10.0836
2024-03-27,10.3806
2024-03-28,10.4643
2024-03-29,10.4643
2024-03-30,10.4643
2024-03-31,10.4643
2024-04-01,10.3717
2024-04-02,10.2212
2024-04-03,10.2534
2024-04-04,10.1601
2024-04-05,10.2349
2024-04-06,10.2349
2024-04-07,10.2349
2024-04-08,10.2558
