,BBDC US Equity
2023-03-15,349.9432
2023-03-16,349.5974
2023-03-17,345.7933
2023-03-18,345.7933
2023-03-19,345.7933
2023-03-20,347.3495
2023-03-21,350.462
2023-03-22,349.4245
2023-03-23,349.2516
2023-03-24,350.8078
2023-03-25,350.8078
2023-03-26,350.8078
2023-03-27,351.3265
2023-03-28,349.7703
2023-03-29,350.8078
2023-03-30,351.8453
2023-03-31,84.8717
2023-04-01,84.8717
2023-04-02,84.8717
2023-04-03,84.7521
2023-04-04,84.3138
2023-04-05,83.5965
2023-04-06,83.8755
2023-04-07,83.8755
2023-04-08,83.8755
2023-04-09,83.8755
2023-04-10,83.5168
2023-04-11,83.477
2023-04-12,83.0387
2023-04-13,83.6762
2023-04-14,83.5168
2023-04-15,83.5168
2023-04-16,83.5168
2023-04-17,84.1544
2023-04-18,83.477
2023-04-19,83.7958
2023-04-20,83.198
2023-04-21,83.2777
2023-04-22,83.2777
2023-04-23,83.2777
2023-04-24,83.4371
2023-04-25,82.9988
2023-04-26,82.8394
2023-04-27,83.2777
2023-04-28,83.5965
2023-04-29,83.5965
2023-04-30,83.5965
2023-05-01,83.477
2023-05-02,82.959
2023-05-03,82.8394
2023-05-04,82.3214
2023-05-05,82.1222
2023-05-06,82.1222
2023-05-07,82.1222
2023-05-08,82.0425
2023-05-09,81.8831
2023-05-10,82.0823
2023-05-11,82.6003
2023-05-12,82.5206
2023-05-13,82.5206
2023-05-14,82.5206
2023-05-15,82.959
2023-05-16,83.2777
2023-05-17,83.5567
2023-05-18,84.3138
2023-05-19,84.513
2023-05-20,84.513
2023-05-21,84.513
2023-05-22,84.6724
2023-05-23,84.6326
2023-05-24,84.513
2023-05-25,84.4732
2023-05-26,84.7521
2023-05-27,84.7521
2023-05-28,84.7521
2023-05-29,84.7521
2023-05-30,84.9115
2023-05-31,84.8717
2023-06-01,84.792
2023-06-02,84.9514
2023-06-03,84.9514
2023-06-04,84.9514
2023-06-05,84.8717
2023-06-06,83.7559
2023-06-07,83.995
2023-06-08,84.1942
2023-06-09,84.3536
2023-06-10,84.3536
2023-06-11,84.3536
2023-06-12,84.6724
2023-06-13,84.7123
2023-06-14,84.5927
2023-06-15,85.1506
2023-06-16,84.0349
2023-06-17,84.0349
2023-06-18,84.0349
2023-06-19,84.0349
2023-06-20,84.1146
2023-06-21,84.1544
2023-06-22,83.9552
2023-06-23,83.5965
2023-06-24,83.5965
2023-06-25,83.5965
2023-06-26,83.9552
2023-06-27,84.3138
2023-06-28,84.4732
2023-06-29,84.5927
2023-06-30,30.6652
2023-07-01,30.6652
2023-07-02,30.6652
2023-07-03,30.7234
2023-07-04,30.7234
2023-07-05,30.6216
2023-07-06,30.3888
2023-07-07,30.4906
2023-07-08,30.4906
2023-07-09,30.4906
2023-07-10,30.447
2023-07-11,30.4615
2023-07-12,30.607
2023-07-13,30.7088
2023-07-14,30.7525
2023-07-15,30.7525
2023-07-16,30.7525
2023-07-17,30.7816
2023-07-18,30.9125
2023-07-19,30.9125
2023-07-20,30.8252
2023-07-21,30.9707
2023-07-22,30.9707
2023-07-23,30.9707
2023-07-24,31.058
2023-07-25,31.0144
2023-07-26,31.189
2023-07-27,31.2908
2023-07-28,31.3636
2023-07-29,31.3636
2023-07-30,31.3636
2023-07-31,31.4072
2023-08-01,31.3781
2023-08-02,31.3927
2023-08-03,31.3927
2023-08-04,31.5236
2023-08-05,31.5236
2023-08-06,31.5236
2023-08-07,31.5964
2023-08-08,31.5818
2023-08-09,31.5368
2023-08-10,32.1256
2023-08-11,32.3697
2023-08-12,32.3697
2023-08-13,32.3697
2023-08-14,32.2836
2023-08-15,32.2261
2023-08-16,32.5277
2023-08-17,32.3554
2023-08-18,32.3984
2023-08-19,32.3984
2023-08-20,32.3984
2023-08-21,32.3554
2023-08-22,32.2548
2023-08-23,32.341
2023-08-24,32.341
2023-08-25,32.4128
2023-08-26,32.4128
2023-08-27,32.4128
2023-08-28,32.499
2023-08-29,32.5851
2023-08-30,32.5995
2023-08-31,32.5851
2023-09-01,32.6713
2023-09-02,32.6713
2023-09-03,32.6713
2023-09-04,32.6713
2023-09-05,32.0251
2023-09-06,31.8815
2023-09-07,31.8671
2023-09-08,32.0394
2023-09-09,32.0394
2023-09-10,32.0394
2023-09-11,32.14
2023-09-12,32.0969
2023-09-13,32.0394
2023-09-14,32.0969
2023-09-15,32.0394
2023-09-16,32.0394
2023-09-17,32.0394
2023-09-18,32.0825
2023-09-19,32.1112
2023-09-20,32.0538
2023-09-21,31.7953
2023-09-22,31.8958
2023-09-23,31.8958
2023-09-24,31.8958
2023-09-25,31.8097
2023-09-26,31.7235
2023-09-27,31.8384
2023-09-28,32.0538
2023-09-29,29.6345
2023-09-30,29.6345
2023-10-01,29.6345
2023-10-02,29.4399
2023-10-03,29.2582
2023-10-04,29.6735
2023-10-05,29.8032
2023-10-06,29.6994
2023-10-07,29.6994
2023-10-08,29.6994
2023-10-09,29.7643
2023-10-10,29.7254
2023-10-11,29.8162
2023-10-12,29.7513
2023-10-13,29.7124
2023-10-14,29.7124
2023-10-15,29.7124
2023-10-16,29.933
2023-10-17,29.8422
2023-10-18,29.7254
2023-10-19,29.6216
2023-10-20,29.5437
2023-10-21,29.5437
2023-10-22,29.5437
2023-10-23,29.5177
2023-10-24,29.5048
2023-10-25,29.4009
2023-10-26,29.4269
2023-10-27,29.3101
2023-10-28,29.3101
2023-10-29,29.3101
2023-10-30,29.4788
2023-10-31,29.5437
2023-11-01,29.7124
2023-11-02,29.972
2023-11-03,30.1277
2023-11-04,30.1277
2023-11-05,30.1277
2023-11-06,30.0758
2023-11-07,30.0628
2023-11-08,30.1407
2023-11-09,30.2575
2023-11-10,29.6735
2023-11-11,29.6735
2023-11-12,29.6735
2023-11-13,29.4139
2023-11-14,29.6864
2023-11-15,29.6475
2023-11-16,29.5567
2023-11-17,29.6735
2023-11-18,29.6735
2023-11-19,29.6735
2023-11-20,29.6864
2023-11-21,29.6864
2023-11-22,29.7124
2023-11-23,29.7124
2023-11-24,29.8422
2023-11-25,29.8422
2023-11-26,29.8422
2023-11-27,29.7643
2023-11-28,29.6605
2023-11-29,29.7254
2023-11-30,29.7773
2023-12-01,29.8292
2023-12-02,29.8292
2023-12-03,29.8292
2023-12-04,29.7903
2023-12-05,29.2452
2023-12-06,29.2711
2023-12-07,29.3101
2023-12-08,29.3879
2023-12-09,29.3879
2023-12-10,29.3879
2023-12-11,29.4009
2023-12-12,29.4918
2023-12-13,29.5177
2023-12-14,29.4918
2023-12-15,29.4788
2023-12-16,29.4788
2023-12-17,29.4788
2023-12-18,29.5177
2023-12-19,29.6086
2023-12-20,29.375
2023-12-21,29.375
2023-12-22,29.375
2023-12-23,29.375
2023-12-24,29.375
2023-12-25,29.375
2023-12-26,29.349
2023-12-27,29.336
2023-12-28,29.2452
2023-12-29,20.1634
2023-12-30,20.1634
2023-12-31,20.1634
2024-01-01,20.1634
2024-01-02,20.3598
2024-01-03,20.2756
2024-01-04,20.5
2024-01-05,20.5093
2024-01-06,20.5093
2024-01-07,20.5093
2024-01-08,20.5187
2024-01-09,20.4532
2024-01-10,20.4813
2024-01-11,20.4159
2024-01-12,20.4532
2024-01-13,20.4532
2024-01-14,20.4532
2024-01-15,20.4532
2024-01-16,20.4346
2024-01-17,20.4252
2024-01-18,20.3785
2024-01-19,20.4065
2024-01-20,20.4065
2024-01-21,20.4065
2024-01-22,20.4532
2024-01-23,20.5654
2024-01-24,20.5654
2024-01-25,20.6309
2024-01-26,20.7618
2024-01-27,20.7618
2024-01-28,20.7618
2024-01-29,20.6402
2024-01-30,20.6776
2024-01-31,20.5374
2024-02-01,20.4159
2024-02-02,20.4252
2024-02-03,20.4252
2024-02-04,20.4252
2024-02-05,20.3504
2024-02-06,20.313
2024-02-07,20.3785
2024-02-08,20.3504
2024-02-09,20.3972
2024-02-10,20.3972
2024-02-11,20.3972
2024-02-12,20.4719
2024-02-13,20.3972
2024-02-14,20.3972
2024-02-15,20.5374
2024-02-16,20.5561
2024-02-17,20.5561
2024-02-18,20.5561
2024-02-19,20.5561
2024-02-20,20.6589
2024-02-21,20.6496
2024-02-22,20.6882
2024-02-23,21.1071
2024-02-24,21.1071
2024-02-25,21.1071
2024-02-26,21.2189
2024-02-27,21.3399
2024-02-28,21.1723
2024-02-29,21.2654
2024-03-01,21.2933
2024-03-02,21.2933
2024-03-03,21.2933
2024-03-04,21.284
2024-03-05,20.893
2024-03-06,21.0233
2024-03-07,21.0699
2024-03-08,21.163
2024-03-09,21.163
2024-03-10,21.163
2024-03-11,20.9396
2024-03-12,21.042
2024-03-13,20.893
2024-03-14,20.651
2024-03-15,20.7347
2024-03-16,20.7347
2024-03-17,20.7347
2024-03-18,20.6789
2024-03-19,20.623
2024-03-20,20.5765
2024-03-21,20.6603
2024-03-22,20.5485
2024-03-23,20.5485
2024-03-24,20.5485
2024-03-25,20.5485
2024-03-26,20.6044
2024-03-27,20.6882
2024-03-28,20.7999
2024-03-29,20.7999
2024-03-30,20.7999
2024-03-31,20.7999
2024-04-01,20.7347
2024-04-02,20.7347
2024-04-03,20.7534
2024-04-04,20.7068
2024-04-05,20.7999
2024-04-06,20.7999
2024-04-07,20.7999
2024-04-08,20.7627
