,LVS US Equity
2023-03-11,43.7263
2023-03-12,43.7263
2023-03-13,43.7263
2023-03-14,43.7263
2023-03-15,43.7263
2023-03-16,43.7263
2023-03-17,43.7263
2023-03-18,43.7263
2023-03-19,43.7263
2023-03-20,43.7263
2023-03-21,43.7263
2023-03-22,43.7263
2023-03-23,43.7263
2023-03-24,43.7263
2023-03-25,43.7263
2023-03-26,43.7263
2023-03-27,43.7263
2023-03-28,43.7263
2023-03-29,43.7263
2023-03-30,43.7263
2023-03-31,43.7263
2023-04-01,43.7263
2023-04-02,43.7263
2023-04-03,43.7263
2023-04-04,43.7263
2023-04-05,43.7263
2023-04-06,43.7263
2023-04-07,43.7263
2023-04-08,43.7263
2023-04-09,43.7263
2023-04-10,43.7263
2023-04-11,43.7263
2023-04-12,43.7263
2023-04-13,43.7263
2023-04-14,43.7263
2023-04-15,43.7263
2023-04-16,43.7263
2023-04-17,43.7263
2023-04-18,43.7263
2023-04-19,43.7263
2023-04-20,43.7263
2023-04-21,43.7263
2023-04-22,43.7263
2023-04-23,43.7263
2023-04-24,43.7263
2023-04-25,43.7263
2023-04-26,43.7263
2023-04-27,43.7263
2023-04-28,43.7263
2023-04-29,43.7263
2023-04-30,43.7263
2023-05-01,43.7263
2023-05-02,43.7263
2023-05-03,43.7263
2023-05-04,43.7263
2023-05-05,43.7263
2023-05-06,43.7263
2023-05-07,43.7263
2023-05-08,43.7263
2023-05-09,43.7263
2023-05-10,43.7263
2023-05-11,43.7263
2023-05-12,43.7263
2023-05-13,43.7263
2023-05-14,43.7263
2023-05-15,43.7263
2023-05-16,43.7263
2023-05-17,43.7263
2023-05-18,43.7263
2023-05-19,43.7263
2023-05-20,43.7263
2023-05-21,43.7263
2023-05-22,43.7263
2023-05-23,43.7263
2023-05-24,43.7263
2023-05-25,43.7263
2023-05-26,43.7263
2023-05-27,43.7263
2023-05-28,43.7263
2023-05-29,43.7263
2023-05-30,43.7263
2023-05-31,43.7263
2023-06-01,43.7263
2023-06-02,43.7263
2023-06-03,43.7263
2023-06-04,43.7263
2023-06-05,43.7263
2023-06-06,43.7263
2023-06-07,43.7263
2023-06-08,43.7263
2023-06-09,43.7263
2023-06-10,43.7263
2023-06-11,43.7263
2023-06-12,43.7263
2023-06-13,43.7263
2023-06-14,43.7263
2023-06-15,43.7263
2023-06-16,43.7263
2023-06-17,43.7263
2023-06-18,43.7263
2023-06-19,43.7263
2023-06-20,43.7263
2023-06-21,43.7263
2023-06-22,43.7263
2023-06-23,43.7263
2023-06-24,43.7263
2023-06-25,43.7263
2023-06-26,43.7263
2023-06-27,43.7263
2023-06-28,43.7263
2023-06-29,43.7263
2023-06-30,93.1971
2023-07-01,93.1971
2023-07-02,93.1971
2023-07-03,93.9854
2023-07-04,93.9854
2023-07-05,89.5895
2023-07-06,88.8146
2023-07-07,90.1507
2023-07-08,90.1507
2023-07-09,90.1507
2023-07-10,92.7027
2023-07-11,93.8384
2023-07-12,94.9074
2023-07-13,96.0431
2023-07-14,97.1253
2023-07-15,97.1253
2023-07-16,97.1253
2023-07-17,95.0677
2023-07-18,95.8694
2023-07-19,95.4151
2023-07-20,91.1127
2023-07-21,90.5019
2023-07-22,90.5019
2023-07-23,90.5019
2023-07-24,91.2503
2023-07-25,92.3462
2023-07-26,93.9767
2023-07-27,93.6559
2023-07-28,94.8454
2023-07-29,94.8454
2023-07-30,94.8454
2023-07-31,95.6339
2023-08-01,94.8587
2023-08-02,93.2817
2023-08-03,93.3085
2023-08-04,93.1347
2023-08-05,93.1347
2023-08-06,93.1347
2023-08-07,93.402
2023-08-08,92.5734
2023-08-09,91.678
2023-08-10,92.4131
2023-08-11,91.09
2023-08-12,91.09
2023-08-13,91.09
2023-08-14,90.2747
2023-08-15,88.7245
2023-08-16,87.3746
2023-08-17,87.1742
2023-08-18,86.9871
2023-08-19,86.9871
2023-08-20,86.9871
2023-08-21,86.5327
2023-08-22,87.1207
2023-08-23,87.8424
2023-08-24,87.0272
2023-08-25,86.0248
2023-08-26,86.0248
2023-08-27,86.0248
2023-08-28,87.6286
2023-08-29,88.6443
2023-08-30,89.0853
2023-08-31,89.0185
2023-09-01,89.112
2023-09-02,89.112
2023-09-03,89.112
2023-09-04,89.112
2023-09-05,86.0115
2023-09-06,85.7709
2023-09-07,82.2293
2023-09-08,81.0132
2023-09-09,81.0132
2023-09-10,81.0132
2023-09-11,81.0132
2023-09-12,81.1735
2023-09-13,80.9864
2023-09-14,81.0934
2023-09-15,80.8394
2023-09-16,80.8394
2023-09-17,80.8394
2023-09-18,81.3339
2023-09-19,80.6924
2023-09-20,79.7302
2023-09-21,76.9637
2023-09-22,76.8969
2023-09-23,76.8969
2023-09-24,76.8969
2023-09-25,76.2955
2023-09-26,76.2153
2023-09-27,77.3914
2023-09-28,76.5762
2023-09-29,30.4532
2023-09-30,30.4532
2023-10-01,30.4532
2023-10-02,30.3787
2023-10-03,29.8627
2023-10-04,29.5914
2023-10-05,29.5276
2023-10-06,30.2883
2023-10-07,30.2883
2023-10-08,30.2883
2023-10-09,30.3894
2023-10-10,30.7086
2023-10-11,30.8149
2023-10-12,30.5117
2023-10-13,29.8946
2023-10-14,29.8946
2023-10-15,29.8946
2023-10-16,30.2138
2023-10-17,30.1766
2023-10-18,29.7936
2023-10-19,30.4745
2023-10-20,30.178
2023-10-21,30.178
2023-10-22,30.178
2023-10-23,30.7791
2023-10-24,31.4122
2023-10-25,31.1781
2023-10-26,31.3537
2023-10-27,31.093
2023-10-28,31.093
2023-10-29,31.093
2023-10-30,31.508
2023-10-31,31.3164
2023-11-01,30.9281
2023-11-02,31.9708
2023-11-03,32.0506
2023-11-04,32.0506
2023-11-05,32.0506
2023-11-06,32.2368
2023-11-07,31.7633
2023-11-08,31.6729
2023-11-09,31.5452
2023-11-10,31.4707
2023-11-11,31.4707
2023-11-12,31.4707
2023-11-13,31.3962
2023-11-14,32.3858
2023-11-15,32.2847
2023-11-16,32.1996
2023-11-17,32.1783
2023-11-18,32.1783
2023-11-19,32.1783
2023-11-20,32.2847
2023-11-21,32.3698
2023-11-22,32.2847
2023-11-23,32.2847
2023-11-24,32.0932
2023-11-25,32.0932
2023-11-26,32.0932
2023-11-27,31.9017
2023-11-28,31.4228
2023-11-29,30.1886
2023-11-30,30.6036
2023-12-01,30.9653
2023-12-02,30.9653
2023-12-03,30.9653
2023-12-04,30.3429
2023-12-05,29.9386
2023-12-06,29.9173
2023-12-07,29.9279
2023-12-08,30.7472
2023-12-09,30.7472
2023-12-10,30.7472
2023-12-11,31.3962
2023-12-12,31.5133
2023-12-13,31.9389
2023-12-14,31.9283
2023-12-15,31.5346
2023-12-16,31.5346
2023-12-17,31.5346
2023-12-18,31.4601
2023-12-19,32.2741
2023-12-20,31.3643
2023-12-21,32.024
2023-12-22,32.0932
2023-12-23,32.0932
2023-12-24,32.0932
2023-12-25,32.0932
2023-12-26,32.157
2023-12-27,31.891
2023-12-28,32.1836
2023-12-29,20.238
2023-12-30,20.238
2023-12-31,20.238
2024-01-01,20.238
2024-01-02,20.9387
2024-01-03,20.7206
2024-01-04,20.5818
2024-01-05,20.7669
2024-01-06,20.7669
2024-01-07,20.7669
2024-01-08,21.0875
2024-01-09,20.5025
2024-01-10,20.2645
2024-01-11,20.4165
2024-01-12,20.3703
2024-01-13,20.3703
2024-01-14,20.3703
2024-01-15,20.3703
2024-01-16,20.1819
2024-01-17,19.9141
2024-01-18,20.3405
2024-01-19,20.1191
2024-01-20,20.1191
2024-01-21,20.1191
2024-01-22,19.815
2024-01-23,20.1752
2024-01-24,20.3802
2024-01-25,20.5487
2024-01-26,20.5091
2024-01-27,20.5091
2024-01-28,20.5091
2024-01-29,20.6314
2024-01-30,20.3372
2024-01-31,20.1422
2024-02-01,20.7801
2024-02-02,20.6578
2024-02-03,20.6578
2024-02-04,20.6578
2024-02-05,20.866
2024-02-06,21.2164
2024-02-07,21.1602
2024-02-08,21.4404
2024-02-09,21.4437
2024-02-10,21.4437
2024-02-11,21.4437
2024-02-12,21.7173
2024-02-13,21.5219
2024-02-14,21.7239
2024-02-15,21.8835
2024-02-16,21.9747
2024-02-17,21.9747
2024-02-18,21.9747
2024-02-19,21.9747
2024-02-20,21.2612
2024-02-21,21.4013
2024-02-22,21.4534
2024-02-23,21.8118
2024-02-24,21.8118
2024-02-25,21.8118
2024-02-26,21.5447
2024-02-27,21.372
2024-02-28,21.4437
2024-02-29,21.7369
2024-03-01,20.6812
2024-03-02,20.6812
2024-03-03,20.6812
2024-03-04,20.4923
2024-03-05,20.5607
2024-03-06,20.4532
2024-03-07,20.7497
2024-03-08,20.7562
2024-03-09,20.7562
2024-03-10,20.7562
2024-03-11,21.1146
2024-03-12,21.2254
2024-03-13,21.3557
2024-03-14,21.0331
2024-03-15,20.5998
2024-03-16,20.5998
2024-03-17,20.5998
2024-03-18,20.4629
2024-03-19,20.5183
2024-03-20,20.4499
2024-03-21,20.3782
2024-03-22,20.2968
2024-03-23,20.2968
2024-03-24,20.2968
2024-03-25,20.3685
2024-03-26,20.5411
2024-03-27,20.7464
2024-03-28,20.8181
2024-03-29,20.8181
2024-03-30,20.8181
2024-03-31,20.8181
2024-04-01,21.2461
2024-04-02,21.1584
2024-04-03,21.4995
2024-04-04,21.0545
2024-04-05,21.2461
2024-04-06,21.2461
2024-04-07,21.2461
2024-04-08,21.0058
