,CXT US Equity
2023-03-19,21.6479
2023-03-20,22.0678
2023-03-21,22.2149
2023-03-22,21.7861
2023-03-23,21.4796
2023-03-24,20.8789
2023-03-25,20.8789
2023-03-26,20.8789
2023-03-27,21.2722
2023-03-28,21.1411
2023-03-29,21.8853
2023-03-30,22.0111
2023-03-31,21.9424
2023-04-01,21.9424
2023-04-02,21.9424
2023-04-03,22.1028
2023-04-04,9.2718
2023-04-05,9.3554
2023-04-06,9.7965
2023-04-07,9.7965
2023-04-08,9.7965
2023-04-09,9.7965
2023-04-10,9.8784
2023-04-11,10.0876
2023-04-12,10.3422
2023-04-13,10.2077
2023-04-14,10.1814
2023-04-15,10.1814
2023-04-16,10.1814
2023-04-17,10.2725
2023-04-18,10.7211
2023-04-19,10.7474
2023-04-20,10.7842
2023-04-21,10.7667
2023-04-22,10.7667
2023-04-23,10.7667
2023-04-24,10.6037
2023-04-25,10.3794
2023-04-26,10.3093
2023-04-27,10.4758
2023-04-28,10.4548
2023-04-29,10.4548
2023-04-30,10.4548
2023-05-01,10.5196
2023-05-02,10.588
2023-05-03,10.4653
2023-05-04,10.3356
2023-05-05,10.5564
2023-05-06,10.5564
2023-05-07,10.5564
2023-05-08,10.7422
2023-05-09,10.9016
2023-05-10,10.9322
2023-05-11,10.7797
2023-05-12,10.8113
2023-05-13,10.8113
2023-05-14,10.8113
2023-05-15,11.0075
2023-05-16,11.0776
2023-05-17,11.1863
2023-05-18,11.3581
2023-05-19,11.5613
2023-05-20,11.5613
2023-05-21,11.5613
2023-05-22,11.4842
2023-05-23,11.3913
2023-05-24,11.309
2023-05-25,11.3738
2023-05-26,11.4983
2023-05-27,11.4983
2023-05-28,11.4983
2023-05-29,11.4983
2023-05-30,11.5771
2023-05-31,11.3791
2023-06-01,11.5719
2023-06-02,11.7752
2023-06-03,11.7752
2023-06-04,11.7752
2023-06-05,11.5088
2023-06-06,11.8453
2023-06-07,12.1309
2023-06-08,12.0626
2023-06-09,11.9942
2023-06-10,11.9942
2023-06-11,11.9942
2023-06-12,11.9311
2023-06-13,12.0223
2023-06-14,11.9732
2023-06-15,11.8996
2023-06-16,11.805
2023-06-17,11.805
2023-06-18,11.805
2023-06-19,11.805
2023-06-20,11.7121
2023-06-21,11.8715
2023-06-22,11.6385
2023-06-23,11.7121
2023-06-24,11.7121
2023-06-25,11.7121
2023-06-26,11.7909
2023-06-27,11.8803
2023-06-28,11.9013
2023-06-29,12.0468
2023-06-30,11.8165
2023-07-01,11.8165
2023-07-02,11.8165
2023-07-03,11.6672
2023-07-04,11.6672
2023-07-05,11.6263
2023-07-06,11.6014
2023-07-07,11.7952
2023-07-08,11.7952
2023-07-09,11.7952
2023-07-10,11.9801
2023-07-11,11.9854
2023-07-12,11.9321
2023-07-13,12.0245
2023-07-14,11.8147
2023-07-15,11.8147
2023-07-16,11.8147
2023-07-17,11.9925
2023-07-18,12.2112
2023-07-19,12.1401
2023-07-20,11.9534
2023-07-21,11.8467
2023-07-22,11.8467
2023-07-23,11.8467
2023-07-24,11.9339
2023-07-25,12.0156
2023-07-26,12.085
2023-07-27,12.0725
2023-07-28,11.9463
2023-07-29,11.9463
2023-07-30,11.9463
2023-07-31,12.2983
2023-08-01,12.2841
2023-08-02,12.0476
2023-08-03,12.0974
2023-08-04,11.8539
2023-08-05,11.8539
2023-08-06,11.8539
2023-08-07,12.0081
2023-08-08,12.9123
2023-08-09,12.5688
2023-08-10,12.6346
2023-08-11,12.5083
2023-08-12,12.5083
2023-08-13,12.5083
2023-08-14,12.5599
2023-08-15,12.5136
2023-08-16,12.51
2023-08-17,12.3445
2023-08-18,12.3872
2023-08-19,12.3872
2023-08-20,12.3872
2023-08-21,12.3053
2023-08-22,12.2769
2023-08-23,12.4495
2023-08-24,12.3214
2023-08-25,12.2715
2023-08-26,12.2715
2023-08-27,12.2715
2023-08-28,12.4353
2023-08-29,12.3107
2023-08-30,12.3694
2023-08-31,12.3481
2023-09-01,12.5243
2023-09-02,12.5243
2023-09-03,12.5243
2023-09-04,12.5243
2023-09-05,11.9867
2023-09-06,12.0864
2023-09-07,12.0401
2023-09-08,11.9974
2023-09-09,11.9974
2023-09-10,11.9974
2023-09-11,11.944
2023-09-12,11.9636
2023-09-13,11.9511
2023-09-14,12.0473
2023-09-15,11.9654
2023-09-16,11.9654
2023-09-17,11.9654
2023-09-18,12.0882
2023-09-19,12.2003
2023-09-20,11.9956
2023-09-21,11.8604
2023-09-22,11.8123
2023-09-23,11.8123
2023-09-24,11.8123
2023-09-25,11.839
2023-09-26,11.6361
2023-09-27,11.6646
2023-09-28,11.7767
2023-09-29,8.4695
2023-09-30,8.4695
2023-10-01,8.4695
2023-10-02,8.3229
2023-10-03,8.1327
2023-10-04,8.2014
2023-10-05,8.2331
2023-10-06,8.352
2023-10-07,8.352
2023-10-08,8.352
2023-10-09,8.3943
2023-10-10,8.3903
2023-10-11,8.3533
2023-10-12,8.1552
2023-10-13,8.0878
2023-10-14,8.0878
2023-10-15,8.0878
2023-10-16,8.0931
2023-10-17,8.2516
2023-10-18,7.9452
2023-10-19,7.9425
2023-10-20,7.8355
2023-10-21,7.8355
2023-10-22,7.8355
2023-10-23,7.8012
2023-10-24,7.9663
2023-10-25,8.0786
2023-10-26,7.9742
2023-10-27,7.8514
2023-10-28,7.8514
2023-10-29,7.8514
2023-10-30,7.8527
2023-10-31,7.998
2023-11-01,8.0997
2023-11-02,8.1552
2023-11-03,8.2899
2023-11-04,8.2899
2023-11-05,8.2899
2023-11-06,8.2405
2023-11-07,7.7042
2023-11-08,7.6725
2023-11-09,7.7319
2023-11-10,7.8746
2023-11-11,7.8746
2023-11-12,7.8746
2023-11-13,7.8799
2023-11-14,8.1705
2023-11-15,8.0437
2023-11-16,7.9406
2023-11-17,8.1573
2023-11-18,8.1573
2023-11-19,8.1573
2023-11-20,8.1216
2023-11-21,8.0582
2023-11-22,8.082
2023-11-23,8.082
2023-11-24,8.1084
2023-11-25,8.1084
2023-11-26,8.1084
2023-11-27,8.008
2023-11-28,7.8733
2023-11-29,7.8746
2023-11-30,7.9274
2023-12-01,8.1242
2023-12-02,8.1242
2023-12-03,8.1242
2023-12-04,8.1507
2023-12-05,7.9935
2023-12-06,7.8059
2023-12-07,7.8984
2023-12-08,7.8785
2023-12-09,7.8785
2023-12-10,7.8785
2023-12-11,7.8904
2023-12-12,7.8217
2023-12-13,7.9789
2023-12-14,8.1454
2023-12-15,8.1982
2023-12-16,8.1982
2023-12-17,8.1982
2023-12-18,8.6527
2023-12-19,8.65
2023-12-20,8.6725
2023-12-21,8.831
2023-12-22,8.9552
2023-12-23,8.9552
2023-12-24,8.9552
2023-12-25,8.9552
2023-12-26,8.897
2023-12-27,8.8376
2023-12-28,8.7504
2023-12-29,9.9113
2023-12-30,9.9113
2023-12-31,9.9113
2024-01-01,9.9113
2024-01-02,9.9448
2024-01-03,9.5337
2024-01-04,9.4728
2024-01-05,9.5093
2024-01-06,9.5093
2024-01-07,9.5093
2024-01-08,9.6327
2024-01-09,9.5428
2024-01-10,9.6296
2024-01-11,9.7179
2024-01-12,9.6905
2024-01-13,9.6905
2024-01-14,9.6905
2024-01-15,9.6905
2024-01-16,9.5535
2024-01-17,9.6159
2024-01-18,9.7484
2024-01-19,9.992
2024-01-20,9.992
2024-01-21,9.992
2024-01-22,10.2005
2024-01-23,10.1899
2024-01-24,10.0392
2024-01-25,10.129
2024-01-26,10.0864
2024-01-27,10.0864
2024-01-28,10.0864
2024-01-29,10.1138
2024-01-30,10.3041
2024-01-31,10.1259
2024-02-01,10.2493
2024-02-02,10.3269
2024-02-03,10.3269
2024-02-04,10.3269
2024-02-05,10.1838
2024-02-06,10.199
2024-02-07,10.2142
2024-02-08,10.2599
2024-02-09,10.4167
2024-02-10,10.4167
2024-02-11,10.4167
2024-02-12,10.4045
2024-02-13,10.1899
2024-02-14,10.3985
2024-02-15,10.199
2024-02-16,10.2036
2024-02-17,10.2036
2024-02-18,10.2036
2024-02-19,10.2036
2024-02-20,10.164
2024-02-21,10.1731
2024-02-22,10.44
2024-02-23,10.4949
2024-02-24,10.4949
2024-02-25,10.4949
2024-02-26,10.5346
2024-02-27,10.2141
2024-02-28,10.1043
2024-02-29,10.1684
2024-03-01,10.295
2024-03-02,10.295
2024-03-03,10.295
2024-03-04,10.3362
2024-03-05,10.2782
2024-03-06,10.3744
2024-03-07,10.4446
2024-03-08,10.3469
2024-03-09,10.3469
2024-03-10,10.3469
2024-03-11,10.3484
2024-03-12,10.4522
2024-03-13,10.53
2024-03-14,10.3927
2024-03-15,10.5239
2024-03-16,10.5239
2024-03-17,10.5239
2024-03-18,10.5041
2024-03-19,10.4797
2024-03-20,10.4614
2024-03-21,10.5468
2024-03-22,10.5346
2024-03-23,10.5346
2024-03-24,10.5346
2024-03-25,10.4614
2024-03-26,10.4019
2024-03-27,10.6445
2024-03-28,10.6994
2024-03-29,10.6994
2024-03-30,10.6994
2024-03-31,10.6994
2024-04-01,10.5651
2024-04-02,10.3484
2024-04-03,10.1806
2024-04-04,10.0295
2024-04-05,10.06
2024-04-06,10.06
2024-04-07,10.06
2024-04-08,10.4019
