,FE US Equity
2023-03-19,23.5518
2023-03-20,23.7136
2023-03-21,23.4319
2023-03-22,23.1263
2023-03-23,22.9436
2023-03-24,23.369
2023-03-25,23.369
2023-03-26,23.369
2023-03-27,23.3271
2023-03-28,23.2042
2023-03-29,23.405
2023-03-30,23.4919
2023-03-31,24.1441
2023-04-01,24.1441
2023-04-02,24.1441
2023-04-03,24.0659
2023-04-04,24.1562
2023-04-05,24.6105
2023-04-06,24.6376
2023-04-07,24.6376
2023-04-08,24.6376
2023-04-09,24.6376
2023-04-10,24.5653
2023-04-11,24.6827
2023-04-12,24.5653
2023-04-13,24.4871
2023-04-14,24.3788
2023-04-15,24.3788
2023-04-16,24.3788
2023-04-17,24.3848
2023-04-18,24.2705
2023-04-19,24.3668
2023-04-20,24.2855
2023-04-21,24.3096
2023-04-22,24.3096
2023-04-23,24.3096
2023-04-24,24.3818
2023-04-25,24.4691
2023-04-26,24.3307
2023-04-27,24.4758
2023-04-28,24.0783
2023-04-29,24.0783
2023-04-30,24.0783
2023-05-01,23.8404
2023-05-02,23.7621
2023-05-03,23.8163
2023-05-04,23.8102
2023-05-05,24.0482
2023-05-06,24.0482
2023-05-07,24.0482
2023-05-08,23.8645
2023-05-09,23.8102
2023-05-10,24.009
2023-05-11,23.9548
2023-05-12,23.9759
2023-05-13,23.9759
2023-05-14,23.9759
2023-05-15,23.7801
2023-05-16,23.5783
2023-05-17,23.6356
2023-05-18,23.5302
2023-05-19,23.4639
2023-05-20,23.4639
2023-05-21,23.4639
2023-05-22,23.503
2023-05-23,23.5061
2023-05-24,23.4518
2023-05-25,23.241
2023-05-26,23.1477
2023-05-27,23.1477
2023-05-28,23.1477
2023-05-29,23.1477
2023-05-30,23.235
2023-05-31,23.3525
2023-06-01,23.2892
2023-06-02,23.4458
2023-06-03,23.4458
2023-06-04,23.4458
2023-06-05,23.5783
2023-06-06,23.4729
2023-06-07,23.6868
2023-06-08,23.8223
2023-06-09,23.7199
2023-06-10,23.7199
2023-06-11,23.7199
2023-06-12,23.7621
2023-06-13,23.7621
2023-06-14,23.7831
2023-06-15,23.8705
2023-06-16,23.8584
2023-06-17,23.8584
2023-06-18,23.8584
2023-06-19,23.8584
2023-06-20,23.9247
2023-06-21,23.9729
2023-06-22,23.9036
2023-06-23,23.6837
2023-06-24,23.6837
2023-06-25,23.6837
2023-06-26,23.7681
2023-06-27,23.7952
2023-06-28,23.6386
2023-06-29,23.7199
2023-06-30,24.0325
2023-07-01,24.0325
2023-07-02,24.0325
2023-07-03,24.0739
2023-07-04,24.0739
2023-07-05,24.2278
2023-07-06,24.0976
2023-07-07,23.9999
2023-07-08,23.9999
2023-07-09,23.9999
2023-07-10,23.9408
2023-07-11,24.0443
2023-07-12,24.2011
2023-07-13,24.3195
2023-07-14,24.2899
2023-07-15,24.2899
2023-07-16,24.2899
2023-07-17,24.139
2023-07-18,24.0236
2023-07-19,24.1183
2023-07-20,24.2662
2023-07-21,24.3905
2023-07-22,24.3905
2023-07-23,24.3905
2023-07-24,24.3639
2023-07-25,24.3787
2023-07-26,24.3698
2023-07-27,24.139
2023-07-28,24.1686
2023-07-29,24.1686
2023-07-30,24.1686
2023-07-31,24.1834
2023-08-01,24.0756
2023-08-02,23.966
2023-08-03,23.5366
2023-08-04,23.279
2023-08-05,23.279
2023-08-06,23.279
2023-08-07,23.2256
2023-08-08,23.3323
2023-08-09,23.2464
2023-08-10,23.279
2023-08-11,23.4478
2023-08-12,23.4478
2023-08-13,23.4478
2023-08-14,23.4448
2023-08-15,23.199
2023-08-16,23.2612
2023-08-17,23.1516
2023-08-18,23.2405
2023-08-19,23.2405
2023-08-20,23.2405
2023-08-21,23.1575
2023-08-22,23.2079
2023-08-23,23.3026
2023-08-24,23.202
2023-08-25,23.2701
2023-08-26,23.2701
2023-08-27,23.2701
2023-08-28,23.3026
2023-08-29,23.3263
2023-08-30,23.276
2023-08-31,23.2108
2023-09-01,23.0983
2023-09-02,23.0983
2023-09-03,23.0983
2023-09-04,23.0983
2023-09-05,22.8821
2023-09-06,22.9206
2023-09-07,23.0302
2023-09-08,23.0776
2023-09-09,23.0776
2023-09-10,23.0776
2023-09-11,23.0657
2023-09-12,23.1516
2023-09-13,23.2375
2023-09-14,23.4537
2023-09-15,23.4596
2023-09-16,23.4596
2023-09-17,23.4596
2023-09-18,23.4181
2023-09-19,23.427
2023-09-20,23.356
2023-09-21,23.2493
2023-09-22,23.2049
2023-09-23,23.2049
2023-09-24,23.2049
2023-09-25,23.1664
2023-09-26,22.9858
2023-09-27,22.965
2023-09-28,22.7666
2023-09-29,21.1629
2023-09-30,21.1629
2023-10-01,21.1629
2023-10-02,20.7309
2023-10-03,21.007
2023-10-04,21.0015
2023-10-05,21.0535
2023-10-06,21.182
2023-10-07,21.182
2023-10-08,21.182
2023-10-09,21.3242
2023-10-10,21.3925
2023-10-11,21.5128
2023-10-12,21.4691
2023-10-13,21.5511
2023-10-14,21.5511
2023-10-15,21.5511
2023-10-16,21.7042
2023-10-17,21.6824
2023-10-18,21.6113
2023-10-19,21.5675
2023-10-20,21.4636
2023-10-21,21.4636
2023-10-22,21.4636
2023-10-23,21.3843
2023-10-24,21.5785
2023-10-25,21.5949
2023-10-26,21.6847
2023-10-27,21.4302
2023-10-28,21.4302
2023-10-29,21.4302
2023-10-30,21.5041
2023-10-31,21.5588
2023-11-01,21.6819
2023-11-02,21.8242
2023-11-03,21.8926
2023-11-04,21.8926
2023-11-05,21.8926
2023-11-06,21.66
2023-11-07,21.6956
2023-11-08,21.5834
2023-11-09,21.5013
2023-11-10,21.4767
2023-11-11,21.4767
2023-11-12,21.4767
2023-11-13,21.4275
2023-11-14,21.8406
2023-11-15,21.8926
2023-11-16,21.9528
2023-11-17,21.9911
2023-11-18,21.9911
2023-11-19,21.9911
2023-11-20,22.0596
2023-11-21,22.1225
2023-11-22,22.0897
2023-11-23,22.0897
2023-11-24,22.117
2023-11-25,22.117
2023-11-26,22.117
2023-11-27,22.0787
2023-11-28,22.0267
2023-11-29,21.9364
2023-11-30,21.9255
2023-12-01,22.0404
2023-12-02,22.0404
2023-12-03,22.0404
2023-12-04,21.9884
2023-12-05,21.9556
2023-12-06,22.065
2023-12-07,22.024
2023-12-08,21.9638
2023-12-09,21.9638
2023-12-10,21.9638
2023-12-11,22.013
2023-12-12,21.9364
2023-12-13,22.3551
2023-12-14,22.18
2023-12-15,21.9364
2023-12-16,21.9364
2023-12-17,21.9364
2023-12-18,21.8926
2023-12-19,21.92
2023-12-20,21.7202
2023-12-21,21.7586
2023-12-22,21.7312
2023-12-23,21.7312
2023-12-24,21.7312
2023-12-25,21.7312
2023-12-26,21.7613
2023-12-27,21.7558
2023-12-28,21.8297
2023-12-29,20.5084
2023-12-30,20.5084
2023-12-31,20.5084
2024-01-01,20.5084
2024-01-02,20.6958
2024-01-03,20.787
2024-01-04,20.7946
2024-01-05,20.8807
2024-01-06,20.8807
2024-01-07,20.8807
2024-01-08,20.944
2024-01-09,20.9794
2024-01-10,21.0351
2024-01-11,20.8528
2024-01-12,20.9414
2024-01-13,20.9414
2024-01-14,20.9414
2024-01-15,20.9414
2024-01-16,20.8097
2024-01-17,20.6781
2024-01-18,20.6224
2024-01-19,20.597
2024-01-20,20.597
2024-01-21,20.597
2024-01-22,20.516
2024-01-23,20.5236
2024-01-24,20.3311
2024-01-25,20.4679
2024-01-26,20.4375
2024-01-27,20.4375
2024-01-28,20.4375
2024-01-29,20.5388
2024-01-30,20.5337
2024-01-31,20.5135
2024-02-01,20.6755
2024-02-02,20.5413
2024-02-03,20.5413
2024-02-04,20.5413
2024-02-05,20.397
2024-02-06,20.2932
2024-02-07,20.2982
2024-02-08,20.2881
2024-02-09,20.673
2024-02-10,20.673
2024-02-11,20.673
2024-02-12,20.7895
2024-02-13,20.5921
2024-02-14,20.587
2024-02-15,20.6808
2024-02-16,20.7036
2024-02-17,20.7036
2024-02-18,20.7036
2024-02-19,20.7036
2024-02-20,20.6428
2024-02-21,20.8126
2024-02-22,20.6808
2024-02-23,20.7061
2024-02-24,20.7061
2024-02-25,20.7061
2024-02-26,20.4729
2024-02-27,20.5718
2024-02-28,20.5642
2024-02-29,20.5059
2024-03-01,20.478
2024-03-02,20.478
2024-03-03,20.478
2024-03-04,20.6732
2024-03-05,20.6073
2024-03-06,20.7213
2024-03-07,20.8177
2024-03-08,20.881
2024-03-09,20.881
2024-03-10,20.881
2024-03-11,20.9926
2024-03-12,20.8303
2024-03-13,20.881
2024-03-14,20.8633
2024-03-15,20.8456
2024-03-16,20.8456
2024-03-17,20.8456
2024-03-18,20.9115
2024-03-19,20.9343
2024-03-20,20.9241
2024-03-21,20.9267
2024-03-22,20.9115
2024-03-23,20.9115
2024-03-24,20.9115
2024-03-25,20.9495
2024-03-26,20.805
2024-03-27,20.9748
2024-03-28,21.0154
2024-03-29,21.0154
2024-03-30,21.0154
2024-03-31,21.0154
2024-04-01,20.9702
2024-04-02,20.9956
2024-04-03,20.9118
2024-04-04,20.9448
2024-04-05,20.8788
2024-04-06,20.8788
2024-04-07,20.8788
2024-04-08,20.9702
