,FICO US Equity
2023-03-18,32.1982
2023-03-19,32.1982
2023-03-20,33.4227
2023-03-21,34.0583
2023-03-22,33.252
2023-03-23,33.3473
2023-03-24,33.7948
2023-03-25,33.7948
2023-03-26,33.7948
2023-03-27,33.6924
2023-03-28,33.2883
2023-03-29,34.1137
2023-03-30,34.037
2023-03-31,33.8548
2023-04-01,33.8548
2023-04-02,33.8548
2023-04-03,33.2925
2023-04-04,33.2685
2023-04-05,32.7141
2023-04-06,32.5303
2023-04-07,32.5303
2023-04-08,32.5303
2023-04-09,32.5303
2023-04-10,32.8431
2023-04-11,32.8164
2023-04-12,33.0558
2023-04-13,33.6837
2023-04-14,33.6522
2023-04-15,33.6522
2023-04-16,33.6522
2023-04-17,33.5826
2023-04-18,33.622
2023-04-19,33.5319
2023-04-20,33.8876
2023-04-21,34.5786
2023-04-22,34.5786
2023-04-23,34.5786
2023-04-24,34.3304
2023-04-25,34.1537
2023-04-26,34.3655
2023-04-27,35.048
2023-04-28,34.7554
2023-04-29,34.7554
2023-04-30,34.7554
2023-05-01,35.5397
2023-05-02,35.2667
2023-05-03,35.818
2023-05-04,35.1336
2023-05-05,34.9306
2023-05-06,34.9306
2023-05-07,34.9306
2023-05-08,35.1232
2023-05-09,35.1593
2023-05-10,36.0575
2023-05-11,35.6832
2023-05-12,35.4458
2023-05-13,35.4458
2023-05-14,35.4458
2023-05-15,35.981
2023-05-16,35.8936
2023-05-17,35.6797
2023-05-18,36.4071
2023-05-19,35.9658
2023-05-20,35.9658
2023-05-21,35.9658
2023-05-22,36.8762
2023-05-23,36.1579
2023-05-24,36.3753
2023-05-25,36.6762
2023-05-26,37.5235
2023-05-27,37.5235
2023-05-28,37.5235
2023-05-29,37.5235
2023-05-30,37.4709
2023-05-31,37.3518
2023-06-01,37.594
2023-06-02,37.4896
2023-06-03,37.4896
2023-06-04,37.4896
2023-06-05,37.5227
2023-06-06,37.4527
2023-06-07,36.0262
2023-06-08,36.4397
2023-06-09,36.7883
2023-06-10,36.7883
2023-06-11,36.7883
2023-06-12,37.8957
2023-06-13,37.9565
2023-06-14,37.6813
2023-06-15,37.9796
2023-06-16,37.8861
2023-06-17,37.8861
2023-06-18,37.8861
2023-06-19,37.8861
2023-06-20,37.694
2023-06-21,37.4748
2023-06-22,37.3161
2023-06-23,36.8466
2023-06-24,36.8466
2023-06-25,36.8466
2023-06-26,36.5175
2023-06-27,36.8244
2023-06-28,37.3592
2023-06-29,37.7374
2023-06-30,35.9633
2023-07-01,35.9633
2023-07-02,35.9633
2023-07-03,35.3823
2023-07-04,35.3823
2023-07-05,35.2584
2023-07-06,34.8671
2023-07-07,35.3328
2023-07-08,35.3328
2023-07-09,35.3328
2023-07-10,35.684
2023-07-11,35.9306
2023-07-12,36.0352
2023-07-13,36.0283
2023-07-14,36.5864
2023-07-15,36.5864
2023-07-16,36.5864
2023-07-17,37.1093
2023-07-18,37.3722
2023-07-19,37.4205
2023-07-20,37.7193
2023-07-21,37.4062
2023-07-22,37.4062
2023-07-23,37.4062
2023-07-24,37.0087
2023-07-25,37.7328
2023-07-26,37.0075
2023-07-27,36.4175
2023-07-28,36.6077
2023-07-29,36.6077
2023-07-30,36.6077
2023-07-31,37.1392
2023-08-01,36.8006
2023-08-02,36.3112
2023-08-03,37.6527
2023-08-04,37.0769
2023-08-05,37.0769
2023-08-06,37.0769
2023-08-07,37.9003
2023-08-08,37.6925
2023-08-09,37.636
2023-08-10,37.8117
2023-08-11,37.8532
2023-08-12,37.8532
2023-08-13,37.8532
2023-08-14,38.4855
2023-08-15,38.2997
2023-08-16,37.3933
2023-08-17,37.1769
2023-08-18,37.2847
2023-08-19,37.2847
2023-08-20,37.2847
2023-08-21,37.255
2023-08-22,37.1781
2023-08-23,37.845
2023-08-24,37.3164
2023-08-25,37.5189
2023-08-26,37.5189
2023-08-27,37.5189
2023-08-28,38.052
2023-08-29,39.0011
2023-08-30,39.422
2023-08-31,39.6619
2023-09-01,39.3354
2023-09-02,39.3354
2023-09-03,39.3354
2023-09-04,39.3354
2023-09-05,39.1788
2023-09-06,39.7957
2023-09-07,39.6468
2023-09-08,39.4639
2023-09-09,39.4639
2023-09-10,39.4639
2023-09-11,39.6757
2023-09-12,39.0828
2023-09-13,39.372
2023-09-14,39.7404
2023-09-15,39.1255
2023-09-16,39.1255
2023-09-17,39.1255
2023-09-18,39.6021
2023-09-19,39.8807
2023-09-20,39.6326
2023-09-21,39.0621
2023-09-22,39.0487
2023-09-23,39.0487
2023-09-24,39.0487
2023-09-25,39.0678
2023-09-26,38.3049
2023-09-27,38.8901
2023-09-28,38.9401
2023-09-29,36.2792
2023-09-30,36.2792
2023-10-01,36.2792
2023-10-02,36.0882
2023-10-03,35.0422
2023-10-04,35.9822
2023-10-05,36.0472
2023-10-06,36.4721
2023-10-07,36.4721
2023-10-08,36.4721
2023-10-09,37.0858
2023-10-10,37.0765
2023-10-11,37.677
2023-10-12,37.1999
2023-10-13,37.3159
2023-10-14,37.3159
2023-10-15,37.3159
2023-10-16,36.9779
2023-10-17,38.2033
2023-10-18,38.0645
2023-10-19,38.2408
2023-10-20,37.9601
2023-10-21,37.9601
2023-10-22,37.9601
2023-10-23,38.5475
2023-10-24,36.0313
2023-10-25,34.5998
2023-10-26,34.7785
2023-10-27,35.4892
2023-10-28,35.4892
2023-10-29,35.4892
2023-10-30,35.6125
2023-10-31,35.4029
2023-11-01,36.3743
2023-11-02,37.5227
2023-11-03,38.672
2023-11-04,38.672
2023-11-05,38.672
2023-11-06,38.5695
2023-11-07,38.9809
2023-11-08,38.8493
2023-11-09,39.7054
2023-11-10,41.0126
2023-11-11,41.0126
2023-11-12,41.0126
2023-11-13,41.6112
2023-11-14,42.1832
2023-11-15,41.9452
2023-11-16,42.4489
2023-11-17,42.7645
2023-11-18,42.7645
2023-11-19,42.7645
2023-11-20,43.1174
2023-11-21,43.2501
2023-11-22,43.6449
2023-11-23,43.6449
2023-11-24,43.8129
2023-11-25,43.8129
2023-11-26,43.8129
2023-11-27,44.2904
2023-11-28,43.9578
2023-11-29,44.0266
2023-11-30,44.5072
2023-12-01,46.0492
2023-12-02,46.0492
2023-12-03,46.0492
2023-12-04,45.8462
2023-12-05,46.1773
2023-12-06,45.4303
2023-12-07,45.6782
2023-12-08,46.306
2023-12-09,46.306
2023-12-10,46.306
2023-12-11,46.7455
2023-12-12,47.2606
2023-12-13,47.5513
2023-12-14,46.1215
2023-12-15,46.1288
2023-12-16,46.1288
2023-12-17,46.1288
2023-12-18,46.8589
2023-12-19,47.0027
2023-12-20,47.1042
2023-12-21,47.5005
2023-12-22,47.632
2023-12-23,47.632
2023-12-24,47.632
2023-12-25,47.632
2023-12-26,47.4682
2023-12-27,47.6985
2023-12-28,47.6497
2023-12-29,46.7365
2023-12-30,46.7365
2023-12-31,46.7365
2024-01-01,46.7365
2024-01-02,45.4948
2024-01-03,45.1626
2024-01-04,44.977
2024-01-05,44.9014
2024-01-06,44.9014
2024-01-07,44.9014
2024-01-08,46.2988
2024-01-09,46.5721
2024-01-10,48.139
2024-01-11,48.6916
2024-01-12,49.3025
2024-01-13,49.3025
2024-01-14,49.3025
2024-01-15,49.3025
2024-01-16,49.0529
2024-01-17,49.2711
2024-01-18,50.0374
2024-01-19,50.4077
2024-01-20,50.4077
2024-01-21,50.4077
2024-01-22,51.471
2024-01-23,51.2134
2024-01-24,50.988
2024-01-25,51.554
2024-01-26,48.2126
2024-01-27,48.2126
2024-01-28,48.2126
2024-01-29,49.2016
2024-01-30,48.2392
2024-01-31,48.3065
2024-02-01,49.9918
2024-02-02,50.4529
2024-02-03,50.4529
2024-02-04,50.4529
2024-02-05,50.4844
2024-02-06,50.6243
2024-02-07,51.4088
2024-02-08,52.9668
2024-02-09,53.0568
2024-02-10,53.0568
2024-02-11,53.0568
2024-02-12,52.0891
2024-02-13,50.9918
2024-02-14,51.9177
2024-02-15,52.2545
2024-02-16,51.47
2024-02-17,51.47
2024-02-18,51.47
2024-02-19,51.47
2024-02-20,50.6011
2024-02-21,50.1207
2024-02-22,51.7056
2024-02-23,51.4802
2024-02-24,51.4802
2024-02-25,51.4802
2024-02-26,51.7053
2024-02-27,51.2408
2024-02-28,51.1876
2024-02-29,51.0082
2024-03-01,51.9694
2024-03-02,51.9694
2024-03-03,51.9694
2024-03-04,52.1994
2024-03-05,50.7702
2024-03-06,51.6999
2024-03-07,53.4818
2024-03-08,52.169
2024-03-09,52.169
2024-03-10,52.169
2024-03-11,51.4935
2024-03-12,53.2385
2024-03-13,50.0925
2024-03-14,48.427
2024-03-15,48.7999
2024-03-16,48.7999
2024-03-17,48.7999
2024-03-18,49.2153
2024-03-19,49.7052
2024-03-20,50.0766
2024-03-21,51.3924
2024-03-22,51.2678
2024-03-23,51.2678
2024-03-24,51.2678
2024-03-25,50.8827
2024-03-26,51.4856
2024-03-27,50.5749
2024-03-28,50.2366
2024-03-29,50.2366
2024-03-30,50.2366
2024-03-31,50.2366
2024-04-01,50.4175
2024-04-02,50.1484
2024-04-03,50.1963
2024-04-04,49.1055
2024-04-05,49.554
2024-04-06,49.554
2024-04-07,49.554
2024-04-08,49.8288
