,COR US Equity
2023-03-15,14.6335
2023-03-16,14.8431
2023-03-17,14.8405
2023-03-18,14.8405
2023-03-19,14.8405
2023-03-20,14.9985
2023-03-21,15.1857
2023-03-22,14.9624
2023-03-23,14.7469
2023-03-24,15.2175
2023-03-25,15.2175
2023-03-26,15.2175
2023-03-27,15.2416
2023-03-28,15.3541
2023-03-29,15.4374
2023-03-30,15.4691
2023-03-31,16.8611
2023-04-01,16.8611
2023-04-02,16.8611
2023-04-03,17.0666
2023-04-04,17.1319
2023-04-05,17.5477
2023-04-06,17.4521
2023-04-07,17.4521
2023-04-08,17.4521
2023-04-09,17.4521
2023-04-10,17.4549
2023-04-11,17.471
2023-04-12,17.364
2023-04-13,17.5496
2023-04-14,17.5259
2023-04-15,17.5259
2023-04-16,17.5259
2023-04-17,17.5496
2023-04-18,17.5525
2023-04-19,17.275
2023-04-20,17.4151
2023-04-21,17.4881
2023-04-22,17.4881
2023-04-23,17.4881
2023-04-24,17.5809
2023-04-25,17.6169
2023-04-26,17.3706
2023-04-27,17.5525
2023-04-28,17.4994
2023-04-29,17.4994
2023-04-30,17.4994
2023-05-01,17.4937
2023-05-02,17.7347
2023-05-03,17.5195
2023-05-04,17.491
2023-05-05,17.6237
2023-05-06,17.6237
2023-05-07,17.6237
2023-05-08,17.6446
2023-05-09,17.6484
2023-05-10,17.7669
2023-05-11,17.9508
2023-05-12,17.9082
2023-05-13,17.9082
2023-05-14,17.9082
2023-05-15,18.131
2023-05-16,18.2265
2023-05-17,18.2445
2023-05-18,18.2473
2023-05-19,18.1119
2023-05-20,18.1119
2023-05-21,18.1119
2023-05-22,18.004
2023-05-23,17.9103
2023-05-24,17.8914
2023-05-25,17.8071
2023-05-26,17.6405
2023-05-27,17.6405
2023-05-28,17.6405
2023-05-29,17.6405
2023-05-30,17.4133
2023-05-31,17.8052
2023-06-01,18.0362
2023-06-02,18.2189
2023-06-03,18.2189
2023-06-04,18.2189
2023-06-05,18.235
2023-06-06,18.2047
2023-06-07,18.1299
2023-06-08,18.4017
2023-06-09,18.5692
2023-06-10,18.5692
2023-06-11,18.5692
2023-06-12,18.6734
2023-06-13,18.7179
2023-06-14,18.6478
2023-06-15,18.9167
2023-06-16,19.0227
2023-06-17,19.0227
2023-06-18,19.0227
2023-06-19,19.0227
2023-06-20,19.1628
2023-06-21,19.2732
2023-06-22,19.4661
2023-06-23,19.4472
2023-06-24,19.4472
2023-06-25,19.4472
2023-06-26,19.4557
2023-06-27,19.5522
2023-06-28,19.6411
2023-06-29,19.7168
2023-06-30,18.4337
2023-07-01,18.4337
2023-07-02,18.4337
2023-07-03,18.3022
2023-07-04,18.3022
2023-07-05,18.2786
2023-07-06,18.4128
2023-07-07,18.2969
2023-07-08,18.2969
2023-07-09,18.2969
2023-07-10,18.4686
2023-07-11,18.5026
2023-07-12,18.2917
2023-07-13,18.3335
2023-07-14,18.3457
2023-07-15,18.3457
2023-07-16,18.3457
2023-07-17,18.4085
2023-07-18,18.4302
2023-07-19,18.391
2023-07-20,18.5191
2023-07-21,18.4477
2023-07-22,18.4477
2023-07-23,18.4477
2023-07-24,18.3483
2023-07-25,18.3867
2023-07-26,18.0225
2023-07-27,17.9894
2023-07-28,17.9223
2023-07-29,17.9223
2023-07-30,17.9223
2023-07-31,17.9519
2023-08-01,18.1436
2023-08-02,18.3624
2023-08-03,18.3563
2023-08-04,17.8304
2023-08-05,17.8304
2023-08-06,17.8304
2023-08-07,17.9394
2023-08-08,17.8339
2023-08-09,17.8636
2023-08-10,17.9787
2023-08-11,18.0083
2023-08-12,18.0083
2023-08-13,18.0083
2023-08-14,18.031
2023-08-15,17.84
2023-08-16,17.7136
2023-08-17,17.3656
2023-08-18,17.4005
2023-08-19,17.4005
2023-08-20,17.4005
2023-08-21,17.4511
2023-08-22,17.1877
2023-08-23,17.1711
2023-08-24,17.2584
2023-08-25,17.3203
2023-08-26,17.3203
2023-08-27,17.3203
2023-08-28,17.3996
2023-08-29,17.3639
2023-08-30,17.2697
2023-08-31,17.015
2023-09-01,16.9261
2023-09-02,16.9261
2023-09-03,16.9261
2023-09-04,16.9261
2023-09-05,16.7438
2023-09-06,16.9008
2023-09-07,17.2069
2023-09-08,17.165
2023-09-09,17.165
2023-09-10,17.165
2023-09-11,17.1677
2023-09-12,17.2331
2023-09-13,17.077
2023-09-14,17.1031
2023-09-15,17.2165
2023-09-16,17.2165
2023-09-17,17.2165
2023-09-18,17.281
2023-09-19,17.3429
2023-09-20,17.6081
2023-09-21,17.7956
2023-09-22,17.8845
2023-09-23,17.8845
2023-09-24,17.8845
2023-09-25,17.9953
2023-09-26,17.8688
2023-09-27,17.8156
2023-09-28,17.615
2023-09-29,17.0168
2023-09-30,17.0168
2023-10-01,17.0168
2023-10-02,16.94
2023-10-03,17.0427
2023-10-04,17.2492
2023-10-05,17.4547
2023-10-06,17.3519
2023-10-07,17.3519
2023-10-08,17.3519
2023-10-09,17.5541
2023-10-10,17.7078
2023-10-11,17.713
2023-10-12,17.6733
2023-10-13,17.795
2023-10-14,17.795
2023-10-15,17.795
2023-10-16,17.6119
2023-10-17,17.6629
2023-10-18,17.8443
2023-10-19,17.8736
2023-10-20,17.7752
2023-10-21,17.7752
2023-10-22,17.7752
2023-10-23,17.7812
2023-10-24,17.7976
2023-10-25,17.8071
2023-10-26,17.7622
2023-10-27,17.6793
2023-10-28,17.6793
2023-10-29,17.6793
2023-10-30,17.4867
2023-10-31,17.4642
2023-11-01,17.6439
2023-11-02,18.0714
2023-11-03,18.3297
2023-11-04,18.3297
2023-11-05,18.3297
2023-11-06,18.4774
2023-11-07,18.4074
2023-11-08,18.4696
2023-11-09,18.4722
2023-11-10,18.537
2023-11-11,18.537
2023-11-12,18.537
2023-11-13,18.6493
2023-11-14,18.0329
2023-11-15,17.9349
2023-11-16,18.2493
2023-11-17,18.0866
2023-11-18,18.0866
2023-11-19,18.0866
2023-11-20,18.1667
2023-11-21,18.4129
2023-11-22,18.4853
2023-11-23,18.4853
2023-11-24,18.6233
2023-11-25,18.6233
2023-11-26,18.6233
2023-11-27,18.6642
2023-11-28,18.6233
2023-11-29,18.4717
2023-11-30,18.7997
2023-12-01,18.861
2023-12-02,18.861
2023-12-03,18.861
2023-12-04,18.8329
2023-12-05,18.8304
2023-12-06,18.5697
2023-12-07,18.5305
2023-12-08,18.6617
2023-12-09,18.6617
2023-12-10,18.6617
2023-12-11,18.7554
2023-12-12,18.8491
2023-12-13,18.8295
2023-12-14,18.6404
2023-12-15,18.5407
2023-12-16,18.5407
2023-12-17,18.5407
2023-12-18,18.5185
2023-12-19,18.6727
2023-12-20,18.4947
2023-12-21,18.706
2023-12-22,18.7716
2023-12-23,18.7716
2023-12-24,18.7716
2023-12-25,18.7716
2023-12-26,18.861
2023-12-27,18.873
2023-12-28,18.8099
2023-12-29,16.999
2023-12-30,16.999
2023-12-31,16.999
2024-01-01,16.999
2024-01-02,17.2481
2024-01-03,17.3892
2024-01-04,17.416
2024-01-05,17.4703
2024-01-06,17.4703
2024-01-07,17.4703
2024-01-08,17.3931
2024-01-09,17.6484
2024-01-10,17.8463
2024-01-11,18.0669
2024-01-12,18.1064
2024-01-13,18.1064
2024-01-14,18.1064
2024-01-15,18.1064
2024-01-16,18.0725
2024-01-17,18.0537
2024-01-18,18.2176
2024-01-19,18.0198
2024-01-20,18.0198
2024-01-21,18.0198
2024-01-22,18.0103
2024-01-23,17.9859
2024-01-24,17.9488
2024-01-25,18.0639
2024-01-26,17.9725
2024-01-27,17.9725
2024-01-28,17.9725
2024-01-29,18.0324
2024-01-30,18.1971
2024-01-31,19.1551
2024-02-01,19.4894
2024-02-02,19.3373
2024-02-03,19.3373
2024-02-04,19.3373
2024-02-05,19.2758
2024-02-06,19.3388
2024-02-07,19.5485
2024-02-08,18.9691
2024-02-09,18.9983
2024-02-10,18.9983
2024-02-11,18.9983
2024-02-12,18.9423
2024-02-13,19.0377
2024-02-14,19.0684
2024-02-15,19.1867
2024-02-16,19.0795
2024-02-17,19.0795
2024-02-18,19.0795
2024-02-19,19.0795
2024-02-20,19.1299
2024-02-21,19.2174
2024-02-22,19.2907
2024-02-23,19.517
2024-02-24,19.517
2024-02-25,19.517
2024-02-26,19.6013
2024-02-27,19.4571
2024-02-28,19.4271
2024-02-29,19.3853
2024-03-01,19.4981
2024-03-02,19.4981
2024-03-03,19.4981
2024-03-04,19.4011
2024-03-05,19.3625
2024-03-06,19.3128
2024-03-07,19.5454
2024-03-08,19.5328
2024-03-09,19.5328
2024-03-10,19.5328
2024-03-11,19.5493
2024-03-12,19.5304
2024-03-13,19.3199
2024-03-14,19.5493
2024-03-15,19.5927
2024-03-16,19.5927
2024-03-17,19.5927
2024-03-18,19.6778
2024-03-19,19.9175
2024-03-20,19.8796
2024-03-21,19.9159
2024-03-22,19.9293
2024-03-23,19.9293
2024-03-24,19.9293
2024-03-25,19.8946
2024-03-26,19.9529
2024-03-27,20.098
2024-03-28,19.9679
2024-03-29,19.9679
2024-03-30,19.9679
2024-03-31,19.9679
2024-04-01,19.9687
2024-04-02,19.9758
2024-04-03,20.1894
2024-04-04,19.893
2024-04-05,19.986
2024-04-06,19.986
2024-04-07,19.986
2024-04-08,19.7606
