,PEP US Equity
2023-03-18,24.1019
2023-03-19,24.1019
2023-03-20,24.3962
2023-03-21,24.4464
2023-03-22,24.268
2023-03-23,24.1651
2023-03-24,31.9314
2023-03-25,31.9314
2023-03-26,31.9314
2023-03-27,31.9935
2023-03-28,31.9842
2023-03-29,32.1766
2023-03-30,32.2015
2023-03-31,32.4296
2023-04-01,32.4296
2023-04-02,32.4296
2023-04-03,32.4607
2023-04-04,32.3598
2023-04-05,32.6376
2023-04-06,32.7493
2023-04-07,32.7493
2023-04-08,32.7493
2023-04-09,32.7493
2023-04-10,32.5693
2023-04-11,32.5259
2023-04-12,32.47
2023-04-13,32.7525
2023-04-14,32.6174
2023-04-15,32.6174
2023-04-16,32.6174
2023-04-17,32.7633
2023-04-18,32.8223
2023-04-19,32.8052
2023-04-20,32.8999
2023-04-21,32.9123
2023-04-22,32.9123
2023-04-23,32.9123
2023-04-24,32.9263
2023-04-25,33.5878
2023-04-26,33.4062
2023-04-27,33.5847
2023-04-28,33.771
2023-04-29,33.771
2023-04-30,33.771
2023-05-01,33.8936
2023-05-02,33.9821
2023-05-03,33.9713
2023-05-04,34.1576
2023-05-05,34.2957
2023-05-06,34.2957
2023-05-07,34.2957
2023-05-08,34.1529
2023-05-09,34.2756
2023-05-10,34.2957
2023-05-11,34.4619
2023-05-12,34.583
2023-05-13,34.583
2023-05-14,34.583
2023-05-15,34.2957
2023-05-16,34.1653
2023-05-17,33.9526
2023-05-18,33.875
2023-05-19,33.9185
2023-05-20,33.9185
2023-05-21,33.9185
2023-05-22,33.1112
2023-05-23,33.0227
2023-05-24,32.8395
2023-05-25,32.6703
2023-05-26,32.6361
2023-05-27,32.6361
2023-05-28,32.6361
2023-05-29,32.6361
2023-05-30,32.3303
2023-05-31,32.4452
2023-06-01,32.4203
2023-06-02,32.7106
2023-06-03,32.7106
2023-06-04,32.7106
2023-06-05,32.7308
2023-06-06,32.3225
2023-06-07,32.0974
2023-06-08,32.4063
2023-06-09,32.4452
2023-06-10,32.4452
2023-06-11,32.4452
2023-06-12,32.3753
2023-06-13,32.3194
2023-06-14,32.5725
2023-06-15,32.9668
2023-06-16,28.0808
2023-06-17,28.0808
2023-06-18,28.0808
2023-06-19,28.0808
2023-06-20,27.9846
2023-06-21,28.0004
2023-06-22,28.2534
2023-06-23,28.0848
2023-06-24,28.0848
2023-06-25,28.0848
2023-06-26,27.9293
2023-06-27,28.1045
2023-06-28,27.7725
2023-06-29,27.7962
2023-06-30,27.9728
2023-07-01,27.9728
2023-07-02,27.9728
2023-07-03,28.0228
2023-07-04,28.0228
2023-07-05,28.152
2023-07-06,28.1546
2023-07-07,27.6908
2023-07-08,27.6908
2023-07-09,27.6908
2023-07-10,27.8516
2023-07-11,27.8094
2023-07-12,27.7027
2023-07-13,28.2572
2023-07-14,28.3467
2023-07-15,28.3467
2023-07-16,28.3467
2023-07-17,28.007
2023-07-18,27.8517
2023-07-19,28.09
2023-07-20,28.4902
2023-07-21,28.6034
2023-07-22,28.6034
2023-07-23,28.6034
2023-07-24,28.7035
2023-07-25,28.7614
2023-07-26,28.793
2023-07-27,28.3888
2023-07-28,28.6232
2023-07-29,28.6232
2023-07-30,28.6232
2023-07-31,28.248
2023-08-01,28.1637
2023-08-02,28.3599
2023-08-03,28.2032
2023-08-04,27.8714
2023-08-05,27.8714
2023-08-06,27.8714
2023-08-07,28.1729
2023-08-08,27.8504
2023-08-09,27.7898
2023-08-10,27.7595
2023-08-11,27.7977
2023-08-12,27.7977
2023-08-13,27.7977
2023-08-14,27.7424
2023-08-15,27.4436
2023-08-16,27.4251
2023-08-17,27.0618
2023-08-18,27.0262
2023-08-19,27.0262
2023-08-20,27.0262
2023-08-21,26.8774
2023-08-22,26.6997
2023-08-23,27.0183
2023-08-24,26.8946
2023-08-25,27.1895
2023-08-26,27.1895
2023-08-27,27.1895
2023-08-28,27.2987
2023-08-29,27.3883
2023-08-30,27.408
2023-08-31,26.992
2023-09-01,26.6497
2023-09-02,26.6497
2023-09-03,26.6497
2023-09-04,26.6497
2023-09-05,26.497
2023-09-06,26.572
2023-09-07,26.7919
2023-09-08,24.942
2023-09-09,24.942
2023-09-10,24.942
2023-09-11,25.2713
2023-09-12,25.1896
2023-09-13,25.3642
2023-09-14,25.5561
2023-09-15,25.384
2023-09-16,25.384
2023-09-17,25.384
2023-09-18,25.327
2023-09-19,25.1958
2023-09-20,25.2032
2023-09-21,24.8318
2023-09-22,24.8182
2023-09-23,24.8182
2023-09-24,24.8182
2023-09-25,24.7018
2023-09-26,24.4777
2023-09-27,24.1124
2023-09-28,24.1037
2023-09-29,24.0963
2023-09-30,24.0963
2023-10-01,24.0963
2023-10-02,24.0629
2023-10-03,23.8809
2023-10-04,24.0307
2023-10-05,22.9399
2023-10-06,22.9634
2023-10-07,22.9634
2023-10-08,22.9634
2023-10-09,23.0959
2023-10-10,23.4469
2023-10-11,23.2268
2023-10-12,22.6654
2023-10-13,22.9028
2023-10-14,22.9028
2023-10-15,22.9028
2023-10-16,23.0363
2023-10-17,22.9485
2023-10-18,23.1538
2023-10-19,22.972
2023-10-20,22.9028
2023-10-21,22.9028
2023-10-22,22.9028
2023-10-23,22.9127
2023-10-24,23.1736
2023-10-25,23.1934
2023-10-26,23.0772
2023-10-27,22.8558
2023-10-28,22.8558
2023-10-29,22.8558
2023-10-30,23.1847
2023-10-31,23.3084
2023-11-01,23.505
2023-11-02,23.7474
2023-11-03,23.7425
2023-11-04,23.7425
2023-11-05,23.7425
2023-11-06,23.7313
2023-11-07,23.7907
2023-11-08,23.8166
2023-11-09,23.6645
2023-11-10,23.7585
2023-11-11,23.7585
2023-11-12,23.7585
2023-11-13,23.8636
2023-11-14,23.9057
2023-11-15,23.7993
2023-11-16,23.8562
2023-11-17,23.7387
2023-11-18,23.7387
2023-11-19,23.7387
2023-11-20,23.7091
2023-11-21,23.8673
2023-11-22,24.0429
2023-11-23,24.0429
2023-11-24,24.0615
2023-11-25,24.0615
2023-11-26,24.0615
2023-11-27,23.9317
2023-11-28,23.9984
2023-11-29,23.7882
2023-11-30,23.9279
2023-12-01,23.9774
2023-12-02,23.9774
2023-12-03,23.9774
2023-12-04,24.0331
2023-12-05,23.8847
2023-12-06,23.8315
2023-12-07,23.8253
2023-12-08,23.6052
2023-12-09,23.6052
2023-12-10,23.6052
2023-12-11,23.8698
2023-12-12,23.9502
2023-12-13,24.388
2023-12-14,23.923
2023-12-15,23.7684
2023-12-16,23.7684
2023-12-17,23.7684
2023-12-18,24.0046
2023-12-19,23.8859
2023-12-20,23.6064
2023-12-21,23.7647
2023-12-22,23.8525
2023-12-23,23.8525
2023-12-24,23.8525
2023-12-25,23.8525
2023-12-26,23.9984
2023-12-27,24.0652
2023-12-28,24.064
2023-12-29,22.5846
2023-12-30,22.5846
2023-12-31,22.5846
2024-01-01,22.5846
2024-01-02,22.9367
2024-01-03,22.9413
2024-01-04,22.7716
2024-01-05,22.4814
2024-01-06,22.4814
2024-01-07,22.4814
2024-01-08,22.5009
2024-01-09,22.2783
2024-01-10,22.2496
2024-01-11,22.159
2024-01-12,22.2898
2024-01-13,22.2898
2024-01-14,22.2898
2024-01-15,22.2898
2024-01-16,22.1636
2024-01-17,22.1946
2024-01-18,22.2783
2024-01-19,22.1189
2024-01-20,22.1189
2024-01-21,22.1189
2024-01-22,22.042
2024-01-23,22.3322
2024-01-24,22.0982
2024-01-25,22.2084
2024-01-26,22.3575
2024-01-27,22.3575
2024-01-28,22.3575
2024-01-29,22.3907
2024-01-30,22.5594
2024-01-31,22.4343
2024-02-01,22.7979
2024-02-02,22.7142
2024-02-03,22.7142
2024-02-04,22.7142
2024-02-05,22.7085
2024-02-06,22.7658
2024-02-07,22.7716
2024-02-08,23.0446
2024-02-09,22.3296
2024-02-10,22.3296
2024-02-11,22.3296
2024-02-12,22.6667
2024-02-13,22.4683
2024-02-14,22.3124
2024-02-15,22.3514
2024-02-16,22.1748
2024-02-17,22.1748
2024-02-18,22.1748
2024-02-19,22.1748
2024-02-20,22.442
2024-02-21,22.4626
2024-02-22,22.3961
2024-02-23,22.5509
2024-02-24,22.5509
2024-02-25,22.5509
2024-02-26,22.3973
2024-02-27,22.3858
2024-02-28,22.2562
2024-02-29,22.0624
2024-03-01,21.9775
2024-03-02,21.9775
2024-03-03,21.9775
2024-03-04,22.067
2024-03-05,21.6851
2024-03-06,21.7952
2024-03-07,21.8078
2024-03-08,21.8009
2024-03-09,21.8009
2024-03-10,21.8009
2024-03-11,21.9936
2024-03-12,21.9718
2024-03-13,22.0589
2024-03-14,21.9993
2024-03-15,21.9855
2024-03-16,21.9855
2024-03-17,21.9855
2024-03-18,22.7424
2024-03-19,22.8043
2024-03-20,22.8112
2024-03-21,22.8789
2024-03-22,22.8296
2024-03-23,22.8296
2024-03-24,22.8296
2024-03-25,22.8961
2024-03-26,22.911
2024-03-27,23.0073
2024-03-28,23.1724
2024-03-29,23.1724
2024-03-30,23.1724
2024-03-31,23.1724
2024-04-01,22.9396
2024-04-02,22.763
2024-04-03,22.5612
2024-04-04,22.5578
2024-04-05,22.4993
2024-04-06,22.4993
2024-04-07,22.4993
2024-04-08,22.5497
