,OMF US Equity
2023-03-21,19.2223
2023-03-22,19.0867
2023-03-23,19.0679
2023-03-24,19.0783
2023-03-25,19.0783
2023-03-26,19.0783
2023-03-27,19.1795
2023-03-28,19.2244
2023-03-29,19.3047
2023-03-30,19.2807
2023-03-31,22.2754
2023-04-01,22.2754
2023-04-02,22.2754
2023-04-03,22.2547
2023-04-04,22.1976
2023-04-05,22.1575
2023-04-06,22.1186
2023-04-07,22.1186
2023-04-08,22.1186
2023-04-09,22.1186
2023-04-10,22.172
2023-04-11,22.2972
2023-04-12,22.313
2023-04-13,22.3325
2023-04-14,22.345
2023-04-15,22.345
2023-04-16,22.345
2023-04-17,22.3838
2023-04-18,22.4178
2023-04-19,22.5076
2023-04-20,22.4603
2023-04-21,22.4287
2023-04-22,22.4287
2023-04-23,22.4287
2023-04-24,22.4518
2023-04-25,22.4542
2023-04-26,22.4227
2023-04-27,22.4845
2023-04-28,22.4227
2023-04-29,22.4227
2023-04-30,22.4227
2023-05-01,22.489
2023-05-02,22.2573
2023-05-03,22.1663
2023-05-04,21.9297
2023-05-05,22.1068
2023-05-06,22.1068
2023-05-07,22.1068
2023-05-08,22.1093
2023-05-09,22.1723
2023-05-10,22.1178
2023-05-11,22.0704
2023-05-12,22.0802
2023-05-13,22.0802
2023-05-14,22.0802
2023-05-15,22.1699
2023-05-16,22.0765
2023-05-17,22.2476
2023-05-18,22.3398
2023-05-19,22.2512
2023-05-20,22.2512
2023-05-21,22.2512
2023-05-22,22.3058
2023-05-23,22.3398
2023-05-24,22.2621
2023-05-25,22.2888
2023-05-26,22.3786
2023-05-27,22.3786
2023-05-28,22.3786
2023-05-29,22.3786
2023-05-30,22.4477
2023-05-31,22.3616
2023-06-01,22.5084
2023-06-02,22.7243
2023-06-03,22.7243
2023-06-04,22.7243
2023-06-05,22.7328
2023-06-06,22.916
2023-06-07,23.0264
2023-06-08,23.0567
2023-06-09,22.9827
2023-06-10,22.9827
2023-06-11,22.9827
2023-06-12,22.9827
2023-06-13,23.1138
2023-06-14,22.8833
2023-06-15,23.0774
2023-06-16,22.9937
2023-06-17,22.9937
2023-06-18,22.9937
2023-06-19,22.9937
2023-06-20,22.9294
2023-06-21,22.9609
2023-06-22,22.8469
2023-06-23,22.8238
2023-06-24,22.8238
2023-06-25,22.8238
2023-06-26,22.8493
2023-06-27,22.9742
2023-06-28,23.0155
2023-06-29,23.0761
2023-06-30,27.5146
2023-07-01,27.5146
2023-07-02,27.5146
2023-07-03,27.5726
2023-07-04,27.5726
2023-07-05,27.475
2023-07-06,27.4509
2023-07-07,27.5557
2023-07-08,27.5557
2023-07-09,27.5557
2023-07-10,27.6505
2023-07-11,27.7722
2023-07-12,27.8104
2023-07-13,27.9222
2023-07-14,27.8826
2023-07-15,27.8826
2023-07-16,27.8826
2023-07-17,27.9888
2023-07-18,28.0864
2023-07-19,28.1586
2023-07-20,28.0624
2023-07-21,28.0524
2023-07-22,28.0524
2023-07-23,28.0524
2023-07-24,28.1784
2023-07-25,28.1303
2023-07-26,27.7029
2023-07-27,27.7566
2023-07-28,27.7496
2023-07-29,27.7496
2023-07-30,27.7496
2023-07-31,27.768
2023-08-01,27.7722
2023-08-02,27.7298
2023-08-03,27.7425
2023-08-04,27.6434
2023-08-05,27.6434
2023-08-06,27.6434
2023-08-07,27.7099
2023-08-08,27.7099
2023-08-09,27.5684
2023-08-10,27.5472
2023-08-11,27.4906
2023-08-12,27.4906
2023-08-13,27.4906
2023-08-14,27.3292
2023-08-15,27.0957
2023-08-16,26.9584
2023-08-17,26.9527
2023-08-18,26.9442
2023-08-19,26.9442
2023-08-20,26.9442
2023-08-21,26.9598
2023-08-22,26.8027
2023-08-23,26.9046
2023-08-24,26.9924
2023-08-25,26.9853
2023-08-26,26.9853
2023-08-27,26.9853
2023-08-28,27.0221
2023-08-29,27.1764
2023-08-30,27.1438
2023-08-31,27.2061
2023-09-01,27.3179
2023-09-02,27.3179
2023-09-03,27.3179
2023-09-04,27.3179
2023-09-05,27.066
2023-09-06,27.0221
2023-09-07,26.9457
2023-09-08,26.9612
2023-09-09,26.9612
2023-09-10,26.9612
2023-09-11,26.9711
2023-09-12,27.1396
2023-09-13,27.0476
2023-09-14,27.148
2023-09-15,27.1381
2023-09-16,27.1381
2023-09-17,27.1381
2023-09-18,27.049
2023-09-19,27.0773
2023-09-20,27.0957
2023-09-21,27.0192
2023-09-22,26.9442
2023-09-23,26.9442
2023-09-24,26.9442
2023-09-25,26.9357
2023-09-26,26.8876
2023-09-27,26.8848
2023-09-28,26.9966
2023-09-29,27.5767
2023-09-30,27.5767
2023-10-01,27.5767
2023-10-02,27.4564
2023-10-03,27.2144
2023-10-04,27.2016
2023-10-05,27.203
2023-10-06,27.2328
2023-10-07,27.2328
2023-10-08,27.2328
2023-10-09,27.2427
2023-10-10,27.329
2023-10-11,27.4097
2023-10-12,27.3729
2023-10-13,27.196
2023-10-14,27.196
2023-10-15,27.196
2023-10-16,27.3729
2023-10-17,27.4238
2023-10-18,27.3347
2023-10-19,27.2172
2023-10-20,27.1224
2023-10-21,27.1224
2023-10-22,27.1224
2023-10-23,27.0969
2023-10-24,27.0912
2023-10-25,26.9568
2023-10-26,26.8733
2023-10-27,26.9327
2023-10-28,26.9327
2023-10-29,26.9327
2023-10-30,26.9115
2023-10-31,26.9879
2023-11-01,27.0474
2023-11-02,27.2828
2023-11-03,27.2842
2023-11-04,27.2842
2023-11-05,27.2842
2023-11-06,27.2349
2023-11-07,27.1406
2023-11-08,27.1097
2023-11-09,27.0942
2023-11-10,27.1575
2023-11-11,27.1575
2023-11-12,27.1575
2023-11-13,27.1266
2023-11-14,27.332
2023-11-15,27.3926
2023-11-16,27.2842
2023-11-17,27.3349
2023-11-18,27.3349
2023-11-19,27.3349
2023-11-20,27.3278
2023-11-21,27.2349
2023-11-22,27.3278
2023-11-23,27.3278
2023-11-24,27.2912
2023-11-25,27.2912
2023-11-26,27.2912
2023-11-27,27.4503
2023-11-28,27.6332
2023-11-29,27.8457
2023-11-30,27.8556
2023-12-01,28.0005
2023-12-02,28.0005
2023-12-03,28.0005
2023-12-04,28.0076
2023-12-05,27.9808
2023-12-06,28.0202
2023-12-07,28.2313
2023-12-08,28.2679
2023-12-09,28.2679
2023-12-10,28.2679
2023-12-11,28.1384
2023-12-12,28.213
2023-12-13,28.4607
2023-12-14,28.6915
2023-12-15,28.7211
2023-12-16,28.7211
2023-12-17,28.7211
2023-12-18,28.7563
2023-12-19,28.8421
2023-12-20,28.7436
2023-12-21,28.8534
2023-12-22,28.8013
2023-12-23,28.8013
2023-12-24,28.8013
2023-12-25,28.8013
2023-12-26,28.8618
2023-12-27,28.897
2023-12-28,28.9181
2023-12-29,29.644
2023-12-30,29.644
2023-12-31,29.644
2024-01-01,29.644
2024-01-02,29.6725
2024-01-03,29.5125
2024-01-04,29.4696
2024-01-05,29.6082
2024-01-06,29.6082
2024-01-07,29.6082
2024-01-08,29.6583
2024-01-09,29.6468
2024-01-10,29.7383
2024-01-11,29.7226
2024-01-12,29.4996
2024-01-13,29.4996
2024-01-14,29.4996
2024-01-15,29.4996
2024-01-16,29.3681
2024-01-17,29.0966
2024-01-18,28.9465
2024-01-19,29.0537
2024-01-20,29.0537
2024-01-21,29.0537
2024-01-22,29.2224
2024-01-23,29.2681
2024-01-24,29.2838
2024-01-25,29.4039
2024-01-26,29.5396
2024-01-27,29.5396
2024-01-28,29.5396
2024-01-29,29.5839
2024-01-30,29.6054
2024-01-31,29.4153
2024-02-01,29.4539
2024-02-02,29.4053
2024-02-03,29.4053
2024-02-04,29.4053
2024-02-05,29.3667
2024-02-06,29.3924
2024-02-07,29.0251
2024-02-08,28.8879
2024-02-09,29.0123
2024-02-10,29.0123
2024-02-11,29.0123
2024-02-12,29.2524
2024-02-13,29.1266
2024-02-14,29.2781
2024-02-15,29.4224
2024-02-16,29.2624
2024-02-17,29.2624
2024-02-18,29.2624
2024-02-19,29.2624
2024-02-20,29.3624
2024-02-21,29.2338
2024-02-22,29.2581
2024-02-23,29.2538
2024-02-24,29.2538
2024-02-25,29.2538
2024-02-26,29.2066
2024-02-27,29.2724
2024-02-28,29.3124
2024-02-29,29.3624
2024-03-01,29.5739
2024-03-02,29.5739
2024-03-03,29.5739
2024-03-04,29.3424
2024-03-05,29.4224
2024-03-06,29.4739
2024-03-07,29.5511
2024-03-08,29.5268
2024-03-09,29.5268
2024-03-10,29.5268
2024-03-11,29.5082
2024-03-12,29.5682
2024-03-13,29.5796
2024-03-14,29.5068
2024-03-15,29.5053
2024-03-16,29.5053
2024-03-17,29.5053
2024-03-18,29.4882
2024-03-19,29.6511
2024-03-20,29.8555
2024-03-21,29.9112
2024-03-22,29.7226
2024-03-23,29.7226
2024-03-24,29.7226
2024-03-25,29.694
2024-03-26,29.6654
2024-03-27,29.8326
2024-03-28,29.9141
2024-03-29,29.9141
2024-03-30,29.9141
2024-03-31,29.9141
2024-04-01,29.7912
2024-04-02,29.6868
2024-04-03,29.674
2024-04-04,29.5625
2024-04-05,29.6297
2024-04-06,29.6297
2024-04-07,29.6297
2024-04-08,29.7183
