,MAT US Equity
2023-03-19,11.386
2023-03-20,11.4334
2023-03-21,11.6124
2023-03-22,11.3965
2023-03-23,11.3544
2023-03-24,11.4018
2023-03-25,11.4018
2023-03-26,11.4018
2023-03-27,11.744
2023-03-28,11.823
2023-03-29,12.0705
2023-03-30,12.2232
2023-03-31,18.2041
2023-04-01,18.2041
2023-04-02,18.2041
2023-04-03,17.9
2023-04-04,17.8631
2023-04-05,17.5685
2023-04-06,17.4874
2023-04-07,17.4874
2023-04-08,17.4874
2023-04-09,17.4874
2023-04-10,17.6348
2023-04-11,17.6863
2023-04-12,17.4138
2023-04-13,17.6863
2023-04-14,17.62
2023-04-15,17.62
2023-04-16,17.62
2023-04-17,17.5243
2023-04-18,17.259
2023-04-19,17.2811
2023-04-20,17.2075
2023-04-21,17.3843
2023-04-22,17.3843
2023-04-23,17.3843
2023-04-24,17.2517
2023-04-25,16.9202
2023-04-26,17.0749
2023-04-27,17.8337
2023-04-28,17.8337
2023-04-29,17.8337
2023-04-30,17.8337
2023-05-01,17.5611
2023-05-02,17.6653
2023-05-03,17.7979
2023-05-04,17.5474
2023-05-05,17.9747
2023-05-06,17.9747
2023-05-07,17.9747
2023-05-08,17.7979
2023-05-09,17.9674
2023-05-10,18.0558
2023-05-11,18.2252
2023-05-12,18.2031
2023-05-13,18.2031
2023-05-14,18.2031
2023-05-15,18.7189
2023-05-16,18.5568
2023-05-17,18.5199
2023-05-18,18.5789
2023-05-19,18.24
2023-05-20,18.24
2023-05-21,18.24
2023-05-22,18.1294
2023-05-23,17.901
2023-05-24,18.0189
2023-05-25,17.7316
2023-05-26,17.7684
2023-05-27,17.7684
2023-05-28,17.7684
2023-05-29,17.7684
2023-05-30,17.7242
2023-05-31,17.4
2023-06-01,17.4885
2023-06-02,17.8937
2023-06-03,17.8937
2023-06-04,17.8937
2023-06-05,17.6063
2023-06-06,17.9379
2023-06-07,18.0189
2023-06-08,18.3284
2023-06-09,18.041
2023-06-10,18.041
2023-06-11,18.041
2023-06-12,18.1958
2023-06-13,18.5936
2023-06-14,18.2694
2023-06-15,18.1
2023-06-16,18.0263
2023-06-17,18.0263
2023-06-18,18.0263
2023-06-19,18.0263
2023-06-20,17.9305
2023-06-21,17.739
2023-06-22,17.7905
2023-06-23,17.8863
2023-06-24,17.8863
2023-06-25,17.8863
2023-06-26,17.9379
2023-06-27,18.1663
2023-06-28,18.5568
2023-06-29,18.7189
2023-06-30,22.1587
2023-07-01,22.1587
2023-07-02,22.1587
2023-07-03,22.582
2023-07-04,22.582
2023-07-05,22.5481
2023-07-06,22.4719
2023-07-07,22.9545
2023-07-08,22.9545
2023-07-09,22.9545
2023-07-10,23.3862
2023-07-11,23.8857
2023-07-12,24.0973
2023-07-13,24.0889
2023-07-14,23.7672
2023-07-15,23.7672
2023-07-16,23.7672
2023-07-17,23.8095
2023-07-18,23.2846
2023-07-19,23.4285
2023-07-20,23.6232
2023-07-21,23.547
2023-07-22,23.547
2023-07-23,23.547
2023-07-24,23.8772
2023-07-25,23.5386
2023-07-26,23.6656
2023-07-27,23.5978
2023-07-28,23.1661
2023-07-29,23.1661
2023-07-30,23.1661
2023-07-31,23.6486
2023-08-01,23.6325
2023-08-02,23.6156
2023-08-03,22.9803
2023-08-04,22.938
2023-08-05,22.938
2023-08-06,22.938
2023-08-07,23.641
2023-08-08,23.7681
2023-08-09,23.9375
2023-08-10,23.8528
2023-08-11,23.912
2023-08-12,23.912
2023-08-13,23.912
2023-08-14,24.0137
2023-08-15,23.6156
2023-08-16,23.5309
2023-08-17,23.2599
2023-08-18,23.2006
2023-08-19,23.2006
2023-08-20,23.2006
2023-08-21,23.4801
2023-08-22,23.6325
2023-08-23,23.8782
2023-08-24,23.6325
2023-08-25,24.1323
2023-08-26,24.1323
2023-08-27,24.1323
2023-08-28,24.0984
2023-08-29,24.1577
2023-08-30,24.3779
2023-08-31,24.3864
2023-09-01,24.5219
2023-09-02,24.5219
2023-09-03,24.5219
2023-09-04,24.5219
2023-09-05,24.4626
2023-09-06,24.5049
2023-09-07,23.8697
2023-09-08,23.8358
2023-09-09,23.8358
2023-09-10,23.8358
2023-09-11,23.6664
2023-09-12,23.7935
2023-09-13,23.8866
2023-09-14,23.6071
2023-09-15,23.4631
2023-09-16,23.4631
2023-09-17,23.4631
2023-09-18,23.7681
2023-09-19,23.7426
2023-09-20,23.7426
2023-09-21,23.8528
2023-09-22,23.8189
2023-09-23,23.8189
2023-09-24,23.8189
2023-09-25,23.9036
2023-09-26,23.5902
2023-09-27,24.1153
2023-09-28,24.3525
2023-09-29,19.9474
2023-09-30,19.9474
2023-10-01,19.9474
2023-10-02,19.7705
2023-10-03,19.4522
2023-10-04,19.4805
2023-10-05,19.0277
2023-10-06,18.9711
2023-10-07,18.9711
2023-10-08,18.9711
2023-10-09,19.1126
2023-10-10,19.2046
2023-10-11,19.155
2023-10-12,18.5749
2023-10-13,18.6669
2023-10-14,18.6669
2023-10-15,18.6669
2023-10-16,18.8862
2023-10-17,19.5017
2023-10-18,19.247
2023-10-19,19.0277
2023-10-20,18.8367
2023-10-21,18.8367
2023-10-22,18.8367
2023-10-23,18.391
2023-10-24,18.6598
2023-10-25,18.5891
2023-10-26,17.5067
2023-10-27,17.4006
2023-10-28,17.4006
2023-10-29,17.4006
2023-10-30,17.6411
2023-10-31,17.8604
2023-11-01,18.0373
2023-11-02,18.0939
2023-11-03,18.101
2023-11-04,18.101
2023-11-05,18.101
2023-11-06,17.9666
2023-11-07,17.9241
2023-11-08,17.8251
2023-11-09,17.5577
2023-11-10,17.4096
2023-11-11,17.4096
2023-11-12,17.4096
2023-11-13,17.2331
2023-11-14,17.6212
2023-11-15,17.8823
2023-11-16,17.7059
2023-11-17,17.586
2023-11-18,17.586
2023-11-19,17.586
2023-11-20,17.346
2023-11-21,17.1979
2023-11-22,17.4519
2023-11-23,17.4519
2023-11-24,17.6071
2023-11-25,17.6071
2023-11-26,17.6071
2023-11-27,17.5648
2023-11-28,17.713
2023-11-29,17.8823
2023-11-30,17.7694
2023-12-01,18.1081
2023-12-02,18.1081
2023-12-03,18.1081
2023-12-04,18.1222
2023-12-05,17.6989
2023-12-06,17.7483
2023-12-07,17.84
2023-12-08,17.6989
2023-12-09,17.6989
2023-12-10,17.6989
2023-12-11,17.7059
2023-12-12,17.4801
2023-12-13,17.7694
2023-12-14,17.8259
2023-12-15,17.7906
2023-12-16,17.7906
2023-12-17,17.7906
2023-12-18,18.0234
2023-12-19,17.9741
2023-12-20,17.6071
2023-12-21,17.8047
2023-12-22,17.8541
2023-12-23,17.8541
2023-12-24,17.8541
2023-12-25,17.8541
2023-12-26,17.84
2023-12-27,17.7624
2023-12-28,17.8612
2023-12-29,14.3751
2023-12-30,14.3751
2023-12-31,14.3751
2024-01-01,14.3751
2024-01-02,14.306
2024-01-03,14.0355
2024-01-04,13.9601
2024-01-05,13.9349
2024-01-06,13.9349
2024-01-07,13.9349
2024-01-08,14.1362
2024-01-09,14.0104
2024-01-10,14.111
2024-01-11,14.0041
2024-01-12,13.979
2024-01-13,13.979
2024-01-14,13.979
2024-01-15,13.979
2024-01-16,13.7463
2024-01-17,13.4507
2024-01-18,13.6142
2024-01-19,13.74
2024-01-20,13.74
2024-01-21,13.74
2024-01-22,13.6897
2024-01-23,13.7085
2024-01-24,13.7211
2024-01-25,13.8846
2024-01-26,14.0418
2024-01-27,14.0418
2024-01-28,14.0418
2024-01-29,14.023
2024-01-30,13.9224
2024-01-31,13.7526
2024-02-01,13.9915
2024-02-02,14.4632
2024-02-03,14.4632
2024-02-04,14.4632
2024-02-05,14.1173
2024-02-06,14.1487
2024-02-07,14.3311
2024-02-08,14.3688
2024-02-09,14.3814
2024-02-10,14.3814
2024-02-11,14.3814
2024-02-12,14.5575
2024-02-13,14.35
2024-02-14,14.633
2024-02-15,14.4632
2024-02-16,14.6078
2024-02-17,14.6078
2024-02-18,14.6078
2024-02-19,14.6078
2024-02-20,14.6644
2024-02-21,14.8657
2024-02-22,14.9034
2024-02-23,14.8468
2024-02-24,14.8468
2024-02-25,14.8468
2024-02-26,14.7399
2024-02-27,14.8342
2024-02-28,14.8657
2024-02-29,14.8908
2024-03-01,14.7776
2024-03-02,14.7776
2024-03-03,14.7776
2024-03-04,14.6644
2024-03-05,14.677
2024-03-06,14.6959
2024-03-07,14.7965
2024-03-08,14.9474
2024-03-09,14.9474
2024-03-10,14.9474
2024-03-11,15.1549
2024-03-12,15.2493
2024-03-13,15.2052
2024-03-14,14.6204
2024-03-15,14.2424
2024-03-16,14.2424
2024-03-17,14.2424
2024-03-18,14.3465
2024-03-19,14.6834
2024-03-20,14.469
2024-03-21,14.5731
2024-03-22,14.4078
2024-03-23,14.4078
2024-03-24,14.4078
2024-03-25,14.3526
2024-03-26,14.3833
2024-03-27,14.6037
2024-03-28,14.6344
2024-03-29,14.6344
2024-03-30,14.6344
2024-03-31,14.6344
2024-04-01,14.5548
2024-04-02,14.518
2024-04-03,14.371
2024-04-04,14.4506
2024-04-05,14.3282
2024-04-06,14.3282
2024-04-07,14.3282
2024-04-08,14.3526
