,MPC US Equity
2023-03-16,3.7018
2023-03-17,3.6706
2023-03-18,3.6706
2023-03-19,3.6706
2023-03-20,3.7244
2023-03-21,3.7667
2023-03-22,3.7395
2023-03-23,3.7223
2023-03-24,3.6922
2023-03-25,3.6922
2023-03-26,3.6922
2023-03-27,3.7796
2023-03-28,3.8348
2023-03-29,3.8869
2023-03-30,3.884
2023-03-31,3.5314
2023-04-01,3.5314
2023-04-02,3.5314
2023-04-03,3.5465
2023-04-04,3.363
2023-04-05,3.4918
2023-04-06,3.4164
2023-04-07,3.4164
2023-04-08,3.4164
2023-04-09,3.4164
2023-04-10,3.4643
2023-04-11,3.482
2023-04-12,3.4452
2023-04-13,3.4501
2023-04-14,3.4557
2023-04-15,3.4557
2023-04-16,3.4557
2023-04-17,3.428
2023-04-18,3.4235
2023-04-19,3.3736
2023-04-20,3.3605
2023-04-21,3.3202
2023-04-22,3.3202
2023-04-23,3.3202
2023-04-24,3.3759
2023-04-25,3.3131
2023-04-26,3.3015
2023-04-27,3.2809
2023-04-28,3.2916
2023-04-29,3.2916
2023-04-30,3.2916
2023-05-01,3.3002
2023-05-02,3.1117
2023-05-03,2.9878
2023-05-04,2.8978
2023-05-05,2.9309
2023-05-06,2.9309
2023-05-07,2.9309
2023-05-08,2.9634
2023-05-09,3.0034
2023-05-10,3.0174
2023-05-11,2.9883
2023-05-12,2.9844
2023-05-13,2.9844
2023-05-14,2.9844
2023-05-15,2.9979
2023-05-16,2.9282
2023-05-17,2.9979
2023-05-18,3.0041
2023-05-19,2.9921
2023-05-20,2.9921
2023-05-21,2.9921
2023-05-22,2.9979
2023-05-23,2.9851
2023-05-24,2.9962
2023-05-25,2.9779
2023-05-26,2.9652
2023-05-27,2.9652
2023-05-28,2.9652
2023-05-29,2.9652
2023-05-30,2.9469
2023-05-31,2.8951
2023-06-01,2.9124
2023-06-02,2.967
2023-06-03,2.967
2023-06-04,2.967
2023-06-05,2.963
2023-06-06,2.9691
2023-06-07,3.0605
2023-06-08,3.0302
2023-06-09,3.0406
2023-06-10,3.0406
2023-06-11,3.0406
2023-06-12,3.0291
2023-06-13,3.0314
2023-06-14,3.016
2023-06-15,3.0553
2023-06-16,3.0456
2023-06-17,3.0456
2023-06-18,3.0456
2023-06-19,3.0456
2023-06-20,3.0034
2023-06-21,3.0225
2023-06-22,3.012
2023-06-23,3.016
2023-06-24,3.016
2023-06-25,3.016
2023-06-26,3.0411
2023-06-27,3.058
2023-06-28,3.0781
2023-06-29,3.1004
2023-06-30,3.9471
2023-07-01,3.9471
2023-07-02,3.9471
2023-07-03,3.9686
2023-07-04,3.9686
2023-07-05,3.9382
2023-07-06,3.8728
2023-07-07,3.9795
2023-07-08,3.9795
2023-07-09,3.9795
2023-07-10,3.9754
2023-07-11,4.0249
2023-07-12,4.0238
2023-07-13,4.0228
2023-07-14,3.9884
2023-07-15,3.9884
2023-07-16,3.9884
2023-07-17,3.982
2023-07-18,4.0117
2023-07-19,4.0728
2023-07-20,4.1216
2023-07-21,4.1574
2023-07-22,4.1574
2023-07-23,4.1574
2023-07-24,4.216
2023-07-25,4.221
2023-07-26,4.2607
2023-07-27,4.2431
2023-07-28,4.2944
2023-07-29,4.2944
2023-07-30,4.2944
2023-07-31,4.3216
2023-08-01,4.1881
2023-08-02,4.2081
2023-08-03,4.2156
2023-08-04,4.2528
2023-08-05,4.2528
2023-08-06,4.2528
2023-08-07,4.2969
2023-08-08,4.3351
2023-08-09,4.3839
2023-08-10,4.4103
2023-08-11,4.5064
2023-08-12,4.5064
2023-08-13,4.5064
2023-08-14,4.4804
2023-08-15,4.3532
2023-08-16,4.327
2023-08-17,4.3504
2023-08-18,4.3962
2023-08-19,4.3962
2023-08-20,4.3962
2023-08-21,4.3581
2023-08-22,4.3603
2023-08-23,4.3667
2023-08-24,4.3742
2023-08-25,4.3824
2023-08-26,4.3824
2023-08-27,4.3824
2023-08-28,4.362
2023-08-29,4.3671
2023-08-30,4.3643
2023-08-31,4.3564
2023-09-01,4.425
2023-09-02,4.425
2023-09-03,4.425
2023-09-04,4.425
2023-09-05,4.4477
2023-09-06,4.4664
2023-09-07,4.5309
2023-09-08,4.6259
2023-09-09,4.6259
2023-09-10,4.6259
2023-09-11,4.5992
2023-09-12,4.6371
2023-09-13,4.6295
2023-09-14,4.6448
2023-09-15,4.5937
2023-09-16,4.5937
2023-09-17,4.5937
2023-09-18,4.648
2023-09-19,4.558
2023-09-20,4.5692
2023-09-21,4.6143
2023-09-22,4.5861
2023-09-23,4.5861
2023-09-24,4.5861
2023-09-25,4.602
2023-09-26,4.5337
2023-09-27,4.564
2023-09-28,4.607
2023-09-29,4.9769
2023-09-30,4.9769
2023-10-01,4.9769
2023-10-02,4.9453
2023-10-03,4.8793
2023-10-04,4.7503
2023-10-05,4.7596
2023-10-06,4.7812
2023-10-07,4.7812
2023-10-08,4.7812
2023-10-09,4.8625
2023-10-10,4.9187
2023-10-11,4.9093
2023-10-12,4.887
2023-10-13,4.9016
2023-10-14,4.9016
2023-10-15,4.9016
2023-10-16,4.9628
2023-10-17,4.9769
2023-10-18,5.0405
2023-10-19,5.0129
2023-10-20,4.9654
2023-10-21,4.9654
2023-10-22,4.9654
2023-10-23,4.9316
2023-10-24,4.9119
2023-10-25,4.8812
2023-10-26,4.8983
2023-10-27,4.8489
2023-10-28,4.8489
2023-10-29,4.8489
2023-10-30,4.8695
2023-10-31,4.792
2023-11-01,4.8822
2023-11-02,4.8949
2023-11-03,4.7813
2023-11-04,4.7813
2023-11-05,4.7813
2023-11-06,4.7617
2023-11-07,4.6761
2023-11-08,4.6155
2023-11-09,4.5768
2023-11-10,4.6526
2023-11-11,4.6526
2023-11-12,4.6526
2023-11-13,4.6897
2023-11-14,4.7788
2023-11-15,4.771
2023-11-16,4.6519
2023-11-17,4.7157
2023-11-18,4.7157
2023-11-19,4.7157
2023-11-20,4.7405
2023-11-21,4.7096
2023-11-22,4.7455
2023-11-23,4.7455
2023-11-24,4.7521
2023-11-25,4.7521
2023-11-26,4.7521
2023-11-27,4.7761
2023-11-28,4.7633
2023-11-29,4.7048
2023-11-30,4.7451
2023-12-01,4.7959
2023-12-02,4.7959
2023-12-03,4.7959
2023-12-04,4.7952
2023-12-05,4.7389
2023-12-06,4.6082
2023-12-07,4.5718
2023-12-08,4.6046
2023-12-09,4.6046
2023-12-10,4.6046
2023-12-11,4.6235
2023-12-12,4.6125
2023-12-13,4.6875
2023-12-14,4.7838
2023-12-15,4.7266
2023-12-16,4.7266
2023-12-17,4.7266
2023-12-18,4.8048
2023-12-19,4.8494
2023-12-20,4.8462
2023-12-21,4.8241
2023-12-22,4.7833
2023-12-23,4.7833
2023-12-24,4.7833
2023-12-25,4.7833
2023-12-26,4.8109
2023-12-27,4.7608
2023-12-28,4.6925
2023-12-29,5.699
2023-12-30,5.699
2023-12-31,5.699
2024-01-01,5.699
2024-01-02,5.8051
2024-01-03,5.9517
2024-01-04,5.8326
2024-01-05,5.8088
2024-01-06,5.8088
2024-01-07,5.8088
2024-01-08,5.9085
2024-01-09,5.8568
2024-01-10,5.8178
2024-01-11,5.8854
2024-01-12,5.9403
2024-01-13,5.9403
2024-01-14,5.9403
2024-01-15,5.9403
2024-01-16,5.8517
2024-01-17,5.7955
2024-01-18,5.7902
2024-01-19,5.8215
2024-01-20,5.8215
2024-01-21,5.8215
2024-01-22,5.8602
2024-01-23,5.8478
2024-01-24,5.8777
2024-01-25,5.9353
2024-01-26,6.0214
2024-01-27,6.0214
2024-01-28,6.0214
2024-01-29,6.0114
2024-01-30,6.2699
2024-01-31,6.1561
2024-02-01,6.2073
2024-02-02,6.1755
2024-02-03,6.1755
2024-02-04,6.1755
2024-02-05,6.3025
2024-02-06,6.1837
2024-02-07,6.2619
2024-02-08,6.2643
2024-02-09,6.272
2024-02-10,6.272
2024-02-11,6.272
2024-02-12,6.2434
2024-02-13,6.2696
2024-02-14,6.2696
2024-02-15,6.3076
2024-02-16,6.2731
2024-02-17,6.2731
2024-02-18,6.2731
2024-02-19,6.2731
2024-02-20,6.1214
2024-02-21,6.1681
2024-02-22,6.2132
2024-02-23,6.2606
2024-02-24,6.2606
2024-02-25,6.2606
2024-02-26,6.3375
2024-02-27,6.3028
2024-02-28,5.9834
2024-02-29,6.0357
2024-03-01,6.1361
2024-03-02,6.1361
2024-03-03,6.1361
2024-03-04,6.1497
2024-03-05,6.1731
2024-03-06,6.1733
2024-03-07,6.2687
2024-03-08,6.2833
2024-03-09,6.2833
2024-03-10,6.2833
2024-03-11,6.3301
2024-03-12,6.3248
2024-03-13,6.5183
2024-03-14,6.5206
2024-03-15,6.6429
2024-03-16,6.6429
2024-03-17,6.6429
2024-03-18,6.6338
2024-03-19,6.7116
2024-03-20,6.7413
2024-03-21,6.778
2024-03-22,6.8022
2024-03-23,6.8022
2024-03-24,6.8022
2024-03-25,6.7936
2024-03-26,6.732
2024-03-27,6.7222
2024-03-28,6.8357
2024-03-29,6.8357
2024-03-30,6.8357
2024-03-31,6.8357
2024-04-01,6.9089
2024-04-02,7.0843
2024-04-03,7.1744
2024-04-04,7.2068
2024-04-05,7.2793
2024-04-06,7.2793
2024-04-07,7.2793
2024-04-08,7.2252
