,LAUR US Equity
2023-03-17,8.7649
2023-03-18,8.7649
2023-03-19,8.7649
2023-03-20,8.7532
2023-03-21,8.7416
2023-03-22,8.6369
2023-03-23,8.6893
2023-03-24,8.7765
2023-03-25,8.7765
2023-03-26,8.7765
2023-03-27,8.8812
2023-03-28,8.8463
2023-03-29,8.7998
2023-03-30,8.8405
2023-03-31,8.7043
2023-04-01,8.7043
2023-04-02,8.7043
2023-04-03,8.5624
2023-04-04,8.4886
2023-04-05,8.4999
2023-04-06,8.4375
2023-04-07,8.4375
2023-04-08,8.4375
2023-04-09,8.4375
2023-04-10,8.4829
2023-04-11,8.5737
2023-04-12,8.5964
2023-04-13,8.7838
2023-04-14,8.8701
2023-04-15,8.8701
2023-04-16,8.8701
2023-04-17,8.8587
2023-04-18,8.8303
2023-04-19,8.7337
2023-04-20,8.7905
2023-04-21,8.8417
2023-04-22,8.8417
2023-04-23,8.8417
2023-04-24,8.8474
2023-04-25,8.9496
2023-04-26,8.9383
2023-04-27,9.0065
2023-04-28,9.069
2023-04-29,9.069
2023-04-30,9.069
2023-05-01,9.0803
2023-05-02,8.8303
2023-05-03,8.7849
2023-05-04,8.7452
2023-05-05,9.0294
2023-05-06,9.0294
2023-05-07,9.0294
2023-05-08,8.8191
2023-05-09,8.8077
2023-05-10,8.8475
2023-05-11,8.8418
2023-05-12,8.8532
2023-05-13,8.8532
2023-05-14,8.8532
2023-05-15,8.8418
2023-05-16,8.8191
2023-05-17,8.8532
2023-05-18,9.018
2023-05-19,9.018
2023-05-20,9.018
2023-05-21,9.018
2023-05-22,8.9953
2023-05-23,9.0294
2023-05-24,9.0123
2023-05-25,9.0691
2023-05-26,9.0691
2023-05-27,9.0691
2023-05-28,9.0691
2023-05-29,9.0691
2023-05-30,8.9725
2023-05-31,8.9043
2023-06-01,8.9782
2023-06-02,9.1061
2023-06-03,9.1061
2023-06-04,9.1061
2023-06-05,9.0407
2023-06-06,9.1089
2023-06-07,9.1657
2023-06-08,9.0521
2023-06-09,8.9782
2023-06-10,8.9782
2023-06-11,8.9782
2023-06-12,8.8816
2023-06-13,8.8021
2023-06-14,8.6543
2023-06-15,8.6941
2023-06-16,8.7111
2023-06-17,8.7111
2023-06-18,8.7111
2023-06-19,8.7111
2023-06-20,8.6941
2023-06-21,8.9384
2023-06-22,8.8759
2023-06-23,8.6316
2023-06-24,8.6316
2023-06-25,8.6316
2023-06-26,8.6998
2023-06-27,8.6657
2023-06-28,8.4838
2023-06-29,8.6998
2023-06-30,7.9088
2023-07-01,7.9088
2023-07-02,7.9088
2023-07-03,7.8881
2023-07-04,7.8881
2023-07-05,7.9707
2023-07-06,7.7952
2023-07-07,7.8726
2023-07-08,7.8726
2023-07-09,7.8726
2023-07-10,7.9294
2023-07-11,8.0172
2023-07-12,7.9656
2023-07-13,8.0327
2023-07-14,8.0843
2023-07-15,8.0843
2023-07-16,8.0843
2023-07-17,8.0585
2023-07-18,8.0895
2023-07-19,8.0946
2023-07-20,8.0688
2023-07-21,8.1205
2023-07-22,8.1205
2023-07-23,8.1205
2023-07-24,8.1514
2023-07-25,8.1463
2023-07-26,8.1153
2023-07-27,8.1463
2023-07-28,8.2444
2023-07-29,8.2444
2023-07-30,8.2444
2023-07-31,8.2857
2023-08-01,8.3786
2023-08-02,8.265
2023-08-03,8.4942
2023-08-04,8.582
2023-08-05,8.582
2023-08-06,8.582
2023-08-07,8.9177
2023-08-08,8.8919
2023-08-09,9.0313
2023-08-10,9.0675
2023-08-11,9.0623
2023-08-12,9.0623
2023-08-13,9.0623
2023-08-14,9.0984
2023-08-15,9.2172
2023-08-16,9.0365
2023-08-17,9.052
2023-08-18,9.021
2023-08-19,9.021
2023-08-20,9.021
2023-08-21,9.0261
2023-08-22,8.9642
2023-08-23,9.0365
2023-08-24,9.0003
2023-08-25,8.8764
2023-08-26,8.8764
2023-08-27,8.8764
2023-08-28,8.8815
2023-08-29,8.8351
2023-08-30,8.8041
2023-08-31,8.8609
2023-09-01,9.0003
2023-09-02,9.0003
2023-09-03,9.0003
2023-09-04,9.0003
2023-09-05,8.6543
2023-09-06,8.5355
2023-09-07,8.5975
2023-09-08,8.5923
2023-09-09,8.5923
2023-09-10,8.5923
2023-09-11,8.6956
2023-09-12,8.7989
2023-09-13,8.928
2023-09-14,8.9487
2023-09-15,8.8505
2023-09-16,8.8505
2023-09-17,8.8505
2023-09-18,8.8351
2023-09-19,8.8557
2023-09-20,8.9693
2023-09-21,8.9693
2023-09-22,8.9228
2023-09-23,8.9228
2023-09-24,8.9228
2023-09-25,8.8557
2023-09-26,8.7937
2023-09-27,8.8609
2023-09-28,8.928
2023-09-29,8.5075
2023-09-30,8.5075
2023-10-01,8.5075
2023-10-02,8.528
2023-10-03,8.3743
2023-10-04,8.3948
2023-10-05,8.2257
2023-10-06,8.5075
2023-10-07,8.5075
2023-10-08,8.5075
2023-10-09,8.5998
2023-10-10,8.774
2023-10-11,8.856
2023-10-12,8.774
2023-10-13,8.5485
2023-10-14,8.5485
2023-10-15,8.5485
2023-10-16,8.7996
2023-10-17,8.7484
2023-10-18,8.6869
2023-10-19,8.6715
2023-10-20,8.6305
2023-10-21,8.6305
2023-10-22,8.6305
2023-10-23,8.5588
2023-10-24,8.5741
2023-10-25,8.5588
2023-10-26,8.5075
2023-10-27,8.5767
2023-10-28,8.5767
2023-10-29,8.5767
2023-10-30,8.6356
2023-10-31,8.528
2023-11-01,8.6151
2023-11-02,7.9963
2023-11-03,8.2783
2023-11-04,8.2783
2023-11-05,8.2783
2023-11-06,8.1604
2023-11-07,8.0219
2023-11-08,8.0475
2023-11-09,8.1758
2023-11-10,8.2322
2023-11-11,8.2322
2023-11-12,8.2322
2023-11-13,8.2989
2023-11-14,8.1501
2023-11-15,8.0065
2023-11-16,8.0886
2023-11-17,8.0681
2023-11-18,8.0681
2023-11-19,8.0681
2023-11-20,8.0527
2023-11-21,8.0732
2023-11-22,8.1091
2023-11-23,8.1091
2023-11-24,8.1142
2023-11-25,8.1142
2023-11-26,8.1142
2023-11-27,8.0065
2023-11-28,8.027
2023-11-29,8.0116
2023-11-30,8.0168
2023-12-01,8.0424
2023-12-02,8.0424
2023-12-03,8.0424
2023-12-04,7.9809
2023-12-05,8.0014
2023-12-06,8.0322
2023-12-07,8.0988
2023-12-08,8.2783
2023-12-09,8.2783
2023-12-10,8.2783
2023-12-11,8.2065
2023-12-12,8.1655
2023-12-13,8.2732
2023-12-14,8.3348
2023-12-15,8.1655
2023-12-16,8.1655
2023-12-17,8.1655
2023-12-18,8.2681
2023-12-19,8.463
2023-12-20,8.3399
2023-12-21,8.304
2023-12-22,8.3809
2023-12-23,8.3809
2023-12-24,8.3809
2023-12-25,8.3809
2023-12-26,8.3707
2023-12-27,8.2681
2023-12-28,8.2732
2023-12-29,7.8208
2023-12-30,7.8208
2023-12-31,7.8208
2024-01-01,7.8208
2024-01-02,7.5978
2024-01-03,7.4957
2024-01-04,7.5189
2024-01-05,7.4957
2024-01-06,7.4957
2024-01-07,7.4957
2024-01-08,7.4864
2024-01-09,7.2634
2024-01-10,7.3145
2024-01-11,7.3795
2024-01-12,7.5142
2024-01-13,7.5142
2024-01-14,7.5142
2024-01-15,7.5142
2024-01-16,7.4957
2024-01-17,7.4213
2024-01-18,7.3981
2024-01-19,7.3563
2024-01-20,7.3563
2024-01-21,7.3563
2024-01-22,7.6257
2024-01-23,7.4817
2024-01-24,7.4306
2024-01-25,7.491
2024-01-26,7.5282
2024-01-27,7.5282
2024-01-28,7.5282
2024-01-29,7.4864
2024-01-30,7.4074
2024-01-31,7.3145
2024-02-01,7.4724
2024-02-02,7.3656
2024-02-03,7.3656
2024-02-04,7.3656
2024-02-05,7.3331
2024-02-06,7.3563
2024-02-07,7.4631
2024-02-08,7.5003
2024-02-09,7.4864
2024-02-10,7.4864
2024-02-11,7.4864
2024-02-12,7.6071
2024-02-13,7.3842
2024-02-14,7.4678
2024-02-15,7.4957
2024-02-16,7.4631
2024-02-17,7.4631
2024-02-18,7.4631
2024-02-19,7.4631
2024-02-20,7.491
2024-02-21,7.5421
2024-02-22,7.5693
2024-02-23,7.5647
2024-02-24,7.5647
2024-02-25,7.5647
2024-02-26,7.546
2024-02-27,7.5972
2024-02-28,7.6856
2024-02-29,7.6902
2024-03-01,7.7321
2024-03-02,7.7321
2024-03-03,7.7321
2024-03-04,7.7042
2024-03-05,7.6623
2024-03-06,7.6995
2024-03-07,7.7879
2024-03-08,7.7879
2024-03-09,7.7879
2024-03-10,7.7879
2024-03-11,7.7739
2024-03-12,7.7739
2024-03-13,7.8019
2024-03-14,7.76
2024-03-15,7.8158
2024-03-16,7.8158
2024-03-17,7.8158
2024-03-18,7.8112
2024-03-19,7.8484
2024-03-20,7.9646
2024-03-21,7.9925
2024-03-22,8.0112
2024-03-23,8.0112
2024-03-24,8.0112
2024-03-25,7.9879
2024-03-26,8.1274
2024-03-27,8.1972
2024-03-28,8.2298
2024-03-29,8.2298
2024-03-30,8.2298
2024-03-31,8.2298
2024-04-01,8.267
2024-04-02,8.2251
2024-04-03,8.2623
2024-04-04,8.2391
2024-04-05,8.3507
2024-04-06,8.3507
2024-04-07,8.3507
2024-04-08,8.3321
