,TPX US Equity
2023-03-19,13.9787
2023-03-20,14.2391
2023-03-21,14.6361
2023-03-22,14.4566
2023-03-23,14.3984
2023-03-24,14.3959
2023-03-25,14.3959
2023-03-26,14.3959
2023-03-27,14.6386
2023-03-28,14.5653
2023-03-29,14.6943
2023-03-30,14.6715
2023-03-31,15.8325
2023-04-01,15.8325
2023-04-02,15.8325
2023-04-03,15.7621
2023-04-04,15.4939
2023-04-05,15.0686
2023-04-06,14.9928
2023-04-07,14.9928
2023-04-08,14.9928
2023-04-09,14.9928
2023-04-10,15.1011
2023-04-11,15.54
2023-04-12,15.326
2023-04-13,15.3205
2023-04-14,15.3747
2023-04-15,15.3747
2023-04-16,15.3747
2023-04-17,15.4939
2023-04-18,15.5454
2023-04-19,15.4316
2023-04-20,15.1282
2023-04-21,14.9521
2023-04-22,14.9521
2023-04-23,14.9521
2023-04-24,15.0496
2023-04-25,14.8221
2023-04-26,14.8031
2023-04-27,15.028
2023-04-28,15.2853
2023-04-29,15.2853
2023-04-30,15.2853
2023-05-01,15.1553
2023-05-02,15.0469
2023-05-03,14.9982
2023-05-04,14.8546
2023-05-05,14.9711
2023-05-06,14.9711
2023-05-07,14.9711
2023-05-08,15.326
2023-05-09,15.3612
2023-05-10,15.0398
2023-05-11,15.2511
2023-05-12,15.4678
2023-05-13,15.4678
2023-05-14,15.4678
2023-05-15,15.7386
2023-05-16,15.5111
2023-05-17,15.3784
2023-05-18,15.5599
2023-05-19,15.3838
2023-05-20,15.3838
2023-05-21,15.3838
2023-05-22,15.4163
2023-05-23,15.3974
2023-05-24,15.224
2023-05-25,15.1563
2023-05-26,15.2728
2023-05-27,15.2728
2023-05-28,15.2728
2023-05-29,15.2728
2023-05-30,15.224
2023-05-31,14.788
2023-06-01,14.8773
2023-06-02,15.2376
2023-06-03,15.2376
2023-06-04,15.2376
2023-06-05,14.7392
2023-06-06,15.2809
2023-06-07,15.5653
2023-06-08,15.4867
2023-06-09,15.3486
2023-06-10,15.3486
2023-06-11,15.3486
2023-06-12,15.4163
2023-06-13,15.587
2023-06-14,15.4922
2023-06-15,15.6113
2023-06-16,15.5436
2023-06-17,15.5436
2023-06-18,15.5436
2023-06-19,15.5436
2023-06-20,15.4515
2023-06-21,15.4922
2023-06-22,15.4272
2023-06-23,15.3351
2023-06-24,15.3351
2023-06-25,15.3351
2023-06-26,15.5626
2023-06-27,15.8768
2023-06-28,15.7441
2023-06-29,15.9661
2023-06-30,15.6962
2023-07-01,15.6962
2023-07-02,15.6962
2023-07-03,15.6141
2023-07-04,15.6141
2023-07-05,15.6856
2023-07-06,15.4845
2023-07-07,15.7915
2023-07-08,15.7915
2023-07-09,15.7915
2023-07-10,16.4028
2023-07-11,16.5642
2023-07-12,16.813
2023-07-13,16.7336
2023-07-14,16.7283
2023-07-15,16.7283
2023-07-16,16.7283
2023-07-17,17.0062
2023-07-18,17.0829
2023-07-19,17.3105
2023-07-20,17.2258
2023-07-21,17.2443
2023-07-22,17.2443
2023-07-23,17.2443
2023-07-24,17.2523
2023-07-25,17.3317
2023-07-26,17.3423
2023-07-27,17.2814
2023-07-28,17.2629
2023-07-29,17.2629
2023-07-30,17.2629
2023-07-31,16.903
2023-08-01,16.7495
2023-08-02,16.6039
2023-08-03,17.2496
2023-08-04,17.2258
2023-08-05,17.2258
2023-08-06,17.2258
2023-08-07,17.0935
2023-08-08,17.1729
2023-08-09,17.261
2023-08-10,17.171
2023-08-11,17.0704
2023-08-12,17.0704
2023-08-13,17.0704
2023-08-14,17.0731
2023-08-15,17.0254
2023-08-16,16.7977
2023-08-17,16.4985
2023-08-18,16.4402
2023-08-19,16.4402
2023-08-20,16.4402
2023-08-21,16.3529
2023-08-22,16.4164
2023-08-23,16.7156
2023-08-24,16.5832
2023-08-25,16.5514
2023-08-26,16.5514
2023-08-27,16.5514
2023-08-28,16.9724
2023-08-29,17.2822
2023-08-30,17.314
2023-08-31,17.4623
2023-09-01,17.5602
2023-09-02,17.5602
2023-09-03,17.5602
2023-09-04,17.5602
2023-09-05,17.0413
2023-09-06,17.036
2023-09-07,17.0492
2023-09-08,16.8718
2023-09-09,16.8718
2023-09-10,16.8718
2023-09-11,17.2107
2023-09-12,17.1154
2023-09-13,16.9539
2023-09-14,17.2637
2023-09-15,16.938
2023-09-16,16.938
2023-09-17,16.938
2023-09-18,16.9062
2023-09-19,16.9513
2023-09-20,16.7077
2023-09-21,16.3688
2023-09-22,16.3529
2023-09-23,16.3529
2023-09-24,16.3529
2023-09-25,16.3449
2023-09-26,16.1463
2023-09-27,16.2072
2023-09-28,16.4349
2023-09-29,16.8063
2023-09-30,16.8063
2023-10-01,16.8063
2023-10-02,16.4333
2023-10-03,16.0114
2023-10-04,16.2918
2023-10-05,16.1475
2023-10-06,16.1584
2023-10-07,16.1584
2023-10-08,16.1584
2023-10-09,16.2155
2023-10-10,16.3761
2023-10-11,16.3108
2023-10-12,15.897
2023-10-13,15.8671
2023-10-14,15.8671
2023-10-15,15.8671
2023-10-16,16.2509
2023-10-17,16.4469
2023-10-18,16.1311
2023-10-19,15.9324
2023-10-20,15.8644
2023-10-21,15.8644
2023-10-22,15.8644
2023-10-23,15.848
2023-10-24,15.8562
2023-10-25,15.5976
2023-10-26,15.3607
2023-10-27,15.3526
2023-10-28,15.3526
2023-10-29,15.3526
2023-10-30,15.6683
2023-10-31,15.878
2023-11-01,16.0059
2023-11-02,15.0259
2023-11-03,15.6384
2023-11-04,15.6384
2023-11-05,15.6384
2023-11-06,15.2192
2023-11-07,15.339
2023-11-08,15.2234
2023-11-09,14.951
2023-11-10,15.2125
2023-11-11,15.2125
2023-11-12,15.2125
2023-11-13,15.1907
2023-11-14,16.0025
2023-11-15,16.0352
2023-11-16,15.692
2023-11-17,15.7873
2023-11-18,15.7873
2023-11-19,15.7873
2023-11-20,15.9535
2023-11-21,15.8064
2023-11-22,15.8009
2023-11-23,15.8009
2023-11-24,15.7955
2023-11-25,15.7955
2023-11-26,15.7955
2023-11-27,15.711
2023-11-28,15.7083
2023-11-29,16.0761
2023-11-30,15.9916
2023-12-01,16.6372
2023-12-02,16.6372
2023-12-03,16.6372
2023-12-04,16.975
2023-12-05,16.8443
2023-12-06,17.3918
2023-12-07,17.4654
2023-12-08,17.5989
2023-12-09,17.5989
2023-12-10,17.5989
2023-12-11,17.7623
2023-12-12,17.7841
2023-12-13,18.3589
2023-12-14,18.7839
2023-12-15,18.6994
2023-12-16,18.6994
2023-12-17,18.6994
2023-12-18,18.6776
2023-12-19,18.7076
2023-12-20,18.3235
2023-12-21,18.7512
2023-12-22,18.7566
2023-12-23,18.7566
2023-12-24,18.7566
2023-12-25,18.7566
2023-12-26,18.8955
2023-12-27,18.9473
2023-12-28,18.9963
2023-12-29,19.7336
2023-12-30,19.7336
2023-12-31,19.7336
2024-01-01,19.7336
2024-01-02,19.3562
2024-01-03,18.9789
2024-01-04,18.8682
2024-01-05,19.0782
2024-01-06,19.0782
2024-01-07,19.0782
2024-01-08,19.4385
2024-01-09,19.4669
2024-01-10,19.779
2024-01-11,19.6882
2024-01-12,19.4555
2024-01-13,19.4555
2024-01-14,19.4555
2024-01-15,19.4555
2024-01-16,19.2938
2024-01-17,19.1917
2024-01-18,19.6314
2024-01-19,19.7421
2024-01-20,19.7421
2024-01-21,19.7421
2024-01-22,19.8868
2024-01-23,19.7761
2024-01-24,19.6371
2024-01-25,19.7392
2024-01-26,19.9634
2024-01-27,19.9634
2024-01-28,19.9634
2024-01-29,20.1052
2024-01-30,19.9719
2024-01-31,19.4272
2024-02-01,19.5917
2024-02-02,19.5406
2024-02-03,19.5406
2024-02-04,19.5406
2024-02-05,19.6201
2024-02-06,19.657
2024-02-07,19.813
2024-02-08,19.9939
2024-02-09,19.6307
2024-02-10,19.6307
2024-02-11,19.6307
2024-02-12,20.028
2024-02-13,19.4974
2024-02-14,19.6705
2024-02-15,19.6279
2024-02-16,19.768
2024-02-17,19.768
2024-02-18,19.768
2024-02-19,19.768
2024-02-20,19.7051
2024-02-21,19.565
2024-02-22,19.7737
2024-02-23,20.1168
2024-02-24,20.1168
2024-02-25,20.1168
2024-02-26,20.1368
2024-02-27,20.6743
2024-02-28,20.54
2024-02-29,20.8459
2024-03-01,20.9259
2024-03-02,20.9259
2024-03-03,20.9259
2024-03-04,20.8259
2024-03-05,20.6715
2024-03-06,20.9603
2024-03-07,21.0946
2024-03-08,20.9431
2024-03-09,20.9431
2024-03-10,20.9431
2024-03-11,20.6972
2024-03-12,20.8831
2024-03-13,21.2147
2024-03-14,20.8459
2024-03-15,20.4285
2024-03-16,20.4285
2024-03-17,20.4285
2024-03-18,20.3084
2024-03-19,20.4999
2024-03-20,20.7315
2024-03-21,21.3091
2024-03-22,20.966
2024-03-23,20.966
2024-03-24,20.966
2024-03-25,21.1661
2024-03-26,21.3033
2024-03-27,21.3499
2024-03-28,21.5186
2024-03-29,21.5186
2024-03-30,21.5186
2024-03-31,21.5186
2024-04-01,21.144
2024-04-02,20.6951
2024-04-03,20.5579
2024-04-04,20.3835
2024-04-05,20.6265
2024-04-06,20.6265
2024-04-07,20.6265
2024-04-08,20.6036
