,ETN US Equity
2023-03-17,25.9633
2023-03-18,25.9633
2023-03-19,25.9633
2023-03-20,26.4496
2023-03-21,26.9316
2023-03-22,26.8204
2023-03-23,26.5894
2023-03-24,26.461
2023-03-25,26.461
2023-03-26,26.461
2023-03-27,26.4952
2023-03-28,26.7391
2023-03-29,27.03
2023-03-30,27.2382
2023-03-31,26.0995
2023-04-01,26.0995
2023-04-02,26.0995
2023-04-03,25.9915
2023-04-04,24.8727
2023-04-05,24.3625
2023-04-06,24.0629
2023-04-07,24.0629
2023-04-08,24.0629
2023-04-09,24.0629
2023-04-10,24.2235
2023-04-11,24.4071
2023-04-12,24.8686
2023-04-13,24.6621
2023-04-14,24.8146
2023-04-15,24.8146
2023-04-16,24.8146
2023-04-17,24.982
2023-04-18,25.067
2023-04-19,25.0279
2023-04-20,24.9685
2023-04-21,24.9577
2023-04-22,24.9577
2023-04-23,24.9577
2023-04-24,25.0805
2023-04-25,25.0792
2023-04-26,24.8281
2023-04-27,25.6446
2023-04-28,25.5299
2023-04-29,25.5299
2023-04-30,25.5299
2023-05-01,25.754
2023-05-02,26.3572
2023-05-03,26.2749
2023-05-04,25.7423
2023-05-05,26.0951
2023-05-06,26.0951
2023-05-07,26.0951
2023-05-08,25.937
2023-05-09,26.0275
2023-05-10,25.8329
2023-05-11,25.7532
2023-05-12,25.7613
2023-05-13,25.7613
2023-05-14,25.7613
2023-05-15,25.9424
2023-05-16,25.468
2023-05-17,26.0884
2023-05-18,26.5763
2023-05-19,26.5141
2023-05-20,26.5141
2023-05-21,26.5141
2023-05-22,26.5182
2023-05-23,26.137
2023-05-24,25.7059
2023-05-25,26.8926
2023-05-26,27.6374
2023-05-27,27.6374
2023-05-28,27.6374
2023-05-29,27.6374
2023-05-30,27.5495
2023-05-31,26.7507
2023-06-01,27.1751
2023-06-02,28.1807
2023-06-03,28.1807
2023-06-04,28.1807
2023-06-05,27.7901
2023-06-06,27.7671
2023-06-07,28.4673
2023-06-08,28.3618
2023-06-09,28.2915
2023-06-10,28.2915
2023-06-11,28.2915
2023-06-12,28.5957
2023-06-13,29.1782
2023-06-14,29.0714
2023-06-15,29.5878
2023-06-16,28.8268
2023-06-17,28.8268
2023-06-18,28.8268
2023-06-19,28.8268
2023-06-20,29.2282
2023-06-21,29.3107
2023-06-22,29.4134
2023-06-23,29.2593
2023-06-24,29.2593
2023-06-25,29.2593
2023-06-26,29.4783
2023-06-27,29.6905
2023-06-28,29.2985
2023-06-29,29.8527
2023-06-30,27.8409
2023-07-01,27.8409
2023-07-02,27.8409
2023-07-03,27.7821
2023-07-04,27.7821
2023-07-05,27.5655
2023-07-06,27.4215
2023-07-07,27.5104
2023-07-08,27.5104
2023-07-09,27.5104
2023-07-10,28.0863
2023-07-11,28.075
2023-07-12,27.9436
2023-07-13,28.249
2023-07-14,28.1364
2023-07-15,28.1364
2023-07-16,28.1364
2023-07-17,28.4493
2023-07-18,28.9977
2023-07-19,28.9313
2023-07-20,29.069
2023-07-21,28.6659
2023-07-22,28.6659
2023-07-23,28.6659
2023-07-24,28.6246
2023-07-25,28.4906
2023-07-26,28.0838
2023-07-27,27.9661
2023-07-28,28.1163
2023-07-29,28.1163
2023-07-30,28.1163
2023-07-31,28.3692
2023-08-01,30.1093
2023-08-02,30.093
2023-08-03,29.8712
2023-08-04,29.7208
2023-08-05,29.7208
2023-08-06,29.7208
2023-08-07,30.3712
2023-08-08,30.2597
2023-08-09,29.9627
2023-08-10,29.8499
2023-08-11,30.0291
2023-08-12,30.0291
2023-08-13,30.0291
2023-08-14,30.1143
2023-08-15,29.9765
2023-08-16,29.7446
2023-08-17,29.5303
2023-08-18,29.5642
2023-08-19,29.5642
2023-08-20,29.5642
2023-08-21,29.7008
2023-08-22,29.895
2023-08-23,30.3975
2023-08-24,30.3486
2023-08-25,30.7672
2023-08-26,30.7672
2023-08-27,30.7672
2023-08-28,31.0166
2023-08-29,31.2471
2023-08-30,31.4978
2023-08-31,31.5341
2023-09-01,31.9477
2023-09-02,31.9477
2023-09-03,31.9477
2023-09-04,31.9477
2023-09-05,31.4339
2023-09-06,31.6895
2023-09-07,32.0905
2023-09-08,32.2559
2023-09-09,32.2559
2023-09-10,32.2559
2023-09-11,32.4953
2023-09-12,31.2246
2023-09-13,30.4113
2023-09-14,30.504
2023-09-15,29.9389
2023-09-16,29.9389
2023-09-17,29.9389
2023-09-18,30.1281
2023-09-19,29.7534
2023-09-20,29.5642
2023-09-21,29.0629
2023-09-22,29.3148
2023-09-23,29.3148
2023-09-24,29.3148
2023-09-25,29.7208
2023-09-26,29.1156
2023-09-27,29.5278
2023-09-28,29.6745
2023-09-29,25.2279
2023-09-30,25.2279
2023-10-01,25.2279
2023-10-02,24.8983
2023-10-03,24.7693
2023-10-04,24.8008
2023-10-05,24.1331
2023-10-06,24.8929
2023-10-07,24.8929
2023-10-08,24.8929
2023-10-09,25.2279
2023-10-10,25.2235
2023-10-11,25.5086
2023-10-12,25.6799
2023-10-13,24.7206
2023-10-14,24.7206
2023-10-15,24.7206
2023-10-16,25.049
2023-10-17,25.0642
2023-10-18,24.0496
2023-10-19,23.7786
2023-10-20,23.1369
2023-10-21,23.1369
2023-10-22,23.1369
2023-10-23,23.2973
2023-10-24,23.7494
2023-10-25,23.2713
2023-10-26,23.4144
2023-10-27,23.28
2023-10-28,23.28
2023-10-29,23.28
2023-10-30,23.5477
2023-10-31,24.6627
2023-11-01,25.4134
2023-11-02,25.5576
2023-11-03,25.409
2023-11-04,25.409
2023-11-05,25.409
2023-11-06,25.5869
2023-11-07,25.5229
2023-11-08,25.7138
2023-11-09,25.7985
2023-11-10,26.1716
2023-11-11,26.1716
2023-11-12,26.1716
2023-11-13,26.253
2023-11-14,26.8528
2023-11-15,26.5871
2023-11-16,26.7118
2023-11-17,26.8203
2023-11-18,26.8203
2023-11-19,26.8203
2023-11-20,26.7248
2023-11-21,26.7346
2023-11-22,26.9407
2023-11-23,26.9407
2023-11-24,26.9201
2023-11-25,26.9201
2023-11-26,26.9201
2023-11-27,26.9266
2023-11-28,26.4721
2023-11-29,26.6034
2023-11-30,26.8084
2023-12-01,27.1089
2023-12-02,27.1089
2023-12-03,27.1089
2023-12-04,26.8637
2023-12-05,26.5817
2023-12-06,26.7248
2023-12-07,26.8344
2023-12-08,27.3095
2023-12-09,27.3095
2023-12-10,27.3095
2023-12-11,27.5666
2023-12-12,27.8237
2023-12-13,27.7955
2023-12-14,27.8942
2023-12-15,27.8628
2023-12-16,27.8628
2023-12-17,27.8628
2023-12-18,27.8324
2023-12-19,27.943
2023-12-20,27.4874
2023-12-21,27.8497
2023-12-22,27.9962
2023-12-23,27.9962
2023-12-24,27.9962
2023-12-25,27.9962
2023-12-26,28.1665
2023-12-27,28.2327
2023-12-28,28.2251
2023-12-29,26.6462
2023-12-30,26.6462
2023-12-31,26.6462
2024-01-01,26.6462
2024-01-02,26.4488
2024-01-03,25.8527
2024-01-04,25.9946
2024-01-05,26.0336
2024-01-06,26.0336
2024-01-07,26.0336
2024-01-08,26.4571
2024-01-09,26.5085
2024-01-10,26.6534
2024-01-11,26.9134
2024-01-12,26.7788
2024-01-13,26.7788
2024-01-14,26.7788
2024-01-15,26.7788
2024-01-16,26.7407
2024-01-17,26.2803
2024-01-18,26.5742
2024-01-19,27.0347
2024-01-20,27.0347
2024-01-21,27.0347
2024-01-22,26.9627
2024-01-23,26.8959
2024-01-24,26.7233
2024-01-25,27.1601
2024-01-26,27.1673
2024-01-27,27.1673
2024-01-28,27.1673
2024-01-29,27.4581
2024-01-30,27.6175
2024-01-31,27.1868
2024-02-01,29.0872
2024-02-02,29.6556
2024-02-03,29.6556
2024-02-04,29.6556
2024-02-05,29.5857
2024-02-06,29.7604
2024-02-07,29.9382
2024-02-08,29.9752
2024-02-09,30.4634
2024-02-10,30.4634
2024-02-11,30.4634
2024-02-12,30.0616
2024-02-13,29.8899
2024-02-14,30.2229
2024-02-15,30.2404
2024-02-16,30.4182
2024-02-17,30.4182
2024-02-18,30.4182
2024-02-19,30.4182
2024-02-20,30.2712
2024-02-21,30.3812
2024-02-22,31.1438
2024-02-23,31.1798
2024-02-24,31.1798
2024-02-25,31.1798
2024-02-26,31.1151
2024-02-27,31.04
2024-02-28,31.3884
2024-02-29,31.613
2024-03-01,32.0963
2024-03-02,32.0963
2024-03-03,32.0963
2024-03-04,32.3925
2024-03-05,31.9143
2024-03-06,32.4089
2024-03-07,32.8603
2024-03-08,32.486
2024-03-09,32.486
2024-03-10,32.486
2024-03-11,31.9935
2024-03-12,32.5117
2024-03-13,32.7688
2024-03-14,32.774
2024-03-15,32.5583
2024-03-16,32.5583
2024-03-17,32.5583
2024-03-18,32.6458
2024-03-19,33.0791
2024-03-20,33.7842
2024-03-21,34.3719
2024-03-22,34.481
2024-03-23,34.481
2024-03-24,34.481
2024-03-25,33.9973
2024-03-26,34.0178
2024-03-27,34.2566
2024-03-28,34.0796
2024-03-29,34.0796
2024-03-30,34.0796
2024-03-31,34.0796
2024-04-01,34.0127
2024-04-02,34.2927
2024-04-03,34.9298
2024-04-04,34.8495
2024-04-05,35.9149
2024-04-06,35.9149
2024-04-07,35.9149
2024-04-08,35.4321
