,SFM US Equity
2023-03-20,12.8901
2023-03-21,13.0497
2023-03-22,12.7822
2023-03-23,12.9059
2023-03-24,13.0526
2023-03-25,13.0526
2023-03-26,13.0526
2023-03-27,13.2827
2023-03-28,13.3431
2023-03-29,13.2712
2023-03-30,13.4006
2023-03-31,14.5199
2023-04-01,14.5199
2023-04-02,14.5199
2023-04-03,14.5895
2023-04-04,14.4805
2023-04-05,14.3108
2023-04-06,14.4017
2023-04-07,14.4017
2023-04-08,14.4017
2023-04-09,14.4017
2023-04-10,14.3442
2023-04-11,14.3411
2023-04-12,14.329
2023-04-13,14.2624
2023-04-14,13.9428
2023-04-15,13.9428
2023-04-16,13.9428
2023-04-17,14.1382
2023-04-18,14.0352
2023-04-19,13.9655
2023-04-20,13.8171
2023-04-21,13.9383
2023-04-22,13.9383
2023-04-23,13.9383
2023-04-24,14.2533
2023-04-25,14.0412
2023-04-26,14.2351
2023-04-27,14.4956
2023-04-28,14.4078
2023-04-29,14.4078
2023-04-30,14.4078
2023-05-01,14.5149
2023-05-02,15.375
2023-05-03,14.8238
2023-05-04,14.9086
2023-05-05,14.9389
2023-05-06,14.9389
2023-05-07,14.9389
2023-05-08,14.7753
2023-05-09,14.8904
2023-05-10,14.9722
2023-05-11,15.0419
2023-05-12,15.2205
2023-05-13,15.2205
2023-05-14,15.2205
2023-05-15,14.8965
2023-05-16,14.8904
2023-05-17,14.8753
2023-05-18,14.8692
2023-05-19,15.0479
2023-05-20,15.0479
2023-05-21,15.0479
2023-05-22,14.7935
2023-05-23,14.8298
2023-05-24,14.8722
2023-05-25,14.8389
2023-05-26,14.7935
2023-05-27,14.7935
2023-05-28,14.7935
2023-05-29,14.7935
2023-05-30,14.6087
2023-05-31,14.3755
2023-06-01,13.8364
2023-06-02,13.9212
2023-06-03,13.9212
2023-06-04,13.9212
2023-06-05,13.791
2023-06-06,13.9016
2023-06-07,14.112
2023-06-08,14.1242
2023-06-09,14.1787
2023-06-10,14.1787
2023-06-11,14.1787
2023-06-12,14.2695
2023-06-13,14.4634
2023-06-14,14.5936
2023-06-15,14.4513
2023-06-16,14.1454
2023-06-17,14.1454
2023-06-18,14.1454
2023-06-19,14.1454
2023-06-20,13.9334
2023-06-21,13.9606
2023-06-22,14.3877
2023-06-23,14.3543
2023-06-24,14.3543
2023-06-25,14.3543
2023-06-26,14.5209
2023-06-27,14.7026
2023-06-28,14.8056
2023-06-29,14.8965
2023-06-30,14.8785
2023-07-01,14.8785
2023-07-02,14.8785
2023-07-03,14.8665
2023-07-04,14.8665
2023-07-05,15.0038
2023-07-06,14.8605
2023-07-07,14.968
2023-07-08,14.968
2023-07-09,14.968
2023-07-10,15.1052
2023-07-11,15.335
2023-07-12,15.2485
2023-07-13,15.335
2023-07-14,15.147
2023-07-15,15.147
2023-07-16,15.147
2023-07-17,15.2455
2023-07-18,15.4126
2023-07-19,15.5379
2023-07-20,15.8064
2023-07-21,15.8751
2023-07-22,15.8751
2023-07-23,15.8751
2023-07-24,15.8423
2023-07-25,15.6155
2023-07-26,15.4872
2023-07-27,15.6244
2023-07-28,15.5319
2023-07-29,15.5319
2023-07-30,15.5319
2023-07-31,15.6304
2023-08-01,15.2195
2023-08-02,14.9596
2023-08-03,15.2845
2023-08-04,15.1457
2023-08-05,15.1457
2023-08-06,15.1457
2023-08-07,15.1989
2023-08-08,14.936
2023-08-09,14.9921
2023-08-10,15.1162
2023-08-11,15.2845
2023-08-12,15.2845
2023-08-13,15.2845
2023-08-14,15.2786
2023-08-15,15.1398
2023-08-16,14.9242
2023-08-17,15.0039
2023-08-18,15.4736
2023-08-19,15.4736
2023-08-20,15.4736
2023-08-21,15.4883
2023-08-22,15.3495
2023-08-23,15.574
2023-08-24,15.4293
2023-08-25,15.5828
2023-08-26,15.5828
2023-08-27,15.5828
2023-08-28,15.7084
2023-08-29,15.8871
2023-08-30,15.8634
2023-08-31,15.9668
2023-09-01,15.5474
2023-09-02,15.5474
2023-09-03,15.5474
2023-09-04,15.5474
2023-09-05,15.5474
2023-09-06,15.4322
2023-09-07,15.382
2023-09-08,15.6833
2023-09-09,15.6833
2023-09-10,15.6833
2023-09-11,15.6803
2023-09-12,15.639
2023-09-13,15.6685
2023-09-14,15.9078
2023-09-15,15.9698
2023-09-16,15.9698
2023-09-17,15.9698
2023-09-18,15.9491
2023-09-19,15.89
2023-09-20,15.9698
2023-09-21,16.0613
2023-09-22,16.1411
2023-09-23,16.1411
2023-09-24,16.1411
2023-09-25,16.3715
2023-09-26,16.1736
2023-09-27,16.4601
2023-09-28,16.5635
2023-09-29,16.8248
2023-09-30,16.8248
2023-10-01,16.8248
2023-10-02,16.5866
2023-10-03,16.4348
2023-10-04,16.789
2023-10-05,16.6878
2023-10-06,16.7027
2023-10-07,16.7027
2023-10-08,16.7027
2023-10-09,16.7325
2023-10-10,17.1522
2023-10-11,17.0302
2023-10-12,17.0599
2023-10-13,16.9468
2023-10-14,16.9468
2023-10-15,16.9468
2023-10-16,16.5866
2023-10-17,16.9319
2023-10-18,16.8754
2023-10-19,16.67
2023-10-20,16.7027
2023-10-21,16.7027
2023-10-22,16.7027
2023-10-23,16.7533
2023-10-24,17.1105
2023-10-25,17.173
2023-10-26,17.0808
2023-10-27,17.0212
2023-10-28,17.0212
2023-10-29,17.0212
2023-10-30,16.9885
2023-10-31,16.5379
2023-11-01,16.1082
2023-11-02,16.289
2023-11-03,16.4253
2023-11-04,16.4253
2023-11-05,16.4253
2023-11-06,16.1437
2023-11-07,16.1437
2023-11-08,15.9837
2023-11-09,16.1734
2023-11-10,16.2208
2023-11-11,16.2208
2023-11-12,16.2208
2023-11-13,16.4757
2023-11-14,16.4401
2023-11-15,16.5617
2023-11-16,16.2534
2023-11-17,16.2682
2023-11-18,16.2682
2023-11-19,16.2682
2023-11-20,16.3453
2023-11-21,16.0637
2023-11-22,16.4253
2023-11-23,16.4253
2023-11-24,16.532
2023-11-25,16.532
2023-11-26,16.532
2023-11-27,16.6002
2023-11-28,16.4757
2023-11-29,16.4194
2023-11-30,16.8521
2023-12-01,17.1011
2023-12-02,17.1011
2023-12-03,17.1011
2023-12-04,17.5457
2023-12-05,17.5101
2023-12-06,17.5812
2023-12-07,17.7917
2023-12-08,17.7235
2023-12-09,17.7235
2023-12-10,17.7235
2023-12-11,17.8746
2023-12-12,18.0466
2023-12-13,18.5652
2023-12-14,18.1384
2023-12-15,18.3933
2023-12-16,18.3933
2023-12-17,18.3933
2023-12-18,18.4022
2023-12-19,18.3696
2023-12-20,18.2777
2023-12-21,18.503
2023-12-22,18.5563
2023-12-23,18.5563
2023-12-24,18.5563
2023-12-25,18.5563
2023-12-26,18.2896
2023-12-27,18.334
2023-12-28,18.254
2023-12-29,18.1165
2023-12-30,18.1165
2023-12-31,18.1165
2024-01-01,18.1165
2024-01-02,18.3862
2024-01-03,18.044
2024-01-04,18.3775
2024-01-05,18.4326
2024-01-06,18.4326
2024-01-07,18.4326
2024-01-08,18.5834
2024-01-09,18.4384
2024-01-10,18.5196
2024-01-11,18.5196
2024-01-12,18.7023
2024-01-13,18.7023
2024-01-14,18.7023
2024-01-15,18.7023
2024-01-16,18.9256
2024-01-17,19.0618
2024-01-18,19.1256
2024-01-19,19.1343
2024-01-20,19.1343
2024-01-21,19.1343
2024-01-22,19.1633
2024-01-23,18.969
2024-01-24,18.4007
2024-01-25,18.6182
2024-01-26,18.5921
2024-01-27,18.5921
2024-01-28,18.5921
2024-01-29,18.7719
2024-01-30,18.9777
2024-01-31,18.7719
2024-02-01,19.1285
2024-02-02,19.0879
2024-02-03,19.0879
2024-02-04,19.0879
2024-02-05,19.0183
2024-02-06,18.8792
2024-02-07,18.6501
2024-02-08,18.885
2024-02-09,19.0067
2024-02-10,19.0067
2024-02-11,19.0067
2024-02-12,19.2938
2024-02-13,19.0212
2024-02-14,19.2358
2024-02-15,19.4272
2024-02-16,19.491
2024-02-17,19.491
2024-02-18,19.491
2024-02-19,19.491
2024-02-20,19.5548
2024-02-21,19.4272
2024-02-22,19.7014
2024-02-23,21.3977
2024-02-24,21.3977
2024-02-25,21.3977
2024-02-26,21.6029
2024-02-27,21.7763
2024-02-28,22.0421
2024-02-29,22.2098
2024-03-01,22.4843
2024-03-02,22.4843
2024-03-03,22.4843
2024-03-04,22.5392
2024-03-05,22.3369
2024-03-06,22.4698
2024-03-07,22.4612
2024-03-08,22.4727
2024-03-09,22.4727
2024-03-10,22.4727
2024-03-11,22.2415
2024-03-12,22.2907
2024-03-13,22.3976
2024-03-14,22.4092
2024-03-15,22.8137
2024-03-16,22.8137
2024-03-17,22.8137
2024-03-18,22.467
2024-03-19,21.837
2024-03-20,22.1664
2024-03-21,22.1751
2024-03-22,22.5421
2024-03-23,22.5421
2024-03-24,22.5421
2024-03-25,22.4959
2024-03-26,22.6346
2024-03-27,22.6721
2024-03-28,22.7993
2024-03-29,22.7993
2024-03-30,22.7993
2024-03-31,22.7993
2024-04-01,22.5479
2024-04-02,22.6028
2024-04-03,22.4554
2024-04-04,22.2473
2024-04-05,22.5045
2024-04-06,22.5045
2024-04-07,22.5045
2024-04-08,22.519
