,VNOM US Equity
2023-03-16,7.2703
2023-03-17,7.3111
2023-03-18,7.3111
2023-03-19,7.3111
2023-03-20,7.4023
2023-03-21,7.5392
2023-03-22,7.4023
2023-03-23,7.2847
2023-03-24,7.2475
2023-03-25,7.2475
2023-03-26,7.2475
2023-03-27,7.4431
2023-03-28,7.5008
2023-03-29,7.5824
2023-03-30,7.5272
2023-03-31,8.1674
2023-04-01,8.1674
2023-04-02,8.1674
2023-04-03,8.6011
2023-04-04,8.5124
2023-04-05,8.624
2023-04-06,8.6544
2023-04-07,8.6544
2023-04-08,8.6544
2023-04-09,8.6544
2023-04-10,8.7077
2023-04-11,8.7914
2023-04-12,8.8218
2023-04-13,8.8269
2023-04-14,8.8878
2023-04-15,8.8878
2023-04-16,8.8878
2023-04-17,8.8142
2023-04-18,8.6087
2023-04-19,8.5377
2023-04-20,8.3881
2023-04-21,8.3475
2023-04-22,8.3475
2023-04-23,8.3475
2023-04-24,8.5732
2023-04-25,8.4388
2023-04-26,8.2511
2023-04-27,8.2765
2023-04-28,8.5326
2023-04-29,8.5326
2023-04-30,8.5326
2023-05-01,8.4464
2023-05-02,8.1633
2023-05-03,7.9947
2023-05-04,7.8381
2023-05-05,8.0225
2023-05-06,8.0225
2023-05-07,8.0225
2023-05-08,7.8861
2023-05-09,7.9113
2023-05-10,7.8279
2023-05-11,7.6663
2023-05-12,7.689
2023-05-13,7.689
2023-05-14,7.689
2023-05-15,7.8658
2023-05-16,7.7395
2023-05-17,7.8254
2023-05-18,7.9113
2023-05-19,7.929
2023-05-20,7.929
2023-05-21,7.929
2023-05-22,7.9467
2023-05-23,7.9846
2023-05-24,7.9997
2023-05-25,7.7875
2023-05-26,7.7294
2023-05-27,7.7294
2023-05-28,7.7294
2023-05-29,7.7294
2023-05-30,7.6511
2023-05-31,7.5778
2023-06-01,7.6258
2023-06-02,7.7597
2023-06-03,7.7597
2023-06-04,7.7597
2023-06-05,7.7016
2023-06-06,7.6966
2023-06-07,7.7143
2023-06-08,7.6359
2023-06-09,7.6233
2023-06-10,7.6233
2023-06-11,7.6233
2023-06-12,7.4288
2023-06-13,7.3732
2023-06-14,7.4338
2023-06-15,7.3555
2023-06-16,7.3454
2023-06-17,7.3454
2023-06-18,7.3454
2023-06-19,7.3454
2023-06-20,7.3631
2023-06-21,7.4793
2023-06-22,7.4389
2023-06-23,7.3808
2023-06-24,7.3808
2023-06-25,7.3808
2023-06-26,7.5854
2023-06-27,7.6082
2023-06-28,7.7092
2023-06-29,7.8254
2023-06-30,8.8257
2023-07-01,8.8257
2023-07-02,8.8257
2023-07-03,8.6448
2023-07-04,8.6448
2023-07-05,8.5329
2023-07-06,8.3319
2023-07-07,8.4381
2023-07-08,8.4381
2023-07-09,8.4381
2023-07-10,8.3778
2023-07-11,8.5386
2023-07-12,8.5932
2023-07-13,8.7109
2023-07-14,8.4266
2023-07-15,8.4266
2023-07-16,8.4266
2023-07-17,8.4381
2023-07-18,8.5587
2023-07-19,8.4984
2023-07-20,8.53
2023-07-21,8.6262
2023-07-22,8.6262
2023-07-23,8.6262
2023-07-24,8.7683
2023-07-25,8.8487
2023-07-26,8.7109
2023-07-27,8.5845
2023-07-28,8.7683
2023-07-29,8.7683
2023-07-30,8.7683
2023-07-31,8.909
2023-08-01,9.3273
2023-08-02,9.1759
2023-08-03,9.3405
2023-08-04,9.3348
2023-08-05,9.3348
2023-08-06,9.3348
2023-08-07,9.446
2023-08-08,9.4716
2023-08-09,9.4374
2023-08-10,9.2521
2023-08-11,9.272
2023-08-12,9.272
2023-08-13,9.272
2023-08-14,9.2435
2023-08-15,9.1352
2023-08-16,9.0839
2023-08-17,9.1038
2023-08-18,9.1466
2023-08-19,9.1466
2023-08-20,9.1466
2023-08-21,9.0354
2023-08-22,8.9498
2023-08-23,8.9213
2023-08-24,8.8215
2023-08-25,8.87
2023-08-26,8.87
2023-08-27,8.87
2023-08-28,9.0667
2023-08-29,9.1124
2023-08-30,9.1665
2023-08-31,9.0553
2023-09-01,9.2065
2023-09-02,9.2065
2023-09-03,9.2065
2023-09-04,9.2065
2023-09-05,9.2521
2023-09-06,9.349
2023-09-07,9.2892
2023-09-08,9.3519
2023-09-09,9.3519
2023-09-10,9.3519
2023-09-11,9.2663
2023-09-12,9.2863
2023-09-13,9.2949
2023-09-14,9.2578
2023-09-15,9.2549
2023-09-16,9.2549
2023-09-17,9.2549
2023-09-18,9.2093
2023-09-19,9.0724
2023-09-20,9.2065
2023-09-21,9.1067
2023-09-22,9.0012
2023-09-23,9.0012
2023-09-24,9.0012
2023-09-25,9.1095
2023-09-26,8.9926
2023-09-27,9.1865
2023-09-28,9.2207
2023-09-29,7.9137
2023-09-30,7.9137
2023-10-01,7.9137
2023-10-02,7.8374
2023-10-03,7.812
2023-10-04,7.746
2023-10-05,7.6952
2023-10-06,7.7968
2023-10-07,7.7968
2023-10-08,7.7968
2023-10-09,7.9797
2023-10-10,7.9441
2023-10-11,7.9797
2023-10-12,8.0737
2023-10-13,8.2515
2023-10-14,8.2515
2023-10-15,8.2515
2023-10-16,8.2896
2023-10-17,8.3099
2023-10-18,8.3112
2023-10-19,8.3303
2023-10-20,8.3252
2023-10-21,8.3252
2023-10-22,8.3252
2023-10-23,8.2159
2023-10-24,8.2083
2023-10-25,8.2845
2023-10-26,8.1753
2023-10-27,8.1042
2023-10-28,8.1042
2023-10-29,8.1042
2023-10-30,8.1296
2023-10-31,8.0661
2023-11-01,8.0026
2023-11-02,8.0991
2023-11-03,8.0254
2023-11-04,8.0254
2023-11-05,8.0254
2023-11-06,7.9873
2023-11-07,8.2419
2023-11-08,8.9384
2023-11-09,8.9944
2023-11-10,9.2599
2023-11-11,9.2599
2023-11-12,9.2599
2023-11-13,9.5758
2023-11-14,9.3019
2023-11-15,9.19
2023-11-16,8.9568
2023-11-17,9.2848
2023-11-18,9.2848
2023-11-19,9.2848
2023-11-20,9.3182
2023-11-21,9.207
2023-11-22,9.2654
2023-11-23,9.2654
2023-11-24,9.4516
2023-11-25,9.4516
2023-11-26,9.4516
2023-11-27,9.3932
2023-11-28,9.3237
2023-11-29,9.3376
2023-11-30,9.3988
2023-12-01,9.3543
2023-12-02,9.3543
2023-12-03,9.3543
2023-12-04,9.3682
2023-12-05,9.2181
2023-12-06,8.9846
2023-12-07,9.0319
2023-12-08,9.2098
2023-12-09,9.2098
2023-12-10,9.2098
2023-12-11,9.1208
2023-12-12,9.1542
2023-12-13,9.1847
2023-12-14,9.3515
2023-12-15,9.321
2023-12-16,9.321
2023-12-17,9.321
2023-12-18,9.5461
2023-12-19,9.7491
2023-12-20,9.6295
2023-12-21,9.674
2023-12-22,9.5739
2023-12-23,9.5739
2023-12-24,9.5739
2023-12-25,9.5739
2023-12-26,9.6434
2023-12-27,9.6156
2023-12-28,9.5572
2023-12-29,10.6525
2023-12-30,10.6525
2023-12-31,10.6525
2024-01-01,10.6525
2024-01-02,10.5214
2024-01-03,10.7694
2024-01-04,10.7181
2024-01-05,10.6668
2024-01-06,10.6668
2024-01-07,10.6668
2024-01-08,10.6069
2024-01-09,10.5869
2024-01-10,10.6326
2024-01-11,10.6155
2024-01-12,10.6383
2024-01-13,10.6383
2024-01-14,10.6383
2024-01-15,10.6383
2024-01-16,10.4558
2024-01-17,10.4558
2024-01-18,10.4044
2024-01-19,10.47
2024-01-20,10.47
2024-01-21,10.47
2024-01-22,10.47
2024-01-23,10.4101
2024-01-24,10.4586
2024-01-25,10.624
2024-01-26,10.6354
2024-01-27,10.6354
2024-01-28,10.6354
2024-01-29,10.6326
2024-01-30,10.6953
2024-01-31,10.6069
2024-02-01,10.604
2024-02-02,10.6155
2024-02-03,10.6155
2024-02-04,10.6155
2024-02-05,10.5898
2024-02-06,10.6867
2024-02-07,10.7295
2024-02-08,10.7495
2024-02-09,10.7466
2024-02-10,10.7466
2024-02-11,10.7466
2024-02-12,11.0275
2024-02-13,11.0489
2024-02-14,11.1915
2024-02-15,11.5422
2024-02-16,11.7988
2024-02-17,11.7988
2024-02-18,11.7988
2024-02-19,11.7988
2024-02-20,11.7361
2024-02-21,11.8901
2024-02-22,12.1125
2024-02-23,11.9756
2024-02-24,11.9756
2024-02-25,11.9756
2024-02-26,11.8901
2024-02-27,11.9072
2024-02-28,11.873
2024-02-29,12.0098
2024-03-01,12.1496
2024-03-02,12.1496
2024-03-03,12.1496
2024-03-04,12.3178
2024-03-05,12.6372
2024-03-06,11.7418
2024-03-07,11.6848
2024-03-08,11.7361
2024-03-09,11.7361
2024-03-10,11.7361
2024-03-11,11.8216
2024-03-12,11.8501
2024-03-13,11.9442
2024-03-14,11.9984
2024-03-15,11.9214
2024-03-16,11.9214
2024-03-17,11.9214
2024-03-18,12.1438
2024-03-19,12.3492
2024-03-20,12.332
2024-03-21,12.4518
2024-03-22,12.4233
2024-03-23,12.4233
2024-03-24,12.4233
2024-03-25,12.5402
2024-03-26,12.3891
2024-03-27,12.5003
2024-03-28,12.6714
2024-03-29,12.6714
2024-03-30,12.6714
2024-03-31,12.6714
2024-04-01,12.5687
2024-04-02,12.6457
2024-04-03,12.6058
2024-04-04,12.6372
2024-04-05,12.8938
2024-04-06,12.8938
2024-04-07,12.8938
2024-04-08,12.9708
