,HLIO US Equity
2023-03-18,18.4465
2023-03-19,18.4465
2023-03-20,18.4418
2023-03-21,18.551
2023-03-22,18.2472
2023-03-23,18.1262
2023-03-24,18.074
2023-03-25,18.074
2023-03-26,18.074
2023-03-27,18.2069
2023-03-28,18.4608
2023-03-29,18.4252
2023-03-30,18.4086
2023-03-31,22.1294
2023-04-01,22.1294
2023-04-02,22.1294
2023-04-03,22.061
2023-04-04,21.14
2023-04-05,20.8175
2023-04-06,20.5333
2023-04-07,20.5333
2023-04-08,20.5333
2023-04-09,20.5333
2023-04-10,20.6535
2023-04-11,20.8366
2023-04-12,20.7546
2023-04-13,20.9624
2023-04-14,20.771
2023-04-15,20.771
2023-04-16,20.771
2023-04-17,21.0662
2023-04-18,21.2111
2023-04-19,21.1509
2023-04-20,21.0948
2023-04-21,21.1468
2023-04-22,21.1468
2023-04-23,21.1468
2023-04-24,21.155
2023-04-25,20.6705
2023-04-26,20.342
2023-04-27,20.7006
2023-04-28,20.717
2023-04-29,20.717
2023-04-30,20.717
2023-05-01,20.9388
2023-05-02,20.9524
2023-05-03,21.0701
2023-05-04,20.895
2023-05-05,21.207
2023-05-06,21.207
2023-05-07,21.207
2023-05-08,21.2727
2023-05-09,19.9315
2023-05-10,19.0908
2023-05-11,19.2633
2023-05-12,19.1429
2023-05-13,19.1429
2023-05-14,19.1429
2023-05-15,19.2606
2023-05-16,18.8006
2023-05-17,18.7814
2023-05-18,18.6883
2023-05-19,18.7568
2023-05-20,18.7568
2023-05-21,18.7568
2023-05-22,18.7622
2023-05-23,18.6582
2023-05-24,18.1872
2023-05-25,18.0503
2023-05-26,18.3406
2023-05-27,18.3406
2023-05-28,18.3406
2023-05-29,18.3406
2023-05-30,17.9682
2023-05-31,17.7957
2023-06-01,18.3898
2023-06-02,19.4933
2023-06-03,19.4933
2023-06-04,19.4933
2023-06-05,19.4605
2023-06-06,20.2162
2023-06-07,20.8707
2023-06-08,21.3499
2023-06-09,21.3389
2023-06-10,21.3389
2023-06-11,21.3389
2023-06-12,21.5114
2023-06-13,21.9276
2023-06-14,21.7058
2023-06-15,21.5497
2023-06-16,21.4868
2023-06-17,21.4868
2023-06-18,21.4868
2023-06-19,21.4868
2023-06-20,21.5634
2023-06-21,21.7031
2023-06-22,21.558
2023-06-23,21.4128
2023-06-24,21.4128
2023-06-25,21.4128
2023-06-26,21.5552
2023-06-27,21.7359
2023-06-28,21.7579
2023-06-29,22.122
2023-06-30,25.1995
2023-07-01,25.1995
2023-07-02,25.1995
2023-07-03,24.875
2023-07-04,24.875
2023-07-05,24.4954
2023-07-06,24.4618
2023-07-07,24.474
2023-07-08,24.474
2023-07-09,24.474
2023-07-10,24.8536
2023-07-11,25.0955
2023-07-12,25.5118
2023-07-13,25.2393
2023-07-14,24.7771
2023-07-15,24.7771
2023-07-16,24.7771
2023-07-17,24.7434
2023-07-18,24.7281
2023-07-19,24.6056
2023-07-20,24.4526
2023-07-21,23.6505
2023-07-22,23.6505
2023-07-23,23.6505
2023-07-24,23.8617
2023-07-25,24.1434
2023-07-26,23.972
2023-07-27,23.9873
2023-07-28,24.0026
2023-07-29,24.0026
2023-07-30,24.0026
2023-07-31,24.3148
2023-08-01,24.4954
2023-08-02,24.4067
2023-08-03,24.2934
2023-08-04,24.0975
2023-08-05,24.0975
2023-08-06,24.0975
2023-08-07,24.0485
2023-08-08,21.9158
2023-08-09,22.3185
2023-08-10,22.6748
2023-08-11,22.904
2023-08-12,22.904
2023-08-13,22.904
2023-08-14,23.0713
2023-08-15,22.9505
2023-08-16,22.7336
2023-08-17,22.6004
2023-08-18,22.7181
2023-08-19,22.7181
2023-08-20,22.7181
2023-08-21,22.746
2023-08-22,22.8699
2023-08-23,22.715
2023-08-24,22.588
2023-08-25,22.6345
2023-08-26,22.6345
2023-08-27,22.6345
2023-08-28,22.8947
2023-08-29,22.8111
2023-08-30,22.8854
2023-08-31,22.8978
2023-09-01,23.3129
2023-09-02,23.3129
2023-09-03,23.3129
2023-09-04,23.3129
2023-09-05,22.9938
2023-09-06,22.969
2023-09-07,22.5973
2023-09-08,22.8204
2023-09-09,22.8204
2023-09-10,22.8204
2023-09-11,22.5942
2023-09-12,22.4579
2023-09-13,22.2039
2023-09-14,22.523
2023-09-15,22.3619
2023-09-16,22.3619
2023-09-17,22.3619
2023-09-18,22.3309
2023-09-19,22.3154
2023-09-20,22.0118
2023-09-21,21.6648
2023-09-22,21.5161
2023-09-23,21.5161
2023-09-24,21.5161
2023-09-25,21.7578
2023-09-26,21.6958
2023-09-27,21.9282
2023-09-28,22.0676
2023-09-29,26.343
2023-09-30,26.343
2023-10-01,26.343
2023-10-02,26.1516
2023-10-03,25.7321
2023-10-04,25.7947
2023-10-05,25.8499
2023-10-06,25.9051
2023-10-07,25.9051
2023-10-08,25.9051
2023-10-09,26.0706
2023-10-10,26.2657
2023-10-11,26.3834
2023-10-12,26.181
2023-10-13,25.5996
2023-10-14,25.5996
2023-10-15,25.5996
2023-10-16,25.7763
2023-10-17,26.0596
2023-10-18,25.3347
2023-10-19,24.9262
2023-10-20,24.9225
2023-10-21,24.9225
2023-10-22,24.9225
2023-10-23,24.6723
2023-10-24,25.136
2023-10-25,24.5288
2023-10-26,24.9189
2023-10-27,24.6134
2023-10-28,24.6134
2023-10-29,24.6134
2023-10-30,24.6245
2023-10-31,24.9593
2023-11-01,24.6907
2023-11-02,25.3641
2023-11-03,22.1051
2023-11-04,22.1051
2023-11-05,22.1051
2023-11-06,22.1198
2023-11-07,21.5751
2023-11-08,21.4499
2023-11-09,21.472
2023-11-10,21.1075
2023-11-11,21.1075
2023-11-12,21.1075
2023-11-13,20.3048
2023-11-14,21.3542
2023-11-15,21.6487
2023-11-16,21.5567
2023-11-17,21.6414
2023-11-18,21.6414
2023-11-19,21.6414
2023-11-20,21.1222
2023-11-21,20.5957
2023-11-22,20.4853
2023-11-23,20.4853
2023-11-24,20.5699
2023-11-25,20.5699
2023-11-26,20.5699
2023-11-27,20.2828
2023-11-28,20.0213
2023-11-29,19.9367
2023-11-30,20.0582
2023-12-01,20.592
2023-12-02,20.592
2023-12-03,20.592
2023-12-04,20.916
2023-12-05,20.4963
2023-12-06,20.4448
2023-12-07,20.7393
2023-12-08,20.5847
2023-12-09,20.5847
2023-12-10,20.5847
2023-12-11,20.8682
2023-12-12,20.9308
2023-12-13,21.5825
2023-12-14,22.4514
2023-12-15,22.768
2023-12-16,22.768
2023-12-17,22.768
2023-12-18,22.6244
2023-12-19,22.8785
2023-12-20,22.3299
2023-12-21,22.3336
2023-12-22,22.4587
2023-12-23,22.4587
2023-12-24,22.4587
2023-12-25,22.4587
2023-12-26,22.433
2023-12-27,22.4919
2023-12-28,22.3961
2023-12-29,24.865
2023-12-30,24.865
2023-12-31,24.865
2024-01-01,24.865
2024-01-02,24.5917
2024-01-03,23.7719
2024-01-04,23.6088
2024-01-05,23.6414
2024-01-06,23.6414
2024-01-07,23.6414
2024-01-08,23.621
2024-01-09,23.3029
2024-01-10,23.1764
2024-01-11,23.8045
2024-01-12,23.7271
2024-01-13,23.7271
2024-01-14,23.7271
2024-01-15,23.7271
2024-01-16,23.0908
2024-01-17,23.0949
2024-01-18,23.3804
2024-01-19,23.5027
2024-01-20,23.5027
2024-01-21,23.5027
2024-01-22,23.9881
2024-01-23,23.8494
2024-01-24,23.8249
2024-01-25,23.9799
2024-01-26,23.8535
2024-01-27,23.8535
2024-01-28,23.8535
2024-01-29,24.2736
2024-01-30,23.9473
2024-01-31,23.1968
2024-02-01,23.2335
2024-02-02,23.2213
2024-02-03,23.2213
2024-02-04,23.2213
2024-02-05,22.8216
2024-02-06,23.1642
2024-02-07,23.4008
2024-02-08,22.948
2024-02-09,23.6496
2024-02-10,23.6496
2024-02-11,23.6496
2024-02-12,23.6006
2024-02-13,22.8461
2024-02-14,23.0255
2024-02-15,24.1349
2024-02-16,24.7018
2024-02-17,24.7018
2024-02-18,24.7018
2024-02-19,24.7018
2024-02-20,24.3429
2024-02-21,24.5509
2024-02-22,24.3592
2024-02-23,24.245
2024-02-24,24.245
2024-02-25,24.245
2024-02-26,24.5305
2024-02-27,25.5912
2024-02-28,24.3979
2024-02-29,24.4102
2024-03-01,24.2059
2024-03-02,24.2059
2024-03-03,24.2059
2024-03-04,24.022
2024-03-05,23.9688
2024-03-06,24.1936
2024-03-07,24.4837
2024-03-08,24.8229
2024-03-09,24.8229
2024-03-10,24.8229
2024-03-11,24.3448
2024-03-12,24.3244
2024-03-13,24.2181
2024-03-14,23.7482
2024-03-15,23.6256
2024-03-16,23.6256
2024-03-17,23.6256
2024-03-18,23.9362
2024-03-19,24.3162
2024-03-20,24.4592
2024-03-21,24.3857
2024-03-22,24.0424
2024-03-23,24.0424
2024-03-24,24.0424
2024-03-25,23.4172
2024-03-26,23.7277
2024-03-27,23.8789
2024-03-28,24.6308
2024-03-29,24.6308
2024-03-30,24.6308
2024-03-31,24.6308
2024-04-01,24.3693
2024-04-02,23.9934
2024-04-03,24.0628
2024-04-04,24.5287
2024-04-05,24.5369
2024-04-06,24.5369
2024-04-07,24.5369
2024-04-08,24.733
