,CWH US Equity
2023-03-20,9.5774
2023-03-21,9.6896
2023-03-22,9.5346
2023-03-23,9.4371
2023-03-24,9.4268
2023-03-25,9.4268
2023-03-26,9.4268
2023-03-27,9.4726
2023-03-28,9.5168
2023-03-29,9.5213
2023-03-30,9.539
2023-03-31,11.1065
2023-04-01,11.1065
2023-04-02,11.1065
2023-04-03,11.031
2023-04-04,10.8624
2023-04-05,10.9063
2023-04-06,10.9854
2023-04-07,10.9854
2023-04-08,10.9854
2023-04-09,10.9854
2023-04-10,11.0415
2023-04-11,11.2242
2023-04-12,11.1293
2023-04-13,11.1346
2023-04-14,11.11
2023-04-15,11.11
2023-04-16,11.11
2023-04-17,11.2189
2023-04-18,11.2329
2023-04-19,11.2961
2023-04-20,11.2926
2023-04-21,11.3049
2023-04-22,11.3049
2023-04-23,11.3049
2023-04-24,11.2435
2023-04-25,11.2575
2023-04-26,11.2347
2023-04-27,11.333
2023-04-28,11.3734
2023-04-29,11.3734
2023-04-30,11.3734
2023-05-01,11.4015
2023-05-02,11.2733
2023-05-03,11.7298
2023-05-04,11.5911
2023-05-05,11.8036
2023-05-06,11.8036
2023-05-07,11.8036
2023-05-08,11.7913
2023-05-09,11.8949
2023-05-10,11.916
2023-05-11,11.8563
2023-05-12,11.8809
2023-05-13,11.8809
2023-05-14,11.8809
2023-05-15,11.9757
2023-05-16,11.9388
2023-05-17,12.1232
2023-05-18,12.1653
2023-05-19,12.0881
2023-05-20,12.0881
2023-05-21,12.0881
2023-05-22,12.0126
2023-05-23,12.0635
2023-05-24,12.2619
2023-05-25,12.1566
2023-05-26,12.2882
2023-05-27,12.2882
2023-05-28,12.2882
2023-05-29,12.2882
2023-05-30,12.2724
2023-05-31,12.1741
2023-06-01,12.1162
2023-06-02,12.1741
2023-06-03,12.1741
2023-06-04,12.1741
2023-06-05,12.0231
2023-06-06,12.4393
2023-06-07,12.5587
2023-06-08,12.4937
2023-06-09,12.52
2023-06-10,12.52
2023-06-11,12.52
2023-06-12,12.5165
2023-06-13,12.5411
2023-06-14,12.4972
2023-06-15,12.5095
2023-06-16,12.3708
2023-06-17,12.3708
2023-06-18,12.3708
2023-06-19,12.3708
2023-06-20,12.2602
2023-06-21,12.4814
2023-06-22,12.4164
2023-06-23,12.2918
2023-06-24,12.2918
2023-06-25,12.2918
2023-06-26,12.2566
2023-06-27,12.506
2023-06-28,12.4902
2023-06-29,12.4832
2023-06-30,17.4952
2023-07-01,17.4952
2023-07-02,17.4952
2023-07-03,17.4081
2023-07-04,17.4081
2023-07-05,17.2551
2023-07-06,17.1422
2023-07-07,17.1092
2023-07-08,17.1092
2023-07-09,17.1092
2023-07-10,17.5517
2023-07-11,17.6435
2023-07-12,17.9331
2023-07-13,18.0202
2023-07-14,17.846
2023-07-15,17.846
2023-07-16,17.846
2023-07-17,18.0555
2023-07-18,17.9896
2023-07-19,17.9072
2023-07-20,17.8813
2023-07-21,17.7918
2023-07-22,17.7918
2023-07-23,17.7918
2023-07-24,17.7824
2023-07-25,17.7777
2023-07-26,17.9848
2023-07-27,17.8366
2023-07-28,17.9378
2023-07-29,17.9378
2023-07-30,17.9378
2023-07-31,17.9495
2023-08-01,17.7706
2023-08-02,16.8661
2023-08-03,16.6564
2023-08-04,16.8732
2023-08-05,16.8732
2023-08-06,16.8732
2023-08-07,17.0758
2023-08-08,17.057
2023-08-09,16.9415
2023-08-10,16.9415
2023-08-11,16.9133
2023-08-12,16.9133
2023-08-13,16.9133
2023-08-14,16.9863
2023-08-15,16.6541
2023-08-16,16.5151
2023-08-17,16.4868
2023-08-18,16.5504
2023-08-19,16.5504
2023-08-20,16.5504
2023-08-21,16.442
2023-08-22,16.3737
2023-08-23,16.4397
2023-08-24,16.2677
2023-08-25,16.1852
2023-08-26,16.1852
2023-08-27,16.1852
2023-08-28,16.2818
2023-08-29,16.4938
2023-08-30,16.3313
2023-08-31,16.237
2023-09-01,16.3784
2023-09-02,16.3784
2023-09-03,16.3784
2023-09-04,16.3784
2023-09-05,15.9354
2023-09-06,15.8553
2023-09-07,15.7399
2023-09-08,15.5938
2023-09-09,15.5938
2023-09-10,15.5938
2023-09-11,15.6409
2023-09-12,15.6173
2023-09-13,15.4878
2023-09-14,15.5608
2023-09-15,15.4147
2023-09-16,15.4147
2023-09-17,15.4147
2023-09-18,15.238
2023-09-19,15.1767
2023-09-20,15.2003
2023-09-21,15.0966
2023-09-22,15.1084
2023-09-23,15.1084
2023-09-24,15.1084
2023-09-25,15.0613
2023-09-26,15.0519
2023-09-27,15.0283
2023-09-28,15.2168
2023-09-29,18.3228
2023-09-30,18.3228
2023-10-01,18.3228
2023-10-02,18.2385
2023-10-03,18.0146
2023-10-04,17.7879
2023-10-05,17.532
2023-10-06,17.6192
2023-10-07,17.6192
2023-10-08,17.6192
2023-10-09,17.5407
2023-10-10,17.7355
2023-10-11,17.6076
2023-10-12,17.4128
2023-10-13,17.3721
2023-10-14,17.3721
2023-10-15,17.3721
2023-10-16,17.5524
2023-10-17,17.6832
2023-10-18,17.5233
2023-10-19,17.3953
2023-10-20,17.3924
2023-10-21,17.3924
2023-10-22,17.3924
2023-10-23,17.4768
2023-10-24,17.4622
2023-10-25,17.3634
2023-10-26,17.4419
2023-10-27,17.2064
2023-10-28,17.2064
2023-10-29,17.2064
2023-10-30,17.1918
2023-10-31,17.2587
2023-11-01,17.4128
2023-11-02,17.8143
2023-11-03,17.9659
2023-11-04,17.9659
2023-11-05,17.9659
2023-11-06,17.9222
2023-11-07,17.9863
2023-11-08,17.9018
2023-11-09,17.7239
2023-11-10,17.823
2023-11-11,17.823
2023-11-12,17.823
2023-11-13,17.9338
2023-11-14,18.514
2023-11-15,18.6044
2023-11-16,18.479
2023-11-17,18.686
2023-11-18,18.686
2023-11-19,18.686
2023-11-20,18.7676
2023-11-21,18.6131
2023-11-22,18.6248
2023-11-23,18.6248
2023-11-24,18.6248
2023-11-25,18.6248
2023-11-26,18.6248
2023-11-27,18.6044
2023-11-28,18.6568
2023-11-29,18.7035
2023-11-30,18.5519
2023-12-01,18.8697
2023-12-02,18.8697
2023-12-03,18.8697
2023-12-04,18.9425
2023-12-05,18.7589
2023-12-06,18.9192
2023-12-07,19.0446
2023-12-08,19.2108
2023-12-09,19.2108
2023-12-10,19.2108
2023-12-11,19.342
2023-12-12,19.342
2023-12-13,19.8347
2023-12-14,20.444
2023-12-15,20.3507
2023-12-16,20.3507
2023-12-17,20.3507
2023-12-18,20.2166
2023-12-19,20.374
2023-12-20,19.9775
2023-12-21,20.2516
2023-12-22,20.1874
2023-12-23,20.1874
2023-12-24,20.1874
2023-12-25,20.1874
2023-12-26,20.339
2023-12-27,20.3827
2023-12-28,20.2953
2023-12-29,22.9073
2023-12-30,22.9073
2023-12-31,22.9073
2024-01-01,22.9073
2024-01-02,22.9641
2024-01-03,22.3301
2024-01-04,22.595
2024-01-05,22.431
2024-01-06,22.431
2024-01-07,22.431
2024-01-08,22.7149
2024-01-09,22.5666
2024-01-10,22.5761
2024-01-11,22.5856
2024-01-12,22.6013
2024-01-13,22.6013
2024-01-14,22.6013
2024-01-15,22.6013
2024-01-16,22.3868
2024-01-17,22.1534
2024-01-18,22.4373
2024-01-19,22.6928
2024-01-20,22.6928
2024-01-21,22.6928
2024-01-22,22.8474
2024-01-23,22.7622
2024-01-24,22.5383
2024-01-25,22.5856
2024-01-26,22.595
2024-01-27,22.595
2024-01-28,22.595
2024-01-29,22.7433
2024-01-30,22.5288
2024-01-31,22.4626
2024-02-01,22.6487
2024-02-02,22.573
2024-02-03,22.573
2024-02-04,22.573
2024-02-05,22.4279
2024-02-06,22.5383
2024-02-07,22.4152
2024-02-08,22.3521
2024-02-09,22.6297
2024-02-10,22.6297
2024-02-11,22.6297
2024-02-12,22.9199
2024-02-13,22.7875
2024-02-14,22.9483
2024-02-15,23.0051
2024-02-16,22.819
2024-02-17,22.819
2024-02-18,22.819
2024-02-19,22.819
2024-02-20,22.7401
2024-02-21,22.5414
2024-02-22,22.605
2024-02-23,22.5923
2024-02-24,22.5923
2024-02-25,22.5923
2024-02-26,22.6777
2024-02-27,23.0309
2024-02-28,22.9771
2024-02-29,23.072
2024-03-01,23.3221
2024-03-02,23.3221
2024-03-03,23.3221
2024-03-04,23.1987
2024-03-05,23.6545
2024-03-06,23.3506
2024-03-07,23.2082
2024-03-08,23.4107
2024-03-09,23.4107
2024-03-10,23.4107
2024-03-11,23.2018
2024-03-12,23.2398
2024-03-13,23.205
2024-03-14,22.7144
2024-03-15,22.8156
2024-03-16,22.8156
2024-03-17,22.8156
2024-03-18,22.6036
2024-03-19,22.5371
2024-03-20,22.6257
2024-03-21,22.7333
2024-03-22,22.6479
2024-03-23,22.6479
2024-03-24,22.6479
2024-03-25,22.689
2024-03-26,22.9201
2024-03-27,23.1417
2024-03-28,23.4392
2024-03-29,23.4392
2024-03-30,23.4392
2024-03-31,23.4392
2024-04-01,23.4709
2024-04-02,23.0594
2024-04-03,23.1987
2024-04-04,22.822
2024-04-05,22.7682
2024-04-06,22.7682
2024-04-07,22.7682
2024-04-08,22.822
