,OGS US Equity
2023-03-18,22.115
2023-03-19,22.115
2023-03-20,22.2987
2023-03-21,21.9789
2023-03-22,21.6575
2023-03-23,21.523
2023-03-24,21.8871
2023-03-25,21.8871
2023-03-26,21.8871
2023-03-27,22.0297
2023-03-28,22.1003
2023-03-29,22.197
2023-03-30,22.2101
2023-03-31,20.8766
2023-04-01,20.8766
2023-04-02,20.8766
2023-04-03,20.7549
2023-04-04,20.8318
2023-04-05,21.2448
2023-04-06,20.8919
2023-04-07,20.8919
2023-04-08,20.8919
2023-04-09,20.8919
2023-04-10,20.9676
2023-04-11,20.9259
2023-04-12,20.8548
2023-04-13,20.7528
2023-04-14,20.4948
2023-04-15,20.4948
2023-04-16,20.4948
2023-04-17,20.6524
2023-04-18,20.4608
2023-04-19,20.657
2023-04-20,20.6447
2023-04-21,20.6632
2023-04-22,20.6632
2023-04-23,20.6632
2023-04-24,20.6509
2023-04-25,20.5628
2023-04-26,20.1054
2023-04-27,20.2753
2023-04-28,20.0822
2023-04-29,20.0822
2023-04-30,20.0822
2023-05-01,20.1347
2023-05-02,20.2925
2023-05-03,20.5151
2023-05-04,20.4996
2023-05-05,20.6681
2023-05-06,20.6681
2023-05-07,20.6681
2023-05-08,20.6248
2023-05-09,20.6943
2023-05-10,20.801
2023-05-11,20.733
2023-05-12,20.8257
2023-05-13,20.8257
2023-05-14,20.8257
2023-05-15,20.6418
2023-05-16,20.3992
2023-05-17,20.5382
2023-05-18,20.5104
2023-05-19,20.6001
2023-05-20,20.6001
2023-05-21,20.6001
2023-05-22,20.6665
2023-05-23,20.8071
2023-05-24,20.6495
2023-05-25,20.4996
2023-05-26,20.7252
2023-05-27,20.7252
2023-05-28,20.7252
2023-05-29,20.7252
2023-05-30,20.7731
2023-05-31,20.699
2023-06-01,20.4965
2023-06-02,20.767
2023-06-03,20.767
2023-06-04,20.767
2023-06-05,20.5491
2023-06-06,20.7685
2023-06-07,21.1131
2023-06-08,20.9508
2023-06-09,20.8968
2023-06-10,20.8968
2023-06-11,20.8968
2023-06-12,20.6356
2023-06-13,20.5753
2023-06-14,20.3806
2023-06-15,20.2106
2023-06-16,20.2833
2023-06-17,20.2833
2023-06-18,20.2833
2023-06-19,20.2833
2023-06-20,20.3034
2023-06-21,20.4254
2023-06-22,20.2029
2023-06-23,19.9958
2023-06-24,19.9958
2023-06-25,19.9958
2023-06-26,20.0839
2023-06-27,20.1334
2023-06-28,20.0051
2023-06-29,20.138
2023-06-30,19.5543
2023-07-01,19.5543
2023-07-02,19.5543
2023-07-03,19.5909
2023-07-04,19.5909
2023-07-05,19.5635
2023-07-06,19.4326
2023-07-07,19.1571
2023-07-08,19.1571
2023-07-09,19.1571
2023-07-10,19.3245
2023-07-11,19.5102
2023-07-12,19.7081
2023-07-13,19.7309
2023-07-14,19.463
2023-07-15,19.463
2023-07-16,19.463
2023-07-17,19.6533
2023-07-18,19.7309
2023-07-19,19.8557
2023-07-20,20.0536
2023-07-21,20.1328
2023-07-22,20.1328
2023-07-23,20.1328
2023-07-24,20.1343
2023-07-25,20.1632
2023-07-26,20.2515
2023-07-27,19.9593
2023-07-28,19.9349
2023-07-29,19.9349
2023-07-30,19.9349
2023-07-31,19.9075
2023-08-01,19.7528
2023-08-02,19.9524
2023-08-03,19.7543
2023-08-04,19.6659
2023-08-05,19.6659
2023-08-06,19.6659
2023-08-07,19.7223
2023-08-08,19.5166
2023-08-09,19.4572
2023-08-10,19.4633
2023-08-11,19.384
2023-08-12,19.384
2023-08-13,19.384
2023-08-14,19.2408
2023-08-15,19.0594
2023-08-16,19.253
2023-08-17,19.2179
2023-08-18,19.253
2023-08-19,19.253
2023-08-20,19.253
2023-08-21,19.2179
2023-08-22,19.2911
2023-08-23,19.2621
2023-08-24,19.1554
2023-08-25,19.2682
2023-08-26,19.2682
2023-08-27,19.2682
2023-08-28,19.2073
2023-08-29,19.2286
2023-08-30,19.1295
2023-08-31,18.9055
2023-09-01,19.0153
2023-09-02,19.0153
2023-09-03,19.0153
2023-09-04,19.0153
2023-09-05,18.8964
2023-09-06,19.0396
2023-09-07,19.128
2023-09-08,19.1631
2023-09-09,19.1631
2023-09-10,19.1631
2023-09-11,19.2499
2023-09-12,19.3734
2023-09-13,19.3936
2023-09-14,19.4746
2023-09-15,19.6396
2023-09-16,19.6396
2023-09-17,19.6396
2023-09-18,19.5228
2023-09-19,19.4061
2023-09-20,19.473
2023-09-21,19.2597
2023-09-22,19.2846
2023-09-23,19.2846
2023-09-24,19.2846
2023-09-25,19.2364
2023-09-26,18.8861
2023-09-27,18.7491
2023-09-28,18.6214
2023-09-29,18.2869
2023-09-30,18.2869
2023-10-01,18.2869
2023-10-02,17.8901
2023-10-03,18.0113
2023-10-04,18.0507
2023-10-05,18.0885
2023-10-06,18.1537
2023-10-07,18.1537
2023-10-08,18.1537
2023-10-09,18.3006
2023-10-10,18.3475
2023-10-11,18.4323
2023-10-12,18.296
2023-10-13,18.4126
2023-10-14,18.4126
2023-10-15,18.4126
2023-10-16,18.5171
2023-10-17,18.4838
2023-10-18,18.2839
2023-10-19,18.031
2023-10-20,17.9371
2023-10-21,17.9371
2023-10-22,17.9371
2023-10-23,17.8477
2023-10-24,17.6993
2023-10-25,17.4585
2023-10-26,17.4933
2023-10-27,17.2616
2023-10-28,17.2616
2023-10-29,17.2616
2023-10-30,17.2328
2023-10-31,16.9005
2023-11-01,17.0546
2023-11-02,17.1896
2023-11-03,17.1688
2023-11-04,17.1688
2023-11-05,17.1688
2023-11-06,17.1688
2023-11-07,17.0235
2023-11-08,16.7982
2023-11-09,16.8708
2023-11-10,16.8901
2023-11-11,16.8901
2023-11-12,16.8901
2023-11-13,16.7922
2023-11-14,17.0576
2023-11-15,17.1065
2023-11-16,17.1006
2023-11-17,17.0902
2023-11-18,17.0902
2023-11-19,17.0902
2023-11-20,16.9019
2023-11-21,16.7033
2023-11-22,16.7389
2023-11-23,16.7389
2023-11-24,16.6914
2023-11-25,16.6914
2023-11-26,16.6914
2023-11-27,16.6603
2023-11-28,16.6959
2023-11-29,16.6736
2023-11-30,16.4898
2023-12-01,16.8026
2023-12-02,16.8026
2023-12-03,16.8026
2023-12-04,17.1199
2023-12-05,16.8871
2023-12-06,17.0383
2023-12-07,17.0028
2023-12-08,17.071
2023-12-09,17.071
2023-12-10,17.071
2023-12-11,17.0057
2023-12-12,16.9953
2023-12-13,17.4579
2023-12-14,17.5024
2023-12-15,17.32
2023-12-16,17.32
2023-12-17,17.32
2023-12-18,17.2889
2023-12-19,17.3927
2023-12-20,17.2874
2023-12-21,17.4698
2023-12-22,17.5913
2023-12-23,17.5913
2023-12-24,17.5913
2023-12-25,17.5913
2023-12-26,17.5558
2023-12-27,17.4861
2023-12-28,17.4742
2023-12-29,17.3295
2023-12-30,17.3295
2023-12-31,17.3295
2024-01-01,17.3295
2024-01-02,17.4719
2024-01-03,17.5189
2024-01-04,17.4279
2024-01-05,17.3603
2024-01-06,17.3603
2024-01-07,17.3603
2024-01-08,17.4485
2024-01-09,17.2267
2024-01-10,17.1503
2024-01-11,16.9344
2024-01-12,16.9007
2024-01-13,16.9007
2024-01-14,16.9007
2024-01-15,16.9007
2024-01-16,16.676
2024-01-17,16.6157
2024-01-18,16.5731
2024-01-19,16.6627
2024-01-20,16.6627
2024-01-21,16.6627
2024-01-22,16.8272
2024-01-23,16.9521
2024-01-24,16.8698
2024-01-25,16.9638
2024-01-26,16.98
2024-01-27,16.98
2024-01-28,16.98
2024-01-29,17.1342
2024-01-30,16.9991
2024-01-31,16.9844
2024-02-01,17.0622
2024-02-02,16.9697
2024-02-03,16.9697
2024-02-04,16.9697
2024-02-05,16.6157
2024-02-06,16.5878
2024-02-07,16.6011
2024-02-08,16.8213
2024-02-09,16.908
2024-02-10,16.908
2024-02-11,16.908
2024-02-12,17.143
2024-02-13,16.6598
2024-02-14,16.7567
2024-02-15,16.9858
2024-02-16,16.8918
2024-02-17,16.8918
2024-02-18,16.8918
2024-02-19,16.8918
2024-02-20,16.8639
2024-02-21,16.8404
2024-02-22,17.0555
2024-02-23,16.8578
2024-02-24,16.8578
2024-02-25,16.8578
2024-02-26,16.7066
2024-02-27,16.8069
2024-02-28,16.8743
2024-02-29,16.8968
2024-03-01,16.8788
2024-03-02,16.8788
2024-03-03,16.8788
2024-03-04,17.051
2024-03-05,17.1768
2024-03-06,17.2427
2024-03-07,17.358
2024-03-08,17.4254
2024-03-09,17.4254
2024-03-10,17.4254
2024-03-11,17.4269
2024-03-12,17.4179
2024-03-13,17.2921
2024-03-14,17.1648
2024-03-15,17.1693
2024-03-16,17.1693
2024-03-17,17.1693
2024-03-18,17.2547
2024-03-19,17.2906
2024-03-20,17.3925
2024-03-21,17.4014
2024-03-22,17.3176
2024-03-23,17.3176
2024-03-24,17.3176
2024-03-25,17.3311
2024-03-26,17.2307
2024-03-27,17.4748
2024-03-28,17.6351
2024-03-29,17.6351
2024-03-30,17.6351
2024-03-31,17.6351
2024-04-01,17.4988
2024-04-02,17.5407
2024-04-03,17.4703
2024-04-04,17.5662
2024-04-05,17.5138
2024-04-06,17.5138
2024-04-07,17.5138
2024-04-08,17.5302
