,MAXR US Equity
2023-03-10,555.7048
2023-03-11,555.7048
2023-03-12,555.7048
2023-03-13,552.7843
2023-03-14,555.2294
2023-03-15,555.1615
2023-03-16,555.569
2023-03-17,556.4281
2023-03-18,556.4281
2023-03-19,556.4281
2023-03-20,558.0764
2023-03-21,559.244
2023-03-22,555.7412
2023-03-23,557.8704
2023-03-24,558.0077
2023-03-25,558.0077
2023-03-26,558.0077
2023-03-27,558.0077
2023-03-28,557.939
2023-03-29,559.244
2023-03-30,559.8621
2023-03-31,564.7772
2023-04-01,564.7772
2023-04-02,564.7772
2023-04-03,566.4255
2023-04-04,567.0437
2023-04-05,566.2882
2023-04-06,565.5327
2023-04-07,565.5327
2023-04-08,565.5327
2023-04-09,565.5327
2023-04-10,566.4942
2023-04-11,565.3953
2023-04-12,564.9832
2023-04-13,566.0821
2023-04-14,566.0135
2023-04-15,566.0135
2023-04-16,566.0135
2023-04-17,576.0409
2023-04-18,576.0409
2023-04-19,576.0409
2023-04-20,576.0409
2023-04-21,575.9036
2023-04-22,575.9036
2023-04-23,575.9036
2023-04-24,576.7277
2023-04-25,576.0409
2023-04-26,575.9722
2023-04-27,576.0409
2023-04-28,576.1783
2023-04-29,576.1783
2023-04-30,576.1783
2023-05-01,577.964
2023-05-02,578.0327
2023-05-03,578.0327
2023-05-04,578.0327
2023-05-05,578.0327
2023-05-06,578.0327
2023-05-07,578.0327
2023-05-08,578.0327
2023-05-09,578.0327
2023-05-10,578.0327
2023-05-11,578.0327
2023-05-12,578.0327
2023-05-13,578.0327
2023-05-14,578.0327
2023-05-15,578.0327
2023-05-16,578.0327
2023-05-17,578.0327
2023-05-18,578.0327
2023-05-19,578.0327
2023-05-20,578.0327
2023-05-21,578.0327
2023-05-22,578.0327
2023-05-23,578.0327
2023-05-24,578.0327
2023-05-25,578.0327
2023-05-26,578.0327
2023-05-27,578.0327
2023-05-28,578.0327
2023-05-29,578.0327
2023-05-30,578.0327
2023-05-31,578.0327
2023-06-01,578.0327
2023-06-02,578.0327
2023-06-03,578.0327
2023-06-04,578.0327
2023-06-05,578.0327
2023-06-06,578.0327
2023-06-07,578.0327
2023-06-08,578.0327
2023-06-09,578.0327
2023-06-10,578.0327
2023-06-11,578.0327
2023-06-12,578.0327
2023-06-13,578.0327
2023-06-14,578.0327
2023-06-15,578.0327
2023-06-16,578.0327
2023-06-17,578.0327
2023-06-18,578.0327
2023-06-19,578.0327
2023-06-20,578.0327
2023-06-21,578.0327
2023-06-22,578.0327
2023-06-23,578.0327
2023-06-24,578.0327
2023-06-25,578.0327
2023-06-26,578.0327
2023-06-27,578.0327
2023-06-28,578.0327
2023-06-29,578.0327
2023-06-30,578.0327
2023-07-01,578.0327
2023-07-02,578.0327
2023-07-03,578.0327
2023-07-04,578.0327
2023-07-05,578.0327
2023-07-06,578.0327
2023-07-07,578.0327
2023-07-08,578.0327
2023-07-09,578.0327
2023-07-10,578.0327
2023-07-11,578.0327
2023-07-12,578.0327
2023-07-13,578.0327
2023-07-14,578.0327
2023-07-15,578.0327
2023-07-16,578.0327
2023-07-17,578.0327
2023-07-18,578.0327
2023-07-19,578.0327
2023-07-20,578.0327
2023-07-21,578.0327
2023-07-22,578.0327
2023-07-23,578.0327
2023-07-24,578.0327
2023-07-25,578.0327
2023-07-26,578.0327
2023-07-27,578.0327
2023-07-28,578.0327
2023-07-29,578.0327
2023-07-30,578.0327
2023-07-31,578.0327
2023-08-01,578.0327
2023-08-02,578.0327
2023-08-03,578.0327
2023-08-04,578.0327
2023-08-05,578.0327
2023-08-06,578.0327
2023-08-07,578.0327
2023-08-08,578.0327
2023-08-09,578.0327
2023-08-10,578.0327
2023-08-11,578.0327
2023-08-12,578.0327
2023-08-13,578.0327
2023-08-14,578.0327
2023-08-15,578.0327
2023-08-16,578.0327
2023-08-17,578.0327
2023-08-18,578.0327
2023-08-19,578.0327
2023-08-20,578.0327
2023-08-21,578.0327
2023-08-22,578.0327
2023-08-23,578.0327
2023-08-24,578.0327
2023-08-25,578.0327
2023-08-26,578.0327
2023-08-27,578.0327
2023-08-28,578.0327
2023-08-29,578.0327
2023-08-30,578.0327
2023-08-31,578.0327
2023-09-01,578.0327
2023-09-02,578.0327
2023-09-03,578.0327
2023-09-04,578.0327
2023-09-05,578.0327
2023-09-06,578.0327
2023-09-07,578.0327
2023-09-08,578.0327
2023-09-09,578.0327
2023-09-10,578.0327
2023-09-11,578.0327
2023-09-12,578.0327
2023-09-13,578.0327
2023-09-14,578.0327
2023-09-15,578.0327
2023-09-16,578.0327
2023-09-17,578.0327
2023-09-18,578.0327
2023-09-19,578.0327
2023-09-20,578.0327
2023-09-21,578.0327
2023-09-22,578.0327
2023-09-23,578.0327
2023-09-24,578.0327
2023-09-25,578.0327
2023-09-26,578.0327
2023-09-27,578.0327
2023-09-28,578.0327
2023-09-29,578.0327
2023-09-30,578.0327
2023-10-01,578.0327
2023-10-02,578.0327
2023-10-03,578.0327
2023-10-04,578.0327
2023-10-05,578.0327
2023-10-06,578.0327
2023-10-07,578.0327
2023-10-08,578.0327
2023-10-09,578.0327
2023-10-10,578.0327
2023-10-11,578.0327
2023-10-12,578.0327
2023-10-13,578.0327
2023-10-14,578.0327
2023-10-15,578.0327
2023-10-16,578.0327
2023-10-17,578.0327
2023-10-18,578.0327
2023-10-19,578.0327
2023-10-20,578.0327
2023-10-21,578.0327
2023-10-22,578.0327
2023-10-23,578.0327
2023-10-24,578.0327
2023-10-25,578.0327
2023-10-26,578.0327
2023-10-27,578.0327
2023-10-28,578.0327
2023-10-29,578.0327
2023-10-30,578.0327
2023-10-31,578.0327
2023-11-01,578.0327
2023-11-02,578.0327
2023-11-03,578.0327
2023-11-04,578.0327
2023-11-05,578.0327
2023-11-06,578.0327
2023-11-07,578.0327
2023-11-08,578.0327
2023-11-09,578.0327
2023-11-10,578.0327
2023-11-11,578.0327
2023-11-12,578.0327
2023-11-13,578.0327
2023-11-14,578.0327
2023-11-15,578.0327
2023-11-16,578.0327
2023-11-17,578.0327
2023-11-18,578.0327
2023-11-19,578.0327
2023-11-20,578.0327
2023-11-21,578.0327
2023-11-22,578.0327
2023-11-23,578.0327
2023-11-24,578.0327
2023-11-25,578.0327
2023-11-26,578.0327
2023-11-27,578.0327
2023-11-28,578.0327
2023-11-29,578.0327
2023-11-30,578.0327
2023-12-01,578.0327
2023-12-02,578.0327
2023-12-03,578.0327
2023-12-04,578.0327
2023-12-05,578.0327
2023-12-06,578.0327
2023-12-07,578.0327
2023-12-08,578.0327
2023-12-09,578.0327
2023-12-10,578.0327
2023-12-11,578.0327
2023-12-12,578.0327
2023-12-13,578.0327
2023-12-14,578.0327
2023-12-15,578.0327
2023-12-16,578.0327
2023-12-17,578.0327
2023-12-18,578.0327
2023-12-19,578.0327
2023-12-20,578.0327
2023-12-21,578.0327
2023-12-22,578.0327
2023-12-23,578.0327
2023-12-24,578.0327
2023-12-25,578.0327
2023-12-26,578.0327
2023-12-27,578.0327
2023-12-28,578.0327
2023-12-29,578.0327
2023-12-30,578.0327
2023-12-31,578.0327
2024-01-01,578.0327
2024-01-02,578.0327
2024-01-03,578.0327
2024-01-04,578.0327
2024-01-05,578.0327
2024-01-06,578.0327
2024-01-07,578.0327
2024-01-08,578.0327
2024-01-09,578.0327
2024-01-10,578.0327
2024-01-11,578.0327
2024-01-12,578.0327
2024-01-13,578.0327
2024-01-14,578.0327
2024-01-15,578.0327
2024-01-16,578.0327
2024-01-17,578.0327
2024-01-18,578.0327
2024-01-19,578.0327
2024-01-20,578.0327
2024-01-21,578.0327
2024-01-22,578.0327
2024-01-23,578.0327
2024-01-24,578.0327
2024-01-25,578.0327
2024-01-26,578.0327
2024-01-27,578.0327
2024-01-28,578.0327
2024-01-29,578.0327
2024-01-30,578.0327
2024-01-31,578.0327
2024-02-01,578.0327
2024-02-02,578.0327
2024-02-03,578.0327
2024-02-04,578.0327
2024-02-05,578.0327
2024-02-06,578.0327
2024-02-07,578.0327
2024-02-08,578.0327
2024-02-09,578.0327
2024-02-10,578.0327
2024-02-11,578.0327
2024-02-12,578.0327
2024-02-13,578.0327
2024-02-14,578.0327
2024-02-15,578.0327
2024-02-16,578.0327
2024-02-17,578.0327
2024-02-18,578.0327
2024-02-19,578.0327
2024-02-20,578.0327
2024-02-21,578.0327
2024-02-22,578.0327
2024-02-23,578.0327
2024-02-24,578.0327
2024-02-25,578.0327
2024-02-26,578.0327
2024-02-27,578.0327
2024-02-28,578.0327
2024-02-29,578.0327
2024-03-01,578.0327
2024-03-02,578.0327
2024-03-03,578.0327
2024-03-04,578.0327
2024-03-05,578.0327
2024-03-06,578.0327
2024-03-07,578.0327
2024-03-08,578.0327
2024-03-09,578.0327
2024-03-10,578.0327
2024-03-11,578.0327
2024-03-12,578.0327
2024-03-13,578.0327
2024-03-14,578.0327
2024-03-15,578.0327
2024-03-16,578.0327
2024-03-17,578.0327
2024-03-18,578.0327
2024-03-19,578.0327
2024-03-20,578.0327
2024-03-21,578.0327
2024-03-22,578.0327
2024-03-23,578.0327
2024-03-24,578.0327
2024-03-25,578.0327
2024-03-26,578.0327
2024-03-27,578.0327
2024-03-28,578.0327
2024-03-29,578.0327
2024-03-30,578.0327
2024-03-31,578.0327
2024-04-01,578.0327
2024-04-02,578.0327
2024-04-03,578.0327
2024-04-04,578.0327
2024-04-05,578.0327
2024-04-06,578.0327
2024-04-07,578.0327
2024-04-08,578.0327
