,SLGN US Equity
2023-03-18,14.3101
2023-03-19,14.3101
2023-03-20,14.5807
2023-03-21,14.5771
2023-03-22,14.4838
2023-03-23,14.3613
2023-03-24,14.4527
2023-03-25,14.4527
2023-03-26,14.4527
2023-03-27,14.5112
2023-03-28,14.6265
2023-03-29,14.6521
2023-03-30,14.7051
2023-03-31,16.2135
2023-04-01,16.2135
2023-04-02,16.2135
2023-04-03,16.1893
2023-04-04,15.9933
2023-04-05,15.913
2023-04-06,15.969
2023-04-07,15.969
2023-04-08,15.969
2023-04-09,15.969
2023-04-10,15.9784
2023-04-11,15.984
2023-04-12,15.8944
2023-04-13,15.9746
2023-04-14,15.8981
2023-04-15,15.8981
2023-04-16,15.8981
2023-04-17,15.9933
2023-04-18,16.0568
2023-04-19,16.1613
2023-04-20,16.2975
2023-04-21,16.2901
2023-04-22,16.2901
2023-04-23,16.2901
2023-04-24,16.3293
2023-04-25,16.1613
2023-04-26,15.2542
2023-04-27,15.2224
2023-04-28,15.3904
2023-04-29,15.3904
2023-04-30,15.3904
2023-05-01,15.4595
2023-05-02,15.2672
2023-05-03,15.1263
2023-05-04,15.0291
2023-05-05,15.1693
2023-05-06,15.1693
2023-05-07,15.1693
2023-05-08,15.1469
2023-05-09,15.0011
2023-05-10,15.1263
2023-05-11,15.2142
2023-05-12,15.2217
2023-05-13,15.2217
2023-05-14,15.2217
2023-05-15,15.1394
2023-05-16,15.046
2023-05-17,15.1226
2023-05-18,15.0441
2023-05-19,15.0964
2023-05-20,15.0964
2023-05-21,15.0964
2023-05-22,15.074
2023-05-23,15.0086
2023-05-24,14.8628
2023-05-25,14.8609
2023-05-26,14.8796
2023-05-27,14.8796
2023-05-28,14.8796
2023-05-29,14.8796
2023-05-30,14.8198
2023-05-31,14.6066
2023-06-01,14.5057
2023-06-02,14.7506
2023-06-03,14.7506
2023-06-04,14.7506
2023-06-05,14.6646
2023-06-06,14.6833
2023-06-07,14.9207
2023-06-08,15.1469
2023-06-09,14.9618
2023-06-10,14.9618
2023-06-11,14.9618
2023-06-12,15.0441
2023-06-13,15.0946
2023-06-14,14.9824
2023-06-15,15.0647
2023-06-16,15.102
2023-06-17,15.102
2023-06-18,15.102
2023-06-19,15.102
2023-06-20,14.8459
2023-06-21,14.8403
2023-06-22,14.8515
2023-06-23,14.7487
2023-06-24,14.7487
2023-06-25,14.7487
2023-06-26,14.8945
2023-06-27,15.1357
2023-06-28,14.9562
2023-06-29,15.0104
2023-06-30,15.7985
2023-07-01,15.7985
2023-07-02,15.7985
2023-07-03,15.9058
2023-07-04,15.9058
2023-07-05,15.5994
2023-07-06,15.6798
2023-07-07,15.8234
2023-07-08,15.8234
2023-07-09,15.8234
2023-07-10,15.7372
2023-07-11,15.8081
2023-07-12,15.9938
2023-07-13,15.9038
2023-07-14,15.854
2023-07-15,15.854
2023-07-16,15.854
2023-07-17,15.7947
2023-07-18,15.8445
2023-07-19,15.9192
2023-07-20,15.9709
2023-07-21,16.0187
2023-07-22,16.0187
2023-07-23,16.0187
2023-07-24,16.0245
2023-07-25,16.1719
2023-07-26,15.0287
2023-07-27,15.1244
2023-07-28,15.27
2023-07-29,15.27
2023-07-30,15.27
2023-07-31,15.2164
2023-08-01,15.2451
2023-08-02,15.201
2023-08-03,15.2141
2023-08-04,15.2083
2023-08-05,15.2083
2023-08-06,15.2083
2023-08-07,15.2713
2023-08-08,15.3019
2023-08-09,15.4184
2023-08-10,15.4279
2023-08-11,15.4279
2023-08-12,15.4279
2023-08-13,15.4279
2023-08-14,15.4184
2023-08-15,15.3191
2023-08-16,15.3496
2023-08-17,15.3897
2023-08-18,15.3668
2023-08-19,15.3668
2023-08-20,15.3668
2023-08-21,15.3229
2023-08-22,15.2847
2023-08-23,15.3229
2023-08-24,15.3649
2023-08-25,15.405
2023-08-26,15.405
2023-08-27,15.405
2023-08-28,15.447
2023-08-29,15.5158
2023-08-30,15.5139
2023-08-31,15.4375
2023-09-01,15.4031
2023-09-02,15.4031
2023-09-03,15.4031
2023-09-04,15.4031
2023-09-05,15.1147
2023-09-06,15.0842
2023-09-07,14.899
2023-09-08,14.9639
2023-09-09,14.9639
2023-09-10,14.9639
2023-09-11,14.9391
2023-09-12,15.0498
2023-09-13,15.0727
2023-09-14,15.2217
2023-09-15,15.2217
2023-09-16,15.2217
2023-09-17,15.2217
2023-09-18,15.2618
2023-09-19,15.2255
2023-09-20,15.2351
2023-09-21,15.1663
2023-09-22,15.1167
2023-09-23,15.1167
2023-09-24,15.1167
2023-09-25,15.0976
2023-09-26,14.9486
2023-09-27,14.9486
2023-09-28,15.0613
2023-09-29,15.7031
2023-09-30,15.7031
2023-10-01,15.7031
2023-10-02,15.5892
2023-10-03,15.5493
2023-10-04,15.6072
2023-10-05,15.4254
2023-10-06,15.3116
2023-10-07,15.3116
2023-10-08,15.3116
2023-10-09,15.5053
2023-10-10,15.4174
2023-10-11,15.4434
2023-10-12,15.0978
2023-10-13,15.1398
2023-10-14,15.1398
2023-10-15,15.1398
2023-10-16,15.3515
2023-10-17,15.4913
2023-10-18,15.4114
2023-10-19,15.2816
2023-10-20,15.2556
2023-10-21,15.2556
2023-10-22,15.2556
2023-10-23,15.0139
2023-10-24,15.3255
2023-10-25,14.8501
2023-10-26,15.0499
2023-10-27,14.968
2023-10-28,14.968
2023-10-29,14.968
2023-10-30,15.0399
2023-10-31,15.0938
2023-11-01,15.2297
2023-11-02,15.0963
2023-11-03,15.2918
2023-11-04,15.2918
2023-11-05,15.2918
2023-11-06,15.1602
2023-11-07,15.0963
2023-11-08,15.0867
2023-11-09,15.0499
2023-11-10,15.0073
2023-11-11,15.0073
2023-11-12,15.0073
2023-11-13,14.8932
2023-11-14,15.1795
2023-11-15,15.2898
2023-11-16,15.2279
2023-11-17,15.2492
2023-11-18,15.2492
2023-11-19,15.2492
2023-11-20,15.1699
2023-11-21,15.1447
2023-11-22,15.1641
2023-11-23,15.1641
2023-11-24,15.2376
2023-11-25,15.2376
2023-11-26,15.2376
2023-11-27,15.1196
2023-11-28,15.0267
2023-11-29,15.1234
2023-11-30,15.1641
2023-12-01,15.3827
2023-12-02,15.3827
2023-12-03,15.3827
2023-12-04,15.4814
2023-12-05,15.284
2023-12-06,15.3401
2023-12-07,15.3808
2023-12-08,15.2802
2023-12-09,15.2802
2023-12-10,15.2802
2023-12-11,15.2821
2023-12-12,15.1931
2023-12-13,15.5085
2023-12-14,15.6942
2023-12-15,15.6478
2023-12-16,15.6478
2023-12-17,15.6478
2023-12-18,15.7194
2023-12-19,15.789
2023-12-20,15.7232
2023-12-21,15.8548
2023-12-22,15.8877
2023-12-23,15.8877
2023-12-24,15.8877
2023-12-25,15.8877
2023-12-26,15.9535
2023-12-27,15.9477
2023-12-28,15.9167
2023-12-29,13.1618
2023-12-30,13.1618
2023-12-31,13.1618
2024-01-01,13.1618
2024-01-02,13.1779
2024-01-03,12.9472
2024-01-04,13.0116
2024-01-05,13.0831
2024-01-06,13.0831
2024-01-07,13.0831
2024-01-08,13.0813
2024-01-09,13.0062
2024-01-10,12.9293
2024-01-11,12.8846
2024-01-12,12.8363
2024-01-13,12.8363
2024-01-14,12.8363
2024-01-15,12.8363
2024-01-16,12.7361
2024-01-17,12.7325
2024-01-18,12.6985
2024-01-19,12.7862
2024-01-20,12.7862
2024-01-21,12.7862
2024-01-22,12.8559
2024-01-23,12.915
2024-01-24,12.8398
2024-01-25,12.9346
2024-01-26,12.9025
2024-01-27,12.9025
2024-01-28,12.9025
2024-01-29,12.8559
2024-01-30,12.8738
2024-01-31,13.2852
2024-02-01,13.3621
2024-02-02,13.1618
2024-02-03,13.1618
2024-02-04,13.1618
2024-02-05,13.0652
2024-02-06,13.008
2024-02-07,12.9472
2024-02-08,13.0133
2024-02-09,13.0885
2024-02-10,13.0885
2024-02-11,13.0885
2024-02-12,13.2316
2024-02-13,12.9883
2024-02-14,12.9847
2024-02-15,13.0187
2024-02-16,12.9311
2024-02-17,12.9311
2024-02-18,12.9311
2024-02-19,12.9311
2024-02-20,12.9525
2024-02-21,13.0312
2024-02-22,13.0509
2024-02-23,13.2244
2024-02-24,13.2244
2024-02-25,13.2244
2024-02-26,13.0223
2024-02-27,12.9561
2024-02-28,12.9364
2024-02-29,12.9222
2024-03-01,12.8883
2024-03-02,12.8883
2024-03-03,12.8883
2024-03-04,12.8257
2024-03-05,12.8113
2024-03-06,12.7666
2024-03-07,12.8865
2024-03-08,12.9866
2024-03-09,12.9866
2024-03-10,12.9866
2024-03-11,13.1083
2024-03-12,13.0313
2024-03-13,13.0296
2024-03-14,13.0099
2024-03-15,13.0313
2024-03-16,13.0313
2024-03-17,13.0313
2024-03-18,12.9348
2024-03-19,12.9938
2024-03-20,13.085
2024-03-21,13.1673
2024-03-22,13.153
2024-03-23,13.153
2024-03-24,13.153
2024-03-25,13.2031
2024-03-26,13.2478
2024-03-27,13.5053
2024-03-28,13.754
2024-03-29,13.754
2024-03-30,13.754
2024-03-31,13.754
2024-04-01,13.7736
2024-04-02,13.7039
2024-04-03,13.6467
2024-04-04,13.6145
2024-04-05,13.6699
2024-04-06,13.6699
2024-04-07,13.6699
2024-04-08,13.7021
